osmid,highway,oneway,reversed,length,geometry,lanes,name,ref,maxspeed,bridge
1104579703,unclassified,False,True,6.022,"LINESTRING (120.9237668 14.7994777, 120.9237245 14.7994422)",,,,,
1104579703,unclassified,False,False,65.363,"LINESTRING (120.9237668 14.7994777, 120.9241115 14.799759, 120.9241687 14.7998011, 120.9241741 14.7998318, 120.9241542 14.7998791)",,,,,
914958149,secondary,True,False,42.205,"LINESTRING (120.9233731 14.7999088, 120.923095 14.7996409)",2,General Eusebio Rogue Avenue,,40,
914958146,trunk,True,False,64.23100000000001,"LINESTRING (120.9233731 14.7999088, 120.9234705 14.7997638, 120.9235626 14.7996404, 120.9236802 14.7994941, 120.9237245 14.7994422)",2,MacArthur Highway,1,60,
607511873,residential,False,True,62.327,"LINESTRING (120.9231889 14.7944347, 120.9234399 14.7945381, 120.923726 14.7946455)",,,,,
347945072,residential,False,True,20.846,"LINESTRING (120.923726 14.7946455, 120.9238874 14.7945416)",1,Bukid,,,
347945072,residential,False,False,49.519,"LINESTRING (120.923726 14.7946455, 120.9236108 14.794717, 120.9233449 14.7948955)",1,Bukid,,,
607511873,residential,False,False,62.327,"LINESTRING (120.923726 14.7946455, 120.9234399 14.7945381, 120.9231889 14.7944347)",,,,,
466313699,residential,False,False,33.486000000000004,"LINESTRING (120.9237014 14.7920367, 120.923555 14.7919799, 120.9234126 14.7919239)",,Sulucan Extension,,,
466313699,residential,False,True,113.404,"LINESTRING (120.9237014 14.7920367, 120.9237881 14.7920879, 120.9239328 14.7921697, 120.9240155 14.7922256, 120.92425 14.7923919, 120.9245788 14.7926016)",,Sulucan Extension,,,
"[689793785, 607511871, 690356183]",residential,False,"[False, True]",475.76599999999996,"LINESTRING (120.9237014 14.7920367, 120.9237108 14.7921287, 120.9237347 14.7923362, 120.9237119 14.7924645, 120.9236169 14.7925638, 120.9232092 14.7925826, 120.9228411 14.7925486, 120.9225161 14.7925705, 120.9218848 14.7925735, 120.9218533 14.7926254, 120.9218064 14.7928108, 120.9217608 14.792873, 120.9216508 14.7930157, 120.921604 14.79312, 120.9216672 14.7932269, 120.9217657 14.7933354, 120.9219224 14.7934289, 120.9220677 14.793438, 120.9223305 14.7934027, 120.9225271 14.7933742, 120.9225921 14.7933477, 120.9226751 14.7932718, 120.9227541 14.7932297, 120.9228516 14.7931646)",,,,,
347945072,residential,False,False,20.846,"LINESTRING (120.9238874 14.7945416, 120.923726 14.7946455)",1,Bukid,,,
347945072,residential,False,True,44.941,"LINESTRING (120.9238874 14.7945416, 120.9242394 14.7943236)",1,Bukid,,,
"[607511880, 163918501]",residential,False,False,215.87699999999998,"LINESTRING (120.9238874 14.7945416, 120.9234884 14.7943956, 120.9232204 14.7942704, 120.9232983 14.7940205, 120.9235468 14.7940695, 120.9235808 14.7940798, 120.9236008 14.7940974, 120.9236628 14.7941684, 120.9238005 14.7942302, 120.9240139 14.7942818, 120.9242394 14.7943236)",,,,,
46909779,secondary,False,True,7.839,"LINESTRING (120.9299382 14.7958321, 120.9300028 14.7958648)",2,J.P. Rizal Street,,40,
46909779,secondary,False,False,222.94799999999998,"LINESTRING (120.9299382 14.7958321, 120.9298936 14.795829, 120.9298703 14.7958284, 120.9298452 14.7958343, 120.92981 14.7958454, 120.9297698 14.7958622, 120.9295841 14.7959718, 120.929524 14.7959943, 120.9294784 14.7960105, 120.9293689 14.7960471, 120.9292999 14.7960646, 120.9291808 14.7960817, 120.9290879 14.7960939, 120.9289402 14.7961019, 120.9287805 14.7960865, 120.9286324 14.796055, 120.9285202 14.7960212, 120.9283343 14.7959542, 120.9279705 14.7958152)",2,J.P. Rizal Street,,40,
46909779,secondary,False,False,7.839,"LINESTRING (120.9300028 14.7958648, 120.9299382 14.7958321)",2,J.P. Rizal Street,,40,
607463447,trunk,True,False,25.752000000000002,"LINESTRING (120.9300028 14.7958648, 120.9299739 14.7959207, 120.9298914 14.7960698)",2,MacArthur Highway,1,60,
607463452,primary,False,True,13.573,"LINESTRING (120.9291594 14.7974577, 120.9290867 14.7973579)",2,Governor F. Halili Avenue,,50,
34541435,primary,True,False,51.94,"LINESTRING (120.9291594 14.7974577, 120.929138 14.7974952, 120.9290908 14.7975802, 120.9289304 14.797869)",1,MacArthur Highway,1,40,
607463452,primary,False,False,13.573,"LINESTRING (120.9290867 14.7973579, 120.9291594 14.7974577)",2,Governor F. Halili Avenue,,50,
163918491,secondary,False,True,103.39600000000002,"LINESTRING (120.9290867 14.7973579, 120.9289005 14.7971218, 120.9285122 14.7966122)",2,Governor F. Halili Avenue,,40,
956667875,primary,True,False,168.72199999999998,"LINESTRING (120.9290867 14.7973579, 120.9291379 14.7972615, 120.9291545 14.7972305, 120.9297078 14.7962061, 120.9297802 14.7961001, 120.9298322 14.7960238)",2,MacArthur Highway,1,40,
347945132,residential,False,False,27.086,"LINESTRING (120.9282357 14.7922548, 120.9284386 14.7923992)",,,,,
347945132,residential,False,True,96.744,"LINESTRING (120.9282357 14.7922548, 120.9275111 14.7917389)",,,,,
"[671993268, 668008934]",residential,False,False,149.155,"LINESTRING (120.9282357 14.7922548, 120.9279358 14.7925873, 120.9276265 14.7923863, 120.9271736 14.7920705)",,,,,
"[671993268, 668008934]",residential,False,True,149.155,"LINESTRING (120.9271736 14.7920705, 120.9276265 14.7923863, 120.9279358 14.7925873, 120.9282357 14.7922548)",,,,,
689789437,residential,False,False,10.853,"LINESTRING (120.925187 14.7948475, 120.9251643 14.7947524)",,,,,
163918478,secondary,False,False,33.394,"LINESTRING (120.925187 14.7948475, 120.9252273 14.7948401, 120.9252638 14.7948387, 120.9253046 14.7948433, 120.9254865 14.7949027)",2,J.P. Rizal Street,,40,
1104985891,secondary,False,True,75.096,"LINESTRING (120.925187 14.7948475, 120.9251454 14.794866, 120.9251095 14.7948975, 120.9248082 14.7954039)",2,T. Sandico Street,,40,
83716635,residential,False,False,59.012,"LINESTRING (120.9257135 14.7928787, 120.9255648 14.7929424, 120.9253941 14.7929892, 120.9252859 14.7930422, 120.925211 14.793086)",1,Bukid,,,
83716635,residential,False,True,45.074,"LINESTRING (120.9257135 14.7928787, 120.9258848 14.79278, 120.9259585 14.7927116, 120.9260336 14.792624)",1,Bukid,,,
351020713,residential,False,True,70.42,"LINESTRING (120.9257135 14.7928787, 120.9256397 14.7928039, 120.9252259 14.7924564)",,,,,
351020716,residential,False,True,65.494,"LINESTRING (120.9244403 14.7919213, 120.9243967 14.7920046, 120.9247899 14.7922655, 120.924808 14.7922953)",,,,,
"[46909779, 114670685, 163918478]",secondary,False,"[False, True]",178.031,"LINESTRING (120.9279705 14.7958152, 120.9278421 14.7957627, 120.9272571 14.7955456, 120.927076 14.7954806, 120.9264809 14.7952522, 120.9264299 14.7952287)",2,J.P. Rizal Street,,40,yes
46909779,secondary,False,True,222.94799999999998,"LINESTRING (120.9279705 14.7958152, 120.9283343 14.7959542, 120.9285202 14.7960212, 120.9286324 14.796055, 120.9287805 14.7960865, 120.9289402 14.7961019, 120.9290879 14.7960939, 120.9291808 14.7960817, 120.9292999 14.7960646, 120.9293689 14.7960471, 120.9294784 14.7960105, 120.929524 14.7959943, 120.9295841 14.7959718, 120.9297698 14.7958622, 120.92981 14.7958454, 120.9298452 14.7958343, 120.9298703 14.7958284, 120.9298936 14.795829, 120.9299382 14.7958321)",2,J.P. Rizal Street,,40,
163918491,secondary,False,False,106.351,"LINESTRING (120.9279705 14.7958152, 120.9280225 14.7959371, 120.9285122 14.7966122)",2,Governor F. Halili Avenue,,40,
"[163918398, 1097232614, 1097232615]",residential,False,True,332.094,"LINESTRING (120.9279705 14.7958152, 120.928095 14.795548, 120.9282446 14.7952505, 120.928527 14.7946517, 120.928572 14.7945428, 120.9286161 14.7944681, 120.9286633 14.794414, 120.9289347 14.7941813, 120.9290685 14.7940724, 120.9291295 14.7940238, 120.9293775 14.7938233, 120.9294486 14.7937664, 120.9295044 14.7937097, 120.9297712 14.7934669)",2,Biñang 1st Road,,,yes
163918475,residential,False,False,102.005,"LINESTRING (120.9223612 14.7910506, 120.9227802 14.7910853, 120.9228275 14.791594)",,,,,
"[532459953, 163918475, 163918461]",residential,False,"[False, True]",231.774,"LINESTRING (120.9223612 14.7910506, 120.9223036 14.7910458, 120.9221834 14.7914823, 120.9220594 14.7919552, 120.9222324 14.7920361, 120.9224376 14.7915514, 120.9228275 14.791594)",,,,,
892924736,residential,False,True,94.423,"LINESTRING (120.9264252 14.796833, 120.9260912 14.796654, 120.9256422 14.7964493)",,,,,
163918498,residential,False,False,159.228,"LINESTRING (120.9256422 14.7964493, 120.9252811 14.7973083, 120.9252128 14.7973724, 120.925133 14.7974139, 120.9250364 14.7974119, 120.9248072 14.7973443)",,,,,
"[163918498, 163918420]",residential,False,True,68.649,"LINESTRING (120.9256422 14.7964493, 120.9257124 14.7962822, 120.9252746 14.7961735)",,,,,
892924736,residential,False,False,94.423,"LINESTRING (120.9256422 14.7964493, 120.9260912 14.796654, 120.9264252 14.796833)",,,,,
892927928,residential,False,True,6.115,"LINESTRING (120.9281338 14.7984613, 120.928127 14.7984067)",,,,,
607465048,trunk,True,False,35.544,"LINESTRING (120.9281338 14.7984613, 120.9280982 14.7984669, 120.9280802 14.7984697, 120.9278053 14.7984967)",2,MacArthur Highway,1,60,
914931491,primary_link,False,True,12.154,"LINESTRING (120.9288303 14.7978182, 120.9289304 14.797869)",1,,,,
426078302,primary,True,False,58.135000000000005,"LINESTRING (120.9288303 14.7978182, 120.9289346 14.7976313, 120.928993 14.7975277, 120.9290532 14.7974207, 120.9290867 14.7973579)",2,MacArthur Highway,1,40,
914931491,primary_link,False,False,12.154,"LINESTRING (120.9289304 14.797869, 120.9288303 14.7978182)",1,,,,
34541435,primary,True,False,111.09400000000001,"LINESTRING (120.9289304 14.797869, 120.9288663 14.7979845, 120.9288195 14.7980618, 120.9287581 14.7981388, 120.9286513 14.7982524, 120.9285469 14.7983308, 120.9284328 14.7983917, 120.9283527 14.798428, 120.9282305 14.7984601, 120.9281624 14.7984568)",1,MacArthur Highway,1,40,
960692017,residential,False,True,23.821,"LINESTRING (120.920995 14.7950449, 120.9212136 14.7950099)",,,,,
960692017,residential,False,False,23.821,"LINESTRING (120.9212136 14.7950099, 120.920995 14.7950449)",,,,,
960692017,residential,False,True,72.369,"LINESTRING (120.9212136 14.7950099, 120.9213196 14.7950255, 120.9216093 14.7950916, 120.921624 14.795102, 120.9216294 14.7951162, 120.9216361 14.7951564, 120.9216455 14.7951849, 120.921687 14.7952251, 120.9217813 14.7952642)",,,,,
47149089,residential,False,False,73.263,"LINESTRING (120.9214692 14.7987272, 120.9215773 14.7986885, 120.9217529 14.7986445, 120.9221286 14.7985641)",2,L. Jaena Street,,,
1023123442,residential,False,True,52.896,"LINESTRING (120.9214692 14.7987272, 120.92151 14.7987701, 120.9215596 14.7988194, 120.9216148 14.7988743, 120.9216367 14.798894, 120.9216582 14.7989121, 120.9217132 14.7989562, 120.9217608 14.7989957, 120.9218305 14.7990489)",,,,,
1023123442,residential,False,False,52.896,"LINESTRING (120.9218305 14.7990489, 120.9217608 14.7989957, 120.9217132 14.7989562, 120.9216582 14.7989121, 120.9216367 14.798894, 120.9216148 14.7988743, 120.9215596 14.7988194, 120.92151 14.7987701, 120.9214692 14.7987272)",,,,,
347945132,residential,False,False,55.655,"LINESTRING (120.9270825 14.7914582, 120.9275111 14.7917389)",,,,,
"[961895052, 961895051, 347945132]",residential,False,True,47.664,"LINESTRING (120.9270825 14.7914582, 120.9268037 14.7912658, 120.9267397 14.7912283, 120.926717 14.7912161)",,,,,yes
1023130625,residential,False,True,50.865,"LINESTRING (120.9270825 14.7914582, 120.9270582 14.7914921, 120.926967 14.7916153, 120.9269522 14.7916269, 120.9269354 14.7916347, 120.926924 14.7916438, 120.9268047 14.791824)",,,,,
1023130625,residential,False,False,50.865,"LINESTRING (120.9268047 14.791824, 120.926924 14.7916438, 120.9269354 14.7916347, 120.9269522 14.7916269, 120.926967 14.7916153, 120.9270582 14.7914921, 120.9270825 14.7914582)",,,,,
"[1097232614, 163918398, 1097232615]",residential,False,False,332.094,"LINESTRING (120.9297712 14.7934669, 120.9295044 14.7937097, 120.9294486 14.7937664, 120.9293775 14.7938233, 120.9291295 14.7940238, 120.9290685 14.7940724, 120.9289347 14.7941813, 120.9286633 14.794414, 120.9286161 14.7944681, 120.928572 14.7945428, 120.928527 14.7946517, 120.9282446 14.7952505, 120.928095 14.795548, 120.9279705 14.7958152)",2,Biñang 1st Road,,,yes
1097232616,residential,False,True,74.00900000000001,"LINESTRING (120.9222309 14.7970411, 120.9224126 14.7971714, 120.9224696 14.7971973, 120.9225239 14.7972019, 120.9225675 14.7972051, 120.9228437 14.7973207)",,,,,
1097232616,residential,False,False,74.009,"LINESTRING (120.9228437 14.7973207, 120.9225675 14.7972051, 120.9225239 14.7972019, 120.9224696 14.7971973, 120.9224126 14.7971714, 120.9222309 14.7970411)",,,,,
"[33300517, 1104992255]",residential,False,False,323.493,"LINESTRING (120.9228437 14.7973207, 120.9238531 14.7951818, 120.9244137 14.7953153)",2,"['A. Bonifacio Street', 'Bukid']",,,
1104992255,residential,False,True,158.277,"LINESTRING (120.9228437 14.7973207, 120.9227586 14.7975011, 120.9221286 14.7985641)",,Bukid,,,
1097862570,residential,False,True,59.555,"LINESTRING (120.9297858 14.7916118, 120.9297588 14.7915958, 120.9297476 14.7915926, 120.9297384 14.7915952, 120.9297115 14.7916127, 120.9296928 14.7916315, 120.9296849 14.7916341, 120.9296747 14.7916295, 120.9295774 14.7915692, 120.9293215 14.7914062)",,,,,
1104579703,unclassified,False,True,65.363,"LINESTRING (120.9241542 14.7998791, 120.9241741 14.7998318, 120.9241687 14.7998011, 120.9241115 14.799759, 120.9237668 14.7994777)",,,,,
1104579703,unclassified,False,False,6.022,"LINESTRING (120.9237245 14.7994422, 120.9237668 14.7994777)",,,,,
"[607465049, 914958146, 607465051]",trunk,True,False,468.13000000000005,"LINESTRING (120.9237245 14.7994422, 120.9237687 14.7993905, 120.9238535 14.799297, 120.9239318 14.7992204, 120.9240137 14.7991498, 120.9241222 14.7990676, 120.9242293 14.7989927, 120.9243499 14.7989214, 120.9244782 14.7988472, 120.9246208 14.7987791, 120.9247365 14.7987379, 120.924871 14.7986992, 120.9250116 14.7986658, 120.9252022 14.7986292, 120.9253898 14.7986057, 120.9255708 14.7985872, 120.9257548 14.7985758, 120.9259058 14.7985661, 120.9260559 14.7985559, 120.9264797 14.7985334, 120.9267704 14.7985118, 120.9269982 14.7984949, 120.9270651 14.7984875, 120.9277786 14.7984408, 120.9278068 14.7984378)",2,MacArthur Highway,1,60,yes
607465049,trunk,True,False,3.566,"LINESTRING (120.928127 14.7984067, 120.92816 14.7984035)",2,MacArthur Highway,1,60,
892927928,residential,False,False,6.115,"LINESTRING (120.928127 14.7984067, 120.9281338 14.7984613)",,,,,
163918431,residential,False,True,6.551,"LINESTRING (120.9278053 14.7984967, 120.9278068 14.7984378)",,,,,
"[607465048, 914958148, 22716824]",trunk,True,False,462.37100000000004,"LINESTRING (120.9278053 14.7984967, 120.927782 14.798499, 120.927069 14.7985537, 120.9267948 14.7985824, 120.9267752 14.7985836, 120.9263931 14.7986077, 120.9262698 14.7986137, 120.9261463 14.7986176, 120.9260244 14.7986216, 120.9258883 14.7986267, 120.9257619 14.7986287, 120.9256217 14.7986386, 120.9254623 14.7986554, 120.9253183 14.7986717, 120.9251891 14.798691, 120.9250383 14.7987239, 120.9249172 14.7987536, 120.9247752 14.7988005, 120.9246463 14.7988412, 120.9245164 14.798897, 120.9243997 14.7989553, 120.9242668 14.7990391, 120.9241354 14.7991264, 120.9240069 14.7992298, 120.9239179 14.799312, 120.923813 14.7994237, 120.9237668 14.7994777)",2,MacArthur Highway,1,60,yes
