osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,width,geometry,bridge
169299873,False,,,G Paras Street,residential,,False,108.238,,"LINESTRING (121.1788447 13.4151561, 121.1780674 13.4152857, 121.1780244 13.4150837)",
169299889,False,,,Lopez Street,unclassified,30,False,186.656,,"LINESTRING (121.1808917 13.4149031, 121.181473 13.4148695, 121.1823303 13.4150488, 121.1825381 13.4152111)",
169299900,False,2,452,Osmeña Street,primary,40,False,106.237,7,"LINESTRING (121.1808917 13.4149031, 121.1808808 13.414871, 121.180863 13.4148111, 121.1808398 13.4147086, 121.1807925 13.414454, 121.1807565 13.4143136, 121.1806913 13.4139685)",
169299900,False,2,452,Osmeña Street,primary,40,True,175.20800000000003,7,"LINESTRING (121.1808917 13.4149031, 121.1811384 13.4152083, 121.1812766 13.4153902, 121.1814529 13.4156245, 121.1815974 13.415812, 121.1816564 13.4158889, 121.1817081 13.4159627, 121.1817494 13.4160177, 121.1818653 13.4161621)",
169299974,False,2,,Osmeña Street,unclassified,30,True,98.76,5,"LINESTRING (121.1808917 13.4149031, 121.1809333 13.4150772, 121.1810735 13.4157734)",
169299871,False,,,F. Paras Street,residential,30,True,48.211,,"LINESTRING (121.183438 13.4151388, 121.1832824 13.4155451)",
169299916,False,,,Velasco Street,residential,30,True,55.523,,"LINESTRING (121.183438 13.4151388, 121.1839182 13.4153153)",
169299871,False,,,F. Paras Street,residential,30,False,109.549,,"LINESTRING (121.183438 13.4151388, 121.1836847 13.4145401, 121.1836117 13.4142074)",
169299916,False,,,Velasco Street,residential,30,False,61.825,,"LINESTRING (121.183438 13.4151388, 121.1830584 13.4149735, 121.1829517 13.4148632)",
169299889,False,,,Lopez Street,unclassified,30,False,88.658,,"LINESTRING (121.1825381 13.4152111, 121.1832824 13.4155451)",
169299843,False,,,Adeva Street,residential,30,False,117.39699999999999,,"LINESTRING (121.1825381 13.4152111, 121.1826214 13.4157413, 121.1828145 13.4158371, 121.1831117 13.415945)",
169299889,False,,,Lopez Street,unclassified,30,True,186.656,,"LINESTRING (121.1825381 13.4152111, 121.1823303 13.4150488, 121.181473 13.4148695, 121.1808917 13.4149031)",
169299884,False,,,L. Gozar Street,residential,30,True,48.248,,"LINESTRING (121.1839182 13.4153153, 121.1837713 13.415725)",
169299916,False,,,Velasco Street,residential,30,False,55.523,,"LINESTRING (121.1839182 13.4153153, 121.183438 13.4151388)",
169299844,False,,,Adriatico Street,residential,,False,75.682,,"LINESTRING (121.1798752 13.4156322, 121.1797544 13.4149618)",
"[169299846, 169299903]",False,1,,"['Quezon Drive', 'Aguinaldo Street']",unclassified,30,False,147.434,4,"LINESTRING (121.1798752 13.4156322, 121.1789439 13.4155621, 121.1788447 13.4151561)",
169299903,False,1,,Quezon Drive,unclassified,30,True,130.576,4,"LINESTRING (121.1798752 13.4156322, 121.1800425 13.4156546, 121.1801557 13.4156732, 121.1810735 13.4157734)",
169299871,False,,,F. Paras Street,residential,30,False,48.211,,"LINESTRING (121.1832824 13.4155451, 121.183438 13.4151388)",
169299871,False,,,F. Paras Street,residential,30,True,48.148,,"LINESTRING (121.1832824 13.4155451, 121.1831117 13.415945)",
169299889,False,,,Lopez Street,unclassified,30,False,56.537,,"LINESTRING (121.1832824 13.4155451, 121.1837713 13.415725)",
169299889,False,,,Lopez Street,unclassified,30,True,88.658,,"LINESTRING (121.1832824 13.4155451, 121.1825381 13.4152111)",
985412203,False,2,,Quezon Drive,unclassified,40,True,95.93,,"LINESTRING (121.1810735 13.4157734, 121.1818653 13.4161621)",
169299903,False,1,,Quezon Drive,unclassified,30,False,130.576,4,"LINESTRING (121.1810735 13.4157734, 121.1801557 13.4156732, 121.1800425 13.4156546, 121.1798752 13.4156322)",
169299974,False,2,,Osmeña Street,unclassified,30,False,98.76,5,"LINESTRING (121.1810735 13.4157734, 121.1809333 13.4150772, 121.1808917 13.4149031)",
169299884,False,,,L. Gozar Street,residential,30,False,48.248,,"LINESTRING (121.1837713 13.415725, 121.1839182 13.4153153)",
169299884,False,,,L. Gozar Street,residential,30,True,48.727,,"LINESTRING (121.1837713 13.415725, 121.183601 13.4161307)",
169299889,False,,,Lopez Street,unclassified,30,True,56.537,,"LINESTRING (121.1837713 13.415725, 121.1832824 13.4155451)",
169299843,False,,,Adeva Street,residential,30,False,56.809,,"LINESTRING (121.1831117 13.415945, 121.183601 13.4161307)",
169299871,False,,,F. Paras Street,residential,30,False,48.148,,"LINESTRING (121.1831117 13.415945, 121.1832824 13.4155451)",
169299871,False,,,F. Paras Street,residential,30,True,82.508,,"LINESTRING (121.1831117 13.415945, 121.1827737 13.4166102)",
169299843,False,,,Adeva Street,residential,30,True,117.397,,"LINESTRING (121.1831117 13.415945, 121.1828145 13.4158371, 121.1826214 13.4157413, 121.1825381 13.4152111)",
169299843,False,,,Adeva Street,residential,30,False,52.891,,"LINESTRING (121.183601 13.4161307, 121.1840548 13.4163079)",
169299843,False,,,Adeva Street,residential,30,True,56.809,,"LINESTRING (121.183601 13.4161307, 121.1831117 13.415945)",
169299884,False,,,L. Gozar Street,residential,30,False,48.727,,"LINESTRING (121.183601 13.4161307, 121.1837713 13.415725)",
169299884,False,,,L. Gozar Street,residential,30,True,83.252,,"LINESTRING (121.183601 13.4161307, 121.1833393 13.4168348)",
169299843,False,,,Adeva Street,residential,30,True,52.891,,"LINESTRING (121.1840548 13.4163079, 121.183601 13.4161307)",
169299861,False,1,,C. Nable Street,residential,30,True,83.334,4,"LINESTRING (121.1840548 13.4163079, 121.1837788 13.4170076)",
69205289,False,2,452,Quezon Drive,primary,40,True,66.077,7,"LINESTRING (121.1827737 13.4166102, 121.1833393 13.4168348)",
169299871,False,,,F. Paras Street,residential,30,False,82.508,,"LINESTRING (121.1827737 13.4166102, 121.1831117 13.415945)",
69205289,False,2,452,Quezon Drive,primary,40,False,110.201,7,"LINESTRING (121.1827737 13.4166102, 121.1825272 13.4165002, 121.1822965 13.4163869, 121.1818653 13.4161621)",
69205289,False,2,452,Quezon Drive,primary,40,False,66.077,7,"LINESTRING (121.1833393 13.4168348, 121.1827737 13.4166102)",
69205289,False,2,452,Quezon Drive,primary,40,True,51.273,7,"LINESTRING (121.1833393 13.4168348, 121.1837788 13.4170076)",
169299884,False,,,L. Gozar Street,residential,30,False,83.252,,"LINESTRING (121.1833393 13.4168348, 121.183601 13.4161307)",
69205289,False,2,452,Quezon Drive,primary,40,False,51.273,7,"LINESTRING (121.1837788 13.4170076, 121.1833393 13.4168348)",
169299861,False,1,,C. Nable Street,residential,30,False,83.334,4,"LINESTRING (121.1837788 13.4170076, 121.1840548 13.4163079)",
169517609,False,2,,Del Pilar Street,tertiary,30,False,56.945,6,"LINESTRING (121.1795459 13.4117703, 121.1797062 13.411703, 121.1800067 13.4115249)",
985412132,False,2,452,J. P. Rizal Street,primary,40,False,98.119,9,"LINESTRING (121.1795459 13.4117703, 121.1793417 13.4110077, 121.1793172 13.4109164)",
"[985412080, 985412132]",False,2,452,"['J.P. Rizal Street', 'J. P. Rizal Street']",primary,"['40', '50']",True,88.571,9,"LINESTRING (121.1795459 13.4117703, 121.1797241 13.4124133, 121.1797574 13.4125398)",
169300008,False,,,,residential,,True,81.387,,"LINESTRING (121.1779547 13.4120846, 121.1779845 13.4123516, 121.1775083 13.4123631)",
169299871,False,,,F. Paras Street,residential,30,True,89.345,,"LINESTRING (121.1833164 13.413457, 121.1836117 13.4142074)",
93525134,False,,,Araceli Luna Street,residential,30,True,48.615,,"LINESTRING (121.1833043 13.4122354, 121.1834295 13.4126553)",
606052134,False,,,,residential,30,True,87.887,,"LINESTRING (121.1833043 13.4122354, 121.1825238 13.4124552)",
93525134,False,,,Araceli Luna Street,residential,30,False,90.293,,"LINESTRING (121.1833043 13.4122354, 121.1832587 13.4120823, 121.1830508 13.4114618)",
606052134,False,,,,residential,30,False,87.887,,"LINESTRING (121.1825238 13.4124552, 121.1833043 13.4122354)",
169299872,True,1,,Fallarme Street,unclassified,30,False,90.088,4,"LINESTRING (121.1800067 13.4115249, 121.1796517 13.410792)",
169517609,False,2,,Del Pilar Street,tertiary,30,False,46.798,6,"LINESTRING (121.1800067 13.4115249, 121.1803737 13.411302)",
169517609,False,2,,Del Pilar Street,tertiary,30,True,56.945,6,"LINESTRING (121.1800067 13.4115249, 121.1797062 13.411703, 121.1795459 13.4117703)",
"[765872465, 669078140, 669078141, 985412078]",False,,,,residential,,False,218.639,,"LINESTRING (121.1800067 13.4115249, 121.1801909 13.4118063, 121.1802562 13.4118304, 121.1804346 13.4122204, 121.1811608 13.4120345, 121.1812968 13.4119865, 121.1815113 13.4121526)",
765872223,False,,,,residential,,False,61.952,,"LINESTRING (121.1808757 13.4116476, 121.1805404 13.4111959)",
169517609,False,2,,Del Pilar Street,tertiary,30,False,17.717,6,"LINESTRING (121.1805404 13.4111959, 121.1806799 13.4111124)",
169517609,False,2,,Del Pilar Street,tertiary,30,True,21.548,6,"LINESTRING (121.1805404 13.4111959, 121.1803737 13.411302)",
765872223,False,,,,residential,,True,61.952,,"LINESTRING (121.1805404 13.4111959, 121.1808757 13.4116476)",
"[765872465, 669078140, 669078141, 985412078]",False,,,,residential,,True,218.639,,"LINESTRING (121.1815113 13.4121526, 121.1812968 13.4119865, 121.1811608 13.4120345, 121.1804346 13.4122204, 121.1802562 13.4118304, 121.1801909 13.4118063, 121.1800067 13.4115249)",
169299891,False,,,Macasaet Street,residential,,True,73.381,,"LINESTRING (121.1751964 13.4116479, 121.1752751 13.411675, 121.17542 13.4119672, 121.175442 13.4122206)",
985412136,False,2,,M. Roxas Drive,trunk,40,True,45.555,,"LINESTRING (121.1838867 13.4125272, 121.1840176 13.4129166)",
985412136,False,2,,M. Roxas Drive,trunk,40,False,139.637,,"LINESTRING (121.1838867 13.4125272, 121.1836439 13.4117686, 121.1834903 13.4113322)",
