osmid,oneway,lanes,ref,highway,reversed,length,maxspeed,geometry,name
109546174,False,,,residential,False,64.984,,"LINESTRING (-7.5483359 7.4054622, -7.547873 7.4051005)",
109546174,False,,,residential,True,118.00299999999999,,"LINESTRING (-7.5483359 7.4054622, -7.5487661 7.4058176, -7.5488021 7.4058264, -7.5488278 7.4058163, -7.5490965 7.4054639)",
110315440,False,,,residential,False,68.269,,"LINESTRING (-7.5495759 7.4058524, -7.5490965 7.4054639)",
110315440,False,,,residential,True,64.006,,"LINESTRING (-7.5495759 7.4058524, -7.5500254 7.4062166)",
110315442,False,,,residential,True,60.732,,"LINESTRING (-7.5484553 7.4082723, -7.5486741 7.4079593, -7.5487581 7.4078165)",
942227247,False,2,,residential,False,70.707,,"LINESTRING (-7.5484553 7.4082723, -7.5484235 7.408247, -7.5479552 7.4078743)",
942227247,False,2,,residential,True,156.742,,"LINESTRING (-7.5484553 7.4082723, -7.5492721 7.4089224, -7.5495639 7.4091546)",
461228942,False,,,residential,False,121.084,,"LINESTRING (-7.5462467 7.4051203, -7.5458743 7.4061447)",
461228942,False,,,residential,True,22.458,,"LINESTRING (-7.5462467 7.4051203, -7.5463005 7.4049255)",
109541478,False,,,residential,False,92.163,,"LINESTRING (-7.5538278 7.4093602, -7.55333 7.410026)",
109512360,False,,,residential,False,94.70599999999999,,"LINESTRING (-7.5538278 7.4093602, -7.5534114 7.4090617, -7.55316 7.4088273)",
109512360,False,,,residential,True,98.842,,"LINESTRING (-7.5538278 7.4093602, -7.5542189 7.4096694, -7.5543852 7.4097959, -7.5545271 7.4099161)",
109541478,False,,,residential,True,58.510000000000005,,"LINESTRING (-7.5538278 7.4093602, -7.5539026 7.4092643, -7.5541571 7.4089476)",
109553631,False,,,residential,False,90.778,,"LINESTRING (-7.5506083 7.4078466, -7.5500972 7.4084866)",
109553631,False,,,residential,True,91.898,,"LINESTRING (-7.5506083 7.4078466, -7.5511257 7.4071987)",
460963954,False,,,residential,True,94.916,,"LINESTRING (-7.5506083 7.4078466, -7.5512713 7.408391)",
109553631,False,,,residential,False,21.53,,"LINESTRING (-7.5500972 7.4084866, -7.549976 7.4086384)",
109553631,False,,,residential,True,90.778,,"LINESTRING (-7.5500972 7.4084866, -7.5506083 7.4078466)",
114947052,False,,,residential,True,95.252,,"LINESTRING (-7.5500972 7.4084866, -7.5507644 7.4090307)",
109553631,False,,,residential,False,91.913,,"LINESTRING (-7.5490487 7.4097994, -7.5485312 7.4104474)",
109553631,False,,,residential,True,91.477,,"LINESTRING (-7.5490487 7.4097994, -7.5495639 7.4091546)",
300274509,False,,,residential,True,96.405,,"LINESTRING (-7.5490487 7.4097994, -7.5497399 7.4103303)",
109553631,False,,,residential,False,89.744,,"LINESTRING (-7.5485312 7.4104474, -7.5480149 7.4110713)",
109553631,False,,,residential,True,91.913,,"LINESTRING (-7.5485312 7.4104474, -7.5490487 7.4097994)",
300274510,False,,,residential,True,96.153,,"LINESTRING (-7.5485312 7.4104474, -7.5492055 7.4109957)",
114944806,True,2,A8,primary,False,105.878,60,"LINESTRING (-7.5481452 7.4122903, -7.5475654 7.4130493)",Avenue du Président Alassane Ouattara
300274511,False,,,residential,False,86.366,,"LINESTRING (-7.5481452 7.4122903, -7.5475495 7.411786)",
461166413,False,,,residential,True,96.673,,"LINESTRING (-7.5481452 7.4122903, -7.5488269 7.412837)",
109512359,True,2,A8,primary,False,114.923,60,"LINESTRING (-7.5478661 7.4131042, -7.5480791 7.4131241, -7.548306 7.413104, -7.548496 7.4130659, -7.5485885 7.4130192, -7.54866 7.412983, -7.5488269 7.412837)",
417260208,False,,,residential,False,44.186,,"LINESTRING (-7.5461318 7.4129906, -7.5461755 7.4133856)",
417260208,False,,,residential,True,27.934,,"LINESTRING (-7.5461318 7.4129906, -7.546092 7.4127425)",
417260208,False,,,residential,True,44.186,,"LINESTRING (-7.5461755 7.4133856, -7.5461318 7.4129906)",
106970475,False,2,A8,primary,True,103.388,,"LINESTRING (-7.546092 7.4127425, -7.5470066 7.4129473)",
417260208,False,,,residential,False,27.934,,"LINESTRING (-7.546092 7.4127425, -7.5461318 7.4129906)",
460257374,False,2,,residential,True,30.662,,"LINESTRING (-7.5456633 7.4059651, -7.5457155 7.4060098, -7.5458743 7.4061447)",
460963947,False,,,residential,False,91.447,,"LINESTRING (-7.5537241 7.4066861, -7.5530751 7.4061741)",
460963947,False,,,residential,True,97.971,,"LINESTRING (-7.5537241 7.4066861, -7.5544121 7.4072436)",
460963943,False,,,residential,False,63.269000000000005,,"LINESTRING (-7.5537241 7.4066861, -7.5539832 7.4063667, -7.554091 7.4062489)",
300274511,False,,,residential,True,86.366,,"LINESTRING (-7.5475495 7.411786, -7.5481452 7.4122903)",
460963948,False,,,residential,False,10.175,,"LINESTRING (-7.5475495 7.411786, -7.5474948 7.4118597)",
"[109553631, 300274511]",False,,,residential,"[False, True]",100.191,,"LINESTRING (-7.5475495 7.411786, -7.5475137 7.411753, -7.5475077 7.4117401, -7.5475113 7.4117238, -7.5480149 7.4110713)",
106970475,False,2,A8,primary,False,42.459,,"LINESTRING (-7.5473853 7.4130164, -7.5470066 7.4129473)",
106970475,False,2,A8,primary,True,20.193,,"LINESTRING (-7.5473853 7.4130164, -7.5475654 7.4130493)",
460963949,False,,,residential,True,144.329,,"LINESTRING (-7.5473853 7.4130164, -7.5474235 7.4128826, -7.5474745 7.4127868, -7.5476596 7.4125607, -7.5477105 7.4124144, -7.5476837 7.4122123, -7.5475979 7.4120155, -7.5474948 7.4118597)",
460963943,False,,,residential,False,141.096,,"LINESTRING (-7.554091 7.4062489, -7.5541988 7.4061113, -7.5542994 7.4059584, -7.5543505 7.4058615, -7.5543678 7.4057522, -7.5543986 7.4055435, -7.5544189 7.4054852, -7.5544523 7.4054265, -7.5546904 7.4051653)",
460963943,False,,,residential,True,63.269000000000005,,"LINESTRING (-7.554091 7.4062489, -7.5539832 7.4063667, -7.5537241 7.4066861)",
460963943,False,,,residential,True,141.096,,"LINESTRING (-7.5546904 7.4051653, -7.5544523 7.4054265, -7.5544189 7.4054852, -7.5543986 7.4055435, -7.5543678 7.4057522, -7.5543505 7.4058615, -7.5542994 7.4059584, -7.5541988 7.4061113, -7.554091 7.4062489)",
460963944,False,,,residential,False,71.249,,"LINESTRING (-7.5546904 7.4051653, -7.5542818 7.4048238, -7.5541963 7.4047524)",
461101726,False,,,residential,True,59.705,,"LINESTRING (-7.5542342 7.4093479, -7.5543639 7.4091823, -7.5543693 7.4091451, -7.5543469 7.4091125, -7.5541571 7.4089476)",
109541478,False,,,residential,True,57.443,,"LINESTRING (-7.5541571 7.4089476, -7.5544691 7.4085339)",
109541478,False,,,residential,False,58.510000000000005,,"LINESTRING (-7.5541571 7.4089476, -7.5539026 7.4092643, -7.5538278 7.4093602)",
461101726,False,,,residential,False,59.705,,"LINESTRING (-7.5541571 7.4089476, -7.5543469 7.4091125, -7.5543693 7.4091451, -7.5543639 7.4091823, -7.5542342 7.4093479)",
109512352,False,,,tertiary,True,24.455,,"LINESTRING (-7.5536611 7.4081937, -7.5537979 7.4080206)",
109512352,False,,,tertiary,False,89.81099999999999,,"LINESTRING (-7.5536611 7.4081937, -7.5532257 7.4087058, -7.55316 7.4088273)",
461101744,False,,,tertiary_link,True,22.391999999999996,,"LINESTRING (-7.5536611 7.4081937, -7.5536455 7.408127, -7.553627 7.4080918, -7.5535999 7.4080659, -7.5535521 7.4080363)",
109516062,False,,,tertiary,False,122.90299999999999,,"LINESTRING (-7.5535521 7.4080363, -7.5534389 7.4080965, -7.5532649 7.4081701, -7.5530474 7.4082292, -7.5528663 7.4082613, -7.5526951 7.4082813, -7.55248 7.4082829)",
109516062,False,,,tertiary,True,50.202,,"LINESTRING (-7.5535521 7.4080363, -7.553675 7.4079648, -7.5538166 7.4078769, -7.5539447 7.407808)",
461101744,False,,,tertiary_link,False,22.392,,"LINESTRING (-7.5535521 7.4080363, -7.5535999 7.4080659, -7.553627 7.4080918, -7.5536455 7.408127, -7.5536611 7.4081937)",
109512352,False,,,tertiary,False,28.651,,"LINESTRING (-7.5539447 7.407808, -7.5537979 7.4080206)",
109512352,False,,,tertiary,True,81.209,,"LINESTRING (-7.5539447 7.407808, -7.5544121 7.4072436)",
109516062,False,,,tertiary,False,50.202,,"LINESTRING (-7.5539447 7.407808, -7.5538166 7.4078769, -7.553675 7.4079648, -7.5535521 7.4080363)",
461237974,False,,,residential,True,162.442,,"LINESTRING (-7.5487581 7.4078165, -7.549976 7.4086384)",
110315442,False,,,residential,False,60.732,,"LINESTRING (-7.5487581 7.4078165, -7.5486741 7.4079593, -7.5484553 7.4082723)",
110315442,False,,,residential,True,226.234,,"LINESTRING (-7.5487581 7.4078165, -7.5487953 7.4077637, -7.5500254 7.4062166)",
109553631,False,,,residential,False,73.209,,"LINESTRING (-7.549976 7.4086384, -7.5495639 7.4091546)",
109553631,False,,,residential,True,21.53,,"LINESTRING (-7.549976 7.4086384, -7.5500972 7.4084866)",
461237974,False,,,residential,False,162.442,,"LINESTRING (-7.549976 7.4086384, -7.5487581 7.4078165)",
460963945,False,,,residential,False,145.939,,"LINESTRING (-7.55229 7.4055413, -7.5512542 7.4047243)",
460963945,False,,,residential,True,13.808,,"LINESTRING (-7.55229 7.4055413, -7.5523812 7.4056264)",
109559884,False,,,residential,True,144.046,,"LINESTRING (-7.5474212 7.4074412, -7.5463296 7.4081528)",
460257374,False,2,,residential,True,1.735,,"LINESTRING (-7.5474212 7.4074412, -7.5474336 7.4074508)",
460257374,False,2,,residential,False,108.85400000000001,,"LINESTRING (-7.5474212 7.4074412, -7.5469505 7.4070543, -7.5466636 7.4068136)",
