osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
1095100797,Ленінская вуліца,residential,,False,True,221.348,"LINESTRING (28.8795501 52.6431674, 28.8763122 52.6434878)",,
229600932,Партызанская вуліца,tertiary,,False,True,160.273,"LINESTRING (28.8795501 52.6431674, 28.8795641 52.6432192, 28.8799342 52.6445898)",,
1095100795,Ленінская вуліца,tertiary,,False,False,187.815,"LINESTRING (28.8795501 52.6431674, 28.8807666 52.6430313, 28.8821687 52.6429173, 28.8822982 52.6429018)",,
229600926,Пралетарская вуліца,residential,,False,False,123.936,"LINESTRING (28.8763122 52.6434878, 28.8760263 52.6423868)",,
1095100797,Ленінская вуліца,residential,,False,False,221.348,"LINESTRING (28.8763122 52.6434878, 28.8795501 52.6431674)",,
1095100797,Ленінская вуліца,residential,,False,True,141.725,"LINESTRING (28.8763122 52.6434878, 28.8742356 52.6436798)",,
"[398144233, 229600926]","['Ленінскі завулак', 'Пралетарская вуліца']",residential,,False,True,177.969,"LINESTRING (28.8763122 52.6434878, 28.8763511 52.6436298, 28.8766305 52.6440234, 28.8767518 52.6440411, 28.8782986 52.6438798)",,
1095100797,Ленінская вуліца,residential,,False,False,141.725,"LINESTRING (28.8742356 52.6436798, 28.8763122 52.6434878)",,
229600897,Кастрычніцкая вуліца,residential,,False,False,89.601,"LINESTRING (28.8809555 52.6436683, 28.8811161 52.6444369, 28.8811225 52.6444677)",,
1095100794,вуліца Кірава,residential,,False,False,113.364,"LINESTRING (28.884694 52.6441637, 28.8863591 52.6440272)",,
311231142,вуліца Дзяржынскага,residential,,False,False,333.38100000000003,"LINESTRING (28.884694 52.6441637, 28.8847176 52.6442354, 28.885374 52.6465419, 28.8854735 52.6470215, 28.8854796 52.6470768, 28.8854847 52.6471223)",,
311231142,вуліца Дзяржынскага,residential,,False,True,166.087,"LINESTRING (28.884694 52.6441637, 28.8846778 52.6440986, 28.8842534 52.6426942)",,
1095100794,вуліца Кірава,residential,,False,True,134.479,"LINESTRING (28.884694 52.6441637, 28.882866 52.6443194, 28.8827204 52.6443328)",,
25260359,Савецкая вуліца,secondary,BY:urban,False,False,161.651,"LINESTRING (28.8827204 52.6443328, 28.8823656 52.6431195, 28.8822982 52.6429018)",,
25260359,Савецкая вуліца,secondary,BY:urban,False,True,316.206,"LINESTRING (28.8827204 52.6443328, 28.8827502 52.6444332, 28.8830346 52.6452853, 28.8834209 52.646695, 28.8835567 52.6471305)",,
229600920,вуліца Кірава,tertiary,,False,True,108.84599999999999,"LINESTRING (28.8827204 52.6443328, 28.882609 52.6443422, 28.8811225 52.6444677)",,
1095100794,вуліца Кірава,residential,,False,False,134.479,"LINESTRING (28.8827204 52.6443328, 28.882866 52.6443194, 28.884694 52.6441637)",,
229600897,Кастрычніцкая вуліца,residential,,False,False,165.545,"LINESTRING (28.8811225 52.6444677, 28.8815701 52.6459315)",,
229600920,вуліца Кірава,tertiary,,False,True,81.314,"LINESTRING (28.8811225 52.6444677, 28.8799342 52.6445898)",,
229600897,Кастрычніцкая вуліца,residential,,False,True,89.601,"LINESTRING (28.8811225 52.6444677, 28.8811161 52.6444369, 28.8809555 52.6436683)",,
229600920,вуліца Кірава,tertiary,,False,False,108.84599999999999,"LINESTRING (28.8811225 52.6444677, 28.882609 52.6443422, 28.8827204 52.6443328)",,
229600920,вуліца Кірава,tertiary,,False,False,81.314,"LINESTRING (28.8799342 52.6445898, 28.8811225 52.6444677)",,
229600932,Партызанская вуліца,tertiary,,False,True,102.008,"LINESTRING (28.8799342 52.6445898, 28.8802027 52.6454926)",,
229600932,Партызанская вуліца,tertiary,,False,False,160.273,"LINESTRING (28.8799342 52.6445898, 28.8795641 52.6432192, 28.8795501 52.6431674)",,
1095100796,вуліца Кірава,residential,,False,True,309.639,"LINESTRING (28.8799342 52.6445898, 28.8776761 52.6447869, 28.8753933 52.6449936)",,
1095100796,вуліца Кірава,residential,,False,False,52.336,"LINESTRING (28.8746285 52.6450723, 28.8753933 52.6449936)",,
229600932,Партызанская вуліца,tertiary,,False,False,102.008,"LINESTRING (28.8802027 52.6454926, 28.8799342 52.6445898)",,
229600897,Кастрычніцкая вуліца,residential,,False,True,165.545,"LINESTRING (28.8815701 52.6459315, 28.8811225 52.6444677)",,
273662555,вуліца Урыцкага,residential,,False,True,347.47299999999996,"LINESTRING (28.8872259 52.6471073, 28.8871906 52.6470143, 28.8871714 52.6469438, 28.8866136 52.6448932, 28.8863591 52.6440272)",,
1264731216,вуліца Бумажкова,primary,BY:urban,False,True,117.48400000000001,"LINESTRING (28.8872259 52.6471073, 28.8870312 52.6471112, 28.8858999 52.6471193, 28.8854847 52.6471223)",Р34,
311231142,вуліца Дзяржынскага,residential,,False,True,333.381,"LINESTRING (28.8854847 52.6471223, 28.8854796 52.6470768, 28.8854735 52.6470215, 28.885374 52.6465419, 28.8847176 52.6442354, 28.884694 52.6441637)",,
1264731216,вуліца Бумажкова,primary,BY:urban,False,False,117.48400000000001,"LINESTRING (28.8854847 52.6471223, 28.8858999 52.6471193, 28.8870312 52.6471112, 28.8872259 52.6471073)",Р34,
1264731216,вуліца Бумажкова,primary,BY:urban,False,True,130.137,"LINESTRING (28.8854847 52.6471223, 28.8851513 52.6471206, 28.8848698 52.647123, 28.8845785 52.6471255, 28.8844152 52.6471246, 28.8838291 52.6471212, 28.8837107 52.6471205, 28.8835567 52.6471305)",Р34,
229600882,вуліца Фёдара Белага,residential,,False,True,408.308,"LINESTRING (28.8768446 52.6386197, 28.8767669 52.6387524, 28.8767379 52.6388932, 28.8776821 52.6422337)",,
"[311231176, 229600932]","['Набярэжная вуліца', 'Партызанская вуліца']",tertiary,,False,"[False, True]",455.643,"LINESTRING (28.8768446 52.6386197, 28.8784191 52.6392007, 28.8784905 52.6392659, 28.8785414 52.6393124, 28.8792905 52.6421212)",,
1062938730,вуліца Дзяржынскага,residential,,False,True,273.052,"LINESTRING (28.8836923 52.6408413, 28.8831372 52.6384089)",,
229600866,Набярэжная вуліца,residential,,False,True,133.551,"LINESTRING (28.8836923 52.6408413, 28.8844353 52.641053, 28.8855527 52.6412385)",,
"[1062938729, 1062938730, 311231142]",вуліца Дзяржынскага,residential,,False,False,209.483,"LINESTRING (28.8836923 52.6408413, 28.8837136 52.640912, 28.8837707 52.6411014, 28.8842534 52.6426942)",,yes
229600905,вуліца Урыцкага,residential,,False,True,73.828,"LINESTRING (28.8855527 52.6412385, 28.885364 52.6405845)",,
229600866,Набярэжная вуліца,residential,,False,False,133.551,"LINESTRING (28.8855527 52.6412385, 28.8844353 52.641053, 28.8836923 52.6408413)",,
"[273662555, 1095100788]",вуліца Урыцкага,residential,,False,False,98.49,"LINESTRING (28.8856825 52.6416535, 28.8858947 52.6424398, 28.8859184 52.6425276)",,
273662555,вуліца Урыцкага,residential,,False,True,169.378,"LINESTRING (28.8863591 52.6440272, 28.8859184 52.6425276)",,
1095100794,вуліца Кірава,residential,,False,True,113.364,"LINESTRING (28.8863591 52.6440272, 28.884694 52.6441637)",,
273662555,вуліца Урыцкага,residential,,False,False,347.473,"LINESTRING (28.8863591 52.6440272, 28.8866136 52.6448932, 28.8871714 52.6469438, 28.8871906 52.6470143, 28.8872259 52.6471073)",,
229600926,Пралетарская вуліца,residential,,False,False,57.692,"LINESTRING (28.8758236 52.6415923, 28.8757048 52.6410785)",,
229600926,Пралетарская вуліца,residential,,False,True,89.397,"LINESTRING (28.8758236 52.6415923, 28.8760263 52.6423868)",,
311231161,завулак Свярдлова,residential,,False,False,147.088,"LINESTRING (28.8758236 52.6415923, 28.8736662 52.6417821)",,
311231161,завулак Свярдлова,residential,,False,True,147.088,"LINESTRING (28.8736662 52.6417821, 28.8758236 52.6415923)",,
395270865,Чыгуначны завулак,residential,,False,True,148.35,"LINESTRING (28.8753933 52.6449936, 28.8756058 52.6463215)",,
1095100796,вуліца Кірава,residential,,False,True,52.336,"LINESTRING (28.8753933 52.6449936, 28.8746285 52.6450723)",,
1095100796,вуліца Кірава,residential,,False,False,309.639,"LINESTRING (28.8753933 52.6449936, 28.8776761 52.6447869, 28.8799342 52.6445898)",,
395270865,Чыгуначны завулак,residential,,False,False,148.35,"LINESTRING (28.8756058 52.6463215, 28.8753933 52.6449936)",,
"[398144233, 229600926]","['Ленінскі завулак', 'Пралетарская вуліца']",residential,,False,False,177.969,"LINESTRING (28.8782986 52.6438798, 28.8767518 52.6440411, 28.8766305 52.6440234, 28.8763511 52.6436298, 28.8763122 52.6434878)",,
