osmid,highway,oneway,reversed,length,name,geometry,junction,lanes,ref,maxspeed,access
632583078,residential,False,False,383.774,ჯავახიშვილის ქუჩა,"LINESTRING (44.4585361 41.5406605, 44.4584287 41.5406297, 44.4580255 41.5405672, 44.457918 41.5405489, 44.4575765 41.5404961, 44.4573421 41.5404616, 44.4570126 41.5404005, 44.456642 41.5403415, 44.4563601 41.5402973, 44.4561541 41.5402749, 44.4559831 41.5402383, 44.4559055 41.540226, 44.4556679 41.5401868, 44.4553955 41.540145, 44.455126 41.540127, 44.4549326 41.540119, 44.4546852 41.5401178, 44.4545107 41.5401217, 44.4543426 41.5401162, 44.454157 41.5401225, 44.4540046 41.5401336)",,,,,
632583078,residential,False,True,213.413,ჯავახიშვილის ქუჩა,"LINESTRING (44.4585361 41.5406605, 44.4585473 41.5406622, 44.4586436 41.5406762, 44.4589294 41.5407053, 44.4592857 41.5407449, 44.4596387 41.5407819, 44.4599647 41.5408214, 44.4602101 41.5408478, 44.4603967 41.5408588, 44.4605848 41.5408976, 44.4608031 41.5409441, 44.461055 41.5409985)",,,,,
102054923,residential,False,True,97.229,კოსტავას ქუჩა,"LINESTRING (44.4607543 41.5443099, 44.4605536 41.5451713)",,,,,
102052266,residential,False,True,247.95999999999998,დემეტრე თავდადებულის ქუჩა,"LINESTRING (44.4607543 41.5443099, 44.4591262 41.5441173, 44.4578121 41.5439584)",,,,,
102054923,residential,False,False,86.527,კოსტავას ქუჩა,"LINESTRING (44.4607543 41.5443099, 44.4608401 41.5440155, 44.4609993 41.5435538)",,,,,
102052967,residential,False,True,19.47,შოთა რუსთაველის ქუჩა,"LINESTRING (44.4627843 41.5440728, 44.4626917 41.5442336)",,,,,
102052967,residential,False,False,105.05199999999999,შოთა რუსთაველის ქუჩა,"LINESTRING (44.4627843 41.5440728, 44.4628156 41.5439671, 44.4630303 41.5436338, 44.4633218 41.5432215)",,,,,
1228320506,residential,False,True,106.703,,"LINESTRING (44.4627843 41.5440728, 44.4628327 41.5440593, 44.4629306 41.5439429, 44.4631049 41.5436789, 44.4634093 41.5432463)",,,,,
102050990,residential,False,False,18.986,ყაზბეგის ქუჩა,"LINESTRING (44.4631395 41.5396383, 44.4629331 41.5395656)",,,,,
102050990,residential,False,True,52.004999999999995,ყაზბეგის ქუჩა,"LINESTRING (44.4631395 41.5396383, 44.4634131 41.5397622, 44.4636668 41.539889)",,,,,
102054923,residential,False,True,86.527,კოსტავას ქუჩა,"LINESTRING (44.4609993 41.5435538, 44.4608401 41.5440155, 44.4607543 41.5443099)",,,,,
147615280,secondary,True,False,20.063,თამარ მეფის ქუჩა (Tamar Mepe St),"LINESTRING (44.4609993 41.5435538, 44.4609413 41.5435415, 44.4608976 41.5435105, 44.4608783 41.5434677, 44.4608879 41.5434232)",roundabout,,,,
102052581,residential,False,True,87.998,26 მაისის ქუჩა,"LINESTRING (44.454968 41.5460586, 44.4560068 41.5462064)",,,,,
102052789,residential,False,False,167.527,გრიგორიანის ქუჩა,"LINESTRING (44.454968 41.5460586, 44.4552933 41.5445718)",,,,,
102052581,residential,False,False,87.998,26 მაისის ქუჩა,"LINESTRING (44.4560068 41.5462064, 44.454968 41.5460586)",,,,,
102052581,residential,False,True,106.662,26 მაისის ქუჩა,"LINESTRING (44.4560068 41.5462064, 44.4572868 41.5462555)",,,,,
102056891,tertiary,False,True,171.291,არსენა ოძელაშვილის ქუჩა,"LINESTRING (44.4560068 41.5462064, 44.4563304 41.5446851)",,,,,
102052581,residential,False,False,106.662,26 მაისის ქუჩა,"LINESTRING (44.4572868 41.5462555, 44.4560068 41.5462064)",,,,,
102052581,residential,False,True,271.355,26 მაისის ქუჩა,"LINESTRING (44.4572868 41.5462555, 44.4575643 41.5462687, 44.4579131 41.5462912, 44.4582342 41.5463076, 44.4586148 41.5463064, 44.4590592 41.5462817, 44.4594282 41.5462507, 44.4597595 41.5462284, 44.4600056 41.5461938, 44.4603273 41.5461387, 44.4605219 41.5461039)",,,,,
102056870,residential,False,False,161.541,26 მაისის ქუჩა,"LINESTRING (44.4572868 41.5462555, 44.4573042 41.5460858, 44.457346 41.5458209, 44.4573993 41.5456096, 44.4574459 41.5454388, 44.4575017 41.5452341, 44.4575478 41.5450222, 44.4575939 41.5448223)",,,,,
102052099,residential,False,False,210.803,კრწანისის ქუჩა,"LINESTRING (44.4616727 41.5399447, 44.4592447 41.539405)",,,,,
102053109,residential,False,False,73.671,ჯავახიშვილის ქუჩა (Javakhishvili St),"LINESTRING (44.4616727 41.5399447, 44.4620696 41.5393525)",,,,,
102053109,residential,False,True,68.222,ჯავახიშვილის ქუჩა (Javakhishvili St),"LINESTRING (44.4616727 41.5399447, 44.4613216 41.5404991)",,,,,
102053109,residential,False,False,68.222,ჯავახიშვილის ქუჩა (Javakhishvili St),"LINESTRING (44.4613216 41.5404991, 44.4616727 41.5399447)",,,,,
102053109,residential,False,True,60.18,ჯავახიშვილის ქუჩა (Javakhishvili St),"LINESTRING (44.4613216 41.5404991, 44.4611989 41.5406831, 44.4610657 41.5409252, 44.461055 41.5409985)",,,,,
"[102058313, 102054742]",residential,False,False,206.26600000000002,"['დუმბაძის ქუჩა', 'ჯავახიშვილის ქუჩა']","LINESTRING (44.4613216 41.5404991, 44.4609522 41.5404216, 44.4604652 41.5403056, 44.460335 41.5402638, 44.4601059 41.5402289, 44.4598339 41.5401686, 44.4592412 41.5400318, 44.4589494 41.5399674)",,,,,
147615280,secondary,True,False,18.32,თამარ მეფის ქუჩა (Tamar Mepe St),"LINESTRING (44.4610135 41.5433664, 44.4610561 41.5433748, 44.4610921 41.5433938, 44.4611172 41.5434208, 44.4611283 41.5434527, 44.4611239 41.5434855)",roundabout,,,,
207281543,secondary,False,True,106.63000000000001,დიდგორის ქუჩა,"LINESTRING (44.4610135 41.5433664, 44.4610606 41.543228, 44.4612262 41.5429245, 44.4613546 41.5426488, 44.4614526 41.5424667)",,,შ 35,,
1228320501,unclassified,False,True,99.745,,"LINESTRING (44.4627723 41.5459725, 44.46307 41.5459745, 44.4631612 41.5459684, 44.4633436 41.5459343, 44.463475 41.5458721, 44.4637379 41.5458681, 44.4639391 41.5458488)",,,,,
102053755,residential,False,False,169.27700000000002,შაუმიანის ქუჩა (Shaumiani St),"LINESTRING (44.4639391 41.5458488, 44.4638794 41.5458145, 44.4636804 41.5457135, 44.4633578 41.5455952, 44.4630064 41.5455054, 44.4628055 41.5454401, 44.4625903 41.5453772, 44.4623908 41.5453357, 44.4620644 41.5452961)",,,,,
102053755,residential,False,True,40.135,შაუმიანის ქუჩა (Shaumiani St),"LINESTRING (44.4639391 41.5458488, 44.4640097 41.5458893, 44.4642145 41.5459841, 44.4643406 41.5460483)",,,,,
1228320501,unclassified,False,False,99.74499999999999,,"LINESTRING (44.4639391 41.5458488, 44.4637379 41.5458681, 44.463475 41.5458721, 44.4633436 41.5459343, 44.4631612 41.5459684, 44.46307 41.5459745, 44.4627723 41.5459725)",,,,,
1228320502,unclassified,False,True,12.43,,"LINESTRING (44.4613534 41.5459945, 44.4612048 41.5460058)",,,,,
1228320503,unclassified,False,True,88.264,,"LINESTRING (44.4625926 41.5473014, 44.4620535 41.5473495, 44.4620159 41.5473255, 44.4620025 41.5472652, 44.4619837 41.5469762)",,,,,
102058859,residential,False,True,72.096,ტყის ჩიხი (Tke Ln),"LINESTRING (44.4628474 41.546926, 44.4624129 41.5469541, 44.4619837 41.5469762)",,,,,
102058859,residential,False,False,72.096,ტყის ჩიხი (Tke Ln),"LINESTRING (44.4619837 41.5469762, 44.4624129 41.5469541, 44.4628474 41.546926)",,,,,
102058859,residential,False,True,119.658,ტყის ჩიხი (Tke Ln),"LINESTRING (44.4619837 41.5469762, 44.4617981 41.5469827, 44.4605462 41.5469976)",,,,,
1228320503,unclassified,False,False,88.264,,"LINESTRING (44.4619837 41.5469762, 44.4620025 41.5472652, 44.4620159 41.5473255, 44.4620535 41.5473495, 44.4625926 41.5473014)",,,,,
102057795,residential,False,True,7.787,ჭავჭავაძის ქუჩა,"LINESTRING (44.4634093 41.5432463, 44.4633218 41.5432215)",,,,,
1228320506,residential,False,False,106.703,,"LINESTRING (44.4634093 41.5432463, 44.4631049 41.5436789, 44.4629306 41.5439429, 44.4628327 41.5440593, 44.4627843 41.5440728)",,,,,
