osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
390804599,NVVNE046,Pandaravanniyan Road,residential,30,False,False,179.434,"LINESTRING (80.5142887 9.0432079, 80.5145321 9.0433102, 80.5147501 9.0434, 80.5158001 9.0438211)",4
390804599,NVVNE046,Pandaravanniyan Road,residential,30,False,True,252.646,"LINESTRING (80.5186397 9.0448565, 80.5164734 9.0440913)",4
405043441,AA009,Kandy - Jaffna Road,trunk,70,False,True,164.045,"LINESTRING (80.5186397 9.0448565, 80.5184671 9.0452943, 80.5181228 9.0460938, 80.5180598 9.0462155)",
390804599,NVVNE046,Pandaravanniyan Road,residential,30,False,False,252.646,"LINESTRING (80.5164734 9.0440913, 80.5186397 9.0448565)",4
390804599,NVVNE046,Pandaravanniyan Road,residential,30,False,True,79.813,"LINESTRING (80.5164734 9.0440913, 80.5159047 9.0438662, 80.5158001 9.0438211)",4
403124663,NVVNE063,Kanagarayankulam School Road 1st Cross Road,residential,30,False,True,43.645,"LINESTRING (80.5141114 9.0506953, 80.5138931 9.0510233)",4
402995219,NVVNE059,Kanagaraayankulam School Road,residential,30,False,False,78.168,"LINESTRING (80.5141114 9.0506953, 80.5143376 9.050982, 80.5146022 9.0511988)",4
402995219,NVVNE059,Kanagaraayankulam School Road,residential,30,False,True,86.518,"LINESTRING (80.5141114 9.0506953, 80.5137028 9.050279, 80.513543 9.0501589)",4
403124663,NVVNE063,Kanagarayankulam School Road 1st Cross Road,residential,30,False,False,43.645,"LINESTRING (80.5138931 9.0510233, 80.5141114 9.0506953)",4
402995219,NVVNE059,Kanagaraayankulam School Road,residential,30,False,False,86.518,"LINESTRING (80.513543 9.0501589, 80.5137028 9.050279, 80.5141114 9.0506953)",4
