osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,lanes
362870913,,residential,30,False,True,363.609,,"LINESTRING (80.3404641 6.9279699, 80.341022 6.9292958, 80.3410918 6.929393, 80.3411736 6.9294622, 80.341596 6.9296992, 80.3417032 6.929787, 80.3417516 6.9298603, 80.3417824 6.9299602, 80.3418227 6.9303023, 80.3418508 6.9307523)",,
306671814,Deraniyagala - Noori Road,secondary,50,False,True,59.218,,"LINESTRING (80.3409295 6.9277053, 80.3407779 6.9277848, 80.3404641 6.9279699)",B093,2
310253314,Siriwardana Road,residential,30,False,False,96.61600000000001,,"LINESTRING (80.3409295 6.9277053, 80.3409187 6.9275718, 80.3408986 6.9271644, 80.3408624 6.9270978, 80.34068 6.9269234)",,
310897580,Deraniyagala Dehiowita Road,secondary,50,False,False,126.87700000000001,,"LINESTRING (80.3377068 6.9279592, 80.3380749 6.9276067, 80.3383666 6.927399, 80.3384551 6.9273268, 80.3385122 6.9272729, 80.3385866 6.9272308)",B93,
310897580,Deraniyagala Dehiowita Road,secondary,50,False,True,352.97700000000003,,"LINESTRING (80.3377068 6.9279592, 80.3375807 6.9280697, 80.33746 6.9281815, 80.3372393 6.9283947, 80.3371301 6.9285865, 80.3370908 6.9289494, 80.3370968 6.9293248, 80.3370604 6.9297045, 80.337032 6.9300628, 80.3369899 6.9302375, 80.336907 6.9304747, 80.3367445 6.9308468)",B93,
901257957,,residential,15,False,False,114.27,,"LINESTRING (80.3377068 6.9279592, 80.3375016 6.9277861, 80.3373246 6.9275185, 80.337114 6.9271311)",,
306671848,,residential,20,False,True,449.01899999999995,,"LINESTRING (80.3387274 6.9312395, 80.3387783 6.931153, 80.33895 6.9306138, 80.3389835 6.9303276, 80.3389527 6.9302251, 80.3388973 6.93014, 80.3386094 6.9298803, 80.3385544 6.9297871, 80.3384913 6.9295674, 80.3384766 6.9294303, 80.3384927 6.9291307, 80.3386872 6.928557, 80.3388038 6.9283666, 80.3391766 6.9280034, 80.3392504 6.9278846, 80.339359 6.9276823)",,
901257955,,residential,30,False,False,83.56,,"LINESTRING (80.3387274 6.9312395, 80.3386603 6.9312875, 80.3384699 6.9313407, 80.3383908 6.9313341, 80.338026 6.9311783)",,
362870913,,residential,30,False,False,363.609,,"LINESTRING (80.3418508 6.9307523, 80.3418227 6.9303023, 80.3417824 6.9299602, 80.3417516 6.9298603, 80.3417032 6.929787, 80.341596 6.9296992, 80.3411736 6.9294622, 80.3410918 6.929393, 80.341022 6.9292958, 80.3404641 6.9279699)",,
783692360,,residential,20,False,False,245.77300000000002,,"LINESTRING (80.3414787 6.9234912, 80.3414593 6.9236126, 80.3415102 6.9237887, 80.3415915 6.9238815, 80.3416998 6.9239411, 80.3418221 6.9239603, 80.3419436 6.9239368, 80.3420498 6.9238735, 80.3421277 6.9237779, 80.342168 6.9236617, 80.3421658 6.9235388, 80.3421214 6.9234241, 80.3420401 6.9233313, 80.3419318 6.9232717, 80.3418095 6.9232525, 80.341688 6.923276, 80.3415387 6.9233837, 80.3414787 6.9234912)",,
783692360,,residential,20,False,True,245.77300000000002,,"LINESTRING (80.3414787 6.9234912, 80.3415387 6.9233837, 80.341688 6.923276, 80.3418095 6.9232525, 80.3419318 6.9232717, 80.3420401 6.9233313, 80.3421214 6.9234241, 80.3421658 6.9235388, 80.342168 6.9236617, 80.3421277 6.9237779, 80.3420498 6.9238735, 80.3419436 6.9239368, 80.3418221 6.9239603, 80.3416998 6.9239411, 80.3415915 6.9238815, 80.3415102 6.9237887, 80.3414593 6.9236126, 80.3414787 6.9234912)",,
783692361,Saman Dewalaya Road,residential,20,False,True,133.238,,"LINESTRING (80.3414787 6.9234912, 80.3406906 6.9231921, 80.3403273 6.9231917)",,
901257957,,residential,15,False,True,114.27,,"LINESTRING (80.337114 6.9271311, 80.3373246 6.9275185, 80.3375016 6.9277861, 80.3377068 6.9279592)",,
1192336617,Erathna - Deraniyagala Road,secondary,50,False,False,49.227,,"LINESTRING (80.3394368 6.9251435, 80.3397586 6.92545)",,
