osmid,highway,maxspeed,oneway,reversed,length,name,geometry,lanes,access,ref,bridge,junction
"[43091907, 541579190]",residential,30,False,"[False, True]",167.00300000000001,Tappströmsvägen,"LINESTRING (17.8069597 59.2919058, 17.8071108 59.2918029, 17.807041 59.2912011, 17.8071954 59.2910731, 17.8073574 59.2910097, 17.8076689 59.2909056, 17.8079351 59.2908129, 17.8082255 59.2907497)",,,,,
1058470171,living_street,,False,False,29.097,,"LINESTRING (17.8069597 59.2919058, 17.8070687 59.2921277, 17.8070682 59.2921606)",,,,,
1058470171,living_street,,False,True,32.281,,"LINESTRING (17.8070634 59.2924509, 17.8070682 59.2921606)",,,,,
1058470171,living_street,,False,False,32.281,,"LINESTRING (17.8070682 59.2921606, 17.8070634 59.2924509)",,,,,
1058470171,living_street,,False,True,29.097,,"LINESTRING (17.8070682 59.2921606, 17.8070687 59.2921277, 17.8069597 59.2919058)",,,,,
1058470172,living_street,,False,False,124.77799999999999,,"LINESTRING (17.8070682 59.2921606, 17.8079378 59.2921496, 17.808442 59.2921386, 17.8092628 59.2921085)",,,,,
1058470172,living_street,,False,True,124.77799999999999,,"LINESTRING (17.8092628 59.2921085, 17.808442 59.2921386, 17.8079378 59.2921496, 17.8070682 59.2921606)",,,,,
541579190,residential,30,False,True,122.563,Tappströmsvägen,"LINESTRING (17.8048348 59.2920476, 17.8069297 59.2919263, 17.8069597 59.2919058)",,,,,
1058468591,living_street,,False,False,57.617,,"LINESTRING (17.8048348 59.2920476, 17.8049507 59.2922432, 17.8050204 59.292387, 17.8047951 59.2925062)",,,,,
1058468591,living_street,,False,True,57.617000000000004,,"LINESTRING (17.8047951 59.2925062, 17.8050204 59.292387, 17.8049507 59.2922432, 17.8048348 59.2920476)",,,,,
1215808248,residential,30,False,True,16.543,,"LINESTRING (17.8140803 59.2898926, 17.8138716 59.2899964)",,,,,
29977503,residential,30,False,False,52.187,Tegelbruksvägen,"LINESTRING (17.8140803 59.2898926, 17.8144667 59.2901014, 17.8147034 59.2902375)",,,,,
29977503,residential,30,False,True,130.53,Tegelbruksvägen,"LINESTRING (17.8140803 59.2898926, 17.8135902 59.2896278, 17.8131381 59.28936, 17.8129063 59.2892432, 17.8125849 59.2891077, 17.8124936 59.2890467)",,,,,
