osmid,bridge,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width
39172829,,False,,Köpmangatan,residential,30,False,78.411,"LINESTRING (14.6336249 63.1777017, 14.6337384 63.1769984)",,
39172829,,False,,Köpmangatan,residential,30,True,78.04,"LINESTRING (14.6336249 63.1777017, 14.6335257 63.1784021)",,
23328239,,False,,Strandgatan,secondary,40,True,77.053,"LINESTRING (14.6316422 63.177642, 14.6315429 63.1783335)",2,
23328229,,True,,Biblioteksgatan,residential,30,False,99.71,"LINESTRING (14.6316422 63.177642, 14.6317045 63.1776459, 14.6317771 63.177648, 14.6336249 63.1777017)",,
23328239,,False,,Strandgatan,secondary,40,False,79.0,"LINESTRING (14.6316422 63.177642, 14.6316634 63.177542, 14.6317386 63.1770209, 14.6317519 63.1769333)",2,
34417969,,False,,Residensgränd,residential,30,False,79.789,"LINESTRING (14.6333023 63.1798595, 14.634889 63.1799082)",,
"[44511392, 44400739, 44400740]",,False,,Köpmangatan,residential,50,True,157.588,"LINESTRING (14.6333023 63.1798595, 14.6332377 63.180359, 14.6332151 63.1805427, 14.6331816 63.1807803, 14.6331542 63.1809331, 14.6330555 63.1812717)",,
"[1078778990, 1078778991]",,False,,Köpmangatan,"['residential', 'living_street']",30,False,83.19600000000001,"LINESTRING (14.6333023 63.1798595, 14.6333321 63.1796303, 14.6333649 63.1793786, 14.6333724 63.1793213, 14.6333789 63.1792712, 14.6334064 63.1791128)",,
34417969,,False,,Residensgränd,residential,30,False,55.785,"LINESTRING (14.634889 63.1799082, 14.6359987 63.1799398)",,
34417969,,False,,Residensgränd,residential,30,True,79.789,"LINESTRING (14.634889 63.1799082, 14.6333023 63.1798595)",,
179490362,,False,,Storgatan,residential,50,False,59.149,"LINESTRING (14.634889 63.1799082, 14.6348086 63.1804389)",,
179490362,,False,,Storgatan,residential,50,True,42.51,"LINESTRING (14.634889 63.1799082, 14.6349532 63.179527)",,
34417969,,False,,Residensgränd,residential,30,True,55.785,"LINESTRING (14.6359987 63.1799398, 14.634889 63.1799082)",,
34417970,,False,,Residensgränd,residential,30,False,78.821,"LINESTRING (14.6381717 63.1799915, 14.6397386 63.1800432)",,
"[34417970, 34865508]",,False,,"['Residensgränd', 'Prästgatan']","['residential', 'living_street']",30,"[False, True]",144.004,"LINESTRING (14.6381717 63.1799915, 14.6371389 63.1799625, 14.6365088 63.1799448, 14.6364697 63.1802848, 14.6364465 63.1804874)",,
39905699,,False,,Kyrkgatan,residential,30,False,61.121,"LINESTRING (14.6381717 63.1799915, 14.6381048 63.1804339, 14.6380888 63.1805399)",,
"[39905699, 34865510]",,False,,"['Kyrkgatan', 'Samuel Permans gata']",residential,30,"[False, True]",173.316,"LINESTRING (14.6381717 63.1799915, 14.638275 63.1793235, 14.6382815 63.1792726, 14.6399023 63.1793282, 14.6401337 63.1793352)",,
34417970,,False,,Residensgränd,residential,30,True,78.821,"LINESTRING (14.6397386 63.1800432, 14.6381717 63.1799915)",,
179490362,,False,,Storgatan,residential,50,False,80.568,"LINESTRING (14.6346839 63.1813158, 14.6345489 63.1820378)",,
34417971,,True,,Brogränd,residential,50,False,81.312,"LINESTRING (14.6346839 63.1813158, 14.6350851 63.1813277, 14.6363012 63.1813638)",,
179490362,,False,,Storgatan,residential,50,True,84.592,"LINESTRING (14.6346839 63.1813158, 14.634763 63.1808371, 14.6348133 63.1805573)",,
179490362,,False,,Storgatan,residential,50,True,80.568,"LINESTRING (14.6345489 63.1820378, 14.6346839 63.1813158)",,
635959161,,True,,Fältjägargränd,residential,30,False,80.949,"LINESTRING (14.6345489 63.1820378, 14.632938 63.1819956)",,
635959161,,True,,Fältjägargränd,residential,30,False,81.986,"LINESTRING (14.6361793 63.1820886, 14.6345489 63.1820378)",,
44511393,,False,,Prästgatan,residential,50,True,80.826,"LINESTRING (14.6361793 63.1820886, 14.6362657 63.1815673, 14.6363012 63.1813638)",,
23328239,,False,,Strandgatan,secondary,40,False,77.629,"LINESTRING (14.6317519 63.1769333, 14.6318537 63.1763234, 14.6318722 63.1762373)",2,
23328239,,False,,Strandgatan,secondary,40,True,79.0,"LINESTRING (14.6317519 63.1769333, 14.6317386 63.1770209, 14.6316634 63.177542, 14.6316422 63.177642)",2,
39172829,,False,,Köpmangatan,residential,30,False,79.889,"LINESTRING (14.6337384 63.1769984, 14.6338589 63.176282)",,
39172829,,False,,Köpmangatan,residential,30,True,78.411,"LINESTRING (14.6337384 63.1769984, 14.6336249 63.1777017)",,
92065995,,True,,Postgränd,residential,30,False,99.946,"LINESTRING (14.6337384 63.1769984, 14.6333844 63.1769872, 14.632509 63.1769596, 14.6319125 63.1769407, 14.6318222 63.1769379, 14.6317519 63.1769333)",,
39653262,,True,,Storgatan,residential,30,False,78.164,"LINESTRING (14.6353441 63.1770492, 14.6354656 63.1763484)",,
92065995,,True,,Postgränd,residential,30,False,80.765,"LINESTRING (14.6353441 63.1770492, 14.6341033 63.1770099, 14.6337384 63.1769984)",,
40441473,,False,,Kyrkgatan,residential,30,False,77.432,"LINESTRING (14.6386656 63.1771541, 14.6386593 63.1771903, 14.638605 63.177501, 14.6385869 63.1776046, 14.6385444 63.1778483)",,
92065995,,True,,Postgränd,residential,30,False,139.708,"LINESTRING (14.6386656 63.1771541, 14.6369875 63.1771011, 14.635888 63.1770663)",,
"[610826960, 41136486]",,True,Z 605,Rådhusgatan,secondary,40,False,177.85500000000002,"LINESTRING (14.6404291 63.1772098, 14.6405418 63.1765398, 14.6405711 63.1764253, 14.640887 63.1756256)",2,
92065995,,True,,Postgränd,residential,30,False,88.701,"LINESTRING (14.6404291 63.1772098, 14.6402475 63.1772041, 14.6391387 63.177169, 14.6386656 63.1771541)",,
23328239,,False,,Strandgatan,secondary,40,True,132.21,"LINESTRING (14.6320982 63.1750527, 14.631914 63.1759938, 14.6318722 63.1762373)",2,
34821609,,False,,Thoméegränd,residential,40,True,100.815,"LINESTRING (14.6433367 63.1754094, 14.6413327 63.1753446)",,
34412265,,False,,Södra Gröngatan,residential,40,True,66.379,"LINESTRING (14.6433367 63.1754094, 14.6432642 63.1758597, 14.6432537 63.1760051)",,
34821609,,False,,Thoméegränd,residential,40,False,115.013,"LINESTRING (14.6433367 63.1754094, 14.6439153 63.1754252, 14.6451007 63.1754576, 14.6456235 63.1754786)",,
34821609,,False,,Thoméegränd,residential,40,True,115.013,"LINESTRING (14.6456235 63.1754786, 14.6451007 63.1754576, 14.6439153 63.1754252, 14.6433367 63.1754094)",,
119741494,,False,,Regementsgatan,residential,40,True,66.028,"LINESTRING (14.6456235 63.1754786, 14.6455717 63.1759497, 14.6455402 63.176071)",,
34821609,,False,,Thoméegränd,residential,40,False,100.815,"LINESTRING (14.6413327 63.1753446, 14.6433367 63.1754094)",,
35208903,,False,,Brogränd,residential,50,True,80.651,"LINESTRING (14.639546 63.1814411, 14.6379414 63.1813966)",,
92065995,,True,,Postgränd,residential,30,False,27.356,"LINESTRING (14.635888 63.1770663, 14.6353441 63.1770492)",,
"[40224184, 39772887]",,False,,"['Zätagränd', 'Biblioteksgatan']",residential,30,True,99.899,"LINESTRING (14.635888 63.1770663, 14.6358275 63.17717, 14.6357719 63.1772095, 14.6356817 63.1777584, 14.6352523 63.1777491)",,
23328232,,True,,Samuel Permans gata,living_street,,False,12.499,"LINESTRING (14.6311742 63.1790434, 14.631423 63.1790492)",,
34412257,,False,,Infanterigatan,residential,30,False,37.0,"LINESTRING (14.6443151 63.1833371, 14.6443792 63.183052, 14.6443884 63.183006)",,
42198292,,False,,Kanslihusgränd,residential,30,True,72.182,"LINESTRING (14.6443151 63.1833371, 14.644213 63.183291, 14.6439029 63.1831511, 14.6432665 63.1828929)",,
42198292,,False,,Kanslihusgränd,residential,30,False,141.596,"LINESTRING (14.6415234 63.1828678, 14.6415663 63.182718, 14.6416865 63.1825979, 14.6420172 63.1824576, 14.642207 63.1824054, 14.6424544 63.1824955, 14.6426191 63.1825867, 14.6428576 63.1827176, 14.6429154 63.1827504, 14.6432665 63.1828929)",,
"[1211558729, 1211558725]",,False,,Strandgatan,secondary,"['40', '30']",False,109.88900000000001,"LINESTRING (14.6313157 63.1800341, 14.6312828 63.1798761, 14.6313178 63.1796461, 14.6313588 63.1795034, 14.6313971 63.1792385, 14.6314173 63.1790991, 14.631423 63.1790492)",2,
610826960,,True,Z 605,Rådhusgatan,secondary,40,False,29.38,"LINESTRING (14.640887 63.1756256, 14.6409574 63.1753633)",2,
88420007,,True,,Thommeegräd,residential,40,False,40.419,"LINESTRING (14.640887 63.1756256, 14.640734 63.1754731, 14.6403979 63.1753488)",,
178931010,,False,,Thoméegränd,residential,30,False,28.145000000000003,"LINESTRING (14.6403979 63.1753488, 14.6408289 63.1753644, 14.6409574 63.1753633)",,
31475689,,False,,Hamngatan,residential,30,True,166.46800000000002,"LINESTRING (14.6387775 63.1764365, 14.6386783 63.1764339, 14.6370935 63.1763917, 14.6354656 63.1763484)",,
179490362,,False,,Storgatan,residential,50,False,42.51,"LINESTRING (14.6349532 63.179527, 14.634889 63.1799082)",,
240852274,,False,,Kanslihusgränd,residential,,False,57.668,"LINESTRING (14.6432665 63.1828929, 14.6443884 63.183006)",,
42198292,,False,,Kanslihusgränd,residential,30,False,72.182,"LINESTRING (14.6432665 63.1828929, 14.6439029 63.1831511, 14.644213 63.183291, 14.6443151 63.1833371)",,
42198292,,False,,Kanslihusgränd,residential,30,True,141.596,"LINESTRING (14.6432665 63.1828929, 14.6429154 63.1827504, 14.6428576 63.1827176, 14.6426191 63.1825867, 14.6424544 63.1824955, 14.642207 63.1824054, 14.6420172 63.1824576, 14.6416865 63.1825979, 14.6415663 63.182718, 14.6415234 63.1828678)",,
240852274,,False,,Kanslihusgränd,residential,,True,57.668,"LINESTRING (14.6443884 63.183006, 14.6432665 63.1828929)",,
34412257,,False,,Infanterigatan,residential,30,False,71.60499999999999,"LINESTRING (14.6443884 63.183006, 14.6444253 63.1828024, 14.6444786 63.1825521, 14.6445199 63.1823648)",,
34412257,,False,,Infanterigatan,residential,30,True,37.0,"LINESTRING (14.6443884 63.183006, 14.6443792 63.183052, 14.6443151 63.1833371)",,
653461915,,False,,Samuel Permans gata,living_street,,True,47.037,"LINESTRING (14.6343418 63.1791412, 14.6342176 63.1791375, 14.6334064 63.1791128)",,
23328232,,True,,Samuel Permans gata,living_street,,False,8.355,"LINESTRING (14.631423 63.1790492, 14.6315893 63.1790532)",,
1211558729,,False,,Strandgatan,secondary,30,False,79.82,"LINESTRING (14.631423 63.1790492, 14.6314274 63.1789985, 14.6314458 63.1788444, 14.6315429 63.1783335)",2,
"[1211558729, 1211558725]",,False,,Strandgatan,secondary,"['40', '30']",True,109.88900000000001,"LINESTRING (14.631423 63.1790492, 14.6314173 63.1790991, 14.6313971 63.1792385, 14.6313588 63.1795034, 14.6313178 63.1796461, 14.6312828 63.1798761, 14.6313157 63.1800341)",2,
