osmid,name,highway,width,oneway,reversed,length,geometry,ref,maxspeed,access,lanes,junction,bridge
13864351,Sandbrogatan,residential,,False,True,236.347,"LINESTRING (17.0835937 59.6331747, 17.0837521 59.6332509, 17.0844228 59.6336058, 17.0850235 59.6338978, 17.0854078 59.6341284, 17.085482 59.6342037, 17.0855536 59.6342763, 17.0857815 59.6345519, 17.0858984 59.6346982, 17.0859109 59.6347217, 17.0859259 59.6347499, 17.0859458 59.6348118, 17.0859191 59.6348737)",,,,,,
40166993,Tullgatan,residential,,False,False,100.714,"LINESTRING (17.0760459 59.6394689, 17.0746547 59.6400398)",,,,,,
15879858,Kristinagatan,residential,,False,True,121.39,"LINESTRING (17.0760459 59.6394689, 17.0755463 59.6391889, 17.0745994 59.6386582)",,,,,,
40166993,Tullgatan,residential,,False,True,107.435,"LINESTRING (17.0760459 59.6394689, 17.0771789 59.6390356, 17.0774326 59.6389317, 17.0775553 59.6388765)",,,,,,
15912290,Långgatan,residential,6,False,False,209.224,"LINESTRING (17.0723321 59.6388313, 17.0718435 59.6385829, 17.0717978 59.6385572, 17.0715789 59.6384341, 17.0713642 59.6383029, 17.0712549 59.6382217, 17.0711707 59.6381592, 17.0709951 59.6380013, 17.0708645 59.6378686, 17.0707641 59.6377035, 17.0706708 59.6374934, 17.0706617 59.6374522, 17.0706261 59.6372915, 17.0706104 59.6372254)",,,,,,
15912290,Långgatan,residential,6,False,True,69.242,"LINESTRING (17.0723321 59.6388313, 17.0723824 59.6388575, 17.0731233 59.6393085)",,,,,,
"[15912305, 335228319]","['Enöglavägen', 'Torggatan']",tertiary,,False,False,101.34,"LINESTRING (17.0723321 59.6388313, 17.0721531 59.6389223, 17.0718822 59.6390796, 17.0717427 59.6391609, 17.0715059 59.6393453, 17.0713946 59.6394541, 17.0713565 59.6395147, 17.0713471 59.6395755)",,,,,,
335228319,Torggatan,tertiary,,False,True,120.013,"LINESTRING (17.0723321 59.6388313, 17.0724615 59.6387583, 17.0737901 59.6380428)",,,,,,
15912299,Kölnbacksgatan,residential,,False,False,30.196,"LINESTRING (17.0731233 59.6393085, 17.0735358 59.6391345)",,30,,,,
15912290,Långgatan,residential,6,False,False,69.242,"LINESTRING (17.0731233 59.6393085, 17.0723824 59.6388575, 17.0723321 59.6388313)",,,,,,
15912290,Långgatan,residential,6,False,True,118.408,"LINESTRING (17.0731233 59.6393085, 17.0734727 59.6394781, 17.0746547 59.6400398)",,,,,,
40166993,Tullgatan,residential,,False,True,100.714,"LINESTRING (17.0746547 59.6400398, 17.0760459 59.6394689)",,,,,,
15912290,Långgatan,residential,6,False,False,118.408,"LINESTRING (17.0746547 59.6400398, 17.0734727 59.6394781, 17.0731233 59.6393085)",,,,,,
335228319,Torggatan,tertiary,,False,False,18.394,"LINESTRING (17.074024 59.6379271, 17.0737901 59.6380428)",,,,,,
15912296,Lillebergsgatan,residential,,False,False,69.774,"LINESTRING (17.074024 59.6379271, 17.0740721 59.6379631, 17.0748594 59.6383906)",,30,,,,
335228319,Torggatan,tertiary,,False,True,53.563,"LINESTRING (17.074024 59.6379271, 17.074348 59.6377531, 17.0746771 59.6375763)",,,,,,
335228319,Torggatan,tertiary,,False,True,18.394,"LINESTRING (17.0737901 59.6380428, 17.074024 59.6379271)",,,,,,
15912295,Lillebergsgatan,residential,,False,False,96.00600000000001,"LINESTRING (17.0737901 59.6380428, 17.0735446 59.6379256, 17.0733187 59.6378108, 17.0730946 59.6376958, 17.0728347 59.6375677, 17.0725734 59.6374369)",,50,,,,
335228319,Torggatan,tertiary,,False,False,120.013,"LINESTRING (17.0737901 59.6380428, 17.0724615 59.6387583, 17.0723321 59.6388313)",,,,,,
15912295,Lillebergsgatan,residential,,False,True,96.00600000000001,"LINESTRING (17.0725734 59.6374369, 17.0728347 59.6375677, 17.0730946 59.6376958, 17.0733187 59.6378108, 17.0735446 59.6379256, 17.0737901 59.6380428)",,50,,,,
15879858,Kristinagatan,residential,,False,False,121.39,"LINESTRING (17.0745994 59.6386582, 17.0755463 59.6391889, 17.0760459 59.6394689)",,,,,,
15912305,Enöglavägen,tertiary,,False,False,31.486,"LINESTRING (17.0713471 59.6395755, 17.0713565 59.639653, 17.071394 59.6397655, 17.0713787 59.6398566)",,,,,,
"[15912305, 335228319]","['Enöglavägen', 'Torggatan']",tertiary,,False,True,101.34,"LINESTRING (17.0713471 59.6395755, 17.0713565 59.6395147, 17.0713946 59.6394541, 17.0715059 59.6393453, 17.0717427 59.6391609, 17.0718822 59.6390796, 17.0721531 59.6389223, 17.0723321 59.6388313)",,,,,,
41411938,Kraftgatan,residential,,False,False,19.97,"LINESTRING (17.0713471 59.6395755, 17.071158 59.6395907, 17.0709959 59.6395786)",,,,,,
15912305,Enöglavägen,tertiary,,False,True,31.486,"LINESTRING (17.0713787 59.6398566, 17.071394 59.6397655, 17.0713565 59.639653, 17.0713471 59.6395755)",,,,,,
42412826,Dr Westerlunds Gata,secondary,,False,False,47.926,"LINESTRING (17.0722439 59.6371214, 17.0730882 59.6370611)",E 18.11,50,,,,
42412826,Dr Westerlunds Gata,secondary,,False,True,92.655,"LINESTRING (17.0722439 59.6371214, 17.0713881 59.6371969, 17.0712719 59.6372012, 17.0708848 59.6372154, 17.0706104 59.6372254)",E 18.11,50,,,,
41411951,Ågatan,tertiary,,False,True,59.717,"LINESTRING (17.078055 59.6327272, 17.0788315 59.6323607)",,,,,,
13856161,Kryddgårdsgatan,residential,,False,True,83.18299999999999,"LINESTRING (17.078055 59.6327272, 17.0781407 59.6327745, 17.078669 59.633066, 17.0790546 59.6332788)",,30,,,,
41411951,Ågatan,tertiary,,False,False,88.90100000000001,"LINESTRING (17.078055 59.6327272, 17.0775685 59.6329742, 17.0769345 59.6332914)",,,,,,
"[40349674, 1126706430]",Kryddgårdsgatan,residential,,False,False,104.147,"LINESTRING (17.078055 59.6327272, 17.078 59.6326982, 17.076735 59.63207)",,50,,,,
41411948,,unclassified,,False,False,81.587,"LINESTRING (17.076735 59.63207, 17.0767475 59.6313363)",,,,,,
"[125665272, 40349674, 41501780]","['Hamngatan', 'Kryddgårdsgatan']",residential,,False,False,165.112,"LINESTRING (17.076735 59.63207, 17.0764196 59.6321083, 17.0762697 59.6329375, 17.076856 59.6332429, 17.0769345 59.6332914)",,50,,,,
"[40349674, 1126706430]",Kryddgårdsgatan,residential,,False,True,104.147,"LINESTRING (17.076735 59.63207, 17.078 59.6326982, 17.078055 59.6327272)",,50,,,,
15912290,Långgatan,residential,6,False,True,124.544,"LINESTRING (17.0705093 59.6361249, 17.0704261 59.6361942, 17.0703986 59.6362487, 17.0704047 59.6363174, 17.0704389 59.6364649, 17.0705518 59.6369522, 17.0705921 59.6371259, 17.0706104 59.6372254)",,,,,,
40979117,Fjärdhundragatan,secondary,,True,False,49.639,"LINESTRING (17.0742449 59.6370343, 17.0742908 59.6370775, 17.0743642 59.6371155, 17.0745906 59.6371764, 17.0748267 59.63724, 17.0749796 59.6372582)",E 18.11,50,,,,
51211864,Dr Westerlunds Gata,secondary,,True,False,16.97,"LINESTRING (17.0742449 59.6370343, 17.0742237 59.637084, 17.0741695 59.6371269, 17.0740891 59.6371575)",,50,,,roundabout,
40979115,Dr Westerlunds Gata,secondary,,True,False,36.14,"LINESTRING (17.0737199 59.6371052, 17.0735464 59.6370785, 17.0733688 59.6370608, 17.0730882 59.6370611)",E 18.11,50,,,,
51211864,Dr Westerlunds Gata,secondary,,True,False,16.277,"LINESTRING (17.0737199 59.6371052, 17.0736835 59.63706, 17.0736793 59.6370113, 17.0737076 59.6369646)",,50,,,roundabout,
40979116,Fjärdhundragatan,tertiary,,False,True,75.14999999999999,"LINESTRING (17.073802 59.6367444, 17.0734996 59.6364819, 17.0732233 59.6362419, 17.0731397 59.6361575)",,50,,,,
335228311,Fjärdhundragatan,tertiary,,True,False,18.417,"LINESTRING (17.073802 59.6367444, 17.0738776 59.6368138, 17.0739718 59.6368859)",,30,,,,
41411948,,unclassified,,False,True,81.587,"LINESTRING (17.0767475 59.6313363, 17.076735 59.63207)",,,,,,
41501779,Skepparegatan,unclassified,,False,False,108.945,"LINESTRING (17.0767475 59.6313363, 17.0769643 59.6313692, 17.0786751 59.6313958)",,,,,,
41411946,Magasingatan,unclassified,,False,True,112.15899999999999,"LINESTRING (17.0786751 59.6313958, 17.0785956 59.6318394, 17.0785613 59.632058, 17.0786002 59.6321958, 17.0786729 59.6322747, 17.0787719 59.6323325, 17.0788315 59.6323607)",,,,,,
41501779,Skepparegatan,unclassified,,False,True,108.945,"LINESTRING (17.0786751 59.6313958, 17.0769643 59.6313692, 17.0767475 59.6313363)",,,,,,
41411936,Lillängsgatan,residential,,False,True,75.36999999999999,"LINESTRING (17.0699755 59.6391558, 17.0708457 59.6394589, 17.070938 59.6395107, 17.0709959 59.6395786)",,50,,,,
41411938,Kraftgatan,residential,,False,True,119.851,"LINESTRING (17.0690609 59.6400297, 17.0702132 59.6397837, 17.0709959 59.6395786)",,,,,,
41411936,Lillängsgatan,residential,,False,False,75.37,"LINESTRING (17.0709959 59.6395786, 17.070938 59.6395107, 17.0708457 59.6394589, 17.0699755 59.6391558)",,50,,,,
41411938,Kraftgatan,residential,,False,False,119.851,"LINESTRING (17.0709959 59.6395786, 17.0702132 59.6397837, 17.0690609 59.6400297)",,,,,,
41411938,Kraftgatan,residential,,False,True,19.97,"LINESTRING (17.0709959 59.6395786, 17.071158 59.6395907, 17.0713471 59.6395755)",,,,,,
51211864,Dr Westerlunds Gata,secondary,,True,False,10.899000000000001,"LINESTRING (17.07379 59.6369148, 17.0738457 59.6368982, 17.0739074 59.6368884, 17.0739718 59.6368859)",,50,,,roundabout,
335228312,Fjärdhundragatan,tertiary,,True,False,19.022,"LINESTRING (17.07379 59.6369148, 17.0738022 59.6368861, 17.0738042 59.6368305, 17.073802 59.6367444)",,50,,,,
13855179,Källgatan,residential,,True,False,32.832,"LINESTRING (17.0740159 59.6368885, 17.0742821 59.6368173, 17.0744206 59.636787, 17.0744889 59.6367721, 17.0745418 59.6367605)",,30,,,,
51211864,Dr Westerlunds Gata,secondary,,True,False,16.243,"LINESTRING (17.0740159 59.6368885, 17.0741059 59.6369059, 17.0741792 59.6369375, 17.0742275 59.6369796)",,50,,,roundabout,
51211864,Dr Westerlunds Gata,secondary,,True,False,6.16,"LINESTRING (17.0742275 59.6369796, 17.0742449 59.6370343)",,50,,,roundabout,
51211864,Dr Westerlunds Gata,secondary,,True,False,23.576,"LINESTRING (17.0740891 59.6371575, 17.0740095 59.6371709, 17.0739256 59.6371718, 17.0738448 59.6371604, 17.0737742 59.6371375, 17.0737199 59.6371052)",,50,,,roundabout,
13855190,,secondary,,True,False,3.546,"LINESTRING (17.0749796 59.6372582, 17.0750412 59.6372513)",,50,,,roundabout,
13855190,,secondary,,True,False,17.738999999999997,"LINESTRING (17.0750412 59.6372513, 17.0751041 59.637254, 17.0751625 59.6372662, 17.0752109 59.6372866, 17.0752449 59.6373135, 17.0752614 59.6373443)",,50,,,roundabout,
335228316,Torggatan,residential,,True,False,25.069,"LINESTRING (17.0750412 59.6372513, 17.0752274 59.63722, 17.0754636 59.6371789)",,30,,,,
13855190,,secondary,,True,False,13.274000000000001,"LINESTRING (17.0752587 59.6373763, 17.0752392 59.6374044, 17.0752047 59.6374287, 17.0751582 59.637447, 17.0751032 59.637458)",,50,,,roundabout,
13855192,Fjärdhundragatan,secondary,,True,False,27.487,"LINESTRING (17.0752587 59.6373763, 17.0753003 59.6374102, 17.0753406 59.637447, 17.0754815 59.6375961)",E 18.10,50,,,,
106770597,Hantverkaregatan,residential,,False,True,58.229,"LINESTRING (17.0744363 59.6331247, 17.0751785 59.6327594)",,30,,,,
1238389753,Kungsgatan,tertiary,,False,False,221.58299999999997,"LINESTRING (17.0744363 59.6331247, 17.0733537 59.6325661, 17.0721803 59.6319498, 17.0721597 59.6319369, 17.0716958 59.6316925)",C 508,,,,,
"[40236768, 1238389753, 106770591]","['Kungsbron', 'Kungsgatan']",tertiary,,False,True,97.26,"LINESTRING (17.0744363 59.6331247, 17.074688 59.6332598, 17.0752463 59.6335672, 17.0755399 59.6337337, 17.0755535 59.6337414, 17.0756094 59.6337674)",C 508,50,,,,yes
106770597,Hantverkaregatan,residential,,False,False,58.229,"LINESTRING (17.0751785 59.6327594, 17.0744363 59.6331247)",,30,,,,
125665275,Munksundsgatan,residential,,False,False,38.266,"LINESTRING (17.0751785 59.6327594, 17.0757187 59.6329688)",,30,,,,
"[106770607, 367369015]",Munksundsgatan,residential,,False,True,221.352,"LINESTRING (17.0751785 59.6327594, 17.0740821 59.6322753, 17.0739008 59.6321941, 17.0723396 59.6314755, 17.0722447 59.6314318)",,30,,,,
106770598,Nyängsvägen,residential,,False,True,6.586,"LINESTRING (17.0722447 59.6314318, 17.0721583 59.6314718)",,,,,,
"[367369015, 106770607]",Munksundsgatan,residential,,False,False,221.35199999999998,"LINESTRING (17.0722447 59.6314318, 17.0723396 59.6314755, 17.0739008 59.6321941, 17.0740821 59.6322753, 17.0751785 59.6327594)",,30,,,,
106770598,Nyängsvägen,residential,,False,False,6.586,"LINESTRING (17.0721583 59.6314718, 17.0722447 59.6314318)",,,,,,
106770598,Nyängsvägen,residential,,False,True,35.752,"LINESTRING (17.0721583 59.6314718, 17.0716958 59.6316925)",,,,,,
125665275,Munksundsgatan,residential,,False,True,38.266,"LINESTRING (17.0757187 59.6329688, 17.0751785 59.6327594)",,30,,,,
106770598,Nyängsvägen,residential,,False,False,35.752,"LINESTRING (17.0716958 59.6316925, 17.0721583 59.6314718)",,,,,,
1238389753,Kungsgatan,tertiary,,False,True,221.583,"LINESTRING (17.0716958 59.6316925, 17.0721597 59.6319369, 17.0721803 59.6319498, 17.0733537 59.6325661, 17.0744363 59.6331247)",C 508,,,,,
366215156,,residential,,False,True,59.205,"LINESTRING (17.0751277 59.6365957, 17.0758338 59.6369908)",,30,,,,
335228314,Källgatan,residential,,False,False,56.509,"LINESTRING (17.0751277 59.6365957, 17.0753259 59.636498, 17.0754979 59.6364133, 17.0757247 59.6363016, 17.0758477 59.636241)",,,,,,
1116498830,Källgatan,residential,,False,True,37.769,"LINESTRING (17.0751277 59.6365957, 17.0747327 59.6367187, 17.0745418 59.6367605)",,30,,,,
335228313,Källgatan,residential,,True,False,30.846,"LINESTRING (17.0745418 59.6367605, 17.0743485 59.6368643, 17.0742568 59.6369155, 17.0742275 59.6369796)",,30,,,,
1116498830,Källgatan,residential,,False,False,37.769,"LINESTRING (17.0745418 59.6367605, 17.0747327 59.6367187, 17.0751277 59.6365957)",,30,,,,
51211864,Dr Westerlunds Gata,secondary,,True,False,2.496,"LINESTRING (17.0739718 59.6368859, 17.0740159 59.6368885)",,50,,,roundabout,
1116498831,Torggatan,residential,,False,True,29.503,"LINESTRING (17.0754636 59.6371789, 17.0758338 59.6369908)",,30,,,,
335228318,Torggatan,residential,,True,False,21.668999999999997,"LINESTRING (17.0754636 59.6371789, 17.0753489 59.6372616, 17.0752943 59.637309, 17.0752614 59.6373443)",,30,,,,
13855190,,secondary,,True,False,2.313,"LINESTRING (17.0748593 59.6373907, 17.0748495 59.6373705)",,50,,,roundabout,
13855190,,secondary,,True,False,3.681,"LINESTRING (17.0751032 59.637458, 17.0750379 59.6374605)",,50,,,roundabout,
335228317,Torggatan,tertiary,,True,False,23.107,"LINESTRING (17.0746771 59.6375763, 17.0748037 59.6374648, 17.0748593 59.6373907)",,50,,,,
335228319,Torggatan,tertiary,,False,False,53.563,"LINESTRING (17.0746771 59.6375763, 17.074348 59.6377531, 17.074024 59.6379271)",,,,,,
335228309,Fjärdhundragatan,secondary,,False,False,184.334,"LINESTRING (17.0754815 59.6375961, 17.0764496 59.6381159, 17.0775553 59.6388765)",E 18.10,50,,2,,
335228310,Fjärdhundragatan,secondary,,True,False,26.232999999999997,"LINESTRING (17.0754815 59.6375961, 17.0752238 59.6375047, 17.0751032 59.637458)",E 18.10,50,,,,
366215156,,residential,,False,False,59.205,"LINESTRING (17.0758338 59.6369908, 17.0751277 59.6365957)",,30,,,,
1116498831,Torggatan,residential,,False,False,29.503,"LINESTRING (17.0758338 59.6369908, 17.0754636 59.6371789)",,30,,,,
13856146,Torggatan,residential,,False,True,55.967,"LINESTRING (17.0758338 59.6369908, 17.0760573 59.6368773, 17.0762239 59.6367926, 17.0764487 59.6366784, 17.0765361 59.636634)",,,,,,
13864351,Sandbrogatan,residential,,False,False,236.347,"LINESTRING (17.0859191 59.6348737, 17.0859458 59.6348118, 17.0859259 59.6347499, 17.0859109 59.6347217, 17.0858984 59.6346982, 17.0857815 59.6345519, 17.0855536 59.6342763, 17.085482 59.6342037, 17.0854078 59.6341284, 17.0850235 59.6338978, 17.0844228 59.6336058, 17.0837521 59.6332509, 17.0835937 59.6331747)",,,,,,
13864351,Sandbrogatan,residential,,False,True,76.42200000000001,"LINESTRING (17.0859191 59.6348737, 17.0851832 59.6352257, 17.0850601 59.6352705, 17.0850143 59.6352871, 17.084902 59.635328)",,,,,,
695865171,Sadelmakargatan,residential,,False,True,341.874,"LINESTRING (17.0859191 59.6348737, 17.0860268 59.6349179, 17.0861194 59.6349702, 17.0862266 59.635023, 17.08635 59.6350746, 17.0874631 59.6356399, 17.0874953 59.6356725, 17.0875034 59.635705, 17.0874819 59.6357362, 17.0874417 59.6357647, 17.086511 59.6362135, 17.0864573 59.6362419, 17.0863903 59.6362555, 17.0863071 59.6362528, 17.0862347 59.6362338, 17.0859723 59.6361063, 17.0851886 59.6357254, 17.0851162 59.6356847, 17.0850331 59.6356033, 17.0849585 59.6355241, 17.0849096 59.6354631)",,,,,,
51211902,,tertiary,,True,False,15.468,"LINESTRING (17.0849096 59.6354631, 17.0848506 59.6354901, 17.0847566 59.6355056, 17.0846609 59.6354985)",,,,,roundabout,
695865171,Sadelmakargatan,residential,,False,False,341.874,"LINESTRING (17.0849096 59.6354631, 17.0849585 59.6355241, 17.0850331 59.6356033, 17.0851162 59.6356847, 17.0851886 59.6357254, 17.0859723 59.6361063, 17.0862347 59.6362338, 17.0863071 59.6362528, 17.0863903 59.6362555, 17.0864573 59.6362419, 17.086511 59.6362135, 17.0874417 59.6357647, 17.0874819 59.6357362, 17.0875034 59.635705, 17.0874953 59.6356725, 17.0874631 59.6356399, 17.08635 59.6350746, 17.0862266 59.635023, 17.0861194 59.6349702, 17.0860268 59.6349179, 17.0859191 59.6348737)",,,,,,
367301334,Kungsgatan,residential,,False,True,75.798,"LINESTRING (17.0758602 59.6338877, 17.0760556 59.63399, 17.076797 59.634378)",,30,,,,
384770505,Ågatan,tertiary,,True,False,15.895999999999999,"LINESTRING (17.0758602 59.6338877, 17.0758176 59.6339065, 17.0757653 59.6339174, 17.0757089 59.6339192, 17.0756543 59.6339117, 17.0756074 59.6338957)",,,,,roundabout,
"[40236768, 1238389753, 106770591]","['Kungsbron', 'Kungsgatan']",tertiary,,False,False,97.25999999999999,"LINESTRING (17.0756094 59.6337674, 17.0755535 59.6337414, 17.0755399 59.6337337, 17.0752463 59.6335672, 17.074688 59.6332598, 17.0744363 59.6331247)",C 508,50,,,,yes
384770505,Ågatan,tertiary,,True,False,14.592,"LINESTRING (17.0756094 59.6337674, 17.0756577 59.6337516, 17.0757135 59.6337446, 17.0757708 59.6337473, 17.0758232 59.6337593, 17.0758445 59.6337696)",,,,,roundabout,
384770504,Ågatan,tertiary,,False,False,82.313,"LINESTRING (17.0756074 59.6338957, 17.0754804 59.6339547, 17.0745292 59.6343966)",,,,,,
384770505,Ågatan,tertiary,,True,False,15.940999999999999,"LINESTRING (17.0756074 59.6338957, 17.0755732 59.633873, 17.0755552 59.6338459, 17.0755555 59.6338173, 17.075574 59.6337903, 17.0756094 59.6337674)",,,,,roundabout,
13855170,Tullgatan,tertiary,,False,False,55.947,"LINESTRING (17.0821098 59.6367627, 17.0828181 59.6364092)",,50,,2,,
13855170,Tullgatan,tertiary,,False,True,30.026,"LINESTRING (17.0821098 59.6367627, 17.0818557 59.6368864, 17.081725 59.63695)",,50,,2,,
443458761,,tertiary_link,,True,False,46.625,"LINESTRING (17.0821098 59.6367627, 17.0820065 59.6368853, 17.0819904 59.636928, 17.0819971 59.6369904, 17.0820253 59.6370643, 17.0821005 59.637162)",,,,,,
13855169,Stockholmsvägen,tertiary,,False,True,31.641,"LINESTRING (17.0821005 59.637162, 17.0818481 59.6370195, 17.081725 59.63695)",,50,,,,
13856151,Badhusgatan,residential,,False,False,109.473,"LINESTRING (17.0765426 59.63807, 17.0779362 59.6373822)",,,,,,
15912299,Kölnbacksgatan,residential,,False,True,30.196,"LINESTRING (17.0735358 59.6391345, 17.0731233 59.6393085)",,30,,,,
15912296,Lillebergsgatan,residential,,False,True,69.774,"LINESTRING (17.0748594 59.6383906, 17.0740721 59.6379631, 17.074024 59.6379271)",,30,,,,
13856147,Kungsgatan,living_street,,False,False,113.169,"LINESTRING (17.0781892 59.6351132, 17.076797 59.634378)",,,,,,
131697889,Källgatan,residential,,False,False,89.441,"LINESTRING (17.0781892 59.6351132, 17.0787246 59.6348359, 17.0793225 59.6345488)",,30,,,,
"[380458860, 131697893]",Källgatan,residential,,False,True,92.65,"LINESTRING (17.0781892 59.6351132, 17.078016 59.6352035, 17.0772725 59.6355411, 17.0770975 59.6356316, 17.0769916 59.6356851)",,30,no,,,
1059785382,,living_street,,False,False,54.938,"LINESTRING (17.0804609 59.6339804, 17.0797699 59.633631)",,,,,,
131697889,Källgatan,residential,,False,False,58.309999999999995,"LINESTRING (17.0804609 59.6339804, 17.0810789 59.6336874, 17.0812176 59.6336217)",,30,,,,
131697889,Källgatan,residential,,False,True,89.942,"LINESTRING (17.0804609 59.6339804, 17.0804196 59.634, 17.0793225 59.6345488)",,30,,,,
1059785382,,living_street,,False,True,54.938,"LINESTRING (17.0797699 59.633631, 17.0804609 59.6339804)",,,,,,
1059785383,,living_street,,False,True,45.886,"LINESTRING (17.0796304 59.6335713, 17.0790546 59.6332788)",,,,,,
1077942990,Kyrkogatan,living_street,,False,True,32.644,"LINESTRING (17.0753904 59.6353559, 17.0756594 59.6352459, 17.0758293 59.6353278)",,,,,,
335228314,Källgatan,residential,,False,False,46.349,"LINESTRING (17.0763972 59.635974, 17.0769916 59.6356851)",,,,,,
335228314,Källgatan,residential,,False,True,42.842,"LINESTRING (17.0763972 59.635974, 17.0758477 59.636241)",,,,,,
1077943352,Källgatan,living_street,,False,False,23.922,"LINESTRING (17.0763972 59.635974, 17.0767017 59.6361243)",,,,,,
1077943352,Källgatan,living_street,,False,False,25.673,"LINESTRING (17.0767017 59.6361243, 17.0770308 59.6359642)",,,,,,
1077943352,Källgatan,living_street,,False,True,23.922,"LINESTRING (17.0767017 59.6361243, 17.0763972 59.635974)",,,,,,
1077943353,Källgatan,living_street,,False,False,16.994,"LINESTRING (17.0767017 59.6361243, 17.0764734 59.6362245)",,,,,,
1077943352,Källgatan,living_street,,False,True,25.673,"LINESTRING (17.0770308 59.6359642, 17.0767017 59.6361243)",,,,,,
1077943353,Källgatan,living_street,,False,True,16.994,"LINESTRING (17.0764734 59.6362245, 17.0767017 59.6361243)",,,,,,
132023491,Kyrkogatan,residential,,True,False,31.183,"LINESTRING (17.0787123 59.636603, 17.0790915 59.6368077)",,,,,,
1077942643,Kyrkogatan,living_street,,False,False,43.343,"LINESTRING (17.0787123 59.636603, 17.0784557 59.6367215, 17.0783389 59.6366743, 17.0780926 59.636735)",,,,,,
1077942643,Kyrkogatan,living_street,,False,True,43.343,"LINESTRING (17.0780926 59.636735, 17.0783389 59.6366743, 17.0784557 59.6367215, 17.0787123 59.636603)",,,,,,
132023491,Kyrkogatan,residential,,True,False,73.343,"LINESTRING (17.0760818 59.6352123, 17.0769916 59.6356851)",,,,,,
1077941794,Kyrkogatan,living_street,,False,False,19.142,"LINESTRING (17.0760818 59.6352123, 17.0759017 59.6352953, 17.0758293 59.6353278)",,,,,,
1077941794,Kyrkogatan,living_street,,False,False,40.459,"LINESTRING (17.0758293 59.6353278, 17.0760117 59.6354254, 17.0763121 59.6355976)",,,,,,
1077941794,Kyrkogatan,living_street,,False,True,19.142,"LINESTRING (17.0758293 59.6353278, 17.0759017 59.6352953, 17.0760818 59.6352123)",,,,,,
1077942990,Kyrkogatan,living_street,,False,False,32.644,"LINESTRING (17.0758293 59.6353278, 17.0756594 59.6352459, 17.0753904 59.6353559)",,,,,,
1077941794,Kyrkogatan,living_street,,False,True,40.459,"LINESTRING (17.0763121 59.6355976, 17.0760117 59.6354254, 17.0758293 59.6353278)",,,,,,
