osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,ref
48748046,Vegagatan,residential,30,False,True,130.669,"LINESTRING (16.2298028 59.6147186, 16.2293374 59.61494, 16.2291679 59.6150206, 16.2289469 59.6151257, 16.2287867 59.6152124, 16.2287026 59.6152447, 16.2285724 59.615222, 16.2283342 59.6151004, 16.2282168 59.6150502, 16.2280604 59.6150069)",,,
441826661,Vegagatan,residential,30,True,False,119.753,"LINESTRING (16.2298028 59.6147186, 16.2299474 59.6146688, 16.2303812 59.6145678, 16.2305967 59.6145575, 16.2310346 59.6145483, 16.2315734 59.614537, 16.2316198 59.6145341, 16.2318534 59.6145174)",,,
49063601,Västtunagatan,residential,30,False,True,101.11,"LINESTRING (16.2359835 59.6137589, 16.2359898 59.6146682)",,,
"[48748554, 49062166]",Trädgårdsgatan,residential,40,False,False,97.165,"LINESTRING (16.2359835 59.6137589, 16.2363317 59.6137574, 16.2370357 59.6137544, 16.2372078 59.613761, 16.2373751 59.6137826, 16.2375324 59.6138185, 16.2376295 59.6138468, 16.2376719 59.613855)",,,
48748554,Trädgårdsgatan,residential,40,False,True,123.279,"LINESTRING (16.2359835 59.6137589, 16.2352428 59.6137593, 16.2337917 59.61376)",,,
48748654,Norra Prästgårdsgatan,residential,40,False,False,199.96,"LINESTRING (16.2276446 59.6184214, 16.2277044 59.6183038, 16.2277892 59.6181373, 16.2278818 59.6179552, 16.2279684 59.617785, 16.2280418 59.6176409, 16.2282384 59.6172803, 16.228269 59.6172241, 16.2285246 59.616771, 16.2285411 59.6167417, 16.2285728 59.6166856)",,,
48748654,Norra Prästgårdsgatan,residential,40,False,True,30.060000000000002,"LINESTRING (16.2276446 59.6184214, 16.2276233 59.6184676, 16.2274317 59.618591, 16.2273511 59.6186429)",,,
957388207,Vallongatan,residential,40,False,False,197.63700000000003,"LINESTRING (16.2276446 59.6184214, 16.2279095 59.6184179, 16.2292046 59.6184163, 16.2293067 59.618404, 16.2293743 59.6183847, 16.2295859 59.6182988, 16.2298436 59.6181941, 16.2299226 59.6181258, 16.2299318 59.6181179, 16.2300477 59.6180309, 16.2301477 59.6179531, 16.2302031 59.6179101, 16.2301981 59.6178173, 16.2300467 59.6177533, 16.2299263 59.6177437)",,,
49063601,Västtunagatan,residential,30,False,False,90.346,"LINESTRING (16.2360444 59.6193565, 16.2360436 59.618544)",,,
49063601,Västtunagatan,residential,30,False,True,85.221,"LINESTRING (16.2360444 59.6193565, 16.2360365 59.6201229)",,,
"[49063600, 49064502]","['Barnängsgatan', 'Hanstäppevägen']",residential,30,False,"[False, True]",171.522,"LINESTRING (16.2360444 59.6193565, 16.2346326 59.619356, 16.2345334 59.6193294, 16.2344809 59.6192848, 16.2344799 59.6192323, 16.2344667 59.618565)",,,
"[48953898, 983815211]",Torsvägen,residential,40,False,False,97.94200000000001,"LINESTRING (16.2328902 59.620044, 16.2330602 59.6202717, 16.2331134 59.6203887, 16.2331465 59.6209058)",,,
"[4535675, 983815212]",Parkgatan,residential,40,False,"[False, True]",329.94100000000003,"LINESTRING (16.2328902 59.620044, 16.2327871 59.6199361, 16.2327251 59.6198712, 16.2324213 59.6195086, 16.2323898 59.6194578, 16.2318673 59.6186146, 16.2317244 59.618375, 16.2317111 59.6183229, 16.231672 59.61817, 16.2316633 59.6181357, 16.2316856 59.6175973, 16.2316899 59.6174925, 16.2316917 59.6174496, 16.2317227 59.6173358, 16.2317719 59.6171859)",,,
"[983815205, 983815421]",Vallaregatan,residential,50,False,"[False, True]",179.96699999999998,"LINESTRING (16.2328902 59.620044, 16.2330753 59.6199908, 16.2333466 59.6199624, 16.2334379 59.6199645, 16.2336652 59.6199699, 16.233745 59.6199718, 16.2338986 59.6199754, 16.2339581 59.6199795, 16.2360365 59.6201229)",,,
"[48953898, 983815211]",Torsvägen,residential,40,False,True,97.94200000000001,"LINESTRING (16.2331465 59.6209058, 16.2331134 59.6203887, 16.2330602 59.6202717, 16.2328902 59.620044)",,,
49063528,Skogsvägen,residential,30,False,False,167.516,"LINESTRING (16.2331465 59.6209058, 16.2339691 59.6209724, 16.2343946 59.6209837, 16.2344923 59.6209783, 16.2348452 59.6209588, 16.2352046 59.6209158, 16.2358775 59.6208042, 16.2360612 59.6207817)",,,
48748546,Föreningsgatan,residential,30,False,False,52.695,"LINESTRING (16.2369443 59.6160738, 16.2360079 59.6160898)",,,
48748546,Föreningsgatan,residential,30,False,True,44.225,"LINESTRING (16.2369443 59.6160738, 16.2377302 59.6160604)",,,
620136769,,unclassified,30,False,False,109.055,"LINESTRING (16.2369443 59.6160738, 16.2369644 59.6170545)",,,
620136769,,unclassified,30,False,True,153.851,"LINESTRING (16.2369443 59.6160738, 16.2369306 59.6146902)",,,
983815276,Olbergarondellen,tertiary,40,True,False,10.36,"LINESTRING (16.2237843 59.6169489, 16.2238322 59.6169888, 16.2238553 59.6170338)",7.6,roundabout,
4535669,Lövboåsvägen,residential,30,False,True,106.205,"LINESTRING (16.2377711 59.6170153, 16.2377302 59.6160604)",,,
49064507,Långgatan,residential,30,False,False,6.629,"LINESTRING (16.2377711 59.6170153, 16.2376541 59.6170225)",,,
49063601,Västtunagatan,residential,30,False,False,85.221,"LINESTRING (16.2360365 59.6201229, 16.2360444 59.6193565)",,,
49063601,Västtunagatan,residential,30,False,True,73.268,"LINESTRING (16.2360365 59.6201229, 16.2360612 59.6207817)",,,
"[983815421, 983815205]",Vallaregatan,residential,50,False,"[False, True]",179.96699999999998,"LINESTRING (16.2360365 59.6201229, 16.2339581 59.6199795, 16.2338986 59.6199754, 16.233745 59.6199718, 16.2336652 59.6199699, 16.2334379 59.6199645, 16.2333466 59.6199624, 16.2330753 59.6199908, 16.2328902 59.620044)",,,
50176077,Starkgatan,tertiary,40,True,False,27.658,"LINESTRING (16.2235618 59.6171814, 16.2234695 59.6172368, 16.2233313 59.617295, 16.2231857 59.6173381)",5.5,,U 624
983815273,Olbergarondellen,tertiary,40,True,False,12.725999999999999,"LINESTRING (16.2235618 59.6171814, 16.2234527 59.6171693, 16.2233542 59.6171397)",8.0,roundabout,
49061950,Norra Kapellgatan,residential,30,False,False,52.971,"LINESTRING (16.2369306 59.6146902, 16.2359898 59.6146682)",,,
49061950,Norra Kapellgatan,residential,30,False,True,42.948,"LINESTRING (16.2369306 59.6146902, 16.2376934 59.614708)",,,
620136769,,unclassified,30,False,False,153.851,"LINESTRING (16.2369306 59.6146902, 16.2369443 59.6160738)",,,
957388207,Vallongatan,residential,40,False,True,197.637,"LINESTRING (16.2299263 59.6177437, 16.2300467 59.6177533, 16.2301981 59.6178173, 16.2302031 59.6179101, 16.2301477 59.6179531, 16.2300477 59.6180309, 16.2299318 59.6181179, 16.2299226 59.6181258, 16.2298436 59.6181941, 16.2295859 59.6182988, 16.2293743 59.6183847, 16.2293067 59.618404, 16.2292046 59.6184163, 16.2279095 59.6184179, 16.2276446 59.6184214)",,,
