osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,access,ref
38706377,Dalgaspassagen,tertiary,50,False,False,67.447,"LINESTRING (8.9713818 56.1345209, 8.9713639 56.1344145, 8.971348 56.1343196, 8.9713547 56.1341043, 8.9713869 56.1339161)",,,,
955644137,Dalgasgade,unclassified,50,False,False,82.704,"LINESTRING (8.9713818 56.1345209, 8.9710771 56.1345595, 8.970539 56.1346278, 8.970078 56.1346799)",,,,
146524947,Kampmannsgade,residential,,False,True,111.589,"LINESTRING (8.9812705 56.1377668, 8.9807724 56.1368024)",,,,
146524984,Th. Nielsens Gade,unclassified,50,False,True,23.17,"LINESTRING (8.9812705 56.1377668, 8.9809101 56.1378224)",,,,
146496051,,tertiary,50,True,False,10.693000000000001,"LINESTRING (8.9681312 56.1408438, 8.9681819 56.140859, 8.9682207 56.1408826, 8.9682433 56.1409121)",roundabout,,,
912811965,Smedegade,residential,,False,False,26.985,"LINESTRING (8.9775488 56.1348135, 8.9779652 56.1347424)",,,,
146524975,Smedegade,residential,,True,False,90.34,"LINESTRING (8.9775488 56.1348135, 8.9774547 56.1346417, 8.9771068 56.1340393)",,,,
912811965,Smedegade,residential,,False,True,26.985,"LINESTRING (8.9779652 56.1347424, 8.9775488 56.1348135)",,,,
146524978,Smedegade,residential,,False,True,89.658,"LINESTRING (8.9779652 56.1347424, 8.9778684 56.1345677, 8.9775229 56.1339747)",,,no,
"[163713876, 163202415]","['Smedegade', 'Kousgaards Plads']",residential,,False,"[False, True]",275.264,"LINESTRING (8.9779652 56.1347424, 8.9780883 56.1349626, 8.978372 56.1354529, 8.9785782 56.1358042, 8.9786552 56.1358849, 8.9787134 56.1359481, 8.9788978 56.1362886, 8.9788984 56.1363862, 8.9788476 56.136826, 8.9790099 56.1371159)",,,,
"[32429569, 32429570]","['Nørgaards Alle', 'Overgade']",residential,,False,False,201.537,"LINESTRING (8.9712329 56.1379274, 8.9712369 56.137968, 8.9712958 56.1385644, 8.9710104 56.138589, 8.9707806 56.1386081, 8.9692113 56.138739)",,,,
32429569,Nørgaards Alle,residential,,False,True,81.219,"LINESTRING (8.9712329 56.1379274, 8.9712292 56.1378859, 8.9712066 56.1376361, 8.971199 56.137552, 8.9711671 56.1371979)",,,,
32822911,Rolighedsvej,tertiary,50,False,False,133.954,"LINESTRING (8.9712329 56.1379274, 8.9703774 56.1380025, 8.9690972 56.1381149)",,,,
32823066,Nygade,tertiary,50,False,True,98.033,"LINESTRING (8.9712329 56.1379274, 8.9726008 56.1377935, 8.9727913 56.1377749)",,,,
32429573,Overgade,residential,,False,False,52.586,"LINESTRING (8.9692113 56.138739, 8.9691188 56.1382689)",,,,
32429570,Overgade,residential,,False,False,76.235,"LINESTRING (8.9692113 56.138739, 8.9691656 56.1387428, 8.9682293 56.1388212, 8.9679945 56.1388409)",,,,
"[32429569, 32429570]","['Overgade', 'Nørgaards Alle']",residential,,False,True,201.53699999999998,"LINESTRING (8.9692113 56.138739, 8.9707806 56.1386081, 8.9710104 56.138589, 8.9712958 56.1385644, 8.9712369 56.137968, 8.9712329 56.1379274)",,,,
32429570,Overgade,residential,,False,True,76.235,"LINESTRING (8.9679945 56.1388409, 8.9682293 56.1388212, 8.9691656 56.1387428, 8.9692113 56.138739)",,,,
32429573,Overgade,residential,,False,True,52.586,"LINESTRING (8.9691188 56.1382689, 8.9692113 56.138739)",,,,
"[32806456, 1076905200]",Bryggergade,residential,,False,False,216.617,"LINESTRING (8.9735749 56.1362408, 8.9735522 56.1361224, 8.9733442 56.1355614, 8.9732188 56.1352232, 8.9728882 56.1343312)",,,,
32823066,Nygade,tertiary,50,False,False,141.046,"LINESTRING (8.9750443 56.1375932, 8.9729952 56.1377584, 8.9727913 56.1377749)",,,,
32823066,Nygade,tertiary,50,False,True,51.042,"LINESTRING (8.9750443 56.1375932, 8.9754671 56.1375478, 8.9758538 56.137508)",,,,
146524952,Nørre Alle,residential,,False,True,149.497,"LINESTRING (8.9750443 56.1375932, 8.9750542 56.1376216, 8.9753006 56.1383276, 8.9754277 56.1386917, 8.975359 56.1389138)",,,,
25657762,Bellisvej,residential,,False,False,4.766,"LINESTRING (8.9682205 56.1419931, 8.9682972 56.1419898)",,,,
410098519,Gullestrupvej,tertiary,50,True,False,107.9,"LINESTRING (8.9682205 56.1419931, 8.9681187 56.141544, 8.9680988 56.1414301, 8.9680407 56.1410978, 8.9680442 56.1410549, 8.9680472 56.1410285)",,,,
146496051,,tertiary,50,True,False,11.353,"LINESTRING (8.9680472 56.1410285, 8.9679898 56.1410168, 8.9679434 56.1409947, 8.9679139 56.1409649)",roundabout,,,
32822717,Carit Etlars Gade,residential,,False,False,95.086,"LINESTRING (8.9690972 56.1381149, 8.9690906 56.1380759, 8.9689522 56.1372636)",,,,
32822911,Rolighedsvej,tertiary,50,False,False,98.559,"LINESTRING (8.9690972 56.1381149, 8.9684613 56.1381708, 8.9680915 56.1382033, 8.9676212 56.1382447, 8.9675259 56.1382531)",,,,
32822911,Rolighedsvej,tertiary,50,False,True,133.954,"LINESTRING (8.9690972 56.1381149, 8.9703774 56.1380025, 8.9712329 56.1379274)",,,,
146496040,Bethaniagade,residential,,False,False,73.64,"LINESTRING (8.9689522 56.1372636, 8.9701391 56.1372289)",,,,
146496040,Bethaniagade,residential,,False,True,5.602,"LINESTRING (8.9689522 56.1372636, 8.9688618 56.1372644)",,,,
32822717,Carit Etlars Gade,residential,,False,True,95.086,"LINESTRING (8.9689522 56.1372636, 8.9690906 56.1380759, 8.9690972 56.1381149)",,,,
32822748,Herninglund,residential,,False,False,32.495,"LINESTRING (8.9679148 56.1372767, 8.9678896 56.1369848)",,,,
146496040,Bethaniagade,residential,,False,False,58.691,"LINESTRING (8.9679148 56.1372767, 8.9688618 56.1372644)",,,,
146496040,Bethaniagade,residential,,False,True,40.425000000000004,"LINESTRING (8.9679148 56.1372767, 8.9673349 56.1372835, 8.9672625 56.1372843)",,,,
32822748,Herninglund,residential,,False,True,119.333,"LINESTRING (8.9691941 56.1366267, 8.9687222 56.1366332, 8.9684191 56.1366384, 8.9682196 56.1366441, 8.9681435 56.1366463, 8.9678611 56.1366554, 8.9678792 56.1368652, 8.9678896 56.1369848)",,,,
32822779,Dalgasgade,residential,,False,True,65.892,"LINESTRING (8.9704296 56.1352184, 8.9702753 56.1351468, 8.9702309 56.1350879, 8.970078 56.1346799)",,,,
1132053092,Vestergade,tertiary,50,False,True,10.493,"LINESTRING (8.9669805 56.1362768, 8.9668114 56.1362819)",,2,,
146496063,Møllegade,tertiary,50,True,False,113.384,"LINESTRING (8.9669805 56.1362768, 8.9669959 56.1363319, 8.9672625 56.1372843)",,,,
38706330,Birke Alle,residential,,False,False,94.447,"LINESTRING (8.9677873 56.1341028, 8.9678385 56.1349517)",,,,
38706330,Birke Alle,residential,,False,True,94.447,"LINESTRING (8.9678385 56.1349517, 8.9677873 56.1341028)",,,,
163201985,Dalgasgade,residential,50,False,True,9.924,"LINESTRING (8.9678385 56.1349517, 8.967996 56.1349355)",,,,
163201985,Dalgasgade,residential,50,False,False,56.660000000000004,"LINESTRING (8.9678385 56.1349517, 8.9676614 56.1349722, 8.9673587 56.1350072, 8.9671215 56.1350001, 8.9670198 56.134988, 8.9669388 56.1349783)",,,,
38706369,Linde Alle,residential,,False,False,79.574,"LINESTRING (8.9688917 56.1341028, 8.9689015 56.1342158, 8.9689533 56.1348176)",,,,
163201985,Dalgasgade,residential,50,False,False,60.748,"LINESTRING (8.9689533 56.1348176, 8.967996 56.1349355)",,,,
163201985,Dalgasgade,residential,50,False,True,22.271,"LINESTRING (8.9689533 56.1348176, 8.9693037 56.134773)",,,,
38706369,Linde Alle,residential,,False,True,79.574,"LINESTRING (8.9689533 56.1348176, 8.9689015 56.1342158, 8.9688917 56.1341028)",,,,
146524955,,tertiary,50,True,False,7.351,"LINESTRING (8.9793808 56.1398886, 8.9793853 56.1398667, 8.9793995 56.1398462, 8.9794225 56.1398282)",roundabout,,,
146524955,,tertiary,50,True,False,6.579,"LINESTRING (8.9796742 56.1398444, 8.9796923 56.1398722, 8.9796926 56.1399018)",roundabout,,,
506071483,H.C. Ørsteds Vej,tertiary,50,True,False,27.997,"LINESTRING (8.9796742 56.1398444, 8.9797315 56.1398392, 8.9801203 56.1398042)",,,,
146524955,,tertiary,50,True,False,6.598,"LINESTRING (8.9796926 56.1399018, 8.9796752 56.1399298, 8.9796419 56.139953)",roundabout,,,
146524955,,tertiary,50,True,False,8.386000000000001,"LINESTRING (8.9796419 56.139953, 8.9796042 56.1399668, 8.979561 56.1399741, 8.9795159 56.1399742)",roundabout,,,
506071479,Nørregade,tertiary,50,True,False,44.733000000000004,"LINESTRING (8.9796419 56.139953, 8.9796586 56.1399866, 8.979783 56.1402364, 8.9798182 56.1403428)",,1,,
146496040,Bethaniagade,residential,,False,False,5.602,"LINESTRING (8.9688618 56.1372644, 8.9689522 56.1372636)",,,,
146496040,Bethaniagade,residential,,False,True,58.691,"LINESTRING (8.9688618 56.1372644, 8.9679148 56.1372767)",,,,
146496056,Herninglund,residential,,False,True,33.228,"LINESTRING (8.9688618 56.1372644, 8.9688219 56.1369664)",,,,
93965496,H.C. Ørsteds Vej,residential,,False,False,153.58100000000002,"LINESTRING (8.9780245 56.1401179, 8.9780544 56.1401649, 8.978268 56.140501, 8.9784219 56.1407432, 8.9784914 56.1408523, 8.9786986 56.1411775, 8.9791495 56.1412317)",,,,
506071482,H.C. Ørsteds Vej,tertiary,50,False,False,60.352,"LINESTRING (8.9780245 56.1401179, 8.9779458 56.1401309, 8.9770904 56.1402719)",,,,
506071482,H.C. Ørsteds Vej,tertiary,50,False,True,59.255,"LINESTRING (8.9780245 56.1401179, 8.9787081 56.140019, 8.9789502 56.1399839)",,,,
93965496,H.C. Ørsteds Vej,residential,,False,True,153.581,"LINESTRING (8.9791495 56.1412317, 8.9786986 56.1411775, 8.9784914 56.1408523, 8.9784219 56.1407432, 8.978268 56.140501, 8.9780544 56.1401649, 8.9780245 56.1401179)",,,,
32822748,Herninglund,residential,,False,True,32.495,"LINESTRING (8.9678896 56.1369848, 8.9679148 56.1372767)",,,,
32822748,Herninglund,residential,,False,False,119.333,"LINESTRING (8.9678896 56.1369848, 8.9678792 56.1368652, 8.9678611 56.1366554, 8.9681435 56.1366463, 8.9682196 56.1366441, 8.9684191 56.1366384, 8.9687222 56.1366332, 8.9691941 56.1366267)",,,,
122303736,Herninglund,residential,,False,True,57.801,"LINESTRING (8.9678896 56.1369848, 8.9681593 56.1369795, 8.9684436 56.1369738, 8.9684836 56.136973, 8.9688219 56.1369664)",,,,
122303736,Herninglund,residential,,False,True,43.174,"LINESTRING (8.9688219 56.1369664, 8.9695187 56.1369632)",,,,
146496056,Herninglund,residential,,False,False,33.228,"LINESTRING (8.9688219 56.1369664, 8.9688618 56.1372644)",,,,
122303736,Herninglund,residential,,False,False,57.801,"LINESTRING (8.9688219 56.1369664, 8.9684836 56.136973, 8.9684436 56.1369738, 8.9681593 56.1369795, 8.9678896 56.1369848)",,,,
506071480,Nørregade,tertiary,50,False,False,243.56,"LINESTRING (8.9810502 56.1424215, 8.9809519 56.1421801, 8.9809027 56.1420983, 8.9807914 56.1419132, 8.9798182 56.1403428)",,2,,
134571120,Søster Fannys Gade,residential,,False,True,145.32500000000002,"LINESTRING (8.9744514 56.140723, 8.9740622 56.1408181, 8.9735598 56.1409408, 8.9729468 56.1410906, 8.9725309 56.1411922, 8.9724773 56.1412281, 8.9724417 56.1412823, 8.9724207 56.1413144)",,,,
506069852,Gammel Landevej,tertiary,50,False,True,22.374,"LINESTRING (8.9724207 56.1413144, 8.9720655 56.141278)",,,,
134571120,Søster Fannys Gade,residential,,False,False,145.32500000000002,"LINESTRING (8.9724207 56.1413144, 8.9724417 56.1412823, 8.9724773 56.1412281, 8.9725309 56.1411922, 8.9729468 56.1410906, 8.9735598 56.1409408, 8.9740622 56.1408181, 8.9744514 56.140723)",,,,
506069852,Gammel Landevej,tertiary,50,False,False,205.086,"LINESTRING (8.9724207 56.1413144, 8.9730786 56.1414148, 8.9739827 56.1415731, 8.9740687 56.1415903, 8.9743679 56.1416433, 8.9746524 56.1416938, 8.9749074 56.141739, 8.9753837 56.1418234, 8.9755831 56.1418588)",,,,
315967818,Dronningens Boulevard,secondary,60,True,False,176.73100000000002,"LINESTRING (8.9741791 56.1336033, 8.9739338 56.1336391, 8.9726616 56.133811, 8.9721922 56.1338566, 8.9716798 56.1339035, 8.9713869 56.1339161)",,2,,195
"[144466488, 1211793489]",,secondary_link,"['60', '50']",True,False,102.91900000000001,"LINESTRING (8.975541 56.133756, 8.9754747 56.1336933, 8.9754452 56.1336417, 8.9754054 56.133555, 8.9753442 56.1335249, 8.9752235 56.1335143, 8.9750548 56.1335279, 8.9744219 56.1336193, 8.9741791 56.1336033)",,1,,
"[144466523, 131221925]",Sølvgade,tertiary,50,False,True,25.977,"LINESTRING (8.975541 56.133756, 8.9755808 56.1338553, 8.9755967 56.1339089, 8.9756558 56.1339791)",,,,
144466438,Dronningens Boulevard,secondary,60,True,False,81.85499999999999,"LINESTRING (8.9726379 56.1336596, 8.9728093 56.1336381, 8.9739221 56.1334871)",,2,,195
955681206,Dronningens Boulevard,secondary,60,True,False,11.46,"LINESTRING (8.9673864 56.1337211, 8.9675684 56.1337394)",,2,,195
144466448,Christian Ydes Vej,tertiary,50,True,False,6.682,"LINESTRING (8.9675684 56.1337394, 8.9675337 56.1337963)",,,,
144466438,Dronningens Boulevard,secondary,60,True,False,71.613,"LINESTRING (8.9675684 56.1337394, 8.9676238 56.133745, 8.9677871 56.1337614, 8.9682555 56.1337949, 8.9687152 56.1338158)",,2,,195
144466444,,secondary_link,70,True,False,12.442,"LINESTRING (8.9673536 56.1337789, 8.9674958 56.1338579)",,1,,
144466445,Fredensgade,tertiary,50,True,False,6.741,"LINESTRING (8.9673536 56.1337789, 8.9673864 56.1337211)",,,,
144466438,Dronningens Boulevard,secondary,60,True,False,83.44,"LINESTRING (8.9687152 56.1338158, 8.9688628 56.1338203, 8.9692912 56.1338268, 8.9700612 56.1338168)",,2,,195
144466448,Christian Ydes Vej,tertiary,50,True,False,7.241,"LINESTRING (8.9675337 56.1337963, 8.9674958 56.1338579)",,,,
144466477,,secondary_link,60,True,False,12.379,"LINESTRING (8.9675337 56.1337963, 8.9673864 56.1337211)",,1,,
