osmid,oneway,name,highway,reversed,length,geometry,bridge,access,lanes
329901416,False,Ανδρεα Παπανδρεου,secondary,False,131.811,"LINESTRING (24.9379747 37.4449183, 24.9380205 37.4449764, 24.9381556 37.4451192, 24.9382123 37.4451784, 24.9382654 37.4452386, 24.9383136 37.4452917, 24.9383312 37.4453128, 24.9383548 37.4453491, 24.9383957 37.4454263, 24.9384183 37.4454793, 24.9384428 37.4455369, 24.9384784 37.4456508, 24.938514 37.445776, 24.9385167 37.4457873, 24.9385487 37.4459214, 24.9385622 37.4459851)",,,
329901416,False,Ανδρεα Παπανδρεου,secondary,True,128.665,"LINESTRING (24.9379747 37.4449183, 24.9379529 37.4448798, 24.9379429 37.4448601, 24.9379118 37.444787, 24.9378903 37.4447032, 24.9378759 37.4446119, 24.9378654 37.4444824, 24.9378652 37.4442936, 24.937861 37.444214, 24.9378568 37.4441416, 24.9378276 37.4440438, 24.9377179 37.443852, 24.9376874 37.4438003)",,,
173798558,True,Καποδιστρίου,residential,False,203.231,"LINESTRING (24.938908 37.4459682, 24.9388925 37.4458866, 24.9388473 37.4457213, 24.9388308 37.4456609, 24.9387639 37.4454176, 24.938698 37.4451688, 24.9386141 37.4448663, 24.938533 37.4445432, 24.9384385 37.4441791)",,,
294238450,False,Καποδιστρίου,residential,False,54.824000000000005,"LINESTRING (24.938908 37.4459682, 24.938914 37.446025, 24.9389086 37.4461592, 24.9389019 37.4461929, 24.9388791 37.4462912, 24.9388362 37.4464211, 24.9388304 37.4464542)",,,
292930031,False,Δημητρίου Βαφιαδάκη,unclassified,True,129.18200000000002,"LINESTRING (24.9447318 37.4475721, 24.9447301 37.4474438, 24.944726 37.4472412, 24.9447274 37.447122, 24.944728 37.4470614, 24.9447339 37.4468885, 24.9447348 37.4468554, 24.9447383 37.4467701, 24.9447314 37.4467389, 24.9446686 37.4465972, 24.9446515 37.4465581, 24.9446463 37.4465238, 24.9446487 37.4464817, 24.9446765 37.4464263)",,,
292736767,False,Ανδρεα Παπανδρεου,secondary,False,188.30200000000002,"LINESTRING (24.937225 37.4421486, 24.9373078 37.4425472, 24.9373413 37.4426814, 24.937363 37.4427578, 24.9374286 37.4429888, 24.9374534 37.4430762, 24.9375624 37.4434384, 24.937612 37.4436034, 24.937658 37.4437341, 24.9376874 37.4438003)",,,
292736767,False,Ανδρεα Παπανδρεου,secondary,True,93.026,"LINESTRING (24.937225 37.4421486, 24.9371783 37.4419067, 24.9371584 37.4418034, 24.9371181 37.4415924, 24.9371137 37.4415194, 24.9371116 37.4414228, 24.9371115 37.4413994, 24.9371198 37.4413188)",,,
205301783,False,Σμύρνης,residential,False,43.093,"LINESTRING (24.9372491 37.4464558, 24.9376564 37.4462422)",,,
205301783,False,Σμύρνης,residential,True,11.062,"LINESTRING (24.9372491 37.4464558, 24.9371451 37.4465113)",,,
337630664,False,,living_street,True,61.777,"LINESTRING (24.9372491 37.4464558, 24.937259 37.4465373, 24.9373246 37.4465993, 24.9374963 37.4465866, 24.9375058 37.4465606, 24.937507 37.4465099, 24.937507 37.4464843, 24.9376626 37.446395)",,,
208861831,False,Ανδρέα Κάργα,residential,False,68.60400000000001,"LINESTRING (24.938188 37.4482637, 24.9382168 37.448229, 24.9382876 37.4481382, 24.938418 37.4479643, 24.9384708 37.4479028, 24.9385256 37.4478503, 24.9385804 37.4478098, 24.9386555 37.447786)",,,
329901416,False,Ανδρεα Παπανδρεου,secondary,True,280.69500000000005,"LINESTRING (24.938188 37.4482637, 24.9381466 37.4482175, 24.9380643 37.4481583, 24.9380198 37.448126, 24.9379564 37.4480748, 24.9379336 37.4480418, 24.9379055 37.4480011, 24.9378712 37.4479146, 24.9378678 37.4478893, 24.9378591 37.4478239, 24.937877 37.4477177, 24.9379317 37.4474959, 24.9379439 37.4474181, 24.9379761 37.4472123, 24.9380026 37.4470228, 24.9380161 37.4469739, 24.9380386 37.4469172, 24.9380708 37.4468552, 24.9381135 37.4467913, 24.9382152 37.4466877, 24.9382802 37.4466338, 24.9383883 37.4465532, 24.9384534 37.4464925, 24.9384936 37.4464548, 24.9385374 37.4463784, 24.9385675 37.4462963, 24.9385784 37.4462389, 24.938584 37.4461219, 24.9385705 37.4460236, 24.9385622 37.4459851)",,,
205723253,False,Φοινίκων,residential,True,131.823,"LINESTRING (24.9399233 37.4440995, 24.9399086 37.4441009, 24.9393942 37.4441022, 24.9391726 37.4440931, 24.9389431 37.4441213, 24.9389226 37.4441238, 24.9386988 37.4441513, 24.9384385 37.4441791)",,,
330247276,False,Ρήγα Φεραίου,residential,False,43.614,"LINESTRING (24.939315 37.4465288, 24.9391324 37.4464927, 24.9389074 37.4464638, 24.9388304 37.4464542)",,,
"[294238450, 320038118]",False,Καποδιστρίου,residential,False,83.91300000000001,"LINESTRING (24.9388304 37.4464542, 24.9388276 37.4464889, 24.9388362 37.4465319, 24.9388576 37.4465681, 24.9388952 37.4466021, 24.9389925 37.4466667, 24.9391067 37.4467227, 24.9392119 37.4467668, 24.939311 37.4468032, 24.9393812 37.4468298, 24.9395479 37.4468783)",,,
294238450,False,Καποδιστρίου,residential,True,54.824,"LINESTRING (24.9388304 37.4464542, 24.9388362 37.4464211, 24.9388791 37.4462912, 24.9389019 37.4461929, 24.9389086 37.4461592, 24.938914 37.446025, 24.938908 37.4459682)",,,
330247276,False,Ρήγα Φεραίου,residential,True,43.614,"LINESTRING (24.9388304 37.4464542, 24.9389074 37.4464638, 24.9391324 37.4464927, 24.939315 37.4465288)",,,
264929504,True,,residential,False,30.898,"LINESTRING (24.9385622 37.4459851, 24.9386879 37.4459619, 24.9387657 37.4459575, 24.938908 37.4459682)",,,
329901416,False,Ανδρεα Παπανδρεου,secondary,False,280.69499999999994,"LINESTRING (24.9385622 37.4459851, 24.9385705 37.4460236, 24.938584 37.4461219, 24.9385784 37.4462389, 24.9385675 37.4462963, 24.9385374 37.4463784, 24.9384936 37.4464548, 24.9384534 37.4464925, 24.9383883 37.4465532, 24.9382802 37.4466338, 24.9382152 37.4466877, 24.9381135 37.4467913, 24.9380708 37.4468552, 24.9380386 37.4469172, 24.9380161 37.4469739, 24.9380026 37.4470228, 24.9379761 37.4472123, 24.9379439 37.4474181, 24.9379317 37.4474959, 24.937877 37.4477177, 24.9378591 37.4478239, 24.9378678 37.4478893, 24.9378712 37.4479146, 24.9379055 37.4480011, 24.9379336 37.4480418, 24.9379564 37.4480748, 24.9380198 37.448126, 24.9380643 37.4481583, 24.9381466 37.4482175, 24.938188 37.4482637)",,,
329901416,False,Ανδρεα Παπανδρεου,secondary,True,131.811,"LINESTRING (24.9385622 37.4459851, 24.9385487 37.4459214, 24.9385167 37.4457873, 24.938514 37.445776, 24.9384784 37.4456508, 24.9384428 37.4455369, 24.9384183 37.4454793, 24.9383957 37.4454263, 24.9383548 37.4453491, 24.9383312 37.4453128, 24.9383136 37.4452917, 24.9382654 37.4452386, 24.9382123 37.4451784, 24.9381556 37.4451192, 24.9380205 37.4449764, 24.9379747 37.4449183)",,,
"[205301783, 330557046, 330557047]",False,"['Φραγκογέφυρο', 'Σμύρνης']",residential,True,35.222,"LINESTRING (24.9385622 37.4459851, 24.938515 37.445993, 24.9383798 37.4460092, 24.9383591 37.4460116, 24.9381677 37.4460318)",yes,,
"[173718248, 683850100]",False,Γεωργίου Σουρή,residential,False,32.286,"LINESTRING (24.9436507 37.444753, 24.943713 37.4447659, 24.9437302 37.4447695, 24.9440123 37.4447922)",,,
320303468,False,Μελίνας Μερκούρη,tertiary,False,81.561,"LINESTRING (24.9436507 37.444753, 24.9436104 37.4448782, 24.9435759 37.444975, 24.9435681 37.4449968, 24.9435877 37.4450641, 24.9435861 37.4451015, 24.9435294 37.4452813, 24.9435854 37.4453828, 24.9436249 37.4454546)",,,
"[173552931, 320303468, 173716151]",False,"['Ελευθερίου Βενιζέλου', 'Μελίνας Μερκούρη', 'Γεννηματά Γεώργιου']",tertiary,"[False, True]",147.277,"LINESTRING (24.9436507 37.444753, 24.9437077 37.4445695, 24.9433589 37.4445037, 24.943208 37.4444753, 24.942976 37.4444319, 24.9430623 37.444128, 24.9431247 37.4439065)",,,2
273512465,False,,residential,True,20.03,"LINESTRING (24.9369739 37.4411841, 24.9370036 37.4412311, 24.9370596 37.441279, 24.9371198 37.4413188)",,,
208861831,False,Ανδρέα Κάργα,residential,True,69.095,"LINESTRING (24.9398205 37.4462982, 24.9397971 37.4463221, 24.9397643 37.4463711, 24.9396684 37.4466043, 24.9396128 37.4467416, 24.9395976 37.4467736, 24.9395479 37.4468783)",,,
205301786,False,,residential,False,16.999,"LINESTRING (24.9376626 37.446395, 24.9376564 37.4462422)",,,
205301786,False,,residential,True,48.506,"LINESTRING (24.9376626 37.446395, 24.9376803 37.446831)",,,
337630664,False,,living_street,False,61.776999999999994,"LINESTRING (24.9376626 37.446395, 24.937507 37.4464843, 24.937507 37.4465099, 24.9375058 37.4465606, 24.9374963 37.4465866, 24.9373246 37.4465993, 24.937259 37.4465373, 24.9372491 37.4464558)",,,
385459784,False,Μήλου,unclassified,False,32.523,"LINESTRING (24.9443802 37.4433923, 24.9444279 37.4433935, 24.9447076 37.4434007, 24.9447484 37.4434017)",,,
"[173715270, 173715271]",False,"['Θυμάτων Σπερχειού', 'Πρωτοπαπαδάκη']",residential,False,181.545,"LINESTRING (24.9447484 37.4434017, 24.9447472 37.4434141, 24.9447457 37.4434287, 24.9447449 37.4435312, 24.9447434 37.4437189, 24.9447195 37.443725, 24.9446958 37.4437311, 24.9445321 37.4437771, 24.9444888 37.4437893, 24.944435 37.4438014, 24.9442822 37.4438357, 24.9441526 37.4438665, 24.9440711 37.4438823, 24.9439579 37.4439015, 24.9438807 37.4439104, 24.9438291 37.4439164, 24.9438038 37.4439186, 24.9437479 37.4439235, 24.9437009 37.4439263, 24.9436687 37.4439281, 24.9436333 37.4439302, 24.9435207 37.4439334, 24.9433791 37.4439317, 24.9432366 37.4439191, 24.9431767 37.4439138, 24.9431247 37.4439065)",,permissive,2
173715271,False,Θυμάτων Σπερχειού,residential,True,94.46600000000001,"LINESTRING (24.9447484 37.4434017, 24.944754 37.4433477, 24.944819 37.4431701, 24.9448778 37.4430694, 24.9449758 37.4429724, 24.9451587 37.4428297, 24.9451807 37.4428125, 24.9451937 37.4427974, 24.9452625 37.4426809)",,permissive,
385459784,False,Μήλου,unclassified,True,32.522999999999996,"LINESTRING (24.9447484 37.4434017, 24.9447076 37.4434007, 24.9444279 37.4433935, 24.9443802 37.4433923)",,,
