osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,access,junction,maxspeed
"[978638896, 404094281]",,residential,False,False,72.05199999999999,,,"LINESTRING (26.1320973 38.3720661, 26.1318294 38.3721304, 26.1318106 38.3721375, 26.1317958 38.3721464, 26.1317905 38.3721596, 26.1317952 38.3721732, 26.1318029 38.3721906, 26.1319228 38.3723752, 26.1319404 38.3724404, 26.1319473 38.3725174)",,,
333452078,Βρατσάνου,residential,True,False,54.834,,,"LINESTRING (26.1327225 38.372012, 26.1320973 38.3720661)",,,
92653521,Πολυτεχνείου,primary,True,False,13.607,,ΕΟ75,"LINESTRING (26.1327225 38.372012, 26.1327329 38.3719403, 26.1327504 38.371892)",,,
288092641,Πατρώνα.Αν,residential,True,False,67.70700000000001,,,"LINESTRING (26.1319329 38.3714245, 26.1320148 38.3716013, 26.1320282 38.3716149, 26.132049 38.3716223, 26.1320711 38.3716218, 26.1324862 38.3714492)",,,
333458613,,residential,False,False,36.609,,,"LINESTRING (26.1309223 38.3709388, 26.1312938 38.3707853)",,,
333458613,,residential,False,True,35.635,,,"LINESTRING (26.1309223 38.3709388, 26.1305671 38.3710974)",,,
299135149,Παπαζή.Κ,residential,True,False,85.443,,,"LINESTRING (26.1309223 38.3709388, 26.1310984 38.3712714, 26.1313175 38.3716418)",,,
299135148,Κρεατσούλη.Κ,residential,True,False,58.839,,,"LINESTRING (26.1313175 38.3716418, 26.1319329 38.3714245)",,,
288092148,Ζαννάρα,residential,True,False,68.679,,,"LINESTRING (26.1293252 38.3716904, 26.1286486 38.3720068)",,,
299135151,Ελλικωνιάδος,residential,True,False,80.336,,,"LINESTRING (26.1293252 38.3716904, 26.1294944 38.3724006)",,,
299135152,Ελληνίου,residential,False,True,47.794,,,"LINESTRING (26.1298909 38.3728296, 26.1301612 38.3728067, 26.130419 38.3727286)",,,
299135153,,residential,False,False,49.609,,,"LINESTRING (26.130419 38.3727286, 26.1302253 38.3723091)",,,
299135152,Ελληνίου,residential,False,False,47.794,,,"LINESTRING (26.130419 38.3727286, 26.1301612 38.3728067, 26.1298909 38.3728296)",,,
299135152,Ελληνίου,residential,False,True,65.294,,,"LINESTRING (26.130419 38.3727286, 26.1304901 38.3727071, 26.131094 38.3724746)",,,
288097912,Ιουστινιάνη,secondary,True,False,17.007,,,"LINESTRING (26.1302253 38.3723091, 26.130409 38.3722576)",,,
299135153,,residential,False,True,49.609,,,"LINESTRING (26.1302253 38.3723091, 26.130419 38.3727286)",,,
333290029,Μεραρχίας Αρχιπελάγους,residential,False,True,11.317,,,"LINESTRING (26.128998 38.3754933, 26.1291078 38.3755476)",,,
288097532,Αγ.Μαρκέλας,secondary,True,False,21.441,2,,"LINESTRING (26.128998 38.3754933, 26.1289392 38.3755627, 26.1289117 38.3755808, 26.1288787 38.3755876, 26.1288577 38.3755872, 26.1288091 38.3755853)",,,
92443514,,residential,True,False,45.615,,,"LINESTRING (26.136241 38.3716053, 26.1360368 38.3712276)",,,
92652492,ΚΑΡΠΑΣΙΑΣ,residential,True,False,70.66799999999999,1,,"LINESTRING (26.136241 38.3716053, 26.1366059 38.3714964, 26.1366984 38.3714858, 26.1367507 38.3714837, 26.1368084 38.3714869, 26.1370203 38.3715216)",,,
"[333922440, 288099497]","['Αρσενίου.Μητρ', 'Αγγουλέ.Φ']",residential,False,False,139.32000000000002,,,"LINESTRING (26.1361258 38.3723545, 26.1361112 38.3722952, 26.1361011 38.3722852, 26.1360864 38.3722768, 26.1360569 38.37228, 26.1359972 38.3722989, 26.1358657 38.3723641, 26.1357263 38.3724776, 26.1355426 38.3726975, 26.1354051 38.3728499, 26.1353206 38.3729477, 26.1353213 38.3729623, 26.1353246 38.3729739, 26.1353977 38.3730413, 26.135509 38.373137)",,,
333922440,Αγγουλέ.Φ,residential,False,True,7.815,,,"LINESTRING (26.13556 38.3731948, 26.135509 38.373137)",,,
"[978672674, 299168343]","['Αγ.Γεωργίου.Φρουρίου', 'Τσίβου']",residential,False,"[False, True]",104.992,,,"LINESTRING (26.13556 38.3731948, 26.1357679 38.3730949, 26.1358316 38.3730661, 26.1361353 38.3729288, 26.1361866 38.3728955, 26.1363043 38.3728163, 26.1364841 38.3730188)",,,
333922440,Αγγουλέ.Φ,residential,False,False,29.101,,,"LINESTRING (26.13556 38.3731948, 26.1356163 38.3732715, 26.1356874 38.3734355)",,,
333922684,,residential,False,False,17.373,,,"LINESTRING (26.1355908 38.3736615, 26.1354943 38.3735248)",,,
333922685,Γένοβας,residential,False,False,17.159,,,"LINESTRING (26.1355908 38.3736615, 26.1357692 38.3735963)",,,
333922350,Μεντώνη,residential,False,True,58.035,,,"LINESTRING (26.1355908 38.3736615, 26.1356713 38.3738057, 26.1359046 38.374121)",,,
333922685,Γένοβας,residential,False,True,63.952,,,"LINESTRING (26.1355908 38.3736615, 26.1353253 38.3737541, 26.135206 38.3737836, 26.1351238 38.3738199, 26.134935 38.3739138)",,,
333922440,Αγγουλέ.Φ,residential,False,False,7.815,,,"LINESTRING (26.135509 38.373137, 26.13556 38.3731948)",,,
"[333922440, 288099497]","['Αγγουλέ.Φ', 'Αρσενίου.Μητρ']",residential,False,True,139.32000000000002,,,"LINESTRING (26.135509 38.373137, 26.1353977 38.3730413, 26.1353246 38.3729739, 26.1353213 38.3729623, 26.1353206 38.3729477, 26.1354051 38.3728499, 26.1355426 38.3726975, 26.1357263 38.3724776, 26.1358657 38.3723641, 26.1359972 38.3722989, 26.1360569 38.37228, 26.1360864 38.3722768, 26.1361011 38.3722852, 26.1361112 38.3722952, 26.1361258 38.3723545)",,,
333922684,,residential,False,True,58.63499999999999,,,"LINESTRING (26.135509 38.373137, 26.1352891 38.3732804, 26.13528 38.3732914, 26.1352793 38.3733017, 26.1353655 38.3733944, 26.1354943 38.3735248)",,,
299168344,Λουκά,residential,False,False,19.544,,,"LINESTRING (26.1354943 38.3735248, 26.1356874 38.3734355)",,,
333922684,,residential,False,True,17.373,,,"LINESTRING (26.1354943 38.3735248, 26.1355908 38.3736615)",,,
333922684,,residential,False,False,58.63499999999999,,,"LINESTRING (26.1354943 38.3735248, 26.1353655 38.3733944, 26.1352793 38.3733017, 26.13528 38.3732914, 26.1352891 38.3732804, 26.135509 38.373137)",,,
299168344,Λουκά,residential,False,True,19.544,,,"LINESTRING (26.1356874 38.3734355, 26.1354943 38.3735248)",,,
333922440,Αγγουλέ.Φ,residential,False,False,19.25,,,"LINESTRING (26.1356874 38.3734355, 26.1357692 38.3735963)",,,
299168344,Λουκά,residential,False,False,83.505,,,"LINESTRING (26.1356874 38.3734355, 26.135843 38.3733536, 26.1360133 38.3732579, 26.1364841 38.3730188)",,,
333922440,Αγγουλέ.Φ,residential,False,True,29.101,,,"LINESTRING (26.1356874 38.3734355, 26.1356163 38.3732715, 26.13556 38.3731948)",,,
299168344,Λουκά,residential,False,True,83.505,,,"LINESTRING (26.1364841 38.3730188, 26.1360133 38.3732579, 26.135843 38.3733536, 26.1356874 38.3734355)",,,
"[978672674, 299168343]","['Αγ.Γεωργίου.Φρουρίου', 'Τσίβου']",residential,False,"[False, True]",104.992,,,"LINESTRING (26.1364841 38.3730188, 26.1363043 38.3728163, 26.1361866 38.3728955, 26.1361353 38.3729288, 26.1358316 38.3730661, 26.1357679 38.3730949, 26.13556 38.3731948)",,,
"[333920913, 978672674]",Αγ.Γεωργίου.Φρουρίου,residential,False,True,33.678,,,"LINESTRING (26.1364841 38.3730188, 26.1365652 38.373114, 26.1366906 38.3732747)",,,
299168345,,residential,False,False,24.304,,,"LINESTRING (26.1359046 38.374121, 26.136142 38.3740064)",,,
333922350,Μεντώνη,residential,False,True,45.841,,,"LINESTRING (26.1359046 38.374121, 26.1362064 38.3744586)",,,
333922350,Μεντώνη,residential,False,False,58.035,,,"LINESTRING (26.1359046 38.374121, 26.1356713 38.3738057, 26.1355908 38.3736615)",,,
299052988,Καλοπλύτου,tertiary,True,False,50.841,,,"LINESTRING (26.1310431 38.3693756, 26.1315483 38.3691472)",,,
332702876,Ι.Μουτάφη,residential,False,False,129.92,,,"LINESTRING (26.1310431 38.3693756, 26.1309024 38.3691396, 26.130787 38.3689322, 26.1307093 38.3687769, 26.1304605 38.3683005)",,,
332703015,Κ.Μίχαλου,residential,False,False,19.359,,,"LINESTRING (26.1304605 38.3683005, 26.1302506 38.3683573)",,,
332702876,Ι.Μουτάφη,residential,False,True,129.92000000000002,,,"LINESTRING (26.1304605 38.3683005, 26.1307093 38.3687769, 26.130787 38.3689322, 26.1309024 38.3691396, 26.1310431 38.3693756)",,,
332919931,Ερμουπόλεως,residential,False,False,34.455,,,"LINESTRING (26.1283584 38.3678455, 26.1279694 38.3679002)",,,
332919931,Ερμουπόλεως,residential,False,True,44.746,,,"LINESTRING (26.1283584 38.3678455, 26.1288653 38.3677824)",,,
299052913,Διονυσίου Χίου,residential,False,False,20.295,,,"LINESTRING (26.1332292 38.3694194, 26.1332366 38.3695012, 26.1332349 38.3696017)",,,
299052913,Διονυσίου Χίου,residential,False,True,35.506,,,"LINESTRING (26.1332292 38.3694194, 26.1332224 38.3693433, 26.1332218 38.3692685, 26.1332386 38.3691008)",,,
332919941,Ρηγίνου,residential,False,True,72.433,,,"LINESTRING (26.1332292 38.3694194, 26.1335783 38.3695086, 26.1336309 38.3695222, 26.133718 38.3695537, 26.1337317 38.3695533, 26.1337485 38.3695502, 26.1337589 38.3695452, 26.1339427 38.369391)",,,
332919944,Βλαταρίας,residential,True,False,32.221,,,"LINESTRING (26.1344357 38.3704271, 26.1347886 38.370341)",,,
332919945,Μυλωνάδη,residential,False,False,18.985,,,"LINESTRING (26.1344357 38.3704271, 26.1343853 38.370261)",,,
332919945,Μυλωνάδη,residential,False,True,14.996,,,"LINESTRING (26.1343455 38.3701298, 26.1343853 38.370261)",,,
332919945,Μυλωνάδη,residential,False,False,14.996,,,"LINESTRING (26.1343853 38.370261, 26.1343455 38.3701298)",,,
332919945,Μυλωνάδη,residential,False,True,18.985,,,"LINESTRING (26.1343853 38.370261, 26.1344357 38.3704271)",,,
332919946,Αγελάστου,residential,False,True,31.391,,,"LINESTRING (26.1343853 38.370261, 26.1347357 38.370196)",,,
520049219,Αγ.Αποστόλων,residential,False,False,2.929,,,"LINESTRING (26.134125 38.3744521, 26.1341295 38.3744782)",,,
520049219,Αγ.Αποστόλων,residential,False,True,47.877,,,"LINESTRING (26.134125 38.3744521, 26.1340846 38.3740227)",,,
333273837,Σωστράτου,residential,True,False,33.158,,,"LINESTRING (26.1340846 38.3740227, 26.1337043 38.3740282)",,,
520049219,Αγ.Αποστόλων,residential,False,False,47.877,,,"LINESTRING (26.1340846 38.3740227, 26.134125 38.3744521)",,,
520049219,Αγ.Αποστόλων,residential,False,True,20.275,,,"LINESTRING (26.1340846 38.3740227, 26.1340667 38.3738409)",,,
395158641,,residential,True,False,30.865,,,"LINESTRING (26.1340667 38.3738409, 26.1340964 38.3735643)",,,
520049219,Αγ.Αποστόλων,residential,False,False,20.275,,,"LINESTRING (26.1340667 38.3738409, 26.1340846 38.3740227)",,,
333312745,Αγίας Άννης,residential,False,False,102.06899999999999,,,"LINESTRING (26.1340032 38.3764947, 26.1338096 38.3764622, 26.1336204 38.3763771, 26.1334839 38.3762999, 26.1330226 38.376016)",,,
520049219,Αγ.Αποστόλων,residential,False,True,119.63799999999999,,,"LINESTRING (26.1340032 38.3764947, 26.1341261 38.3759813, 26.1342146 38.3756491, 26.1342314 38.3755096, 26.1342421 38.375436)",,,
299132242,Αεροπόρου Τσάκου,residential,True,False,56.134,,,"LINESTRING (26.1310633 38.3681232, 26.130478 38.3682965, 26.1304605 38.3683005)",,,
333104962,Αγ.Σταματίου Σπετσών,residential,False,False,51.36,,,"LINESTRING (26.1310633 38.3681232, 26.1310988 38.368254, 26.1311115 38.3682687, 26.131133 38.3682755, 26.1312316 38.3682721, 26.1312523 38.3682768, 26.1312708 38.3682868, 26.1312829 38.3682965, 26.1313 38.3683063, 26.1313214 38.3683107, 26.1313643 38.3683139, 26.1314891 38.3682987)",,,
333272479,Αρσινόης,residential,True,False,29.172,,,"LINESTRING (26.1347987 38.3743626, 26.1344983 38.3744782)",,,
1121225474,Καραολή και Δημητρίου,primary,False,False,34.304,2,ΕΟ75,"LINESTRING (26.1347987 38.3743626, 26.1345791 38.3741066)",,,60
1121225474,Καραολή και Δημητρίου,primary,False,True,3.849,2,ΕΟ75,"LINESTRING (26.1347987 38.3743626, 26.1348216 38.3743922)",,,60
333272479,Αρσινόης,residential,True,False,31.777,,,"LINESTRING (26.1344983 38.3744782, 26.1341388 38.3745255)",,,
333314090,Ζαχαριάδη,residential,False,False,104.184,,,"LINESTRING (26.1344983 38.3744782, 26.1345787 38.374965, 26.1346163 38.37519, 26.1346485 38.3754077)",,,
333273841,Λυκιμνίου,residential,False,False,7.057,,,"LINESTRING (26.1331393 38.3743165, 26.1330896 38.3743666)",,,
333272480,Αγ.Φωτίου,residential,True,False,87.6,,,"LINESTRING (26.1331393 38.3743165, 26.1333064 38.3743216, 26.1334728 38.3743339, 26.1337093 38.3743628, 26.1338009 38.3743797, 26.1339616 38.374413, 26.134125 38.3744521)",,,
333272483,Αγ.Φωτίου,residential,False,True,88.97,,,"LINESTRING (26.1314736 38.3743765, 26.1324942 38.3743733)",,,
333272487,Δ.Συναδινού,residential,False,False,51.022000000000006,,,"LINESTRING (26.1314736 38.3743765, 26.1314669 38.3741038, 26.1314535 38.373918)",,,
"[333272486, 333272487]","['Δ.Συναδινού', 'Ι.Χαβιάρα']",residential,False,"[False, True]",160.105,,,"LINESTRING (26.1314736 38.3743765, 26.1315005 38.3750202, 26.1325143 38.3749799)",,,
333272483,Αγ.Φωτίου,residential,False,False,88.97,,,"LINESTRING (26.1324942 38.3743733, 26.1314736 38.3743765)",,,
333272485,Γ.Βορρία,residential,False,False,67.474,,,"LINESTRING (26.1324942 38.3743733, 26.1325143 38.3749799)",,,
333272482,Αγ.Φωτίου,residential,True,False,51.922000000000004,,,"LINESTRING (26.1324942 38.3743733, 26.1327369 38.374367, 26.1329556 38.3743639, 26.1330896 38.3743666)",,,
92447386,Κ.Μονομάχου,secondary,True,False,87.975,1,,"LINESTRING (26.1324035 38.3736582, 26.1322702 38.373713, 26.1320141 38.3737856, 26.1317915 38.3738508, 26.1316091 38.3738855, 26.1314535 38.373918)",,,
333272484,Γ.Βορρία,residential,True,False,79.986,,,"LINESTRING (26.1324035 38.3736582, 26.1324598 38.3739441, 26.1324942 38.3743733)",,,
333272485,Γ.Βορρία,residential,False,True,67.474,,,"LINESTRING (26.1325143 38.3749799, 26.1324942 38.3743733)",,,
333272486,Ι.Χαβιάρα,residential,False,False,117.359,,,"LINESTRING (26.1325143 38.3749799, 26.1329676 38.3749694, 26.133205 38.3749989, 26.1334504 38.3750472, 26.1335765 38.3750819, 26.133661 38.3751103, 26.1337253 38.3751334, 26.1338098 38.3751797)",,,
"[333272486, 333272487]","['Δ.Συναδινού', 'Ι.Χαβιάρα']",residential,False,"[False, True]",160.105,,,"LINESTRING (26.1325143 38.3749799, 26.1315005 38.3750202, 26.1314736 38.3743765)",,,
333459233,Λοίζου.Αν,residential,True,False,44.173,,,"LINESTRING (26.134243 38.3753858, 26.1338098 38.3751797)",,,
520049219,Αγ.Αποστόλων,residential,False,False,5.583,,,"LINESTRING (26.134243 38.3753858, 26.1342421 38.375436)",,,
520049219,Αγ.Αποστόλων,residential,False,True,96.16799999999999,,,"LINESTRING (26.134243 38.3753858, 26.1342336 38.3752207, 26.1342175 38.3750357, 26.1341988 38.3748674, 26.134176 38.3747076, 26.1341388 38.3745255)",,,
333273839,Σωστράτου,residential,False,True,32.102,,,"LINESTRING (26.1333516 38.3739452, 26.1337043 38.3740282)",,,
333273840,Λυκιμνίου,residential,True,False,45.245,,,"LINESTRING (26.1333516 38.3739452, 26.1331393 38.3743165)",,,
333273839,Σωστράτου,residential,False,False,32.102,,,"LINESTRING (26.1337043 38.3740282, 26.1333516 38.3739452)",,,
333273842,Κυβέλης,residential,False,False,70.41,,,"LINESTRING (26.1337043 38.3740282, 26.1336634 38.3733958)",,,
333273838,Κυβέλης,residential,False,False,34.577,,,"LINESTRING (26.1336634 38.3733958, 26.1332693 38.3734309)",,,
333273842,Κυβέλης,residential,False,False,25.249,,,"LINESTRING (26.1336634 38.3733958, 26.1339518 38.3733748)",,,
333273842,Κυβέλης,residential,False,True,70.41,,,"LINESTRING (26.1336634 38.3733958, 26.1337043 38.3740282)",,,
333273838,Κυβέλης,residential,False,True,34.577,,,"LINESTRING (26.1332693 38.3734309, 26.1336634 38.3733958)",,,
333273841,Λυκιμνίου,residential,False,True,14.506,,,"LINESTRING (26.1330387 38.3744908, 26.1330896 38.3743666)",,,
333459234,Σκαραμαγκά,residential,False,True,67.725,,,"LINESTRING (26.1324566 38.3761338, 26.1327081 38.3762731, 26.132737 38.3762773, 26.1327604 38.3762631, 26.1330226 38.376016)",,,
333277035,Σκαραμαγκά,residential,True,False,39.235,,,"LINESTRING (26.1320838 38.3759361, 26.1324566 38.3761338)",,,
978414071,,residential,False,False,80.068,,,"LINESTRING (26.1320838 38.3759361, 26.1313274 38.3763446)",,,
333277035,Σκαραμαγκά,residential,True,False,47.469,,,"LINESTRING (26.1303564 38.3756262, 26.1309009 38.3756312)",,,
333283307,Αρ.Γλύκα,residential,False,True,73.703,,,"LINESTRING (26.1303564 38.3756262, 26.1302492 38.3757847, 26.1300534 38.3762431)",,,
333277035,Σκαραμαγκά,residential,True,False,41.643,,,"LINESTRING (26.1300075 38.3753955, 26.1301901 38.3754454, 26.1303564 38.3756262)",,,
333283304,Περγάμου,residential,False,False,115.22400000000002,,,"LINESTRING (26.1300075 38.3753955, 26.1298441 38.3758373, 26.1297503 38.3761085, 26.129746 38.3761254, 26.129748 38.3761404, 26.1297556 38.3761506, 26.1300534 38.3762431)",,,
978643407,Ιπποκράτους,residential,False,True,30.938,,,"LINESTRING (26.1300075 38.3753955, 26.1299836 38.3751749, 26.1299809 38.3751181)",,,
333277035,Σκαραμαγκά,residential,True,False,29.371,,,"LINESTRING (26.1296728 38.3754258, 26.1300075 38.3753955)",,,
"[333277040, 333277039]","['Τρ.Κυριακώδη', 'Καρακασσώνη']",residential,False,True,49.308,,,"LINESTRING (26.1296728 38.3754258, 26.1296846 38.3751758, 26.1299233 38.3751275)",,,
333277035,Σκαραμαγκά,residential,True,False,32.929,,,"LINESTRING (26.1291078 38.3755476, 26.1294781 38.3754891)",,,
333290029,Μεραρχίας Αρχιπελάγους,residential,False,False,11.317,,,"LINESTRING (26.1291078 38.3755476, 26.128998 38.3754933)",,,
92447386,Κ.Μονομάχου,secondary,True,False,33.106,1,,"LINESTRING (26.1301956 38.3740915, 26.1300377 38.3742108, 26.1299495 38.3743159)",,,
333277037,Θεσμοφορείων,residential,False,False,34.75,,,"LINESTRING (26.1301956 38.3740915, 26.1302814 38.3741672, 26.1303296 38.3742047, 26.1303765 38.3742657, 26.1304142 38.3743473)",,,
333277038,Α.Κορωνιού,residential,False,False,36.765,,,"LINESTRING (26.1304142 38.3743473, 26.1300831 38.3745521)",,,
333277037,Θεσμοφορείων,residential,False,False,101.32499999999999,,,"LINESTRING (26.1304142 38.3743473, 26.1304544 38.3746059, 26.1305242 38.374934, 26.1306381 38.3752393)",,,
333277037,Θεσμοφορείων,residential,False,True,34.75,,,"LINESTRING (26.1304142 38.3743473, 26.1303765 38.3742657, 26.1303296 38.3742047, 26.1302814 38.3741672, 26.1301956 38.3740915)",,,
333277037,Θεσμοφορείων,residential,False,True,101.325,,,"LINESTRING (26.1306381 38.3752393, 26.1305242 38.374934, 26.1304544 38.3746059, 26.1304142 38.3743473)",,,
333277038,Α.Κορωνιού,residential,False,True,6.217,,,"LINESTRING (26.1300158 38.3745706, 26.1300831 38.3745521)",,,
333277043,Ιπποκράτους,residential,False,False,20.758,,,"LINESTRING (26.1300158 38.3745706, 26.1298349 38.3744492)",,,
333277041,Ιπποκράτους,residential,False,False,62.449,,,"LINESTRING (26.1300158 38.3745706, 26.1299904 38.3747111, 26.1299233 38.3751275)",,,
333277042,Α.Κορωνιού,residential,False,True,5.129,,,"LINESTRING (26.1299233 38.3751275, 26.1299809 38.3751181)",,,
"[333277040, 333277039]","['Τρ.Κυριακώδη', 'Καρακασσώνη']",residential,False,False,49.308,,,"LINESTRING (26.1299233 38.3751275, 26.1296846 38.3751758, 26.1296728 38.3754258)",,,
333277041,Ιπποκράτους,residential,False,True,62.449,,,"LINESTRING (26.1299233 38.3751275, 26.1299904 38.3747111, 26.1300158 38.3745706)",,,
333277038,Α.Κορωνιού,residential,False,False,6.217,,,"LINESTRING (26.1300831 38.3745521, 26.1300158 38.3745706)",,,
333277038,Α.Κορωνιού,residential,False,True,36.765,,,"LINESTRING (26.1300831 38.3745521, 26.1304142 38.3743473)",,,
333277042,Α.Κορωνιού,residential,False,False,73.601,,,"LINESTRING (26.1300831 38.3745521, 26.1301419 38.3750577, 26.1301325 38.3750861, 26.1301044 38.3751009, 26.1299809 38.3751181)",,,
333277043,Ιπποκράτους,residential,False,True,20.758,,,"LINESTRING (26.1298349 38.3744492, 26.1300158 38.3745706)",,,
92447386,Κ.Μονομάχου,secondary,True,False,111.66499999999999,1,,"LINESTRING (26.1298349 38.3744492, 26.1296461 38.3746776, 26.1291618 38.3753035)",,,
333283304,Περγάμου,residential,False,True,115.224,,,"LINESTRING (26.1300534 38.3762431, 26.1297556 38.3761506, 26.129748 38.3761404, 26.129746 38.3761254, 26.1297503 38.3761085, 26.1298441 38.3758373, 26.1300075 38.3753955)",,,
333283307,Αρ.Γλύκα,residential,False,False,73.703,,,"LINESTRING (26.1300534 38.3762431, 26.1302492 38.3757847, 26.1303564 38.3756262)",,,
"[333283306, 333283308]","['Αρ.Γλύκα', 'Πασ.Πασχαλίδη']",residential,False,True,149.307,,,"LINESTRING (26.1300534 38.3762431, 26.130394 38.3763495, 26.1307198 38.3763892, 26.1307575 38.3763793, 26.1307816 38.3763625, 26.1308031 38.3763362, 26.1309009 38.3756312)",,,
333277035,Σκαραμαγκά,residential,True,False,18.374,,,"LINESTRING (26.1294781 38.3754891, 26.1296728 38.3754258)",,,
333283305,Δημητρίου Χαρτουλάκη,residential,False,False,57.945,,,"LINESTRING (26.1294781 38.3754891, 26.1294942 38.3756247, 26.1294566 38.3760085)",,,
333283305,Δημητρίου Χαρτουλάκη,residential,False,True,57.945,,,"LINESTRING (26.1294566 38.3760085, 26.1294942 38.3756247, 26.1294781 38.3754891)",,,
333283306,Πασ.Πασχαλίδη,residential,False,False,30.876,,,"LINESTRING (26.1308929 38.3753536, 26.1309009 38.3756312)",,,
333283306,Πασ.Πασχαλίδη,residential,False,True,30.876,,,"LINESTRING (26.1309009 38.3756312, 26.1308929 38.3753536)",,,
333277035,Σκαραμαγκά,residential,True,False,109.58600000000001,,,"LINESTRING (26.1309009 38.3756312, 26.1311826 38.3756514, 26.1313435 38.3756796, 26.1320838 38.3759361)",,,
"[333283306, 333283308]","['Αρ.Γλύκα', 'Πασ.Πασχαλίδη']",residential,False,False,149.30700000000002,,,"LINESTRING (26.1309009 38.3756312, 26.1308031 38.3763362, 26.1307816 38.3763625, 26.1307575 38.3763793, 26.1307198 38.3763892, 26.130394 38.3763495, 26.1300534 38.3762431)",,,
333289135,Γλαράκη Γ.,residential,False,True,63.442,,,"LINESTRING (26.1284253 38.3741206, 26.1285247 38.3746858)",,,
333289133,Μητροδώρου,residential,False,False,32.812,,,"LINESTRING (26.1281934 38.374771, 26.1280538 38.3747644, 26.127976 38.3747423, 26.1278341 38.3746958)",,,
333289133,Μητροδώρου,residential,False,True,15.045,,,"LINESTRING (26.1281934 38.374771, 26.1282539 38.3747679, 26.1283583 38.3747362)",,,
333289136,,residential,False,False,113.795,,,"LINESTRING (26.1281934 38.374771, 26.1281665 38.3742789, 26.1281263 38.373749)",,,
333289137,Αγέλη,residential,False,True,38.969,,,"LINESTRING (26.1276823 38.3757132, 26.127822 38.3753803)",,,
333289138,Αβροσύνης,residential,False,False,39.768,,,"LINESTRING (26.1276823 38.3757132, 26.1272502 38.3755985)",,,
333289145,Καραβουρνών,residential,False,True,18.521,,,"LINESTRING (26.1276823 38.3757132, 26.1278888 38.3757524)",,,
333289140,Αγέλη,residential,False,False,29.758000000000003,,,"LINESTRING (26.1276823 38.3757132, 26.1276334 38.3758011, 26.1276092 38.375831, 26.1275053 38.3759403)",,,
333289138,Αβροσύνης,residential,False,True,39.768,,,"LINESTRING (26.1272502 38.3755985, 26.1276823 38.3757132)",,,
333289140,Αγέλη,residential,False,True,29.758,,,"LINESTRING (26.1275053 38.3759403, 26.1276092 38.375831, 26.1276334 38.3758011, 26.1276823 38.3757132)",,,
333289145,Καραβουρνών,residential,False,False,18.521,,,"LINESTRING (26.1278888 38.3757524, 26.1276823 38.3757132)",,,
333289142,Καραβουρνών,residential,False,False,103.541,,,"LINESTRING (26.1278888 38.3757524, 26.1283596 38.3759041, 26.1284307 38.3759262, 26.1284722 38.3759283, 26.1285152 38.3759167, 26.1286991 38.3756967, 26.1288091 38.3755853)",,,
288097532,Αγ.Μαρκέλας,secondary,True,False,89.02600000000001,2,,"LINESTRING (26.1288091 38.3755853, 26.1283035 38.3754865, 26.127822 38.3753803)",,,
333289142,Καραβουρνών,residential,False,True,103.541,,,"LINESTRING (26.1288091 38.3755853, 26.1286991 38.3756967, 26.1285152 38.3759167, 26.1284722 38.3759283, 26.1284307 38.3759262, 26.1283596 38.3759041, 26.1278888 38.3757524)",,,
333312745,Αγίας Άννης,residential,False,True,102.069,,,"LINESTRING (26.1330226 38.376016, 26.1334839 38.3762999, 26.1336204 38.3763771, 26.1338096 38.3764622, 26.1340032 38.3764947)",,,
333459234,Σκαραμαγκά,residential,False,False,67.725,,,"LINESTRING (26.1330226 38.376016, 26.1327604 38.3762631, 26.132737 38.3762773, 26.1327081 38.3762731, 26.1324566 38.3761338)",,,
333459234,Σκαραμαγκά,residential,False,True,117.31200000000001,,,"LINESTRING (26.1330226 38.376016, 26.1332184 38.375791, 26.1334061 38.3756102, 26.1337146 38.3753605, 26.1337642 38.3753111, 26.1337991 38.3752628, 26.1338098 38.3751797)",,,
333314090,Ζαχαριάδη,residential,False,True,44.06,,,"LINESTRING (26.1346851 38.3758029, 26.1346485 38.3754077)",,,
333314456,Μαίης Χρυσοβελόνη,residential,False,False,35.566,,,"LINESTRING (26.1342421 38.375436, 26.1346485 38.3754077)",,,
520049219,Αγ.Αποστόλων,residential,False,True,5.583,,,"LINESTRING (26.1342421 38.375436, 26.134243 38.3753858)",,,
520049219,Αγ.Αποστόλων,residential,False,False,119.638,,,"LINESTRING (26.1342421 38.375436, 26.1342314 38.3755096, 26.1342146 38.3756491, 26.1341261 38.3759813, 26.1340032 38.3764947)",,,
333314456,Μαίης Χρυσοβελόνη,residential,False,True,34.396,,,"LINESTRING (26.1350401 38.3753698, 26.1346485 38.3754077)",,,
333314457,Αρχιεπισκόπου Μακαρίου,secondary,False,True,96.596,2,,"LINESTRING (26.1350401 38.3753698, 26.1352019 38.3762292)",,,
333314457,Αρχιεπισκόπου Μακαρίου,secondary,False,False,110.503,2,,"LINESTRING (26.1350401 38.3753698, 26.134914 38.3746938, 26.1348993 38.3746223, 26.1348791 38.3745476, 26.1348216 38.3743922)",,,
333314457,Αρχιεπισκόπου Μακαρίου,secondary,False,False,96.596,2,,"LINESTRING (26.1352019 38.3762292, 26.1350401 38.3753698)",,,
333315373,Αγίου Ελευθερίου,residential,False,False,32.918,,,"LINESTRING (26.1352019 38.3762292, 26.1355739 38.3761783)",,,
333315373,Αγίου Ελευθερίου,residential,False,False,78.499,,,"LINESTRING (26.1355739 38.3761783, 26.136461 38.3760569)",,,
