osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,junction,ref
223967019,residential,False,False,233.39399999999998,Σχολείων,"LINESTRING (22.4482812 40.6270204, 22.4504222 40.6263116, 22.4504842 40.6262947, 22.4505338 40.6262857, 22.4505862 40.6262798, 22.450693 40.6262744, 22.4508457 40.6262697)",,,,
"[1000440802, 1000440803, 1000440804]",primary,False,True,85.53200000000001,28ης Οκτωβρίου,"LINESTRING (22.4482812 40.6270204, 22.4483898 40.6275984, 22.4484171 40.6277437, 22.4484243 40.6277819)",2,50,,
223967009,residential,False,True,66.776,Λίτρα,"LINESTRING (22.456839 40.6269886, 22.4560501 40.6270349)",,,,
223967018,residential,False,False,112.202,,"LINESTRING (22.456839 40.6269886, 22.4567585 40.6259814)",,,,
223967018,residential,False,True,27.071,,"LINESTRING (22.456839 40.6269886, 22.4568506 40.6272319)",,,,
223967017,residential,False,True,111.606,,"LINESTRING (22.4540186 40.6261344, 22.4540603 40.6271376)",,,,
223967019,residential,False,False,89.197,Σχολείων,"LINESTRING (22.4540186 40.6261344, 22.4550732 40.6260814)",,,,
223967019,residential,False,True,91.133,Σχολείων,"LINESTRING (22.4540186 40.6261344, 22.4529411 40.6261885)",,,,
223967011,residential,False,False,96.073,Νικηφόρου Μανδηλαρά,"LINESTRING (22.454983 40.625061, 22.4538471 40.6251178)",,,,
223967011,residential,False,True,74.2,Νικηφόρου Μανδηλαρά,"LINESTRING (22.454983 40.625061, 22.4558603 40.6250173)",,,,
223967031,residential,False,True,113.719,,"LINESTRING (22.454983 40.625061, 22.4550732 40.6260814)",,,,
223967006,residential,False,False,113.776,25ης Μαρτίου,"LINESTRING (22.4508457 40.6262697, 22.4509362 40.6272906)",,,,
223967006,residential,False,True,27.405,25ης Μαρτίου,"LINESTRING (22.4508457 40.6262697, 22.4508239 40.6260238)",,,,
223967019,residential,False,False,177.07,Σχολείων,"LINESTRING (22.4508457 40.6262697, 22.4529411 40.6261885)",,,,
223967019,residential,False,True,233.39399999999998,Σχολείων,"LINESTRING (22.4508457 40.6262697, 22.450693 40.6262744, 22.4505862 40.6262798, 22.4505338 40.6262857, 22.4504842 40.6262947, 22.4504222 40.6263116, 22.4482812 40.6270204)",,,,
223967025,residential,False,True,215.84699999999998,Μάρκου Μπότσαρη,"LINESTRING (22.4484243 40.6277819, 22.4495701 40.6276601, 22.4504196 40.6275728, 22.4509572 40.6275126)",,,,
"[732685249, 1000440810]",primary,False,True,125.757,28ης Οκτωβρίου,"LINESTRING (22.4484243 40.6277819, 22.4485009 40.6282036, 22.4486294 40.6289021)",2,50,,
"[1000440802, 1000440803, 1000440804]",primary,False,False,85.53200000000001,28ης Οκτωβρίου,"LINESTRING (22.4484243 40.6277819, 22.4484171 40.6277437, 22.4483898 40.6275984, 22.4482812 40.6270204)",2,50,,
223967006,residential,False,False,62.146,25ης Μαρτίου,"LINESTRING (22.4506547 40.624122, 22.4507048 40.6246796)",,,,
223967011,residential,False,False,74.2,Νικηφόρου Μανδηλαρά,"LINESTRING (22.4558603 40.6250173, 22.454983 40.625061)",,,,
223967011,residential,False,True,69.084,Νικηφόρου Μανδηλαρά,"LINESTRING (22.4558603 40.6250173, 22.4566771 40.6249764)",,,,
223967015,residential,False,False,113.396,,"LINESTRING (22.4558603 40.6250173, 22.455956 40.6260345)",,,,
223967006,residential,False,False,69.832,25ης Μαρτίου,"LINESTRING (22.4507257 40.624915, 22.4507812 40.6255416)",,,,
223967006,residential,False,True,26.235,25ης Μαρτίου,"LINESTRING (22.4507257 40.624915, 22.4507048 40.6246796)",,,,
223967029,residential,False,True,177.45999999999998,,"LINESTRING (22.4507257 40.624915, 22.451905 40.6248648, 22.4528242 40.6248147)",,,,
223966209,residential,False,False,92.48,Θεοχάρη Κούγκα,"LINESTRING (22.4554179 40.6299791, 22.4543251 40.6300414)",,,,
223967031,residential,False,False,73.743,,"LINESTRING (22.4554179 40.6299791, 22.4553594 40.6293174)",,,,
223967031,residential,False,True,72.462,,"LINESTRING (22.4554179 40.6299791, 22.4554754 40.6306293)",,,,
223966209,residential,False,True,63.54299999999999,Θεοχάρη Κούγκα,"LINESTRING (22.4554179 40.6299791, 22.4558411 40.6299583, 22.4559005 40.6299556, 22.4561693 40.6299421)",,,,
223967018,residential,False,False,111.962,,"LINESTRING (22.4567585 40.6259814, 22.4566771 40.6249764)",,,,
223967018,residential,False,True,112.202,,"LINESTRING (22.4567585 40.6259814, 22.456839 40.6269886)",,,,
223967019,residential,False,True,67.983,Σχολείων,"LINESTRING (22.4567585 40.6259814, 22.455956 40.6260345)",,,,
223966200,residential,False,False,8.43,,"LINESTRING (22.4530348 40.6271786, 22.4530403 40.6272543)",,,,
223966200,residential,False,True,110.378,,"LINESTRING (22.4530348 40.6271786, 22.4529411 40.6261885)",,,,
223967009,residential,False,False,86.665,Λίτρα,"LINESTRING (22.4530348 40.6271786, 22.4540603 40.6271376)",,,,
223966200,residential,False,False,39.297,,"LINESTRING (22.4528242 40.6248147, 22.4528556 40.6251673)",,,,
223967029,residential,False,False,177.45999999999998,,"LINESTRING (22.4528242 40.6248147, 22.451905 40.6248648, 22.4507257 40.624915)",,,,
223967429,residential,False,True,171.967,Αλεξάνδρου Παπάγου,"LINESTRING (22.4457817 40.6249431, 22.4477439 40.62536)",,,,
223966203,tertiary,False,True,192.58100000000002,Μακεδονομάχων,"LINESTRING (22.4457817 40.6249431, 22.4455897 40.6254888, 22.4451766 40.626613)",2,,,
899782670,tertiary,False,True,25.491,Θεμιστοκλή Σοφούλη,"LINESTRING (22.4451766 40.626613, 22.4454684 40.6266722)",,,,
223966203,tertiary,False,False,192.58100000000002,Μακεδονομάχων,"LINESTRING (22.4451766 40.626613, 22.4455897 40.6254888, 22.4457817 40.6249431)",2,,,
223966197,tertiary,False,False,68.512,Εθνικής Αντίστασης,"LINESTRING (22.4478197 40.6289468, 22.4486294 40.6289021)",,50,,
223966197,tertiary,False,True,37.734,Εθνικής Αντίστασης,"LINESTRING (22.4478197 40.6289468, 22.4473737 40.6289709)",,50,,
223969493,residential,False,True,98.658,,"LINESTRING (22.4478197 40.6289468, 22.4478119 40.628874, 22.4477944 40.6280599)",,,,
223969498,residential,False,True,241.182,Αγίου Δημητρίου,"LINESTRING (22.4454684 40.6266722, 22.4477439 40.62536)",,,,
899782670,tertiary,False,False,25.491,Θεμιστοκλή Σοφούλη,"LINESTRING (22.4454684 40.6266722, 22.4451766 40.626613)",,,,
223969493,residential,False,False,98.658,,"LINESTRING (22.4477944 40.6280599, 22.4478119 40.628874, 22.4478197 40.6289468)",,,,
1000441580,primary,False,False,72.176,Ελευθερίου Βενιζέλου,"LINESTRING (22.4453003 40.6325222, 22.4460745 40.6327981)",2,50,,ΕΟ4
1000441580,primary,False,False,10.884,Ελευθερίου Βενιζέλου,"LINESTRING (22.4460745 40.6327981, 22.4461915 40.6328393)",2,50,,ΕΟ4
1000441580,primary,False,True,72.176,Ελευθερίου Βενιζέλου,"LINESTRING (22.4460745 40.6327981, 22.4453003 40.6325222)",2,50,,ΕΟ4
1000441580,primary,False,True,8.515,Ελευθερίου Βενιζέλου,"LINESTRING (22.4462833 40.6328711, 22.4461915 40.6328393)",2,50,,ΕΟ4
223966199,residential,False,True,121.94900000000001,Μελισοχωρίου,"LINESTRING (22.4462833 40.6328711, 22.4464012 40.6328157, 22.4464955 40.6328033, 22.4470448 40.6327678, 22.4477027 40.6327333)",,,,
223967429,residential,False,False,171.967,Αλεξάνδρου Παπάγου,"LINESTRING (22.4477439 40.62536, 22.4457817 40.6249431)",,,,
223967429,residential,False,True,20.06,Αλεξάνδρου Παπάγου,"LINESTRING (22.4477439 40.62536, 22.4479728 40.6254086)",,,,
223969498,residential,False,False,241.182,Αγίου Δημητρίου,"LINESTRING (22.4477439 40.62536, 22.4454684 40.6266722)",,,,
1000440802,primary,False,True,19.822,28ης Οκτωβρίου,"LINESTRING (22.4479428 40.6252318, 22.4479728 40.6254086)",2,50,,
223967032,residential,False,False,89.27600000000001,Αγίου Δημητρίου,"LINESTRING (22.4479428 40.6252318, 22.4485015 40.6249278, 22.4487901 40.6247516)",,,,
223966191,tertiary,True,False,83.34599999999999,,"LINESTRING (22.4516489 40.6286069, 22.4516585 40.6286751, 22.4516538 40.6287435, 22.4516349 40.6288105, 22.4516022 40.6288745, 22.4515566 40.6289336, 22.4514993 40.6289866, 22.4514316 40.629032, 22.4513553 40.6290686, 22.4512723 40.6290957, 22.4511847 40.6291124, 22.4511006 40.629118)",,,roundabout,
223966191,tertiary,True,False,22.868000000000002,,"LINESTRING (22.4515381 40.6284211, 22.4515879 40.6284783, 22.4516251 40.6285408, 22.4516489 40.6286069)",,,roundabout,
223967023,tertiary,True,False,136.41699999999997,,"LINESTRING (22.4515381 40.6284211, 22.4516777 40.628429, 22.4517489 40.6284345, 22.4519531 40.6284291, 22.4531505 40.6283627)",,,,
223967018,residential,False,False,40.087,,"LINESTRING (22.4568805 40.6275917, 22.4568506 40.6272319)",,,,
223967018,residential,False,True,67.449,,"LINESTRING (22.4568805 40.6275917, 22.4568987 40.6278098, 22.4569485 40.628196)",,,,
