osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,name,junction
461091448,primary,True,False,99.288,1,50,"LINESTRING (20.7592716 39.1682617, 20.7593896 39.1684507, 20.7598094 39.1690511)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
116953171,residential,False,True,61.501,2,50,"LINESTRING (20.7565874 39.1661109, 20.7561483 39.1665468)",,,
126948139,primary,True,False,89.095,1,50,"LINESTRING (20.7565874 39.1661109, 20.7561215 39.1657382, 20.7559988 39.1656459, 20.7558625 39.1655399)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
767806592,residential,False,False,43.463,,,"LINESTRING (20.7560346 39.1655826, 20.7563693 39.1652903)",,,
461091451,primary,True,False,130.072,1,50,"LINESTRING (20.7560346 39.1655826, 20.7562111 39.1657119, 20.7566434 39.1660326, 20.7571428 39.1663761)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
461091460,residential,False,True,9.517,,,"LINESTRING (20.7544412 39.1622704, 20.7543352 39.1622943)",,,
"[461091457, 461091451]",primary,True,False,280.671,1,50,"LINESTRING (20.7544412 39.1622704, 20.7549221 39.1635912, 20.7550591 39.1639479, 20.7551594 39.1642754, 20.7552369 39.1644903, 20.7552821 39.1646053, 20.7552886 39.1646219, 20.7553247 39.1646992)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
126984907,residential,False,True,157.284,2,50,"LINESTRING (20.7549689 39.1648098, 20.7549719 39.1648473, 20.7549816 39.1648745, 20.7551557 39.165025, 20.7553032 39.165129, 20.7554266 39.1652121, 20.7554776 39.1652683, 20.7555044 39.1653078, 20.7555071 39.1653286, 20.7554816 39.1653459, 20.7546672 39.1656588)",,,
993632718,secondary,True,False,22.944,1,50,"LINESTRING (20.7549689 39.1648098, 20.7549511 39.1648048, 20.7549003 39.1647825, 20.7547606 39.164684)",,Παλαιά Εθνική Οδός 21,
255328828,primary,True,False,11.102,1,50,"LINESTRING (20.7552941 39.1648208, 20.7552466 39.164728)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
993632718,secondary,True,False,28.525000000000002,1,50,"LINESTRING (20.7552941 39.1648208, 20.755197 39.1648337, 20.7551275 39.1648364, 20.7550515 39.1648287, 20.7549689 39.1648098)",,Παλαιά Εθνική Οδός 21,
461091460,residential,False,False,9.517,,,"LINESTRING (20.7543352 39.1622943, 20.7544412 39.1622704)",,,
117035150,residential,False,True,24.328000000000003,,,"LINESTRING (20.7543352 39.1622943, 20.754232 39.162337, 20.7540804 39.1623879)",,,
116953184,residential,False,True,94.118,2,50,"LINESTRING (20.7558625 39.1655399, 20.7553578 39.1658056, 20.7551031 39.1659254, 20.7549576 39.1660124)",,,
126948139,primary,True,False,94.158,1,50,"LINESTRING (20.7558625 39.1655399, 20.7556872 39.1653683, 20.7554911 39.1651301, 20.7553581 39.1649376, 20.7553472 39.1649175, 20.7553109 39.1648507, 20.7552941 39.1648208)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
126984891,residential,False,True,71.536,2,50,"LINESTRING (20.7598094 39.1690511, 20.7605322 39.1687351)",,,
461091450,residential,False,False,7.883,2,50,"LINESTRING (20.7598094 39.1690511, 20.7597284 39.169084)",,,
461091446,primary,True,False,95.44,1,50,"LINESTRING (20.7598094 39.1690511, 20.759901 39.1691869, 20.7603162 39.1698142)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
126984926,residential,False,True,72.768,,,"LINESTRING (20.7586756 39.1675455, 20.7593556 39.1671578)",,,
461091448,primary,True,False,94.857,1,50,"LINESTRING (20.7586756 39.1675455, 20.7587673 39.1676563, 20.7588933 39.1677915, 20.7590462 39.167962, 20.7591482 39.168093, 20.7592716 39.1682617)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
126984917,residential,False,True,114.14399999999999,2,50,"LINESTRING (20.7599614 39.169432, 20.7589996 39.169865, 20.7588203 39.1699525)",,,
234910695,primary,True,False,43.602000000000004,1,50,"LINESTRING (20.7599614 39.169432, 20.759822 39.1692185, 20.7597284 39.169084)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
126984930,residential,False,True,74.464,2,50,"LINESTRING (20.7546672 39.1656588, 20.7541726 39.1651098)",,,
126984907,residential,False,False,157.284,2,50,"LINESTRING (20.7546672 39.1656588, 20.7554816 39.1653459, 20.7555071 39.1653286, 20.7555044 39.1653078, 20.7554776 39.1652683, 20.7554266 39.1652121, 20.7553032 39.165129, 20.7551557 39.165025, 20.7549816 39.1648745, 20.7549719 39.1648473, 20.7549689 39.1648098)",,,
126984907,residential,False,True,53.126000000000005,2,50,"LINESTRING (20.7546672 39.1656588, 20.7542035 39.165809, 20.7541418 39.1658256, 20.7540935 39.1658235)",,,
255328828,primary,True,False,206.714,1,50,"LINESTRING (20.7550055 39.1640792, 20.7543352 39.1622943)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
"[126984907, 126984918]",residential,False,"[False, True]",241.807,2,50,"LINESTRING (20.7550055 39.1640792, 20.7549217 39.16409, 20.7548419 39.1640684, 20.7547239 39.1639914, 20.7546273 39.1639332, 20.754528 39.1638937, 20.7537046 39.1637149, 20.7534967 39.1636649, 20.7533506 39.163615, 20.7531333 39.1635568, 20.7529187 39.1635048, 20.7527497 39.1634612, 20.7526508 39.1634506, 20.7525596 39.1634563, 20.7524811 39.1634672, 20.7523741 39.1634893)",,,
391944549,residential,False,True,9.044,,,"LINESTRING (20.7592168 39.1661505, 20.7592088 39.1660694)",,,
461091453,residential,False,False,22.818,2,50,"LINESTRING (20.7592168 39.1661505, 20.7594255 39.1662767)",,,
461091453,residential,False,True,15.751000000000001,2,50,"LINESTRING (20.7592168 39.1661505, 20.7590988 39.1661619, 20.7590353 39.1661666)",,,
126948116,secondary,False,False,15.352,2,50,"LINESTRING (20.7523741 39.1634893, 20.7523583 39.1634553, 20.7523319 39.1634118, 20.7523037 39.1633626)",,Παλαιά Εθνική Οδός 21,
126948116,secondary,False,True,177.645,2,50,"LINESTRING (20.7523741 39.1634893, 20.7524145 39.1635422, 20.7525137 39.163615, 20.7526612 39.1637024, 20.7528356 39.1637918, 20.754076 39.1643739)",,Παλαιά Εθνική Οδός 21,
126984907,residential,False,False,95.035,2,50,"LINESTRING (20.7523741 39.1634893, 20.7524014 39.1636321, 20.7524081 39.1637444, 20.7524416 39.1638712, 20.7525744 39.1643282)",,,
"[126984907, 126984918]",residential,False,"[False, True]",241.807,2,50,"LINESTRING (20.7523741 39.1634893, 20.7524811 39.1634672, 20.7525596 39.1634563, 20.7526508 39.1634506, 20.7527497 39.1634612, 20.7529187 39.1635048, 20.7531333 39.1635568, 20.7533506 39.163615, 20.7534967 39.1636649, 20.7537046 39.1637149, 20.754528 39.1638937, 20.7546273 39.1639332, 20.7547239 39.1639914, 20.7548419 39.1640684, 20.7549217 39.16409, 20.7550055 39.1640792)",,,
767794044,residential,False,True,8.312,,,"LINESTRING (20.7588803 39.1701106, 20.7587909 39.1700826)",,,
116953184,residential,False,False,22.23,2,50,"LINESTRING (20.7547748 39.1661534, 20.7549576 39.1660124)",,,
126984908,residential,False,False,124.05,2,50,"LINESTRING (20.7547748 39.1661534, 20.7552952 39.1662499, 20.7555124 39.1662936, 20.7556251 39.1663268, 20.7557163 39.1663518, 20.7558101 39.16641, 20.7558853 39.1664661, 20.7559657 39.1665556, 20.7559899 39.1666284)",,,
126984908,residential,False,True,72.579,2,50,"LINESTRING (20.7547748 39.1661534, 20.7545093 39.1661043, 20.7543537 39.1660502, 20.7542866 39.166019, 20.7542383 39.1659899, 20.7541954 39.1659441, 20.7541445 39.165886, 20.7540935 39.1658235)",,,
"[954628661, 954628662]",residential,False,"[False, True]",112.969,,,"LINESTRING (20.7547748 39.1661534, 20.754755 39.1662758, 20.7545726 39.1662446, 20.75424 39.1661531, 20.754059 39.1660475, 20.7539624 39.165878, 20.7539608 39.1657648)",,,
461091453,residential,False,False,15.751000000000001,2,50,"LINESTRING (20.7590353 39.1661666, 20.7590988 39.1661619, 20.7592168 39.1661505)",,,
461091453,residential,False,True,35.683,2,50,"LINESTRING (20.7590353 39.1661666, 20.7589182 39.166218, 20.7587177 39.1663688)",,,
767806593,residential,False,True,76.92099999999999,,,"LINESTRING (20.7590353 39.1661666, 20.7590103 39.1660855, 20.7589272 39.1660356, 20.7587901 39.1660254, 20.7585014 39.1660246, 20.7582509 39.1659963)",,,
126984908,residential,False,False,49.446,2,50,"LINESTRING (20.7577145 39.1685977, 20.7577912 39.1686246, 20.7578459 39.1686601, 20.7579696 39.1687389, 20.7580427 39.1688247, 20.7581005 39.1689109)",,,
126984908,residential,False,True,196.01600000000002,2,50,"LINESTRING (20.7577145 39.1685977, 20.757576 39.1685923, 20.757454 39.168596, 20.7573628 39.1686105, 20.7570724 39.1686688, 20.7565745 39.1688006, 20.7564786 39.1688177, 20.7564123 39.1688169, 20.756371 39.1687956, 20.7563321 39.1687535, 20.7563294 39.1686974, 20.7563429 39.1686033, 20.7563717 39.1684904, 20.7564126 39.1683256, 20.7564408 39.1682134, 20.7564501 39.1681317)",,,
767794035,residential,False,True,57.405,2,50,"LINESTRING (20.7577145 39.1685977, 20.757804 39.1685315, 20.7579119 39.1684281, 20.7579589 39.1683537, 20.7580119 39.1682908, 20.7581319 39.1682009)",,,
461091449,residential,False,True,74.159,2,50,"LINESTRING (20.7582353 39.1695808, 20.7590297 39.1693249)",,,
126984908,residential,False,False,68.158,2,50,"LINESTRING (20.7582353 39.1695808, 20.7582537 39.1696284, 20.7583005 39.1696929, 20.7583863 39.1697711, 20.7585158 39.1698499, 20.7585818 39.169877, 20.7586626 39.1699136, 20.7587116 39.1699294, 20.7588203 39.1699525)",,,
126984908,residential,False,True,75.729,2,50,"LINESTRING (20.7582353 39.1695808, 20.7582161 39.1695064, 20.7581946 39.169417, 20.7581812 39.1692797, 20.7581732 39.1691155, 20.7581005 39.1689109)",,,
126984907,residential,False,False,4.485,2,50,"LINESTRING (20.7539205 39.1657393, 20.7539608 39.1657648)",,,
126984907,residential,False,True,92.715,2,50,"LINESTRING (20.7539205 39.1657393, 20.7538223 39.1656555, 20.7531587 39.165151)",,,
"[767794041, 953392561, 767794045, 767794046]",residential,False,"[False, True]",726.092,,,"LINESTRING (20.7539205 39.1657393, 20.7531025 39.1662376, 20.7524007 39.1665385, 20.7526132 39.1667748, 20.7526655 39.166884, 20.7526065 39.1674621, 20.7526414 39.1675942, 20.7527554 39.1677179, 20.7533602 39.1679643, 20.7529445 39.1685549, 20.7524671 39.1691751, 20.752406 39.169237, 20.7541756 39.1700901, 20.7543198 39.1701613, 20.7544143 39.170192)",,,
126984896,residential,False,False,47.736,2,50,"LINESTRING (20.7564501 39.1681317, 20.7565324 39.1680887, 20.7568347 39.1678256)",,,
"[126984896, 767794042]",residential,False,True,300.892,2,50,"LINESTRING (20.7564501 39.1681317, 20.7563757 39.1681439, 20.7563197 39.1681499, 20.7562651 39.1681452, 20.7562014 39.1681349, 20.7561263 39.1681437, 20.7560652 39.1681634, 20.7560002 39.1682191, 20.7558319 39.1684135, 20.7555088 39.1688169, 20.7549518 39.1695248, 20.7544143 39.170192)",,,
126984908,residential,False,False,196.01600000000002,2,50,"LINESTRING (20.7564501 39.1681317, 20.7564408 39.1682134, 20.7564126 39.1683256, 20.7563717 39.1684904, 20.7563429 39.1686033, 20.7563294 39.1686974, 20.7563321 39.1687535, 20.756371 39.1687956, 20.7564123 39.1688169, 20.7564786 39.1688177, 20.7565745 39.1688006, 20.7570724 39.1686688, 20.7573628 39.1686105, 20.757454 39.168596, 20.757576 39.1685923, 20.7577145 39.1685977)",,,
126984908,residential,False,True,119.59700000000001,2,50,"LINESTRING (20.7564501 39.1681317, 20.7564224 39.1680581, 20.756314 39.1679383, 20.7561631 39.1677507, 20.7560247 39.167561, 20.7559291 39.1674387, 20.7558768 39.167355, 20.7558668 39.1672641, 20.7558911 39.1671799)",,,
126984893,residential,False,False,73.711,2,50,"LINESTRING (20.7594774 39.1701735, 20.7601937 39.1698115)",,,
126984908,residential,False,True,62.553999999999995,2,50,"LINESTRING (20.7594774 39.1701735, 20.759128 39.1700075, 20.759069 39.169995, 20.7588203 39.1699525)",,,
116953181,residential,False,False,145.566,,,"LINESTRING (20.7573645 39.1674549, 20.7561483 39.1665468)",,,
126984896,residential,False,False,66.128,2,50,"LINESTRING (20.7573645 39.1674549, 20.7579477 39.1670686)",,,
126984896,residential,False,True,61.524,2,50,"LINESTRING (20.7573645 39.1674549, 20.7568347 39.1678256)",,,
474989184,secondary,False,True,22.005,2,50,"LINESTRING (20.7520697 39.1616799, 20.7518193 39.1617182)",,Λούρου - Βρυσούλας,
126984943,secondary,True,False,13.632,1,50,"LINESTRING (20.7520697 39.1616799, 20.752077 39.1616561, 20.7520984 39.161638, 20.7521283 39.1616302, 20.7521594 39.1616347, 20.7521838 39.1616504)",,,roundabout
126984908,residential,False,False,62.554,2,50,"LINESTRING (20.7588203 39.1699525, 20.759069 39.169995, 20.759128 39.1700075, 20.7594774 39.1701735)",,,
126984908,residential,False,True,68.158,2,50,"LINESTRING (20.7588203 39.1699525, 20.7587116 39.1699294, 20.7586626 39.1699136, 20.7585818 39.169877, 20.7585158 39.1698499, 20.7583863 39.1697711, 20.7583005 39.1696929, 20.7582537 39.1696284, 20.7582353 39.1695808)",,,
126984917,residential,False,False,114.14399999999999,2,50,"LINESTRING (20.7588203 39.1699525, 20.7589996 39.169865, 20.7599614 39.169432)",,,
126984917,residential,False,True,15.207,2,50,"LINESTRING (20.7588203 39.1699525, 20.7587974 39.1699804, 20.7587874 39.1700121, 20.7587847 39.1700397, 20.7587853 39.1700625, 20.7587909 39.1700826)",,,
126984943,secondary,True,False,6.65,1,50,"LINESTRING (20.7521131 39.1617253, 20.7520908 39.1617153, 20.7520755 39.1616993, 20.7520697 39.1616799)",,,roundabout
126984943,secondary,True,False,13.478,1,50,"LINESTRING (20.7521838 39.1616504, 20.7521951 39.161673, 20.7521911 39.161697, 20.7521726 39.1617166, 20.7521443 39.1617269, 20.7521131 39.1617253)",,,roundabout
126984896,residential,False,False,61.524,2,50,"LINESTRING (20.7568347 39.1678256, 20.7573645 39.1674549)",,,
126984896,residential,False,True,47.736,2,50,"LINESTRING (20.7568347 39.1678256, 20.7565324 39.1680887, 20.7564501 39.1681317)",,,
126984915,residential,False,False,108.924,2,50,"LINESTRING (20.7568347 39.1678256, 20.7561374 39.1673001, 20.7558911 39.1671799)",,,
461091453,residential,False,False,63.108,2,50,"LINESTRING (20.7580148 39.1670127, 20.7584933 39.1665832)",,,
461091454,residential,False,True,8.491,2,50,"LINESTRING (20.7580148 39.1670127, 20.7579477 39.1670686)",,,
461091448,primary,True,False,82.358,1,50,"LINESTRING (20.7580148 39.1670127, 20.7582196 39.1671587, 20.7583452 39.1672467, 20.7584646 39.167347, 20.7586756 39.1675455)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
461091449,residential,False,False,65.921,2,50,"LINESTRING (20.7597284 39.169084, 20.7590297 39.1693249)",,,
461091450,residential,False,True,7.883,2,50,"LINESTRING (20.7597284 39.169084, 20.7598094 39.1690511)",,,
461091452,primary,True,False,98.372,1,50,"LINESTRING (20.7597284 39.169084, 20.7592635 39.1684153, 20.7591852 39.168306)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
126984896,residential,False,True,66.128,2,50,"LINESTRING (20.7579477 39.1670686, 20.7573645 39.1674549)",,,
461091454,residential,False,False,8.491,2,50,"LINESTRING (20.7579477 39.1670686, 20.7580148 39.1670127)",,,
126948139,primary,True,False,158.425,1,50,"LINESTRING (20.7579477 39.1670686, 20.7571419 39.1664876, 20.7565874 39.1661109)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
126984908,residential,False,False,119.59700000000001,2,50,"LINESTRING (20.7558911 39.1671799, 20.7558668 39.1672641, 20.7558768 39.167355, 20.7559291 39.1674387, 20.7560247 39.167561, 20.7561631 39.1677507, 20.756314 39.1679383, 20.7564224 39.1680581, 20.7564501 39.1681317)",,,
126984908,residential,False,True,62.787000000000006,2,50,"LINESTRING (20.7558911 39.1671799, 20.7559443 39.1670838, 20.7559979 39.1668592, 20.7560059 39.1667365, 20.7559899 39.1666284)",,,
126984915,residential,False,True,108.924,2,50,"LINESTRING (20.7558911 39.1671799, 20.7561374 39.1673001, 20.7568347 39.1678256)",,,
126984907,residential,False,False,53.126000000000005,2,50,"LINESTRING (20.7540935 39.1658235, 20.7541418 39.1658256, 20.7542035 39.165809, 20.7546672 39.1656588)",,,
126984907,residential,False,True,13.209,2,50,"LINESTRING (20.7540935 39.1658235, 20.7540399 39.1658048, 20.7539608 39.1657648)",,,
126984908,residential,False,False,72.579,2,50,"LINESTRING (20.7540935 39.1658235, 20.7541445 39.165886, 20.7541954 39.1659441, 20.7542383 39.1659899, 20.7542866 39.166019, 20.7543537 39.1660502, 20.7545093 39.1661043, 20.7547748 39.1661534)",,,
116953178,residential,False,False,86.014,2,50,"LINESTRING (20.7590297 39.1693249, 20.7585326 39.1686542)",,,
461091449,residential,False,False,74.159,2,50,"LINESTRING (20.7590297 39.1693249, 20.7582353 39.1695808)",,,
461091449,residential,False,True,65.921,2,50,"LINESTRING (20.7590297 39.1693249, 20.7597284 39.169084)",,,
391944549,residential,False,False,60.194,,,"LINESTRING (20.7568169 39.1638151, 20.7569946 39.1640381, 20.7571777 39.1641733, 20.7572702 39.1642154)",,,
"[126984896, 767794042]",residential,False,False,300.89199999999994,2,50,"LINESTRING (20.7544143 39.170192, 20.7549518 39.1695248, 20.7555088 39.1688169, 20.7558319 39.1684135, 20.7560002 39.1682191, 20.7560652 39.1681634, 20.7561263 39.1681437, 20.7562014 39.1681349, 20.7562651 39.1681452, 20.7563197 39.1681499, 20.7563757 39.1681439, 20.7564501 39.1681317)",,,
"[953392561, 767794041, 767794045, 767794046]",residential,False,"[False, True]",726.0919999999999,,,"LINESTRING (20.7544143 39.170192, 20.7543198 39.1701613, 20.7541756 39.1700901, 20.752406 39.169237, 20.7524671 39.1691751, 20.7529445 39.1685549, 20.7533602 39.1679643, 20.7527554 39.1677179, 20.7526414 39.1675942, 20.7526065 39.1674621, 20.7526655 39.166884, 20.7526132 39.1667748, 20.7524007 39.1665385, 20.7531025 39.1662376, 20.7539205 39.1657393)",,,
117035145,residential,False,True,68.229,,,"LINESTRING (20.7499659 39.1640433, 20.7506856 39.1637881)",,,
474989184,secondary,False,False,22.005,2,50,"LINESTRING (20.7518193 39.1617182, 20.7520697 39.1616799)",,Λούρου - Βρυσούλας,
474989184,secondary,False,True,38.61,2,50,"LINESTRING (20.7518193 39.1617182, 20.7517268 39.1617505, 20.7515819 39.1617879, 20.7513949 39.1618269)",,Λούρου - Βρυσούλας,
116953159,residential,False,False,48.434999999999995,,,"LINESTRING (20.7580387 39.1655931, 20.7581071 39.1657111, 20.7582509 39.1659963)",,,
116953159,residential,False,True,131.641,,,"LINESTRING (20.7580387 39.1655931, 20.7579126 39.1654632, 20.7569807 39.1647414)",,,
767806591,residential,False,False,53.17999999999999,,,"LINESTRING (20.7580387 39.1655931, 20.7579421 39.1656685, 20.7578617 39.1657356, 20.7576162 39.1659415)",,,
391944549,residential,False,False,96.559,,,"LINESTRING (20.7572702 39.1642154, 20.7577407 39.1643505, 20.7582188 39.164515, 20.758288 39.1645657)",,,
391944549,residential,False,True,60.194,,,"LINESTRING (20.7572702 39.1642154, 20.7571777 39.1641733, 20.7569946 39.1640381, 20.7568169 39.1638151)",,,
767806597,residential,False,True,75.15299999999999,,,"LINESTRING (20.7572702 39.1642154, 20.757283 39.1642736, 20.7572662 39.1643048, 20.7572126 39.1643573, 20.7570148 39.1644062, 20.7565584 39.1644358)",,,
116953159,residential,False,False,49.802,,,"LINESTRING (20.7565584 39.1644358, 20.7569807 39.1647414)",,,
"[234867677, 116953159]",residential,False,True,103.399,,,"LINESTRING (20.7565584 39.1644358, 20.7563829 39.1643279, 20.7557343 39.1648927)",,,
767806597,residential,False,False,75.153,,,"LINESTRING (20.7565584 39.1644358, 20.7570148 39.1644062, 20.7572126 39.1643573, 20.7572662 39.1643048, 20.757283 39.1642736, 20.7572702 39.1642154)",,,
767806598,residential,False,False,33.068,,,"LINESTRING (20.7582509 39.1659963, 20.7579774 39.1662048)",,,
116953159,residential,False,True,48.434999999999995,,,"LINESTRING (20.7582509 39.1659963, 20.7581071 39.1657111, 20.7580387 39.1655931)",,,
767806593,residential,False,False,76.921,,,"LINESTRING (20.7582509 39.1659963, 20.7585014 39.1660246, 20.7587901 39.1660254, 20.7589272 39.1660356, 20.7590103 39.1660855, 20.7590353 39.1661666)",,,
116953167,residential,False,False,42.742,,,"LINESTRING (20.7579774 39.1662048, 20.7576162 39.1659415)",,,
116953167,residential,False,True,61.225,,,"LINESTRING (20.7579774 39.1662048, 20.7584933 39.1665832)",,,
767806598,residential,False,True,33.068,,,"LINESTRING (20.7579774 39.1662048, 20.7582509 39.1659963)",,,
391944549,residential,False,False,9.044,,,"LINESTRING (20.7592088 39.1660694, 20.7592168 39.1661505)",,,
391944549,residential,False,True,188.78,,,"LINESTRING (20.7592088 39.1660694, 20.7591733 39.1659919, 20.7591075 39.1658396, 20.7590452 39.1655656, 20.7589687 39.1653857, 20.7588319 39.1651777, 20.7586291 39.1648395, 20.7583663 39.1646231, 20.758288 39.1645657)",,,
767794044,residential,False,False,8.312,,,"LINESTRING (20.7587909 39.1700826, 20.7588803 39.1701106)",,,
126984917,residential,False,False,15.206999999999999,2,50,"LINESTRING (20.7587909 39.1700826, 20.7587853 39.1700625, 20.7587847 39.1700397, 20.7587874 39.1700121, 20.7587974 39.1699804, 20.7588203 39.1699525)",,,
954628656,residential,False,True,223.27999999999997,,,"LINESTRING (20.760574 39.1645216, 20.7600296 39.164844, 20.7598485 39.164871, 20.7596326 39.1648741, 20.759524 39.1648481, 20.7590908 39.164584, 20.7589017 39.1645029, 20.7587501 39.1644967, 20.7584484 39.1645289, 20.758288 39.1645657)",,,
391944549,residential,False,False,188.78,,,"LINESTRING (20.758288 39.1645657, 20.7583663 39.1646231, 20.7586291 39.1648395, 20.7588319 39.1651777, 20.7589687 39.1653857, 20.7590452 39.1655656, 20.7591075 39.1658396, 20.7591733 39.1659919, 20.7592088 39.1660694)",,,
391944549,residential,False,True,96.559,,,"LINESTRING (20.758288 39.1645657, 20.7582188 39.164515, 20.7577407 39.1643505, 20.7572702 39.1642154)",,,
954628656,residential,False,False,223.28,,,"LINESTRING (20.758288 39.1645657, 20.7584484 39.1645289, 20.7587501 39.1644967, 20.7589017 39.1645029, 20.7590908 39.164584, 20.759524 39.1648481, 20.7596326 39.1648741, 20.7598485 39.164871, 20.7600296 39.164844, 20.760574 39.1645216)",,,
126984907,residential,False,True,4.485,2,50,"LINESTRING (20.7539608 39.1657648, 20.7539205 39.1657393)",,,
126984907,residential,False,False,13.209,2,50,"LINESTRING (20.7539608 39.1657648, 20.7540399 39.1658048, 20.7540935 39.1658235)",,,
"[954628661, 954628662]",residential,False,"[False, True]",112.96900000000001,,,"LINESTRING (20.7539608 39.1657648, 20.7539624 39.165878, 20.754059 39.1660475, 20.75424 39.1661531, 20.7545726 39.1662446, 20.754755 39.1662758, 20.7547748 39.1661534)",,,
117035158,residential,False,True,32.665,,,"LINESTRING (20.7532677 39.1621269, 20.7531888 39.162107, 20.7528962 39.1620728)",,,
117035155,residential,False,False,41.418000000000006,,,"LINESTRING (20.7526039 39.1623432, 20.7526897 39.162312, 20.7527541 39.1622798, 20.7528238 39.1622267, 20.7528962 39.1620728)",,,
993632718,secondary,True,False,7.35,1,50,"LINESTRING (20.7553722 39.1647943, 20.7552941 39.1648208)",,Παλαιά Εθνική Οδός 21,
461091451,primary,True,False,35.077,1,50,"LINESTRING (20.7553722 39.1647943, 20.7553819 39.1648133, 20.7554422 39.1649151, 20.7555505 39.1650777)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
126948116,secondary,False,False,68.356,2,50,"LINESTRING (20.7547606 39.164684, 20.754076 39.1643739)",,Παλαιά Εθνική Οδός 21,
117035161,residential,False,True,69.406,2,50,"LINESTRING (20.7547606 39.164684, 20.754628 39.1647681, 20.7541726 39.1651098)",,,
993632718,secondary,True,False,13.717,1,50,"LINESTRING (20.7547606 39.164684, 20.7548605 39.1647053, 20.7549128 39.1647197)",,Παλαιά Εθνική Οδός 21,
993632718,secondary,True,False,29.207,1,50,"LINESTRING (20.7549128 39.1647197, 20.7549902 39.1647358, 20.7550583 39.1647408, 20.7551115 39.1647417, 20.7551823 39.1647402, 20.7552466 39.164728)",,Παλαιά Εθνική Οδός 21,
993632719,primary_link,True,False,31.564999999999998,1,,"LINESTRING (20.7549128 39.1647197, 20.7549546 39.1647194, 20.7550166 39.1647069, 20.75507 39.1646879, 20.7551095 39.164663, 20.7551426 39.1646307, 20.7551641 39.164598, 20.7551705 39.1645595)",,,
993632718,secondary,True,False,7.456,1,50,"LINESTRING (20.7552466 39.164728, 20.7553247 39.1646992)",,Παλαιά Εθνική Οδός 21,
255328828,primary,True,False,19.87,1,50,"LINESTRING (20.7552466 39.164728, 20.7552028 39.1646425, 20.7551705 39.1645595)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
461091451,primary,True,False,11.341000000000001,1,50,"LINESTRING (20.7553247 39.1646992, 20.7553388 39.1647293, 20.7553722 39.1647943)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
255328828,primary,True,False,55.272000000000006,1,50,"LINESTRING (20.7551705 39.1645595, 20.7551524 39.164513, 20.7550055 39.1640792)",ΕΟ21,Φιλιππιάδα - Πρέβεζα,
