osmid,highway,oneway,reversed,length,geometry,lanes,name,ref,access
221871253,residential,False,False,50.333000000000006,"LINESTRING (22.3899219 39.2932296, 22.3898897 39.2931058, 22.3898517 39.2930376, 22.3897967 39.2929988, 22.3897073 39.2929675, 22.3896137 39.2929358, 22.3895724 39.2929126)",,,,
221871253,residential,False,True,64.72,"LINESTRING (22.3899219 39.2932296, 22.3899599 39.2933118, 22.3900195 39.2934233, 22.3900937 39.2935616, 22.3901213 39.2936304, 22.3901256 39.2936732, 22.3901299 39.2937166, 22.3901274 39.2937824)",,,,
380653047,tertiary,False,False,27.166,"LINESTRING (22.3899219 39.2932296, 22.3901032 39.2932286, 22.3902373 39.2932219)",,,,
380653047,tertiary,False,True,126.87,"LINESTRING (22.3899219 39.2932296, 22.3889835 39.2932512, 22.3884492 39.2932786)",,,,
221841130,residential,False,False,269.89300000000003,"LINESTRING (22.3872165 39.2927609, 22.386995 39.2927599, 22.3864879 39.2927637, 22.3859721 39.2927656, 22.3856952 39.2927609, 22.3854342 39.2927447, 22.3852545 39.2927208, 22.38507 39.2926708, 22.3850018 39.2926497, 22.3849359 39.2926293, 22.3848434 39.2925975, 22.3846747 39.2925275, 22.3845516 39.2924884, 22.3842944 39.2924293, 22.3841627 39.2924008)",,,,
221841130,residential,False,True,104.958,"LINESTRING (22.3872165 39.2927609, 22.3875108 39.2927504, 22.3878961 39.2927589, 22.3881509 39.2927513, 22.3883626 39.2927442, 22.3884352 39.2927413)",,,,
221871252,residential,False,True,42.928999999999995,"LINESTRING (22.3872165 39.2927609, 22.3873508 39.2928448, 22.3874353 39.2929045, 22.3875158 39.2929657, 22.3875403 39.292991, 22.387573 39.2930282)",,,,
221871253,residential,False,False,35.801,"LINESTRING (22.3895724 39.2929126, 22.3895488 39.2928785, 22.3895249 39.2928415, 22.3894582 39.2926781, 22.389427 39.2926118)",,,,
221871253,residential,False,True,50.333,"LINESTRING (22.3895724 39.2929126, 22.3896137 39.2929358, 22.3897073 39.2929675, 22.3897967 39.2929988, 22.3898517 39.2930376, 22.3898897 39.2931058, 22.3899219 39.2932296)",,,,
221871255,residential,False,False,78.72000000000001,"LINESTRING (22.3895724 39.2929126, 22.3895393 39.2929159, 22.3894427 39.2929325, 22.3893113 39.2929533, 22.3891182 39.2929761, 22.3890243 39.2929844, 22.3889599 39.2929782, 22.3888634 39.2929657, 22.3887534 39.2929429, 22.3886827 39.292911)",,,,
221871244,residential,False,False,33.933,"LINESTRING (22.3884588 39.2930459, 22.3884398 39.2928234, 22.3884352 39.2927413)",,Στρατηγού Νικολάου Πλαστήρα,,
221871244,residential,False,True,25.889000000000003,"LINESTRING (22.3884588 39.2930459, 22.3884544 39.2931387, 22.3884492 39.2932786)",,Στρατηγού Νικολάου Πλαστήρα,,
