osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,bridge
104063594,False,Βασιλίσσης Σοφίας,residential,False,50.392999999999994,"LINESTRING (22.1140113 37.0354054, 22.1139417 37.0354051, 22.1134732 37.0354037, 22.1134436 37.0354044)",,,,
"[988121274, 988121275, 988121271]",False,Φαρών,secondary,False,41.305,"LINESTRING (22.1140113 37.0354054, 22.1139982 37.0353649, 22.1139183 37.0351174, 22.1138951 37.0350457)",2,,,
656367947,False,Γεωργίου Ρουμελιώτη,residential,False,63.609,"LINESTRING (22.1162634 37.0372075, 22.1162012 37.0372222, 22.115563 37.0373278)",,,,
104063658,True,Γεωργούλη,residential,False,41.941,"LINESTRING (22.1128531 37.0378444, 22.1124001 37.0379517)",,,,
104063719,True,Κωνσταντίνου Κανάρη,residential,False,112.77999999999999,"LINESTRING (22.1128531 37.0378444, 22.1126418 37.0372044, 22.1125469 37.0368776, 22.1125427 37.036861)",,,,
104063612,False,Φαρών,secondary,False,72.362,"LINESTRING (22.1142036 37.0360378, 22.1140113 37.0354054)",2,,,
104063612,False,Φαρών,secondary,True,64.191,"LINESTRING (22.1142036 37.0360378, 22.114371 37.0365994)",2,,,
104063644,True,Βασιλίσσης Όλγας,tertiary,False,103.583,"LINESTRING (22.1142036 37.0360378, 22.1147773 37.0360279, 22.1147859 37.0360278, 22.114975 37.0360245, 22.11498 37.0360244, 22.1153703 37.0360177)",2,,,
123042281,True,Κωνσταντίνου Κανάρη,residential,False,44.14,"LINESTRING (22.1124865 37.0350901, 22.1125008 37.0354869)",,,,
"[104063650, 123042414]",False,Βασιλίσσης Αμαλίας,residential,False,123.13999999999999,"LINESTRING (22.1124865 37.0350901, 22.1125515 37.0350833, 22.113334 37.0350254, 22.1133851 37.0350303, 22.1134143 37.0350504, 22.1134282 37.0350863, 22.1134436 37.0354044)",,,,
104063650,False,Βασιλίσσης Αμαλίας,residential,True,82.932,"LINESTRING (22.1124865 37.0350901, 22.1124162 37.0350962, 22.1119451 37.0351536, 22.1115622 37.0351986)",,,,
104063634,True,Γρηγορίου,residential,False,47.783,"LINESTRING (22.1143782 37.0404319, 22.1145291 37.0408444)",,,,
104063662,False,,residential,False,18.061999999999998,"LINESTRING (22.1143782 37.0404319, 22.1144717 37.0404219, 22.1145134 37.0404192, 22.1145804 37.0404245)",,,,
104063662,False,,residential,True,87.52799999999999,"LINESTRING (22.1143782 37.0404319, 22.114318 37.0404414, 22.1142287 37.0404653, 22.1140697 37.0405139, 22.1140005 37.0405386, 22.1138462 37.0405981, 22.1134773 37.0407466)",,,,
122898036,True,Αριστοδήμου,tertiary,False,39.681000000000004,"LINESTRING (22.1139816 37.0413311, 22.1139495 37.0412455, 22.1139146 37.0411728, 22.1138637 37.0410892, 22.1138037 37.0410052)",2,50,,
104063619,True,Αριστοδήμου,tertiary,False,10.879,"LINESTRING (22.1128345 37.0392033, 22.1128014 37.0391091)",,,,
656404475,False,Ζουμπούλη,living_street,True,52.363,"LINESTRING (22.1128345 37.0392033, 22.1134017 37.0390738)",,,,
104063606,True,Βασιλίσσης Όλγας,tertiary,False,83.784,"LINESTRING (22.1125202 37.0360971, 22.1125812 37.0360924, 22.1133322 37.0360606, 22.1134625 37.0360538)",,,,
123042281,True,Κωνσταντίνου Κανάρη,residential,False,50.246,"LINESTRING (22.1124769 37.0346383, 22.1124784 37.0346782, 22.1124865 37.0350901)",,,,
123042372,True,Βασιλέως Κωνσταντίνου,tertiary,False,110.844,"LINESTRING (22.1124769 37.0346383, 22.1136414 37.0344533, 22.1137017 37.034444)",,,,
104063594,False,Βασιλίσσης Σοφίας,residential,True,50.392999999999994,"LINESTRING (22.1134436 37.0354044, 22.1134732 37.0354037, 22.1139417 37.0354051, 22.1140113 37.0354054)",,,,
"[104063650, 123042414]",False,Βασιλίσσης Αμαλίας,residential,True,123.14,"LINESTRING (22.1134436 37.0354044, 22.1134282 37.0350863, 22.1134143 37.0350504, 22.1133851 37.0350303, 22.113334 37.0350254, 22.1125515 37.0350833, 22.1124865 37.0350901)",,,,
988121276,False,Βασιλίσσης Σοφίας,residential,False,84.216,"LINESTRING (22.1134436 37.0354044, 22.113364 37.0354078, 22.1133053 37.0354106, 22.1132485 37.0354134, 22.1131898 37.035419, 22.1129818 37.0354398, 22.1125672 37.0354804, 22.1125008 37.0354869)",,,,
988121277,False,,residential,False,72.22999999999999,"LINESTRING (22.1134436 37.0354044, 22.1134447 37.0354377, 22.1134625 37.0360538)",,,,
741982933,True,Βύρωνος,residential,False,30.672,"LINESTRING (22.1158233 37.0382274, 22.1158916 37.0384978)",,,,
104063727,True,Σαρανταπόρου,residential,False,80.865,"LINESTRING (22.1160044 37.0389158, 22.1151406 37.039147)",,,,
741982933,True,Βύρωνος,residential,False,35.997,"LINESTRING (22.1160044 37.0389158, 22.1160958 37.0392312)",,,,
"[104063633, 104063735]",True,Βασιλέως Γεωργίου,secondary,False,103.682,"LINESTRING (22.1136971 37.0367209, 22.1136361 37.036723, 22.1133807 37.0367513, 22.1125427 37.036861)",2,50,,
104066344,True,Ασκληπιού,residential,False,98.654,"LINESTRING (22.1136971 37.0367209, 22.1138715 37.0373633, 22.113881 37.0373949, 22.1139067 37.0374731, 22.1139258 37.0375213, 22.1139538 37.0375834)",,,,
656404475,False,Ζουμπούλη,living_street,False,43.356,"LINESTRING (22.11474 37.0387697, 22.11427 37.0388759)",,,,
656404475,False,Ζουμπούλη,living_street,True,24.725,"LINESTRING (22.11474 37.0387697, 22.1150084 37.0387102)",,,,
656404487,False,Ασκληπιού,living_street,True,35.328,"LINESTRING (22.11474 37.0387697, 22.1145596 37.0384865)",,,,
104066344,True,Ασκληπιού,residential,False,42.828,"LINESTRING (22.1139538 37.0375834, 22.1141798 37.0379237)",,,,
104063658,True,Γεωργούλη,residential,False,40.938,"LINESTRING (22.1139538 37.0375834, 22.1138832 37.0376003, 22.1135126 37.0376907)",,,,
104063699,True,Παναγιώτη Καίσαρη,residential,False,32.901,"LINESTRING (22.1145596 37.0384865, 22.1149164 37.0384063)",,,,
656404487,False,Ασκληπιού,living_street,False,35.328,"LINESTRING (22.1145596 37.0384865, 22.11474 37.0387697)",,,,
656404495,True,Ακρίτα,secondary,False,7.346,"LINESTRING (22.1162914 37.0365683, 22.1162951 37.0366343)",2,50,,
656404483,True,Φαρών,secondary,False,24.423,"LINESTRING (22.1147927 37.0379974, 22.1147281 37.0377839)",2,50,,
104066329,True,Μουρτζινού-Τρουπάκη,residential,False,83.374,"LINESTRING (22.1157065 37.0378238, 22.1147927 37.0379974)",,,,
741982933,True,Βύρωνος,residential,False,26.977,"LINESTRING (22.1157065 37.0378238, 22.1157759 37.03806)",,,,
104063749,True,Βύρωνος,residential,False,63.915,"LINESTRING (22.1152975 37.0328261, 22.1153107 37.0334008)",,,,
122756110,True,Πλάτωνος,tertiary,False,81.672,"LINESTRING (22.1152975 37.0328261, 22.1143778 37.0328472)",,,,
123042281,True,Κωνσταντίνου Κανάρη,residential,False,69.126,"LINESTRING (22.1124277 37.032892, 22.1124457 37.0335135)",,,,
44438951,True,Πλάτωνος,secondary,False,80.526,"LINESTRING (22.1124277 37.032892, 22.1123533 37.0328937, 22.1115209 37.0329128)",2,,,
104112924,True,Αριστοτέλους,tertiary,False,82.432,"LINESTRING (22.1143824 37.0334211, 22.1153107 37.0334008)",,,,
656404486,True,Μαιζώνος,residential,False,63.816,"LINESTRING (22.1143824 37.0334211, 22.1143778 37.0328472)",,,,
104112983,False,Αριστοτέλους,residential,False,6.481,"LINESTRING (22.1162078 37.0333858, 22.1161348 37.033387)",,,,
122756114,True,Ακρίτα,tertiary,False,68.864,"LINESTRING (22.1162078 37.0333858, 22.1162224 37.034005)",,50,,
988121272,False,Φαρών,secondary,False,45.669,"LINESTRING (22.1137017 37.034444, 22.1135792 37.0340451)",2,,,
988121272,False,Φαρών,secondary,True,69.073,"LINESTRING (22.1137017 37.034444, 22.1138951 37.0350457)",2,,,
123042352,True,Βασιλέως Κωνσταντίνου,tertiary,False,63.013,"LINESTRING (22.1137017 37.034444, 22.1138364 37.0344276, 22.1138664 37.0344259, 22.1144097 37.0344128)",,,,
104112924,True,Αριστοτέλους,tertiary,False,80.493,"LINESTRING (22.1115435 37.0335858, 22.1123713 37.033517, 22.1124457 37.0335135)",,,,
104063749,True,Βύρωνος,residential,False,68.685,"LINESTRING (22.1153107 37.0334008, 22.1153247 37.0340184)",,,,
104112924,True,Αριστοτέλους,tertiary,False,73.168,"LINESTRING (22.1153107 37.0334008, 22.1161348 37.033387)",,,,
122756110,True,Πλάτωνος,tertiary,False,88.234,"LINESTRING (22.1143778 37.0328472, 22.113495 37.0328675, 22.1133842 37.03287)",,,,
104112924,True,Αριστοτέλους,tertiary,False,52.077999999999996,"LINESTRING (22.1105911 37.0336763, 22.1106538 37.033671, 22.1111218 37.0336286, 22.1111741 37.0336239)",,,,
104112931,True,Αριστομένους,tertiary,False,82.644,"LINESTRING (22.1105911 37.0336763, 22.1105253 37.0330947, 22.1105085 37.032936)",,,,
104112931,True,Αριστομένους,tertiary,False,62.678,"LINESTRING (22.1106636 37.034237, 22.1105911 37.0336763)",,,,
123042352,True,Βασιλέως Κωνσταντίνου,tertiary,False,82.01,"LINESTRING (22.1144097 37.0344128, 22.1153334 37.0343972)",,,,
656404486,True,Μαιζώνος,residential,False,42.29,"LINESTRING (22.1144097 37.0344128, 22.1143976 37.0340326)",,,,
1112243675,True,Αριστοδήμου,tertiary,False,69.754,"LINESTRING (22.1114515 37.0348061, 22.1112997 37.0341906)",,,,
123042372,True,Βασιλέως Κωνσταντίνου,tertiary,False,92.93599999999999,"LINESTRING (22.1114515 37.0348061, 22.1118726 37.0347322, 22.112079 37.0346988, 22.1124 37.0346459, 22.1124769 37.0346383)",,,,
44438951,True,Πλάτωνος,secondary,False,38.088,"LINESTRING (22.1114366 37.0329147, 22.111367 37.0329163, 22.1110077 37.0329245)",2,,,
656404486,True,Μαιζώνος,residential,False,67.222,"LINESTRING (22.1144263 37.0350172, 22.1144097 37.0344128)",,,,
988121273,False,Βασιλίσσης Αμαλίας,residential,False,47.258,"LINESTRING (22.1144263 37.0350172, 22.1138951 37.0350457)",,,,
104063624,False,Βασιλίσσης Αμαλίας,residential,True,81.82300000000001,"LINESTRING (22.1144263 37.0350172, 22.1152391 37.0349768, 22.1153032 37.0349755, 22.1153465 37.0349747)",,,,
"[104112921, 409631373]",False,"['Βασιλίσσης Σοφίας', 'Μαιζώνος']",residential,"[False, True]",126.4,"LINESTRING (22.1144263 37.0350172, 22.1144265 37.0354113, 22.1153555 37.0353718)",,,,
104112924,True,Αριστοτέλους,tertiary,False,7.609,"LINESTRING (22.1114584 37.033594, 22.1115435 37.0335858)",,,,
104112993,True,Φιλελλήνων,tertiary,False,75.56,"LINESTRING (22.1114584 37.033594, 22.1114366 37.0329147)",,,,
"[123042321, 123042285]",True,"['Μακεδονίας', 'Πλάτωνος']",secondary,False,38.083,"LINESTRING (22.1105085 37.032936, 22.1104292 37.0329374, 22.1104155 37.0329376, 22.1102773 37.0329412, 22.1102436 37.0329418, 22.1100796 37.0329443)",,,,
769483440,True,Αριστοδήμου,tertiary,False,79.16,"LINESTRING (22.1111741 37.0336239, 22.1110077 37.0329245)",,,,
104112924,True,Αριστοτέλους,tertiary,False,25.454,"LINESTRING (22.1111741 37.0336239, 22.1113876 37.0336012, 22.1114584 37.033594)",,,,
123042281,True,Κωνσταντίνου Κανάρη,residential,False,58.628,"LINESTRING (22.1124609 37.0341112, 22.1124769 37.0346383)",,,,
104112978,True,Σωκράτους,residential,False,103.451,"LINESTRING (22.1124609 37.0341112, 22.1123865 37.0341169, 22.1112997 37.0341906)",,,,
104112978,True,Σωκράτους,residential,False,18.125,"LINESTRING (22.1135792 37.0340451, 22.1133755 37.0340564)",,,,
988121272,False,Φαρών,secondary,True,45.669,"LINESTRING (22.1135792 37.0340451, 22.1137017 37.034444)",2,,,
988121272,False,Φαρών,secondary,False,49.666000000000004,"LINESTRING (22.1135792 37.0340451, 22.1134432 37.0336424, 22.1134359 37.0336134)",2,,,
104063749,True,Βύρωνος,residential,False,64.226,"LINESTRING (22.1153334 37.0343972, 22.1153465 37.0349747)",,,,
123042352,True,Βασιλέως Κωνσταντίνου,tertiary,False,73.578,"LINESTRING (22.1153334 37.0343972, 22.1160884 37.0343835, 22.1161621 37.0343822)",,,,
104113700,False,,residential,False,39.444,"LINESTRING (22.1095547 37.0332965, 22.1091105 37.033306)",,,,
819867703,True,Ψαρών,residential,False,38.263,"LINESTRING (22.1095547 37.0332965, 22.1095459 37.0330134, 22.109544 37.0329525)",,,,
123042285,True,Μακεδονίας,secondary,False,47.550999999999995,"LINESTRING (22.1100796 37.0329443, 22.1096448 37.0329509, 22.109544 37.0329525)",,,,
104113702,True,Αριστείδου,residential,False,11.738,"LINESTRING (22.1091754 37.0343054, 22.1090432 37.0343078)",,,,
967057509,False,,residential,True,38.846000000000004,"LINESTRING (22.1091754 37.0343054, 22.1091282 37.0340322, 22.1091243 37.0339587)",,,,
104113691,False,,residential,True,39.732,"LINESTRING (22.1095719 37.0339613, 22.1091243 37.0339587)",,,,
"[819867702, 819867703]",True,Ψαρών,residential,False,32.397000000000006,"LINESTRING (22.1095719 37.0339613, 22.1095684 37.0337923, 22.1095651 37.03367)",,,,
104113684,False,Πάρκο Σόλωνος,residential,False,40.538,"LINESTRING (22.1090432 37.0343078, 22.1089167 37.0339575)",,,,
104113684,False,Πάρκο Σόλωνος,residential,True,71.19,"LINESTRING (22.1090432 37.0343078, 22.1092626 37.0349236)",,,,
104113702,True,Αριστείδου,residential,False,60.634,"LINESTRING (22.1090432 37.0343078, 22.1083608 37.0343324)",,,,
104113691,False,,residential,False,39.732,"LINESTRING (22.1091243 37.0339587, 22.1095719 37.0339613)",,,,
104113691,False,,residential,True,18.428,"LINESTRING (22.1091243 37.0339587, 22.1089167 37.0339575)",,,,
967057508,False,,residential,True,32.242,"LINESTRING (22.1091243 37.0339587, 22.1091169 37.0336688)",,,,
967057509,False,,residential,False,38.846000000000004,"LINESTRING (22.1091243 37.0339587, 22.1091282 37.0340322, 22.1091754 37.0343054)",,,,
123042285,True,Μακεδονίας,secondary,False,38.733,"LINESTRING (22.109544 37.0329525, 22.1091078 37.0329616)",,,,
104112962,True,Σόλωνος,tertiary,False,29.411,"LINESTRING (22.1092626 37.0349236, 22.1095939 37.0349197)",,,,
104113684,False,Πάρκο Σόλωνος,residential,False,71.19,"LINESTRING (22.1092626 37.0349236, 22.1090432 37.0343078)",,,,
123042285,True,Μακεδονίας,secondary,False,24.896,"LINESTRING (22.1086203 37.0329702, 22.1083399 37.0329752)",,,,
104113684,False,Πάρκο Σόλωνος,residential,True,38.343,"LINESTRING (22.1086203 37.0329702, 22.1086106 37.0332392, 22.1086106 37.0332799, 22.1086164 37.0333146)",,,,
104113702,True,Αριστείδου,residential,False,35.401,"LINESTRING (22.109574 37.0342947, 22.1091754 37.0343054)",,,,
819867702,True,Ψαρών,residential,False,37.073,"LINESTRING (22.109574 37.0342947, 22.1095719 37.0339613)",,,,
771750310,False,Δαμοφώντος,residential,True,39.785,"LINESTRING (22.1095651 37.03367, 22.1091169 37.0336688)",,,,
819867703,True,Ψαρών,residential,False,41.542,"LINESTRING (22.1095651 37.03367, 22.1095547 37.0332965)",,,,
104113686,True,Δημοσθένους,residential,False,64.106,"LINESTRING (22.1083978 37.0355975, 22.1076757 37.0356078)",,,,
656404456,True,Ύδρας,residential,False,73.146,"LINESTRING (22.1083978 37.0355975, 22.108379 37.0350096, 22.1083767 37.0349399)",,,,
104113686,True,Δημοσθένους,residential,False,70.658,"LINESTRING (22.1066077 37.0356232, 22.1058118 37.0356346)",,,,
771750311,False,Σπετσών,residential,False,79.985,"LINESTRING (22.1066077 37.0356232, 22.1066384 37.0363421)",,,,
771750311,False,Σπετσών,residential,True,75.538,"LINESTRING (22.1066077 37.0356232, 22.1065775 37.0349443)",,,,
104113697,False,,residential,False,59.567,"LINESTRING (22.1084124 37.0359139, 22.1090833 37.0359012)",,,,
656404456,True,Ύδρας,residential,False,35.206,"LINESTRING (22.1084124 37.0359139, 22.1083995 37.0356327, 22.1083978 37.0355975)",,,,
104113700,False,,residential,True,43.869,"LINESTRING (22.1086164 37.0333146, 22.1091105 37.033306)",,,,
104113684,False,Πάρκο Σόλωνος,residential,False,38.343,"LINESTRING (22.1086164 37.0333146, 22.1086106 37.0332799, 22.1086106 37.0332392, 22.1086203 37.0329702)",,,,
104113684,False,Πάρκο Σόλωνος,residential,True,42.679,"LINESTRING (22.1086164 37.0333146, 22.1086347 37.0333634, 22.1088009 37.0336687)",,,,
656404456,True,Ύδρας,residential,False,43.3,"LINESTRING (22.1084146 37.0363033, 22.1084124 37.0359139)",,,,
763824842,True,Ξενοφώντος,tertiary,False,28.0,"LINESTRING (22.1084146 37.0363033, 22.10873 37.0362988)",,,,
104113696,False,Χίου,residential,False,25.008,"LINESTRING (22.1056906 37.0343925, 22.1056889 37.0341676)",,,,
104113696,False,Χίου,residential,True,61.47,"LINESTRING (22.1056906 37.0343925, 22.1056955 37.0349453)",,,,
104113702,True,Αριστείδου,residential,False,39.335,"LINESTRING (22.1056906 37.0343925, 22.1052477 37.0344041)",,,,
771750311,False,Σπετσών,residential,True,79.985,"LINESTRING (22.1066384 37.0363421, 22.1066077 37.0356232)",,,,
104113704,True,Ξενοφώντος,residential,False,88.414,"LINESTRING (22.1066384 37.0363421, 22.107534 37.0363225, 22.1076341 37.0363202)",,,,
771750311,False,Σπετσών,residential,False,62.631,"LINESTRING (22.1066384 37.0363421, 22.1066571 37.0367827, 22.1066493 37.0368156, 22.1066225 37.0369019)",,,,
104113685,False,Δαμοφώντος,residential,False,78.858,"LINESTRING (22.1056392 37.0337372, 22.1065275 37.0337271)",,,,
122943670,False,Χίου,residential,True,41.354,"LINESTRING (22.1056392 37.0337372, 22.105636 37.0333653)",2,50,,
104113684,False,Πάρκο Σόλωνος,residential,True,33.718,"LINESTRING (22.1088009 37.0336687, 22.1089167 37.0339575)",,,,
771750310,False,Δαμοφώντος,residential,False,28.05,"LINESTRING (22.1088009 37.0336687, 22.1091169 37.0336688)",,,,
771750310,False,Δαμοφώντος,residential,True,39.521,"LINESTRING (22.1088009 37.0336687, 22.1083558 37.0336772)",,,,
104113684,False,Πάρκο Σόλωνος,residential,False,42.679,"LINESTRING (22.1088009 37.0336687, 22.1086347 37.0333634, 22.1086164 37.0333146)",,,,
123042285,True,Μακεδονίας,secondary,False,67.237,"LINESTRING (22.1083399 37.0329752, 22.1075826 37.0329878)",,,,
627590840,False,Ύδρας,residential,True,78.072,"LINESTRING (22.1083399 37.0329752, 22.1083558 37.0336772)",,,,
104113678,True,Ψαρών,residential,False,34.59,"LINESTRING (22.1096094 37.0358912, 22.1096008 37.0355802)",,,,
104113697,False,,residential,True,46.711,"LINESTRING (22.1096094 37.0358912, 22.1090833 37.0359012)",,,,
104113678,True,Ψαρών,residential,False,43.789,"LINESTRING (22.1096209 37.0362849, 22.1096094 37.0358912)",,,,
122943655,False,Ψαρών,residential,True,59.900000000000006,"LINESTRING (22.1096209 37.0362849, 22.1096236 37.0366842, 22.1095079 37.0367886)",2,50,,
763824842,True,Ξενοφώντος,tertiary,False,35.644,"LINESTRING (22.1096209 37.0362849, 22.1097027 37.0362837, 22.1100224 37.036279)",,,,
104112962,True,Σόλωνος,tertiary,False,29.063,"LINESTRING (22.1065775 37.0349443, 22.1069049 37.0349472)",,,,
771750311,False,Σπετσών,residential,False,75.538,"LINESTRING (22.1065775 37.0349443, 22.1066077 37.0356232)",,,,
771750311,False,Σπετσών,residential,True,28.334,"LINESTRING (22.1065775 37.0349443, 22.1065743 37.0346895)",,,,
104113688,False,,residential,False,40.346,"LINESTRING (22.1091105 37.033306, 22.1091169 37.0336688)",,,,
104113688,False,,residential,True,38.296,"LINESTRING (22.1091105 37.033306, 22.1091078 37.0329616)",,,,
104113700,False,,residential,False,43.869,"LINESTRING (22.1091105 37.033306, 22.1086164 37.0333146)",,,,
104113700,False,,residential,True,39.444,"LINESTRING (22.1091105 37.033306, 22.1095547 37.0332965)",,,,
104112962,True,Σόλωνος,tertiary,False,78.289,"LINESTRING (22.1056955 37.0349453, 22.1065775 37.0349443)",,,,
104113696,False,Χίου,residential,False,61.47,"LINESTRING (22.1056955 37.0349453, 22.1056906 37.0343925)",,,,
104113696,False,Χίου,residential,True,47.483,"LINESTRING (22.1056955 37.0349453, 22.1056828 37.0353722)",,,,
819867702,True,Ψαρών,residential,False,69.519,"LINESTRING (22.1095939 37.0349197, 22.109574 37.0342947)",,,,
104112962,True,Σόλωνος,tertiary,False,102.347,"LINESTRING (22.1095939 37.0349197, 22.1096883 37.0349186, 22.1104172 37.0349133, 22.1105105 37.0349133, 22.1105391 37.0349133, 22.1106578 37.0349097, 22.1107466 37.0349049)",,,,
104113688,False,,residential,True,40.346,"LINESTRING (22.1091169 37.0336688, 22.1091105 37.033306)",,,,
771750310,False,Δαμοφώντος,residential,False,39.785,"LINESTRING (22.1091169 37.0336688, 22.1095651 37.03367)",,,,
771750310,False,Δαμοφώντος,residential,True,28.05,"LINESTRING (22.1091169 37.0336688, 22.1088009 37.0336687)",,,,
967057508,False,,residential,False,32.242,"LINESTRING (22.1091169 37.0336688, 22.1091243 37.0339587)",,,,
627590840,False,Ύδρας,residential,False,78.072,"LINESTRING (22.1083558 37.0336772, 22.1083399 37.0329752)",,,,
771750310,False,Δαμοφώντος,residential,False,39.521,"LINESTRING (22.1083558 37.0336772, 22.1088009 37.0336687)",,,,
104113685,False,Δαμοφώντος,residential,True,66.443,"LINESTRING (22.1083558 37.0336772, 22.1076776 37.0336907, 22.1076079 37.0336968)",,,,
104113684,False,Πάρκο Σόλωνος,residential,False,33.718,"LINESTRING (22.1089167 37.0339575, 22.1088009 37.0336687)",,,,
104113684,False,Πάρκο Σόλωνος,residential,True,40.538,"LINESTRING (22.1089167 37.0339575, 22.1090432 37.0343078)",,,,
104113691,False,,residential,False,18.428,"LINESTRING (22.1089167 37.0339575, 22.1091243 37.0339587)",,,,
104113702,True,Αριστείδου,residential,False,64.816,"LINESTRING (22.1083608 37.0343324, 22.1076312 37.0343562)",,,,
656404469,False,Ύδρας,residential,False,52.999,"LINESTRING (22.1083608 37.0343324, 22.1083466 37.0338559)",,,,
656404469,False,Ύδρας,residential,True,67.566,"LINESTRING (22.1083608 37.0343324, 22.1083639 37.0344196, 22.1083767 37.0349399)",,,,
104113686,True,Δημοσθένους,residential,False,46.643,"LINESTRING (22.1096008 37.0355802, 22.1090754 37.0355877)",,,,
104113678,True,Ψαρών,residential,False,73.44699999999999,"LINESTRING (22.1096008 37.0355802, 22.1095943 37.03496, 22.1095939 37.0349197)",,,,
104113688,False,,residential,False,38.296,"LINESTRING (22.1091078 37.0329616, 22.1091105 37.033306)",,,,
123042285,True,Μακεδονίας,secondary,False,43.284,"LINESTRING (22.1091078 37.0329616, 22.1086203 37.0329702)",,,,
104112962,True,Σόλωνος,tertiary,False,78.656,"LINESTRING (22.1083767 37.0349399, 22.1092626 37.0349236)",,,,
656404469,False,Ύδρας,residential,False,67.566,"LINESTRING (22.1083767 37.0349399, 22.1083639 37.0344196, 22.1083608 37.0343324)",,,,
122351763,False,,residential,True,71.271,"LINESTRING (22.1092949 37.0403562, 22.1092348 37.0404185, 22.1092039 37.0404485, 22.1091573 37.0404882, 22.1090993 37.0405313, 22.1090539 37.0405637, 22.1089907 37.0406026, 22.1089046 37.0406607, 22.1088541 37.0406993, 22.1088044 37.0407422, 22.1087334 37.0408112)",2,50,,
385182849,True,Αρτέμιδος,primary,False,121.301,"LINESTRING (22.1092949 37.0403562, 22.1092234 37.0403133, 22.1091304 37.0402548, 22.1090276 37.0401902, 22.108919 37.0401203, 22.1088045 37.0400385, 22.1086768 37.0399434, 22.108561 37.0398505, 22.1084667 37.0397724, 22.1083955 37.0397105, 22.1082974 37.0396149)",2,50,ΕΟ7;ΕΟ82,
385182849,True,Αρτέμιδος,primary,False,37.803,"LINESTRING (22.110444 37.0409572, 22.1100819 37.0407782)",2,50,ΕΟ7;ΕΟ82,
122351731,True,Κιλκίς,tertiary,False,63.53,"LINESTRING (22.110444 37.0409572, 22.1104133 37.040989, 22.110372 37.0410288, 22.1102525 37.041158, 22.1100302 37.041423)",2,50,,
122351088,False,Νέδοντος,tertiary,False,42.975,"LINESTRING (22.1064082 37.0366814, 22.1061564 37.0363513)",2,50,,
122351088,False,Νέδοντος,tertiary,True,31.055,"LINESTRING (22.1064082 37.0366814, 22.1065297 37.0367976, 22.1066225 37.0369019)",2,50,,
656404493,True,Νέδοντος,tertiary,False,56.338,"LINESTRING (22.1064082 37.0366814, 22.1063966 37.0367901, 22.1063986 37.0368052, 22.1064065 37.0368479, 22.1064193 37.0369012, 22.106431 37.0369399, 22.1064443 37.0369725, 22.1064623 37.0370101, 22.1064842 37.0370501, 22.1065549 37.0371638)",,50,,
122351097,True,,primary_link,False,15.466,"LINESTRING (22.1051775 37.0358675, 22.1053409 37.0358192)",1,50,ΕΟ82,
741981807,False,Νέδοντος,tertiary,False,31.344,"LINESTRING (22.1058118 37.0356346, 22.1056828 37.0353722)",2,50,,
741981807,False,Νέδοντος,tertiary,True,85.379,"LINESTRING (22.1058118 37.0356346, 22.1060448 37.0361389, 22.1061564 37.0363513)",2,50,,
104113704,True,Ξενοφώντος,residential,False,5.931,"LINESTRING (22.1076341 37.0363202, 22.1077009 37.0363188)",,,,
391731556,True,Θεμιστοκλέους,residential,False,79.14,"LINESTRING (22.1076341 37.0363202, 22.1076071 37.0356088)",1,50,,
104113685,False,Δαμοφώντος,residential,True,78.858,"LINESTRING (22.1065275 37.0337271, 22.1056392 37.0337372)",,,,
104113705,False,Σπετσών,residential,True,79.928,"LINESTRING (22.1065275 37.0337271, 22.1064971 37.0330087)",,,,
104113685,False,Δαμοφώντος,residential,False,89.36200000000001,"LINESTRING (22.1065275 37.0337271, 22.1074617 37.0337122, 22.1075333 37.033704)",,,,
104113705,False,Σπετσών,residential,False,31.798000000000002,"LINESTRING (22.1065275 37.0337271, 22.1065376 37.0340044, 22.1065396 37.0340128)",,,,
104113705,False,Σπετσών,residential,False,79.928,"LINESTRING (22.1064971 37.0330087, 22.1065275 37.0337271)",,,,
122349981,True,Μακεδονίας,secondary,False,24.275,"LINESTRING (22.1064971 37.0330087, 22.1062237 37.0330139)",,,,
104113703,True,Ύδρας,tertiary,False,74.428,"LINESTRING (22.1084598 37.0376887, 22.1084371 37.0370196)",,,,
656404458,False,,residential,True,66.026,"LINESTRING (22.1084598 37.0376887, 22.1077163 37.0377073)",,,,
656404458,False,,residential,False,70.09400000000001,"LINESTRING (22.1084598 37.0376887, 22.1085089 37.0376772, 22.108541 37.0376643, 22.1085647 37.0376512, 22.1085905 37.0376332, 22.1086201 37.0376092, 22.109005 37.0372446)",,,,
122351088,False,Νέδοντος,tertiary,False,36.59,"LINESTRING (22.1070067 37.0373423, 22.1067807 37.0370671)",2,50,,
122351088,False,Νέδοντος,tertiary,True,49.904,"LINESTRING (22.1070067 37.0373423, 22.1073269 37.0377112)",2,50,,
656404479,True,Νέδοντος,tertiary,False,47.062,"LINESTRING (22.1070067 37.0373423, 22.1069222 37.0373373, 22.1067467 37.037303, 22.106621 37.0372407, 22.1065549 37.0371638)",,50,,
104112962,True,Σόλωνος,tertiary,False,64.492,"LINESTRING (22.1076502 37.034947, 22.1083767 37.0349399)",,,,
763824841,True,Θεμιστοκλέους,residential,False,73.513,"LINESTRING (22.1076502 37.034947, 22.1076757 37.0356078)",1,50,,
