osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,width
119555304,False,2,residential,50,True,111.207,"LINESTRING (21.6508985 37.4803897, 21.6512404 37.4794271)",,,
119315003,False,2,secondary,50,False,40.703,"LINESTRING (21.6508985 37.4803897, 21.6510185 37.4804222, 21.6511419 37.4804632, 21.651217 37.4804951, 21.6512692 37.4805179, 21.6513182 37.4805393)",,Ζαχάρω - Πλατιάνα,6
119315003,False,2,secondary,50,True,42.499,"LINESTRING (21.6508985 37.4803897, 21.6508187 37.4803684, 21.6504424 37.4802669)",,Ζαχάρω - Πλατιάνα,6
119314983,True,2,tertiary,50,False,50.149,"LINESTRING (21.6455112 37.4837878, 21.6455287 37.4838761, 21.6455575 37.4839964, 21.6455998 37.4841023, 21.6456534 37.4842231)",,,
119555295,False,2,residential,50,True,20.68,"LINESTRING (21.652707 37.4793109, 21.6526439 37.4792504, 21.6525836 37.4792153, 21.6525299 37.479193)",,,
121518381,False,2,secondary,50,False,56.247,"LINESTRING (21.652707 37.4793109, 21.6525818 37.479421, 21.6524327 37.4795538, 21.6522877 37.4796918)",,Ζαχάρω - Πλατιάνα,6
119558297,False,2,residential,50,True,51.89,"LINESTRING (21.6515308 37.4828444, 21.6514027 37.4829891, 21.6513209 37.4830753, 21.65118 37.4832188)",,,
119558307,False,2,residential,50,False,71.269,"LINESTRING (21.6515308 37.4828444, 21.6514778 37.48283, 21.6514336 37.4828156, 21.6513853 37.4827874, 21.6513403 37.4827427, 21.6512968 37.4826816, 21.6512203 37.4825645, 21.6511196 37.482443, 21.6510472 37.4823536)",,,
119558307,False,2,residential,50,True,41.244,"LINESTRING (21.6515308 37.4828444, 21.6518962 37.4829178, 21.6519833 37.4829373)",,,
119558322,False,2,residential,50,False,116.21300000000001,"LINESTRING (21.6525172 37.4871139, 21.6525004 37.4873198, 21.6524823 37.4874996, 21.6524776 37.4876779, 21.6524897 37.4877428, 21.6525078 37.4877886, 21.6525574 37.4878673, 21.6527411 37.4881046)",,,
119558322,False,2,residential,50,True,146.399,"LINESTRING (21.6525172 37.4871139, 21.6525158 37.4870703, 21.6525051 37.4870357, 21.6524863 37.4869846, 21.6524575 37.4869346, 21.6524266 37.4868877, 21.6523764 37.4868202, 21.6519941 37.4863626, 21.6516951 37.4859816)",,,
973486726,False,2,residential,50,True,61.793000000000006,"LINESTRING (21.6525172 37.4871139, 21.652941 37.4868617, 21.6530776 37.4867806)",,,
119558319,False,2,unclassified,50,False,75.97599999999998,"LINESTRING (21.6522489 37.483749, 21.6522074 37.4839086, 21.6521712 37.4840608, 21.6521336 37.4841959, 21.6520867 37.4843231, 21.6520523 37.4844136)",,,
119558319,False,2,unclassified,50,True,77.399,"LINESTRING (21.6522489 37.483749, 21.6523308 37.4835936, 21.6526359 37.4831248)",,,
119558330,False,2,residential,50,True,111.495,"LINESTRING (21.6522489 37.483749, 21.6519941 37.4836489, 21.6518714 37.4835904, 21.6515911 37.4834595, 21.6514805 37.4833956, 21.65118 37.4832188)",,,
119315026,True,1,tertiary,30,False,16.403,"LINESTRING (21.6486648 37.4840533, 21.6487225 37.4841028, 21.6487876 37.484164)",,,
119558296,False,2,residential,50,True,102.815,"LINESTRING (21.6486648 37.4840533, 21.649151 37.4836863, 21.6492288 37.4836276, 21.649501 37.4834095)",,,
119558297,False,2,residential,50,False,53.996,"LINESTRING (21.6508166 37.4836095, 21.65118 37.4832188)",,,
119558320,False,2,residential,50,False,67.185,"LINESTRING (21.6508166 37.4836095, 21.6508871 37.4836521, 21.6509347 37.4836851, 21.650989 37.4837271, 21.651113 37.4838437, 21.6511761 37.4839331, 21.6512552 37.4840895)",,,
119558320,False,2,residential,50,True,101.49000000000001,"LINESTRING (21.6508166 37.4836095, 21.6503701 37.4833222, 21.6499208 37.483037)",,,
119558307,False,2,residential,50,False,21.34,"LINESTRING (21.6506852 37.4821516, 21.6504706 37.4820631)",,,
119558307,False,2,residential,50,True,8.626,"LINESTRING (21.6506852 37.4821516, 21.6507714 37.4821882)",,,
119558296,False,2,residential,50,False,50.674,"LINESTRING (21.6506852 37.4821516, 21.6505645 37.4823101, 21.6503848 37.48254)",,,
119558315,False,2,residential,50,True,42.988,"LINESTRING (21.6498403 37.4847685, 21.6494306 37.4845593)",,,
119558315,False,2,residential,50,False,55.269999999999996,"LINESTRING (21.6498403 37.4847685, 21.6499329 37.4848323, 21.6500469 37.4849355, 21.6502554 37.4851393)",,,
119558324,False,2,residential,50,True,98.881,"LINESTRING (21.6498403 37.4847685, 21.650193 37.484396, 21.6505335 37.4840701)",,,
119558305,False,2,residential,50,False,58.238,"LINESTRING (21.6516951 37.4859816, 21.6517527 37.4859178, 21.6518077 37.4858497, 21.6518614 37.4857821, 21.6519311 37.4857017, 21.6519915 37.4856363, 21.6520813 37.4855581)",,,
119558305,False,2,residential,50,True,55.268,"LINESTRING (21.6516951 37.4859816, 21.651624 37.4860763, 21.6515737 37.4861327, 21.6515134 37.4861865, 21.6514322 37.4862381, 21.6512606 37.486328)",,,
119558322,False,2,residential,50,False,146.39900000000003,"LINESTRING (21.6516951 37.4859816, 21.6519941 37.4863626, 21.6523764 37.4868202, 21.6524266 37.4868877, 21.6524575 37.4869346, 21.6524863 37.4869846, 21.6525051 37.4870357, 21.6525158 37.4870703, 21.6525172 37.4871139)",,,
119558322,False,2,residential,50,True,167.151,"LINESTRING (21.6516951 37.4859816, 21.6513035 37.4855123, 21.6506356 37.4847355)",,,
119558331,False,2,residential,50,True,81.311,"LINESTRING (21.6530776 37.4867806, 21.6525896 37.4861603)",,,
973486726,False,2,residential,50,False,61.793000000000006,"LINESTRING (21.6530776 37.4867806, 21.652941 37.4868617, 21.6525172 37.4871139)",,,
973486726,False,2,residential,50,True,32.259,"LINESTRING (21.6530776 37.4867806, 21.6532774 37.4866593, 21.6533191 37.4866318, 21.6533621 37.4865988)",,,
119558321,False,2,residential,50,True,55.581,"LINESTRING (21.6498333 37.4822985, 21.6503848 37.48254)",,,
385559610,True,2,tertiary,50,False,189.875,"LINESTRING (21.6498333 37.4822985, 21.6497499 37.4824007, 21.6496368 37.4825188, 21.6494842 37.482644, 21.6493401 37.4827519, 21.6491823 37.4828558, 21.648877 37.4830074, 21.6485395 37.4831604, 21.6483732 37.4832317, 21.6481305 37.4832824)",,,6
119315005,True,1,tertiary,50,False,56.540000000000006,"LINESTRING (21.6487876 37.484164, 21.6485515 37.4843651, 21.6483329 37.4845216)",,,
119558315,False,2,residential,50,False,71.858,"LINESTRING (21.6487876 37.484164, 21.6489693 37.484288, 21.6491369 37.4843986, 21.6494306 37.4845593)",,,
119558302,False,2,residential,50,False,56.049,"LINESTRING (21.6506356 37.4847355, 21.6502554 37.4851393)",,,
119558302,False,2,residential,50,True,53.22999999999999,"LINESTRING (21.6506356 37.4847355, 21.6508958 37.484444, 21.6509381 37.4844036, 21.6509897 37.4843481)",,,
119558322,False,2,residential,50,False,167.151,"LINESTRING (21.6506356 37.4847355, 21.6513035 37.4855123, 21.6516951 37.4859816)",,,
119558305,False,2,residential,50,False,33.511,"LINESTRING (21.6520813 37.4855581, 21.652143 37.4854921, 21.652194 37.4854197, 21.6522354 37.4853462, 21.6522662 37.4852961)",,,
119558305,False,2,residential,50,True,58.238,"LINESTRING (21.6520813 37.4855581, 21.6519915 37.4856363, 21.6519311 37.4857017, 21.6518614 37.4857821, 21.6518077 37.4858497, 21.6517527 37.4859178, 21.6516951 37.4859816)",,,
119558306,False,2,residential,50,False,165.89200000000002,"LINESTRING (21.6520813 37.4855581, 21.6513799 37.4847248, 21.651223 37.4845407, 21.6510969 37.4844258, 21.6509897 37.4843481)",,,
119558323,False,2,residential,50,False,67.418,"LINESTRING (21.6533717 37.4877622, 21.6527411 37.4881046)",,,
119558297,False,2,residential,50,True,53.996,"LINESTRING (21.65118 37.4832188, 21.6508166 37.4836095)",,,
119558330,False,2,residential,50,True,100.489,"LINESTRING (21.65118 37.4832188, 21.6502815 37.4826635)",,,
119558297,False,2,residential,50,False,51.89,"LINESTRING (21.65118 37.4832188, 21.6513209 37.4830753, 21.6514027 37.4829891, 21.6515308 37.4828444)",,,
119558330,False,2,residential,50,False,111.49499999999999,"LINESTRING (21.65118 37.4832188, 21.6514805 37.4833956, 21.6515911 37.4834595, 21.6518714 37.4835904, 21.6519941 37.4836489, 21.6522489 37.483749)",,,
971612276,False,,residential,,False,36.064,"LINESTRING (21.6510472 37.4823536, 21.6513156 37.482109)",,,
119558307,False,2,residential,50,False,30.791,"LINESTRING (21.6510472 37.4823536, 21.6509869 37.4822994, 21.6508757 37.4822325, 21.6507714 37.4821882)",,,
119558307,False,2,residential,50,True,71.26899999999999,"LINESTRING (21.6510472 37.4823536, 21.6511196 37.482443, 21.6512203 37.4825645, 21.6512968 37.4826816, 21.6513403 37.4827427, 21.6513853 37.4827874, 21.6514336 37.4828156, 21.6514778 37.48283, 21.6515308 37.4828444)",,,
119558296,False,2,residential,50,True,16.482,"LINESTRING (21.6502815 37.4826635, 21.6503848 37.48254)",,,
119558330,False,2,residential,50,False,100.489,"LINESTRING (21.6502815 37.4826635, 21.65118 37.4832188)",,,
119558296,False,2,residential,50,False,52.354,"LINESTRING (21.6502815 37.4826635, 21.6500978 37.4828667, 21.6499208 37.483037)",,,
119558320,False,2,residential,50,False,18.131,"LINESTRING (21.6518982 37.4848676, 21.6520255 37.4849956)",,,
119558329,False,2,residential,50,True,9.551,"LINESTRING (21.6518982 37.4848676, 21.6519975 37.4848334)",,,
119558320,False,2,residential,50,True,103.637,"LINESTRING (21.6518982 37.4848676, 21.6517219 37.484696, 21.6512552 37.4840895)",,,
119558296,False,2,residential,50,True,55.567,"LINESTRING (21.649501 37.4834095, 21.6499208 37.483037)",,,
119558325,False,2,residential,50,False,117.028,"LINESTRING (21.649501 37.4834095, 21.6505335 37.4840701)",,,
119558296,False,2,residential,50,False,102.815,"LINESTRING (21.649501 37.4834095, 21.6492288 37.4836276, 21.649151 37.4836863, 21.6486648 37.4840533)",,,
119558325,False,2,residential,50,False,50.753,"LINESTRING (21.6505335 37.4840701, 21.6509897 37.4843481)",,,
119558325,False,2,residential,50,True,117.028,"LINESTRING (21.6505335 37.4840701, 21.649501 37.4834095)",,,
119558324,False,2,residential,50,False,98.881,"LINESTRING (21.6505335 37.4840701, 21.650193 37.484396, 21.6498403 37.4847685)",,,
119558305,False,2,residential,50,False,41.09,"LINESTRING (21.6508532 37.4865065, 21.6510513 37.4864275, 21.6512606 37.486328)",,,
119558305,False,2,residential,50,True,26.959,"LINESTRING (21.6508532 37.4865065, 21.6507989 37.4865284, 21.6505699 37.4865967)",,,
385559573,False,2,residential,50,True,151.356,"LINESTRING (21.6508532 37.4865065, 21.6508187 37.4864312, 21.6507979 37.4863621, 21.6507885 37.4862817, 21.6507912 37.4861689, 21.6507912 37.4860433, 21.6507737 37.4859476, 21.6507295 37.4858598, 21.6506705 37.4857805, 21.6505699 37.4856741, 21.6504894 37.4855836, 21.6504575 37.4855505, 21.6503875 37.4854777, 21.6502849 37.4853447, 21.6502467 37.4852766)",,,
119558314,False,2,residential,50,False,104.008,"LINESTRING (21.653183 37.4823564, 21.6528612 37.4822011, 21.6527726 37.4821447, 21.6527009 37.4820904, 21.6526171 37.48201, 21.6524736 37.481886, 21.6523643 37.481802, 21.6522952 37.4817519)",,,
119558316,False,2,unclassified,50,False,165.631,"LINESTRING (21.653183 37.4823564, 21.6532541 37.4822899, 21.6533983 37.4821329, 21.653534 37.4819933, 21.6535957 37.4819081, 21.6536256 37.4818121, 21.6536236 37.4817142, 21.6536082 37.481654, 21.6535716 37.4815825, 21.6534908 37.4814577, 21.6533969 37.4813146, 21.6533708 37.4812262, 21.6533654 37.4811581, 21.6533741 37.4810762, 21.6533869 37.4810219)",,,
119558316,False,2,unclassified,50,True,98.276,"LINESTRING (21.653183 37.4823564, 21.6531381 37.4824101, 21.653004 37.4825719, 21.6529101 37.4826932, 21.6528576 37.4827751, 21.652784 37.4828933, 21.6526359 37.4831248)",,,
119558307,False,2,residential,50,False,61.407,"LINESTRING (21.6526359 37.4831248, 21.6525667 37.4830985, 21.6525185 37.4830784, 21.6524032 37.483038, 21.6522563 37.4829998, 21.6520907 37.4829614, 21.6519833 37.4829373)",,,
119558316,False,2,unclassified,50,False,98.27599999999998,"LINESTRING (21.6526359 37.4831248, 21.652784 37.4828933, 21.6528576 37.4827751, 21.6529101 37.4826932, 21.653004 37.4825719, 21.6531381 37.4824101, 21.653183 37.4823564)",,,
119558319,False,2,unclassified,50,False,77.399,"LINESTRING (21.6526359 37.4831248, 21.6523308 37.4835936, 21.6522489 37.483749)",,,
835999864,False,,residential,,True,94.536,"LINESTRING (21.6526359 37.4831248, 21.6528209 37.4832365, 21.6529155 37.4832977, 21.6529627 37.4833361, 21.6529772 37.4833696, 21.6529886 37.4834217, 21.6529946 37.4834691, 21.65301 37.4836457, 21.6530288 37.4838474)",,,
119558296,False,2,residential,50,False,55.567,"LINESTRING (21.6499208 37.483037, 21.649501 37.4834095)",,,
119558296,False,2,residential,50,True,52.354,"LINESTRING (21.6499208 37.483037, 21.6500978 37.4828667, 21.6502815 37.4826635)",,,
119558320,False,2,residential,50,False,101.49000000000001,"LINESTRING (21.6499208 37.483037, 21.6503701 37.4833222, 21.6508166 37.4836095)",,,
119558319,False,2,unclassified,50,False,18.204,"LINESTRING (21.6519975 37.4848334, 21.6520255 37.4849956)",,,
119558329,False,2,residential,50,False,9.551,"LINESTRING (21.6519975 37.4848334, 21.6518982 37.4848676)",,,
119558319,False,2,unclassified,50,True,47.136,"LINESTRING (21.6519975 37.4848334, 21.6520008 37.4847089, 21.6520102 37.4845748, 21.6520277 37.4844785, 21.6520523 37.4844136)",,,
119558319,False,2,unclassified,50,True,18.204,"LINESTRING (21.6520255 37.4849956, 21.6519975 37.4848334)",,,
119558320,False,2,residential,50,True,18.131,"LINESTRING (21.6520255 37.4849956, 21.6518982 37.4848676)",,,
973486727,False,2,unclassified,50,False,39.592,"LINESTRING (21.6520255 37.4849956, 21.6522662 37.4852961)",,,
119558331,False,2,residential,50,False,81.311,"LINESTRING (21.6525896 37.4861603, 21.6530776 37.4867806)",,,
119558296,False,2,residential,50,False,16.482,"LINESTRING (21.6503848 37.48254, 21.6502815 37.4826635)",,,
119558321,False,2,residential,50,False,55.581,"LINESTRING (21.6503848 37.48254, 21.6498333 37.4822985)",,,
119558296,False,2,residential,50,True,50.674,"LINESTRING (21.6503848 37.48254, 21.6505645 37.4823101, 21.6506852 37.4821516)",,,
119558302,False,2,residential,50,True,56.049,"LINESTRING (21.6502554 37.4851393, 21.6506356 37.4847355)",,,
119558315,False,2,residential,50,True,55.269999999999996,"LINESTRING (21.6502554 37.4851393, 21.6500469 37.4849355, 21.6499329 37.4848323, 21.6498403 37.4847685)",,,
119558327,False,2,residential,50,True,159.184,"LINESTRING (21.6502554 37.4851393, 21.6504613 37.4853899, 21.6506906 37.4856538, 21.651046 37.486071, 21.6512606 37.486328)",,,
385559573,False,2,residential,50,False,15.456,"LINESTRING (21.6502554 37.4851393, 21.650242 37.4851936, 21.6502386 37.485242, 21.6502467 37.4852766)",,,
119558317,False,2,residential,50,False,61.137,"LINESTRING (21.6532561 37.4854941, 21.6526841 37.4858044)",,,
119559814,False,2,residential,50,False,31.219,"LINESTRING (21.6532561 37.4854941, 21.653067 37.4852568)",,,
119559814,False,2,residential,50,True,49.959,"LINESTRING (21.6532561 37.4854941, 21.6535645 37.4858709)",,,
119558323,False,2,residential,50,True,67.418,"LINESTRING (21.6527411 37.4881046, 21.6533717 37.4877622)",,,
119558322,False,2,residential,50,True,116.213,"LINESTRING (21.6527411 37.4881046, 21.6525574 37.4878673, 21.6525078 37.4877886, 21.6524897 37.4877428, 21.6524776 37.4876779, 21.6524823 37.4874996, 21.6525004 37.4873198, 21.6525172 37.4871139)",,,
119559799,False,2,residential,50,True,60.264,"LINESTRING (21.6530107 37.4861881, 21.6535645 37.4858709)",,,
973486726,False,2,residential,50,False,55.198,"LINESTRING (21.6530107 37.4861881, 21.6533621 37.4865988)",,,
973486726,False,2,residential,50,True,51.486,"LINESTRING (21.6530107 37.4861881, 21.6526841 37.4858044)",,,
119558305,False,2,residential,50,False,55.268,"LINESTRING (21.6512606 37.486328, 21.6514322 37.4862381, 21.6515134 37.4861865, 21.6515737 37.4861327, 21.651624 37.4860763, 21.6516951 37.4859816)",,,
119558305,False,2,residential,50,True,41.09,"LINESTRING (21.6512606 37.486328, 21.6510513 37.4864275, 21.6508532 37.4865065)",,,
119558327,False,2,residential,50,False,159.184,"LINESTRING (21.6512606 37.486328, 21.651046 37.486071, 21.6506906 37.4856538, 21.6504613 37.4853899, 21.6502554 37.4851393)",,,
119558305,False,2,residential,50,False,26.959,"LINESTRING (21.6505699 37.4865967, 21.6507989 37.4865284, 21.6508532 37.4865065)",,,
119559827,False,2,tertiary,30,False,106.88199999999999,"LINESTRING (21.6505699 37.4865967, 21.6506168 37.4866712, 21.6506718 37.4867595, 21.6507187 37.4868553, 21.6507677 37.4869692, 21.6508153 37.4870947, 21.6509052 37.4873512, 21.6509414 37.4875076)",,,
119559827,False,2,tertiary,30,True,120.99600000000001,"LINESTRING (21.6505699 37.4865967, 21.6505015 37.4865222, 21.6504344 37.4864605, 21.6503204 37.4863785, 21.6499798 37.4861764, 21.6496526 37.4859752, 21.6495372 37.485888)",,,
119558302,False,2,residential,50,False,37.092,"LINESTRING (21.6512552 37.4840895, 21.6511238 37.4842204, 21.6509897 37.4843481)",,,
119558320,False,2,residential,50,False,103.637,"LINESTRING (21.6512552 37.4840895, 21.6517219 37.484696, 21.6518982 37.4848676)",,,
119558320,False,2,residential,50,True,67.185,"LINESTRING (21.6512552 37.4840895, 21.6511761 37.4839331, 21.651113 37.4838437, 21.650989 37.4837271, 21.6509347 37.4836851, 21.6508871 37.4836521, 21.6508166 37.4836095)",,,
119558310,False,2,unclassified,50,False,82.72900000000001,"LINESTRING (21.6530503 37.4848903, 21.6529705 37.4849377, 21.6528162 37.4850334, 21.6526124 37.4851313, 21.6525011 37.4851888, 21.6522662 37.4852961)",,,
835999864,False,,residential,,False,67.93900000000001,"LINESTRING (21.6530503 37.4848903, 21.653011 37.4848352, 21.6529839 37.4847996, 21.6529426 37.4847674, 21.652898 37.4847381, 21.6528008 37.4846807, 21.6527659 37.4846461, 21.6527465 37.4846062, 21.6527358 37.4845663, 21.6527405 37.4845221, 21.6527592 37.4844806, 21.6528229 37.4843923)",,,
973486726,False,2,residential,50,False,38.047,"LINESTRING (21.6522662 37.4852961, 21.6525031 37.485582)",,,
973486727,False,2,unclassified,50,True,39.592,"LINESTRING (21.6522662 37.4852961, 21.6520255 37.4849956)",,,
119558305,False,2,residential,50,True,33.511,"LINESTRING (21.6522662 37.4852961, 21.6522354 37.4853462, 21.652194 37.4854197, 21.652143 37.4854921, 21.6520813 37.4855581)",,,
119558310,False,2,unclassified,50,True,82.729,"LINESTRING (21.6522662 37.4852961, 21.6525011 37.4851888, 21.6526124 37.4851313, 21.6528162 37.4850334, 21.6529705 37.4849377, 21.6530503 37.4848903)",,,
119558325,False,2,residential,50,True,50.753,"LINESTRING (21.6509897 37.4843481, 21.6505335 37.4840701)",,,
119558302,False,2,residential,50,False,53.23,"LINESTRING (21.6509897 37.4843481, 21.6509381 37.4844036, 21.6508958 37.484444, 21.6506356 37.4847355)",,,
119558302,False,2,residential,50,True,37.092,"LINESTRING (21.6509897 37.4843481, 21.6511238 37.4842204, 21.6512552 37.4840895)",,,
119558306,False,2,residential,50,True,165.892,"LINESTRING (21.6509897 37.4843481, 21.6510969 37.4844258, 21.651223 37.4845407, 21.6513799 37.4847248, 21.6520813 37.4855581)",,,
973486726,False,2,residential,50,True,55.198,"LINESTRING (21.6533621 37.4865988, 21.6530107 37.4861881)",,,
973486726,False,2,residential,50,False,32.259,"LINESTRING (21.6533621 37.4865988, 21.6533191 37.4866318, 21.6532774 37.4866593, 21.6530776 37.4867806)",,,
119558317,False,2,residential,50,True,61.137,"LINESTRING (21.6526841 37.4858044, 21.6532561 37.4854941)",,,
973486726,False,2,residential,50,False,51.486,"LINESTRING (21.6526841 37.4858044, 21.6530107 37.4861881)",,,
973486726,False,2,residential,50,True,29.442,"LINESTRING (21.6526841 37.4858044, 21.6525614 37.4856576, 21.6525031 37.485582)",,,
119559827,False,2,tertiary,30,False,56.955,"LINESTRING (21.6509414 37.4875076, 21.6510287 37.4880151)",,,
119559827,False,2,tertiary,30,True,106.882,"LINESTRING (21.6509414 37.4875076, 21.6509052 37.4873512, 21.6508153 37.4870947, 21.6507677 37.4869692, 21.6507187 37.4868553, 21.6506718 37.4867595, 21.6506168 37.4866712, 21.6505699 37.4865967)",,,
385559611,False,2,residential,50,True,179.564,"LINESTRING (21.6509414 37.4875076, 21.6508408 37.4874629, 21.6507845 37.4874246, 21.6507429 37.4873927, 21.6505619 37.4871366, 21.6504566 37.4869777, 21.6503647 37.4868611, 21.6502849 37.4867819, 21.6502132 37.4867244, 21.6501206 37.4866659, 21.6500274 37.4865962, 21.6499422 37.4865334, 21.6498732 37.4864924, 21.6498202 37.4864727, 21.6497659 37.4864637, 21.6496988 37.4864626, 21.6495406 37.4864695)",,,
119559799,False,2,residential,50,False,60.264,"LINESTRING (21.6535645 37.4858709, 21.6530107 37.4861881)",,,
119559814,False,2,residential,50,False,49.959,"LINESTRING (21.6535645 37.4858709, 21.6532561 37.4854941)",,,
119559823,False,2,residential,50,True,37.772999999999996,"LINESTRING (21.6493689 37.4857432, 21.6491537 37.4857635, 21.6490464 37.4857837, 21.6489579 37.4858225)",,,
119559827,False,2,tertiary,30,False,21.993000000000002,"LINESTRING (21.6493689 37.4857432, 21.6494078 37.4857858, 21.6494595 37.4858332, 21.6495372 37.485888)",,,
119559827,False,2,tertiary,30,True,93.931,"LINESTRING (21.6493689 37.4857432, 21.6491698 37.4853899, 21.6490893 37.485258, 21.6490102 37.4851601, 21.6488519 37.4850111)",,,
385559586,False,1,living_street,50,False,7.189,"LINESTRING (21.6494276 37.4867958, 21.6494952 37.4867597)",,,
385559586,False,1,living_street,50,True,38.778,"LINESTRING (21.6494276 37.4867958, 21.6493589 37.4868058, 21.6492952 37.4868053, 21.6492087 37.4867941, 21.6491322 37.4867765, 21.6490015 37.4867398)",,,
119559805,False,1,living_street,50,True,52.669000000000004,"LINESTRING (21.6501179 37.4870841, 21.6500455 37.4870878, 21.6499899 37.4870836, 21.6499241 37.4870713, 21.6498665 37.4870639, 21.6498108 37.4870713, 21.6497692 37.4870851, 21.649729 37.4871102, 21.6496821 37.4871479, 21.6495978 37.4872191)",,,
119559800,False,2,residential,50,True,71.63300000000001,"LINESTRING (21.6488519 37.4850111, 21.6492348 37.4847146, 21.6494306 37.4845593)",,,
119559827,False,2,tertiary,30,False,93.931,"LINESTRING (21.6488519 37.4850111, 21.6490102 37.4851601, 21.6490893 37.485258, 21.6491698 37.4853899, 21.6493689 37.4857432)",,,
385559588,False,2,tertiary,30,True,71.202,"LINESTRING (21.6488519 37.4850111, 21.6486078 37.4848014, 21.6485006 37.4846982, 21.648404 37.4845961, 21.6483329 37.4845216)",,,
"[119559856, 974873239]",False,2,residential,50,False,75.31700000000001,"LINESTRING (21.6472614 37.483983, 21.6468885 37.4837721, 21.6466378 37.484015)",,,
"[988512136, 988512137]",False,2,primary,50,True,18.621,"LINESTRING (21.6472614 37.483983, 21.6472332 37.4840079, 21.6471204 37.4841076)",ΕΟ9,Πύργος - Κυπαρισσία,
988512140,False,2,primary,50,False,59.094,"LINESTRING (21.6472614 37.483983, 21.6476769 37.483647, 21.6477278 37.4836017)",ΕΟ9,Πύργος - Κυπαρισσία,
119559833,False,2,tertiary,50,False,53.463,"LINESTRING (21.6470052 37.4877417, 21.647507 37.4880112)",,,
119559833,False,2,tertiary,50,True,54.748,"LINESTRING (21.6470052 37.4877417, 21.6464824 37.4874765)",,,
119559858,False,2,residential,50,False,50.728,"LINESTRING (21.6470052 37.4877417, 21.6473164 37.4873581)",,,
119559818,False,2,residential,50,False,92.448,"LINESTRING (21.6495372 37.485888, 21.649738 37.4857108, 21.6498566 37.4856001, 21.6500105 37.4854674, 21.6501239 37.4853753, 21.6501863 37.4853261, 21.6502467 37.4852766)",,,
119559827,False,2,tertiary,30,False,120.996,"LINESTRING (21.6495372 37.485888, 21.6496526 37.4859752, 21.6499798 37.4861764, 21.6503204 37.4863785, 21.6504344 37.4864605, 21.6505015 37.4865222, 21.6505699 37.4865967)",,,
119559827,False,2,tertiary,30,True,21.993000000000002,"LINESTRING (21.6495372 37.485888, 21.6494595 37.4858332, 21.6494078 37.4857858, 21.6493689 37.4857432)",,,
119559820,False,2,living_street,50,False,8.836,"LINESTRING (21.6498866 37.4878508, 21.6498045 37.4878963)",,,
385559587,True,1,residential,30,False,74.793,"LINESTRING (21.6498866 37.4878508, 21.6498081 37.4876891, 21.6497243 37.4875316, 21.6496593 37.4873879, 21.6495978 37.4872191)",,,
385559611,False,2,residential,50,True,6.064,"LINESTRING (21.6495406 37.4864695, 21.6494719 37.486468)",,,
385559545,True,1,residential,50,False,87.342,"LINESTRING (21.6495406 37.4864695, 21.6496432 37.4865329, 21.6497411 37.4866041, 21.6498846 37.4867191, 21.6499905 37.4868287, 21.6500562 37.4869149, 21.6500938 37.4870075, 21.6501179 37.4870841)",,,
385559611,False,2,residential,50,False,179.56400000000005,"LINESTRING (21.6495406 37.4864695, 21.6496988 37.4864626, 21.6497659 37.4864637, 21.6498202 37.4864727, 21.6498732 37.4864924, 21.6499422 37.4865334, 21.6500274 37.4865962, 21.6501206 37.4866659, 21.6502132 37.4867244, 21.6502849 37.4867819, 21.6503647 37.4868611, 21.6504566 37.4869777, 21.6505619 37.4871366, 21.6507429 37.4873927, 21.6507845 37.4874246, 21.6508408 37.4874629, 21.6509414 37.4875076)",,,
119559843,True,1,residential,50,False,52.599000000000004,"LINESTRING (21.6484353 37.4857399, 21.6483634 37.4857674, 21.6483276 37.4857782, 21.6483061 37.4857814, 21.6482878 37.4857802, 21.6482719 37.4857752, 21.6482521 37.4857627, 21.6482337 37.4857479, 21.6482097 37.4857355, 21.6481886 37.4857297, 21.6481708 37.4857255, 21.6480593 37.4857188, 21.6479393 37.4857193, 21.6478716 37.4857225)",,,
119559846,False,1,residential,50,False,91.53699999999999,"LINESTRING (21.6484353 37.4857399, 21.6486727 37.4860728, 21.6488747 37.4863227, 21.6488915 37.4863535, 21.6488942 37.4863716, 21.6488895 37.4863929, 21.6488456 37.4864541)",,,
119559808,False,1,residential,50,True,65.366,"LINESTRING (21.6478716 37.4857225, 21.6478783 37.4856235, 21.6478917 37.4855868, 21.6479199 37.485557, 21.6479708 37.4855267, 21.6480419 37.4854894, 21.6480603 37.4854716, 21.6480721 37.4854461, 21.6480771 37.4854155, 21.6480717 37.4853835, 21.648058 37.4853612, 21.6479622 37.4853021, 21.6479018 37.4852649)",,,
385559550,False,1,residential,50,False,23.414,"LINESTRING (21.6478716 37.4857225, 21.6477851 37.4857278, 21.6477261 37.4857475, 21.6476314 37.4857987)",,,
385559531,False,1,living_street,50,True,27.973,"LINESTRING (21.649096 37.4866084, 21.6488456 37.4864541)",,,
119559809,True,1,residential,50,False,37.908,"LINESTRING (21.649096 37.4866084, 21.6491523 37.4865552, 21.6492053 37.4865249, 21.6492992 37.4864972, 21.6494719 37.486468)",,,
119559821,False,2,living_street,50,True,25.601,"LINESTRING (21.6496853 37.4880994, 21.6497364 37.4880503, 21.6497726 37.488011, 21.6497961 37.4879492, 21.6498045 37.4878963)",,,
119559833,False,2,tertiary,50,True,53.463,"LINESTRING (21.647507 37.4880112, 21.6470052 37.4877417)",,,
