osmid,oneway,lanes,name,highway,reversed,length,maxspeed,ref,geometry,width
380959518,True,,Σφακιανάκη,tertiary,False,96.93299999999999,,,"LINESTRING (24.0179217 35.512973, 24.0178926 35.5132929, 24.0177013 35.5138214)",
1047219363,True,,Εφέδρων Πολεμιστών,tertiary,False,12.728,,,"LINESTRING (24.0240734 35.5079744, 24.024214 35.5079725)",
22877561,True,,Plateia Markopoulou,residential,False,26.374,,,"LINESTRING (24.0212767 35.5143605, 24.021074 35.5145309)",
422984239,False,3,Plateia Markopoulou,residential,True,21.849,50,,"LINESTRING (24.0212767 35.5143605, 24.0213536 35.5142854, 24.0214329 35.5142107)",
22877561,True,,Plateia Markopoulou,residential,False,15.738,,,"LINESTRING (24.0209398 35.5149591, 24.0209097 35.5150985)",
25635988,True,,Plateia Markopoulou,residential,False,27.230999999999998,,,"LINESTRING (24.0209398 35.5149591, 24.0209045 35.5149907, 24.0208701 35.5150034, 24.0208166 35.5150043, 24.0207735 35.5149829, 24.0207441 35.514949, 24.0207436 35.5149037)",
26712990,False,,Τσουδερών,residential,True,87.785,,,"LINESTRING (24.021844 35.5153104, 24.0218009 35.5152994, 24.0209097 35.5150985)",
"[819400280, 50337656, 126049310, 819400279]",False,,Επισκόπου Νικηφόρου,residential,False,135.72299999999998,,,"LINESTRING (24.021844 35.5153104, 24.0221322 35.5153737, 24.0224811 35.5154302, 24.022618 35.5154567, 24.0226688 35.5154993, 24.0227896 35.5155353, 24.0230223 35.5155804, 24.0232784 35.515632)",
245913051,True,,Δασκαλογιάννη,tertiary,False,117.627,50,,"LINESTRING (24.021844 35.5153104, 24.0217394 35.5154859, 24.0214336 35.5160442, 24.0212985 35.5162704)",
95475009,True,,Μητροπολίτου Κυρίλλου,tertiary,False,157.113,,,"LINESTRING (24.0153402 35.5139274, 24.0137194 35.5136466, 24.013644 35.5136281)",
744336572,True,,Πειραιώς,tertiary,False,85.86500000000001,50,,"LINESTRING (24.0153402 35.5139274, 24.0153175 35.5140308, 24.0151519 35.5146842)",
26712696,True,,Στρατηγού Τζανακάκη,secondary,False,41.297,50,ΕΟ90,"LINESTRING (24.0211854 35.5133867, 24.0207863 35.5135667)",
26712785,True,1,,secondary_link,False,32.324000000000005,50,,"LINESTRING (24.0207863 35.5135667, 24.0207464 35.5135926, 24.0207162 35.5136261, 24.020699 35.5136652, 24.0206959 35.5137066, 24.0207074 35.5137471, 24.0207324 35.5137833, 24.020769 35.5138122)",
26713459,True,2,Τζανακάκη,secondary,False,44.91,50,ΕΟ90,"LINESTRING (24.0207863 35.5135667, 24.0206505 35.5136276, 24.0205823 35.5136582, 24.0203517 35.5137616)",
26712696,True,,Στρατηγού Τζανακάκη,secondary,False,71.097,50,ΕΟ90,"LINESTRING (24.0218651 35.5130662, 24.0211854 35.5133867)",
26724874,True,,Χιωτάκη,residential,False,88.161,,,"LINESTRING (24.0218651 35.5130662, 24.0223464 35.5137555)",
638808800,False,2,Παπανδρέου Α.,tertiary,False,57.653,,,"LINESTRING (24.0223464 35.5137555, 24.0217902 35.5140082)",
638808800,False,2,Παπανδρέου Α.,tertiary,True,52.336,,,"LINESTRING (24.0223464 35.5137555, 24.0228513 35.5135261)",
26725203,False,2,Σολωμου,secondary,True,56.687,50,,"LINESTRING (24.0241751 35.5106133, 24.0235496 35.5105878)",
217424969,False,,Βύρωνος,residential,False,78.155,,,"LINESTRING (24.0241751 35.5106133, 24.0242443 35.5099127)",
275820098,True,1,Αποκορώνου,secondary,False,81.967,50,,"LINESTRING (24.0214534 35.5111364, 24.021958 35.5105243)",
50337654,False,,Γεωργιου Πεζανου,residential,False,30.948,,,"LINESTRING (24.0232784 35.515632, 24.0232522 35.5159095)",
50337656,False,,Επισκόπου Νικηφόρου,residential,False,42.085,,,"LINESTRING (24.0232784 35.515632, 24.0237325 35.5157134)",
"[50337656, 819400280, 126049310, 819400279]",False,,Επισκόπου Νικηφόρου,residential,True,135.723,,,"LINESTRING (24.0232784 35.515632, 24.0230223 35.5155804, 24.0227896 35.5155353, 24.0226688 35.5154993, 24.022618 35.5154567, 24.0224811 35.5154302, 24.0221322 35.5153737, 24.021844 35.5153104)",
"[819557632, 50337654, 59738838]",False,,"['Γεωργιου Πεζανου', 'Antoniou Melidoni']",residential,True,63.554,,,"LINESTRING (24.023674 35.5161906, 24.0233134 35.51615, 24.0232546 35.5161264, 24.0232399 35.5161107, 24.023235 35.5160911, 24.0232387 35.5160529, 24.0232522 35.5159095)",
819554950,False,,Μίνωος,residential,True,53.634,,,"LINESTRING (24.023674 35.5161906, 24.0236624 35.5160485, 24.0237325 35.5157134)",
125934771,False,,Πλατεία 1821,living_street,False,28.93,,,"LINESTRING (24.0211814 35.5164281, 24.0214915 35.5164912)",
95471680,False,,,residential,False,50.702,,,"LINESTRING (24.0169086 35.5131052, 24.0174493 35.5132244)",
95471694,True,,Koroneou,residential,False,53.764,,,"LINESTRING (24.0169086 35.5131052, 24.0167006 35.5135581)",
95471667,False,,Φοίνικος,residential,True,74.349,,,"LINESTRING (24.0157752 35.5082715, 24.0157915 35.507603)",
95471697,False,,Μούλετε,residential,True,72.862,,,"LINESTRING (24.0146742 35.5077855, 24.0146515 35.5084405)",
821506081,True,,Μαχιμου Mαργουνίου,residential,False,45.499,,,"LINESTRING (24.0139668 35.5104723, 24.013952 35.5108813)",
821506081,True,,Μαχιμου Mαργουνίου,residential,False,36.161,,,"LINESTRING (24.013926 35.5115011, 24.0139062 35.5118259)",
22868520,True,,Εφέδρων Πολεμιστών,tertiary,False,57.433,50,,"LINESTRING (24.0157915 35.507603, 24.0164216 35.5076637)",
95471667,False,,Φοίνικος,residential,False,74.349,,,"LINESTRING (24.0157915 35.507603, 24.0157752 35.5082715)",
821506081,True,,Μαχιμου Mαργουνίου,residential,False,43.41,,,"LINESTRING (24.0139007 35.5119162, 24.0138648 35.5123055)",
22868557,True,1,Νικολάου Σκουλά,tertiary,False,56.052,50,,"LINESTRING (24.0146515 35.5084405, 24.0140359 35.5083859)",
95471697,False,,Μούλετε,residential,False,72.862,,,"LINESTRING (24.0146515 35.5084405, 24.0146742 35.5077855)",
624347063,True,,Αναγνώστη Σκαλίδη,secondary,False,56.869,30,ΕΟ90,"LINESTRING (24.0167006 35.5135581, 24.0161003 35.5134071)",
95471694,True,,Koroneou,residential,False,75.267,,,"LINESTRING (24.0169461 35.512429, 24.0169086 35.5131052)",
619133364,True,,Κυδωνίας,secondary,False,48.763,,,"LINESTRING (24.0169461 35.512429, 24.0174843 35.5124488)",
125938377,False,,Πλατεία 1821,living_street,True,52.752,,,"LINESTRING (24.0218788 35.5163147, 24.0212985 35.5162704)",
821663790,False,,Πλατεία 1821,living_street,False,23.067,,,"LINESTRING (24.0218788 35.5163147, 24.021839 35.5165196)",
822316813,False,,Episkopou Kallistou,living_street,True,6.404,,,"LINESTRING (24.0218788 35.5163147, 24.0218968 35.516259)",
821663790,False,,Πλατεία 1821,living_street,True,23.067,,,"LINESTRING (24.021839 35.5165196, 24.0218788 35.5163147)",
125934771,False,,Πλατεία 1821,living_street,True,32.393,,,"LINESTRING (24.021839 35.5165196, 24.0217511 35.51654, 24.0217344 35.5165381, 24.0214915 35.5164912)",
822308209,False,,Ρούσου Βουρδουμπά,living_street,False,67.208,,,"LINESTRING (24.021839 35.5165196, 24.0219072 35.5165067, 24.0220836 35.5165134, 24.0222179 35.5165189, 24.0223054 35.5165226, 24.0225781 35.5165433)",
126049304,False,,Iakovou Koumi,living_street,False,82.539,,,"LINESTRING (24.0223511 35.5157955, 24.0224928 35.5158108, 24.0232522 35.5159095)",
125934771,False,,Πλατεία 1821,living_street,True,28.93,,,"LINESTRING (24.0214915 35.5164912, 24.0211814 35.5164281)",
125934771,False,,Πλατεία 1821,living_street,False,32.393,,,"LINESTRING (24.0214915 35.5164912, 24.0217344 35.5165381, 24.0217511 35.51654, 24.021839 35.5165196)",
50337654,False,,Γεωργιου Πεζανου,residential,True,30.948,,,"LINESTRING (24.0232522 35.5159095, 24.0232784 35.515632)",
"[819557632, 59738838, 50337654]",False,,"['Γεωργιου Πεζανου', 'Antoniou Melidoni']",residential,False,63.554,,,"LINESTRING (24.0232522 35.5159095, 24.0232387 35.5160529, 24.023235 35.5160911, 24.0232399 35.5161107, 24.0232546 35.5161264, 24.0233134 35.51615, 24.023674 35.5161906)",
126049304,False,,Iakovou Koumi,living_street,True,82.539,,,"LINESTRING (24.0232522 35.5159095, 24.0224928 35.5158108, 24.0223511 35.5157955)",
125938377,False,,Πλατεία 1821,living_street,False,52.752,,,"LINESTRING (24.0212985 35.5162704, 24.0218788 35.5163147)",
245913051,True,,Δασκαλογιάννη,tertiary,False,20.57,50,,"LINESTRING (24.0212985 35.5162704, 24.0212028 35.5163856, 24.0211814 35.5164281)",
822316813,False,,Episkopou Kallistou,living_street,False,6.404,,,"LINESTRING (24.0218968 35.516259, 24.0218788 35.5163147)",
125938418,False,,1. Kalistou Episkopou,living_street,False,91.21300000000001,,,"LINESTRING (24.0218968 35.516259, 24.0221886 35.5162855, 24.0226039 35.5163013, 24.0225781 35.5165433)",
822316813,False,,Episkopou Kallistou,living_street,True,50.184,,,"LINESTRING (24.0218968 35.516259, 24.0219293 35.5161276, 24.0220183 35.5158187)",
125938418,False,,1. Kalistou Episkopou,living_street,True,91.213,,,"LINESTRING (24.0225781 35.5165433, 24.0226039 35.5163013, 24.0221886 35.5162855, 24.0218968 35.516259)",
822308209,False,,Ρούσου Βουρδουμπά,living_street,True,67.20800000000001,,,"LINESTRING (24.0225781 35.5165433, 24.0223054 35.5165226, 24.0222179 35.5165189, 24.0220836 35.5165134, 24.0219072 35.5165067, 24.021839 35.5165196)",
25635988,True,,Plateia Markopoulou,residential,False,29.020000000000003,,,"LINESTRING (24.0209624 35.5143852, 24.0210097 35.5143656, 24.0210367 35.5143641, 24.021177 35.5143561, 24.0212767 35.5143605)",
143217525,False,,Plateia Markopoulou,residential,False,21.747,,,"LINESTRING (24.0209624 35.5143852, 24.0210257 35.5144048, 24.0210736 35.5144506, 24.021074 35.5145309)",
22877561,True,,Plateia Markopoulou,residential,False,49.211,,,"LINESTRING (24.021074 35.5145309, 24.0210177 35.5146652, 24.0209398 35.5149591)",
143217525,False,,Plateia Markopoulou,residential,True,21.747,,,"LINESTRING (24.021074 35.5145309, 24.0210736 35.5144506, 24.0210257 35.5144048, 24.0209624 35.5143852)",
143217524,True,,Plateia Markopoulou,residential,False,26.214,,,"LINESTRING (24.0207436 35.5149037, 24.0205318 35.5150645)",
25635988,True,,Plateia Markopoulou,residential,False,62.871,,,"LINESTRING (24.0207436 35.5149037, 24.02079 35.5147072, 24.020826 35.5145768, 24.0208514 35.5144949, 24.020915 35.5144048, 24.0209624 35.5143852)",
26712991,False,,Τσουδερών,residential,False,34.412,,,"LINESTRING (24.0205318 35.5150645, 24.0209097 35.5150985)",
26712991,False,,Τσουδερών,residential,True,87.261,,,"LINESTRING (24.0205318 35.5150645, 24.0204493 35.5150599, 24.0201618 35.5150367, 24.0195736 35.5149786)",
22868520,True,,Εφέδρων Πολεμιστών,tertiary,False,90.489,50,,"LINESTRING (24.0188368 35.5079207, 24.0198269 35.5080332)",
22868548,True,1,Μαθιού Μυλωνογιάννη,residential,False,101.914,,,"LINESTRING (24.0189511 35.5088325, 24.0188368 35.5079207)",
22868557,True,1,Νικολάου Σκουλά,tertiary,False,119.543,50,,"LINESTRING (24.0189511 35.5088325, 24.0176381 35.5087167)",
821504608,True,1,Αναγνώστου Μάντακα,residential,False,95.474,50,,"LINESTRING (24.0189623 35.5094727, 24.0200074 35.5095888)",
22868548,True,1,Μαθιού Μυλωνογιάννη,residential,False,71.34899999999999,,,"LINESTRING (24.0189623 35.5094727, 24.0189831 35.509182, 24.0189511 35.5088325)",
22868548,True,1,Μαθιού Μυλωνογιάννη,residential,False,100.782,,,"LINESTRING (24.0189314 35.5103787, 24.0189623 35.5094727)",
821504607,False,2,Μάρκου Μπότσαρη,secondary,False,109.894,50,,"LINESTRING (24.0189314 35.5103787, 24.0201434 35.510437)",
821504607,False,2,Μάρκου Μπότσαρη,secondary,True,76.201,50,,"LINESTRING (24.0189314 35.5103787, 24.018091 35.5103382)",
22868548,True,1,Μαθιού Μυλωνογιάννη,residential,False,72.857,,,"LINESTRING (24.0189063 35.5110336, 24.0189314 35.5103787)",
261536013,True,,Γρηγορίου Ε,residential,False,53.644,,,"LINESTRING (24.0189063 35.5110336, 24.0194985 35.5110526)",
22868548,True,1,Μαθιού Μυλωνογιάννη,residential,False,80.887,,,"LINESTRING (24.0188663 35.5117603, 24.0189063 35.5110336)",
22868732,True,,Υψηλαντών,residential,False,77.138,,,"LINESTRING (24.0188663 35.5117603, 24.0180149 35.5117296)",
22868548,True,1,Μαθιού Μυλωνογιάννη,residential,False,82.112,,,"LINESTRING (24.0188255 35.512498, 24.0188663 35.5117603)",
531218347,True,2,Κυδωνίας,secondary,False,53.402,,,"LINESTRING (24.0188255 35.512498, 24.0194149 35.5125196)",
22868548,True,1,Μαθιού Μυλωνογιάννη,residential,False,56.2,,,"LINESTRING (24.0187973 35.5130029, 24.0188255 35.512498)",
25636108,True,,Κόρακα,residential,False,79.321,,,"LINESTRING (24.0187973 35.5130029, 24.0179217 35.512973)",
25636108,True,,Κόρακα,residential,False,53.458,,,"LINESTRING (24.0193874 35.5130231, 24.0187973 35.5130029)",
22995945,True,,Καραϊσκάκη,residential,False,91.639,,,"LINESTRING (24.0193874 35.5130231, 24.0193557 35.5136072, 24.0193625 35.5138466)",
638808800,False,2,Παπανδρέου Α.,tertiary,False,66.455,,,"LINESTRING (24.0239522 35.5130259, 24.0233111 35.5133172)",
191050451,True,,Αντωνίου Μιχελιδάκη,residential,False,122.515,,,"LINESTRING (24.0233111 35.5133172, 24.023337 35.5144188)",
638808800,False,2,Παπανδρέου Α.,tertiary,False,38.8,,,"LINESTRING (24.0233111 35.5133172, 24.0229368 35.5134873)",
638808800,False,2,Παπανδρέου Α.,tertiary,True,66.455,,,"LINESTRING (24.0233111 35.5133172, 24.0239522 35.5130259)",
191050452,True,,Χαριλάου Τρικούπη,residential,False,152.294,,,"LINESTRING (24.0239816 35.5143953, 24.0239522 35.5130259)",
641033028,False,2,Ελευθερίου Βενιζέλου,secondary,False,58.401,50,ΕΟ94,"LINESTRING (24.0239816 35.5143953, 24.0239276 35.5143973, 24.0235239 35.514412, 24.023337 35.5144188)",
641033028,False,2,Ελευθερίου Βενιζέλου,secondary,False,25.9,50,ΕΟ94,"LINESTRING (24.023337 35.5144188, 24.0230509 35.5144237)",
641033028,False,2,Ελευθερίου Βενιζέλου,secondary,True,58.401,50,ΕΟ94,"LINESTRING (24.023337 35.5144188, 24.0235239 35.514412, 24.0239276 35.5143973, 24.0239816 35.5143953)",
1012900573,True,,Βύρωνος,residential,False,114.8,,,"LINESTRING (24.024214 35.5079725, 24.0242703 35.5090039)",
22868348,True,,Εφέδρων Πολεμιστών,tertiary,False,109.18,,,"LINESTRING (24.0228684 35.508018, 24.0240734 35.5079744)",
217424974,True,,,residential,False,120.92699999999999,,,"LINESTRING (24.0228684 35.508018, 24.0228655 35.5083337, 24.0226596 35.5090871)",
217424970,False,,Κριαράδων,residential,True,58.095,,,"LINESTRING (24.0208861 35.5085093, 24.020952 35.509029)",
22868358,True,,Παπαρηγοπούλου,residential,False,61.327,,,"LINESTRING (24.0242703 35.5090039, 24.0235936 35.5090312)",
217424969,False,,Βύρωνος,residential,True,101.081,,,"LINESTRING (24.0242703 35.5090039, 24.0242443 35.5099127)",
22868557,True,1,Νικολάου Σκουλά,tertiary,False,54.899,50,,"LINESTRING (24.0226596 35.5090871, 24.0220535 35.5091054)",
239856844,False,,Αναγνώστου Μάντακα,residential,True,73.737,50,,"LINESTRING (24.0208156 35.509672, 24.0200074 35.5095888)",
217424969,False,,Βύρωνος,residential,False,101.081,,,"LINESTRING (24.0242443 35.5099127, 24.0242703 35.5090039)",
217424969,False,,Βύρωνος,residential,True,78.155,,,"LINESTRING (24.0242443 35.5099127, 24.0241751 35.5106133)",
275820098,True,1,Αποκορώνου,secondary,False,13.348,50,,"LINESTRING (24.0224272 35.5099662, 24.0225106 35.5098672)",
217424979,False,,Αναγνώστου Μάντακα,residential,True,39.971000000000004,,,"LINESTRING (24.0224272 35.5099662, 24.0222788 35.509871, 24.0220274 35.5098505)",
641033028,False,2,Ελευθερίου Βενιζέλου,secondary,True,25.9,50,ΕΟ94,"LINESTRING (24.0230509 35.5144237, 24.023337 35.5144188)",
"[422984257, 26712837]",True,"['1', '2']",Ελευθερίου Βενιζέλου,secondary,False,57.38099999999999,50,ΕΟ94,"LINESTRING (24.0230509 35.5144237, 24.0229492 35.5144532, 24.0228538 35.5144649, 24.0227527 35.5144781, 24.0226819 35.5144834, 24.0226048 35.5144891, 24.0224269 35.5145023)",
380959523,True,,Αρχοντάκη,residential,False,106.634,,,"LINESTRING (24.0224212 35.514416, 24.0224241 35.5143731, 24.0224384 35.5143289, 24.0228513 35.5135261)",
422984259,True,1,Ελευθερίου Βενιζέλου,secondary,False,57.0,50,ΕΟ94,"LINESTRING (24.0224212 35.514416, 24.0226029 35.5144182, 24.0230509 35.5144237)",
380954614,True,,Νικηφόρου Φωκά,tertiary,False,16.491,50,,"LINESTRING (24.0223036 35.5145593, 24.0221433 35.5144888)",
245913051,True,,Δασκαλογιάννη,tertiary,False,93.464,50,,"LINESTRING (24.0223036 35.5145593, 24.0222649 35.5145969, 24.0220749 35.5149167, 24.021844 35.5153104)",
422984259,True,1,Ελευθερίου Βενιζέλου,secondary,False,18.919,50,ΕΟ94,"LINESTRING (24.0222122 35.5144134, 24.0224212 35.514416)",
422984247,True,,,tertiary,False,21.810000000000002,,,"LINESTRING (24.0222122 35.5144134, 24.0223662 35.5144799, 24.0224269 35.5145023)",
422984238,False,3,Plateia Markopoulou,tertiary,False,9.928,50,,"LINESTRING (24.021513 35.5141497, 24.0214329 35.5142107)",
422984237,False,2,Παπανδρέου Α.,tertiary,True,29.637,50,,"LINESTRING (24.021513 35.5141497, 24.0216158 35.5140913, 24.0216574 35.5140716, 24.0217902 35.5140082)",
422984251,True,2,Ελευθερίου Βενιζέλου,secondary,False,27.929000000000002,,ΕΟ94,"LINESTRING (24.021513 35.5141497, 24.021642 35.5142047, 24.0217892 35.5142616)",
422984253,True,2,Ελευθερίου Βενιζέλου,secondary,False,77.09100000000001,,ΕΟ94,"LINESTRING (24.020769 35.5138122, 24.0213339 35.5140684, 24.021513 35.5141497)",
245913051,True,,Δασκαλογιάννη,tertiary,False,12.834,50,,"LINESTRING (24.0224269 35.5145023, 24.0223036 35.5145593)",
422984249,True,,Αρχοντακη,residential,False,9.61,,,"LINESTRING (24.0224269 35.5145023, 24.0224212 35.514416)",
380959522,True,1,Νικηφόρου Φωκά,tertiary,False,150.032,50,,"LINESTRING (24.0224269 35.5145023, 24.0224621 35.5145207, 24.023466 35.5149753, 24.0237735 35.5151146, 24.023842 35.5151899)",
422984255,True,2,Ελευθερίου Βενιζέλου,secondary,False,25.878,50,ΕΟ94,"LINESTRING (24.0224269 35.5145023, 24.0223361 35.5145098, 24.0222392 35.5145022, 24.0221433 35.5144888)",
380954614,True,,Νικηφόρου Φωκά,tertiary,False,19.161,50,,"LINESTRING (24.0224898 35.5146413, 24.0223036 35.5145593)",
422984250,True,,Αρχοντακη,residential,False,16.472,,,"LINESTRING (24.0224898 35.5146413, 24.0224395 35.5145325, 24.0224269 35.5145023)",
638808800,False,2,Παπανδρέου Α.,tertiary,True,57.653,,,"LINESTRING (24.0217902 35.5140082, 24.0223464 35.5137555)",
422984237,False,2,Παπανδρέου Α.,tertiary,False,29.637,50,,"LINESTRING (24.0217902 35.5140082, 24.0216574 35.5140716, 24.0216158 35.5140913, 24.021513 35.5141497)",
422984248,True,1,,secondary_link,False,34.337,50,,"LINESTRING (24.0217902 35.5140082, 24.0217409 35.5140421, 24.0217088 35.5140877, 24.0216978 35.5141395, 24.0217092 35.5141912, 24.0217417 35.5142367, 24.0217892 35.5142616)",
422984254,True,2,Ελευθερίου Βενιζέλου,secondary,False,41.957,,ΕΟ94,"LINESTRING (24.0217892 35.5142616, 24.0221469 35.5144007, 24.0222122 35.5144134)",
22868410,True,,Μαρκορά,residential,False,58.905,,,"LINESTRING (24.0229033 35.5098891, 24.0235535 35.5099115)",
771299433,False,,Βωμ,residential,True,75.619,,,"LINESTRING (24.0229033 35.5098891, 24.0228925 35.5105691)",
26725203,False,2,Σολωμου,secondary,False,59.513,50,,"LINESTRING (24.0228925 35.5105691, 24.0235496 35.5105878)",
26725203,False,2,Σολωμου,secondary,True,84.732,50,,"LINESTRING (24.0228925 35.5105691, 24.021958 35.5105243)",
771299433,False,,Βωμ,residential,False,75.619,,,"LINESTRING (24.0228925 35.5105691, 24.0229033 35.5098891)",
805291227,False,,,residential,True,7.978,,,"LINESTRING (24.0157899 35.51363, 24.0158069 35.5137004)",
805291228,False,,,residential,True,181.21800000000002,,,"LINESTRING (24.0174771 35.5143618, 24.0170852 35.5143659, 24.0170594 35.5143659, 24.017042 35.5143578, 24.017023 35.5143353, 24.0170116 35.5142066, 24.0169974 35.514176, 24.0169709 35.5141454, 24.0169099 35.5141183, 24.0161388 35.5138301, 24.0158069 35.5137004)",
805291227,False,,,residential,False,7.978,,,"LINESTRING (24.0158069 35.5137004, 24.0157899 35.51363)",
805291228,False,,,residential,False,181.21800000000002,,,"LINESTRING (24.0158069 35.5137004, 24.0161388 35.5138301, 24.0169099 35.5141183, 24.0169709 35.5141454, 24.0169974 35.514176, 24.0170116 35.5142066, 24.017023 35.5143353, 24.017042 35.5143578, 24.0170594 35.5143659, 24.0170852 35.5143659, 24.0174771 35.5143618)",
805291228,False,,,residential,True,46.694,,,"LINESTRING (24.0158069 35.5137004, 24.01574 35.5138051, 24.0156795 35.5138289, 24.0153849 35.5137688)",
744336572,True,,Πειραιώς,tertiary,False,18.108,50,,"LINESTRING (24.0153849 35.5137688, 24.0153786 35.5138032, 24.0153402 35.5139274)",
805291228,False,,,residential,False,46.693999999999996,,,"LINESTRING (24.0153849 35.5137688, 24.0156795 35.5138289, 24.01574 35.5138051, 24.0158069 35.5137004)",
822316813,False,,Episkopou Kallistou,living_street,False,50.184,,,"LINESTRING (24.0220183 35.5158187, 24.0219293 35.5161276, 24.0218968 35.516259)",
25636013,True,1,Παρθενίου Κελαϊδή,residential,False,27.569,,,"LINESTRING (24.0164003 35.5091329, 24.0163954 35.5093808)",
823564612,False,,,residential,False,142.10699999999997,,,"LINESTRING (24.0164003 35.5091329, 24.0165962 35.5091384, 24.0168224 35.5091394, 24.0171314 35.5091262, 24.0172107 35.5091115, 24.0171172 35.5089212, 24.0176209 35.5089531)",
22877694,True,1,Ζυμβρακάκηδων,secondary,False,26.333,,,"LINESTRING (24.0176209 35.5089531, 24.0176381 35.5087167)",
823564612,False,,,residential,True,142.10699999999997,,,"LINESTRING (24.0176209 35.5089531, 24.0171172 35.5089212, 24.0172107 35.5091115, 24.0171314 35.5091262, 24.0168224 35.5091394, 24.0165962 35.5091384, 24.0164003 35.5091329)",
26724843,True,,Βολουδάκηδων,residential,False,59.817,,,"LINESTRING (24.0203639 35.5124741, 24.0204838 35.5124968, 24.020585 35.512522, 24.0206441 35.5125621, 24.0208104 35.5128174)",
275820098,True,1,Αποκορώνου,secondary,False,135.56099999999998,50,,"LINESTRING (24.0203639 35.5124741, 24.0205006 35.5122895, 24.0211886 35.5114567)",
638808800,False,2,Παπανδρέου Α.,tertiary,False,52.336,,,"LINESTRING (24.0228513 35.5135261, 24.0223464 35.5137555)",
638808800,False,2,Παπανδρέου Α.,tertiary,True,8.86,,,"LINESTRING (24.0228513 35.5135261, 24.0229368 35.5134873)",
