osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,access,ref,junction
160231273,False,Παντελή Τσαμίση,residential,50,False,233.34699999999998,,"LINESTRING (21.254717 40.5333315, 21.2546544 40.5334159, 21.254586 40.5335342, 21.2545578 40.5336239, 21.2545417 40.5337146, 21.2545744 40.5343553, 21.2546273 40.5347245, 21.2547345 40.5353957)",,,
160322906,False,Λεοντιάδη Σεβαστού,residential,50,False,65.857,,"LINESTRING (21.254717 40.5333315, 21.2548564 40.533298, 21.2549713 40.5332534, 21.2553933 40.5330439)",,,
260201270,False,Λεοντιάδη Σεβαστού,residential,,False,69.878,,"LINESTRING (21.254717 40.5333315, 21.2545766 40.5333222, 21.2543647 40.5333038, 21.2541313 40.5332875, 21.2538955 40.5332615)",,,
160231304,False,Ευάγγελου Παπανούτσου,residential,50,True,90.687,,"LINESTRING (21.2572768 40.5335267, 21.2571038 40.5327218)",,,
339161729,False,Μεθόδιου Ανθρακίτη,residential,50,True,84.182,,"LINESTRING (21.2572768 40.5335267, 21.2563302 40.5337624)",,,
260197757,False,Ευάγγελου Παπανούτσου,residential,,False,107.47,,"LINESTRING (21.2572768 40.5335267, 21.2573145 40.5337051, 21.2574774 40.5344811)",,,
339161729,False,Μεθόδιου Ανθρακίτη,residential,50,False,98.555,,"LINESTRING (21.2572768 40.5335267, 21.2579876 40.5333496, 21.258385 40.5332507)",,,
160231280,False,Μ. Τριανταφυλλίδη,residential,50,True,230.678,,"LINESTRING (21.2556612 40.5350983, 21.2555999 40.5349693, 21.2555569 40.5348633, 21.2555221 40.53474, 21.2555006 40.53458, 21.2554912 40.5343078, 21.2554912 40.5340092, 21.2554751 40.5337126, 21.2554416 40.5333538, 21.2553933 40.5330439)",,,
260198659,False,Αντώνη Καλαφατίδη,residential,50,False,85.066,2,"LINESTRING (21.2556612 40.5350983, 21.2553317 40.5352169, 21.254961 40.5353331, 21.2547345 40.5353957)",,,
260198659,False,Αντώνη Καλαφατίδη,residential,50,True,82.321,2,"LINESTRING (21.2556612 40.5350983, 21.2558877 40.5350201, 21.2561595 40.5349271, 21.2563871 40.5348378, 21.2565319 40.5347685)",,,
928477519,False,Αποδήμων Καστοριανών,residential,50,True,102.501,2,"LINESTRING (21.2569959 40.5352068, 21.2577195 40.534467)",,,
928477520,False,Αποδήμων Καστοριανών,residential,50,False,80.2,2,"LINESTRING (21.2569959 40.5352068, 21.2563938 40.5357643)",,,
160222907,False,Κωνσταντίνου Καραμανλή,residential,50,False,93.271,,"LINESTRING (21.2569959 40.5352068, 21.2572923 40.535348, 21.2575982 40.5354243, 21.2578469 40.535451, 21.2580273 40.5354424)",,,
260686506,False,Κωνσταντίνου Καραμανλή,residential,,True,62.848,,"LINESTRING (21.2569959 40.5352068, 21.2568303 40.5350855, 21.256772 40.535034, 21.2567076 40.5349734, 21.2566412 40.5348959, 21.2565319 40.5347685)",,,
160231273,False,Παντελή Τσαμίση,residential,50,False,6.872,,"LINESTRING (21.2547345 40.5353957, 21.2547335 40.5354575)",,,
160231273,False,Παντελή Τσαμίση,residential,50,True,233.34699999999998,,"LINESTRING (21.2547345 40.5353957, 21.2546273 40.5347245, 21.2545744 40.5343553, 21.2545417 40.5337146, 21.2545578 40.5336239, 21.254586 40.5335342, 21.2546544 40.5334159, 21.254717 40.5333315)",,,
260198659,False,Αντώνη Καλαφατίδη,residential,50,True,85.066,2,"LINESTRING (21.2547345 40.5353957, 21.254961 40.5353331, 21.2553317 40.5352169, 21.2556612 40.5350983)",,,
138669408,False,Αποδήμων Καστοριανών,residential,50,False,36.873999999999995,2,"LINESTRING (21.2551855 40.5370893, 21.2551372 40.5372422, 21.2550634 40.5374073)",,,
138669408,False,Αποδήμων Καστοριανών,residential,50,True,54.379,2,"LINESTRING (21.2551855 40.5370893, 21.2552378 40.5369334, 21.2552914 40.536805, 21.255345 40.5367255, 21.2554228 40.5366398)",,,
160231273,False,Παντελή Τσαμίση,residential,50,True,101.525,,"LINESTRING (21.2551855 40.5370893, 21.2550265 40.5369626, 21.2549653 40.5368306, 21.2549115 40.5365742, 21.2548559 40.5362385)",,,
260198057,False,Αντώνη Καλαφατίδη,residential,,False,18.198,,"LINESTRING (21.2574774 40.5344811, 21.2576791 40.5344238)",,,
260197757,False,Ευάγγελου Παπανούτσου,residential,,True,107.47,,"LINESTRING (21.2574774 40.5344811, 21.2573145 40.5337051, 21.2572768 40.5335267)",,,
260198057,False,Αντώνη Καλαφατίδη,residential,,True,86.07900000000001,,"LINESTRING (21.2574774 40.5344811, 21.2569877 40.5346393, 21.2565319 40.5347685)",,,
339161728,False,Δημήτριου Γληνού,residential,50,True,113.165,,"LINESTRING (21.2565319 40.5347685, 21.2563302 40.5337624)",,,
260198057,False,Αντώνη Καλαφατίδη,residential,,False,86.07900000000001,,"LINESTRING (21.2565319 40.5347685, 21.2569877 40.5346393, 21.2574774 40.5344811)",,,
260198659,False,Αντώνη Καλαφατίδη,residential,50,False,82.321,2,"LINESTRING (21.2565319 40.5347685, 21.2563871 40.5348378, 21.2561595 40.5349271, 21.2558877 40.5350201, 21.2556612 40.5350983)",,,
260686506,False,Κωνσταντίνου Καραμανλή,residential,,False,62.848,,"LINESTRING (21.2565319 40.5347685, 21.2566412 40.5348959, 21.2567076 40.5349734, 21.256772 40.535034, 21.2568303 40.5350855, 21.2569959 40.5352068)",,,
260198057,False,Αντώνη Καλαφατίδη,residential,,True,18.198,,"LINESTRING (21.2576791 40.5344238, 21.2574774 40.5344811)",,,
"[836106602, 138669414]",True,,secondary,50,False,77.652,,"LINESTRING (21.2576791 40.5344238, 21.2576506 40.534376, 21.2576346 40.5343249, 21.2576316 40.5342725, 21.2576418 40.5342206, 21.2576647 40.5341711, 21.2576996 40.5341258, 21.2577452 40.5340864, 21.2578029 40.5340528, 21.2578681 40.5340287, 21.2579384 40.534015, 21.2580109 40.5340122, 21.2580827 40.5340205, 21.2581508 40.5340394)",,ΕΟ15,roundabout
160231297,False,Αμπελώνων,residential,50,False,283.236,,"LINESTRING (21.2538955 40.5332615, 21.2538162 40.5338654, 21.2537776 40.5342708, 21.253776 40.5344383, 21.2537756 40.5346658, 21.2538001 40.5350274, 21.2538631 40.5354698, 21.2538859 40.5356023, 21.2539141 40.5356848, 21.253971 40.5357891)",,,
160231297,False,Αμπελώνων,residential,50,True,85.166,,"LINESTRING (21.2538955 40.5332615, 21.2539221 40.5330837, 21.2539597 40.5329389, 21.2540227 40.5327595, 21.2540925 40.5325699, 21.2541112 40.5325149)",,,
260201270,False,Λεοντιάδη Σεβαστού,residential,,True,69.878,,"LINESTRING (21.2538955 40.5332615, 21.2541313 40.5332875, 21.2543647 40.5333038, 21.2545766 40.5333222, 21.254717 40.5333315)",,,
"[160231297, 962231571, 339162775]",False,"['Λουκά Σιάνου', 'Αμπελώνων']",residential,50,False,156.75400000000002,,"LINESTRING (21.253971 40.5357891, 21.2540053 40.5358948, 21.2540267 40.5359784, 21.2540321 40.5360395, 21.254008 40.5361272, 21.2539959 40.5361924, 21.2540026 40.5362505, 21.2540254 40.5362994, 21.2540348 40.5363463, 21.2540321 40.5364126, 21.2540187 40.5364971, 21.2543178 40.5363952, 21.2544385 40.5363483, 21.2545967 40.5362882, 21.2547147 40.5362607, 21.2548559 40.5362385)",,,
160231297,False,Αμπελώνων,residential,50,True,283.236,,"LINESTRING (21.253971 40.5357891, 21.2539141 40.5356848, 21.2538859 40.5356023, 21.2538631 40.5354698, 21.2538001 40.5350274, 21.2537756 40.5346658, 21.253776 40.5344383, 21.2537776 40.5342708, 21.2538162 40.5338654, 21.2538955 40.5332615)",,,
260203094,False,,residential,50,False,77.50600000000001,,"LINESTRING (21.253971 40.5357891, 21.2541779 40.5357639, 21.2542742 40.5357516, 21.2543479 40.5357337, 21.254417 40.5357001, 21.2545699 40.5355961, 21.2546664 40.5355217, 21.2547335 40.5354575)",,,
160231273,False,Παντελή Τσαμίση,residential,50,False,87.457,,"LINESTRING (21.2547335 40.5354575, 21.2548559 40.5362385)",,,
160231273,False,Παντελή Τσαμίση,residential,50,True,6.872,,"LINESTRING (21.2547335 40.5354575, 21.2547345 40.5353957)",,,
260203094,False,,residential,50,True,77.506,,"LINESTRING (21.2547335 40.5354575, 21.2546664 40.5355217, 21.2545699 40.5355961, 21.254417 40.5357001, 21.2543479 40.5357337, 21.2542742 40.5357516, 21.2541779 40.5357639, 21.253971 40.5357891)",,,
160222905,False,Βασιλείου Τσανούσα,residential,50,True,18.607,,"LINESTRING (21.2557903 40.538348, 21.2556709 40.5382074)",,,
160222914,False,,residential,,False,71.868,,"LINESTRING (21.2557903 40.538348, 21.2556696 40.538398, 21.2554282 40.5384943, 21.2552968 40.5385417, 21.2551309 40.538609, 21.2550454 40.5386577)",,,
160222914,False,,residential,,True,76.887,,"LINESTRING (21.2557903 40.538348, 21.2560223 40.5382349, 21.2563147 40.5381034, 21.2565748 40.5379985)",,,
994013464,False,Γουναράδων,secondary,50,False,5.716,2,"LINESTRING (21.2580486 40.5384953, 21.2580479 40.5385467)",,,
160222909,False,Δημάρχου Γ. Βουίτση,residential,50,True,141.675,,"LINESTRING (21.2580486 40.5384953, 21.2577416 40.538483, 21.2574367 40.5384382, 21.2572342 40.5383791, 21.2571826 40.538364, 21.2569855 40.5382914, 21.2567436 40.5381539, 21.2566402 40.5380624, 21.2565748 40.5379985)",,,
"[994013465, 340859955, 994013463]",False,Γουναράδων,secondary,50,True,125.36500000000001,2,"LINESTRING (21.2580486 40.5384953, 21.2580459 40.5383441, 21.2580381 40.5379119, 21.2580259 40.537368)",,,
260205110,False,Νικ. Καζαντζάκη,residential,50,False,87.559,,"LINESTRING (21.258822 40.5352893, 21.2597738 40.5349782)",,,
1011464719,False,Χλόης,secondary,30,False,3.216,2,"LINESTRING (21.258822 40.5352893, 21.2588056 40.5352632)",,,
1011464719,False,Χλόης,secondary,30,True,82.624,2,"LINESTRING (21.258822 40.5352893, 21.2592098 40.5359714)",,,
260211388,True,Φουντουκλή,tertiary,50,False,83.369,,"LINESTRING (21.2587977 40.5370378, 21.2596885 40.5367156)",,,
31307810,False,Εθνικής Αντιστάσεως,residential,50,False,160.09999999999997,,"LINESTRING (21.2587977 40.5370378, 21.2588471 40.537095, 21.2589077 40.537353, 21.2589499 40.5376428, 21.2589714 40.5378537, 21.2590049 40.538188, 21.2590465 40.5384571)",,,
916730188,False,Παπαναστασίου,residential,50,False,66.55499999999999,,"LINESTRING (21.2587977 40.5370378, 21.2586656 40.5369925, 21.2585556 40.5369731, 21.2583639 40.5369538, 21.2581877 40.5369428, 21.2580283 40.5369373)",,,
260209765,False,Κάλβου,residential,50,False,123.64,,"LINESTRING (21.2583793 40.5345805, 21.2596238 40.5339959)",,,
1012087477,False,Χλόης,secondary,,False,17.146,2,"LINESTRING (21.2583793 40.5345805, 21.2582923 40.5344412)",,,
"[1012087477, 1011464719]",False,Χλόης,secondary,30,True,84.02799999999999,2,"LINESTRING (21.2583793 40.5345805, 21.2586071 40.5349436, 21.2588056 40.5352632)",,,
260209765,False,Κάλβου,residential,50,True,123.64,,"LINESTRING (21.2596238 40.5339959, 21.2583793 40.5345805)",,,
160222912,False,Εμπειρίκου,residential,50,False,78.79400000000001,,"LINESTRING (21.2596238 40.5339959, 21.2595525 40.5339495, 21.259479 40.5339016, 21.2593784 40.5338247, 21.2593013 40.5337549, 21.2592517 40.5336876, 21.2592103 40.5336065, 21.2591846 40.5334975, 21.259195 40.5334086)",,,
160222912,False,Εμπειρίκου,residential,50,True,100.777,,"LINESTRING (21.2596238 40.5339959, 21.2597843 40.5341019, 21.2599631 40.5342475, 21.2601194 40.5344209, 21.2603594 40.5347023)",,,
260209787,False,Καβάφη,residential,50,False,90.353,,"LINESTRING (21.2582328 40.5337628, 21.259195 40.5334086)",,,
1012089300,False,Γουναράδων,secondary,,False,58.378,2,"LINESTRING (21.2582328 40.5337628, 21.258385 40.5332507)",,ΕΟ15,
1012089300,False,Γουναράδων,secondary,,True,31.528,2,"LINESTRING (21.2582328 40.5337628, 21.2581508 40.5340394)",,ΕΟ15,
260209787,False,Καβάφη,residential,50,True,90.353,,"LINESTRING (21.259195 40.5334086, 21.2582328 40.5337628)",,,
160222912,False,Εμπειρίκου,residential,50,False,55.471000000000004,,"LINESTRING (21.259195 40.5334086, 21.2592121 40.5332568, 21.2592759 40.5329137)",,,
160222912,False,Εμπειρίκου,residential,50,True,78.79400000000001,,"LINESTRING (21.259195 40.5334086, 21.2591846 40.5334975, 21.2592103 40.5336065, 21.2592517 40.5336876, 21.2593013 40.5337549, 21.2593784 40.5338247, 21.259479 40.5339016, 21.2595525 40.5339495, 21.2596238 40.5339959)",,,
1012089302,False,Γουναράδων,secondary,,True,10.336,2,"LINESTRING (21.2597492 40.5309594, 21.2596507 40.5310145)",yes,ΕΟ15,
"[138669409, 260209892]",False,Κωπηλατών,residential,50,"[False, True]",239.37500000000003,,"LINESTRING (21.2597492 40.5309594, 21.2599048 40.5310874, 21.2599745 40.5311633, 21.2600121 40.5312316, 21.260055 40.5314222, 21.2600698 40.5315822, 21.2600791 40.5316995, 21.2600499 40.5320686, 21.2600054 40.5323793, 21.2599397 40.5327004, 21.2599128 40.5329145, 21.2599075 40.5330327)",,,
160222909,False,Δημάρχου Γ. Βουίτση,residential,50,True,15.689,,"LINESTRING (21.2565748 40.5379985, 21.2564676 40.5378833)",,,
160222909,False,Δημάρχου Γ. Βουίτση,residential,50,False,141.675,,"LINESTRING (21.2565748 40.5379985, 21.2566402 40.5380624, 21.2567436 40.5381539, 21.2569855 40.5382914, 21.2571826 40.538364, 21.2572342 40.5383791, 21.2574367 40.5384382, 21.2577416 40.538483, 21.2580486 40.5384953)",,,
160222914,False,,residential,,False,76.887,,"LINESTRING (21.2565748 40.5379985, 21.2563147 40.5381034, 21.2560223 40.5382349, 21.2557903 40.538348)",,,
160222914,False,,residential,,True,70.709,,"LINESTRING (21.2565748 40.5379985, 21.2568994 40.5378497, 21.2571461 40.5377437, 21.2572977 40.5376784)",,,
340859955,False,Γουναράδων,secondary,50,True,5.942,2,"LINESTRING (21.2580259 40.537368, 21.2580286 40.5373146)",,,
160222914,False,,residential,,False,70.57300000000001,,"LINESTRING (21.2580259 40.537368, 21.257873 40.5374277, 21.2577 40.5375001, 21.2575163 40.5375806, 21.2572977 40.5376784)",,,
"[994013465, 340859955, 994013463]",False,Γουναράδων,secondary,50,False,125.36500000000001,2,"LINESTRING (21.2580259 40.537368, 21.2580381 40.5379119, 21.2580459 40.5383441, 21.2580486 40.5384953)",,,
260211559,False,Δημάρχου Σαρ. Τσεμάνη,residential,50,True,115.36700000000002,,"LINESTRING (21.2627925 40.5366616, 21.2626487 40.5367846, 21.2625109 40.5368922, 21.2623511 40.5369977, 21.2621564 40.5371178, 21.2619626 40.5372155, 21.2617387 40.53731)",,,
260211866,False,Τσαρούχη,residential,50,True,142.008,,"LINESTRING (21.2627925 40.5366616, 21.2625036 40.5364999, 21.2621665 40.5362967, 21.2619609 40.5361469, 21.2618077 40.5360084, 21.2616503 40.5358524, 21.2615899 40.5357827)",,,
260205110,False,Νικ. Καζαντζάκη,residential,50,False,58.226,,"LINESTRING (21.2597738 40.5349782, 21.2603594 40.5347023)",,,
260205110,False,Νικ. Καζαντζάκη,residential,50,True,87.559,,"LINESTRING (21.2597738 40.5349782, 21.258822 40.5352893)",,,
260211639,False,Γκίκα,residential,50,False,73.06,,"LINESTRING (21.2597738 40.5349782, 21.259971 40.5352176, 21.260123 40.5354286, 21.2602179 40.5355416)",,,
260211559,False,Δημάρχου Σαρ. Τσεμάνη,residential,50,True,67.896,,"LINESTRING (21.2617387 40.53731, 21.2610126 40.5375714)",,,
260211559,False,Δημάρχου Σαρ. Τσεμάνη,residential,50,False,115.36699999999999,,"LINESTRING (21.2617387 40.53731, 21.2619626 40.5372155, 21.2621564 40.5371178, 21.2623511 40.5369977, 21.2625109 40.5368922, 21.2626487 40.5367846, 21.2627925 40.5366616)",,,
260211639,False,Γκίκα,residential,50,False,107.05599999999998,,"LINESTRING (21.2617387 40.53731, 21.2619322 40.5374297, 21.2620654 40.5374939, 21.2622234 40.537551, 21.2624159 40.5375979, 21.2628874 40.5376758)",,,
260211639,False,Γκίκα,residential,50,True,147.246,,"LINESTRING (21.2617387 40.53731, 21.2615396 40.5370603, 21.2614305 40.5369328, 21.2613111 40.536817, 21.2611195 40.5366425, 21.2609725 40.5365172, 21.260755 40.5363186, 21.2606973 40.5362523)",,,
160222895,False,Δημάρχου Απ. Πετκανά,residential,50,False,52.367,,"LINESTRING (21.2602355 40.5364943, 21.2596885 40.5367156)",,,
160222895,False,Δημάρχου Απ. Πετκανά,residential,50,True,47.404,,"LINESTRING (21.2602355 40.5364943, 21.2606973 40.5362523)",,,
260211844,False,Κόντογλου,residential,50,False,136.608,,"LINESTRING (21.2602355 40.5364943, 21.2602843 40.5365599, 21.2604144 40.5367458, 21.2606337 40.5370343, 21.2607671 40.537229, 21.2609066 40.5374216, 21.2610126 40.5375714)",,,
260211559,False,Δημάρχου Σαρ. Τσεμάνη,residential,50,False,67.896,,"LINESTRING (21.2610126 40.5375714, 21.2617387 40.53731)",,,
260211559,False,Δημάρχου Σαρ. Τσεμάνη,residential,50,True,73.31,,"LINESTRING (21.2610126 40.5375714, 21.2608892 40.5376091, 21.2606987 40.5376754, 21.2604399 40.5377559, 21.2602259 40.5378471)",,,
260211844,False,Κόντογλου,residential,50,False,134.45700000000002,,"LINESTRING (21.2610126 40.5375714, 21.261085 40.5376519, 21.2611585 40.5377192, 21.2612348 40.5377921, 21.2613322 40.5378681, 21.2615528 40.5380141, 21.2620425 40.5382987, 21.2621673 40.5383936)",,,
260211844,False,Κόντογλου,residential,50,True,136.608,,"LINESTRING (21.2610126 40.5375714, 21.2609066 40.5374216, 21.2607671 40.537229, 21.2606337 40.5370343, 21.2604144 40.5367458, 21.2602843 40.5365599, 21.2602355 40.5364943)",,,
160222895,False,Δημάρχου Απ. Πετκανά,residential,50,False,25.108,,"LINESTRING (21.2615899 40.5357827, 21.2613479 40.5359137)",,,
160222895,False,Δημάρχου Απ. Πετκανά,residential,50,True,41.172,,"LINESTRING (21.2615899 40.5357827, 21.2619885 40.5355698)",,,
260211866,False,Τσαρούχη,residential,50,False,142.008,,"LINESTRING (21.2615899 40.5357827, 21.2616503 40.5358524, 21.2618077 40.5360084, 21.2619609 40.5361469, 21.2621665 40.5362967, 21.2625036 40.5364999, 21.2627925 40.5366616)",,,
160231273,False,Παντελή Τσαμίση,residential,50,True,87.457,,"LINESTRING (21.2548559 40.5362385, 21.2547335 40.5354575)",,,
160231273,False,Παντελή Τσαμίση,residential,50,False,101.525,,"LINESTRING (21.2548559 40.5362385, 21.2549115 40.5365742, 21.2549653 40.5368306, 21.2550265 40.5369626, 21.2551855 40.5370893)",,,
"[160231297, 962231571, 339162775]",False,"['Λουκά Σιάνου', 'Αμπελώνων']",residential,50,True,156.754,,"LINESTRING (21.2548559 40.5362385, 21.2547147 40.5362607, 21.2545967 40.5362882, 21.2544385 40.5363483, 21.2543178 40.5363952, 21.2540187 40.5364971, 21.2540321 40.5364126, 21.2540348 40.5363463, 21.2540254 40.5362994, 21.2540026 40.5362505, 21.2539959 40.5361924, 21.254008 40.5361272, 21.2540321 40.5360395, 21.2540267 40.5359784, 21.2540053 40.5358948, 21.253971 40.5357891)",,,
138669411,False,Αλεξάνδρου Παπατέρπου,tertiary,50,True,93.91,2,"LINESTRING (21.2621673 40.5383936, 21.2631303 40.5379721)",,,
260211844,False,Κόντογλου,residential,50,True,134.457,,"LINESTRING (21.2621673 40.5383936, 21.2620425 40.5382987, 21.2615528 40.5380141, 21.2613322 40.5378681, 21.2612348 40.5377921, 21.2611585 40.5377192, 21.261085 40.5376519, 21.2610126 40.5375714)",,,
260211639,False,Γκίκα,residential,50,False,75.408,,"LINESTRING (21.2628874 40.5376758, 21.2634904 40.5376841, 21.2636115 40.5376858, 21.263779 40.5376969)",,,
260211639,False,Γκίκα,residential,50,True,107.05600000000001,,"LINESTRING (21.2628874 40.5376758, 21.2624159 40.5375979, 21.2622234 40.537551, 21.2620654 40.5374939, 21.2619322 40.5374297, 21.2617387 40.53731)",,,
339164399,False,,residential,50,False,38.818,,"LINESTRING (21.2628874 40.5376758, 21.2630545 40.5378796, 21.2631303 40.5379721)",,,
260211639,False,Γκίκα,residential,50,False,10.492,,"LINESTRING (21.263779 40.5376969, 21.2638562 40.5377708)",,,
138669411,False,Αλεξάνδρου Παπατέρπου,tertiary,50,False,62.782,2,"LINESTRING (21.263779 40.5376969, 21.263302 40.5379003, 21.2631303 40.5379721)",,,
260211639,False,Γκίκα,residential,50,True,75.408,,"LINESTRING (21.263779 40.5376969, 21.2636115 40.5376858, 21.2634904 40.5376841, 21.2628874 40.5376758)",,,
260996419,False,,residential,,False,9.699,,"LINESTRING (21.2572977 40.5376784, 21.25724 40.537603)",,,
160222914,False,,residential,,False,70.709,,"LINESTRING (21.2572977 40.5376784, 21.2571461 40.5377437, 21.2568994 40.5378497, 21.2565748 40.5379985)",,,
160222914,False,,residential,,True,70.57300000000001,,"LINESTRING (21.2572977 40.5376784, 21.2575163 40.5375806, 21.2577 40.5375001, 21.257873 40.5374277, 21.2580259 40.537368)",,,
260996419,False,,residential,,True,9.699,,"LINESTRING (21.25724 40.537603, 21.2572977 40.5376784)",,,
268094751,False,Φουντουκλή,tertiary,50,False,72.332,,"LINESTRING (21.25724 40.537603, 21.2564676 40.5378833)",,,
268094751,False,Φουντουκλή,tertiary,50,True,74.024,,"LINESTRING (21.25724 40.537603, 21.2572883 40.5375811, 21.2573352 40.5375627, 21.2576853 40.5374323, 21.2578804 40.5373579, 21.2580286 40.5373146)",,,
339161728,False,Δημήτριου Γληνού,residential,50,False,113.165,,"LINESTRING (21.2563302 40.5337624, 21.2565319 40.5347685)",,,
339161728,False,Δημήτριου Γληνού,residential,50,True,108.309,,"LINESTRING (21.2563302 40.5337624, 21.2562164 40.5327922)",,,
339161729,False,Μεθόδιου Ανθρακίτη,residential,50,False,84.182,,"LINESTRING (21.2563302 40.5337624, 21.2572768 40.5335267)",,,
160231280,False,Μ. Τριανταφυλλίδη,residential,50,False,43.012,,"LINESTRING (21.2568793 40.5301267, 21.2564112 40.5302785)",,,
160231278,False,Δημάρχου Λ. Μαυροβίτη,residential,50,False,181.38,,"LINESTRING (21.2568793 40.5301267, 21.2569611 40.5302276, 21.2577242 40.5312642, 21.2577711 40.5313284, 21.2579307 40.5315486)",,,
339164399,False,,residential,50,True,11.295,,"LINESTRING (21.263201 40.5380583, 21.2631303 40.5379721)",,,
138669411,False,Αλεξάνδρου Παπατέρπου,tertiary,50,False,93.91,2,"LINESTRING (21.2631303 40.5379721, 21.2621673 40.5383936)",,,
339164399,False,,residential,50,False,11.295,,"LINESTRING (21.2631303 40.5379721, 21.263201 40.5380583)",,,
138669411,False,Αλεξάνδρου Παπατέρπου,tertiary,50,True,62.782,2,"LINESTRING (21.2631303 40.5379721, 21.263302 40.5379003, 21.263779 40.5376969)",,,
339164399,False,,residential,50,True,38.818,,"LINESTRING (21.2631303 40.5379721, 21.2630545 40.5378796, 21.2628874 40.5376758)",,,
160231280,False,Μ. Τριανταφυλλίδη,residential,50,False,130.45999999999998,,"LINESTRING (21.2556911 40.5305171, 21.2555502 40.5305741, 21.2553893 40.5306496, 21.2552639 40.5307479, 21.2551425 40.5308585, 21.2550688 40.5309819, 21.2550017 40.5311521, 21.2549883 40.5312336, 21.254991 40.5313193, 21.2550185 40.531464)",,,
160231280,False,Μ. Τριανταφυλλίδη,residential,50,True,66.407,,"LINESTRING (21.2556911 40.5305171, 21.2559435 40.5304266, 21.2564112 40.5302785)",,,
953266712,False,,residential,,True,8.88,,"LINESTRING (21.2614111 40.5359775, 21.2613479 40.5359137)",,,
160222895,False,Δημάρχου Απ. Πετκανά,residential,50,False,66.637,,"LINESTRING (21.2613479 40.5359137, 21.2606973 40.5362523)",,,
160222895,False,Δημάρχου Απ. Πετκανά,residential,50,True,25.108,,"LINESTRING (21.2613479 40.5359137, 21.2615899 40.5357827)",,,
953266712,False,,residential,,False,8.88,,"LINESTRING (21.2613479 40.5359137, 21.2614111 40.5359775)",,,
260211639,False,Γκίκα,residential,50,True,10.492,,"LINESTRING (21.2638562 40.5377708, 21.263779 40.5376969)",,,
160222895,False,Δημάρχου Απ. Πετκανά,residential,50,True,52.367,,"LINESTRING (21.2596885 40.5367156, 21.2602355 40.5364943)",,,
1011464719,False,Χλόης,secondary,30,False,92.11,2,"LINESTRING (21.2596885 40.5367156, 21.2592098 40.5359714)",,,
"[138669407, 1011464719]",False,Χλόης,secondary,30,True,133.787,2,"LINESTRING (21.2596885 40.5367156, 21.2597255 40.5367967, 21.2598967 40.5371865, 21.2602259 40.5378471)",yes,,
