osmid,oneway,lanes,highway,junction,reversed,length,name,maxspeed,geometry,access,bridge
665923787,True,2,primary,,False,10.048,Jalan Sungai Kianggeh,50,"LINESTRING (114.9437834 4.8911508, 114.9437661 4.8912395)",,
679602705,True,2,primary,,False,7.927,Jalan Sultan Omar Ali Saifuddien,65,"LINESTRING (114.9418855 4.8922799, 114.9418675 4.8923489)",yes,
178440286,True,2,primary,,False,21.208,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9419936 4.8923402, 114.9420101 4.8922816, 114.9420432 4.892156)",,
376641650,True,1,secondary,,False,13.739,Jalan Bendahara,,"LINESTRING (114.9419936 4.8923402, 114.9419421 4.8923084, 114.9418855 4.8922799)",,
167974961,True,2,secondary,,False,13.408,Jalan Bendahara,,"LINESTRING (114.9418675 4.8923489, 114.941922 4.8923752, 114.9419731 4.8924074)",yes,
524243276,True,2,primary,,False,155.92100000000002,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9418675 4.8923489, 114.9418466 4.8924319, 114.9417909 4.8926195, 114.9417481 4.8927302, 114.9416778 4.8929005, 114.9415355 4.8931933, 114.9414016 4.893424, 114.9412786 4.8936144)",yes,
376641679,True,2,primary,,False,7.81,Jalan Sultan Omar Ali Saifuddien,65,"LINESTRING (114.9419731 4.8924074, 114.9419936 4.8923402)",yes,
376641646,True,1,secondary,,False,43.272000000000006,Jalan Bendahara,,"LINESTRING (114.9419731 4.8924074, 114.942011 4.892443, 114.9420635 4.8925355, 114.9421124 4.8926345, 114.9421803 4.8927344)",yes,
376641700,True,2,primary,,False,9.389,Jalan Tasek,50,"LINESTRING (114.9427152 4.893918, 114.9426509 4.893973)",yes,
376641648,True,1,secondary,,False,67.692,Jalan Bendahara,,"LINESTRING (114.9427152 4.893918, 114.9426439 4.8938562, 114.9425752 4.8937903, 114.9425248 4.893719, 114.9424778 4.8936298, 114.9424428 4.8935439, 114.9423772 4.8934213)",,
179249270,True,2,primary,,False,61.077,Jalan Sungai Kianggeh,50,"LINESTRING (114.9428026 4.893993, 114.9432116 4.8936247)",,
201562808,True,1,secondary,,False,12.779,Jalan Bendahara,,"LINESTRING (114.9428026 4.893993, 114.9427152 4.893918)",yes,
524221314,True,2,tertiary,,False,5.448,Jalan McArthur,,"LINESTRING (114.941753 4.8871064, 114.941706 4.887092)",,
"[438393396, 524221318]",True,"['2', '3']",tertiary,,False,127.54999999999998,Jalan McArthur,50,"LINESTRING (114.9429032 4.8871157, 114.9423139 4.8871145, 114.9421353 4.8871221, 114.9420065 4.8871235, 114.9418985 4.8871215, 114.9418053 4.8871144, 114.941753 4.8871064)",,
519725105,True,2,primary,roundabout,False,9.925,,,"LINESTRING (114.9429032 4.8871157, 114.942891 4.8871345, 114.9428858 4.8871562, 114.9428879 4.8871784, 114.9428973 4.8871986)",,
679609195,True,2,primary,,False,7.348,Jalan McArthur,,"LINESTRING (114.94454 4.8871257, 114.9444737 4.8871276)",,
438394309,True,2,primary,,False,10.145,Jalan Sungai Kianggeh,,"LINESTRING (114.9444737 4.8871276, 114.9444613 4.887218)",,
508071638,True,2,primary,,False,162.58,Jalan McArthur,50,"LINESTRING (114.9444737 4.8871276, 114.9443502 4.8871288, 114.9440776 4.8871288, 114.943704 4.8871233, 114.9430063 4.8871209)",,
508071643,True,2,primary,,False,7.492,Jalan McArthur,,"LINESTRING (114.9444613 4.887218, 114.9445289 4.8872161)",,
"[508071642, 524117335]",True,2,primary,,False,109.017,Jalan Sungai Kianggeh,,"LINESTRING (114.9444613 4.887218, 114.9444542 4.8872693, 114.9444198 4.8875111, 114.9443476 4.8879423, 114.9443081 4.8881864)",,
517807335,False,2,secondary,,False,17.451,Jalan Kampong Kianggeh,,"LINESTRING (114.944499 4.8913094, 114.9446538 4.8913384)",,
"[376641673, 665725113]",True,3,secondary,,False,56.399,Jalan Kampong Kianggeh,,"LINESTRING (114.944499 4.8913094, 114.9442783 4.8912361, 114.944066 4.8911997, 114.944006 4.8911887)",,yes
"[508078808, 665725110]",True,1,primary_link,,False,22.736,,,"LINESTRING (114.944006 4.8911887, 114.943964 4.8911507, 114.9439393 4.8911205, 114.9439332 4.8911091, 114.9439213 4.8910666, 114.9439131 4.8910153)",,yes
"[1127451760, 665725112]",True,3,secondary,,False,13.863,Jalan Kampong Kianggeh,,"LINESTRING (114.944006 4.8911887, 114.9439243 4.8911756, 114.943913 4.8911737, 114.9438825 4.8911687)",,yes
"[1127451761, 524221311]",True,"['2', '3']",primary,,False,66.251,Jalan Sungai Kianggeh,,"LINESTRING (114.9439131 4.8910153, 114.9439283 4.8909534, 114.9440282 4.890472, 114.9440357 4.8904322)",,
"[665725114, 1127451758]",True,2,secondary,,False,56.288,Jalan Kampong Kianggeh,,"LINESTRING (114.943994 4.8912775, 114.9440538 4.8912878, 114.9442634 4.891317, 114.944499 4.8913094)",,yes
524244402,False,2,primary_link,,False,14.215,,,"LINESTRING (114.942626 4.8894542, 114.9427492 4.8894899)",,
1127451783,True,2,primary,,False,60.26,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.942626 4.8894542, 114.9424824 4.8899769)",yes,
512360938,True,1,secondary,,False,28.094,Jalan Bendahara,,"LINESTRING (114.9421803 4.8927344, 114.9421607 4.8926184, 114.9421421 4.8925566, 114.9421172 4.8924906)",,
512360940,False,2,secondary,,False,79.435,Jalan Bendahara,,"LINESTRING (114.9421803 4.8927344, 114.9422753 4.8930661, 114.9422919 4.8931243, 114.9423646 4.8933801, 114.9423772 4.8934213)",yes,
1127451767,True,2,primary,,False,5.224,Jalan Sungai Kianggeh,50,"LINESTRING (114.9442437 4.8890532, 114.9442517 4.8890069)",,
201562825,False,2,unclassified,,True,142.34300000000002,Simpang 2,,"LINESTRING (114.9445053 4.8927799, 114.9444726 4.8929057, 114.9444506 4.8929812, 114.9444325 4.893026, 114.9443916 4.8930587, 114.944334 4.8930808, 114.9442193 4.8930938, 114.9441394 4.8931443, 114.9441086 4.8931803, 114.9440692 4.8932503, 114.944002 4.8934276, 114.9439295 4.8936735, 114.943914 4.8937994)",,
519725105,True,2,primary,roundabout,False,1.356,,,"LINESTRING (114.9428973 4.8871986, 114.9429051 4.887208)",,
"[314217083, 376623285]",True,2,primary,,False,161.304,Jalan McArthur,50,"LINESTRING (114.9430057 4.8872016, 114.9433515 4.8872025, 114.9437041 4.8872046, 114.9441142 4.8872133, 114.9443176 4.8872213, 114.9443499 4.8872217, 114.9444613 4.887218)",,
519725105,True,2,primary,roundabout,False,9.591000000000001,,,"LINESTRING (114.9430057 4.8872016, 114.943016 4.8871826, 114.9430196 4.8871613, 114.9430162 4.88714, 114.9430063 4.8871209)",,
519725105,True,2,primary,roundabout,False,12.983,,,"LINESTRING (114.9430063 4.8871209, 114.9429892 4.8871049, 114.9429676 4.8870958, 114.9429442 4.8870946, 114.9429218 4.8871016, 114.9429032 4.8871157)",,
524117339,True,2,primary,,False,5.683,Jalan Sultan Omar Ali Saifuddien,,"LINESTRING (114.9429969 4.8880246, 114.9429976 4.8879735)",,
"[1127451776, 524117325, 524247101]",True,1,unclassified,,False,146.356,Jalan Cator,50,"LINESTRING (114.9429969 4.8880246, 114.9433146 4.8880836, 114.9439335 4.8881903, 114.9442987 4.8882479)",,
524247100,True,1,unclassified,,False,7.833,Jalan Cator,,"LINESTRING (114.9442987 4.8882479, 114.9443687 4.8882578)",,
376623378,True,2,primary,,False,84.209,Jalan Sungai Kianggeh,50,"LINESTRING (114.9442987 4.8882479, 114.9442394 4.8886678, 114.9441842 4.8889965)",,
1127451773,True,2,primary,,False,7.112,Jalan Sungai Kianggeh,50,"LINESTRING (114.9443687 4.8882578, 114.9443798 4.8881948)",,
1127451780,False,2,unclassified,,False,24.641,Jalan Pemancha,50,"LINESTRING (114.9410727 4.8887363, 114.9408503 4.888738)",,
1127451782,False,2,unclassified,,True,81.387,Jalan Pemancha,50,"LINESTRING (114.9410727 4.8887363, 114.9418073 4.8887365)",,
524218819,True,1,unclassified,,False,32.659,Jalan Pemancha,,"LINESTRING (114.9410727 4.8887363, 114.9409866 4.8886836, 114.9409345 4.8886285, 114.940913 4.8885769, 114.9409086 4.8885156)",,
524244403,False,2,primary_link,,False,14.509,,,"LINESTRING (114.9424824 4.8899769, 114.9426085 4.8900121)",,
524243277,True,3,primary,,False,36.41,Jalan Sultan Omar Ali Saifuddien,65,"LINESTRING (114.9424824 4.8899769, 114.9424451 4.8901147, 114.942428 4.8901707, 114.9423931 4.890292)",yes,
524244402,False,2,primary_link,,True,14.215,,,"LINESTRING (114.9427492 4.8894899, 114.942626 4.8894542)",,
1127451784,True,2,primary,,False,73.73599999999999,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9427492 4.8894899, 114.9427783 4.8893681, 114.9427991 4.8892438, 114.9428232 4.8890888, 114.9428428 4.8889362, 114.9428467 4.8889066, 114.942862 4.8888369)",,
524244403,False,2,primary_link,,True,14.509,,,"LINESTRING (114.9426085 4.8900121, 114.9424824 4.8899769)",,
"[1127451785, 1127451786]",True,2,primary,,False,60.125,Jalan Sultan Omar Ali Saifuddien,50,"LINESTRING (114.9426085 4.8900121, 114.9426431 4.8898924, 114.9427492 4.8894899)",,
665717782,False,2,unclassified,,True,9.074,Jalan Pemancha,,"LINESTRING (114.9407684 4.8887374, 114.9408503 4.888738)",,
665717783,True,2,unclassified,,False,28.517,Jalan Pretty,50,"LINESTRING (114.9407684 4.8887374, 114.9407652 4.8888522, 114.9407929 4.8889911)",,
28955617,False,4,unclassified,,True,148.707,Jalan Pretty,,"LINESTRING (114.9407929 4.8889911, 114.9407899 4.8891841, 114.9407867 4.8897216, 114.9407807 4.8903284)",,
665717784,True,2,unclassified,,False,28.861,Jalan Pretty,50,"LINESTRING (114.9407929 4.8889911, 114.9408205 4.8888554, 114.9408503 4.888738)",,
201562820,False,2,residential,,True,96.873,Simpang 8,,"LINESTRING (114.9448543 4.8930888, 114.9447799 4.8931829, 114.9444775 4.893316, 114.9444701 4.8934315, 114.9444366 4.8936474, 114.944404 4.893729)",,
