osmid,highway,oneway,reversed,length,geometry,bridge,maxspeed,access,lanes,name,width,junction
35934670,unclassified,False,False,167.652,"LINESTRING (19.5215571 42.8211999, 19.521655 42.8211015, 19.5217247 42.8209736, 19.5218682 42.8206175, 19.5219997 42.8203637, 19.522178 42.8201483, 19.5224798 42.8198729)",,40,,2,Zaobilaznica,,
35934670,unclassified,False,True,32.141999999999996,"LINESTRING (19.5215571 42.8211999, 19.521431 42.8212854, 19.5212395 42.8213683)",,40,,2,Zaobilaznica,,
753104902,residential,False,False,136.294,"LINESTRING (19.5215571 42.8211999, 19.5219707 42.8214854, 19.5221532 42.8215821, 19.522329 42.821654, 19.5223932 42.8217011, 19.5224743 42.821773, 19.5225486 42.8218077, 19.5226905 42.82183, 19.5229158 42.821823)",,,,1,,,
753104902,residential,False,True,136.29399999999998,"LINESTRING (19.5229158 42.821823, 19.5226905 42.82183, 19.5225486 42.8218077, 19.5224743 42.821773, 19.5223932 42.8217011, 19.522329 42.821654, 19.5221532 42.8215821, 19.5219707 42.8214854, 19.5215571 42.8211999)",,,,1,,,
1187194599,residential,False,False,28.197000000000003,"LINESTRING (19.5229158 42.821823, 19.5229451 42.8218929, 19.5230921 42.8220376)",,40,,2,Zaobilaznica,,
206709709,secondary,True,False,15.081,"LINESTRING (19.5201388 42.8253487, 19.5201039 42.8253399, 19.5200747 42.8253232, 19.5200545 42.8253004, 19.5200455 42.8252741, 19.5200486 42.8252471)",,,,1,,,roundabout
1089539197,secondary,True,False,29.706,"LINESTRING (19.5201388 42.8253487, 19.5200683 42.8253628, 19.5199936 42.8253839, 19.5198071 42.8254565)",,,,1,Junaka Mojkovačke bitke,,
152579609,secondary,False,True,202.868,"LINESTRING (19.5198071 42.8254565, 19.5178302 42.8265639)",,,,2,Junaka Mojkovačke bitke,,
1089539196,secondary,True,False,30.592,"LINESTRING (19.5198071 42.8254565, 19.5199311 42.8253632, 19.5199938 42.8253083, 19.5200486 42.8252471)",,,,1,Junaka Mojkovačke bitke,,
206709709,secondary,True,False,11.783999999999999,"LINESTRING (19.5202552 42.8252265, 19.5202678 42.8252513, 19.5202691 42.8252778, 19.5202588 42.8253032, 19.5202381 42.8253249)",,,,1,,,roundabout
1089539199,secondary,True,False,17.919,"LINESTRING (19.5202552 42.8252265, 19.5203087 42.8252528, 19.5203569 42.825266, 19.5204588 42.8252807)",,,,1,Radoša Maškovića,,
206709709,secondary,True,False,3.104,"LINESTRING (19.5200486 42.8252471, 19.5200641 42.8252216)",,,,1,,,roundabout
206709709,secondary,True,False,12.524999999999999,"LINESTRING (19.5200641 42.8252216, 19.5200905 42.8252012, 19.5201248 42.8251885, 19.5201629 42.825185, 19.5202004 42.8251911)",,,,1,,,roundabout
1089539194,tertiary,True,False,21.284,"LINESTRING (19.5200641 42.8252216, 19.520091 42.8251774, 19.5201121 42.8251371, 19.5201527 42.8250418)",,,,1,,,
206709709,secondary,True,False,6.036,"LINESTRING (19.5202004 42.8251911, 19.5202318 42.8252055, 19.5202552 42.8252265)",,,,1,,,roundabout
206709709,secondary,True,False,1.46,"LINESTRING (19.5202381 42.8253249, 19.5202237 42.8253327)",,,,1,,,roundabout
374567837,tertiary,False,False,5.169,"LINESTRING (19.5201527 42.8250418, 19.5201719 42.8249975)",,,,2,,,
1089539195,tertiary,True,False,17.249000000000002,"LINESTRING (19.5201527 42.8250418, 19.5201566 42.8250988, 19.5201703 42.8251396, 19.5202004 42.8251911)",,,,1,,,
200734089,secondary,False,False,127.012,"LINESTRING (19.5204588 42.8252807, 19.5205977 42.8252788, 19.5207502 42.8252861, 19.5210239 42.8253136, 19.521119 42.8253231, 19.5216642 42.8253619, 19.522009 42.8253798)",,,,2,Radoša Maškovića,,
1089539198,secondary,True,False,18.685,"LINESTRING (19.5204588 42.8252807, 19.5203758 42.8252929, 19.5203099 42.8253083, 19.5202381 42.8253249)",,,,1,Radoša Maškovića,,
57851756,residential,False,False,48.223,"LINESTRING (19.5202237 42.8253327, 19.5202789 42.8253809, 19.5203641 42.825462, 19.5204298 42.8255452, 19.5205132 42.8256534, 19.5205449 42.8256953)",,,,,,,
206709709,secondary,True,False,7.3660000000000005,"LINESTRING (19.5202237 42.8253327, 19.5202092 42.8253407, 19.5201749 42.8253489, 19.5201388 42.8253487)",,,,1,,,roundabout
1178541429,residential,False,True,72.223,"LINESTRING (19.5241982 42.823642, 19.5244724 42.8236607, 19.5245252 42.8236724, 19.5245628 42.8236934, 19.5249537 42.8239311)",,,,,,,
1178544186,residential,False,True,120.18900000000001,"LINESTRING (19.521714 42.8264083, 19.5208691 42.8268679, 19.5208567 42.8268801, 19.5208497 42.8268943, 19.5208526 42.8269085, 19.5210017 42.8270332, 19.5210639 42.8271209)",,,,,,,
35934870,residential,False,True,71.931,"LINESTRING (19.5251916 42.8208333, 19.5250996 42.8208612, 19.5247558 42.820979, 19.5245869 42.8210307, 19.5243816 42.8210885)",,,,,Dulovinska,,
1187766489,residential,False,True,83.15,"LINESTRING (19.5192249 42.827138, 19.5186402 42.8273691, 19.5183142 42.8274729)",,,,,,,
175704677,residential,False,False,47.308,"LINESTRING (19.5183142 42.8274729, 19.5182633 42.827337, 19.5181235 42.8270716)",,30,,,,,
1187766489,residential,False,False,83.15,"LINESTRING (19.5183142 42.8274729, 19.5186402 42.8273691, 19.5192249 42.827138)",,,,,,,
1220242151,residential,False,True,56.887,"LINESTRING (19.5230564 42.8201601, 19.5227735 42.8200076, 19.5224798 42.8198729)",,,,,,,
