osmid,oneway,lanes,ref,name,highway,reversed,length,access,geometry,maxspeed,bridge
295097560,False,2,,Washington Street South,residential,True,125.419,yes,"LINESTRING (-93.1586103 44.4585059, -93.1586092 44.4583875, -93.1586009 44.4574727, -93.1586 44.457378)",,
295097588,False,2,,2nd Street East,residential,False,24.493000000000002,yes,"LINESTRING (-93.1586103 44.4585059, -93.158794 44.4585046, -93.1589189 44.4585037)",,
295097588,False,2,,2nd Street East,residential,True,125.28099999999999,yes,"LINESTRING (-93.1586103 44.4585059, -93.1584851 44.4585056, -93.1576033 44.4585036, -93.1571843 44.4585026, -93.1570318 44.4585023)",,
295097563,False,2,,East 4th Street,residential,False,123.96700000000001,,"LINESTRING (-93.158615 44.456238, -93.1587148 44.4562386, -93.159309 44.456242, -93.1600529 44.4562488, -93.1601768 44.4562499)",,
295097564,False,2,,Washington Street South,residential,False,126.76800000000001,yes,"LINESTRING (-93.158615 44.456238, -93.1586137 44.4563372, -93.1586028 44.4571639, -93.1586015 44.4572665, -93.1586 44.457378)",,
295097585,False,2,,Washington Street South,residential,True,124.328,yes,"LINESTRING (-93.158615 44.456238, -93.1586133 44.4561535, -93.1586032 44.4556661, -93.1585985 44.4554363, -93.1585962 44.4553242, -93.158594 44.4552178, -93.158592 44.45512)",,
705614893,False,2,,East 4th Street,residential,True,125.664,,"LINESTRING (-93.158615 44.456238, -93.1584723 44.4562396, -93.1571745 44.456254, -93.1570319 44.4562554)",,
"[24633787, 24633788, 295106071]",False,2,,Water Street South,tertiary,True,82.34,,"LINESTRING (-93.1616209 44.456812, -93.1615651 44.4567755, -93.1614984 44.456744, -93.160974 44.4565063, -93.1608773 44.4564687, -93.1607443 44.4564185)",,yes
235569728,True,,,Water Street South,tertiary,False,53.101,,"LINESTRING (-93.1616209 44.456812, -93.1616681 44.4568718, -93.1616813 44.4569209, -93.1616761 44.4571646, -93.1616861 44.4572096, -93.1616989 44.4572376, -93.161728 44.457272)",,
492393163,False,,,,residential,False,63.265,,"LINESTRING (-93.1559759 44.4618294, -93.1557363 44.4614165, -93.15567 44.461304)",,
235569745,True,4,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,20.1,,"LINESTRING (-93.1623395 44.4573217, -93.1622005 44.4574728)",30 mph,
235569729,True,1,,3rd Street West,tertiary,False,44.278999999999996,,"LINESTRING (-93.1623395 44.4573217, -93.1622545 44.4572602, -93.1621796 44.4572382, -93.1619348 44.4572314, -93.1618417 44.4571884)",,
295103641,True,2,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,71.53,,"LINESTRING (-93.1637156 44.4559512, -93.1641786 44.4553993)",30 mph,
235564909,False,2,,Private Road,unclassified,False,223.70600000000002,destination,"LINESTRING (-93.1637156 44.4559512, -93.1638409 44.455997, -93.163918 44.456009, -93.163994 44.456001, -93.16407 44.455982, -93.1640948 44.455973, -93.164238 44.455921, -93.164413 44.455883, -93.1644751 44.4558768, -93.164604 44.455864, -93.1647631 44.4558675, -93.164787 44.455868, -93.164894 44.455875, -93.165001 44.45586, -93.165092 44.455822, -93.165223 44.4557375, -93.1653859 44.4556324, -93.165779 44.455379, -93.165825 44.455338, -93.165855 44.455288, -93.165916 44.455197, -93.165983 44.455097)",,
24633785,False,4,,5th Street West,tertiary,False,64.354,,"LINESTRING (-93.1634256 44.4550968, -93.1640839 44.4550951, -93.1642364 44.4550947)",,
"[24633785, 24633786, 18229519]",False,"['4', '2']",,5th Street West,tertiary,True,132.46599999999998,yes,"LINESTRING (-93.1634256 44.4550968, -93.1631533 44.4550975, -93.1622244 44.4551037, -93.1618557 44.4551066, -93.1617568 44.4551093)",,yes
235569738,True,,,,trunk_link,False,67.622,,"LINESTRING (-93.1634256 44.4550968, -93.1636274 44.4551325, -93.1637514 44.4551597, -93.163848 44.4551885, -93.1639058 44.4552175, -93.1639312 44.4552435, -93.1639392 44.4552516, -93.1639594 44.455296, -93.1639648 44.4553438, -93.1639606 44.4553933, -93.1639462 44.4554485)",,
235564895,False,,,Water Street South,unclassified,False,12.956,,"LINESTRING (-93.1618417 44.4571884, -93.161728 44.457272)",,
235569741,True,,,Water Street South,tertiary,False,49.367999999999995,,"LINESTRING (-93.1618417 44.4571884, -93.1618145 44.4571358, -93.1618122 44.4569517, -93.1618002 44.4569156, -93.1617666 44.4568828, -93.1616983 44.4568448, -93.1616209 44.456812)",,
235569745,True,4,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,244.232,,"LINESTRING (-93.1639462 44.4554485, -93.1635531 44.4559097, -93.1631835 44.4563484, -93.1625286 44.4571062, -93.1624266 44.4572225, -93.1623395 44.4573217)",30 mph,
24633790,False,2,MN 19,2nd Street West,primary,False,55.158,,"LINESTRING (-93.1609313 44.4584281, -93.1612819 44.4584163, -93.1615164 44.4584085, -93.1616255 44.4584048)",,
"[24633789, 24633790, 18230351]",False,2,MN 19,2nd Street West,primary,True,159.98,,"LINESTRING (-93.1609313 44.4584281, -93.1606434 44.4584403, -93.1605618 44.4584494, -93.1598101 44.4584758, -93.1597128 44.4584807, -93.1595302 44.458486, -93.1592244 44.458495, -93.1590642 44.4584996, -93.1589189 44.4585037)",,yes
1215888381,False,2,MN 19,2nd Street West,primary,True,14.04,,"LINESTRING (-93.1618024 44.4584052, -93.1616255 44.4584048)",,
58732292,True,2,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,119.243,,"LINESTRING (-93.1618024 44.4584052, -93.1618527 44.4582606, -93.1619022 44.4581428, -93.161996 44.4579935, -93.1621167 44.4578269, -93.1624431 44.4574428)",30 mph,
235569742,False,2,,2nd Street West,tertiary,False,129.703,yes,"LINESTRING (-93.1618024 44.4584052, -93.1619548 44.4584062, -93.1620516 44.4584069, -93.1626126 44.4584116, -93.1630352 44.4584152, -93.1633511 44.4584179, -93.1634365 44.4584189)",,
235564895,False,,,Water Street South,unclassified,True,62.80799999999999,,"LINESTRING (-93.1616915 44.4578362, -93.1617074 44.4575399, -93.1617137 44.4574225, -93.161728 44.457272)",,
1215888382,False,4,MN 19,5th Street West,primary,True,15.527,,"LINESTRING (-93.164432 44.4550972, -93.1642364 44.4550947)",,
24633791,True,2,MN 3,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,53.7,,"LINESTRING (-93.164432 44.4550972, -93.1645428 44.454976, -93.1647546 44.4547443, -93.1648031 44.4546934)",30 mph,
58913866,False,4,MN 19,5th Street West,primary,False,55.198,,"LINESTRING (-93.164432 44.4550972, -93.1645331 44.4550972, -93.1651274 44.455092)",,
18225984,False,,,College Street North,residential,False,37.868,,"LINESTRING (-93.15567 44.461304, -93.1556653 44.4612673, -93.155663 44.461109, -93.155678 44.460964)",,
"[18225984, 295106061]",False,,,College Street North,residential,True,110.12900000000002,,"LINESTRING (-93.15567 44.461304, -93.155663 44.461418, -93.155647 44.46146, -93.155609 44.461494, -93.155571 44.461521, -93.155518 44.461529, -93.155441 44.461521, -93.155388 44.461502, -93.155357 44.461468, -93.155334 44.461426, -93.155342 44.461376, -93.15538 44.461315, -93.155449 44.461239, -93.155518 44.461178, -93.155586 44.461098, -93.155678 44.460964)",,
492393163,False,,,,residential,True,63.265,,"LINESTRING (-93.15567 44.461304, -93.1557363 44.4614165, -93.1559759 44.4618294)",,
235569729,True,1,,3rd Street West,tertiary,False,15.778,,"LINESTRING (-93.1624431 44.4574428, -93.1623395 44.4573217)",,
58732292,True,2,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,23.918,,"LINESTRING (-93.1624431 44.4574428, -93.1625338 44.4573361, -93.1625806 44.457281, -93.1625994 44.4572589)",30 mph,
235569742,False,2,,2nd Street West,tertiary,False,113.922,yes,"LINESTRING (-93.1634365 44.4584189, -93.1648717 44.4584356)",,
"[18229074, 18229219]",False,2,,"['Spring Street South', 'Spring Street North']",residential,False,235.68599999999998,yes,"LINESTRING (-93.1634365 44.4584189, -93.1634014 44.4585182, -93.1633872 44.4585582, -93.163322 44.45948, -93.1633 44.460106, -93.163284 44.4604583, -93.1632806 44.4605325)",,
235569742,False,2,,2nd Street West,tertiary,True,129.703,yes,"LINESTRING (-93.1634365 44.4584189, -93.1633511 44.4584179, -93.1630352 44.4584152, -93.1626126 44.4584116, -93.1620516 44.4584069, -93.1619548 44.4584062, -93.1618024 44.4584052)",,
800472937,False,4,MN 19,5th Street West,primary,False,67.912,,"LINESTRING (-93.1651274 44.455092, -93.165983 44.455097)",,
58913866,False,4,MN 19,5th Street West,primary,True,55.198,,"LINESTRING (-93.1651274 44.455092, -93.1645331 44.4550972, -93.164432 44.4550972)",,
732623501,True,,,,trunk_link,False,60.085,,"LINESTRING (-93.1651274 44.455092, -93.1650336 44.455048, -93.1649719 44.4550233, -93.1648778 44.4549943, -93.1648333 44.4549673, -93.1647999 44.4549411, -93.1647828 44.4549267, -93.1647665 44.4549014, -93.1647587 44.4548759, -93.1647569 44.4548402, -93.1647623 44.4547988, -93.1648031 44.4546934)",,
"[295103641, 58732292]",True,2,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,38.522999999999996,,"LINESTRING (-93.1625994 44.4572589, -93.1628304 44.4569863, -93.1628507 44.4569625)",30 mph,
1104712009,True,2,,3rd Street West,tertiary,False,182.307,yes,"LINESTRING (-93.1625994 44.4572589, -93.1629286 44.4572785, -93.1633681 44.4573147, -93.1634087 44.457318, -93.1640369 44.4573301, -93.164607 44.4573335, -93.1648891 44.4573055)",,
295103641,True,2,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,39.152,,"LINESTRING (-93.1641786 44.4553993, -93.1643366 44.455211, -93.164432 44.4550972)",30 mph,
800472936,True,,,,trunk_link,False,83.46700000000001,,"LINESTRING (-93.1641786 44.4553993, -93.1643677 44.4553039, -93.1644804 44.4552563, -93.164574 44.4552168, -93.1651274 44.455092)",,
295103641,True,2,MN 3;MN 19,Dahomey Avenue / Hiawatha Pioneer Trail,trunk,False,131.751,,"LINESTRING (-93.1628507 44.4569625, -93.1631855 44.4565707, -93.1632852 44.4564551, -93.1635717 44.4561228, -93.1637156 44.4559512)",30 mph,
