osmid,oneway,lanes,name,highway,width,reversed,length,geometry,ref,maxspeed,bridge
8930525,False,2,Spy Rock Hill,residential,9.1,True,119.03299999999999,"LINESTRING (-70.763451 42.576295, -70.763328 42.576255, -70.763251 42.576243, -70.763187 42.576241, -70.763144 42.576246, -70.763098 42.576261, -70.763046 42.576285, -70.762984 42.576325, -70.762949 42.576362, -70.762935 42.576406, -70.762941 42.576473, -70.762984 42.57651, -70.763045 42.576539, -70.763118 42.576551, -70.763209 42.576537, -70.763296 42.576494, -70.763369 42.576423, -70.763415 42.576365, -70.763451 42.576295)",,,
8930525,False,2,Spy Rock Hill,residential,9.1,True,292.27299999999997,"LINESTRING (-70.763451 42.576295, -70.763649 42.576245, -70.763849 42.576205, -70.764101 42.576158, -70.7641623 42.5761436, -70.764313 42.5761083, -70.7645276 42.5760762, -70.7647271 42.5760621, -70.7648988 42.5760376, -70.7650374 42.5760156, -70.7652259 42.5759676, -70.765405 42.575935, -70.765553 42.575908, -70.765954 42.575857, -70.766221 42.575797, -70.766405 42.575726, -70.766523 42.575673, -70.766695 42.575652, -70.7668106 42.5756686, -70.766883 42.575679)",,,
8930945,False,,Bell Court,residential,,True,61.169,"LINESTRING (-70.7698542 42.5807134, -70.7706 42.580681)",,,
8930585,False,2,School Street,secondary,10.4,False,183.993,"LINESTRING (-70.7717537 42.575372, -70.7717148 42.5754398, -70.7717132 42.5754426, -70.771346 42.576083, -70.771182 42.5763507, -70.771136 42.576427, -70.770922 42.576746, -70.770828 42.576879)",,,
428653451,False,2,Central Street,secondary,12.2,False,18.735,"LINESTRING (-70.7717537 42.575372, -70.7716656 42.5753666, -70.7716169 42.5753603, -70.7715273 42.5753488)",MA 127,20 mph,
428653451,False,2,Central Street,secondary,12.2,True,73.929,"LINESTRING (-70.7717537 42.575372, -70.7717896 42.5753639, -70.7718703 42.5753456, -70.7720018 42.5753204, -70.772272 42.575265, -70.7725029 42.5752455, -70.772635 42.5752467)",MA 127,20 mph,
506580682,False,,Powder House Lane,residential,,True,98.92,"LINESTRING (-70.772394 42.577387, -70.772763 42.577058, -70.772825 42.576979, -70.772916 42.576874, -70.7732186 42.5767672)",,,
"[428653456, 428653451, 8930575]",False,2,Central Street,secondary,12.2,False,26.300000000000004,"LINESTRING (-70.7729551 42.5752656, -70.7729401 42.5752644, -70.7729283 42.5752635, -70.7728678 42.575259, -70.7728449 42.5752573, -70.772822 42.5752556, -70.7727282 42.5752507, -70.7726872 42.5752486, -70.772635 42.5752467)",MA 127,20 mph,yes
8930575,False,2,Central Street,secondary,12.2,True,55.976,"LINESTRING (-70.7729551 42.5752656, -70.7730165 42.5752662, -70.7731906 42.5752581, -70.7734166 42.5752336, -70.7736292 42.5751939)",MA 127,20 mph,
8930927,False,,Elm Street,residential,,False,102.776,"LINESTRING (-70.7729551 42.5752656, -70.7729479 42.5753255, -70.7729456 42.5753448, -70.772926 42.575508, -70.772865 42.576029, -70.7728645 42.5760667, -70.772863 42.576187)",,,
8930796,True,1,Union Street,secondary,10.4,False,103.227,"LINESTRING (-70.7692504 42.5757648, -70.769364 42.575649, -70.76973 42.575316, -70.769849 42.575226, -70.7699891 42.5751798, -70.7700088 42.5751692, -70.7701251 42.5751167)",MA 127,20 mph,
8931087,False,,Smith Lane,residential,,True,107.7,"LINESTRING (-70.7676087 42.5764072, -70.7678358 42.5760997, -70.7679874 42.5758913, -70.7680316 42.5757422, -70.7681252 42.5755692, -70.768147 42.575529)",,,
8930491,False,2,Norwood Avenue,residential,12.2,False,216.804,"LINESTRING (-70.7676614 42.5778705, -70.7675885 42.5783522, -70.7675601 42.5785786, -70.767492 42.57893, -70.767428 42.579436, -70.7674 42.57981)",,,
8930491,False,2,Norwood Avenue,residential,12.2,True,100.08600000000001,"LINESTRING (-70.7676614 42.5778705, -70.7676731 42.5778385, -70.7677705 42.5775729, -70.767887 42.577285, -70.76801 42.577008)",,,
8930689,False,2,Brook Street,residential,8.8,False,58.994,"LINESTRING (-70.7676614 42.5778705, -70.7675852 42.5778768, -70.76751 42.577883, -70.767359 42.577897, -70.7670478 42.5779414, -70.7669524 42.5779608)",,,
8930700,False,2,Jeffrey Court,residential,11.0,True,31.734,"LINESTRING (-70.7687896 42.5806188, -70.768716 42.580899)",,,
8930662,False,2,Allen Avenue,residential,9.1,True,188.364,"LINESTRING (-70.765147 42.576911, -70.7652113 42.5769479, -70.7652333 42.5769605, -70.765485 42.577105, -70.765994 42.577408, -70.7669524 42.5779608)",,,
1212905097,False,2,Summer Street,secondary,12.8,False,68.92099999999999,"LINESTRING (-70.765147 42.576911, -70.765019 42.576986, -70.764778 42.577151, -70.7645217 42.5773255)",MA 127,,
1212905097,False,2,Summer Street,secondary,12.8,True,198.264,"LINESTRING (-70.765147 42.576911, -70.765502 42.576705, -70.765878 42.576479, -70.766089 42.576346, -70.766259 42.576231, -70.7662869 42.5762055, -70.766445 42.576061, -70.7667384 42.5758094, -70.766883 42.575679)",MA 127,,
8930915,False,,Church Street,residential,,False,122.851,"LINESTRING (-70.771884 42.574512, -70.7719131 42.5745189, -70.7722324 42.5745947, -70.7724533 42.5746249, -70.7725525 42.5746818, -70.7726305 42.5748156, -70.772643 42.574929, -70.7726413 42.5751685, -70.772635 42.5752467)",,,
8930927,False,,Elm Street,residential,,True,25.574,"LINESTRING (-70.7733644 42.5769706, -70.7732186 42.5767672)",,,
8930652,True,2,Smith Point Road,unclassified,9.1,False,67.67999999999999,"LINESTRING (-70.7636122 42.5797528, -70.763625 42.579733, -70.7636643 42.5796416, -70.763707 42.5793528, -70.7636961 42.5791526)",,,
1076565282,False,2,Smith Point Road,unclassified,9.1,False,35.867,"LINESTRING (-70.7636122 42.5797528, -70.763561 42.579832, -70.763503 42.579892, -70.763351 42.580008)",,,
1076565281,False,2,Smith Point Road,unclassified,9.1,True,102.54100000000001,"LINESTRING (-70.7636961 42.5791526, -70.7636392 42.5789962, -70.7636064 42.578884, -70.7636062 42.5787684, -70.7635941 42.5787163, -70.763573 42.578649, -70.7635497 42.5785902, -70.7634914 42.5785141, -70.7632566 42.5783208)",,,
567748916,False,,Saw Mill Circle,residential,,True,40.625,"LINESTRING (-70.7733575 42.5761573, -70.772863 42.576187)",,,
567748916,False,,Saw Mill Circle,residential,,False,78.431,"LINESTRING (-70.7733575 42.5761573, -70.7733968 42.5761001, -70.7734719 42.5760676, -70.7735589 42.5760702, -70.7736302 42.576107, -70.7736632 42.5761664, -70.7736474 42.5762294, -70.7735877 42.5762761, -70.7735033 42.5762917, -70.7734208 42.5762712, -70.7733664 42.5762211, -70.7733575 42.5761573)",,,
567748916,False,,Saw Mill Circle,residential,,True,78.431,"LINESTRING (-70.7733575 42.5761573, -70.7733664 42.5762211, -70.7734208 42.5762712, -70.7735033 42.5762917, -70.7735877 42.5762761, -70.7736474 42.5762294, -70.7736632 42.5761664, -70.7736302 42.576107, -70.7735589 42.5760702, -70.7734719 42.5760676, -70.7733968 42.5761001, -70.7733575 42.5761573)",,,
8930491,False,2,Norwood Avenue,residential,12.2,False,90.678,"LINESTRING (-70.7673556 42.5801683, -70.767327 42.580399, -70.767257 42.5809192, -70.7672535 42.5809461, -70.767249 42.58098)",,,
8930491,False,2,Norwood Avenue,residential,12.2,True,40.007,"LINESTRING (-70.7673556 42.5801683, -70.7673932 42.5798647, -70.7674 42.57981)",,,
605833341,False,,Filias Circle,residential,,False,55.408,"LINESTRING (-70.7673556 42.5801683, -70.7678834 42.5801859, -70.7680201 42.5802284)",,,
605833341,False,,Filias Circle,residential,,True,55.408,"LINESTRING (-70.7680201 42.5802284, -70.7678834 42.5801859, -70.7673556 42.5801683)",,,
694478950,False,,Peele House Square,residential,,True,37.377,"LINESTRING (-70.7734403 42.5748879, -70.7735964 42.5751408, -70.7736292 42.5751939)",,,
"[892153352, 8930850]",False,1,Flatley Avenue,residential,4.9,True,114.24899999999998,"LINESTRING (-70.7691762 42.5803803, -70.7694692 42.5803836, -70.769753 42.580394, -70.7701099 42.5804333, -70.7703326 42.5804501, -70.770566 42.580446)",,,
1265892426,False,1,Maple Avenue,residential,6.1,False,77.956,"LINESTRING (-70.7714314 42.5799267, -70.771329 42.579932, -70.770484 42.579996)",,,
