osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry,junction
9417610,True,2,MA 135,South Street,secondary,30 mph,24.7,False,54.334999999999994,"LINESTRING (-71.6126808 42.2689821, -71.6127112 42.2691392, -71.6127351 42.2693115, -71.6127458 42.2693464, -71.6127566 42.2694058, -71.6127682 42.2694662)",
"[9417920, 745788212]",False,2,MA 135,South Street,secondary,30 mph,24.7,True,113.451,"LINESTRING (-71.6126808 42.2689821, -71.6126488 42.268916, -71.612636 42.2688799, -71.612592 42.2687489, -71.612573 42.2687018, -71.6125604 42.2686706, -71.61254 42.2686199, -71.6124935 42.2684735, -71.612437 42.2683604, -71.6124148 42.2683108, -71.612334 42.268107, -71.612288 42.268005)",
9416771,False,2,,Charles Street,residential,,12.2,True,139.627,"LINESTRING (-71.6170701 42.266223, -71.616606 42.265745, -71.61609 42.265198)",
9417387,False,2,MA 30,West Main Street,secondary,30 mph,18.3,False,38.968,"LINESTRING (-71.6170701 42.266223, -71.6167374 42.2663807, -71.6166713 42.266412)",
"[9417387, 849752974]",False,2,MA 30,West Main Street,secondary,30 mph,"['18.3', '15.2']",True,71.928,"LINESTRING (-71.6170701 42.266223, -71.6175114 42.2660139, -71.6177705 42.2658896, -71.6178052 42.265873)",
9416845,False,2,,Pine Street,residential,,10.7,False,89.05,"LINESTRING (-71.608749 42.267407, -71.609045 42.267328, -71.609078 42.267327, -71.609109 42.267334, -71.609134 42.267351, -71.609158 42.267388, -71.609193 42.267456, -71.609382 42.26781)",
"[9416845, 9417895]",False,2,,"['Pine Street', 'Green Street']",residential,,10.7,"[False, True]",173.027,"LINESTRING (-71.608749 42.267407, -71.608354 42.267512, -71.607568 42.267747, -71.607519 42.267764, -71.607473 42.267786, -71.607448 42.267807, -71.607444 42.267818, -71.60744 42.267827, -71.607536 42.26803, -71.607663 42.268287)",
9417388,False,2,,Beachmont Street,residential,,12.2,True,64.481,"LINESTRING (-71.608749 42.267407, -71.608485 42.266974, -71.608428 42.266878)",
"[447135124, 1211965879]",False,2,MA 30,East Main Street,secondary,30 mph,16.2,False,70.533,"LINESTRING (-71.611841 42.271581, -71.6118076 42.2716363, -71.6117742 42.2716916, -71.6115955 42.2719877, -71.6115004 42.272163)",
"[447135124, 840789677]",False,2,MA 30,East Main Street,secondary,30 mph,16.2,True,107.4,"LINESTRING (-71.611841 42.271581, -71.611911 42.2714655, -71.6119816 42.2713475, -71.6120521 42.2712295, -71.6121826 42.2710114, -71.61237 42.270698)",
9417420,False,2,,Winter Street,residential,,10.7,True,55.579,"LINESTRING (-71.614665 42.271366, -71.615197 42.271058)",
9417420,False,2,,Winter Street,residential,,10.7,False,83.61099999999999,"LINESTRING (-71.614665 42.271366, -71.614481 42.271473, -71.613852 42.271817)",
9417926,False,2,,Lincoln Street,residential,,10.7,False,167.309,"LINESTRING (-71.614665 42.271366, -71.615156 42.271807, -71.615612 42.272149, -71.6160296 42.27248)",
9416846,False,2,,Cedar Street,residential,,10.7,True,237.137,"LINESTRING (-71.608428 42.266878, -71.609329 42.266622, -71.610162 42.266397, -71.611121 42.266119)",
9417388,False,2,,Beachmont Street,residential,,12.2,False,64.481,"LINESTRING (-71.608428 42.266878, -71.608485 42.266974, -71.608749 42.267407)",
9417388,False,2,,Beachmont Street,residential,,12.2,True,75.30199999999999,"LINESTRING (-71.608428 42.266878, -71.608107 42.26634, -71.608054 42.26626)",
9417284,False,,,,residential,,,False,84.766,"LINESTRING (-71.608848 42.265644, -71.608748 42.2656, -71.608619 42.265585, -71.60859 42.265556, -71.60855 42.265504, -71.60854 42.265437, -71.608589 42.2654, -71.608688 42.265392, -71.608748 42.265415, -71.608788 42.265518, -71.608848 42.265644)",
9417284,False,,,,residential,,,True,84.76599999999999,"LINESTRING (-71.608848 42.265644, -71.608788 42.265518, -71.608748 42.265415, -71.608688 42.265392, -71.608589 42.2654, -71.60854 42.265437, -71.60855 42.265504, -71.60859 42.265556, -71.608619 42.265585, -71.608748 42.2656, -71.608848 42.265644)",
9417284,False,,,,residential,,,False,121.952,"LINESTRING (-71.608848 42.265644, -71.608898 42.265807, -71.608958 42.266022, -71.608054 42.26626)",
9417565,False,2,,Cross Street,residential,,9.8,False,99.637,"LINESTRING (-71.61609 42.265198, -71.6151794 42.2657886)",
9416771,False,2,,Charles Street,residential,,12.2,False,139.627,"LINESTRING (-71.61609 42.265198, -71.616606 42.265745, -71.6170701 42.266223)",
9417438,False,2,,Holmes Street,residential,,9.1,True,70.104,"LINESTRING (-71.613406 42.273158, -71.613072 42.272578)",
"[9417387, 849752974]",False,2,MA 30,West Main Street,secondary,30 mph,"['18.3', '15.2']",False,71.928,"LINESTRING (-71.6178052 42.265873, -71.6177705 42.2658896, -71.6175114 42.2660139, -71.6170701 42.266223)",
"[849752978, 849752974]",False,2,MA 30,West Main Street,secondary,30 mph,15.2,True,86.99000000000001,"LINESTRING (-71.6178052 42.265873, -71.6182174 42.2656696, -71.6186923 42.2654476)",
840819992,False,2,,State Street,residential,,9.1,True,92.869,"LINESTRING (-71.6115004 42.272163, -71.6116082 42.2722026, -71.611955 42.27233, -71.612398 42.272475, -71.612529 42.272504)",
"[1211965880, 92064041, 1211965879]",False,2,MA 30,East Main Street,secondary,30 mph,16.2,False,82.40899999999999,"LINESTRING (-71.6115004 42.272163, -71.6114304 42.27227, -71.6112759 42.272523, -71.611193 42.2726586, -71.611084 42.272837)",
"[447135124, 1211965879]",False,2,MA 30,East Main Street,secondary,30 mph,16.2,True,70.533,"LINESTRING (-71.6115004 42.272163, -71.6115955 42.2719877, -71.6117742 42.2716916, -71.6118076 42.2716363, -71.611841 42.271581)",
9417567,False,2,,High Street,residential,,12.2,True,174.51000000000002,"LINESTRING (-71.61237 42.270698, -71.612816 42.271012, -71.613163 42.271263, -71.613415 42.271445, -71.613805 42.271758, -71.613852 42.271817)",
"[447135124, 840789677]",False,2,MA 30,East Main Street,secondary,30 mph,16.2,False,107.4,"LINESTRING (-71.61237 42.270698, -71.6121826 42.2710114, -71.6120521 42.2712295, -71.6119816 42.2713475, -71.611911 42.2714655, -71.611841 42.271581)",
"[840789676, 840789677]",False,2,MA 30,East Main Street,secondary,30 mph,16.2,True,47.35999999999999,"LINESTRING (-71.61237 42.270698, -71.612415 42.2706286, -71.6125878 42.2703622, -71.612619 42.270314)",
9417398,False,2,,Spring Street,residential,,12.2,False,65.027,"LINESTRING (-71.616646 42.272114, -71.6160296 42.27248)",
9417398,False,2,,Spring Street,residential,,12.2,True,83.197,"LINESTRING (-71.616646 42.272114, -71.616762 42.272044, -71.617373 42.271668, -71.617425 42.271637)",
9417603,False,2,,Summer Street,residential,,12.2,False,112.697,"LINESTRING (-71.616646 42.272114, -71.616905 42.272437, -71.617255 42.27302)",
9417603,False,2,,Summer Street,residential,,12.2,True,167.702,"LINESTRING (-71.616646 42.272114, -71.61621 42.271731, -71.615757 42.271435, -71.6157053 42.2714002, -71.615203 42.271062, -71.615197 42.271058)",
447147965,False,2,MA 135,Milk Street,secondary,30 mph,15.2,False,111.31800000000001,"LINESTRING (-71.61737 42.270939, -71.617222 42.270889, -71.617057 42.270834, -71.6164193 42.2706212, -71.616137 42.270527)",
447147965,False,2,MA 135,Milk Street,secondary,30 mph,15.2,True,70.70599999999999,"LINESTRING (-71.61737 42.270939, -71.617388 42.270945, -71.617554 42.271, -71.61772 42.271056, -71.617885 42.271111, -71.618051 42.271167, -71.618153 42.271201)",
9417398,False,2,,Spring Street,residential,,12.2,True,65.027,"LINESTRING (-71.6160296 42.27248, -71.616646 42.272114)",
9417398,False,2,,Spring Street,residential,,12.2,False,134.215,"LINESTRING (-71.6160296 42.27248, -71.615981 42.272508, -71.615283 42.272923, -71.615095 42.273005, -71.6147594 42.273105, -71.614672 42.273131)",
9417926,False,2,,Lincoln Street,residential,,10.7,True,167.309,"LINESTRING (-71.6160296 42.27248, -71.615612 42.272149, -71.615156 42.271807, -71.614665 42.271366)",
9416798,False,2,,State Street,residential,,9.1,False,95.323,"LINESTRING (-71.614147 42.272262, -71.6140331 42.2722978, -71.61324 42.272547, -71.613072 42.272578)",
9417567,False,2,,High Street,residential,,12.2,False,55.151,"LINESTRING (-71.614147 42.272262, -71.613943 42.271936, -71.613852 42.271817)",
9417567,False,2,,High Street,residential,,12.2,True,105.85000000000001,"LINESTRING (-71.614147 42.272262, -71.61425 42.272427, -71.614599 42.273016, -71.614672 42.273131)",
9417981,False,2,MA 30,West Main Street,secondary,30 mph,21.3,False,12.004,"LINESTRING (-71.615788 42.2669566, -71.6156928 42.2670384)",
9417981,False,2,MA 30,West Main Street,secondary,30 mph,21.3,True,40.379999999999995,"LINESTRING (-71.615788 42.2669566, -71.6159153 42.2668581, -71.616033 42.2667765, -71.6161437 42.2667069)",
475279417,True,,,School Street,tertiary,,,False,34.183,"LINESTRING (-71.615788 42.2669566, -71.6157118 42.266884, -71.6156261 42.266843, -71.6154412 42.2668135)",
9416798,False,2,,State Street,residential,,9.1,True,45.781,"LINESTRING (-71.612529 42.272504, -71.612766 42.272558, -71.612916 42.272578, -71.613072 42.272578)",
"[9417391, 9417791]",True,"['1', '2']",,Prospect Street,residential,,9.1,False,154.687,"LINESTRING (-71.612529 42.272504, -71.612704 42.272151, -71.6127942 42.2719915, -71.612762 42.271917, -71.612688 42.271868, -71.612595 42.271822, -71.612453 42.271776, -71.6119501 42.2716158, -71.611841 42.271581)",
840819992,False,2,,State Street,residential,,9.1,False,92.869,"LINESTRING (-71.612529 42.272504, -71.612398 42.272475, -71.611955 42.27233, -71.6116082 42.2722026, -71.6115004 42.272163)",
9417864,False,2,,Underwood Court,residential,,7.6,False,58.275,"LINESTRING (-71.614956 42.269212, -71.615353 42.269646)",
9417864,False,2,,Underwood Court,residential,,7.6,True,58.275,"LINESTRING (-71.615353 42.269646, -71.614956 42.269212)",
9417640,False,2,,Grove Street,residential,,10.7,False,70.93100000000001,"LINESTRING (-71.615353 42.269646, -71.6152053 42.2697118, -71.614995 42.2698056, -71.6147678 42.2699068, -71.6147032 42.2699588, -71.6146627 42.2700128)",
9417640,False,2,,Grove Street,residential,,10.7,True,133.107,"LINESTRING (-71.615353 42.269646, -71.616387 42.269183, -71.61674 42.26903)",
9417597,False,1,,Summer Court,residential,,6.1,True,68.823,"LINESTRING (-71.613676 42.270882, -71.614275 42.27045)",
9417981,False,2,MA 30,West Main Street,secondary,30 mph,21.3,True,12.004,"LINESTRING (-71.6156928 42.2670384, -71.615788 42.2669566)",
9417386,False,2,MA 30,West Main Street,secondary,30 mph,18.3,False,97.184,"LINESTRING (-71.6156928 42.2670384, -71.6156211 42.2670922, -71.6154308 42.2672481, -71.6153201 42.2673414, -71.615238 42.2674143, -71.6149238 42.2677012)",
9417514,False,2,,Church Street,tertiary,,13.7,False,241.05200000000002,"LINESTRING (-71.6156928 42.2670384, -71.615776 42.267126, -71.615993 42.267307, -71.61612 42.267405, -71.616372 42.267598, -71.616499 42.267696, -71.616625 42.267793, -71.616752 42.26789, -71.616878 42.267987, -71.617004 42.268084, -71.617131 42.268181, -71.61726 42.268277, -71.617388 42.268372, -71.617517 42.268467, -71.617646 42.268563, -71.617709 42.268609)",
9416839,True,1,,,secondary,30 mph,12.2,False,14.642,"LINESTRING (-71.6129379 42.269671, -71.6130093 42.269712, -71.613083 42.269747)",
592158075,True,2,,,secondary,30 mph,7.6,False,23.025,"LINESTRING (-71.6129379 42.269671, -71.6129906 42.2696792, -71.6130384 42.2696809, -71.6130699 42.2696771, -71.6131055 42.2696672, -71.6131891 42.2696164)",roundabout
92064156,True,1,MA 135,South Street,secondary,30 mph,24.7,False,51.626000000000005,"LINESTRING (-71.6130778 42.2693258, -71.6130027 42.2692854, -71.6129338 42.2692529, -71.6129039 42.2692342, -71.6128806 42.2692196, -71.6128378 42.2691907, -71.612801 42.2691605, -71.612741 42.2690894, -71.6126808 42.2689821)",
845178460,True,1,,,secondary,,7.6,False,32.87899999999999,"LINESTRING (-71.6130778 42.2693258, -71.6130261 42.2693264, -71.612993 42.2693267, -71.6129565 42.26933, -71.612922 42.2693388, -71.6128858 42.2693523, -71.612854 42.2693651, -71.6128211 42.2693865, -71.612806 42.2694026, -71.6127832 42.2694314, -71.6127682 42.2694662)",roundabout
9417464,True,1,,,secondary,30 mph,7.6,False,15.243,"LINESTRING (-71.6127964 42.2695869, -71.6128178 42.2696066, -71.6128396 42.2696265, -71.6128831 42.2696535, -71.6129379 42.269671)",roundabout
"[9418130, 1082413413]",True,1,MA 30,East Main Street,secondary,30 mph,16.2,False,74.895,"LINESTRING (-71.6127964 42.2695869, -71.6128045 42.2696096, -71.6128121 42.2696306, -71.6128173 42.269645, -71.612825 42.269681, -71.6128314 42.2697478, -71.6128321 42.2698191, -71.6128304 42.2698543, -71.6128225 42.2698953, -71.6127968 42.2699828, -71.612752 42.2700557, -71.6126764 42.27017, -71.6126718 42.2702351)",
592158074,True,2,,,secondary,30 mph,7.6,False,3.115,"LINESTRING (-71.6131891 42.2696164, -71.6132097 42.2695929)",roundabout
"[592158073, 9418093]",True,1,MA 30,,secondary,30 mph,7.6,False,5.676,"LINESTRING (-71.613142 42.2693431, -71.6131139 42.2693318, -71.6130778 42.2693258)",roundabout
9417640,False,2,,Grove Street,residential,,10.7,True,14.442,"LINESTRING (-71.6145989 42.2701338, -71.6146627 42.2700128)",
9417615,True,1,MA 135,Milk Street,secondary,,13.7,False,23.15,"LINESTRING (-71.6145989 42.2701338, -71.6147009 42.2701184, -71.6147781 42.2701073, -71.6148767 42.270108)",
611220130,False,,,Naponen Way,residential,,,True,63.681,"LINESTRING (-71.6107455 42.266818, -71.6114481 42.2665779)",
611220130,False,,,Naponen Way,residential,,,False,63.681,"LINESTRING (-71.6114481 42.2665779, -71.6107455 42.266818)",
9417941,False,2,MA 135,South Street,secondary,30 mph,18.3,False,76.393,"LINESTRING (-71.6114481 42.2665779, -71.611477 42.266619, -71.611559 42.26674, -71.61164 42.26686, -71.611719 42.266982, -71.611797 42.267104, -71.611856 42.267195)",
9417941,False,2,MA 135,South Street,secondary,30 mph,18.3,True,57.696999999999996,"LINESTRING (-71.6114481 42.2665779, -71.6114122 42.2665267, -71.611404 42.266515, -71.611363 42.26646, -71.611319 42.266395, -71.611308 42.26638, -71.611223 42.26626, -71.611138 42.266141, -71.611121 42.266119)",
9417603,False,2,,Summer Street,residential,,12.2,True,103.927,"LINESTRING (-71.6177131 42.273891, -71.617255 42.27302)",
"[845178454, 845178455]",True,1,MA 135,Milk Street,secondary,30 mph,15.2,False,61.26599999999999,"LINESTRING (-71.6139812 42.2697046, -71.6139287 42.2696965, -71.6137888 42.269632, -71.6136678 42.2695695, -71.6135413 42.2695092, -71.6134991 42.2694891, -71.6134742 42.2694773, -71.6134625 42.2694703, -71.613355 42.269412)",
"[845178456, 845178457]",True,1,MA 135,Milk Street,secondary,30 mph,15.2,False,61.763999999999996,"LINESTRING (-71.6139812 42.2697046, -71.6139472 42.2696735, -71.6138153 42.2695999, -71.6136836 42.2695306, -71.6135041 42.2694385, -71.6134942 42.269433, -71.6133803 42.2693741)",
844771115,False,,,,unclassified,,,True,15.17,"LINESTRING (-71.6122648 42.2696655, -71.6122957 42.269531)",
844771115,False,,,,unclassified,,,False,15.17,"LINESTRING (-71.6122957 42.269531, -71.6122648 42.2696655)",
9416859,False,2,,Brigham Street,unclassified,,12.2,False,140.544,"LINESTRING (-71.6122957 42.269531, -71.6106463 42.2694028, -71.610597 42.269399)",
9416859,False,2,,Brigham Street,unclassified,,12.2,True,39.745,"LINESTRING (-71.6122957 42.269531, -71.6124839 42.2695497, -71.6126649 42.2695592, -71.6127002 42.2695571, -71.6127282 42.2695522, -71.6127748 42.2695454)",
626831941,False,1,MA 30,West Main Street,secondary,30 mph,22.3,True,4.7,"LINESTRING (-71.6133803 42.2693741, -71.613355 42.269412)",
"[9418073, 845178459]",False,2,MA 30,West Main Street,secondary,30 mph,22.3,"[False, True]",158.096,"LINESTRING (-71.6133803 42.2693741, -71.6133985 42.2693444, -71.6134082 42.2693305, -71.6134874 42.2692394, -71.6135317 42.2691915, -71.613615 42.269099, -71.613711 42.2689865, -71.613808 42.268874, -71.613908 42.268761, -71.6139689 42.2686963, -71.6140735 42.2685787, -71.6143668 42.2682487, -71.614411 42.268198, -71.614426 42.268182)",
1082413412,True,1,MA 135,Milk Street,secondary,,12.2,False,14.334,"LINESTRING (-71.6132922 42.2698354, -71.613315 42.269845, -71.6134505 42.269889)",
