osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,bridge,junction
9107175,2,Canal Street,secondary,15.2,False,True,169.396,"LINESTRING (-71.759293 42.193433, -71.759461 42.193477, -71.759517 42.193494, -71.759703 42.193541, -71.75992 42.193601, -71.760049 42.193625, -71.760152 42.193639, -71.760288 42.193646, -71.760425 42.193646, -71.760538 42.1936363, -71.760553 42.193635, -71.760749 42.193612, -71.7608539 42.193601, -71.761007 42.193585, -71.761295 42.193557)",MA 122A,,
588237547,2,Howe Avenue,secondary,18.3,False,False,121.109,"LINESTRING (-71.759293 42.193433, -71.7592274 42.1935792, -71.7589026 42.1944828)",,,
686526413,1,,secondary,12.2,True,False,1.863,"LINESTRING (-71.7661051 42.1878567, -71.7661143 42.187872)",,,roundabout
686526413,1,,secondary,12.2,True,False,6.513999999999999,"LINESTRING (-71.7663307 42.1877838, -71.7663047 42.1877618, -71.7662706 42.1877469)",,,roundabout
686526413,1,,secondary,12.2,True,False,3.166,"LINESTRING (-71.7661009 42.1878284, -71.7661051 42.1878567)",,,roundabout
188098414,1,,trunk_link,15.2,True,False,108.11900000000001,"LINESTRING (-71.7661927 42.1877437, -71.7660414 42.1876815, -71.7656268 42.1874237, -71.7655539 42.187327, -71.7655543 42.1872944, -71.7655623 42.1872577, -71.7656133 42.187211, -71.7656696 42.1871831, -71.7657715 42.1871752, -71.7658729 42.187189)",,,
686526413,1,,secondary,12.2,True,False,12.86,"LINESTRING (-71.7661927 42.1877437, -71.7661566 42.1877558, -71.7661275 42.1877756, -71.7661087 42.1878005, -71.7661009 42.1878284)",,,roundabout
686526413,1,,secondary,12.2,True,False,6.509,"LINESTRING (-71.7662706 42.1877469, -71.766232 42.1877407, -71.7661927 42.1877437)",,,roundabout
"[9106985, 693973623]",2,"['Granite Street', 'Coral Street']",residential,12.2,False,False,166.56,"LINESTRING (-71.7545453 42.1910887, -71.7549935 42.1908819, -71.755427 42.191317, -71.755825 42.1918)",,,
"[148902004, 148902005, 686526415]",2,Elm Street,secondary,12.2,False,False,196.35700000000003,"LINESTRING (-71.7658233 42.1881066, -71.7657553 42.1881465, -71.765125 42.188561, -71.764969 42.188662, -71.764542 42.1889456, -71.764334 42.189077, -71.764039 42.189277)",,yes,
1052149440,1,Elm Street,secondary,,True,False,37.622,"LINESTRING (-71.7658233 42.1881066, -71.7658961 42.1880944, -71.7660859 42.1879716, -71.7661968 42.1879213)",,,
686526413,1,,secondary,12.2,True,False,24.127000000000002,"LINESTRING (-71.7661968 42.1879213, -71.766218 42.1879247, -71.7662566 42.1879219, -71.7662921 42.1879105, -71.7663211 42.1878915, -71.7663408 42.1878668, -71.7663494 42.1878388, -71.7663459 42.1878102, -71.7663307 42.1877838)",,,roundabout
686526413,1,,secondary,12.2,True,False,9.104,"LINESTRING (-71.7661143 42.187872, -71.7661209 42.1878829, -71.7661467 42.1879042, -71.7661802 42.1879187, -71.7661968 42.1879213)",,,roundabout
1052149441,1,Elm Street,secondary,,True,False,35.852999999999994,"LINESTRING (-71.7661143 42.187872, -71.7660705 42.187912, -71.7660158 42.1879475, -71.7658517 42.1880589, -71.7658233 42.1881066)",,,
