osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,tunnel,bridge,junction
12112886,College Avenue,residential,False,True,134.054,"LINESTRING (-75.3486228 39.9060497, -75.3474084 39.9058529, -75.3472167 39.9058201, -75.3470859 39.9057978)",,,,,,
12135964,Dartmouth Avenue,residential,False,True,16.923,"LINESTRING (-75.3489752 39.9020417, -75.348792 39.9021001)",,,,,,
12153996,Dartmouth Court,residential,True,False,64.679,"LINESTRING (-75.3489752 39.9020417, -75.3492079 39.9025953)",,,,,,
12135964,Dartmouth Avenue,residential,False,False,57.678,"LINESTRING (-75.3489752 39.9020417, -75.3492958 39.9019488, -75.3496054 39.9018538)",,,,,,
12154246,Garrett Avenue,residential,False,False,132.474,"LINESTRING (-75.344276 39.9045703, -75.3446788 39.9057209)",,,,,,
"[12135041, 12159346]","['Benjamin West Avenue', 'North Princeton Avenue']",residential,False,False,336.782,"LINESTRING (-75.344276 39.9045703, -75.3450088 39.9043897, -75.3461246 39.9041132, -75.3460387 39.9056506)",,,,,,
362082037,South Chester Road,primary,True,False,56.346,"LINESTRING (-75.3508346 39.9004102, -75.350798 39.9005588, -75.3507939 39.9005949, -75.3507886 39.900642, -75.3508008 39.9007663, -75.3508065 39.9008052, -75.3507968 39.9008433, -75.3507719 39.9008748, -75.3507552 39.9009047)",,PA 320,30 mph,,,
"[362082036, 362082038]",South Chester Road,primary,False,False,140.486,"LINESTRING (-75.3508346 39.9004102, -75.3508842 39.9002602, -75.3509596 39.8999746, -75.3509764 39.8999108, -75.3510681 39.8995857, -75.3511477 39.8992361, -75.3511622 39.8991724)",2,PA 320,30 mph,,,
12118578,Cornell Avenue,residential,False,False,153.168,"LINESTRING (-75.3494957 39.9004985, -75.3495664 39.8991221)",,,,,,
580872792,Rutgers Avenue,residential,False,False,202.947,"LINESTRING (-75.3494957 39.9004985, -75.3485278 39.8998794, -75.3483819 39.8997674, -75.3482618 39.8996357, -75.3482017 39.8994843, -75.3481073 39.8991102)",,,,,,
580872792,Rutgers Avenue,residential,False,True,84.901,"LINESTRING (-75.3494957 39.9004985, -75.3496296 39.9005751, -75.3500447 39.9008126, -75.3501142 39.9008518, -75.3502935 39.900955)",,,,,,
55203617,Park Avenue,residential,False,False,347.922,"LINESTRING (-75.3496054 39.9018538, -75.3463815 39.8999372)",,,,,,
12135964,Dartmouth Avenue,residential,False,True,57.678,"LINESTRING (-75.3496054 39.9018538, -75.3492958 39.9019488, -75.3489752 39.9020417)",,,,,,
12159733,Park Avenue,residential,False,True,77.508,"LINESTRING (-75.3496054 39.9018538, -75.3496356 39.9018717, -75.350325 39.9022794)",,,,,,
30411093,Village Green Ln,living_street,False,True,86.96699999999998,"LINESTRING (-75.3453117 39.9035829, -75.3459872 39.9034481, -75.346116 39.9033757, -75.3462018 39.9032704)",,,,,,
12135964,Dartmouth Avenue,residential,False,False,16.923,"LINESTRING (-75.348792 39.9021001, -75.3489752 39.9020417)",,,,,,
12120331,Lafayette Avenue,residential,False,True,223.58300000000003,"LINESTRING (-75.348792 39.9021001, -75.3486596 39.9020125, -75.3482618 39.9017494, -75.3480558 39.9017099, -75.3463477 39.9016769)",,,,,,
12135964,Dartmouth Avenue,residential,False,True,228.82600000000002,"LINESTRING (-75.348792 39.9021001, -75.3480463 39.9023127, -75.3472953 39.9024996, -75.3462508 39.902758)",,,,,,
441438323,North Chester Road,primary,False,False,173.935,"LINESTRING (-75.3502688 39.9047229, -75.3502106 39.9062865)",2,PA 320,30 mph,,,
"[365149569, 365145282, 441438323]",North Chester Road,primary,False,"[False, True]",341.39200000000005,"LINESTRING (-75.3502688 39.9047229, -75.3502681 39.9045584, -75.3502842 39.9040483, -75.3502853 39.9040119, -75.3503312 39.9034845, -75.3503515 39.9032662, -75.3503729 39.9030002, -75.350407 39.9027194, -75.3504433 39.9025274, -75.3504776 39.9023661, -75.3505163 39.9021964, -75.3505475 39.9020513, -75.3506489 39.9016729)",2,PA 320,30 mph,yes,,
1099366633,Visitor's Center Road,residential,False,True,73.743,"LINESTRING (-75.3502688 39.9047229, -75.3503848 39.9047221, -75.3504977 39.9047213, -75.3506242 39.9047271, -75.3509344 39.9047486, -75.3510746 39.9047561, -75.3511313 39.9047595)",,,,,,
"[30411209, 30411211, 150586253, 12117040, 457048211]","['Fieldhouse Lane', 'Parrish Hall Road']",residential,False,True,932.299,"LINESTRING (-75.3550757 39.9044658, -75.3551294 39.9044268, -75.3552896 39.9043124, -75.355425 39.9041993, -75.3555448 39.9041116, -75.3556645 39.9040591, -75.3557805 39.9040341, -75.3559779 39.9039881, -75.3560921 39.9039733, -75.3562047 39.9039156, -75.3565427 39.9037058, -75.3566473 39.9037284, -75.3568699 39.9038231, -75.3571247 39.9038416, -75.3572857 39.9038436, -75.3573822 39.9038354, -75.3574895 39.9038128, -75.3575622 39.9037867, -75.3576259 39.9037247, -75.357643 39.9035733, -75.3576259 39.9034284, -75.3575572 39.9032572, -75.3575057 39.9031387, -75.3573598 39.903007, -75.3571624 39.9028951, -75.3568817 39.9027946, -75.3566608 39.9027123, -75.35645 39.9026514, -75.3564376 39.9025433, -75.3564339 39.902388, -75.3564031 39.90221, -75.3563634 39.902125, -75.3562698 39.9020259, -75.3559264 39.9018021, -75.3558802 39.9017873, -75.355792 39.901759, -75.3556117 39.9017026, -75.3555665 39.9016796, -75.355514 39.901651, -75.3554283 39.9016262, -75.3553102 39.901592, -75.3551848 39.9015719, -75.3549025 39.901534, -75.3542899 39.901529, -75.3542008 39.9015283, -75.3539604 39.9015264, -75.3535013 39.901529, -75.3533234 39.9015329, -75.3531134 39.901535, -75.3530128 39.9015392, -75.3529029 39.901542, -75.3528592 39.9015431, -75.3527946 39.9015474, -75.3526313 39.901529, -75.3526094 39.901516, -75.3525068 39.9014553, -75.352469 39.9014329, -75.3523369 39.9013187, -75.3522005 39.9012354, -75.3520915 39.901196, -75.3519129 39.9011984, -75.3518426 39.9011964, -75.3515486 39.9011881)",,,,,yes,
158623030,Clothier Circle,residential,True,False,188.993,"LINESTRING (-75.3550757 39.9044658, -75.3548287 39.9046122, -75.354718 39.9046779, -75.3547133 39.9047662, -75.3547591 39.9048638, -75.3548693 39.9049993, -75.3549667 39.9050591, -75.3550755 39.9050809, -75.3552422 39.9050434, -75.3553149 39.9049948, -75.3553706 39.9049286, -75.3553785 39.9048186, -75.3553123 39.9047374, -75.3551441 39.9045311, -75.3550757 39.9044658)",,,,,,
12159915,Rutgers Avenue,residential,True,False,39.651,"LINESTRING (-75.3507228 39.9009284, -75.3506748 39.9009572, -75.3506383 39.9009731, -75.3505974 39.9009895, -75.3505657 39.9009958, -75.3505067 39.9009999, -75.3504316 39.9009958, -75.3503536 39.9009776, -75.3502935 39.900955)",,,,,,
457048196,,primary,True,False,19.029,"LINESTRING (-75.3507228 39.9009284, -75.3506897 39.9009693, -75.3506754 39.9010161, -75.3506815 39.901064, -75.3506944 39.9010889)",,PA 320,,,,roundabout
367997821,Fieldhouse Lane,residential,True,False,50.908,"LINESTRING (-75.3509605 39.9011562, -75.351045 39.9011468, -75.351092 39.9011535, -75.3511483 39.901172, -75.3511641 39.901174, -75.3512315 39.9011823, -75.3513334 39.9011926, -75.3515486 39.9011881)",,,,,,
457048197,,primary,True,False,25.163000000000004,"LINESTRING (-75.3509605 39.9011562, -75.3509951 39.9011378, -75.3510237 39.901114, -75.3510449 39.9010861, -75.3510577 39.9010553, -75.3510614 39.901023, -75.351056 39.900991, -75.3510417 39.9009606)",,PA 320,,,,roundabout
365136576,South Chester Road,primary,True,False,59.989999999999995,"LINESTRING (-75.351008 39.9009236, -75.3509584 39.9008688, -75.350932 39.9008293, -75.3509021 39.9007581, -75.3508707 39.900684, -75.3508581 39.9006192, -75.3508412 39.9005409, -75.3508346 39.9004102)",,PA 320,30 mph,,,
457048208,,primary,True,False,23.516,"LINESTRING (-75.351008 39.9009236, -75.3509727 39.9009013, -75.3509316 39.9008859, -75.3508869 39.9008784, -75.3508412 39.9008792, -75.3507969 39.9008882, -75.3507552 39.9009047)",,,,,,roundabout
858129846,,primary,True,False,3.819,"LINESTRING (-75.3507552 39.9009047, -75.3507228 39.9009284)",,,,,,roundabout
457048206,North Chester Road,primary,True,False,36.277,"LINESTRING (-75.3506489 39.9016729, -75.3507753 39.9013614)",,PA 320,30 mph,,,
"[365149569, 365145282, 441438323]",North Chester Road,primary,False,"[False, True]",341.39200000000005,"LINESTRING (-75.3506489 39.9016729, -75.3505475 39.9020513, -75.3505163 39.9021964, -75.3504776 39.9023661, -75.3504433 39.9025274, -75.350407 39.9027194, -75.3503729 39.9030002, -75.3503515 39.9032662, -75.3503312 39.9034845, -75.3502853 39.9040119, -75.3502842 39.9040483, -75.3502681 39.9045584, -75.3502688 39.9047229)",2,PA 320,30 mph,yes,,
423930908,North Chester Road,primary,True,False,2.564,"LINESTRING (-75.3507072 39.9011079, -75.3507107 39.9011308)",,PA 320,30 mph,,,
365136574,,primary,True,False,21.067,"LINESTRING (-75.3507072 39.9011079, -75.3507395 39.9011365, -75.3507803 39.9011579, -75.3508268 39.9011707, -75.350876 39.9011741, -75.3509247 39.9011677)",,,,,,roundabout
457048197,,primary,True,False,5.019,"LINESTRING (-75.3510417 39.9009606, -75.351008 39.9009236)",,PA 320,,,,roundabout
"[30411209, 30411211, 150586253, 12117040, 457048211]","['Fieldhouse Lane', 'Parrish Hall Road']",residential,False,False,932.299,"LINESTRING (-75.3515486 39.9011881, -75.3518426 39.9011964, -75.3519129 39.9011984, -75.3520915 39.901196, -75.3522005 39.9012354, -75.3523369 39.9013187, -75.352469 39.9014329, -75.3525068 39.9014553, -75.3526094 39.901516, -75.3526313 39.901529, -75.3527946 39.9015474, -75.3528592 39.9015431, -75.3529029 39.901542, -75.3530128 39.9015392, -75.3531134 39.901535, -75.3533234 39.9015329, -75.3535013 39.901529, -75.3539604 39.9015264, -75.3542008 39.9015283, -75.3542899 39.901529, -75.3549025 39.901534, -75.3551848 39.9015719, -75.3553102 39.901592, -75.3554283 39.9016262, -75.355514 39.901651, -75.3555665 39.9016796, -75.3556117 39.9017026, -75.355792 39.901759, -75.3558802 39.9017873, -75.3559264 39.9018021, -75.3562698 39.9020259, -75.3563634 39.902125, -75.3564031 39.90221, -75.3564339 39.902388, -75.3564376 39.9025433, -75.35645 39.9026514, -75.3566608 39.9027123, -75.3568817 39.9027946, -75.3571624 39.9028951, -75.3573598 39.903007, -75.3575057 39.9031387, -75.3575572 39.9032572, -75.3576259 39.9034284, -75.357643 39.9035733, -75.3576259 39.9037247, -75.3575622 39.9037867, -75.3574895 39.9038128, -75.3573822 39.9038354, -75.3572857 39.9038436, -75.3571247 39.9038416, -75.3568699 39.9038231, -75.3566473 39.9037284, -75.3565427 39.9037058, -75.3562047 39.9039156, -75.3560921 39.9039733, -75.3559779 39.9039881, -75.3557805 39.9040341, -75.3556645 39.9040591, -75.3555448 39.9041116, -75.355425 39.9041993, -75.3552896 39.9043124, -75.3551294 39.9044268, -75.3550757 39.9044658)",,,,,yes,
457048213,Fieldhouse Lane,residential,True,False,51.987,"LINESTRING (-75.3515486 39.9011881, -75.3514817 39.9011862, -75.3514192 39.9011761, -75.3513012 39.9011391, -75.35121 39.9010897, -75.3511982 39.9010826, -75.3511241 39.9010383, -75.3510417 39.9009606)",,,,,,
457048205,Rutgers Avenue,residential,True,False,38.823,"LINESTRING (-75.3502935 39.900955, -75.3503968 39.9010328, -75.3504224 39.9010464, -75.3504692 39.9010554, -75.3505309 39.9010575, -75.3505926 39.9010637, -75.3506533 39.9010794, -75.3506944 39.9010889)",,,,,,
580872792,Rutgers Avenue,residential,False,False,84.901,"LINESTRING (-75.3502935 39.900955, -75.3501142 39.9008518, -75.3500447 39.9008126, -75.3496296 39.9005751, -75.3494957 39.9004985)",,,,,,
30411097,Myers Avenue,residential,True,False,132.558,"LINESTRING (-75.3507107 39.9011308, -75.3506682 39.9011893, -75.3506299 39.9012581, -75.350525 39.9016544, -75.3503877 39.9021729, -75.350325 39.9022794)",,,,,,
423930908,North Chester Road,primary,True,False,61.042,"LINESTRING (-75.3507107 39.9011308, -75.3507281 39.9011985, -75.3507356 39.901238, -75.350724 39.9012797, -75.3507037 39.9013888, -75.3506489 39.9016729)",,PA 320,30 mph,,,
457048197,,primary,True,False,3.311,"LINESTRING (-75.3509247 39.9011677, -75.3509605 39.9011562)",,PA 320,,,,roundabout
457048206,North Chester Road,primary,True,False,26.266,"LINESTRING (-75.3507753 39.9013614, -75.350794 39.9012943, -75.3508306 39.9012253, -75.3508608 39.9011995, -75.3509247 39.9011677)",,PA 320,30 mph,,,
1099366633,Visitor's Center Road,residential,False,False,73.743,"LINESTRING (-75.3511313 39.9047595, -75.3510746 39.9047561, -75.3509344 39.9047486, -75.3506242 39.9047271, -75.3504977 39.9047213, -75.3503848 39.9047221, -75.3502688 39.9047229)",,,,,,
457048196,,primary,True,False,2.378,"LINESTRING (-75.3506944 39.9010889, -75.3507072 39.9011079)",,PA 320,,,,roundabout
