osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,maxspeed,bridge,access,tunnel
8890047,2,Lawrence Street,tertiary,12.2,False,False,64.057,"LINESTRING (-71.3043597 42.6403074, -71.304343 42.6402173, -71.304304 42.639733)",,25 mph,,,
8890047,2,Lawrence Street,tertiary,12.2,False,True,72.012,"LINESTRING (-71.3043597 42.6403074, -71.3043786 42.6405215, -71.3044332 42.6409527)",,25 mph,,,
8889060,2,George Street,tertiary,15.2,True,False,47.018,"LINESTRING (-71.3064891 42.6414804, -71.306395 42.641535, -71.306348 42.641567, -71.3063114 42.6416102, -71.3062853 42.6416506, -71.3062665 42.6417069, -71.3062719 42.6417685, -71.3062781 42.6418406)",,,,,
8890834,2,Church Street,secondary,18.3,True,False,104.031,"LINESTRING (-71.3064891 42.6414804, -71.3063107 42.6414878, -71.3059346 42.6415046, -71.3055409 42.6415293, -71.3052278 42.6415821)",MA 110,,,,
8891395,2,Appleton Street,secondary,18.3,False,False,1.944,"LINESTRING (-71.312461 42.6398954, -71.3124391 42.6399022)",MA 110,,,,
8891395,2,Appleton Street,secondary,18.3,False,True,38.45,"LINESTRING (-71.312461 42.6398954, -71.3128945 42.6397617)",MA 110,,,,
8890375,2,Pearl Street,residential,9.1,True,False,42.414,"LINESTRING (-71.312461 42.6398954, -71.312495 42.6399564, -71.3126578 42.6402483)",,,,,
8888702,2,South Street,tertiary,13.7,False,False,42.925,"LINESTRING (-71.3108296 42.6394956, -71.3108656 42.6395628, -71.3108849 42.6395965, -71.3110315 42.6398519)",,,,,
8891564,2,South Street,residential,13.7,False,True,171.04399999999998,"LINESTRING (-71.3108296 42.6394956, -71.3107933 42.639428, -71.310779 42.6394013, -71.310468 42.6388224, -71.3101912 42.6383653, -71.310019 42.638078)",,,,,
134818220,2,Summer Street,tertiary,15.2,False,True,214.41299999999998,"LINESTRING (-71.3108296 42.6394956, -71.3108969 42.6394772, -71.3109413 42.6394636, -71.3132496 42.6387548)",,,,,
461398911,2,East Merrimack Street,secondary,18.3,False,False,72.309,"LINESTRING (-71.302621 42.644584, -71.3027118 42.644588, -71.303503 42.6446284)",,,,,
8891311,2,Highland Street,tertiary,18.3,False,False,39.513,"LINESTRING (-71.309399 42.6369895, -71.3093734 42.636996, -71.3093236 42.6370061, -71.3092755 42.6370108, -71.3092272 42.6370102, -71.3091615 42.637008, -71.3090649 42.6370001, -71.3089778 42.6369942, -71.3089208 42.6369928)",,,,,
8891564,2,South Street,residential,13.7,False,False,131.254,"LINESTRING (-71.309399 42.6369895, -71.3094491 42.6370675, -71.309466 42.6370962, -71.3097174 42.6375243, -71.3097901 42.6376577, -71.3099851 42.6380158, -71.310019 42.638078)",,,,,
8890834,2,Church Street,secondary,18.3,True,False,109.15899999999999,"LINESTRING (-71.3078164 42.6413813, -71.3077133 42.6413946, -71.307444 42.6414104, -71.306929 42.641444, -71.3064891 42.6414804)",MA 110,,,,
"[732000537, 92208550]",4,Bridge Street,secondary,18.3,False,False,44.812,"LINESTRING (-71.3072268 42.6457867, -71.3072679 42.6457402, -71.3074347 42.6455326, -71.3074343 42.6454262)",,30 mph,,,
8890821,2,Howe Street,residential,10.7,False,False,50.153,"LINESTRING (-71.3033641 42.6435734, -71.303391 42.644024)",,,,,
8890047,2,Lawrence Street,tertiary,12.2,False,False,58.453,"LINESTRING (-71.304304 42.639733, -71.304259 42.639419, -71.304232 42.63921)",,25 mph,,,
8890047,2,Lawrence Street,tertiary,12.2,False,True,64.057,"LINESTRING (-71.304304 42.639733, -71.304343 42.6402173, -71.3043597 42.6403074)",,25 mph,,,
8890116,1,North Street,residential,7.9,True,False,187.71,"LINESTRING (-71.304304 42.639733, -71.3054821 42.639336, -71.305694 42.6392641, -71.3063059 42.6390738, -71.306396 42.6390398)",,,,,
8889887,2,Warren Court,residential,9.1,False,False,50.171,"LINESTRING (-71.30373 42.641239, -71.303773 42.64162, -71.3037779 42.6416422, -71.303788 42.641688)",,,,,
8890259,2,Elm Street,tertiary,10.7,False,False,95.514,"LINESTRING (-71.3089208 42.6369928, -71.3088247 42.6369931, -71.3087663 42.6369933, -71.3087264 42.6369971, -71.3086894 42.6370013, -71.3086341 42.6370097, -71.3085828 42.6370185, -71.308531 42.6370294, -71.3083142 42.6370762, -71.3082553 42.6370889, -71.3079911 42.6371453, -71.3077894 42.6371884)",,,,,
8891311,2,Highland Street,tertiary,18.3,False,True,39.513000000000005,"LINESTRING (-71.3089208 42.6369928, -71.3089778 42.6369942, -71.3090649 42.6370001, -71.3091615 42.637008, -71.3092272 42.6370102, -71.3092755 42.6370108, -71.3093236 42.6370061, -71.3093734 42.636996, -71.309399 42.6369895)",,,,,
281471390,2,Gorham Street,secondary,15.2,False,False,120.05499999999999,"LINESTRING (-71.3089208 42.6369928, -71.3089161 42.6370941, -71.3088898 42.6376616, -71.3088794 42.6380358, -71.3088784 42.638072)",,30 mph,,,
8890047,2,Lawrence Street,tertiary,12.2,False,True,38.571000000000005,"LINESTRING (-71.304016 42.637823, -71.304035 42.6378711, -71.30407 42.638013, -71.304089 42.638113, -71.3040933 42.6381645)",,25 mph,,,
281471390,2,Gorham Street,secondary,15.2,False,False,5.872,"LINESTRING (-71.3088784 42.638072, -71.3088773 42.6381248)",,30 mph,,,
281471390,2,Gorham Street,secondary,15.2,False,True,120.055,"LINESTRING (-71.3088784 42.638072, -71.3088794 42.6380358, -71.3088898 42.6376616, -71.3089161 42.6370941, -71.3089208 42.6369928)",,30 mph,,,
8888827,2,Chapel Street,residential,12.2,False,False,55.828,"LINESTRING (-71.3068864 42.6377826, -71.3071224 42.6382537)",,,,,
8888827,2,Chapel Street,residential,12.2,False,True,38.81,"LINESTRING (-71.3068864 42.6377826, -71.3067506 42.6374908, -71.3067327 42.6374524)",,,,,
8891455,1,Cottage Street,residential,4.3,False,False,106.155,"LINESTRING (-71.3068864 42.6377826, -71.3068293 42.6378018, -71.3067479 42.6378348, -71.3066594 42.6378743, -71.3065275 42.6379358, -71.306161 42.638084, -71.305946 42.638187, -71.305763 42.638259)",,,,,
8890677,2,Central Street,secondary,15.2,False,False,64.716,"LINESTRING (-71.306396 42.6390398, -71.306483 42.639146, -71.3065355 42.6392099, -71.306805 42.639538)",,30 mph,,,
8890677,2,Central Street,secondary,15.2,False,True,43.888000000000005,"LINESTRING (-71.306396 42.6390398, -71.3063581 42.6389959, -71.3062028 42.63882, -71.306117 42.638703)",,30 mph,,,
454593090,2,Middle Street,tertiary,12.2,True,False,142.042,"LINESTRING (-71.3106791 42.6451307, -71.310756 42.6451372, -71.311289 42.6451811, -71.3115086 42.6451992, -71.3118235 42.6452252, -71.3123108 42.6452654, -71.3124049 42.6452732)",,,,,
732000506,1,Palmer Street,tertiary,15.2,True,False,33.153,"LINESTRING (-71.3106791 42.6451307, -71.3106716 42.6451885, -71.3106405 42.6454275)",,,,,
8891395,2,Appleton Street,secondary,18.3,False,False,70.652,"LINESTRING (-71.3136911 42.6395161, -71.3128945 42.6397617)",MA 110,,,,
8890375,2,Pearl Street,residential,9.1,True,False,42.156000000000006,"LINESTRING (-71.3126578 42.6402483, -71.3128158 42.6405349, -71.3128509 42.6405998)",,,,,
8890826,1,Spring Street,residential,4.9,False,False,105.896,"LINESTRING (-71.3126578 42.6402483, -71.3126145 42.6402609, -71.3115343 42.6405952, -71.3114641 42.6406169)",,,,,
"[8891420, 8889095]",2,Jackson Street,residential,"['12.2', '14.3']",False,False,126.577,"LINESTRING (-71.311623 42.641721, -71.3115637 42.641739, -71.3115327 42.6417484, -71.311432 42.641779, -71.3105162 42.6420452, -71.3101885 42.6421478)",,,,,
8889095,2,Jackson Street,residential,14.3,False,True,213.26200000000003,"LINESTRING (-71.311623 42.641721, -71.3124122 42.6414738, -71.312769 42.641362, -71.3132076 42.6412246, -71.313886 42.641012, -71.3140243 42.6409742)",,,,,
8890463,2,Marsdon Street,residential,9.1,False,True,75.813,"LINESTRING (-71.311623 42.641721, -71.3115762 42.6416563, -71.3115606 42.6416295, -71.3113072 42.6411933, -71.3112875 42.6411594, -71.3112539 42.6410959)",,,,,
8889018,2,Middlesex Street,secondary,16.8,False,True,33.272,"LINESTRING (-71.3136637 42.6403455, -71.3132895 42.6404628)",MA 110,,,,
8891011,2,Canal Street,residential,9.1,False,False,75.879,"LINESTRING (-71.3136637 42.6403455, -71.3137025 42.6404151, -71.3137112 42.6404304, -71.31398 42.6409009, -71.3140243 42.6409742)",,,,,
8889262,,,residential,,False,False,163.236,"LINESTRING (-71.306414 42.640774, -71.3055119 42.6408554, -71.3052795 42.6408763, -71.3050461 42.6408974, -71.304829 42.640917, -71.3046189 42.6409359, -71.3044332 42.6409527)",,,,,
8890047,2,Lawrence Street,tertiary,12.2,False,False,38.571000000000005,"LINESTRING (-71.3040933 42.6381645, -71.304089 42.638113, -71.30407 42.638013, -71.304035 42.6378711, -71.304016 42.637823)",,25 mph,,,
8890047,2,Lawrence Street,tertiary,12.2,False,True,37.751999999999995,"LINESTRING (-71.3040933 42.6381645, -71.304109 42.638249, -71.304143 42.638502)",,25 mph,,,
8890259,2,Elm Street,tertiary,10.7,False,True,108.51499999999999,"LINESTRING (-71.3054757 42.6377643, -71.3055608 42.6377432, -71.3056182 42.637729, -71.3066635 42.6374696, -71.3067327 42.6374524)",,,,,
8890677,2,Central Street,secondary,15.2,False,False,27.389,"LINESTRING (-71.3054757 42.6377643, -71.305568 42.637946, -71.305593 42.637995)",,30 mph,,,
1026165227,,Central Street,secondary,,True,False,31.783,"LINESTRING (-71.3054757 42.6377643, -71.3054779 42.6376329, -71.3054666 42.6374787)",,30 mph,,,
570843230,2,Merrimack Street,secondary,22.9,False,False,73.633,"LINESTRING (-71.311011 42.6457807, -71.3111563 42.6457944, -71.3117934 42.6458437, -71.3119054 42.6458556)",,,,,
666216976,2,Merrimack Street,secondary,22.9,False,True,33.763000000000005,"LINESTRING (-71.311011 42.6457807, -71.3106962 42.6457546, -71.3106008 42.6457467)",,,,,
8889262,,,residential,,False,True,163.236,"LINESTRING (-71.3044332 42.6409527, -71.3046189 42.6409359, -71.304829 42.640917, -71.3050461 42.6408974, -71.3052795 42.6408763, -71.3055119 42.6408554, -71.306414 42.640774)",,,,,
8890047,2,Lawrence Street,tertiary,12.2,False,False,72.012,"LINESTRING (-71.3044332 42.6409527, -71.3043786 42.6405215, -71.3043597 42.6403074)",,25 mph,,,
8890047,2,Lawrence Street,tertiary,12.2,False,True,77.46900000000001,"LINESTRING (-71.3044332 42.6409527, -71.3044985 42.6415568, -71.3045083 42.6416472)",,25 mph,,,
666382761,2,Central Street,secondary,22.6,False,True,44.605,"LINESTRING (-71.3085068 42.6429262, -71.3084921 42.6433272)",,30 mph,,,
8891085,2,Hurd Street,tertiary,15.2,True,False,190.735,"LINESTRING (-71.3085068 42.6429262, -71.3083847 42.6429129, -71.307313 42.642808, -71.3064727 42.6427193, -71.3063265 42.6427038, -71.3061973 42.6426893)",,,,,
186174328,2,Central Street,secondary,15.2,False,False,31.079,"LINESTRING (-71.3085068 42.6429262, -71.3085091 42.6428687, -71.3085242 42.642647)",,30 mph,,,
8891009,1,Davis Street,residential,6.1,False,False,26.110999999999997,"LINESTRING (-71.3103006 42.640296, -71.3103896 42.6404543, -71.3104226 42.640513)",,,,,
578848806,,Central Street,secondary,,True,False,8.511,"LINESTRING (-71.305204 42.6374211, -71.305229 42.6374954)",,30 mph,,,
8891115,2,Mill Street,residential,12.2,True,False,106.981,"LINESTRING (-71.305204 42.6374211, -71.3051169 42.637449, -71.3050484 42.6374709, -71.304682 42.637588, -71.304016 42.637823)",,,,,
186174335,3,Central Street,secondary,15.2,True,False,66.93700000000001,"LINESTRING (-71.3081133 42.6413193, -71.3081561 42.6413998, -71.3082889 42.6416189, -71.3083858 42.6417755, -71.3083954 42.6417937, -71.3084481 42.6418683)",,30 mph,,,
666217036,2,Church Street,secondary,18.3,True,False,25.456000000000003,"LINESTRING (-71.3081133 42.6413193, -71.3080117 42.6413552, -71.3078164 42.6413813)",MA 110,,,,
8889974,2,Fayette Street,residential,15.2,True,False,83.978,"LINESTRING (-71.302596 42.645339, -71.3026184 42.6446648, -71.30262 42.644618, -71.302621 42.644584)",,,,,
8888850,2,Merrimack Street,secondary,22.9,False,False,78.42500000000001,"LINESTRING (-71.3074343 42.6454262, -71.3075718 42.6454578, -71.3078277 42.6455062, -71.3079824 42.6455285, -71.3082098 42.645551, -71.3082556 42.6455552, -71.308372 42.645566)",,,,,
"[107758339, 107758378, 8891194, 107758363, 733931037]","['3', '2']","['Kearney Square', 'East Merrimack Street']",secondary,18.3,False,True,216.22000000000003,"LINESTRING (-71.3074343 42.6454262, -71.3073125 42.6453974, -71.3071188 42.6453302, -71.3069666 42.6452915, -71.306904 42.645276, -71.3066236 42.6452169, -71.3066063 42.6452129, -71.3065748 42.6452067, -71.3064999 42.6451924, -71.3062786 42.6451482, -71.3061364 42.6451053, -71.3060068 42.6450611, -71.3059446 42.6450399, -71.3059121 42.6450288, -71.3057931 42.6449882, -71.3053747 42.6448455, -71.3052203 42.6447929, -71.3050548 42.6447364, -71.304979 42.6447191)",,,yes,,
"[732000537, 92208550]",4,Bridge Street,secondary,18.3,False,True,44.812,"LINESTRING (-71.3074343 42.6454262, -71.3074347 42.6455326, -71.3072679 42.6457402, -71.3072268 42.6457867)",,30 mph,,,
666217005,2,Market Street,secondary,18.9,False,False,71.59599999999999,"LINESTRING (-71.3143402 42.6452507, -71.3142949 42.6452292, -71.3137017 42.644948, -71.3136044 42.6449019)",,25 mph,,,
8891197,2,Union Street,residential,11.3,False,False,41.255,"LINESTRING (-71.3088483 42.6390038, -71.3086902 42.6390026, -71.3084425 42.6389999, -71.308344 42.6389989)",,,,,
281471387,2,Gorham Street,secondary,15.2,False,False,27.011,"LINESTRING (-71.3088483 42.6390038, -71.3088413 42.6390994, -71.3088349 42.6392465)",,30 mph,,,
281471390,2,Gorham Street,secondary,15.2,False,True,97.77,"LINESTRING (-71.3088483 42.6390038, -71.3088636 42.6385165, -71.3088754 42.6382109, -71.3088773 42.6381248)",,30 mph,,,
8888827,2,Chapel Street,residential,12.2,False,False,38.81,"LINESTRING (-71.3067327 42.6374524, -71.3067506 42.6374908, -71.3068864 42.6377826)",,,,,
8888827,2,Chapel Street,residential,12.2,False,True,56.169,"LINESTRING (-71.3067327 42.6374524, -71.3067127 42.637405, -71.306529 42.63697)",,,,,
8890259,2,Elm Street,tertiary,10.7,False,False,108.51499999999999,"LINESTRING (-71.3067327 42.6374524, -71.3066635 42.6374696, -71.3056182 42.637729, -71.3055608 42.6377432, -71.3054757 42.6377643)",,,,,
8890259,2,Elm Street,tertiary,10.7,False,True,91.28899999999999,"LINESTRING (-71.3067327 42.6374524, -71.3067841 42.6374396, -71.3077221 42.6372052, -71.3077894 42.6371884)",,,,,
8890826,1,Spring Street,residential,4.9,False,True,105.896,"LINESTRING (-71.3114641 42.6406169, -71.3115343 42.6405952, -71.3126145 42.6402609, -71.3126578 42.6402483)",,,,,
731988130,2,South Street,tertiary,13.7,False,False,42.173,"LINESTRING (-71.3114641 42.6406169, -71.3116096 42.6408756, -71.3116256 42.640904, -71.311663 42.6409668)",,,,,
731988130,2,South Street,tertiary,13.7,False,True,42.47,"LINESTRING (-71.3114641 42.6406169, -71.3113192 42.6403591, -71.3113031 42.6403304, -71.3112636 42.6402646)",,,,,
8889968,2,Father Ronan Terrace,residential,,True,False,93.56,"LINESTRING (-71.310019 42.638078, -71.3098653 42.6380975, -71.3097348 42.6381001, -71.309389 42.6380885, -71.3089929 42.6380757, -71.3088784 42.638072)",,,,,
8891564,2,South Street,residential,13.7,False,False,171.044,"LINESTRING (-71.310019 42.638078, -71.3101912 42.6383653, -71.310468 42.6388224, -71.310779 42.6394013, -71.3107933 42.639428, -71.3108296 42.6394956)",,,,,
8891564,2,South Street,residential,13.7,False,True,131.254,"LINESTRING (-71.310019 42.638078, -71.3099851 42.6380158, -71.3097901 42.6376577, -71.3097174 42.6375243, -71.309466 42.6370962, -71.3094491 42.6370675, -71.309399 42.6369895)",,,,,
8890677,2,Central Street,secondary,15.2,False,False,64.226,"LINESTRING (-71.306805 42.639538, -71.306942 42.639704, -71.3071579 42.6399757, -71.307205 42.640035)",,30 mph,,,
8890677,2,Central Street,secondary,15.2,False,True,64.716,"LINESTRING (-71.306805 42.639538, -71.3065355 42.6392099, -71.306483 42.639146, -71.306396 42.6390398)",,30 mph,,,
8891197,2,Union Street,residential,11.3,False,True,73.276,"LINESTRING (-71.306805 42.639538, -71.3075011 42.6392412, -71.30758 42.6392075)",,,,,
"[8890310, 734316134]",2,Thorndike Street,primary,,True,False,150.338,"LINESTRING (-71.3135747 42.6371759, -71.3136158 42.6372989, -71.3137371 42.6374375, -71.3139182 42.6376437, -71.3141469 42.6379062, -71.3143755 42.6381725, -71.3144929 42.638301, -71.3145184 42.6383287)",,35 mph,,,
8891615,2,Shattuck Street,tertiary,13.7,True,False,39.681,"LINESTRING (-71.3119054 42.6458556, -71.3119935 42.6457529, -71.3121643 42.6455538)",,,,,
570843230,2,Merrimack Street,secondary,22.9,False,True,73.633,"LINESTRING (-71.3119054 42.6458556, -71.3117934 42.6458437, -71.3111563 42.6457944, -71.311011 42.6457807)",,,,,
"[666382776, 107758366, 107758318]",2,Merrimack Street,secondary,22.9,False,False,73.645,"LINESTRING (-71.3119054 42.6458556, -71.312095 42.6458664, -71.3125341 42.6459054, -71.3125767 42.6459079, -71.3126337 42.6459113, -71.3128009 42.6459236)",,,yes,,
8889935,2,Central Street,secondary,18.3,False,False,64.889,"LINESTRING (-71.3084091 42.644945, -71.3084373 42.6444521, -71.3084435 42.644362)",,30 mph,,,
8889935,2,Central Street,secondary,18.3,False,True,69.12,"LINESTRING (-71.3084091 42.644945, -71.308379 42.6454799, -71.308372 42.645566)",,30 mph,,,
732000507,2,Middle Street,tertiary,12.2,True,False,186.81400000000002,"LINESTRING (-71.3084091 42.644945, -71.3084907 42.64495, -71.3091287 42.6450027, -71.3099952 42.6450743, -71.3105608 42.6451211, -71.3106791 42.6451307)",,,,,
8890821,2,Howe Street,residential,10.7,False,True,50.153,"LINESTRING (-71.303391 42.644024, -71.3033641 42.6435734)",,,,,
8890821,2,Howe Street,residential,10.7,False,False,67.82900000000001,"LINESTRING (-71.303391 42.644024, -71.303422 42.6441997, -71.303503 42.6446284)",,,,,
"[1166257979, 8890903, 461398902, 461398903]",2,Davidson Street,residential,12.2,False,True,215.81,"LINESTRING (-71.303391 42.644024, -71.3037415 42.6440204, -71.3039775 42.6440181, -71.3049634 42.6440206, -71.3049795 42.6440206, -71.3050726 42.6440208, -71.3050699 42.6442489, -71.3050672 42.6443158, -71.305057 42.6443746, -71.3050292 42.6445179, -71.3050211 42.6445598, -71.3050083 42.6446259, -71.3050002 42.6446546, -71.304979 42.6447191)",,,,,
"[1166257979, 461398903, 461398902, 8890903]",2,Davidson Street,residential,12.2,False,False,215.81,"LINESTRING (-71.304979 42.6447191, -71.3050002 42.6446546, -71.3050083 42.6446259, -71.3050211 42.6445598, -71.3050292 42.6445179, -71.305057 42.6443746, -71.3050672 42.6443158, -71.3050699 42.6442489, -71.3050726 42.6440208, -71.3049795 42.6440206, -71.3049634 42.6440206, -71.3039775 42.6440181, -71.3037415 42.6440204, -71.303391 42.644024)",,,,,
"[733931036, 461398911]",2,East Merrimack Street,secondary,18.3,False,True,121.298,"LINESTRING (-71.304979 42.6447191, -71.3048736 42.6446991, -71.3047235 42.6446861, -71.303503 42.6446284)",,,,,
"[107758339, 107758378, 8891194, 107758363, 733931037]","['3', '2']","['Kearney Square', 'East Merrimack Street']",secondary,18.3,False,False,216.21999999999997,"LINESTRING (-71.304979 42.6447191, -71.3050548 42.6447364, -71.3052203 42.6447929, -71.3053747 42.6448455, -71.3057931 42.6449882, -71.3059121 42.6450288, -71.3059446 42.6450399, -71.3060068 42.6450611, -71.3061364 42.6451053, -71.3062786 42.6451482, -71.3064999 42.6451924, -71.3065748 42.6452067, -71.3066063 42.6452129, -71.3066236 42.6452169, -71.306904 42.645276, -71.3069666 42.6452915, -71.3071188 42.6453302, -71.3073125 42.6453974, -71.3074343 42.6454262)",,,yes,,
"[666382777, 8889899, 107758348]",2,Market Street,secondary,18.3,False,False,63.019000000000005,"LINESTRING (-71.3136044 42.6449019, -71.3135006 42.644849, -71.313444 42.6448193, -71.3132899 42.6447453, -71.3132793 42.6447408, -71.3131665 42.6447038, -71.312978 42.6446854, -71.3129137 42.6446799)",,25 mph,yes,,
8890864,4,Dutton Street,primary,18.3,False,False,132.149,"LINESTRING (-71.3136044 42.6449019, -71.3135622 42.6449601, -71.3132627 42.6452941, -71.313156 42.645413, -71.3129975 42.6455901, -71.312961 42.645631, -71.31289 42.64571, -71.312854 42.645781, -71.3128232 42.6458384, -71.3128009 42.6459236)",,,,,
666217005,2,Market Street,secondary,18.9,False,True,71.596,"LINESTRING (-71.3136044 42.6449019, -71.3137017 42.644948, -71.3142949 42.6452292, -71.3143402 42.6452507)",,25 mph,,,
8888898,2,Groves Avenue,residential,7.6,False,True,68.877,"LINESTRING (-71.304232 42.63921, -71.305003 42.638961)",,,,,
8890047,2,Lawrence Street,tertiary,12.2,False,False,34.183,"LINESTRING (-71.304232 42.63921, -71.304192 42.638904)",,25 mph,,,
8890047,2,Lawrence Street,tertiary,12.2,False,True,58.453,"LINESTRING (-71.304232 42.63921, -71.304259 42.639419, -71.304304 42.639733)",,25 mph,,,
8888702,2,South Street,tertiary,13.7,False,True,49.669999999999995,"LINESTRING (-71.3112636 42.6402646, -71.3112241 42.6401986, -71.3112114 42.640175, -71.3110911 42.6399519, -71.3110315 42.6398519)",,,,,
8891395,2,Appleton Street,secondary,18.3,False,True,84.23,"LINESTRING (-71.3112636 42.6402646, -71.3117198 42.6401239, -71.3122133 42.6399718)",MA 110,,,,
731988130,2,South Street,tertiary,13.7,False,False,42.47,"LINESTRING (-71.3112636 42.6402646, -71.3113031 42.6403304, -71.3113192 42.6403591, -71.3114641 42.6406169)",,,,,
731988131,2,Appleton Street,secondary,18.3,False,False,69.326,"LINESTRING (-71.3112636 42.6402646, -71.3111861 42.6402875, -71.3109175 42.6403668, -71.3104771 42.6404969)",MA 110,,,,
8890259,2,Elm Street,tertiary,10.7,False,False,91.28899999999999,"LINESTRING (-71.3077894 42.6371884, -71.3077221 42.6372052, -71.3067841 42.6374396, -71.3067327 42.6374524)",,,,,
8890259,2,Elm Street,tertiary,10.7,False,True,95.514,"LINESTRING (-71.3077894 42.6371884, -71.3079911 42.6371453, -71.3082553 42.6370889, -71.3083142 42.6370762, -71.308531 42.6370294, -71.3085828 42.6370185, -71.3086341 42.6370097, -71.3086894 42.6370013, -71.3087264 42.6369971, -71.3087663 42.6369933, -71.3088247 42.6369931, -71.3089208 42.6369928)",,,,,
8891588,2,Linden Street,residential,12.2,False,False,97.947,"LINESTRING (-71.3077894 42.6371884, -71.3078038 42.637235, -71.3080551 42.6380473)",,,,,
666382761,2,Central Street,secondary,22.6,False,False,44.605,"LINESTRING (-71.3084921 42.6433272, -71.3085068 42.6429262)",,30 mph,,,
"[682203649, 107758324, 8890854]",2,Central Street,secondary,22.6,False,True,115.154,"LINESTRING (-71.3084921 42.6433272, -71.3084886 42.643372, -71.308481 42.643661, -71.30848 42.643678, -71.3084625 42.6439354, -71.3084566 42.6439969, -71.3084521 42.6442445, -71.3084435 42.644362)",,30 mph,yes,,
8888797,2,Prescott Street,secondary,12.2,True,False,148.439,"LINESTRING (-71.3084435 42.644362, -71.3083279 42.6443862, -71.3080314 42.6446797, -71.307434 42.6453311, -71.3074343 42.6454262)",,,,,
8889935,2,Central Street,secondary,18.3,False,True,64.889,"LINESTRING (-71.3084435 42.644362, -71.3084373 42.6444521, -71.3084091 42.644945)",,30 mph,,,
107758311,2,Market Street,secondary,18.3,False,True,191.93,"LINESTRING (-71.3084435 42.644362, -71.3085623 42.6443372, -71.3089468 42.644367, -71.309687 42.6444244, -71.310004 42.644449, -71.310678 42.6445012, -71.3107728 42.6445106)",,25 mph,,,
"[682203649, 107758324, 8890854]",2,Central Street,secondary,22.6,False,False,115.15399999999998,"LINESTRING (-71.3084435 42.644362, -71.3084521 42.6442445, -71.3084566 42.6439969, -71.3084625 42.6439354, -71.30848 42.643678, -71.308481 42.643661, -71.3084886 42.643372, -71.3084921 42.6433272)",,30 mph,yes,,
8889018,2,Middlesex Street,secondary,16.8,False,False,105.38900000000001,"LINESTRING (-71.311663 42.6409668, -71.312423 42.64073, -71.3128509 42.6405998)",MA 110,,,,
8889018,2,Middlesex Street,secondary,16.8,False,True,36.416,"LINESTRING (-71.311663 42.6409668, -71.311586 42.6409932, -71.3115128 42.6410154, -71.3112539 42.6410959)",MA 110,,,,
731988130,2,South Street,tertiary,13.7,False,True,42.173,"LINESTRING (-71.311663 42.6409668, -71.3116256 42.640904, -71.3116096 42.6408756, -71.3114641 42.6406169)",,,,,
8888827,2,Chapel Street,residential,12.2,False,True,55.828,"LINESTRING (-71.3071224 42.6382537, -71.3068864 42.6377826)",,,,,
440541301,2,Chapel Street,residential,12.2,False,False,12.1,"LINESTRING (-71.3071224 42.6382537, -71.3071713 42.6383564)",,,,,
8890277,1,Cherry Street,residential,3.7,False,True,79.737,"LINESTRING (-71.3071224 42.6382537, -71.307728 42.6381053, -71.3080551 42.6380473)",,,,,
8888675,1,Veterans Way,secondary,,True,False,58.362,"LINESTRING (-71.308094 42.640261, -71.307991 42.640376, -71.307926 42.640455, -71.307886 42.640532, -71.307859 42.640607, -71.3078309 42.6407402)",,,,,
440541301,2,Chapel Street,residential,12.2,False,True,49.022,"LINESTRING (-71.308094 42.640261, -71.3080662 42.6402051, -71.3079158 42.6399028, -71.307888 42.639847)",,,,,
8889117,2,Warren Street,tertiary,13.7,False,True,44.863,"LINESTRING (-71.3057642 42.6424428, -71.306117 42.6426544, -71.3061973 42.6426893)",,,,,
847170307,2,Warren Street,tertiary,13.7,False,False,209.304,"LINESTRING (-71.3057642 42.6424428, -71.3056838 42.6424043, -71.3055819 42.6423585, -71.3054746 42.6423185, -71.3054062 42.6422963, -71.3053434 42.6422839, -71.3052211 42.6422608, -71.3050139 42.6422401, -71.3048094 42.6422233, -71.3042548 42.6421853, -71.3040358 42.6421742, -71.3039658 42.6421612, -71.3039138 42.6421372, -71.3038718 42.6420942, -71.3038488 42.6420282, -71.3038196 42.6417818, -71.3038156 42.6417697, -71.303788 42.641688)",,,,,
134815824,2,Goward Place,residential,6.1,False,False,47.563,"LINESTRING (-71.3126777 42.6393648, -71.3128945 42.6397617)",,,,,
8888675,1,Veterans Way,secondary,,True,False,37.292,"LINESTRING (-71.3085639 42.6398577, -71.308535 42.639885, -71.3082788 42.6401194)",,,,,
186174339,2,Gorham Street,secondary,15.2,True,False,76.145,"LINESTRING (-71.3088092 42.6399277, -71.308842 42.639791, -71.3088657 42.6395334, -71.3088349 42.6392465)",,30 mph,,,
186174345,1,,secondary_link,,True,False,24.619,"LINESTRING (-71.3088092 42.6399277, -71.3087815 42.6398884, -71.3087367 42.6398588, -71.3086806 42.6398428, -71.3086204 42.6398424, -71.3085639 42.6398577)",,,,,
353241537,,Harmony Way,residential,,False,True,26.515,"LINESTRING (-71.30574 42.6399408, -71.3057917 42.6401762)",,,,,
353241536,,Harmony Way,residential,,False,False,60.79600000000001,"LINESTRING (-71.30574 42.6399408, -71.3057908 42.639908, -71.3058095 42.6398602, -71.30579 42.6398126, -71.3057387 42.6397803, -71.3056718 42.6397735, -71.3056105 42.6397944, -71.3055743 42.6398364, -71.3055747 42.6398861, -71.3056116 42.6399278, -71.3056732 42.6399481, -71.30574 42.6399408)",,,,,
