osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,junction,tunnel
233090617,Calle Luján,residential,False,False,90.15299999999999,"LINESTRING (-2.4289224 39.3993748, -2.4289328 39.3994348, -2.4289605 39.3998483, -2.4290553 39.4001764)",,,,,
233090569,Travesía Galindo,residential,False,False,17.254,"LINESTRING (-2.4324246 39.3995064, -2.4325618 39.3996197)",,,,,
233090604,Calle Manuel Torrecillas,residential,False,False,14.813,"LINESTRING (-2.4324246 39.3995064, -2.4324634 39.3996362)",,,,,
233090594,Travesía Rambla,residential,False,True,81.747,"LINESTRING (-2.4307023 39.3994699, -2.4316242 39.3992883)",,,,,
233090615,Calle Rambla,residential,False,False,55.193,"LINESTRING (-2.4307023 39.3994699, -2.4308284 39.3999566)",,,,,
233090602,Travesía Juego de la Pelota,residential,False,False,48.58,"LINESTRING (-2.4331113 39.3995169, -2.4325618 39.3996197)",,,,,
233090569,Travesía Galindo,residential,False,False,80.279,"LINESTRING (-2.4325618 39.3996197, -2.4331206 39.4001983)",,,,,
233090569,Travesía Galindo,residential,False,True,17.254,"LINESTRING (-2.4325618 39.3996197, -2.4324246 39.3995064)",,,,,
233090602,Travesía Juego de la Pelota,residential,False,False,8.652,"LINESTRING (-2.4325618 39.3996197, -2.4324634 39.3996362)",,,,,
233090602,Travesía Juego de la Pelota,residential,False,True,48.58,"LINESTRING (-2.4325618 39.3996197, -2.4331113 39.3995169)",,,,,
233090602,Travesía Juego de la Pelota,residential,False,False,58.364,"LINESTRING (-2.4324634 39.3996362, -2.4318078 39.3997735)",,,,,
233090602,Travesía Juego de la Pelota,residential,False,True,8.652,"LINESTRING (-2.4324634 39.3996362, -2.4325618 39.3996197)",,,,,
233090604,Calle Manuel Torrecillas,residential,False,False,74.121,"LINESTRING (-2.4324634 39.3996362, -2.4326846 39.4002805)",,,,,
233090604,Calle Manuel Torrecillas,residential,False,True,14.813,"LINESTRING (-2.4324634 39.3996362, -2.4324246 39.3995064)",,,,,
233090582,Calle Juego de la Pelota,residential,False,False,72.663,"LINESTRING (-2.4318078 39.3997735, -2.4320329 39.4004034)",,,,,
233090582,Calle Juego de la Pelota,residential,False,True,56.211,"LINESTRING (-2.4318078 39.3997735, -2.4316242 39.3992883)",,,,,
233090602,Travesía Juego de la Pelota,residential,False,False,86.582,"LINESTRING (-2.4318078 39.3997735, -2.4308284 39.3999566)",,,,,
233090602,Travesía Juego de la Pelota,residential,False,True,58.364,"LINESTRING (-2.4318078 39.3997735, -2.4324634 39.3996362)",,,,,
233090602,Travesía Juego de la Pelota,residential,False,True,86.582,"LINESTRING (-2.4308284 39.3999566, -2.4318078 39.3997735)",,,,,
233090615,Calle Rambla,residential,False,False,73.016,"LINESTRING (-2.4308284 39.3999566, -2.4309891 39.4006014)",,,,,
233090615,Calle Rambla,residential,False,True,55.193,"LINESTRING (-2.4308284 39.3999566, -2.4307023 39.3994699)",,,,,
233090557,,residential,False,False,94.933,"LINESTRING (-2.4301275 39.3999704, -2.4290553 39.4001764)",,,,,
233090579,Calle Manzanares,residential,False,False,86.376,"LINESTRING (-2.4301275 39.3999704, -2.4303071 39.4007347)",,,,,
233090557,,residential,False,True,94.933,"LINESTRING (-2.4290553 39.4001764, -2.4301275 39.3999704)",,,,,
233090617,Calle Luján,residential,False,False,91.589,"LINESTRING (-2.4290553 39.4001764, -2.4292863 39.4009805)",,,,,
233090617,Calle Luján,residential,False,True,90.15299999999999,"LINESTRING (-2.4290553 39.4001764, -2.4289605 39.3998483, -2.4289328 39.3994348, -2.4289224 39.3993748)",,,,,
86595108,Calle Galindos,residential,True,False,38.562,"LINESTRING (-2.4331206 39.4001983, -2.4326846 39.4002805)",,,,,
233090569,Travesía Galindo,residential,False,True,80.279,"LINESTRING (-2.4331206 39.4001983, -2.4325618 39.3996197)",,,,,
86595108,Calle Galindos,residential,True,False,57.64,"LINESTRING (-2.4326846 39.4002805, -2.4320329 39.4004034)",,,,,
233090604,Calle Manuel Torrecillas,residential,False,False,78.545,"LINESTRING (-2.4326846 39.4002805, -2.4328755 39.4009713)",,,,,
233090604,Calle Manuel Torrecillas,residential,False,True,74.121,"LINESTRING (-2.4326846 39.4002805, -2.4324634 39.3996362)",,,,,
86595108,Calle Galindos,residential,True,False,77.78,"LINESTRING (-2.4320329 39.4004034, -2.4311535 39.4005693)",,,,,
233090582,Calle Juego de la Pelota,residential,False,False,80.311,"LINESTRING (-2.4320329 39.4004034, -2.4322877 39.4010983)",,,,,
233090582,Calle Juego de la Pelota,residential,False,True,72.663,"LINESTRING (-2.4320329 39.4004034, -2.4318078 39.3997735)",,,,,
86595108,Calle Galindos,residential,True,False,14.57,"LINESTRING (-2.4311535 39.4005693, -2.4309891 39.4006014)",,,,,
233090593,Calle Rambla,residential,False,False,82.915,"LINESTRING (-2.4311535 39.4005693, -2.4314398 39.4012814)",,,,,
86595108,Calle Galindos,residential,True,False,60.445,"LINESTRING (-2.4309891 39.4006014, -2.4303071 39.4007347)",,,,,
233090615,Calle Rambla,residential,False,True,73.016,"LINESTRING (-2.4309891 39.4006014, -2.4308284 39.3999566)",,,,,
86595108,Calle Galindos,residential,True,False,31.245,"LINESTRING (-2.4303071 39.4007347, -2.4299546 39.4008037)",,,,,
233090579,Calle Manzanares,residential,False,True,86.376,"LINESTRING (-2.4303071 39.4007347, -2.4301275 39.3999704)",,,,,
233090597,Calle del Huerto,residential,False,False,56.898,"LINESTRING (-2.4282437 39.4008279, -2.428427 39.4013196)",,,,,
233090597,Calle del Huerto,residential,False,True,132.73499999999999,"LINESTRING (-2.4282437 39.4008279, -2.427908 39.3997278, -2.4279107 39.3996644)",,,,,
233090601,,residential,False,False,97.194,"LINESTRING (-2.4282437 39.4008279, -2.4278922 39.4009332, -2.4276161 39.4010391, -2.4272073 39.4011768)",,,,,
233090589,,residential,False,False,55.837,"LINESTRING (-2.4266755 39.4008649, -2.4268148 39.4005399, -2.4268457 39.4004983, -2.4269773 39.4004518)",,,,,
86595108,Calle Galindos,residential,True,False,8.366,"LINESTRING (-2.4293784 39.4009561, -2.4292863 39.4009805)",,,,,
233090613,Calle Cuesta Iranzo,residential,False,False,86.073,"LINESTRING (-2.4293784 39.4009561, -2.4296154 39.4017082)",,,,,
233090604,Calle Manuel Torrecillas,residential,False,True,78.545,"LINESTRING (-2.4328755 39.4009713, -2.4326846 39.4002805)",,,,,
86595108,Calle Galindos,residential,True,False,27.32,"LINESTRING (-2.4292863 39.4009805, -2.4290031 39.4010922)",,,,,
233090617,Calle Luján,residential,False,True,91.589,"LINESTRING (-2.4292863 39.4009805, -2.4290553 39.4001764)",,,,,
86595112,Calle Nueva,residential,True,False,13.008,"LINESTRING (-2.4327297 39.4010028, -2.4328755 39.4009713)",,,,,
233090578,Calle Nuestra Señora de Septiembre,residential,False,False,20.132,"LINESTRING (-2.4327297 39.4010028, -2.4327988 39.4011758)",,,,,
86595108,Calle Galindos,residential,True,False,55.584,"LINESTRING (-2.4290031 39.4010922, -2.428427 39.4013196)",,,,,
233090548,,residential,False,False,81.322,"LINESTRING (-2.4290031 39.4010922, -2.4293063 39.401785)",,,,,
86595112,Calle Nueva,residential,True,False,39.435,"LINESTRING (-2.4322877 39.4010983, -2.4327297 39.4010028)",,,,,
233090582,Calle Juego de la Pelota,residential,False,True,80.311,"LINESTRING (-2.4322877 39.4010983, -2.4320329 39.4004034)",,,,,
233090578,Calle Nuestra Señora de Septiembre,residential,False,False,54.146,"LINESTRING (-2.4327988 39.4011758, -2.4329846 39.4016411)",,,,,
233090578,Calle Nuestra Señora de Septiembre,residential,False,True,20.132,"LINESTRING (-2.4327988 39.4011758, -2.4327297 39.4010028)",,,,,
233090564,Calle Corregidor Diego López de Haro,residential,False,True,114.14000000000001,"LINESTRING (-2.4327988 39.4011758, -2.4319618 39.4014885, -2.4318601 39.4011906)",,,,,
233090601,,residential,False,True,97.19399999999999,"LINESTRING (-2.4272073 39.4011768, -2.4276161 39.4010391, -2.4278922 39.4009332, -2.4282437 39.4008279)",,,,,
"[512571266, 512571267]",Calle Arrabal,residential,False,"[False, True]",57.122,"LINESTRING (-2.4272073 39.4011768, -2.4273092 39.4014098, -2.4274405 39.4016576)",,,,,
512571267,Calle Arrabal,residential,False,True,83.083,"LINESTRING (-2.4272073 39.4011768, -2.4270964 39.4008942, -2.4270007 39.4005371, -2.4269773 39.4004518)",,,,,
86595112,Calle Nueva,residential,True,False,38.147,"LINESTRING (-2.4318601 39.4011906, -2.4322877 39.4010983)",,,,,
233090564,Calle Corregidor Diego López de Haro,residential,False,False,114.14000000000001,"LINESTRING (-2.4318601 39.4011906, -2.4319618 39.4014885, -2.4327988 39.4011758)",,,,,
86595112,Calle Nueva,residential,True,False,37.498,"LINESTRING (-2.4314398 39.4012814, -2.4318601 39.4011906)",,,,,
233090593,Calle Rambla,residential,False,False,84.583,"LINESTRING (-2.4314398 39.4012814, -2.4317209 39.4020104)",,,,,
233090593,Calle Rambla,residential,False,True,82.915,"LINESTRING (-2.4314398 39.4012814, -2.4311535 39.4005693)",,,,,
86595112,Calle Nueva,residential,True,False,107.58800000000001,"LINESTRING (-2.4302384 39.4015535, -2.4306256 39.4014573, -2.4314398 39.4012814)",,,,,
233090573,,residential,False,True,86.90700000000001,"LINESTRING (-2.4302384 39.4015535, -2.4301176 39.4011925, -2.4299546 39.4008037)",,,,,
233090578,Calle Nuestra Señora de Septiembre,residential,False,True,54.146,"LINESTRING (-2.4329846 39.4016411, -2.4327988 39.4011758)",,,,,
233090547,Calle Beneficiados,residential,False,True,118.41999999999999,"LINESTRING (-2.4329846 39.4016411, -2.4324609 39.4018169, -2.4323785 39.4018957, -2.4322347 39.4019378, -2.4320113 39.4019669, -2.4317209 39.4020104)",,,,,
86595112,Calle Nueva,residential,True,False,56.226,"LINESTRING (-2.4296154 39.4017082, -2.4302384 39.4015535)",,,,,
233090613,Calle Cuesta Iranzo,residential,False,False,39.81,"LINESTRING (-2.4296154 39.4017082, -2.4297325 39.4020546)",,,,,
233090613,Calle Cuesta Iranzo,residential,False,True,86.073,"LINESTRING (-2.4296154 39.4017082, -2.4293784 39.4009561)",,,,,
86595112,Calle Nueva,residential,True,False,27.898,"LINESTRING (-2.4293063 39.401785, -2.4296154 39.4017082)",,,,,
233090548,,residential,False,True,81.322,"LINESTRING (-2.4293063 39.401785, -2.4290031 39.4010922)",,,,,
233090593,Calle Rambla,residential,False,False,46.677,"LINESTRING (-2.4317209 39.4020104, -2.4318832 39.402411)",,,,,
233090593,Calle Rambla,residential,False,True,84.583,"LINESTRING (-2.4317209 39.4020104, -2.4314398 39.4012814)",,,,,
233090547,Calle Beneficiados,residential,False,False,118.42000000000002,"LINESTRING (-2.4317209 39.4020104, -2.4320113 39.4019669, -2.4322347 39.4019378, -2.4323785 39.4018957, -2.4324609 39.4018169, -2.4329846 39.4016411)",,,,,
233090547,Calle Beneficiados,residential,False,True,166.896,"LINESTRING (-2.4317209 39.4020104, -2.4315729 39.402051, -2.4313886 39.4020726, -2.4303372 39.4021665, -2.4299281 39.4022183, -2.4298076 39.4022468)",,,,,
233090613,Calle Cuesta Iranzo,residential,False,False,22.325,"LINESTRING (-2.4297325 39.4020546, -2.4298076 39.4022468)",,,,,
233090613,Calle Cuesta Iranzo,residential,False,True,39.81,"LINESTRING (-2.4297325 39.4020546, -2.4296154 39.4017082)",,,,,
233090574,Calle San Nicolás,residential,False,True,155.433,"LINESTRING (-2.4297325 39.4020546, -2.4290572 39.402195, -2.428017 39.4024937)",,,,,
233090613,Calle Cuesta Iranzo,residential,False,True,22.325,"LINESTRING (-2.4298076 39.4022468, -2.4297325 39.4020546)",,,,,
233090547,Calle Beneficiados,residential,False,False,166.896,"LINESTRING (-2.4298076 39.4022468, -2.4299281 39.4022183, -2.4303372 39.4021665, -2.4313886 39.4020726, -2.4315729 39.402051, -2.4317209 39.4020104)",,,,,
233090613,Calle Cuesta Iranzo,residential,False,False,66.134,"LINESTRING (-2.4298076 39.4022468, -2.4298708 39.4024955, -2.4299821 39.4028258)",,,,,
512571266,,residential,False,False,14.953,"LINESTRING (-2.4279071 39.4023451, -2.4278263 39.402226)",,,,,
512628626,Calle La Feria,residential,False,True,19.031,"LINESTRING (-2.4279071 39.4023451, -2.428017 39.4024937)",,,,,
86595089,Plaza del Arrabal,residential,True,False,29.453000000000003,"LINESTRING (-2.4279071 39.4023451, -2.4276475 39.4024129, -2.4275931 39.4024454)",,,,,
233090620,Calle Rafael López de Haro,residential,True,False,12.824,"LINESTRING (-2.432032 39.402402, -2.4318832 39.402411)",,,,,
233090563,Plaza Astudillo,residential,True,False,12.479000000000001,"LINESTRING (-2.432032 39.402402, -2.4320291 39.4024046, -2.4320216 39.4024125, -2.4320124 39.4024258, -2.4320043 39.4024489, -2.4320036 39.4024653, -2.4320088 39.4024866, -2.4320209 39.4025064)",,,,roundabout,
233090563,Plaza Astudillo,residential,True,False,16.809,"LINESTRING (-2.4322041 39.4024063, -2.4321925 39.4023965, -2.4321809 39.4023892, -2.4321629 39.4023811, -2.4321456 39.4023762, -2.4321058 39.4023734, -2.4320811 39.4023773, -2.4320468 39.4023913, -2.432032 39.402402)",,,,roundabout,
233090593,Calle Rambla,residential,False,True,46.677,"LINESTRING (-2.4318832 39.402411, -2.4317209 39.4020104)",,,,,
233090620,Calle Rafael López de Haro,residential,True,False,123.08500000000001,"LINESTRING (-2.4318832 39.402411, -2.4318541 39.4024127, -2.4305047 39.4027105)",,,,,
512628624,Calle Rús,residential,True,False,50.547,"LINESTRING (-2.4275931 39.4024454, -2.4270402 39.4026007)",,,,,
202158744,Calle Piquirroti,residential,False,True,12.914,"LINESTRING (-2.4321292 39.4025489, -2.43206 39.402652)",,,,,
233090563,Plaza Astudillo,residential,True,False,20.462999999999997,"LINESTRING (-2.4321292 39.4025489, -2.4321545 39.4025414, -2.4321831 39.4025294, -2.4321981 39.4025189, -2.4322176 39.4024966, -2.4322253 39.4024791, -2.4322276 39.402452, -2.4322199 39.4024274, -2.4322123 39.4024155, -2.4322041 39.4024063)",,,,roundabout,
86595060,Calle del Agua,residential,True,False,117.413,"LINESTRING (-2.4239155 39.4025662, -2.4240061 39.4027365, -2.4244389 39.4035416)",,,,,
233090616,Calle Escritor José Joaquín Villanueva,residential,False,False,72.767,"LINESTRING (-2.4239155 39.4025662, -2.4246609 39.4024246, -2.4247343 39.4024014)",,,,,
233090616,Calle Escritor José Joaquín Villanueva,residential,False,True,46.562,"LINESTRING (-2.4239155 39.4025662, -2.4234827 39.4026352, -2.4233986 39.402677)",,,,,
233090592,Travesía Pollas,residential,False,False,69.045,"LINESTRING (-2.4255714 39.4026007, -2.4262848 39.4023149)",,,,,
233090605,Calle Las Pollas,residential,False,False,61.907,"LINESTRING (-2.4255714 39.4026007, -2.4259568 39.4030711)",,,,,
"[233090616, 233090605]","['Calle Escritor José Joaquín Villanueva', 'Calle Las Pollas']",residential,False,True,131.952,"LINESTRING (-2.4255714 39.4026007, -2.4251677 39.402013, -2.4251319 39.4020151, -2.4247343 39.4024014)",,,,,
512628623,Calle Carne,residential,True,False,64.082,"LINESTRING (-2.4270402 39.4026007, -2.4273232 39.4031339)",,,,,
"[233090592, 512614494]","['Travesía Pollas', 'Calle Carne']",residential,False,True,106.569,"LINESTRING (-2.4270402 39.4026007, -2.4267833 39.4021152, -2.4262848 39.4023149)",,,,,
512628624,Calle Rús,residential,True,False,46.184,"LINESTRING (-2.4270402 39.4026007, -2.4268876 39.4027487, -2.4266229 39.4028451)",,,,,
334159206,,trunk,False,True,160.509,"LINESTRING (-2.4233986 39.402677, -2.4228353 39.4040533)",2,N-310,,,
233090607,Calle Hernán Cortés,residential,False,False,122.986,"LINESTRING (-2.4233986 39.402677, -2.4235273 39.4029244, -2.4239332 39.403703)",,,,,
233090616,Calle Escritor José Joaquín Villanueva,residential,False,False,46.562,"LINESTRING (-2.4233986 39.402677, -2.4234827 39.4026352, -2.4239155 39.4025662)",,,,,
"[802037466, 802037467, 334159206]",,trunk,False,False,124.67599999999999,"LINESTRING (-2.4233986 39.402677, -2.4234056 39.402659, -2.4234168 39.4026303, -2.4235164 39.4023739, -2.4235542 39.4022768, -2.4238162 39.4016032)",2,N-310,yes,,
512628621,Calle Vado,residential,False,False,71.257,"LINESTRING (-2.4249243 39.402703, -2.4252579 39.4032897)",,,,,
512628621,Calle Vado,residential,False,True,37.299,"LINESTRING (-2.4249243 39.402703, -2.4247343 39.4024014)",,,,,
233090575,Calle Vado,residential,False,False,53.497,"LINESTRING (-2.4249243 39.402703, -2.4246359 39.4028035, -2.4247616 39.4030193)",,,,,
233090620,Calle Rafael López de Haro,residential,True,False,23.857,"LINESTRING (-2.4299821 39.4028258, -2.4297151 39.4028847)",,,,,
233090613,Calle Cuesta Iranzo,residential,False,True,66.134,"LINESTRING (-2.4299821 39.4028258, -2.4298708 39.4024955, -2.4298076 39.4022468)",,,,,
233090600,Calle Poves,residential,True,False,50.663,"LINESTRING (-2.4277551 39.4029244, -2.4278277 39.4030948, -2.4280399 39.4033171)",,,,,
512628647,Calle Poves,residential,True,False,55.463,"LINESTRING (-2.4277551 39.4029244, -2.4276276 39.4024804, -2.4275931 39.4024454)",,,,,
233090575,Calle Vado,residential,False,True,53.497,"LINESTRING (-2.4247616 39.4030193, -2.4246359 39.4028035, -2.4249243 39.402703)",,,,,
233090612,Calle del Marqués,residential,True,False,49.687,"LINESTRING (-2.4284955 39.4030419, -2.4280399 39.4033171)",,,,,
512571265,Calle La Feria,residential,True,False,4.346,"LINESTRING (-2.4284955 39.4030419, -2.4285238 39.4030743)",,,,,
233090605,Calle Las Pollas,residential,False,True,61.907,"LINESTRING (-2.4259568 39.4030711, -2.4255714 39.4026007)",,,,,
512628624,Calle Rús,residential,True,False,64.783,"LINESTRING (-2.4259568 39.4030711, -2.4252579 39.4032897)",,,,,
233090605,Calle Las Pollas,residential,False,False,83.951,"LINESTRING (-2.4259568 39.4030711, -2.4262863 39.403507, -2.4264383 39.4037279)",,,,,
86595110,Calle Castillejos,residential,True,False,43.849000000000004,"LINESTRING (-2.4273232 39.4031339, -2.4275194 39.4030296, -2.4277551 39.4029244)",,,,,
202158764,Plaza Mayor,residential,True,False,73.977,"LINESTRING (-2.4286878 39.4032468, -2.4288488 39.403434, -2.429183 39.4037909)",,,,,
512628621,Calle Vado,residential,False,True,71.257,"LINESTRING (-2.4252579 39.4032897, -2.4249243 39.402703)",,,,,
512628624,Calle Rús,residential,True,False,37.032,"LINESTRING (-2.4252579 39.4032897, -2.4248584 39.4034147)",,,,,
233090612,Calle del Marqués,residential,True,False,5.807,"LINESTRING (-2.4280399 39.4033171, -2.4279982 39.4033582)",,,,,
202158750,Calle Federico López de Haro,residential,True,False,41.566,"LINESTRING (-2.4300617 39.4033797, -2.4304532 39.4031601)",,,,,
484079085,Plaza Mayor,residential,True,False,62.591,"LINESTRING (-2.4300617 39.4033797, -2.4298459 39.4030812, -2.4297455 39.4029281, -2.4297151 39.4028847)",,,,,
233090595,Calle Molina,residential,True,False,50.128,"LINESTRING (-2.4282281 39.4035244, -2.4286878 39.4032468)",,,,,
484079083,Plaza de la Torre Vieja,residential,False,False,27.05,"LINESTRING (-2.4282281 39.4035244, -2.4279982 39.4033582)",,,,,
512628618,Calle Rús,residential,True,False,33.454,"LINESTRING (-2.4239332 39.403703, -2.4235733 39.4038178)",,,,,
512628619,Calle Hernán Cortés,residential,True,False,63.273,"LINESTRING (-2.4239332 39.403703, -2.4242163 39.4042283)",,,,,
233090607,Calle Hernán Cortés,residential,False,True,122.986,"LINESTRING (-2.4239332 39.403703, -2.4235273 39.4029244, -2.4233986 39.402677)",,,,,
86595110,Calle Castillejos,residential,True,False,54.831999999999994,"LINESTRING (-2.4264383 39.4037279, -2.4265877 39.4036093, -2.4269129 39.4033991)",,,,,
233090605,Calle Las Pollas,residential,False,True,83.951,"LINESTRING (-2.4264383 39.4037279, -2.4262863 39.403507, -2.4259568 39.4030711)",,,,,
233090562,Calle Francisco Pizarro,residential,False,False,62.635,"LINESTRING (-2.4235733 39.4038178, -2.4238517 39.4043384)",,,,,
512628618,Calle Rús,residential,True,False,68.603,"LINESTRING (-2.4235733 39.4038178, -2.4228353 39.4040533)",,,,,
86595078,Calle Bibiano Hellín,residential,False,False,33.633,"LINESTRING (-2.4242163 39.4042283, -2.4238517 39.4043384)",,,,,
86595078,Calle Bibiano Hellín,residential,False,True,46.247,"LINESTRING (-2.4242163 39.4042283, -2.424712 39.4040662)",,,,,
86595078,Calle Bibiano Hellín,residential,False,False,20.836,"LINESTRING (-2.4238517 39.4043384, -2.4236312 39.4044164)",,,,,
86595078,Calle Bibiano Hellín,residential,False,True,33.633,"LINESTRING (-2.4238517 39.4043384, -2.4242163 39.4042283)",,,,,
233090562,Calle Francisco Pizarro,residential,False,True,62.635,"LINESTRING (-2.4238517 39.4043384, -2.4235733 39.4038178)",,,,,
512571260,Calle Boteros,residential,False,False,45.821,"LINESTRING (-2.4281164 39.4045562, -2.4285022 39.4042717)",,,,,
233090591,Callejón Boteros,residential,False,True,94.387,"LINESTRING (-2.4281164 39.4045562, -2.4283229 39.4048732, -2.4283999 39.4049708, -2.4286665 39.4052897)",,,,,
512571260,Calle Boteros,residential,False,True,57.855999999999995,"LINESTRING (-2.4281164 39.4045562, -2.4280326 39.4046153, -2.4276279 39.4049143)",,,,,
86595052,Calle San Francisco,residential,False,False,15.492,"LINESTRING (-2.4268874 39.4046227, -2.4267192 39.4046729)",,,,,
86595052,Calle San Francisco,residential,False,True,22.932,"LINESTRING (-2.4268874 39.4046227, -2.4270947 39.4047526)",,,,,
86595052,Calle San Francisco,residential,False,False,22.932,"LINESTRING (-2.4270947 39.4047526, -2.4268874 39.4046227)",,,,,
86595052,Calle San Francisco,residential,False,True,40.418,"LINESTRING (-2.4270947 39.4047526, -2.4273731 39.4050456)",,,,,
233090595,Calle Molina,residential,True,False,146.212,"LINESTRING (-2.4270947 39.4047526, -2.4278036 39.4038204, -2.4279297 39.4037304, -2.4280082 39.4036807, -2.4280355 39.4036725)",,,,,
233093875,Calle Nava,residential,True,False,68.227,"LINESTRING (-2.4309214 39.4048747, -2.43042 39.4043989)",,,,,
512628627,Calle Tercia,residential,False,False,64.257,"LINESTRING (-2.4309214 39.4048747, -2.4307042 39.4050883, -2.4303762 39.4052602)",,,,,
512628627,Calle Tercia,residential,False,True,92.739,"LINESTRING (-2.4309214 39.4048747, -2.4313183 39.4046184, -2.4316538 39.4042699)",,,,,
233090546,Calle de las Eras,residential,False,False,53.781,"LINESTRING (-2.4276279 39.4049143, -2.4278806 39.4053568)",,,,,
512571260,Calle Boteros,residential,False,True,26.314,"LINESTRING (-2.4276279 39.4049143, -2.4273731 39.4050456)",,,,,
512571260,Calle Boteros,residential,False,False,57.855999999999995,"LINESTRING (-2.4276279 39.4049143, -2.4280326 39.4046153, -2.4281164 39.4045562)",,,,,
86595052,Calle San Francisco,residential,False,False,40.418,"LINESTRING (-2.4273731 39.4050456, -2.4270947 39.4047526)",,,,,
512571260,Calle Boteros,residential,False,False,26.314,"LINESTRING (-2.4273731 39.4050456, -2.4276279 39.4049143)",,,,,
512571260,Calle Boteros,residential,False,True,74.29899999999999,"LINESTRING (-2.4273731 39.4050456, -2.4268744 39.4053394, -2.4267531 39.405398, -2.4266653 39.4054252)",,,,,
86595070,Calle Maestro Benito Moreno,residential,False,False,31.583,"LINESTRING (-2.4240651 39.4051617, -2.423918 39.4049014)",,,,,
86595070,Calle Maestro Benito Moreno,residential,False,True,31.108,"LINESTRING (-2.4240651 39.4051617, -2.4241991 39.4054216)",,,,,
233090549,Calle Maestro Ruperto Lozano,residential,False,True,92.814,"LINESTRING (-2.4240651 39.4051617, -2.4230946 39.4055283)",,,,,
233090591,Callejón Boteros,residential,False,False,94.387,"LINESTRING (-2.4286665 39.4052897, -2.4283999 39.4049708, -2.4283229 39.4048732, -2.4281164 39.4045562)",,,,,
743598725,Calle Torrijos,residential,True,False,57.64,"LINESTRING (-2.4286665 39.4052897, -2.4287553 39.4053095, -2.4288481 39.4052973, -2.4290357 39.4052683, -2.4293063 39.4051815)",,,,,
233090546,Calle de las Eras,residential,False,False,56.832,"LINESTRING (-2.4278806 39.4053568, -2.4281057 39.4058374)",,,,,
233090546,Calle de las Eras,residential,False,True,53.781,"LINESTRING (-2.4278806 39.4053568, -2.4276279 39.4049143)",,,,,
743598725,Calle Torrijos,residential,True,False,67.934,"LINESTRING (-2.4278806 39.4053568, -2.4286665 39.4052897)",,,,,
86595073,Calle Cuesta Lerín,residential,False,False,36.331,"LINESTRING (-2.4230946 39.4055283, -2.4228971 39.4052394)",,,,,
86595073,Calle Cuesta Lerín,residential,False,True,37.355,"LINESTRING (-2.4230946 39.4055283, -2.42329 39.4058284)",,,,,
233090549,Calle Maestro Ruperto Lozano,residential,False,False,92.814,"LINESTRING (-2.4230946 39.4055283, -2.4240651 39.4051617)",,,,,
233090546,Calle de las Eras,residential,False,False,22.75,"LINESTRING (-2.4281057 39.4058374, -2.4281709 39.4060357)",,,,,
233090546,Calle de las Eras,residential,False,True,56.832,"LINESTRING (-2.4281057 39.4058374, -2.4278806 39.4053568)",,,,,
512628617,Calle Negrillo,residential,True,False,92.496,"LINESTRING (-2.4281057 39.4058374, -2.4270334 39.4057634)",,,,,
233090546,Calle de las Eras,residential,False,False,26.751,"LINESTRING (-2.4281709 39.4060357, -2.428241 39.4062701)",,,,,
233090546,Calle de las Eras,residential,False,True,22.75,"LINESTRING (-2.4281709 39.4060357, -2.4281057 39.4058374)",,,,,
233090583,Calle Poyatos,residential,False,False,192.752,"LINESTRING (-2.4281709 39.4060357, -2.4272942 39.4062814, -2.4267926 39.4063973, -2.4260597 39.4066196)",,,,,
233090610,Calle Camilo José Cela,residential,False,False,73.252,"LINESTRING (-2.4304494 39.4062204, -2.430957 39.4067497)",,,,,
907656639,Calle Carril de Carretas,residential,False,False,54.361,"LINESTRING (-2.4304494 39.4062204, -2.4309582 39.4059298)",,,,,
907656639,Calle Carril de Carretas,residential,False,True,44.055,"LINESTRING (-2.4304494 39.4062204, -2.4299748 39.4063704)",,,,,
233088470,Calle Emiliano Fernández Ayuso,residential,False,False,57.635,"LINESTRING (-2.4315802 39.4063261, -2.4311171 39.4059511)",,,,,
233088470,Calle Emiliano Fernández Ayuso,residential,False,True,44.107,"LINESTRING (-2.4315802 39.4063261, -2.4319339 39.4066136)",,,,,
233090552,,residential,False,False,71.312,"LINESTRING (-2.4315802 39.4063261, -2.430957 39.4067497)",,,,,
233090581,Calle Juan Ramón Jiménez,residential,False,False,112.922,"LINESTRING (-2.4297777 39.4064408, -2.4305878 39.4072405)",,,,,
907656639,Calle Carril de Carretas,residential,False,False,18.656,"LINESTRING (-2.4297777 39.4064408, -2.4299748 39.4063704)",,,,,
907656639,Calle Carril de Carretas,residential,False,True,50.176,"LINESTRING (-2.4297777 39.4064408, -2.4292475 39.40663)",,,,,
828205627,Calle Las Nieves,residential,False,False,16.995,"LINESTRING (-2.4260597 39.4066196, -2.4259655 39.4064852)",,,,,
828205627,Calle Las Nieves,residential,False,True,59.004,"LINESTRING (-2.4260597 39.4066196, -2.4263587 39.4070973)",,,,,
233090583,Calle Poyatos,residential,False,True,192.752,"LINESTRING (-2.4260597 39.4066196, -2.4267926 39.4063973, -2.4272942 39.4062814, -2.4281709 39.4060357)",,,,,
233090577,Calle Comisario,residential,False,True,60.035,"LINESTRING (-2.4292475 39.40663, -2.4286132 39.4068565)",,,,,
907656639,Calle Carril de Carretas,residential,False,False,50.176,"LINESTRING (-2.4292475 39.40663, -2.4297777 39.4064408)",,,,,
