osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,ref,junction
28878170,False,,Calle 35,residential,True,79.01700000000001,,"LINESTRING (-79.5361631 8.9713687, -79.5362162 8.9713944, -79.5367889 8.971719)",,
619834151,True,3,Avenida Perú,secondary,False,81.175,,"LINESTRING (-79.5361631 8.9713687, -79.536162 8.9713707, -79.535807 8.9720084)",,
701653895,True,4,Avenida Central España,secondary,False,20.601,,"LINESTRING (-79.5344463 8.9754326, -79.5345495 8.9752779)",,
146798975,False,,Calle Santo Tomás,residential,True,45.08,,"LINESTRING (-79.5327806 8.9710332, -79.5329898 8.9706844)",,
28878318,False,,Calle 37,residential,False,250.552,,"LINESTRING (-79.5327806 8.9710332, -79.5327367 8.9710065, -79.5315558 8.9703714, -79.5307785 8.9699534)",,
28878318,False,,Calle 37,residential,True,90.872,,"LINESTRING (-79.5327806 8.9710332, -79.5329098 8.9711079, -79.5332435 8.9713033, -79.5334931 8.9714486)",,
860209443,True,2,Calle 42,secondary,False,158.087,,"LINESTRING (-79.5343032 8.9750753, -79.5329043 8.9747407)",,
619834153,True,3,Avenida Cuba,tertiary,False,28.266,,"LINESTRING (-79.5359105 8.9695441, -79.5360427 8.969326)",,
384060298,True,,Avenida Ecuador,residential,False,124.872,,"LINESTRING (-79.5359105 8.9695441, -79.5350455 8.96908, -79.5348998 8.9690354)",,
1257609971,False,,Calle 35,residential,False,78.391,,"LINESTRING (-79.5335685 8.969912, -79.5341843 8.9702684)",,
