osmid,name,highway,oneway,reversed,length,geometry,access,lanes,maxspeed
14320769,Lewis Avenue,residential,False,False,10.948,"LINESTRING (-115.148712 36.1682054, -115.148601 36.1681646)",,,
848246775,South Main Street,secondary,True,False,86.582,"LINESTRING (-115.148712 36.1682054, -115.1491096 36.1675937, -115.1490904 36.1675414, -115.149079 36.1675094)",,2,30 mph
14318522,Carson Avenue,unclassified,False,False,11.367,"LINESTRING (-115.147184 36.170557, -115.147073 36.1705078)",,,
"[999044600, 1030318428]",South Main Street,secondary,True,False,147.87300000000002,"LINESTRING (-115.147184 36.170557, -115.1473148 36.1703568, -115.1473864 36.1702446, -115.1475935 36.169926, -115.1477343 36.1697075, -115.147947 36.1693784)",,"['3', '2']",30 mph
14314595,Bridger Avenue,tertiary,False,False,10.073,"LINESTRING (-115.147947 36.1693784, -115.147847 36.1693373)",,,
"[1018455928, 1032846534]",South Main Street,secondary,True,False,147.404,"LINESTRING (-115.147947 36.1693784, -115.1485163 36.1685055, -115.148712 36.1682054)",,"['3', '2']",30 mph
625523013,Fremont Street,unclassified,False,False,10.27,"LINESTRING (-115.146404 36.1717187, -115.146303 36.1716753)",,,
"[625523016, 1020816747, 1030324893, 1030324894, 1030324895]",South Main Street,secondary,True,False,146.93,"LINESTRING (-115.146404 36.1717187, -115.1464669 36.1716252, -115.1467472 36.1712069, -115.1468406 36.1710689, -115.1469869 36.1708503, -115.147184 36.170557)",,"['3', '2']",30 mph
600069606,South Casino Center Boulevard,tertiary,True,False,132.668,"LINESTRING (-115.1454817 36.1684549, -115.1448753 36.1693967, -115.144835 36.1695243)",,2,25 mph
226002322,South Main Street,secondary,True,False,57.22,"LINESTRING (-115.1512344 36.163722, -115.1512349 36.1639617, -115.1512019 36.1642353)",,2,30 mph
828220468,,secondary_link,True,False,51.604,"LINESTRING (-115.1512344 36.163722, -115.151284 36.1638585, -115.1513322 36.1639105, -115.1513913 36.1639386, -115.1514476 36.1639451, -115.1515093 36.1639451, -115.1516383 36.1639266)",,1,
