osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,tunnel,access
24412529,,Cours Marigny,tertiary,30,True,False,82.94,"LINESTRING (2.4389001 48.8453777, 2.4388833 48.8452933, 2.4387653 48.8446991, 2.4387531 48.8446381)",1,,,
22880496,,Cours Marigny,residential,30,False,True,55.492,"LINESTRING (2.4396491 48.8453126, 2.4396242 48.8453148, 2.439576 48.8453146, 2.4395399 48.8453153, 2.4390273 48.8453563, 2.4389748 48.8453712, 2.4389001 48.8453777)",,,,
"[1176323818, 569324971, 30342583, 30342712, 30342714]",,"[""Rue d'Idalie"", 'Route de la Dame Blanche', 'Route des Pelouses Marigny']",residential,30,True,False,265.04099999999994,"LINESTRING (2.4396491 48.8453126, 2.4397217 48.8453066, 2.4402107 48.8452647, 2.4406678 48.8452502, 2.4407841 48.8452593, 2.4409607 48.8452553, 2.4410784 48.8452415, 2.4412038 48.8451946, 2.4413487 48.8451082, 2.4415246 48.8450324, 2.4416341 48.8450012, 2.4417776 48.8449799, 2.4418645 48.8449628, 2.4419132 48.8449449, 2.4419378 48.8449214, 2.4419394 48.8448845, 2.4419044 48.8448547, 2.4413784 48.8445709, 2.4413294 48.8445386, 2.4412652 48.8444981, 2.4411938 48.8444445, 2.4411083 48.8443908)",,4.7,,
592190864,,Cours Marigny,tertiary,30,True,False,84.935,"LINESTRING (2.4396491 48.8453126, 2.4396609 48.8453566, 2.4397903 48.8459896, 2.439807 48.8460693)",1,,,
592190864,,Cours Marigny,tertiary,30,True,False,94.568,"LINESTRING (2.439807 48.8460693, 2.4399635 48.8468143, 2.4399668 48.8468513, 2.4399748 48.8469124)",1,,,
622438375,D 143,Rue de Fontenay,secondary,50,False,False,14.894,"LINESTRING (2.4458774 48.8479003, 2.4456745 48.8478897)",3,,,
43374847,,Boulevard de la Libération,residential,50,True,False,19.295,"LINESTRING (2.4458774 48.8479003, 2.4458661 48.847962, 2.4458064 48.8480326, 2.4457695 48.8480512)",1,,,
34132903,,Boulevard de la Libération,residential,50,False,False,28.67,"LINESTRING (2.4442517 48.8492397, 2.4441965 48.8493047, 2.4441037 48.8494776)",,,,
484667309,,Boulevard de la Libération,residential,50,False,True,169.493,"LINESTRING (2.4442517 48.8492397, 2.4443175 48.8491737, 2.4456445 48.8481475, 2.4457419 48.8480735)",2,,,
1244138105,,Rue de la Jarry,residential,,True,False,121.076,"LINESTRING (2.4442517 48.8492397, 2.4443468 48.8492475, 2.4457814 48.8493836, 2.4458903 48.8493908)",,,,
34132903,,Boulevard de la Libération,residential,50,False,False,65.614,"LINESTRING (2.4441037 48.8494776, 2.4440619 48.8496588, 2.4440618 48.8498022, 2.444106 48.850064)",,,,
34132903,,Boulevard de la Libération,residential,50,False,True,28.67,"LINESTRING (2.4441037 48.8494776, 2.4441965 48.8493047, 2.4442517 48.8492397)",,,,
34132901,,Rue Diderot,residential,30,False,False,133.63,"LINESTRING (2.444214 48.8505525, 2.4443423 48.8505438, 2.4458908 48.8504284, 2.4460278 48.8504132)",,,,
34132901,,Rue Diderot,residential,30,False,True,64.84,"LINESTRING (2.444214 48.8505525, 2.4440702 48.8505624, 2.4433316 48.8506061)",,,,
34132903,,Boulevard de la Libération,residential,50,False,False,27.518,"LINESTRING (2.444214 48.8505525, 2.4442275 48.8506035, 2.4442731 48.8507969)",,,,
34132903,,Boulevard de la Libération,residential,50,False,True,54.921,"LINESTRING (2.444214 48.8505525, 2.4441911 48.8504876, 2.444106 48.850064)",,,,
34132903,,Boulevard de la Libération,residential,50,False,True,114.295,"LINESTRING (2.4444825 48.8518155, 2.4444689 48.8517484, 2.4442731 48.8507969)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,False,63.434000000000005,"LINESTRING (2.4444825 48.8518155, 2.444403 48.8518221, 2.4442012 48.8518343, 2.4440272 48.8518464, 2.4436208 48.851878)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,True,21.808999999999997,"LINESTRING (2.4444825 48.8518155, 2.4445533 48.8518078, 2.4446205 48.8517959, 2.4447678 48.8517607)",,,,
35371774,,Rue des Fédérés,residential,30,True,False,67.567,"LINESTRING (2.433748 48.8517496, 2.4338155 48.8517353, 2.434547 48.85158, 2.4346293 48.8515692)",,,,
23373671,,Rue de Vincennes,residential,30,True,False,83.51,"LINESTRING (2.43457 48.85082, 2.4345655 48.8509026, 2.4345793 48.8512379, 2.434621 48.8515251, 2.4346293 48.8515692)",,,,
23369699,,Rue Joseph Gaillard,residential,30,True,False,158.67400000000004,"LINESTRING (2.4412685 48.8507179, 2.4413169 48.8507984, 2.4417707 48.8512246, 2.442422 48.8518528, 2.442473 48.851902)",,,,
34132901,,Rue Diderot,residential,30,False,False,117.306,"LINESTRING (2.4412685 48.8507179, 2.4414036 48.8507117, 2.4427642 48.8506307, 2.4428657 48.8506272)",,,,
180354911,,Rue Diderot,residential,30,False,True,71.972,"LINESTRING (2.4412685 48.8507179, 2.4411395 48.8507247, 2.4403737 48.8507697, 2.4402886 48.8507742)",,,,
23369691,,Rue Joseph Gaillard,residential,,True,False,164.909,"LINESTRING (2.44108 48.849326, 2.4410845 48.8492833, 2.4412259 48.8479364, 2.441227 48.8479263, 2.44123 48.8478463)",1,,,
173195241,,Rue de la Liberté,residential,30,True,False,131.312,"LINESTRING (2.44108 48.849326, 2.4411502 48.8493295, 2.442229 48.8493827, 2.442768 48.8494102, 2.4428694 48.8494158)",,,,
689623459,,Rue Joseph Gaillard,residential,,True,False,78.848,"LINESTRING (2.44108 48.849326, 2.4410758 48.8493816, 2.4410259 48.8500342)",,,,
22950457,,Rue Diderot,residential,30,False,True,91.959,"LINESTRING (2.4381533 48.8507676, 2.4380478 48.8507761, 2.4369952 48.8508604, 2.4369057 48.8508675)",,,,
180354909,,Rue Diderot,residential,30,True,False,59.54,"LINESTRING (2.4381533 48.8507676, 2.4382481 48.8507154, 2.4384752 48.8507102, 2.4389361 48.8507383)",,,,
1126467719,,Rue de Strasbourg,residential,30,True,False,37.998999999999995,"LINESTRING (2.4381533 48.8507676, 2.4381452 48.850671, 2.4381196 48.8504266)",,,,
24613613,,Rue Charles Silvestri,residential,30,False,False,64.09,"LINESTRING (2.4428657 48.8506272, 2.4428622 48.8505682, 2.4428626 48.8505436, 2.4428698 48.8500509)",,,,
34132901,,Rue Diderot,residential,30,False,False,34.174,"LINESTRING (2.4428657 48.8506272, 2.4429847 48.8506197, 2.4433316 48.8506061)",,,,
34132901,,Rue Diderot,residential,30,False,True,117.306,"LINESTRING (2.4428657 48.8506272, 2.4427642 48.8506307, 2.4414036 48.8507117, 2.4412685 48.8507179)",,,,
1242740847,,Rue Charles Silvestri,residential,30,False,True,129.973,"LINESTRING (2.4428657 48.8506272, 2.4428814 48.8506911, 2.4429376 48.8511283, 2.4430332 48.8517322, 2.4430545 48.8517887)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,False,42.693999999999996,"LINESTRING (2.4436208 48.851878, 2.4431396 48.8517933, 2.4430545 48.8517887)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,True,63.434,"LINESTRING (2.4436208 48.851878, 2.4440272 48.8518464, 2.4442012 48.8518343, 2.444403 48.8518221, 2.4444825 48.8518155)",,,,
89442032,,Rue des Trois Territoires,residential,30,True,False,44.381,"LINESTRING (2.4430545 48.8517887, 2.4429687 48.8518026, 2.442473 48.851902)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,True,42.693999999999996,"LINESTRING (2.4430545 48.8517887, 2.4431396 48.8517933, 2.4436208 48.851878)",,,,
1242740847,,Rue Charles Silvestri,residential,30,False,False,129.97299999999998,"LINESTRING (2.4430545 48.8517887, 2.4430332 48.8517322, 2.4429376 48.8511283, 2.4428814 48.8506911, 2.4428657 48.8506272)",,,,
24613613,,Rue Charles Silvestri,residential,30,False,False,70.619,"LINESTRING (2.4428698 48.8500509, 2.4428698 48.8499979, 2.4428694 48.8494672, 2.4428694 48.8494158)",,,,
24613613,,Rue Charles Silvestri,residential,30,False,True,64.08999999999999,"LINESTRING (2.4428698 48.8500509, 2.4428626 48.8505436, 2.4428622 48.8505682, 2.4428657 48.8506272)",,,,
1242740713,,Rue de la Marseillaise,residential,,True,False,90.46599999999998,"LINESTRING (2.4428698 48.8500509, 2.4429273 48.8500506, 2.4439909 48.8500625, 2.444106 48.850064)",,,,
180354911,,Rue Diderot,residential,30,False,False,71.972,"LINESTRING (2.4402886 48.8507742, 2.4403737 48.8507697, 2.4411395 48.8507247, 2.4412685 48.8507179)",,,,
180354911,,Rue Diderot,residential,30,False,True,81.60900000000001,"LINESTRING (2.4402886 48.8507742, 2.4402334 48.8507774, 2.4401808 48.8507804, 2.4397245 48.8508082, 2.4393009 48.8507736, 2.4391806 48.8507601)",,,,
24613508,,Rue Daumesnil,residential,30,True,False,94.642,"LINESTRING (2.4381196 48.8504266, 2.4378347 48.8504348, 2.4378063 48.8504356, 2.4372181 48.8504403, 2.4371721 48.8504407, 2.4369436 48.8504404, 2.4368265 48.8504419)",,3.6,,
"[44700578, 165873763, 165873764, 1243982571, 1243982572]",,Rue Charles Pathé,residential,30,True,False,374.47099999999995,"LINESTRING (2.4381196 48.8504266, 2.4380054 48.8503349, 2.4379797 48.8502786, 2.4379688 48.8501569, 2.437902 48.8496675, 2.4378828 48.8495542, 2.4378395 48.8495191, 2.4377804 48.8494922, 2.4376911 48.8494774, 2.4375181 48.8494863, 2.4374464 48.8494899, 2.4372878 48.8494981, 2.4371724 48.849504, 2.437028 48.8495114, 2.4364389 48.8495416, 2.4360379 48.8495621, 2.435714 48.8495787, 2.4355106 48.8495891, 2.4354771 48.849597, 2.4354467 48.8496145, 2.4354312 48.8496419, 2.4354321 48.8496596, 2.4354637 48.8502639, 2.4354645 48.8503345, 2.4354001 48.8504235)",,,building_passage,
320220890,,Rue de Strasbourg,residential,30,True,False,123.95299999999999,"LINESTRING (2.4381196 48.8504266, 2.4381035 48.8502665, 2.4380769 48.8500671, 2.4379944 48.8494517, 2.4379882 48.8494055, 2.4379745 48.849316)",,4.3,,
22950457,,Rue Diderot,residential,30,False,False,54.428000000000004,"LINESTRING (2.4361673 48.8509267, 2.4362939 48.8509161, 2.4369057 48.8508675)",,,,
167162445,D 220,Avenue de la République,tertiary,30,False,False,66.766,"LINESTRING (2.4361673 48.8509267, 2.4360971 48.8508806, 2.4355209 48.8505029)",,,,
167162445,D 220,Avenue de la République,tertiary,30,False,True,88.136,"LINESTRING (2.4361673 48.8509267, 2.436237 48.8509724, 2.4363277 48.8510318, 2.4368291 48.8513605, 2.4370207 48.8514861)",,,,
22950457,,Rue Diderot,residential,30,False,False,91.959,"LINESTRING (2.4369057 48.8508675, 2.4369952 48.8508604, 2.4380478 48.8507761, 2.4381533 48.8507676)",,,,
22950457,,Rue Diderot,residential,30,False,True,54.428000000000004,"LINESTRING (2.4369057 48.8508675, 2.4362939 48.8509161, 2.4361673 48.8509267)",,,,
180354912,,Rue Mirabeau,residential,30,True,False,69.298,"LINESTRING (2.4369057 48.8508675, 2.4369146 48.8509155, 2.4370058 48.8514062, 2.4370207 48.8514861)",,,,
22950189,,Rue de la Paix,residential,30,True,False,126.465,"LINESTRING (2.4345928 48.8499034, 2.4344296 48.8499278, 2.434397 48.8499279, 2.4329203 48.8499313, 2.4328686 48.8499314)",,,,
23373745,,Rue de Montreuil,residential,30,True,False,101.93700000000001,"LINESTRING (2.4345928 48.8499034, 2.4345869 48.8500691, 2.4345749 48.850683, 2.4345735 48.8507624, 2.43457 48.85082)",,,,
480009691,D 220,Avenue de la République,tertiary,30,True,False,36.981,"LINESTRING (2.4345928 48.8499034, 2.434743 48.8499804, 2.4348013 48.850017, 2.4349187 48.8500901, 2.4349566 48.850131)",,,,
"[224098147, 1103560075, 622441325]",D 143,Rue de Fontenay,secondary,50,False,True,148.089,"LINESTRING (2.4378066 48.8481788, 2.4380292 48.848153, 2.4380984 48.8481451, 2.438372 48.8481139, 2.4388725 48.8480606, 2.4391406 48.8480321, 2.4394505 48.8480047, 2.4395193 48.8479986, 2.4395917 48.8479922, 2.4396278 48.8479888, 2.4398057 48.8479721)","['3', '2']",,,
622441324,D 143,Rue de Fontenay,secondary,50,False,False,50.735,"LINESTRING (2.4378066 48.8481788, 2.4372765 48.8482423, 2.4371243 48.84826)",3,,,
1050761717,,Rue du Commandant Mowat,residential,,True,False,114.134,"LINESTRING (2.4458903 48.8493908, 2.445897 48.8494597, 2.4460148 48.8503308, 2.4460278 48.8504132)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,False,42.191,"LINESTRING (2.4453109 48.8516332, 2.4447678 48.8517607)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,True,62.900999999999996,"LINESTRING (2.4453109 48.8516332, 2.445408 48.8516092, 2.4461107 48.8514258)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,False,62.900999999999996,"LINESTRING (2.4461107 48.8514258, 2.445408 48.8516092, 2.4453109 48.8516332)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,True,14.931999999999999,"LINESTRING (2.4461107 48.8514258, 2.4461975 48.851401, 2.4462989 48.8513739)",,,,
23369558,,Rue du Lieutenant Quennehen,living_street,20,True,False,116.203,"LINESTRING (2.4442731 48.8507969, 2.4443366 48.8508258, 2.444425 48.8508864, 2.4445302 48.8510069, 2.4445727 48.8511112, 2.4447154 48.8514844, 2.4447555 48.8517045, 2.4447678 48.8517607)",,,,
34132903,,Boulevard de la Libération,residential,50,False,False,114.295,"LINESTRING (2.4442731 48.8507969, 2.4444689 48.8517484, 2.4444825 48.8518155)",,,,
34132903,,Boulevard de la Libération,residential,50,False,True,27.518,"LINESTRING (2.4442731 48.8507969, 2.4442275 48.8506035, 2.444214 48.8505525)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,True,42.191,"LINESTRING (2.4447678 48.8517607, 2.4453109 48.8516332)",,,,
129113715,,Rue des Trois Territoires,residential,30,False,False,21.809,"LINESTRING (2.4447678 48.8517607, 2.4446205 48.8517959, 2.4445533 48.8518078, 2.4444825 48.8518155)",,,,
