osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width,access
"[205993987, 467663050, 10631595, 6191697, 207895347, 468130647]",,,"['Domplatz', 'Horsteberg']",residential,30,False,"[False, True]",406.37099999999987,,"LINESTRING (7.6240809 51.9621421, 7.6242244 51.9621524, 7.6244175 51.9621524, 7.6247903 51.962147, 7.625076 51.9621346, 7.6251886 51.9621301, 7.6254428 51.9621132, 7.625715 51.9620929, 7.6261227 51.9620549, 7.6261391 51.962053, 7.6266102 51.9619966, 7.6268544 51.9619599, 7.6268789 51.9619987, 7.6269299 51.9620892, 7.6269523 51.9621353, 7.6269688 51.9621803, 7.6269808 51.9622311, 7.6269861 51.9623513, 7.6269929 51.9625046, 7.6269996 51.9627531, 7.6269922 51.9628468, 7.6269963 51.9628784, 7.6270053 51.962906, 7.6270181 51.9629302, 7.6270358 51.9629624, 7.6270422 51.9629792, 7.6270462 51.9629986, 7.6270466 51.9630184, 7.6270449 51.9630364, 7.6270399 51.9630589, 7.6270308 51.9630839, 7.6270181 51.9631048, 7.6270073 51.9631205, 7.6269886 51.9631389, 7.6269725 51.9631511, 7.626956 51.9631608, 7.6269322 51.9631732, 7.6269044 51.9631843, 7.6268813 51.9631915, 7.626843 51.9632021, 7.6268072 51.9632108, 7.6267586 51.9632178, 7.6266714 51.9632267, 7.6265936 51.9632357, 7.6265305 51.9632431, 7.6265054 51.9632502, 7.6264833 51.9632614, 7.6264625 51.9632779, 7.6262432 51.9634853, 7.6262003 51.9635258, 7.6261929 51.9635403, 7.6261896 51.9635551, 7.6261849 51.9635919)","['5', '5.25', '6.1']","['yes', 'destination']"
"[35573633, 225021447]",,,Domplatz,residential,30,False,False,119.987,,"LINESTRING (7.6240809 51.9621421, 7.6241124 51.9622131, 7.6241363 51.9623061, 7.6241478 51.9623509, 7.6241513 51.9623656, 7.6241882 51.9625205, 7.6242244 51.9626784, 7.6242364 51.9627193, 7.6243025 51.9628919, 7.6243303 51.9629512, 7.6243528 51.9629936, 7.6244718 51.9631902)",,
10631605,,,Horsteberg,residential,30,False,False,158.563,,"LINESTRING (7.6244718 51.9631902, 7.6244832 51.963211, 7.6245087 51.9632246, 7.6245268 51.9632324, 7.6245528 51.9632376, 7.6246732 51.96324, 7.6249599 51.9632458, 7.6251911 51.9632505, 7.6251988 51.9633496, 7.6252154 51.9635612, 7.6252233 51.9635757, 7.625236 51.9635881, 7.6252561 51.9635997, 7.6252704 51.9636048, 7.6252936 51.9636131, 7.6256641 51.9636939, 7.625734 51.9637091, 7.6259696 51.9637205, 7.6260319 51.9637228, 7.6261265 51.9637228, 7.6261481 51.9637191, 7.6261612 51.9637139, 7.6261719 51.9637074, 7.6261793 51.9636966)",,
"[205898884, 467663049, 47424429, 47424430, 6280942, 6191699, 205789310]",,,Spiegelturm,residential,30,False,True,173.29299999999998,yes,"LINESTRING (7.6244718 51.9631902, 7.6244308 51.9632114, 7.6242242 51.9633158, 7.6238888 51.9634925, 7.6237756 51.9635584, 7.6236804 51.9636112, 7.6236511 51.9636275, 7.6236286 51.9636393, 7.6234574 51.9637201, 7.6233292 51.9637725, 7.6233137 51.9637782, 7.6234143 51.9640387, 7.6234574 51.9641505, 7.6235454 51.9643393, 7.6235679 51.9643911)",,
"[35573633, 225021447]",,,Domplatz,residential,30,False,True,119.98700000000001,,"LINESTRING (7.6244718 51.9631902, 7.6243528 51.9629936, 7.6243303 51.9629512, 7.6243025 51.9628919, 7.6242364 51.9627193, 7.6242244 51.9626784, 7.6241882 51.9625205, 7.6241513 51.9623656, 7.6241478 51.9623509, 7.6241363 51.9623061, 7.6241124 51.9622131, 7.6240809 51.9621421)",,
"[584762832, 6280945, 1216274642, 1216274640]",1,,"['Frauenstraße', 'Katthagen']",residential,30,False,False,141.42499999999998,,"LINESTRING (7.6218092 51.9644144, 7.6218021 51.964326, 7.6218094 51.9641577, 7.6218114 51.9640717, 7.6218184 51.9640165, 7.6217642 51.9639324, 7.6217125 51.9638979, 7.6216591 51.9638657, 7.6215059 51.963815, 7.6207453 51.9636033, 7.6206948 51.9635853, 7.6206497 51.9635679)",,
10631593,1,,Katthagen,residential,30,False,True,89.025,,"LINESTRING (7.6218092 51.9644144, 7.6218966 51.9646998, 7.6219583 51.9648979, 7.6219689 51.9649563, 7.6219695 51.9650118, 7.6219722 51.965206)",,
26323292,,,Katthagen,residential,30,False,False,138.592,,"LINESTRING (7.6218092 51.9644144, 7.6217373 51.9644206, 7.621026 51.9644821, 7.6209405 51.9645165, 7.6208804 51.964558, 7.6206993 51.9648013, 7.6206355 51.9649305, 7.6206183 51.9651681)",,
8068246,,,Grüne Gasse,residential,30,True,False,53.825,,"LINESTRING (7.6232962 51.9584572, 7.6226536 51.9587356)",,
8902520,,,Asche,residential,30,True,False,66.51299999999999,,"LINESTRING (7.6319542 51.9628576, 7.6318612 51.9628206, 7.6311134 51.9625588)",,
175499045,3,K 4,Mauritzstraße,secondary,30,False,False,51.441,,"LINESTRING (7.6319542 51.9628576, 7.6319137 51.9628928, 7.6318577 51.9629434, 7.6318257 51.9629736, 7.6317906 51.9630068, 7.6317294 51.9630785, 7.6315846 51.9632592)",,
"[8902536, 40814163]",,,Alter Steinweg,residential,30,True,False,185.448,,"LINESTRING (7.6311134 51.9625588, 7.6310442 51.9625999, 7.6308911 51.9626945, 7.6307561 51.9627516, 7.630649 51.9627836, 7.6305474 51.9628166, 7.6304742 51.9628348, 7.6303566 51.9628564, 7.6303026 51.9628658, 7.6302496 51.9628746, 7.630137 51.9628873, 7.6299371 51.9629009, 7.6298728 51.9629075, 7.6297179 51.9629228, 7.6295449 51.9629447, 7.6294838 51.9629559, 7.6294289 51.9629683, 7.6293739 51.9629835, 7.6292659 51.9630207, 7.6291137 51.9630765, 7.6290728 51.9630889, 7.6290044 51.9631034, 7.6289367 51.9631195, 7.628875 51.9631364, 7.6288187 51.9631562, 7.6287851 51.9631748, 7.628701 51.9632257)",5.6,
970195375,,,Hörsterstraße,residential,30,True,False,87.666,,"LINESTRING (7.6320988 51.9649409, 7.6319253 51.964898, 7.6317676 51.9648655, 7.6313196 51.964798, 7.6310788 51.9647621, 7.6308696 51.9647257)",5.3,
"[1216274643, 5029732]","['3', '2']",K 4,Bergstraße,secondary,30,False,False,97.011,,"LINESTRING (7.6263537 51.9652918, 7.6262099 51.9652895, 7.6261465 51.965291, 7.6260891 51.9652923, 7.6260346 51.9652964, 7.6257892 51.9653213, 7.6255998 51.9653488, 7.6254006 51.9653837, 7.6251814 51.9654228, 7.6249733 51.9654623)",,
"[672550897, 1132765306, 204256069, 1132765305]",4,,Tibusstraße,residential,,False,False,164.947,,"LINESTRING (7.6263537 51.9652918, 7.6263715 51.9653651, 7.6263882 51.9654251, 7.6264076 51.9655055, 7.6264188 51.9655634, 7.6264218 51.9656048, 7.6264136 51.9656627, 7.6263471 51.9660155, 7.6263355 51.9661121, 7.6263204 51.9662388, 7.6262938 51.9663847, 7.6262219 51.9667655)",,
"[91954081, 5029733, 672550896, 672550899, 91954079]","['3', '2']",K 4,An der Apostelkirche,secondary,30,False,True,171.83399999999997,,"LINESTRING (7.6263537 51.9652918, 7.6265141 51.965299, 7.6265694 51.9653015, 7.6266153 51.9653038, 7.6266783 51.9653047, 7.6268277 51.9653057, 7.6268999 51.9653052, 7.626973 51.9653033, 7.6270814 51.9652955, 7.627174 51.9652835, 7.6272777 51.9652651, 7.6273425 51.9652509, 7.6273939 51.965237, 7.6275327 51.9651922, 7.6277157 51.9651224, 7.6278755 51.9650552, 7.6280109 51.9649973, 7.6281768 51.9649205, 7.6283144 51.964851, 7.6283972 51.9647979, 7.6284073 51.9647914, 7.6285378 51.9646967)",,
5707682,,,Hollenbeckerstraße,residential,30,True,False,107.836,,"LINESTRING (7.6201974 51.9666779, 7.62019 51.9666189, 7.6206712 51.9657579)",4.5,
"[1169374435, 724504630, 12342543]",2,K 4,Münzstraße,secondary,30,False,False,152.57699999999997,,"LINESTRING (7.6201974 51.9666779, 7.6201329 51.9666821, 7.6200268 51.9666867, 7.6196646 51.9667025, 7.6194417 51.966708, 7.6190833 51.966696, 7.6184406 51.9666558, 7.6180597 51.9666076, 7.6179853 51.9665983)",,
12342543,2,K 4,Münzstraße,secondary,30,False,True,207.28300000000002,,"LINESTRING (7.6201974 51.9666779, 7.6207893 51.9666417, 7.6211432 51.9666202, 7.6212902 51.9666112, 7.6214866 51.9665901, 7.621687 51.9665616, 7.6218606 51.9665265, 7.622261 51.9664445, 7.6223561 51.9664209, 7.6225041 51.9663841, 7.6228721 51.9662774, 7.6230846 51.9661975)",,
184238796,,,Rosenplatz,residential,30,False,True,6.181,,"LINESTRING (7.6218837 51.9652168, 7.6219722 51.965206)",6.1,
10631592,1,,Rosenplatz,residential,30,False,True,43.081,,"LINESTRING (7.6218837 51.9652168, 7.6218417 51.9654066, 7.6217925 51.9655247, 7.6217417 51.9655917)",,
184238796,,,Rosenplatz,residential,30,False,False,63.02,,"LINESTRING (7.6218837 51.9652168, 7.6214695 51.9652607, 7.6211692 51.9652554, 7.6209723 51.965237)",6.1,
5707682,,,Hollenbeckerstraße,residential,30,True,False,61.485,,"LINESTRING (7.6206712 51.9657579, 7.6209723 51.965237)",4.5,
10631591,1,,Buddenstraße,residential,30,True,False,114.042,,"LINESTRING (7.6217417 51.9655917, 7.6221052 51.9657467, 7.6230204 51.966168, 7.6230846 51.9661975)",,
10631592,1,,Rosenplatz,residential,30,False,False,43.081,,"LINESTRING (7.6217417 51.9655917, 7.6217925 51.9655247, 7.6218417 51.9654066, 7.6218837 51.9652168)",,
10631605,,,Horsteberg,residential,30,False,True,158.56300000000002,,"LINESTRING (7.6261793 51.9636966, 7.6261719 51.9637074, 7.6261612 51.9637139, 7.6261481 51.9637191, 7.6261265 51.9637228, 7.6260319 51.9637228, 7.6259696 51.9637205, 7.625734 51.9637091, 7.6256641 51.9636939, 7.6252936 51.9636131, 7.6252704 51.9636048, 7.6252561 51.9635997, 7.625236 51.9635881, 7.6252233 51.9635757, 7.6252154 51.9635612, 7.6251988 51.9633496, 7.6251911 51.9632505, 7.6249599 51.9632458, 7.6246732 51.96324, 7.6245528 51.9632376, 7.6245268 51.9632324, 7.6245087 51.9632246, 7.6244832 51.963211, 7.6244718 51.9631902)",,
"[205993987, 467663050, 10631595, 6191697, 207895347, 468130647]",,,"['Horsteberg', 'Domplatz']",residential,30,False,"[False, True]",406.3709999999999,,"LINESTRING (7.6261849 51.9635919, 7.6261896 51.9635551, 7.6261929 51.9635403, 7.6262003 51.9635258, 7.6262432 51.9634853, 7.6264625 51.9632779, 7.6264833 51.9632614, 7.6265054 51.9632502, 7.6265305 51.9632431, 7.6265936 51.9632357, 7.6266714 51.9632267, 7.6267586 51.9632178, 7.6268072 51.9632108, 7.626843 51.9632021, 7.6268813 51.9631915, 7.6269044 51.9631843, 7.6269322 51.9631732, 7.626956 51.9631608, 7.6269725 51.9631511, 7.6269886 51.9631389, 7.6270073 51.9631205, 7.6270181 51.9631048, 7.6270308 51.9630839, 7.6270399 51.9630589, 7.6270449 51.9630364, 7.6270466 51.9630184, 7.6270462 51.9629986, 7.6270422 51.9629792, 7.6270358 51.9629624, 7.6270181 51.9629302, 7.6270053 51.962906, 7.6269963 51.9628784, 7.6269922 51.9628468, 7.6269996 51.9627531, 7.6269929 51.9625046, 7.6269861 51.9623513, 7.6269808 51.9622311, 7.6269688 51.9621803, 7.6269523 51.9621353, 7.6269299 51.9620892, 7.6268789 51.9619987, 7.6268544 51.9619599, 7.6266102 51.9619966, 7.6261391 51.962053, 7.6261227 51.9620549, 7.625715 51.9620929, 7.6254428 51.9621132, 7.6251886 51.9621301, 7.625076 51.9621346, 7.6247903 51.962147, 7.6244175 51.9621524, 7.6242244 51.9621524, 7.6240809 51.9621421)","['5', '5.25', '6.1']","['yes', 'destination']"
"[5186800, 1219552161]",,,Korduanenstraße,residential,30,False,False,70.93,,"LINESTRING (7.6312077 51.9637023, 7.6312716 51.9637344, 7.6313692 51.9637472, 7.6316228 51.9637803, 7.6318168 51.963807, 7.6319159 51.9638207, 7.6321993 51.9638676)",,
12342544,2,K 4,Bült,secondary,30,False,True,55.683,,"LINESTRING (7.6312077 51.9637023, 7.6312737 51.9636414, 7.6313713 51.9635256, 7.6315846 51.9632592)",,
"[472244420, 172095061]",2,K 4,Bült,secondary,30,False,False,95.79,,"LINESTRING (7.6312077 51.9637023, 7.6311062 51.9637779, 7.6309977 51.963829, 7.6309269 51.9638589, 7.6308195 51.9638975, 7.6306032 51.9639701, 7.630413 51.9640344, 7.6302489 51.9640864, 7.6300221 51.9641424)",,
12342544,2,K 4,Bült,secondary,30,False,False,55.683,,"LINESTRING (7.6315846 51.9632592, 7.6313713 51.9635256, 7.6312737 51.9636414, 7.6312077 51.9637023)",,
175499045,3,K 4,Mauritzstraße,secondary,30,False,True,51.441,,"LINESTRING (7.6315846 51.9632592, 7.6317294 51.9630785, 7.6317906 51.9630068, 7.6318257 51.9629736, 7.6318577 51.9629434, 7.6319137 51.9628928, 7.6319542 51.9628576)",,
10631603,,,Frauenstraße,residential,30,False,True,113.878,,"LINESTRING (7.6189615 51.9634458, 7.6194449 51.963423, 7.6197241 51.9634098, 7.6199609 51.963409, 7.6201583 51.9634272, 7.6204098 51.9634718, 7.6205247 51.9635096, 7.6205821 51.9635331)",,
12687128,,,Frauenstraße,residential,,False,False,61.739000000000004,,"LINESTRING (7.6189615 51.9634458, 7.6189668 51.9637848, 7.6189623 51.964001)",,
"[732886835, 1216274639]",,,Frauenstraße,residential,30,False,False,71.111,,"LINESTRING (7.6189615 51.9634458, 7.6180973 51.9634636, 7.6179841 51.9634659, 7.6179242 51.9634676)",,
12687128,,,Frauenstraße,residential,,False,True,61.739000000000004,,"LINESTRING (7.6189623 51.964001, 7.6189668 51.9637848, 7.6189615 51.9634458)",,
"[951693538, 12687131]",,,Georgskommende,residential,30,False,False,153.761,,"LINESTRING (7.6184961 51.9596266, 7.6185986 51.9596623, 7.618654 51.9596816, 7.6192542 51.9598532, 7.6194649 51.9599135, 7.6194117 51.9600085, 7.6192285 51.9603357, 7.6191098 51.9605606, 7.6190988 51.960597)",,
"[666725130, 47916315, 47916316, 172225690]",4,K 6,Am Stadtgraben,secondary,50,False,True,126.481,yes,"LINESTRING (7.6184961 51.9596266, 7.6185438 51.9595887, 7.618627 51.9595225, 7.6189985 51.9592269, 7.6191312 51.9591222, 7.6193431 51.9589521, 7.619403 51.9588972, 7.6194908 51.9587968, 7.6195581 51.958701)",,
"[5186800, 1219552161]",,,Korduanenstraße,residential,30,False,True,70.93,,"LINESTRING (7.6321993 51.9638676, 7.6319159 51.9638207, 7.6318168 51.963807, 7.6316228 51.9637803, 7.6313692 51.9637472, 7.6312716 51.9637344, 7.6312077 51.9637023)",,
220471884,2,K 4,Bergstraße,secondary,30,False,True,21.368,,"LINESTRING (7.6230846 51.9661975, 7.6233525 51.9660991)",,
12342543,2,K 4,Münzstraße,secondary,30,False,False,207.283,,"LINESTRING (7.6230846 51.9661975, 7.6228721 51.9662774, 7.6225041 51.9663841, 7.6223561 51.9664209, 7.622261 51.9664445, 7.6218606 51.9665265, 7.621687 51.9665616, 7.6214866 51.9665901, 7.6212902 51.9666112, 7.6211432 51.9666202, 7.6207893 51.9666417, 7.6201974 51.9666779)",,
220471884,2,K 4,Bergstraße,secondary,30,False,False,21.368,,"LINESTRING (7.6233525 51.9660991, 7.6230846 51.9661975)",,
28745010,3,K 4,Bergstraße,secondary,30,False,True,31.469,,"LINESTRING (7.6233525 51.9660991, 7.6235884 51.9660052, 7.6237368 51.9659441)",,
220471882,4,,Am Kreuztor,tertiary,30,False,False,7.239,,"LINESTRING (7.6237187 51.9662925, 7.6236614 51.9663472)",,
4985978,3,,Am Kreuztor,tertiary,30,False,True,39.941,,"LINESTRING (7.6237187 51.9662925, 7.6237625 51.9662345, 7.6237836 51.9661822, 7.6237889 51.9661198, 7.6237735 51.9660422, 7.62377 51.9660329, 7.6237368 51.9659441)",,
"[1113013644, 82669143]",1,,Am Kreuztor,tertiary_link,30,True,False,38.312,,"LINESTRING (7.6237187 51.9662925, 7.6236987 51.9662252, 7.6236636 51.9661747, 7.6236286 51.9661389, 7.6235922 51.9661228, 7.6235682 51.9661121, 7.6234679 51.9661056, 7.6233525 51.9660991)",,
5881255,,,Jüdefelderstraße,residential,,False,True,73.67,,"LINESTRING (7.620058 51.9641116, 7.6203061 51.9638364, 7.6205821 51.9635331)",,
1216274641,,,Frauenstraße,residential,30,False,False,6.035,,"LINESTRING (7.6206497 51.9635679, 7.6205821 51.9635331)",,
"[5967616, 256481196]",,,Krummer Timpen,residential,30,False,False,202.396,,"LINESTRING (7.6206497 51.9635679, 7.6207433 51.9633925, 7.620757 51.9633366, 7.6207508 51.963288, 7.6207261 51.9632519, 7.6206841 51.9632193, 7.6206131 51.9631771, 7.6204093 51.9630867, 7.6201666 51.9629664, 7.6200187 51.962884, 7.6198934 51.9627978, 7.6197574 51.9626823, 7.6197085 51.9625977, 7.6196507 51.962383, 7.6195725 51.9621903, 7.6195196 51.9620391)",,
"[1216274640, 6280945, 1216274642, 584762832]",1,,"['Frauenstraße', 'Katthagen']",residential,30,False,True,141.425,,"LINESTRING (7.6206497 51.9635679, 7.6206948 51.9635853, 7.6207453 51.9636033, 7.6215059 51.963815, 7.6216591 51.9638657, 7.6217125 51.9638979, 7.6217642 51.9639324, 7.6218184 51.9640165, 7.6218114 51.9640717, 7.6218094 51.9641577, 7.6218021 51.964326, 7.6218092 51.9644144)",,
"[7656176, 1000618302]",,,Mühlenstraße,residential,30,True,False,132.64399999999995,,"LINESTRING (7.6213206 51.958292, 7.6208606 51.9584184, 7.6207507 51.958449, 7.620068 51.9586837, 7.6199634 51.9587134, 7.6199138 51.9587233, 7.6198982 51.9587254, 7.6198535 51.9587316, 7.6197918 51.9587316, 7.6197306 51.9587246, 7.6197055 51.9587216, 7.6195581 51.958701)",,
198047398,,,Aegidiistraße,residential,30,False,False,92.679,,"LINESTRING (7.6213206 51.958292, 7.6214852 51.9584788, 7.6214957 51.9584903, 7.6214981 51.9584929, 7.6216428 51.958651, 7.6217436 51.958738, 7.6218503 51.9588301, 7.6220545 51.9589896)",,
1240418043,,,Grüne Gasse,residential,30,False,True,49.829,,"LINESTRING (7.6226536 51.9587356, 7.6220545 51.9589896)",,
5881251,,,Jüdefelderstraße,residential,30,False,False,43.073,,"LINESTRING (7.6196556 51.9647849, 7.6196368 51.9648167, 7.6195861 51.9649002, 7.6194504 51.965151)",,
5967608,,,Pferdegasse,residential,30,False,True,148.802,,"LINESTRING (7.6234616 51.960861, 7.6235758 51.9610316, 7.6236267 51.9611207, 7.6237171 51.9613308, 7.6237808 51.961479, 7.6238515 51.9616408, 7.6239897 51.9619632, 7.6240025 51.9619883, 7.6240466 51.9620748, 7.6240809 51.9621421)",,
5967615,,,Johannisstraße,residential,30,False,True,59.723,,"LINESTRING (7.6234616 51.960861, 7.6233995 51.9608807, 7.6232776 51.9609136, 7.6231008 51.960949, 7.6229573 51.9609759, 7.6228801 51.9609875, 7.622772 51.9609968, 7.6226278 51.9609971)",,
"[337804891, 5707685]",,,"['Johannisstraße', 'Rothenburg']",residential,30,False,False,53.69999999999999,,"LINESTRING (7.6234616 51.960861, 7.6235737 51.9608222, 7.6236636 51.9607926, 7.6239979 51.9606804, 7.6240298 51.9606696, 7.6240516 51.9606622, 7.624095 51.9606421, 7.6241235 51.9606117)",,
"[199910453, 198047398]",,,Aegidiistraße,residential,30,False,False,160.922,,"LINESTRING (7.6227141 51.9594751, 7.6229098 51.9596205, 7.6232525 51.959875, 7.6233586 51.9599546, 7.6234674 51.9600309, 7.6235489 51.9600898, 7.6237373 51.96022, 7.623872 51.9603124, 7.6239659 51.9603812, 7.6240782 51.9604744, 7.6241038 51.9605165, 7.6241156 51.9605604, 7.6241235 51.9606117)",,
198047398,,,Aegidiistraße,residential,30,False,True,70.407,,"LINESTRING (7.6227141 51.9594751, 7.6226332 51.9594154, 7.6225118 51.9593261, 7.6220774 51.9590064, 7.6220545 51.9589896)",,
1240418043,,,Grüne Gasse,residential,30,False,False,49.829,,"LINESTRING (7.6220545 51.9589896, 7.6226536 51.9587356)",,
198047398,,,Aegidiistraße,residential,30,False,False,70.407,,"LINESTRING (7.6220545 51.9589896, 7.6220774 51.9590064, 7.6225118 51.9593261, 7.6226332 51.9594154, 7.6227141 51.9594751)",,
198047398,,,Aegidiistraße,residential,30,False,True,92.67899999999999,,"LINESTRING (7.6220545 51.9589896, 7.6218503 51.9588301, 7.6217436 51.958738, 7.6216428 51.958651, 7.6214981 51.9584929, 7.6214957 51.9584903, 7.6214852 51.9584788, 7.6213206 51.958292)",,
"[732886835, 1216274639]",,,Frauenstraße,residential,30,False,True,71.111,,"LINESTRING (7.6179242 51.9634676, 7.6179841 51.9634659, 7.6180973 51.9634636, 7.6189615 51.9634458)",,
