osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,width,ref,access,junction
"[631424953, 17002739]",False,"['3', '2']",North 3rd Street,tertiary,True,118.48,"LINESTRING (-108.5678217 39.0703366, -108.567823 39.0702219, -108.5678217 39.0701785, -108.5678217 39.0699695, -108.5678217 39.0697511, -108.5678217 39.0693718, -108.5678217 39.0692711)",,,,,
"[631424955, 555303054]",False,"['5', '6']",Grand Avenue,secondary,False,145.20100000000002,"LINESTRING (-108.5678217 39.0703366, -108.5677334 39.0703321, -108.5673184 39.0703376, -108.5669461 39.0703383, -108.566753 39.0703387, -108.566683 39.0703388, -108.5662615 39.0703396, -108.5662366 39.0703397, -108.56614 39.0703397)",30 mph,,,,
"[631420905, 427856166]",False,5,Grand Avenue,secondary,False,145.874,"LINESTRING (-108.5644421 39.0703396, -108.5643085 39.0703382, -108.5642955 39.0703381, -108.5640059 39.0703351, -108.5636306 39.0703331, -108.5633995 39.0703341, -108.5631169 39.0703337, -108.562843 39.0703334, -108.5627524 39.0703333)",30 mph,,,,
427856168,True,2,North 5th Street,tertiary,False,116.21000000000001,"LINESTRING (-108.5644421 39.0703396, -108.564442 39.0704556, -108.5644414 39.0709087, -108.5644416 39.0712367, -108.5644416 39.0712898, -108.5644416 39.0713847)",30 mph,,,,
"[631420901, 631420902, 631420903]",False,5,Grand Avenue,secondary,True,146.579,"LINESTRING (-108.5644421 39.0703396, -108.5645576 39.0703397, -108.5645915 39.0703397, -108.5649941 39.0703401, -108.5654511 39.0703404, -108.5655958 39.0703405, -108.5660157 39.0703399, -108.5660574 39.0703398, -108.56614 39.0703397)",30 mph,,,,
"[230297716, 376168589]",False,5,Grand Avenue,secondary,False,144.72799999999998,"LINESTRING (-108.5627524 39.0703333, -108.5626482 39.0703317, -108.5617785 39.0703187, -108.5617012 39.0703176, -108.5611913 39.0703251, -108.5611603 39.0703251, -108.5610762 39.070325)",30 mph,,,,
"[631420905, 427856166]",False,5,Grand Avenue,secondary,True,145.874,"LINESTRING (-108.5627524 39.0703333, -108.562843 39.0703334, -108.5631169 39.0703337, -108.5633995 39.0703341, -108.5636306 39.0703331, -108.5640059 39.0703351, -108.5642955 39.0703381, -108.5643085 39.0703382, -108.5644421 39.0703396)",30 mph,,,,
633629351,False,2,North 6th Street,residential,False,116.82199999999999,"LINESTRING (-108.5627524 39.0703333, -108.5627521 39.0704488, -108.5627521 39.0704727, -108.5627509 39.0709045, -108.5627499 39.0712886, -108.5627497 39.0713839)",,,,,
633629352,False,2,North 6th Street,unclassified,True,118.547,"LINESTRING (-108.5627524 39.0703333, -108.5627521 39.0702232, -108.5627519 39.0701834, -108.5627506 39.0697512, -108.5627488 39.0693642, -108.5627483 39.0692672)",,,,,
17000702,False,2,North 8th Street,residential,False,117.811,"LINESTRING (-108.5593583 39.0703218, -108.559358 39.0704282, -108.5593579 39.070449, -108.5593567 39.0708983, -108.5593556 39.0712654, -108.5593556 39.0712808, -108.5593553 39.0713813)",30 mph,,,,
17000702,False,2,North 8th Street,residential,True,117.589,"LINESTRING (-108.5593583 39.0703218, -108.559358 39.0702482, -108.5593578 39.0702009, -108.5593562 39.0697488, -108.5593548 39.0693695, -108.5593548 39.0693644, -108.5593545 39.0692643)",30 mph,,,,
"[230297738, 631304979]",False,"['4', '3']",Grand Avenue,secondary,True,137.53100000000003,"LINESTRING (-108.5593583 39.0703218, -108.5594877 39.070322, -108.5603252 39.0703237, -108.5604927 39.070324, -108.5608217 39.0703246, -108.5608647 39.0703247, -108.5609514 39.0703249)",30 mph,,,,
17002739,False,2,North 3rd Street,tertiary,False,107.20400000000001,"LINESTRING (-108.5678253 39.068307, -108.5678249 39.0684093, -108.5678248 39.0684241, -108.5678237 39.0685212, -108.5678235 39.068793, -108.5678221 39.0691741, -108.5678217 39.0692711)",,,,,
"[631425080, 631425079]",False,"['3', '2']",North 3rd Street,tertiary,True,114.35999999999999,"LINESTRING (-108.5678253 39.068307, -108.567823 39.0682187, -108.5678224 39.0681961, -108.5678154 39.0679339, -108.5678125 39.0678248, -108.5678043 39.067432, -108.567805 39.0673474, -108.5678051 39.0672787)",,,,,
"[631425081, 230624375]",False,"['3', '2']",Rood Avenue,tertiary,True,110.30799999999999,"LINESTRING (-108.5678253 39.068307, -108.5679607 39.0683077, -108.5679818 39.0683078, -108.5683165 39.0683094, -108.5683947 39.0683098, -108.5689149 39.0683123, -108.5690585 39.068313, -108.569103 39.0683132)",,,,destination,
"[631425082, 631425083]",False,"['3', '2']",Rood Avenue,tertiary,False,145.83299999999997,"LINESTRING (-108.5678253 39.068307, -108.5677123 39.0683073, -108.5676916 39.0683074, -108.5673925 39.0683109, -108.5671361 39.068317, -108.5669664 39.0683165, -108.5664899 39.0683117, -108.5662792 39.0683, -108.5662435 39.0682984, -108.5661375 39.0683074)",,,,,
"[631422508, 489667198]",False,"['3', '2']",Rood Avenue,tertiary,True,146.248,"LINESTRING (-108.5627478 39.0683091, -108.5628629 39.0683097, -108.5633101 39.0683117, -108.5635761 39.0683144, -108.5637632 39.0683142, -108.5642941 39.0683142, -108.5643431 39.0683142, -108.5644418 39.0683142)",,,,,
"[375241361, 631422517]",False,"['3', '2']",North 6th Street,unclassified,True,105.58199999999998,"LINESTRING (-108.5627478 39.0683091, -108.5627479 39.0682124, -108.5627479 39.0681937, -108.5627483 39.0679415, -108.5627452 39.0678231, -108.5627453 39.0674649, -108.562745 39.0674359, -108.5627453 39.0673596)",,21',,,
"[631422544, 631422527, 631422535]",False,"['3', '2']",Rood Avenue,tertiary,False,142.928,"LINESTRING (-108.5627478 39.0683091, -108.5626449 39.0683087, -108.5621914 39.0683066, -108.5618425 39.0683101, -108.5617012 39.0683104, -108.5615267 39.0683085, -108.5612 39.0683094, -108.5611856 39.0683095, -108.5610923 39.0683098)",,,,,
633629352,False,2,North 6th Street,unclassified,False,106.53699999999999,"LINESTRING (-108.5627478 39.0683091, -108.5627478 39.0684041, -108.5627478 39.0684159, -108.562748 39.0687846, -108.5627481 39.0691693, -108.5627483 39.0692672)",,,,,
17000702,False,2,North 8th Street,residential,False,106.269,"LINESTRING (-108.5593602 39.0683086, -108.5593597 39.0683989, -108.5593597 39.0684018, -108.5593574 39.0687825, -108.5593551 39.0691691, -108.5593549 39.0692065, -108.5593545 39.0692643)",30 mph,,,,
17000702,False,2,North 8th Street,residential,True,110.519,"LINESTRING (-108.5593602 39.0683086, -108.5593598 39.0682462, -108.5593596 39.0682128, -108.5593575 39.0678184, -108.5593573 39.0677725, -108.5593555 39.0674367, -108.5593554 39.0674242, -108.5593548 39.0673147)",30 mph,,,,
231157697,False,2,Rood Avenue,residential,True,140.70299999999997,"LINESTRING (-108.5593602 39.0683086, -108.559486 39.0683087, -108.5603279 39.0683093, -108.5608445 39.0683096, -108.5608686 39.0683096, -108.56099 39.0683097)",30 mph,,,,
16999196,False,2,South 8th Street,residential,False,109.873,"LINESTRING (-108.5593548 39.0673147, -108.5593552 39.0671988, -108.5593552 39.0671889, -108.5593556 39.0670742, -108.5593566 39.0668065, -108.559358 39.0664302, -108.559358 39.0664172, -108.5593583 39.0663266)",30 mph,10,,,
17000702,False,2,North 8th Street,residential,False,110.519,"LINESTRING (-108.5593548 39.0673147, -108.5593554 39.0674242, -108.5593555 39.0674367, -108.5593573 39.0677725, -108.5593575 39.0678184, -108.5593596 39.0682128, -108.5593598 39.0682462, -108.5593602 39.0683086)",30 mph,,,,
231159079,True,1,Main Street,tertiary,False,85.58800000000001,"LINESTRING (-108.5593548 39.0673147, -108.5594196 39.0673484, -108.5594841 39.0673652, -108.5598616 39.0673706, -108.5599248 39.0673642, -108.5599631 39.0673602, -108.5600409 39.0673456, -108.5601489 39.0673221, -108.5603192 39.0672975)",,"14'4""",,,
16999196,False,2,South 8th Street,residential,False,107.094,"LINESTRING (-108.5593583 39.0663266, -108.559359 39.0662249, -108.5593591 39.066212, -108.5593614 39.0659233, -108.559362 39.0658455, -108.5593616 39.0654793, -108.5593616 39.0654587, -108.5593615 39.0653635)",30 mph,10,,,
16999196,False,2,South 8th Street,residential,True,109.873,"LINESTRING (-108.5593583 39.0663266, -108.559358 39.0664172, -108.559358 39.0664302, -108.5593566 39.0668065, -108.5593556 39.0670742, -108.5593552 39.0671889, -108.5593552 39.0671988, -108.5593548 39.0673147)",30 mph,10,,,
231159086,False,2,Colorado Avenue,residential,True,136.96800000000002,"LINESTRING (-108.5593583 39.0663266, -108.5594863 39.0663266, -108.5603252 39.0663265, -108.560761 39.0663265, -108.5608299 39.0663265, -108.560861 39.0663265, -108.5609448 39.0663265)",,,,,
16999196,False,2,South 8th Street,residential,False,106.082,"LINESTRING (-108.5593628 39.0643859, -108.5593624 39.0642917, -108.5593608 39.0639013, -108.5593585 39.0635177, -108.5593584 39.0634319)",30 mph,10,,,
16999196,False,2,South 8th Street,residential,True,108.70500000000001,"LINESTRING (-108.5593628 39.0643859, -108.5593627 39.0644868, -108.5593622 39.0648674, -108.5593616 39.0652431, -108.5593616 39.0652638, -108.5593615 39.0653635)",30 mph,10,,,
17001942,True,2,North 5th Street,secondary,False,115.70899999999997,"LINESTRING (-108.5644399 39.0672736, -108.5644402 39.0674371, -108.5644409 39.0678329, -108.564441 39.067891, -108.5644413 39.0680531, -108.5644416 39.0682165, -108.5644417 39.0682401, -108.5644418 39.0683142)",25 mph,,,,
231158426,False,2,Main Street,tertiary,False,147.153,"LINESTRING (-108.5644399 39.0672736, -108.5643212 39.0672729, -108.5642895 39.0672727, -108.5639588 39.0672727, -108.5638139 39.0672822, -108.5636931 39.067299, -108.5635972 39.0673164, -108.563466 39.0673391, -108.56334 39.0673538, -108.5632106 39.0673596, -108.5629084 39.0673608, -108.562868 39.0673606, -108.5627453 39.0673596)",,,,,
231158426,False,2,Main Street,tertiary,True,147.37599999999998,"LINESTRING (-108.5644399 39.0672736, -108.5645635 39.0672745, -108.5646008 39.0672744, -108.5649881 39.0672786, -108.5650947 39.0672818, -108.5651856 39.0672945, -108.5652935 39.0673152, -108.5653861 39.0673335, -108.5655213 39.0673529, -108.5656973 39.0673643, -108.5658577 39.0673652, -108.5659803 39.0673651, -108.5660156 39.0673653, -108.5661363 39.0673658)",,,,,
633629352,False,2,North 6th Street,unclassified,False,118.547,"LINESTRING (-108.5627483 39.0692672, -108.5627488 39.0693642, -108.5627506 39.0697512, -108.5627519 39.0701834, -108.5627521 39.0702232, -108.5627524 39.0703333)",,,,,
633629352,False,2,North 6th Street,unclassified,True,106.537,"LINESTRING (-108.5627483 39.0692672, -108.5627481 39.0691693, -108.562748 39.0687846, -108.5627478 39.0684159, -108.5627478 39.0684041, -108.5627478 39.0683091)",,,,,
"[1135263276, 1135263277]",False,2,White Avenue,unclassified,False,146.32999999999998,"LINESTRING (-108.5627483 39.0692672, -108.5626227 39.0692671, -108.5626019 39.069267, -108.5624723 39.0692669, -108.5622614 39.0692668, -108.5620822 39.0692666, -108.5617028 39.0692663, -108.56121 39.0692659, -108.5611947 39.069266, -108.5611861 39.069266, -108.5610533 39.0692658)",,23',,,
"[1135263275, 1135263276]",False,2,White Avenue,unclassified,True,146.256,"LINESTRING (-108.5627483 39.0692672, -108.5628751 39.0692672, -108.5628999 39.0692673, -108.5629556 39.0692673, -108.5636351 39.0692679, -108.5637133 39.0692679, -108.5642059 39.0692719, -108.5643 39.0692712, -108.564334 39.069271, -108.5644424 39.0692702)",,,,,
231159081,False,2,South 2nd Street,unclassified,False,27.581,"LINESTRING (-108.5695342 39.0644097, -108.5695228 39.0643133, -108.5695132 39.0642317, -108.5695129 39.0641624)",,,,,
231159087,False,2,South 2nd Street,unclassified,True,106.711,"LINESTRING (-108.5695342 39.0644097, -108.5695344 39.0645388, -108.5695345 39.0645494, -108.5695351 39.0648862, -108.5695334 39.0649451, -108.5695329 39.0649954, -108.5695398 39.0652767, -108.5695399 39.0652862, -108.5695411 39.0653693)",,,,,
489667170,True,3,Pitkin Avenue,trunk,False,147.771,"LINESTRING (-108.5695342 39.0644097, -108.5694244 39.0644064, -108.5686889 39.0644051, -108.5679588 39.064403, -108.5678227 39.0644026)",35 mph,,I 70 Bus;US 50,,
49179764,True,3,Pitkin Avenue,trunk,False,139.72000000000003,"LINESTRING (-108.5661334 39.0643964, -108.5660155 39.0643967, -108.5646471 39.0643914, -108.564602 39.0643912, -108.5645151 39.0643915)",35 mph,,I 70 Bus;US 50,,
231158413,False,2,South 4th Street,unclassified,False,107.987,"LINESTRING (-108.5661334 39.0643964, -108.5661422 39.0643006, -108.5661422 39.0642769, -108.5661416 39.0639136, -108.5661411 39.063534, -108.5661411 39.0635197, -108.5661409 39.0634255)",,,,,
460630705,True,3,Pitkin Avenue,trunk,False,11.845,"LINESTRING (-108.5645151 39.0643915, -108.5643779 39.0643914)",35 mph,,I 70 Bus,,
"[460636918, 314272367]",True,"['3', '2']",South 5th Street,trunk,False,60.071000000000005,"LINESTRING (-108.5645151 39.0643915, -108.5645149 39.0642962, -108.564514 39.0639095, -108.5645117 39.0638513)",35 mph,,US 50,,
231522885,False,2,South 7th Street,tertiary,False,105.925,"LINESTRING (-108.5610196 39.064386, -108.5610193 39.0642968, -108.5610192 39.0642724, -108.5610177 39.0639053, -108.5610156 39.0635281, -108.5610157 39.0634334)",,,,,
314156376,True,3,Pitkin Avenue,primary,False,143.042,"LINESTRING (-108.5610196 39.064386, -108.5608678 39.064386, -108.5594906 39.0643859, -108.5593628 39.0643859)",35 mph,,I 70 Bus,,
"[231158427, 707926301, 707926302]",False,3,South 7th Street,tertiary,True,108.20600000000002,"LINESTRING (-108.5610196 39.064386, -108.5610204 39.0644852, -108.5610206 39.0645099, -108.5610223 39.0647037, -108.5610237 39.0648739, -108.5610249 39.0650747, -108.5610259 39.0652403, -108.561026 39.065264, -108.5610266 39.0653591)",,,,,
17000089,False,2,White Avenue,unclassified,False,146.01899999999998,"LINESTRING (-108.5678217 39.0692711, -108.5677111 39.069271, -108.5676898 39.069271, -108.5674351 39.0692708, -108.5662883 39.0692699, -108.5662653 39.0692699, -108.5661303 39.0692698)",,,,,
17000089,False,2,White Avenue,unclassified,True,147.202,"LINESTRING (-108.5678217 39.0692711, -108.5679596 39.0692712, -108.5679849 39.0692713, -108.5680607 39.0692713, -108.5686401 39.0692718, -108.5689002 39.069272, -108.5690665 39.0692721, -108.5695268 39.0692725)",,,,,
"[631424953, 17002739]",False,"['3', '2']",North 3rd Street,tertiary,False,118.47999999999999,"LINESTRING (-108.5678217 39.0692711, -108.5678217 39.0693718, -108.5678217 39.0697511, -108.5678217 39.0699695, -108.5678217 39.0701785, -108.567823 39.0702219, -108.5678217 39.0703366)",,,,,
17002739,False,2,North 3rd Street,tertiary,True,107.204,"LINESTRING (-108.5678217 39.0692711, -108.5678221 39.0691741, -108.5678235 39.068793, -108.5678237 39.0685212, -108.5678248 39.0684241, -108.5678249 39.0684093, -108.5678253 39.068307)",,,,,
"[631420904, 489667197]",True,"['4', '2']",North 5th Street,secondary,False,118.91300000000001,"LINESTRING (-108.5644424 39.0692702, -108.5644421 39.0693329, -108.5644397 39.0697558, -108.56444 39.0698403, -108.5644404 39.0699297, -108.5644411 39.0701109, -108.5644415 39.0702063, -108.5644416 39.0702315, -108.5644421 39.0703396)",25 mph,,,,
"[1135263275, 1135263276]",False,2,White Avenue,unclassified,False,146.256,"LINESTRING (-108.5644424 39.0692702, -108.564334 39.069271, -108.5643 39.0692712, -108.5642059 39.0692719, -108.5637133 39.0692679, -108.5636351 39.0692679, -108.5629556 39.0692673, -108.5628999 39.0692673, -108.5628751 39.0692672, -108.5627483 39.0692672)",,,,,
"[17000089, 1135263275]",False,2,White Avenue,unclassified,True,145.71699999999998,"LINESTRING (-108.5644424 39.0692702, -108.5645539 39.0692694, -108.5645801 39.0692692, -108.5646562 39.0692687, -108.5650512 39.069269, -108.5650997 39.069269, -108.56514 39.069269, -108.5659864 39.0692697, -108.5660189 39.0692697, -108.5661303 39.0692698)",,,,,
17000702,False,2,North 8th Street,residential,False,117.58900000000001,"LINESTRING (-108.5593545 39.0692643, -108.5593548 39.0693644, -108.5593548 39.0693695, -108.5593562 39.0697488, -108.5593578 39.0702009, -108.559358 39.0702482, -108.5593583 39.0703218)",30 mph,,,,
17000702,False,2,North 8th Street,residential,True,106.269,"LINESTRING (-108.5593545 39.0692643, -108.5593549 39.0692065, -108.5593551 39.0691691, -108.5593574 39.0687825, -108.5593597 39.0684018, -108.5593597 39.0683989, -108.5593602 39.0683086)",30 mph,,,,
"[986071523, 231157701]",False,2,White Avenue,residential,True,137.662,"LINESTRING (-108.5593545 39.0692643, -108.559488 39.0692645, -108.5607948 39.0692656, -108.5608358 39.0692656, -108.5608661 39.0692656, -108.5609491 39.0692657)",,"['10', '7.5']",,,
231159075,False,2,Colorado Avenue,unclassified,True,146.627,"LINESTRING (-108.5644385 39.0663266, -108.564565 39.066331, -108.5645995 39.0663314, -108.5651236 39.0663407, -108.5652807 39.06634, -108.5659912 39.066342, -108.5660149 39.066342, -108.5661366 39.0663422)",,,,,
359398580,True,2,South 5th Street,secondary,False,105.303,"LINESTRING (-108.5644385 39.0663266, -108.5644386 39.0664218, -108.5644388 39.066522, -108.564439 39.0666887, -108.5644392 39.0668021, -108.5644397 39.0671651, -108.5644398 39.0671932, -108.5644399 39.0672736)",25 mph,,,,
359398581,False,2,Colorado Avenue,unclassified,False,146.37300000000002,"LINESTRING (-108.5644385 39.0663266, -108.5643191 39.0663228, -108.5642856 39.0663216, -108.5639843 39.0663125, -108.5638052 39.066312, -108.5636882 39.0663125, -108.5635503 39.0663282, -108.5634424 39.0663383, -108.5632666 39.0663383, -108.5628691 39.0663391, -108.5627457 39.0663377)",,,,,
231159075,False,2,Colorado Avenue,unclassified,False,146.627,"LINESTRING (-108.5661366 39.0663422, -108.5660149 39.066342, -108.5659912 39.066342, -108.5652807 39.06634, -108.5651236 39.0663407, -108.5645995 39.0663314, -108.564565 39.066331, -108.5644385 39.0663266)",,,,,
231159075,False,2,Colorado Avenue,unclassified,True,146.327,"LINESTRING (-108.5661366 39.0663422, -108.566261 39.0663422, -108.5662995 39.0663422, -108.5667354 39.0663409, -108.5669115 39.0663259, -108.5669717 39.0663185, -108.5670481 39.0663145, -108.5672427 39.0663132, -108.567334 39.0663138, -108.5677052 39.0663135, -108.5678295 39.066314)",,,,,
"[1133571448, 1133571447]",True,2,South 4th Street,secondary,False,108.61800000000001,"LINESTRING (-108.5661366 39.0663422, -108.5661368 39.0662304, -108.5661368 39.0662191, -108.5661374 39.0658504, -108.566136 39.0654878, -108.5661359 39.0654612, -108.5661355 39.0653654)",30 mph,34',,,
631422460,False,3,Colorado Avenue,unclassified,False,9.574,"LINESTRING (-108.5610557 39.0663265, -108.5609448 39.0663265)",,,,,
"[631422460, 359398581]",False,"['3', '2']",Colorado Avenue,unclassified,True,146.31699999999998,"LINESTRING (-108.5610557 39.0663265, -108.5611816 39.0663252, -108.5612142 39.0663249, -108.561382 39.0663232, -108.5614102 39.0663237, -108.5614875 39.0663099, -108.5615731 39.0663089, -108.5616999 39.0663274, -108.5618836 39.0663373, -108.5621149 39.0663343, -108.5626236 39.0663363, -108.5627457 39.0663377)",,,,,
"[533406082, 631422470]",True,"['1', '2']",South 7th Street,tertiary,False,109.25900000000001,"LINESTRING (-108.5610557 39.0663265, -108.5610574 39.0662286, -108.5610623 39.0659552, -108.561076 39.0658764, -108.561083 39.0658395, -108.5610933 39.0657855, -108.5610916 39.0654832, -108.5610915 39.0654601, -108.5610733 39.0654108, -108.5610266 39.0653591)",25 mph,,,,
231159084,True,1,,unclassified,False,19.642000000000003,"LINESTRING (-108.569736 39.0665172, -108.5697022 39.0664627, -108.5696989 39.0664573, -108.5696867 39.066435, -108.5696754 39.0663919, -108.5696706 39.0663501)",,,,,
230623200,True,2,South 1st Street,trunk,False,40.736999999999995,"LINESTRING (-108.5699576 39.0645649, -108.5698485 39.0645043, -108.5697431 39.0644645, -108.5695342 39.0644097)",30 mph,,I 70 Bus;US 50,,
230623219,True,1,,trunk_link,False,60.686,"LINESTRING (-108.5699576 39.0645649, -108.5698603 39.0644497, -108.5697939 39.0643921, -108.5697403 39.0643587, -108.5696887 39.0643373, -108.5696357 39.064315, -108.5695921 39.0642894, -108.5695626 39.0642602, -108.5695351 39.0642187, -108.5695129 39.0641624)",,,,,
"[631425081, 230624375]",False,"['3', '2']",Rood Avenue,tertiary,False,110.308,"LINESTRING (-108.569103 39.0683132, -108.5690585 39.068313, -108.5689149 39.0683123, -108.5683947 39.0683098, -108.5683165 39.0683094, -108.5679818 39.0683078, -108.5679607 39.0683077, -108.5678253 39.068307)",,,,destination,
"[230624388, 1137251880, 1137251881, 230624364, 421373013]",True,1,Rood Avenue,tertiary,False,171.885,"LINESTRING (-108.569103 39.0683132, -108.5693638 39.068342, -108.5695787 39.0683461, -108.5696139 39.0683459, -108.5697818 39.0683451, -108.5698463 39.0683447, -108.5699472 39.0683442, -108.5700901 39.0683153, -108.5700047 39.0682939, -108.5699528 39.068281, -108.5697844 39.0682842, -108.5695798 39.0682817, -108.5693679 39.0682866, -108.569103 39.0683132)",,,,"['destination', 'no']",
"[231159081, 16996726]",False,2,"['South Avenue', 'South 2nd Street']",unclassified,False,195.086,"LINESTRING (-108.5695129 39.0641624, -108.5695127 39.0641156, -108.5695119 39.0639526, -108.5695023 39.0639332, -108.5694898 39.0639148, -108.5694616 39.0638861, -108.5690858 39.0635466, -108.5690338 39.0635037, -108.5689894 39.0634728, -108.5689492 39.063454, -108.5689195 39.0634451, -108.5688763 39.0634393, -108.5678217 39.0634311)",,33',,,
231159081,False,2,South 2nd Street,unclassified,True,27.581,"LINESTRING (-108.5695129 39.0641624, -108.5695132 39.0642317, -108.5695228 39.0643133, -108.5695342 39.0644097)",,,,,
314272369,True,2,South 5th Street,trunk,False,106.18199999999999,"LINESTRING (-108.5643836 39.0634365, -108.5643831 39.0635258, -108.5643808 39.0639112, -108.5643786 39.0642715, -108.5643784 39.0642962, -108.5643779 39.0643914)",35 mph,,US 50,,
"[480290449, 480290431, 476368671]",False,2,South Avenue,unclassified,False,141.36100000000002,"LINESTRING (-108.5643836 39.0634365, -108.5642604 39.0634364, -108.5642227 39.0634364, -108.5636914 39.0634359, -108.5636056 39.0634358, -108.5628771 39.0634351, -108.5627463 39.063435)",,,,,
480290432,True,3,Pitkin Avenue,primary,False,141.031,"LINESTRING (-108.5643779 39.0643914, -108.5642937 39.0643913, -108.5640306 39.0643911, -108.5629049 39.0643901, -108.5628715 39.0643901, -108.5627444 39.06439)",35 mph,,I 70 Bus,,
"[480461204, 314272365]",True,"['3', '2']",South 5th Street,trunk,False,99.23899999999999,"LINESTRING (-108.5643779 39.0643914, -108.5643806 39.064462, -108.5643935 39.0648162, -108.5643956 39.0648755, -108.5644037 39.0651438, -108.5644523 39.065223, -108.5644812 39.06527)",35 mph,,US 50,,
16996521,False,2,Ouray Avenue,residential,False,9.79,"LINESTRING (-108.5610735 39.0713831, -108.5609601 39.071383)",,,,,
16996521,False,2,Ouray Avenue,residential,True,144.70200000000003,"LINESTRING (-108.5610735 39.0713831, -108.5611702 39.0713831, -108.5611862 39.0713831, -108.5617039 39.0713834, -108.5626019 39.0713838, -108.5626255 39.0713838, -108.5627497 39.0713839)",,,,,
231154721,True,2,North 7th Street,secondary,False,117.657,"LINESTRING (-108.5610735 39.0713831, -108.5610737 39.0712862, -108.5610747 39.0708983, -108.5610758 39.0704737, -108.5610759 39.0704398, -108.5610762 39.070325)",30 mph,,,,
376168589,False,5,Grand Avenue,secondary,False,10.774,"LINESTRING (-108.5610762 39.070325, -108.5609514 39.0703249)",30 mph,,,,
"[230297716, 376168589]",False,5,Grand Avenue,secondary,True,144.728,"LINESTRING (-108.5610762 39.070325, -108.5611603 39.0703251, -108.5611913 39.0703251, -108.5617012 39.0703176, -108.5617785 39.0703187, -108.5626482 39.0703317, -108.5627524 39.0703333)",30 mph,,,,
"[231154729, 485581035, 631422613]",True,"['1', '2']",North 7th Street,tertiary,False,117.854,"LINESTRING (-108.5610762 39.070325, -108.5610753 39.0702098, -108.5610741 39.0700304, -108.5610571 39.069861, -108.5610537 39.0698277, -108.5610512 39.069755, -108.5610494 39.0697009, -108.5610524 39.0693685, -108.5610533 39.0692658)",25 mph,,,,
1224801831,False,2,Rood Avenue,tertiary,False,8.832,"LINESTRING (-108.5610923 39.0683098, -108.56099 39.0683097)",30 mph,,,,
376168590,True,1,North 7th Street,tertiary,False,101.498,"LINESTRING (-108.5610923 39.0683098, -108.5610918 39.0682087, -108.5610903 39.0680739, -108.5610768 39.0678912, -108.5610663 39.0678201, -108.5610528 39.0676262, -108.5610695 39.0675114, -108.5611059 39.0674024)",25 mph,,,,
"[631422544, 631422535, 631422527]",False,"['3', '2']",Rood Avenue,tertiary,True,142.928,"LINESTRING (-108.5610923 39.0683098, -108.5611856 39.0683095, -108.5612 39.0683094, -108.5615267 39.0683085, -108.5617012 39.0683104, -108.5618425 39.0683101, -108.5621914 39.0683066, -108.5626449 39.0683087, -108.5627478 39.0683091)",,,,,
986071522,False,2,White Avenue,residential,False,8.996,"LINESTRING (-108.5610533 39.0692658, -108.5609491 39.0692657)",,,,,
"[631422574, 631422583]",True,"['1', '2']",North 7th Street,tertiary,False,106.44900000000001,"LINESTRING (-108.5610533 39.0692658, -108.5610562 39.0691687, -108.5610581 39.0689423, -108.5610817 39.0687847, -108.5610888 39.0687138, -108.5610916 39.0684114, -108.5610923 39.0683098)",25 mph,,,,
"[1135263276, 1135263277]",False,2,White Avenue,unclassified,True,146.32999999999996,"LINESTRING (-108.5610533 39.0692658, -108.5611861 39.069266, -108.5611947 39.069266, -108.56121 39.0692659, -108.5617028 39.0692663, -108.5620822 39.0692666, -108.5622614 39.0692668, -108.5624723 39.0692669, -108.5626019 39.069267, -108.5626227 39.0692671, -108.5627483 39.0692672)",,23',,,
231158423,False,2,South 4th Street,unclassified,True,56.410000000000004,"LINESTRING (-108.5661429 39.0629182, -108.5661413 39.0633152, -108.5661409 39.0634255)",,"35'8""",,,
231158404,False,2,Main Street,tertiary,False,21.527,"LINESTRING (-108.560567 39.0673155, -108.5604863 39.0673138, -108.5603883 39.067301, -108.5603192 39.0672975)",,,,,
231158415,True,1,Main Street,tertiary,False,30.233,"LINESTRING (-108.560567 39.0673155, -108.5606987 39.0673263, -108.5607742 39.0673409, -108.5608509 39.0673623, -108.5609058 39.0673779)",,,,,
631422460,False,3,Colorado Avenue,unclassified,True,9.574,"LINESTRING (-108.5609448 39.0663265, -108.5610557 39.0663265)",,,,,
231158416,True,1,South 7th Street,tertiary,False,103.27499999999999,"LINESTRING (-108.5609448 39.0663265, -108.5609441 39.0664198, -108.5609428 39.0665828, -108.5609508 39.0666599, -108.5609621 39.0667358, -108.5609669 39.0667682, -108.5609752 39.0668065, -108.560983 39.0668431, -108.5609911 39.0668931, -108.5609964 39.0669723, -108.5609911 39.0670347, -108.5609803 39.0671014, -108.560974 39.0671227, -108.5609642 39.0671618, -108.5609469 39.0671992, -108.5609146 39.0672416)",25 mph,,,,
231159086,False,2,Colorado Avenue,residential,False,136.968,"LINESTRING (-108.5609448 39.0663265, -108.560861 39.0663265, -108.5608299 39.0663265, -108.560761 39.0663265, -108.5603252 39.0663265, -108.5594863 39.0663266, -108.5593583 39.0663266)",,,,,
"[631422564, 231158407]",True,"['1', '2']",North 7th Street,tertiary,False,102.54899999999999,"LINESTRING (-108.5609235 39.0673938, -108.5609494 39.0674439, -108.5609665 39.0674931, -108.5609692 39.0675116, -108.5609785 39.0675734, -108.5609853 39.067666, -108.5609856 39.0678199, -108.5609862 39.0678901, -108.5609891 39.0682079, -108.5609895 39.0682565, -108.56099 39.0683097)",25 mph,,,,
