osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,width,access,bridge,junction
190494839,False,,,Am Hof,residential,30,False,106.51400000000001,"LINESTRING (16.368046 48.2116658, 16.3675488 48.2112611, 16.3673517 48.2111147, 16.3672107 48.2110099, 16.367113 48.2109374)",,,,,
190494839,False,,,Am Hof,residential,30,True,36.518,"LINESTRING (16.368046 48.2116658, 16.3681767 48.2115984, 16.3682808 48.2115412, 16.3683705 48.2114871, 16.3683919 48.2114678, 16.3684024 48.2114451)",,,,,
27368746,False,,,Heidenschuss,residential,30,False,67.746,"LINESTRING (16.3663435 48.2112651, 16.3664302 48.2112296, 16.3666754 48.2111312, 16.3669684 48.2110129, 16.367113 48.2109374)",,,,,
778380373,False,,,Tiefer Graben,residential,30,False,80.99000000000001,"LINESTRING (16.3663435 48.2112651, 16.3664086 48.2113136, 16.3671744 48.2117373)",,10,,,
778380373,False,,,Tiefer Graben,residential,30,True,80.99000000000001,"LINESTRING (16.3671744 48.2117373, 16.3664086 48.2113136, 16.3663435 48.2112651)",,10,,,
113145641,True,,,Freyung,residential,30,False,49.915000000000006,"LINESTRING (16.3657801 48.2115107, 16.3658713 48.2114697, 16.3662555 48.211297, 16.3663435 48.2112651)",,6,,,
"[778380374, 113145639]",True,,,Renngasse,residential,30,False,162.489,"LINESTRING (16.3671131 48.2126676, 16.3670215 48.2125578, 16.3669651 48.2124886, 16.3664869 48.2120961, 16.3657801 48.2115107)",,,,,
73227422,False,,,Marc-Aurel-Straße,residential,30,True,25.803,"LINESTRING (16.3723698 48.2115405, 16.3721665 48.2113521)",,,,,
364911324,False,,,Marc-Aurel-Straße,residential,30,False,53.714,"LINESTRING (16.3723698 48.2115405, 16.3727785 48.2118907, 16.3728245 48.2119155)",,,,,
8080531,True,,,Salvatorgasse,residential,30,False,147.359,"LINESTRING (16.3709467 48.2124566, 16.3710586 48.2123694, 16.3711393 48.2123066, 16.371495 48.2121304, 16.3715243 48.2121159, 16.3718263 48.2119365, 16.3719962 48.2117805, 16.3723698 48.2115405)",,,,,
4998714,True,,,Wipplingerstraße,residential,30,False,76.839,"LINESTRING (16.3702903 48.2120317, 16.3701508 48.2120927, 16.3696156 48.2123052, 16.3694105 48.2123971)",,,,,
8080532,True,,,Stoß im Himmel,residential,30,False,68.03,"LINESTRING (16.3702903 48.2120317, 16.3703139 48.2120619, 16.3705462 48.2122161, 16.3709467 48.2124566)",,,,,
4998714,True,,,Wipplingerstraße,residential,30,False,16.973,"LINESTRING (16.3694105 48.2123971, 16.3693059 48.2124471, 16.3692244 48.2124861)",,,,,
"[346399779, 346399780, 9225349, 548145007]",True,,,"['Schönlaterngasse', 'Postgasse']",living_street,"['AT:walk', 'walk']",False,218.166,"LINESTRING (16.3788904 48.2098312, 16.3788004 48.2097373, 16.3786245 48.2095514, 16.3785084 48.2094409, 16.3784775 48.2093887, 16.3783466 48.2092624, 16.378315 48.2092366, 16.3782738 48.2092365, 16.3777376 48.2094512, 16.3775582 48.209511, 16.3774325 48.2095353, 16.3773649 48.2095411, 16.3773261 48.2095415, 16.3772867 48.2095396, 16.3772 48.2095181, 16.3770085 48.2094301, 16.3767104 48.2092421)",,,,,
346399778,True,,,Postgasse,residential,30,False,24.545,"LINESTRING (16.3788904 48.2098312, 16.3789139 48.2098737, 16.3789154 48.2099945, 16.3789121 48.2100491)",,,,,
"[346403315, 29250956]",False,,,Hafnersteig,residential,30,True,91.19999999999999,"LINESTRING (16.3771298 48.2111691, 16.3778194 48.2110544, 16.3782123 48.2109544, 16.3782376 48.2109487, 16.3783052 48.2109308)",,,,,
"[25950762, 1216387579, 790323077]",True,2,,Laurenzerberg,residential,30,False,86.401,"LINESTRING (16.3783052 48.2109308, 16.3784032 48.2110885, 16.3784187 48.2111138, 16.3785363 48.211284, 16.3786076 48.2113911, 16.378628 48.2114225, 16.3786602 48.2114656, 16.3786784 48.2114901, 16.3786984 48.2115169, 16.3787475 48.2115978, 16.3787742 48.2116419)",,,,,
"[346403315, 29250956]",False,,,Hafnersteig,residential,30,False,91.19999999999999,"LINESTRING (16.3783052 48.2109308, 16.3782376 48.2109487, 16.3782123 48.2109544, 16.3778194 48.2110544, 16.3771298 48.2111691)",,,,,
4952856,True,,,Tuchlauben,residential,30,False,78.601,"LINESTRING (16.3716207 48.2109795, 16.3709007 48.2104604)",,,,,
9226541,True,,,Landskrongasse,residential,30,False,49.694,"LINESTRING (16.3716207 48.2109795, 16.3720634 48.2106438)",,,,,
694681348,True,,,Bauernmarkt,residential,30,False,49.781000000000006,"LINESTRING (16.372987 48.2101567, 16.3731034 48.2102262, 16.3733931 48.2104681, 16.373425 48.2104947)",,,,,
9226541,True,,,Landskrongasse,residential,30,False,87.281,"LINESTRING (16.3720634 48.2106438, 16.3724699 48.2104257, 16.372987 48.2101567)",,,,,
9226587,True,,,Wildpretmarkt,residential,30,False,102.482,"LINESTRING (16.3720634 48.2106438, 16.371642 48.2103342, 16.3714805 48.2101532, 16.3712557 48.2099013)",,,,,
4952816,True,,,Brandstätte,residential,30,False,35.026,"LINESTRING (16.3712557 48.2099013, 16.3716513 48.2097289)",,,,,
694681349,True,,,Brandstätte,residential,30,False,53.233,"LINESTRING (16.3718675 48.209653, 16.3724427 48.2093662)",,,,,
694681348,True,,,Bauernmarkt,residential,30,False,100.143,"LINESTRING (16.3718675 48.209653, 16.372113 48.2097581, 16.3722964 48.2098367, 16.3724956 48.2099189, 16.3727685 48.210051, 16.372987 48.2101567)",,,,,
30322934,True,3,,Parkring,secondary,50,False,75.906,"LINESTRING (16.37771 48.2044566, 16.3776471 48.2043911, 16.3771335 48.2038924)",,,,,
"[344047864, 1210326134]",False,,,Weihburggasse,residential,30,True,20.423000000000002,"LINESTRING (16.37771 48.2044566, 16.3776349 48.2044852, 16.3775284 48.2045259, 16.3774728 48.20455)",,,,,
190494839,False,,,Am Hof,residential,30,False,36.518,"LINESTRING (16.3684024 48.2114451, 16.3683919 48.2114678, 16.3683705 48.2114871, 16.3682808 48.2115412, 16.3681767 48.2115984, 16.368046 48.2116658)",,,,,
868062641,True,,,Am Hof,residential,30,False,24.1,"LINESTRING (16.3682743 48.2112482, 16.3683289 48.2113149, 16.368379 48.2113748, 16.3683942 48.2114088, 16.3684024 48.2114451)",,,,,
"[307625165, 15243469, 307625166]",True,,,Schulhof,residential,30,False,67.267,"LINESTRING (16.3690959 48.2109961, 16.3686351 48.2111094, 16.3684796 48.2111704, 16.3684195 48.211194, 16.3682743 48.2112482)",building_passage,,,,
868062640,False,,,Schulhof,residential,30,True,39.861,"LINESTRING (16.3690959 48.2109961, 16.3691498 48.2109614, 16.3691967 48.2108963, 16.3692225 48.2108512, 16.3692407 48.2108013, 16.3692437 48.2107607, 16.3692305 48.2107341, 16.369228 48.2107149, 16.3692305 48.2106953, 16.3692582 48.2106728)",,,,,
25949689,False,,,Fischerstiege,residential,30,True,20.523,"LINESTRING (16.3716871 48.2122134, 16.3718075 48.2123225, 16.3718391 48.2123669)",,8,,,
4952869,True,,,Fleischmarkt,residential,30,False,107.73299999999999,"LINESTRING (16.376031 48.2107841, 16.3769059 48.21067, 16.3769199 48.2106681, 16.3770114 48.2106562, 16.3770729 48.210651, 16.3771996 48.2106275, 16.3772848 48.2105958, 16.3774278 48.2105426)",,,,,
25950770,False,,,Köllnerhofgasse,living_street,walk,False,42.394,"LINESTRING (16.376031 48.2107841, 16.3760051 48.2107181, 16.3758246 48.2104291)",,6.7,,,
116531174,True,,,Köllnerhofgasse,living_street,walk,False,79.099,"LINESTRING (16.3758246 48.2104291, 16.37526 48.2098254)",,,,,
25950770,False,,,Köllnerhofgasse,living_street,walk,True,42.394,"LINESTRING (16.3758246 48.2104291, 16.3760051 48.2107181, 16.376031 48.2107841)",,6.7,,,
26565521,False,,,Lugeck,living_street,AT:walk,True,26.008,"LINESTRING (16.3745552 48.2099834, 16.3748415 48.2098481)",,,,,
26154250,False,,,Johannesgasse,residential,30,False,187.164,"LINESTRING (16.3718606 48.2051196, 16.3740576 48.2044741, 16.3741593 48.2044262)",,,,,
26154331,False,,,Himmelpfortgasse,residential,30,False,11.848,"LINESTRING (16.372196 48.2058152, 16.372347 48.2057802)",,,,,
24774407,False,,,Singerstraße,residential,30,True,76.52799999999999,"LINESTRING (16.3720725 48.2078775, 16.3729154 48.2076225, 16.3730102 48.2075894)",,,,,
"[189149569, 343157907, 10130315, 1116876277]",True,,,"['Rotenturmstraße', 'Brandstätte']","['residential', 'living_street']","['20', '30']",False,110.515,"LINESTRING (16.3724427 48.2093662, 16.3726684 48.2092503, 16.372777 48.2092028, 16.3728955 48.2091602, 16.3734907 48.2096467)",,,,,
26565476,False,,,Wolfengasse,living_street,walk,False,62.568,"LINESTRING (16.3769443 48.2100813, 16.3774278 48.2105426)",,,,,
4952869,True,,,Fleischmarkt,residential,30,False,41.169,"LINESTRING (16.3774278 48.2105426, 16.3779148 48.2103644)",,,,,
26565476,False,,,Wolfengasse,living_street,walk,True,62.568,"LINESTRING (16.3774278 48.2105426, 16.3769443 48.2100813)",,,,,
26565479,False,,,Drachengasse,living_street,30,False,48.885000000000005,"LINESTRING (16.3777177 48.2099429, 16.377818 48.2100351, 16.3780542 48.2103203)",,,,,
1216387580,True,,,Fleischmarkt,residential,30,False,11.434,"LINESTRING (16.3780542 48.2103203, 16.3779148 48.2103644)",,,,,
26565479,False,,,Drachengasse,living_street,30,True,48.885000000000005,"LINESTRING (16.3780542 48.2103203, 16.377818 48.2100351, 16.3777177 48.2099429)",,,,,
7830283,True,,,Wollzeile,residential,30,False,77.807,"LINESTRING (16.3774491 48.2080292, 16.3775283 48.2080062, 16.378412 48.2077502)",,,,,
165778776,False,,,Hoher Markt,residential,30,False,40.306,"LINESTRING (16.3730115 48.2107302, 16.373425 48.2104947)",,,,,
4952861,False,2,,Hoher Markt,residential,30,True,93.48400000000001,"LINESTRING (16.3730115 48.2107302, 16.3728813 48.2107964, 16.372486 48.211003, 16.3722544 48.2111252, 16.3721517 48.211181, 16.3720356 48.2112615)",,,,,
28151969,False,,,Hoher Markt,residential,30,False,22.846,"LINESTRING (16.3730115 48.2107302, 16.3730856 48.2107974, 16.3731288 48.2108441, 16.3731297 48.2109113)",,,,,
185196004,False,,,Seitzergasse,residential,30,True,34.686,"LINESTRING (16.3689607 48.2104717, 16.3690796 48.2106408, 16.3691348 48.210661, 16.3691962 48.2106694, 16.3692582 48.2106728)",,,,,
9226410,True,,,Milchgasse,living_street,20,False,43.368,"LINESTRING (16.3701563 48.20977, 16.3699118 48.2100482, 16.3699137 48.2101158)",,,,,
"[30322216, 30322208]",True,,,Petersplatz,living_street,20,False,123.007,"LINESTRING (16.3701563 48.20977, 16.3696478 48.2094848, 16.369619 48.2094563, 16.3695975 48.2094232, 16.3695846 48.2093803, 16.3695895 48.2093263, 16.3696183 48.2092737, 16.3696456 48.2092462, 16.3696699 48.2092283, 16.3697395 48.2091973, 16.3698185 48.2091822, 16.3698908 48.2091827, 16.3699451 48.209192, 16.3700066 48.2092135, 16.370157 48.2093106)",,,,,
"[30018144, 30018145, 192914507]",False,,,Bäckerstraße,residential,30,True,42.474000000000004,"LINESTRING (16.3790753 48.2080702, 16.3788053 48.2081793, 16.3786623 48.2082258, 16.3785664 48.2082402)",building_passage,,,,
"[912905972, 8034540]",False,,,Dr.-Ignaz-Seipel-Platz,living_street,,False,15.187000000000001,"LINESTRING (16.3773043 48.2085179, 16.3773261 48.2085466, 16.3773186 48.2085789, 16.3773023 48.2086498)",,,,,
25950723,False,,,Franz-Josefs-Kai,residential,30,False,82.034,"LINESTRING (16.3751924 48.2121298, 16.3753103 48.2120857, 16.3757476 48.2119509, 16.3760815 48.2118517, 16.3761322 48.2118354, 16.3761943 48.2118166)",,,,,
25949687,False,,,Sterngasse,residential,30,True,23.243000000000002,"LINESTRING (16.3731956 48.2118231, 16.3729549 48.211906, 16.3729212 48.2119235)",,,,,
26565519,True,,,Lugeck,living_street,AT:walk,False,32.281,"LINESTRING (16.37526 48.2098254, 16.3751973 48.2098375, 16.3749288 48.2098717, 16.3748803 48.2098669, 16.3748415 48.2098481)",,,,,
344649349,False,,,Hegelgasse,residential,30,True,21.671,"LINESTRING (16.3763705 48.2044666, 16.3762031 48.2043068)",,,,,
344649352,True,,,Hegelgasse,residential,30,False,53.935,"LINESTRING (16.3763705 48.2044666, 16.3764803 48.2045196, 16.3768276 48.2048393)",,,,,
"[230483962, 230483958, 230483959]",True,2,,Schwedenbrücke,secondary,50,False,100.469,"LINESTRING (16.3790843 48.2125257, 16.3790515 48.2124603, 16.3787369 48.2118125, 16.3787086 48.2117515, 16.3786681 48.2116658)",,,,yes,
"[229033715, 553127694]",True,5,B227,Franz-Josefs-Kai,primary,50,False,8.299,"LINESTRING (16.3786681 48.2116658, 16.3787075 48.2116572, 16.378735 48.2116509, 16.3787742 48.2116419)",,,,,
"[230483960, 230483955, 230483956]",True,2,,Schwedenbrücke,secondary,50,False,101.515,"LINESTRING (16.3787742 48.2116419, 16.3788209 48.21172, 16.3788613 48.2117897, 16.3789474 48.2119681, 16.3790909 48.2122636, 16.3791639 48.2124146, 16.3791754 48.2124383, 16.379207 48.2125078)",,,,yes,
"[553127696, 354021083]",True,"['4', '5']",B227,Franz-Josefs-Kai,primary,50,False,28.153,"LINESTRING (16.3787742 48.2116419, 16.3788861 48.2116058, 16.37913 48.2115548)",,,,,
146984829,True,2,B227,Obere Donaustraße,primary,50,False,9.309000000000001,"LINESTRING (16.379207 48.2125078, 16.3791402 48.2125168, 16.3790843 48.2125257)",,,,,
230483961,True,1,,Taborstraße,secondary,50,False,12.600999999999999,"LINESTRING (16.379207 48.2125078, 16.3792302 48.2125658, 16.3792514 48.2126172)",,,,,
694684029,True,,,,residential,30,False,4.21,"LINESTRING (16.372832 48.21202, 16.3728065 48.2120095, 16.3727896 48.2119956)",,6,,,roundabout
364911324,False,,,Marc-Aurel-Straße,residential,30,True,53.714,"LINESTRING (16.3728245 48.2119155, 16.3727785 48.2118907, 16.3723698 48.2115405)",,,,,
694684031,True,,,,residential,30,False,7.6129999999999995,"LINESTRING (16.3728245 48.2119155, 16.3728531 48.2119096, 16.3728956 48.2119131, 16.3729212 48.2119235)",,6,,,roundabout
694684030,True,,,,residential,30,False,8.477,"LINESTRING (16.3729343 48.2119999, 16.3729129 48.2120139, 16.3728857 48.2120222, 16.3728613 48.2120241, 16.372832 48.21202)",,6,,,roundabout
"[888868305, 4952858, 872355863]",True,,,Marc-Aurel-Straße,residential,30,False,115.94000000000003,"LINESTRING (16.3729343 48.2119999, 16.3730265 48.2120532, 16.3730918 48.212091, 16.3738909 48.2125533, 16.3739649 48.2125961, 16.3740083 48.2126424, 16.3740581 48.2127137)",,,,,
25949687,False,,,Sterngasse,residential,30,False,23.243000000000002,"LINESTRING (16.3729212 48.2119235, 16.3729549 48.211906, 16.3731956 48.2118231)",,,,,
342760499,True,,,,residential,30,False,9.31,"LINESTRING (16.3729212 48.2119235, 16.3729397 48.211939, 16.3729493 48.211958, 16.3729486 48.2119779, 16.3729343 48.2119999)",,6,,,roundabout
"[888868304, 4952889]",True,,,Sterngasse,residential,30,False,82.09,"LINESTRING (16.3727896 48.2119956, 16.3726437 48.2120238, 16.3726079 48.2120376, 16.3722961 48.2121575, 16.3718391 48.2123669)",,,,,
342760500,True,,,,residential,30,False,10.33,"LINESTRING (16.3727896 48.2119956, 16.3727792 48.2119769, 16.372779 48.211957, 16.372789 48.2119382, 16.3728082 48.2119228, 16.3728245 48.2119155)",,6,,,roundabout
345649138,False,,,Jasomirgottstraße,living_street,,False,89.899,"LINESTRING (16.3721669 48.208942, 16.3711829 48.2094149)",,,,,
8072628,False,,,Nikolaigasse,living_street,7,True,40.551,"LINESTRING (16.3745307 48.2073555, 16.37456 48.207339, 16.3749353 48.20711)",,,,,
29066138,True,,,Sonnenfelsgasse,living_street,AT:walk,False,126.13900000000001,"LINESTRING (16.3767104 48.2092421, 16.3766157 48.2092829, 16.3765493 48.2093118, 16.3761913 48.2094739, 16.3761253 48.2095049, 16.375725 48.209693, 16.3755761 48.2097471, 16.37526 48.2098254)",,,,,
347015852,False,,,Postgasse,living_street,AT:walk,False,22.435000000000002,"LINESTRING (16.3789803 48.2094639, 16.3788848 48.2094947, 16.3787904 48.2095317, 16.3787038 48.2095382)",,,,,
359891028,True,,,Postgasse,living_street,AT:walk,False,41.666,"LINESTRING (16.3789803 48.2094639, 16.3789428 48.2095206, 16.3789132 48.2096476, 16.3788904 48.2098312)",,,,,
347015852,False,,,Postgasse,living_street,AT:walk,True,22.435000000000002,"LINESTRING (16.3787038 48.2095382, 16.3787904 48.2095317, 16.3788848 48.2094947, 16.3789803 48.2094639)",,,,,
8072689,True,,,Am Hof,residential,30,False,82.941,"LINESTRING (16.3677165 48.2106115, 16.3677541 48.2106201, 16.3677738 48.2106293, 16.3677932 48.2106464, 16.3679148 48.2108068, 16.3682743 48.2112482)",,,,,
172986927,False,,,Am Hof,residential,30,True,58.704,"LINESTRING (16.3677165 48.2106115, 16.3676716 48.2106099, 16.3676427 48.2106162, 16.3676119 48.2106287, 16.367113 48.2109374)",,,,,
8052944,True,,,Parkring,residential,30,False,74.71300000000001,"LINESTRING (16.3774728 48.20455, 16.3774259 48.2045035, 16.3769074 48.2039937)",,,,,
"[344047864, 1210326134]",False,,,Weihburggasse,residential,30,False,20.423000000000002,"LINESTRING (16.3774728 48.20455, 16.3775284 48.2045259, 16.3776349 48.2044852, 16.37771 48.2044566)",,,,,
"[344047864, 1214299334]",False,,,Weihburggasse,residential,30,True,57.628,"LINESTRING (16.3774728 48.20455, 16.377401 48.2045822, 16.3773592 48.2046009, 16.3768276 48.2048393)",,,,,
