osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
"[1036478986, 1036478983]",North Kenwood Street,residential,,False,True,200.08200000000002,2,"LINESTRING (-118.251353 34.146328, -118.2513641 34.1469679, -118.2513658 34.147068, -118.2513666 34.1479569, -118.2513667 34.1481273)"
441109591,East Harvard Street,tertiary,25 mph,False,False,115.96900000000001,2,"LINESTRING (-118.2500907 34.1444706, -118.2503767 34.1444678, -118.2507078 34.1444645, -118.2509567 34.1444653, -118.2510709 34.1444656, -118.2512712 34.1444662, -118.2513508 34.1444665)"
441109591,East Harvard Street,tertiary,25 mph,False,True,116.26700000000001,2,"LINESTRING (-118.2500907 34.1444706, -118.2494511 34.1444771, -118.2489079 34.1444825, -118.2488274 34.1444833)"
657051261,South Jackson Street,residential,,False,False,204.403,2,"LINESTRING (-118.2500907 34.1444706, -118.2500899 34.1443631, -118.2500838 34.1434582, -118.2500834 34.1433899, -118.2500822 34.143217, -118.2500783 34.1426324)"
657051261,South Jackson Street,residential,,False,True,208.60600000000002,2,"LINESTRING (-118.2500907 34.1444706, -118.2500915 34.1445982, -118.2500943 34.1450123, -118.2500971 34.1454374, -118.2500991 34.1457321, -118.2500993 34.1457659, -118.2501 34.1458606, -118.2501032 34.1463466)"
711995881,North Belmont Street,residential,,False,False,203.978,,"LINESTRING (-118.2430784 34.1481198, -118.2430779 34.1482077, -118.2430692 34.1498655, -118.2430687 34.1499542)"
711995881,North Belmont Street,residential,,False,True,206.236,,"LINESTRING (-118.2430784 34.1481198, -118.2430778 34.1480343, -118.2430741 34.1474637, -118.2430725 34.1472119, -118.2430709 34.1469618, -118.243067 34.1463629, -118.2430664 34.1462651)"
1036525609,East Wilson Avenue,tertiary,30 mph,False,True,115.55000000000001,3,"LINESTRING (-118.2430784 34.1481198, -118.2431756 34.1481203, -118.2437163 34.1481233, -118.244334 34.1481293)"
166901259,South Cedar Street,residential,,False,True,100.864,,"LINESTRING (-118.2439762 34.1426579, -118.2439915 34.1435649)"
"[405492265, 405492315, 405492318]",East Colorado Street,primary,35 mph,False,True,145.26299999999998,5,"LINESTRING (-118.2439762 34.1426579, -118.2440755 34.1426579, -118.244181 34.1426586, -118.2442967 34.1426593, -118.2451201 34.142664, -118.2455546 34.1426664)"
161717531,North Cedar Street,residential,,False,True,206.08499999999998,2,"LINESTRING (-118.2443173 34.146276, -118.2443184 34.1463924, -118.2443306 34.1477811, -118.2443333 34.1480487, -118.244334 34.1481293)"
706531118,South Cedar Street,residential,,False,False,201.89899999999997,2,"LINESTRING (-118.2443173 34.146276, -118.2443164 34.1461546, -118.2443147 34.1459213, -118.2443133 34.1457355, -118.244313 34.1456911, -118.2443046 34.1445576, -118.2443039 34.1444603)"
1001709342,East Broadway,secondary,35 mph,False,False,115.12199999999999,,"LINESTRING (-118.2443173 34.146276, -118.24424 34.1462752, -118.2436926 34.1462697, -118.2430664 34.1462651)"
1001709342,East Broadway,secondary,35 mph,False,True,115.512,,"LINESTRING (-118.2443173 34.146276, -118.2449608 34.146307, -118.2452543 34.1463211, -118.2455704 34.1463363)"
161690547,East California Avenue,residential,,False,False,115.167,2,"LINESTRING (-118.2526319 34.1499339, -118.2525712 34.1499346, -118.2520206 34.1499412, -118.2513805 34.1499483)"
1036478928,North Louise Street,tertiary,,False,True,202.45699999999997,2,"LINESTRING (-118.2526319 34.1499339, -118.2526315 34.1498752, -118.2526296 34.149591, -118.252629 34.1495078, -118.2526286 34.1494538, -118.2526277 34.1493174, -118.252625 34.1489237, -118.2526242 34.1488104, -118.252623 34.1486286, -118.2526216 34.1484329, -118.2526207 34.1482976, -118.2526194 34.1481132)"
161690531,North Louise Street,tertiary,,False,True,200.032,2,"LINESTRING (-118.2526194 34.1481132, -118.2526172 34.1477325, -118.2526169 34.1475568, -118.2526167 34.1474547, -118.2526159 34.1470488, -118.2526149 34.1469445, -118.2526132 34.146768, -118.2526088 34.1463143)"
"[1036478985, 161691011, 405516428]",East Wilson Avenue,tertiary,25 mph,False,False,115.28900000000002,2,"LINESTRING (-118.2526194 34.1481132, -118.2523687 34.1481166, -118.2522626 34.148118, -118.2520057 34.1481215, -118.2519376 34.1481221, -118.2517795 34.1481236, -118.2515668 34.1481255, -118.2513667 34.1481273)"
1036478928,North Louise Street,tertiary,,False,False,202.457,2,"LINESTRING (-118.2526194 34.1481132, -118.2526207 34.1482976, -118.2526216 34.1484329, -118.252623 34.1486286, -118.2526242 34.1488104, -118.252625 34.1489237, -118.2526277 34.1493174, -118.2526286 34.1494538, -118.252629 34.1495078, -118.2526296 34.149591, -118.2526315 34.1498752, -118.2526319 34.1499339)"
161717539,Orange Grove Avenue,residential,,False,True,280.31600000000003,,"LINESTRING (-118.2486161 34.1435897, -118.2481318 34.1435857, -118.2475096 34.1435805, -118.2461491 34.1435691, -118.2455703 34.1435643)"
"[1039351032, 509078611, 509078612]",South Glendale Avenue,secondary,30 mph,False,False,119.99199999999999,5,"LINESTRING (-118.2486161 34.1435897, -118.2486898 34.1434831, -118.248804 34.1433181, -118.2488695 34.1432233, -118.2489015 34.143177, -118.2489283 34.1431383, -118.2489633 34.1430877, -118.24913 34.1428468, -118.2492639 34.1426532)"
509078612,South Glendale Avenue,secondary,30 mph,False,True,115.301,5,"LINESTRING (-118.2486161 34.1435897, -118.2484614 34.1438163, -118.2483775 34.1439392, -118.2483171 34.1440277, -118.2482416 34.1441383, -118.2481668 34.1442479, -118.2481333 34.1442969, -118.2479998 34.1444925)"
161690531,North Louise Street,tertiary,,False,False,200.032,2,"LINESTRING (-118.2526088 34.1463143, -118.2526132 34.146768, -118.2526149 34.1469445, -118.2526159 34.1470488, -118.2526167 34.1474547, -118.2526169 34.1475568, -118.2526172 34.1477325, -118.2526194 34.1481132)"
405508176,East Broadway,secondary,,False,False,115.576,5,"LINESTRING (-118.2526088 34.1463143, -118.2524325 34.1463161, -118.252319 34.1463173, -118.2519934 34.1463208, -118.251353 34.146328)"
608019136,South Louise Street,tertiary,,False,False,207.20100000000002,2,"LINESTRING (-118.2526088 34.1463143, -118.2526097 34.1458491, -118.2526097 34.1458266, -118.2526098 34.1457342, -118.2526101 34.1455955, -118.2526106 34.1453199, -118.2526108 34.1451887, -118.252611 34.1450449, -118.2526121 34.1444509)"
314285928,North Jackson Street,residential,,False,True,199.197,2,"LINESTRING (-118.2501032 34.1463466, -118.2501034 34.1465974, -118.2501036 34.1467997, -118.2501038 34.1468382, -118.2501055 34.1471834, -118.250106 34.1472907, -118.2501062 34.1473187, -118.2501066 34.1473973, -118.2501076 34.1475951, -118.2501083 34.1477368, -118.2501103 34.148138)"
657051261,South Jackson Street,residential,,False,False,208.606,2,"LINESTRING (-118.2501032 34.1463466, -118.2501 34.1458606, -118.2500993 34.1457659, -118.2500991 34.1457321, -118.2500971 34.1454374, -118.2500943 34.1450123, -118.2500915 34.1445982, -118.2500907 34.1444706)"
1001360552,East Broadway,secondary,,False,False,116.106,,"LINESTRING (-118.2501032 34.1463466, -118.2499144 34.1463482, -118.2497254 34.1463499, -118.2494776 34.146352, -118.2488416 34.1463575)"
1001360552,East Broadway,secondary,,False,True,115.03299999999999,,"LINESTRING (-118.2501032 34.1463466, -118.2503074 34.1463435, -118.2504725 34.1463411, -118.2507228 34.1463373, -118.251353 34.146328)"
405491896,East Colorado Street,primary,35 mph,False,False,114.725,4,"LINESTRING (-118.2500783 34.1426324, -118.250183 34.1426313, -118.2502299 34.1426308, -118.250437 34.1426286, -118.250575 34.1426271, -118.2507112 34.1426256, -118.2507633 34.142625, -118.2511336 34.1426211, -118.2512617 34.1426198, -118.2513248 34.1426191)"
"[405491896, 405491894]",East Colorado Street,primary,35 mph,False,True,74.986,"['4', '5']","LINESTRING (-118.2500783 34.1426324, -118.249834 34.1426376, -118.2498022 34.1426383, -118.2494583 34.1426492, -118.2492639 34.1426532)"
657051261,South Jackson Street,residential,,False,True,204.40300000000002,2,"LINESTRING (-118.2500783 34.1426324, -118.2500822 34.143217, -118.2500834 34.1433899, -118.2500838 34.1434582, -118.2500899 34.1443631, -118.2500907 34.1444706)"
161717537,East California Avenue,residential,,False,True,60.846,2,"LINESTRING (-118.2443484 34.1499544, -118.2450095 34.1499645)"
161717531,North Cedar Street,residential,,False,False,202.95000000000002,2,"LINESTRING (-118.2443484 34.1499544, -118.2443477 34.1498794, -118.2443323 34.1482166, -118.244334 34.1481293)"
161717537,East California Avenue,residential,,False,False,117.761,2,"LINESTRING (-118.2443484 34.1499544, -118.243707 34.1499543, -118.2430687 34.1499542)"
608019135,South Louise Street,tertiary,,False,False,204.613,,"LINESTRING (-118.2526121 34.1444509, -118.2526076 34.143775, -118.2526064 34.1435859, -118.2526057 34.143481, -118.2526052 34.1434102, -118.2526048 34.1433416, -118.2526039 34.143207, -118.2526025 34.1429952, -118.2526 34.1426108)"
608019136,South Louise Street,tertiary,,False,True,207.201,2,"LINESTRING (-118.2526121 34.1444509, -118.252611 34.1450449, -118.2526108 34.1451887, -118.2526106 34.1453199, -118.2526101 34.1455955, -118.2526098 34.1457342, -118.2526097 34.1458266, -118.2526097 34.1458491, -118.2526088 34.1463143)"
"[706102259, 441109591]",East Harvard Street,tertiary,25 mph,False,True,116.08800000000001,"['4', '2']","LINESTRING (-118.2526121 34.1444509, -118.2522286 34.1444553, -118.2522141 34.1444555, -118.2519803 34.1444582, -118.2514377 34.1444654, -118.2513508 34.1444665)"
"[405491896, 405491893]",East Colorado Street,primary,35 mph,False,True,117.36099999999999,"['4', '5']","LINESTRING (-118.2526 34.1426108, -118.2523786 34.1426122, -118.2523178 34.1426126, -118.2519727 34.1426149, -118.2515811 34.1426174, -118.251383 34.1426187, -118.2513248 34.1426191)"
608019135,South Louise Street,tertiary,,False,True,204.613,,"LINESTRING (-118.2526 34.1426108, -118.2526025 34.1429952, -118.2526039 34.143207, -118.2526048 34.1433416, -118.2526052 34.1434102, -118.2526057 34.143481, -118.2526064 34.1435859, -118.2526076 34.143775, -118.2526121 34.1444509)"
161717537,East California Avenue,residential,,False,False,60.846,2,"LINESTRING (-118.2450095 34.1499645, -118.2443484 34.1499544)"
13386651,North Everett Street,residential,25 mph,False,True,203.34299999999996,2,"LINESTRING (-118.2450095 34.1499645, -118.2450093 34.1498953, -118.2450061 34.1486556, -118.2450047 34.1482256, -118.2450044 34.1481358)"
"[161717537, 706103859, 818697245]",East California Avenue,residential,,False,True,63.591,"['3', '2']","LINESTRING (-118.2450095 34.1499645, -118.24534 34.1499677, -118.245387 34.1499681, -118.2457005 34.1499711)"
"[731224576, 1014071229]",East California Avenue,residential,,False,False,61.976,"['3', '2']","LINESTRING (-118.246374 34.1499713, -118.2463056 34.1499713, -118.2462036 34.1499713, -118.2457005 34.1499711)"
1014071229,East California Avenue,residential,,False,True,114.67099999999999,2,"LINESTRING (-118.246374 34.1499713, -118.2469947 34.1499766, -118.2476201 34.1499765)"
"[405502921, 657766475]",North Glendale Avenue,secondary,30 mph,False,False,172.726,5,"LINESTRING (-118.2450273 34.1514161, -118.2451178 34.151277, -118.2452076 34.1511428, -118.2452997 34.1509841, -118.2453184 34.1509368, -118.2453531 34.1508492, -118.2455152 34.1504392, -118.2455607 34.1503243, -118.2457005 34.1499711)"
161718016,Franklin Court,residential,,False,False,211.936,,"LINESTRING (-118.2464867 34.1463513, -118.246524 34.1462454, -118.2466915 34.1458217, -118.2468061 34.1455308, -118.246815 34.1454569, -118.2468198 34.1454, -118.2468151 34.1445722, -118.2468146 34.1444874)"
405508168,East Broadway,secondary,35 mph,False,False,84.34,,"LINESTRING (-118.2464867 34.1463513, -118.2462009 34.1463466, -118.2455704 34.1463363)"
405508168,East Broadway,secondary,35 mph,False,True,62.679,,"LINESTRING (-118.2464867 34.1463513, -118.2468185 34.1463511, -118.2471678 34.1463508)"
456751400,North Isabel Street,residential,,False,True,199.31,2,"LINESTRING (-118.2488416 34.1463575, -118.2488451 34.1468103, -118.2488456 34.1468744, -118.2488461 34.1469387, -118.2488501 34.1474509, -118.2488523 34.1477368, -118.2488556 34.1481499)"
657050874,South Isabel Street,residential,,False,False,208.40800000000002,2,"LINESTRING (-118.2488416 34.1463575, -118.2488403 34.1461771, -118.2488395 34.146068, -118.2488387 34.1459643, -118.2488383 34.1459187, -118.2488382 34.1459049, -118.2488372 34.1457697, -118.248836 34.14561, -118.2488348 34.1454557, -118.2488331 34.1452344, -118.248832 34.1450875, -118.2488311 34.1449648, -118.2488285 34.144621, -118.2488274 34.1444833)"
"[1001360552, 608019133]",East Broadway,secondary,,False,False,154.035,,"LINESTRING (-118.2488416 34.1463575, -118.2478531 34.1463535, -118.2471678 34.1463508)"
1001360552,East Broadway,secondary,,False,True,116.106,,"LINESTRING (-118.2488416 34.1463575, -118.2494776 34.146352, -118.2497254 34.1463499, -118.2499144 34.1463482, -118.2501032 34.1463466)"
161718016,Franklin Court,residential,,False,True,211.93599999999998,,"LINESTRING (-118.2468146 34.1444874, -118.2468151 34.1445722, -118.2468198 34.1454, -118.246815 34.1454569, -118.2468061 34.1455308, -118.2466915 34.1458217, -118.246524 34.1462454, -118.2464867 34.1463513)"
176020865,East Harvard Street,residential,,False,True,109.07300000000001,,"LINESTRING (-118.2468146 34.1444874, -118.2471824 34.1444881, -118.2472596 34.1444883, -118.2476011 34.1444902, -118.2479998 34.1444925)"
524141842,East Harvard Street,residential,,False,False,115.554,,"LINESTRING (-118.2468146 34.1444874, -118.246201 34.1444797, -118.2455591 34.1444717)"
161718007,North Everett Street,residential,,False,True,200.752,2,"LINESTRING (-118.2455704 34.1463363, -118.2455721 34.146473, -118.2455758 34.1467677, -118.2455791 34.1470358, -118.2455806 34.1471556, -118.2455823 34.1472921, -118.2455896 34.1478737, -118.2455918 34.148049, -118.2455865 34.1481415)"
405508168,East Broadway,secondary,35 mph,False,True,84.34,,"LINESTRING (-118.2455704 34.1463363, -118.2462009 34.1463466, -118.2464867 34.1463513)"
706531117,South Everett Street,residential,,False,False,207.337,2,"LINESTRING (-118.2455704 34.1463363, -118.2455669 34.1457599, -118.2455591 34.1444717)"
1001709342,East Broadway,secondary,35 mph,False,False,115.512,,"LINESTRING (-118.2455704 34.1463363, -118.2452543 34.1463211, -118.2449608 34.146307, -118.2443173 34.146276)"
