osmid,lanes,name,highway,width,oneway,reversed,length,geometry
8616300,2,Nahant Road,secondary,13.5,False,True,210.379,"LINESTRING (-70.9182088 42.4254801, -70.9177663 42.4253442, -70.9176076 42.4252955, -70.9175694 42.4252836, -70.9166846 42.4250081, -70.9164741 42.4249504, -70.916215 42.4248945, -70.9159816 42.4248412, -70.9158223 42.4247945)"
8616357,2,Winter Street,residential,9.1,False,False,153.71,"LINESTRING (-70.9182088 42.4254801, -70.918176 42.425515, -70.9178775 42.4258174, -70.917789 42.425907, -70.917419 42.426266, -70.9171012 42.4265946)"
8616357,2,Winter Street,residential,9.1,False,True,84.537,"LINESTRING (-70.9182088 42.4254801, -70.9186 42.425123, -70.9188555 42.4248884)"
205571354,2,Ocean Street,residential,12.2,False,False,70.39,"LINESTRING (-70.9206368 42.4262181, -70.9201282 42.4267278)"
8616300,2,Nahant Road,secondary,13.5,False,False,139.84,"LINESTRING (-70.9206368 42.4262181, -70.9209562 42.4263001, -70.9213311 42.4263933, -70.9214782 42.4264304, -70.9217088 42.4264737, -70.9217211 42.4264763, -70.921977 42.42652, -70.9222765 42.4265432)"
8616300,2,Nahant Road,secondary,13.5,False,True,215.584,"LINESTRING (-70.9206368 42.4262181, -70.9203265 42.4261357, -70.9199289 42.4260239, -70.9194935 42.4258904, -70.9194485 42.4258758, -70.9193843 42.4258549, -70.9190206 42.4257363, -70.9185909 42.4256035, -70.91838 42.4255352, -70.9182088 42.4254801)"
205571353,2,Ocean Street,residential,12.2,True,False,125.538,"LINESTRING (-70.9206368 42.4262181, -70.921214 42.425648, -70.9215591 42.4253175)"
8616332,2,Pond Street,residential,7.3,False,False,32.273,"LINESTRING (-70.9213502 42.4286399, -70.9211125 42.4288711)"
8616332,2,Pond Street,residential,7.3,False,True,60.172,"LINESTRING (-70.9213502 42.4286399, -70.9217796 42.4282013)"
8616304,1,Maolis Road,residential,6.1,False,False,221.16799999999998,"LINESTRING (-70.9213502 42.4286399, -70.9209135 42.4284879, -70.9207714 42.4284582, -70.9205319 42.4284403, -70.9203583 42.428419, -70.9200121 42.4283487, -70.9196078 42.4282084, -70.919549 42.428188, -70.9193469 42.4281309, -70.9191519 42.4280917, -70.9188066 42.4280214)"
8616304,1,Maolis Road,residential,6.1,False,True,136.96,"LINESTRING (-70.9213502 42.4286399, -70.9218593 42.4288966, -70.922231 42.4291006, -70.9225303 42.4292497, -70.9226089 42.4292653, -70.9227549 42.4292743)"
8616378,2,Desmond Drive,residential,11.0,False,False,89.401,"LINESTRING (-70.9152185 42.4228537, -70.9145844 42.4235074)"
207132826,2,Wharf Street,residential,9.1,False,False,164.563,"LINESTRING (-70.9152185 42.4228537, -70.9148303 42.4227643, -70.9143724 42.4226519, -70.9140337 42.4225687, -70.91369 42.4224895, -70.9135638 42.4224834, -70.9134452 42.4225035, -70.9133088 42.4225504)"
207132826,2,Wharf Street,residential,9.1,False,True,40.906,"LINESTRING (-70.9152185 42.4228537, -70.9153231 42.4228591, -70.9154509 42.4228491, -70.9155581 42.4228313, -70.915708 42.4228019)"
8616426,2,Hood Street,residential,8.5,False,True,73.221,"LINESTRING (-70.9149377 42.4272469, -70.9154492 42.4267074)"
8616324,2,Marginal Road,residential,9.1,False,True,105.292,"LINESTRING (-70.9149377 42.4272469, -70.9150893 42.427328, -70.9151929 42.4273522, -70.915574 42.4273841, -70.9156896 42.4274033, -70.915838 42.4274503, -70.916124 42.4275618)"
208143076,2,Cary Street,residential,9.1,False,False,106.518,"LINESTRING (-70.9149377 42.4272469, -70.9144465 42.4269587, -70.9139146 42.4266576)"
8616300,2,Nahant Road,secondary,13.5,False,False,41.022999999999996,"LINESTRING (-70.9153871 42.4246131, -70.9155447 42.424679, -70.9158223 42.4247945)"
8616300,2,Nahant Road,secondary,13.5,False,True,171.32000000000002,"LINESTRING (-70.9153871 42.4246131, -70.9150654 42.4244731, -70.9146092 42.4242742, -70.9141258 42.4240642, -70.9139287 42.4239791, -70.913779 42.4239302, -70.9135582 42.4238801)"
8616335,1,Harmony Court,residential,4.3,False,False,114.835,"LINESTRING (-70.9153871 42.4246131, -70.9152976 42.424719, -70.9151647 42.4248694, -70.9148991 42.4251396, -70.9146948 42.4253594, -70.9145969 42.425465)"
8616333,2,Valley Road,secondary,9.8,False,False,43.784,"LINESTRING (-70.9247418 42.4259553, -70.9242897 42.4257463)"
8616420,2,Spring Road,residential,10.4,False,False,65.113,"LINESTRING (-70.9247418 42.4259553, -70.92415 42.4260118, -70.9240698 42.4260274, -70.9239661 42.4260617)"
8616304,1,Maolis Road,residential,6.1,False,False,136.96,"LINESTRING (-70.9227549 42.4292743, -70.9226089 42.4292653, -70.9225303 42.4292497, -70.922231 42.4291006, -70.9218593 42.4288966, -70.9213502 42.4286399)"
8616417,2,Willow Road,secondary,9.8,False,False,24.999000000000002,"LINESTRING (-70.9168167 42.4224599, -70.9166941 42.4223673, -70.9166054 42.422298)"
8616417,2,Willow Road,secondary,9.8,False,True,96.10600000000001,"LINESTRING (-70.9168167 42.4224599, -70.9171144 42.4226848, -70.9174251 42.4229207, -70.9176293 42.4230821)"
205388584,1,Wharf Lane,residential,,True,False,38.937000000000005,"LINESTRING (-70.9168167 42.4224599, -70.9167884 42.4224175, -70.9167682 42.4223547, -70.9167802 42.4222755, -70.9168044 42.4222027, -70.916843 42.422124)"
