osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,bridge,junction,access
300166149,,,unclassified,,False,False,40.830000000000005,"LINESTRING (-70.9322253 42.8580841, -70.9321841 42.8581315, -70.9321352 42.8582038, -70.932103 42.8582668, -70.9320768 42.8583163, -70.9320607 42.8583694, -70.9320357 42.8584218)",,,,permissive
300166149,,,unclassified,,False,True,61.065000000000005,"LINESTRING (-70.9322253 42.8580841, -70.9322404 42.8580666, -70.9323417 42.8579581, -70.9324309 42.8578877, -70.9325006 42.8578523, -70.9326133 42.8578267, -70.9327172 42.8578224, -70.9327789 42.8578558, -70.9328002 42.8578679)",,,,permissive
300166151,,,unclassified,,False,True,69.35600000000001,"LINESTRING (-70.9322253 42.8580841, -70.9322881 42.8581095, -70.9323632 42.8581331, -70.9324275 42.8581547, -70.932514 42.8581669, -70.9325865 42.8581629, -70.9326616 42.8581197, -70.9327259 42.8579958, -70.9328002 42.8578679)",,,,permissive
300166149,,,unclassified,,False,False,61.065,"LINESTRING (-70.9328002 42.8578679, -70.9327789 42.8578558, -70.9327172 42.8578224, -70.9326133 42.8578267, -70.9325006 42.8578523, -70.9324309 42.8578877, -70.9323417 42.8579581, -70.9322404 42.8580666, -70.9322253 42.8580841)",,,,permissive
300166151,,,unclassified,,False,False,69.35600000000001,"LINESTRING (-70.9328002 42.8578679, -70.9327259 42.8579958, -70.9326616 42.8581197, -70.9325865 42.8581629, -70.932514 42.8581669, -70.9324275 42.8581547, -70.9323632 42.8581331, -70.9322881 42.8581095, -70.9322253 42.8580841)",,,,permissive
300166149,,,unclassified,,False,True,47.068000000000005,"LINESTRING (-70.9328002 42.8578679, -70.9328701 42.8578853, -70.9329532 42.8579109, -70.9330746 42.8579113, -70.933192 42.8579168, -70.9333586 42.8579547)",,,,permissive
9046454,2,High Street,residential,11.0,False,False,39.797,"LINESTRING (-70.9320357 42.8584218, -70.931713 42.85841, -70.931548 42.858405)",,,,
9046454,2,High Street,residential,11.0,False,True,29.108,"LINESTRING (-70.9320357 42.8584218, -70.93207 42.858423, -70.932347 42.858488, -70.932377 42.858496)",,,,
300166149,,,unclassified,,False,True,40.83,"LINESTRING (-70.9320357 42.8584218, -70.9320607 42.8583694, -70.9320768 42.8583163, -70.932103 42.8582668, -70.9321352 42.8582038, -70.9321841 42.8581315, -70.9322253 42.8580841)",,,,permissive
"[1047242170, 301654164]",1,Market Square,secondary,14.6,True,False,10.158,"LINESTRING (-70.9300056 42.8579299, -70.930002 42.8579602, -70.9300174 42.8579885, -70.9300484 42.8580088)",MA 150,,roundabout,
865203242,2,Elm Street,secondary,12.2,False,False,35.433,"LINESTRING (-70.9300056 42.8579299, -70.929935 42.857896, -70.929841 42.857851, -70.929723 42.857807, -70.929623 42.857782)",,,,
9046454,2,High Street,residential,11.0,False,True,55.076,"LINESTRING (-70.9301258 42.8580116, -70.9301428 42.858063, -70.9302771 42.8581737, -70.930548 42.858296, -70.930628 42.858313)",,,,
1047242169,1,Market Square,secondary,14.6,True,False,12.350000000000001,"LINESTRING (-70.9301258 42.8580116, -70.9301569 42.8579958, -70.9301764 42.8579719, -70.9301808 42.8579443, -70.9301694 42.8579179)",MA 150,,roundabout,
310722061,,Ring Street,residential,,False,True,49.079,"LINESTRING (-70.9286408 42.8575131, -70.928678 42.85766, -70.928686 42.8576917, -70.92881 42.857935)",,,,
550196842,2,Friend Street,tertiary,20.1,False,False,20.438,"LINESTRING (-70.9335969 42.8564692, -70.9337905 42.8563524)",,,,
550196842,2,Friend Street,tertiary,20.1,False,True,12.442,"LINESTRING (-70.9335969 42.8564692, -70.9334951 42.8565195, -70.9334703 42.8565317)",,,,
9046570,2,Rowells Court,residential,,False,True,66.969,"LINESTRING (-70.9290594 42.8583803, -70.9293919 42.8584783, -70.9296072 42.8585417, -70.929828 42.858592)",,,,
9046369,2,Orchard Street,residential,11.6,False,True,12.794,"LINESTRING (-70.9359836 42.8616852, -70.9359115 42.861583)",,,,
718464790,2,Lake Street,residential,9.1,False,False,57.785,"LINESTRING (-70.9359836 42.8616852, -70.935866 42.861711, -70.935765 42.861731, -70.935575 42.861752, -70.935363 42.861776, -70.9352882 42.8617794)",,,,
9046543,2,Dennett Street,residential,11.0,False,False,65.232,"LINESTRING (-70.9339704 42.8583714, -70.934026 42.858479, -70.934131 42.858785, -70.9341637 42.8589392)",,,,
9046543,2,Dennett Street,residential,11.0,False,True,32.576,"LINESTRING (-70.9339704 42.8583714, -70.933964 42.858359, -70.933941 42.858316, -70.933851 42.858092)",,,,
9046661,2,Thompson Street,residential,10.4,False,False,59.017,"LINESTRING (-70.9339704 42.8583714, -70.9339337 42.8583735, -70.9338547 42.8583697, -70.9337936 42.8583641, -70.9337307 42.8583552, -70.9332636 42.8582668)",,,,
301654162,2,Market Street,secondary,12.2,False,True,23.99,"LINESTRING (-70.9294209 42.8610507, -70.9294269 42.860835)",MA 150,,,
9045768,1,Union Court,residential,6.7,False,True,74.613,"LINESTRING (-70.9294209 42.8610507, -70.9299214 42.8610299, -70.930334 42.861004)",,,,
301654162,2,Market Street,secondary,12.2,False,False,10.602,"LINESTRING (-70.9294209 42.8610507, -70.92942 42.861081, -70.929417 42.861146)",MA 150,,,
9045696,1,John Street,residential,4.6,False,False,124.72700000000002,"LINESTRING (-70.929429 42.8607643, -70.9293286 42.8607618, -70.928865 42.86075, -70.92845 42.860749, -70.928257 42.86074, -70.928064 42.860697, -70.9279259 42.8606441)",,,,
301654162,2,Market Street,secondary,12.2,False,False,7.8629999999999995,"LINESTRING (-70.929429 42.8607643, -70.929428 42.860797, -70.9294269 42.860835)",MA 150,,,
301654162,2,Market Street,secondary,12.2,False,True,55.754000000000005,"LINESTRING (-70.929429 42.8607643, -70.929435 42.86057, -70.929443 42.860263)",MA 150,,,
301654162,2,Market Street,secondary,12.2,False,False,23.99,"LINESTRING (-70.9294269 42.860835, -70.9294209 42.8610507)",MA 150,,,
9046612,1,Wings Court,residential,4.9,False,True,52.718,"LINESTRING (-70.9294269 42.860835, -70.929563 42.860836, -70.9298374 42.8608348, -70.9300733 42.860825)",,,,
301654162,2,Market Street,secondary,12.2,False,True,7.8629999999999995,"LINESTRING (-70.9294269 42.860835, -70.929428 42.860797, -70.929429 42.8607643)",MA 150,,,
