osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,bridge,maxspeed
45252380,False,2,,Via Valle Oro,unclassified,False,248.59199999999996,"LINESTRING (8.7434061 45.8419021, 8.7432754 45.8419155, 8.7431502 45.8419118, 8.7430172 45.8419084, 8.7428077 45.8418977, 8.742506 45.8419137, 8.7422363 45.8419678, 8.7420923 45.8420617, 8.7419529 45.8421955, 8.7418432 45.8422974, 8.7416169 45.8424136, 8.7414569 45.8425044, 8.741313 45.8425442, 8.7410844 45.8425919, 8.7406341 45.8426668, 8.7405717 45.8426769)",,,
215267783,False,,,Via Enea Sacconaghi,unclassified,True,84.675,"LINESTRING (8.7434061 45.8419021, 8.7437761 45.8419422, 8.7440253 45.8419643, 8.7442971 45.8420009, 8.7444603 45.8420695)",,,
300988397,False,2,,Via alla Chiesa,residential,True,91.843,"LINESTRING (8.7434061 45.8419021, 8.7435636 45.8417703, 8.7438344 45.8414778, 8.7440634 45.8412162)",,,
37742891,False,,,Via Enea Sacconaghi,residential,True,70.506,"LINESTRING (8.7452968 45.8428113, 8.7448803 45.842836, 8.7445828 45.8428519, 8.7443894 45.8428607)",,,
36787700,False,,,Via Ceppe,tertiary,False,21.084,"LINESTRING (8.7435051 45.8400731, 8.7435025 45.8402627)",,,
36787700,False,,,Via Ceppe,tertiary,True,106.109,"LINESTRING (8.7435051 45.8400731, 8.7435092 45.8399161, 8.7435051 45.8397451, 8.7434828 45.8396505, 8.7432817 45.8395452, 8.7431255 45.8395092, 8.7430343 45.8394426, 8.7428972 45.839329)",,,
37743505,False,1,,Via Fidanza,unclassified,False,36.084,"LINESTRING (8.7435051 45.8400731, 8.7434448 45.8400619, 8.7432691 45.8399881, 8.7431162 45.8399002)",,,
"[37743505, 37743507]",False,1,,Via Fidanza,"['unclassified', 'residential']",False,260.63399999999996,"LINESTRING (8.7431162 45.8399002, 8.7429066 45.839734, 8.7425831 45.8395746, 8.7422798 45.8394499, 8.7420616 45.8394045, 8.7415939 45.8393989, 8.7410809 45.8393762, 8.7405934 45.8394187, 8.7402506 45.8394882, 8.7401403 45.8394998, 8.7400776 45.8394859, 8.74003 45.8394568)",,,
37743505,False,1,,Via Fidanza,unclassified,True,36.084,"LINESTRING (8.7431162 45.8399002, 8.7432691 45.8399881, 8.7434448 45.8400619, 8.7435051 45.8400731)",,,
37743506,False,,,Via Fidanza,unclassified,False,42.561,"LINESTRING (8.7431162 45.8399002, 8.7431417 45.8400665, 8.7431605 45.8401777, 8.7432155 45.8402739)",,,
"[37743505, 37743507]",False,1,,Via Fidanza,"['residential', 'unclassified']",True,260.634,"LINESTRING (8.74003 45.8394568, 8.7400776 45.8394859, 8.7401403 45.8394998, 8.7402506 45.8394882, 8.7405934 45.8394187, 8.7410809 45.8393762, 8.7415939 45.8393989, 8.7420616 45.8394045, 8.7422798 45.8394499, 8.7425831 45.8395746, 8.7429066 45.839734, 8.7431162 45.8399002)",,,
37743509,False,,,Via Giuseppe Verdi,residential,True,68.846,"LINESTRING (8.743958 45.8370227, 8.7442106 45.8369669, 8.7443138 45.8369696, 8.7443938 45.8370035, 8.7444828 45.8370816, 8.7446204 45.8372544)",,,
"[37743510, 37743511]",False,,,Via Pasquera,"['residential', 'unclassified']",True,233.56799999999996,"LINESTRING (8.7442968 45.8378376, 8.7441787 45.8379034, 8.7437082 45.8381512, 8.7433959 45.8383184, 8.7430297 45.8385004, 8.7429983 45.838534, 8.7429855 45.8385561, 8.7429739 45.8385874, 8.7429763 45.838613, 8.743003 45.8386525, 8.7430901 45.8387486, 8.7432399 45.8389155, 8.7432527 45.8389619, 8.7432515 45.8389758, 8.7432445 45.8390014, 8.7432318 45.8390234, 8.7432016 45.8390455, 8.7430977 45.8390938, 8.7429489 45.8391791, 8.7429127 45.8392281, 8.7428945 45.8392771, 8.7428972 45.839329)",,,
37745582,False,,,Via Streccione,residential,False,95.31099999999999,"LINESTRING (8.7442968 45.8378376, 8.744538 45.8380649, 8.7450041 45.8385388)",,,
37745582,False,,,Via Streccione,residential,True,50.346000000000004,"LINESTRING (8.7442968 45.8378376, 8.7440356 45.8375914, 8.7439419 45.8375031, 8.7439105 45.8374735)",,,
37745582,False,,,Via Streccione,residential,True,95.31099999999999,"LINESTRING (8.7450041 45.8385388, 8.744538 45.8380649, 8.7442968 45.8378376)",,,
37745588,False,,,Piazza Lago,unclassified,False,37.163,"LINESTRING (8.7459861 45.8393594, 8.7462877 45.8396193)",,,
37745588,False,,,Piazza Lago,unclassified,True,37.163,"LINESTRING (8.7462877 45.8396193, 8.7459861 45.8393594)",,,
37745589,False,2,,Via Giuseppe Garibaldi,residential,True,8.27,"LINESTRING (8.7462877 45.8396193, 8.7463944 45.8396169)",,,
37745589,False,2,,Via Giuseppe Garibaldi,residential,False,245.13400000000001,"LINESTRING (8.7462877 45.8396193, 8.7462047 45.839644, 8.7461554 45.8396587, 8.745886 45.8397499, 8.7454928 45.8399193, 8.7451855 45.8400735, 8.7444855 45.8404108, 8.7441931 45.8405313, 8.7440858 45.8405762, 8.7440174 45.8406, 8.7439423 45.8406103, 8.7438605 45.8406103, 8.7437318 45.8405921, 8.7435373 45.8405668)",,,
37745589,False,2,,Via Giuseppe Garibaldi,residential,False,8.27,"LINESTRING (8.7463944 45.8396169, 8.7462877 45.8396193)",,,
37745589,False,2,,Via Giuseppe Garibaldi,residential,True,7.683,"LINESTRING (8.7463944 45.8396169, 8.7464924 45.8396275)",,,
37745591,False,,,Via San Celso,unclassified,False,92.611,"LINESTRING (8.7463944 45.8396169, 8.7464008 45.8395391, 8.7464185 45.8394839, 8.7464298 45.8393538, 8.7464992 45.8392958, 8.7466319 45.8392505, 8.7466845 45.8392433, 8.7467376 45.839239, 8.7469101 45.839182, 8.7469975 45.8391916, 8.7470339 45.8392447, 8.7471032 45.8392828)",,,
37745589,False,2,,Via Giuseppe Garibaldi,residential,False,7.683,"LINESTRING (8.7464924 45.8396275, 8.7463944 45.8396169)",,,
37745592,False,2,,Largo Emilio Ossola,unclassified,False,27.944999999999997,"LINESTRING (8.7464924 45.8396275, 8.7466669 45.8395553, 8.7467666 45.8395141, 8.7468016 45.8394981)",,,
24675541,True,2,SS394,,secondary,False,5.478,"LINESTRING (8.7435373 45.8405668, 8.7435489 45.8406154)",roundabout,,
37745589,False,2,,Via Giuseppe Garibaldi,residential,True,245.13399999999996,"LINESTRING (8.7435373 45.8405668, 8.7437318 45.8405921, 8.7438605 45.8406103, 8.7439423 45.8406103, 8.7440174 45.8406, 8.7440858 45.8405762, 8.7441931 45.8405313, 8.7444855 45.8404108, 8.7451855 45.8400735, 8.7454928 45.8399193, 8.745886 45.8397499, 8.7461554 45.8396587, 8.7462047 45.839644, 8.7462877 45.8396193)",,,
619532807,True,,,,residential,False,9.203,"LINESTRING (8.7443347 45.8409561, 8.7442812 45.84103)",,,
619532809,True,1,SS394,Via Piave,secondary,False,45.726,"LINESTRING (8.7443347 45.8409561, 8.7448385 45.8411704)",,,
37745590,False,,,Via alla Chiesa,residential,False,195.80800000000005,"LINESTRING (8.7443347 45.8409561, 8.7444828 45.8408359, 8.7446464 45.8407266, 8.7447909 45.8406417, 8.7448087 45.8406313, 8.74486 45.8405799, 8.7449043 45.8405351, 8.7449485 45.8404856, 8.7450421 45.8404641, 8.7452081 45.8404136, 8.745554 45.8403123, 8.7457571 45.8402406, 8.7459624 45.8401986, 8.7460692 45.8401723, 8.7461808 45.8401723, 8.7463532 45.8401644, 8.7464687 45.840163)",,,
37745590,False,,,Via alla Chiesa,residential,True,195.80800000000005,"LINESTRING (8.7464687 45.840163, 8.7463532 45.8401644, 8.7461808 45.8401723, 8.7460692 45.8401723, 8.7459624 45.8401986, 8.7457571 45.8402406, 8.745554 45.8403123, 8.7452081 45.8404136, 8.7450421 45.8404641, 8.7449485 45.8404856, 8.7449043 45.8405351, 8.74486 45.8405799, 8.7448087 45.8406313, 8.7447909 45.8406417, 8.7446464 45.8407266, 8.7444828 45.8408359, 8.7443347 45.8409561)",,,
37745593,True,,,Via Giuseppe Garibaldi,residential,False,63.714,"LINESTRING (8.7464687 45.840163, 8.7465268 45.8400837, 8.7465584 45.8400117, 8.7465912 45.8399241, 8.746581 45.8397623, 8.7465738 45.8397134, 8.7465503 45.839662, 8.7464924 45.8396275)",,,
37745593,True,,,Via Giuseppe Garibaldi,residential,False,50.512,"LINESTRING (8.7464105 45.8406138, 8.7464201 45.840554, 8.7464281 45.8404742, 8.7464234 45.8403502, 8.7464404 45.8402526, 8.7464687 45.840163)",,,
37745593,True,,,Via Giuseppe Garibaldi,residential,False,30.842,"LINESTRING (8.7465552 45.8408722, 8.7465003 45.8407741, 8.7464105 45.8406138)",,,
37745597,False,,,Via Giuseppe Garibaldi,residential,False,44.649,"LINESTRING (8.7465552 45.8408722, 8.7466722 45.8408237, 8.7468086 45.8407829, 8.7470034 45.8407773, 8.7470897 45.8408079)",,,
