osmid,oneway,lanes,highway,reversed,length,geometry,name,ref,maxspeed
11122053,False,2,secondary,False,18.344,"LINESTRING (-80.374208 25.1714497, -80.3741404 25.171431, -80.374099 25.1714195, -80.3740331 25.1714033)",,CR 905,
119973088,True,,trunk_link,False,31.215999999999998,"LINESTRING (-80.374208 25.1714497, -80.3742504 25.1714445, -80.3742934 25.1714218, -80.3743344 25.1713849, -80.3744179 25.1712616)",,,
11123349,False,,residential,True,126.334,"LINESTRING (-80.3782224 25.1703975, -80.3782108 25.1692614)",Windley Road,,
11123633,False,,residential,False,75.578,"LINESTRING (-80.371865 25.1701574, -80.371877 25.170837)",Cayman Lane,,
11123633,False,,residential,True,37.606,"LINESTRING (-80.371865 25.1701574, -80.371865 25.1698192)",Cayman Lane,,
11123469,False,,residential,False,296.82399999999996,"LINESTRING (-80.371865 25.1701574, -80.3741078 25.1701389, -80.3741984 25.1701435, -80.374268 25.1701579, -80.3743344 25.1701839, -80.3744182 25.1702288, -80.3745758 25.1703223, -80.3746188 25.1703498, -80.3747258 25.1704222)",North End Road,,
1092677671,True,2,trunk,False,9.655,"LINESTRING (-80.3752767 25.1700495, -80.3753348 25.1699804)",Overseas Highway,US 1,45 mph
120108760,True,,residential,False,104.62899999999999,"LINESTRING (-80.3752767 25.1700495, -80.3754538 25.1701646, -80.3760251 25.1705555, -80.3761246 25.1705871)",Lake Surprise Boulevard,,
119973070,True,,trunk_link,False,25.627,"LINESTRING (-80.3742964 25.1716535, -80.3742915 25.1715779, -80.3742803 25.1715265, -80.3742512 25.1714824, -80.374208 25.1714497)",,,
"[980237117, 980237118]",True,1,trunk,False,45.306,"LINESTRING (-80.3742964 25.1716535, -80.3743336 25.1715424, -80.374384 25.1714025, -80.3744179 25.1712616)",Overseas Highway,US 1,45 mph
11122053,False,2,secondary,False,23.781000000000002,"LINESTRING (-80.3740331 25.1714033, -80.3739897 25.1713952, -80.3739481 25.1713928, -80.3739084 25.1713945, -80.3738757 25.1714031, -80.3738455 25.1714177, -80.3738138 25.171443)",,CR 905,
11122053,False,2,secondary,True,18.344,"LINESTRING (-80.3740331 25.1714033, -80.374099 25.1714195, -80.3741404 25.171431, -80.374208 25.1714497)",,CR 905,
11122053,False,2,secondary,True,23.781,"LINESTRING (-80.3738138 25.171443, -80.3738455 25.1714177, -80.3738757 25.1714031, -80.3739084 25.1713945, -80.3739481 25.1713928, -80.3739897 25.1713952, -80.3740331 25.1714033)",,CR 905,
"[86286260, 980237116]",True,"['3', '2']",trunk,False,160.77,"LINESTRING (-80.3744179 25.1712616, -80.3744672 25.1711531, -80.3745215 25.1710511, -80.3745791 25.1709473, -80.3746408 25.1708454, -80.3747017 25.1707526, -80.3747635 25.1706682, -80.374838 25.1705717, -80.3749909 25.1703856, -80.3751551 25.17019, -80.3752767 25.1700495)",Overseas Highway,US 1,45 mph
11121355,False,,residential,True,63.013,"LINESTRING (-80.3763524 25.1714512, -80.3767308 25.1709997)",Plantation Road,,
11120210,False,,residential,False,22.79,"LINESTRING (-80.3760196 25.168821, -80.3761301 25.1689999)",South Andros Road,,
980258715,True,2,trunk,False,123.508,"LINESTRING (-80.3760196 25.168821, -80.3752777 25.1697058)",Overseas Highway,US 1,45 mph
11120210,False,,residential,True,421.57599999999996,"LINESTRING (-80.3760196 25.168821, -80.3759933 25.1687881, -80.3759567 25.1687671, -80.3759238 25.1687592, -80.3758887 25.1687571, -80.3757901 25.1687624, -80.3718575 25.1688019)",South Andros Road,,
11120210,False,,residential,True,22.79,"LINESTRING (-80.3761301 25.1689999, -80.3760196 25.168821)",South Andros Road,,
419520660,True,1,secondary_link,False,35.746,"LINESTRING (-80.374014 25.1711798, -80.3738704 25.1713388, -80.3738138 25.171443)",,,
419520661,True,1,secondary_link,False,25.75,"LINESTRING (-80.374014 25.1711798, -80.3740017 25.1712339, -80.3739951 25.1712817, -80.3739976 25.1713183, -80.3740092 25.1713612, -80.3740331 25.1714033)",,,
1092677672,True,,residential,False,24.311,"LINESTRING (-80.3753348 25.1699804, -80.3751144 25.1698909)",Lake Surprise Boulevard,,
980258714,True,2,trunk,False,135.263,"LINESTRING (-80.3753348 25.1699804, -80.3754847 25.16979, -80.3756691 25.1695553, -80.3757606 25.1694441, -80.3759611 25.1692001, -80.3761301 25.1689999)",Overseas Highway,US 1,45 mph
