osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,access,bridge,width,junction
135692169,Silver Street,secondary,30 mph,True,False,14.527,"LINESTRING (-3.0968046 51.0136094, -3.096827 51.0135548, -3.0968602 51.0135216, -3.0968982 51.013496)",B3170,1,,,,
"[146351232, 585958706, 585958804, 27351372]","['Whirligig Lane', 'Church Square']",unclassified,30 mph,False,True,98.624,"LINESTRING (-3.1017792 51.016005, -3.1017457 51.0160449, -3.1016709 51.0160681, -3.1015306 51.0161104, -3.1014358 51.0159955, -3.1013472 51.0158863, -3.1012875 51.0158062, -3.101243 51.0157291, -3.1012318 51.0156969, -3.1012198 51.0156795, -3.1012198 51.0156625, -3.1012198 51.015635, -3.1012257 51.0155963, -3.101233 51.0155485, -3.1012374 51.0155201, -3.1012397 51.0155054, -3.1012568 51.0154645)",,,,,,
26955888,Crescent Way,unclassified,,False,True,9.049,"LINESTRING (-3.104823 51.0130856, -3.1049192 51.01314)",,,,,,
26674234,Pollards Way,residential,,False,False,26.813,"LINESTRING (-3.1076193 51.0174417, -3.1076262 51.0172006)",,,,,,
124075757,Northfield Court,residential,,False,False,26.499,"LINESTRING (-3.1076193 51.0174417, -3.107953 51.0175545)",,,,,,
26674234,Pollards Way,residential,,False,True,30.158,"LINESTRING (-3.1076193 51.0174417, -3.1074618 51.0176187, -3.1074091 51.0176785)",,,,,,
122226459,Cann Street,residential,,False,False,22.545,"LINESTRING (-3.1091216 51.0123496, -3.1090066 51.012539)",,,,,,
122226458,Cann Street,residential,,False,False,15.977,"LINESTRING (-3.1087844 51.0125058, -3.1090066 51.012539)",,,,,,
118932688,Cann Street,primary,30 mph,True,False,91.17899999999999,"LINESTRING (-3.1087844 51.0125058, -3.1088101 51.0124568, -3.1088482 51.0124003, -3.1089323 51.0123281, -3.109047 51.0122834, -3.1092009 51.0122783, -3.1093477 51.0123053, -3.1095232 51.0123677, -3.1098109 51.0124792)",A38,1,,,,
122226458,Cann Street,residential,,False,True,15.977,"LINESTRING (-3.1090066 51.012539, -3.1087844 51.0125058)",,,,,,
122226459,Cann Street,residential,,False,False,35.64,"LINESTRING (-3.1090066 51.012539, -3.1088414 51.0128422)",,,,,,
122226459,Cann Street,residential,,False,True,22.545,"LINESTRING (-3.1090066 51.012539, -3.1091216 51.0123496)",,,,,,
122226459,Cann Street,residential,,False,True,35.64,"LINESTRING (-3.1088414 51.0128422, -3.1090066 51.012539)",,,,,,
124075756,Northfield Court,residential,,False,True,27.606,"LINESTRING (-3.1083209 51.0171607, -3.1081179 51.0173736)",,,,,,
"[124075753, 124075755]",Northfield Court,residential,,False,False,13.884,"LINESTRING (-3.1079434 51.0173141, -3.108047 51.0173489, -3.1081179 51.0173736)",,,,,,
124075756,Northfield Court,residential,,False,False,27.606,"LINESTRING (-3.1081179 51.0173736, -3.1083209 51.0171607)",,,,,,
124075756,Northfield Court,residential,,False,True,23.188,"LINESTRING (-3.1081179 51.0173736, -3.107953 51.0175545)",,,,,,
"[124075753, 124075755]",Northfield Court,residential,,False,True,13.884,"LINESTRING (-3.1081179 51.0173736, -3.108047 51.0173489, -3.1079434 51.0173141)",,,,,,
124075756,Northfield Court,residential,,False,False,23.188,"LINESTRING (-3.107953 51.0175545, -3.1081179 51.0173736)",,,,,,
124075757,Northfield Court,residential,,False,False,12.547,"LINESTRING (-3.107953 51.0175545, -3.1081045 51.0176149)",,,,,,
124075757,Northfield Court,residential,,False,True,26.499,"LINESTRING (-3.107953 51.0175545, -3.1076193 51.0174417)",,,,,,
124075757,Northfield Court,residential,,False,True,12.547,"LINESTRING (-3.1081045 51.0176149, -3.107953 51.0175545)",,,,,,
26955887,The Crescent,tertiary,30 mph,False,True,112.011,"LINESTRING (-3.1063581 51.013864, -3.1063119 51.0138376, -3.1062852 51.0138168, -3.1062635 51.0137956, -3.1061717 51.0136842, -3.1061213 51.0135988, -3.1058882 51.0131761, -3.1057933 51.0130038, -3.1057569 51.0129379)",,2,,,,
124173361,,unclassified,,False,False,29.055,"LINESTRING (-3.1063581 51.013864, -3.1063277 51.0139008, -3.1063063 51.0139821, -3.1062798 51.0141185)",,,,,,
585960608,The Crescent,tertiary,30 mph,False,False,17.258000000000003,"LINESTRING (-3.1063581 51.013864, -3.1064128 51.0138943, -3.1064909 51.0139365, -3.106545 51.0139653)",,2,,,,
124173361,,unclassified,,False,True,29.055,"LINESTRING (-3.1062798 51.0141185, -3.1063063 51.0139821, -3.1063277 51.0139008, -3.1063581 51.013864)",,,,,,
126187128,Billet Street,residential,,False,True,29.419999999999998,"LINESTRING (-3.0987837 51.0130225, -3.098923 51.0131539, -3.0989683 51.0131967, -3.0990151 51.0132434)",,,,,,
12598796,Billetfield,primary,30 mph,False,False,2.717,"LINESTRING (-3.0990151 51.0132434, -3.0989869 51.0132602)",A38,3,,,,
12598796,Billetfield,primary,30 mph,False,True,101.522,"LINESTRING (-3.0990151 51.0132434, -3.0991479 51.013157, -3.0992723 51.0130487, -3.0993674 51.0129818, -3.0993962 51.0129615, -3.0995409 51.0128848, -3.0997228 51.0128141, -3.0998675 51.0127798, -3.1001667 51.0127453)",A38,3,,,,
126187128,Billet Street,residential,,False,False,29.419999999999998,"LINESTRING (-3.0990151 51.0132434, -3.0989683 51.0131967, -3.098923 51.0131539, -3.0987837 51.0130225)",,,,,,
27248886,Stephen Street,residential,,False,True,63.58,"LINESTRING (-3.0984011 51.0172531, -3.0983672 51.0172935, -3.0982378 51.0173465, -3.098081 51.0174073, -3.0979398 51.0174672, -3.0976664 51.0175805)",,,,,,
136447737,Priory Court,residential,,False,True,43.735,"LINESTRING (-3.0984011 51.0172531, -3.0984848 51.0172584, -3.0985277 51.0172689, -3.0985591 51.0172965, -3.0986726 51.0174076, -3.0987382 51.0174717, -3.0988001 51.0175289)",,,,,,
"[29411370, 146373061]","['Laburnum Street', 'Stephen Way']",residential,,False,False,63.641,"LINESTRING (-3.0984011 51.0172531, -3.098365 51.0172045, -3.0982014 51.0170515, -3.0980334 51.016902, -3.0979708 51.016843, -3.0979027 51.0168275, -3.0978539 51.0168437)",,,,,,
136447736,Priory Court,residential,,False,False,9.839,"LINESTRING (-3.0989225 51.0174853, -3.0988001 51.0175289)",,,,,,
136447736,Priory Court,residential,,False,False,6.916,"LINESTRING (-3.0988001 51.0175289, -3.0987167 51.0175623)",,,,,,
136447736,Priory Court,residential,,False,True,9.839,"LINESTRING (-3.0988001 51.0175289, -3.0989225 51.0174853)",,,,,,
136447737,Priory Court,residential,,False,False,43.735,"LINESTRING (-3.0988001 51.0175289, -3.0987382 51.0174717, -3.0986726 51.0174076, -3.0985591 51.0172965, -3.0985277 51.0172689, -3.0984848 51.0172584, -3.0984011 51.0172531)",,,,,,
136447736,Priory Court,residential,,False,True,6.916,"LINESTRING (-3.0987167 51.0175623, -3.0988001 51.0175289)",,,,,,
136447767,Gatehouse Court,residential,,False,True,11.38,"LINESTRING (-3.0966963 51.0154434, -3.0967253 51.0155441)",,,,,,
136447767,Gatehouse Court,residential,,False,False,11.38,"LINESTRING (-3.0967253 51.0155441, -3.0966963 51.0154434)",,,,,,
28135140,Gatehouse Court,residential,,False,False,22.197000000000003,"LINESTRING (-3.0967253 51.0155441, -3.0965217 51.0155781, -3.096417 51.0155909)",,,,,,
28135140,Gatehouse Court,residential,,False,True,23.473,"LINESTRING (-3.0967253 51.0155441, -3.0967583 51.0155463, -3.0968166 51.0155609, -3.0968787 51.0155633, -3.0970542 51.015547)",,,,,,
28135140,Gatehouse Court,residential,,False,False,9.736,"LINESTRING (-3.096417 51.0155909, -3.0962802 51.015607)",,,,,,
136447768,Gatehouse Court,residential,,False,False,9.07,"LINESTRING (-3.096417 51.0155909, -3.0964493 51.0156699)",,,,,,
28135140,Gatehouse Court,residential,,False,True,22.197000000000003,"LINESTRING (-3.096417 51.0155909, -3.0965217 51.0155781, -3.0967253 51.0155441)",,,,,,
136447768,Gatehouse Court,residential,,False,True,9.07,"LINESTRING (-3.0964493 51.0156699, -3.096417 51.0155909)",,,,,,
146349930,Northtown Lane,residential,,False,True,22.395,"LINESTRING (-3.1071476 51.0188701, -3.1069394 51.0190231)",,,,,,
93009240,Wood Street,residential,,False,True,4.973,"LINESTRING (-3.1069394 51.0190231, -3.1070101 51.0190278)",,,,,,
146349930,Northtown Lane,residential,,False,False,22.395,"LINESTRING (-3.1069394 51.0190231, -3.1071476 51.0188701)",,,,,,
93009240,Wood Street,residential,,False,False,43.959,"LINESTRING (-3.1069394 51.0190231, -3.1068283 51.0189863, -3.1067603 51.0189499, -3.1066221 51.0188761, -3.1064725 51.0187643)",,,,,,
152132611,,unclassified,,False,False,33.224,"LINESTRING (-3.0976111 51.0165869, -3.0977604 51.0167448, -3.0978539 51.0168437)",,,,,,
29411370,Laburnum Street,residential,,False,False,119.045,"LINESTRING (-3.0978539 51.0168437, -3.0978139 51.0168569, -3.0976925 51.0169097, -3.0973563 51.0170569, -3.0969382 51.0172301, -3.0966394 51.0173551, -3.096495 51.017418, -3.0964393 51.0174383)",,,,,,
"[29411370, 146373061]","['Laburnum Street', 'Stephen Way']",residential,,False,True,63.641000000000005,"LINESTRING (-3.0978539 51.0168437, -3.0979027 51.0168275, -3.0979708 51.016843, -3.0980334 51.016902, -3.0982014 51.0170515, -3.098365 51.0172045, -3.0984011 51.0172531)",,,,,,
152132611,,unclassified,,False,True,33.224,"LINESTRING (-3.0978539 51.0168437, -3.0977604 51.0167448, -3.0976111 51.0165869)",,,,,,
26542705,Wood Street,residential,30 mph,False,True,80.114,"LINESTRING (-3.1053882 51.0177322, -3.1054403 51.017757, -3.105505 51.0177914, -3.1055949 51.0178134, -3.1057208 51.0178269, -3.1063949 51.0178803, -3.1064865 51.0178818)",,,,,,
"[97888217, 97888220, 169492140, 97888219]",Tangier Way,primary,30 mph,False,"[False, True]",296.852,"LINESTRING (-3.1053882 51.0177322, -3.1055084 51.01763, -3.105558 51.0175757, -3.1057146 51.0173346, -3.1058991 51.0170109, -3.1060276 51.0168352, -3.1060522 51.0168016, -3.1061007 51.0167443, -3.106457 51.01637, -3.1065331 51.0162905, -3.1067297 51.0160921, -3.1070157 51.015794, -3.1070445 51.0157551, -3.1072386 51.015518, -3.1073751 51.0153835)",A3807,2,,yes,,
287956837,Wood Street,primary,30 mph,False,True,13.372,"LINESTRING (-3.1053882 51.0177322, -3.1053101 51.0177808, -3.1052477 51.0178136)",A3807,3,,,,
6060922,Wood Street,primary,30 mph,False,True,59.724999999999994,"LINESTRING (-3.1052477 51.0178136, -3.1047144 51.01808, -3.1045789 51.0181475)",A3807,3,,,,
287956837,Wood Street,primary,30 mph,False,False,13.372,"LINESTRING (-3.1052477 51.0178136, -3.1053101 51.0177808, -3.1053882 51.0177322)",A3807,3,,,,
11093126,,primary,30 mph,True,False,22.982,"LINESTRING (-3.1088264 51.013247, -3.1087502 51.0131972, -3.1087163 51.0130613)",A38,2,,,,
27406721,Park Street,tertiary,30 mph,True,False,15.89,"LINESTRING (-3.1090587 51.0132955, -3.1088346 51.0133188)",,1,,,,
11093126,,primary,30 mph,True,False,17.153,"LINESTRING (-3.1090587 51.0132955, -3.1089395 51.0132755, -3.1088264 51.013247)",A38,2,,,,
30956032,Northfield Road,residential,,False,True,58.718,"LINESTRING (-3.110003 51.0187681, -3.1097474 51.0186934, -3.1097368 51.0186901, -3.1095046 51.0186184, -3.1093669 51.0185758, -3.1092495 51.0185356)",,,,,,
177856879,Northfield Gardens,residential,,False,False,37.54200000000001,"LINESTRING (-3.110003 51.0187681, -3.1099827 51.018877, -3.1099784 51.0189471, -3.1099627 51.0189902, -3.1099275 51.0190211, -3.1098726 51.0190469, -3.1098212 51.01905)",,,,,,
177856879,Northfield Gardens,residential,,False,True,16.2,"LINESTRING (-3.1096022 51.0190026, -3.1098212 51.01905)",,,,,,
177856879,Northfield Gardens,residential,,False,False,16.2,"LINESTRING (-3.1098212 51.01905, -3.1096022 51.0190026)",,,,,,
366830842,Northfield Gardens,residential,,False,False,6.038,"LINESTRING (-3.1098212 51.01905, -3.1098159 51.0191042)",,,,,,
177856879,Northfield Gardens,residential,,False,True,37.542,"LINESTRING (-3.1098212 51.01905, -3.1098726 51.0190469, -3.1099275 51.0190211, -3.1099627 51.0189902, -3.1099784 51.0189471, -3.1099827 51.018877, -3.110003 51.0187681)",,,,,,
215779893,Mansfield Road,secondary,30 mph,True,False,32.126,"LINESTRING (-3.0978259 51.0134216, -3.0979444 51.0134266, -3.0980151 51.0134411, -3.0980301 51.0134442, -3.0981105 51.0134607, -3.0982717 51.0134849)",B3170,1,,,,
215779894,Mansfield Road,secondary,30 mph,True,False,21.723,"LINESTRING (-3.0978259 51.0134216, -3.0979066 51.0134587, -3.0979329 51.0134742, -3.0979559 51.0135042, -3.0979578 51.0135074, -3.0979991 51.0135757)",B3170,1,,,,
27402744,Hurdle Way,primary,30 mph,False,True,21.589,"LINESTRING (-3.0979991 51.0135757, -3.09808 51.0135458, -3.0980976 51.0135398, -3.0981231 51.0135311, -3.0982717 51.0134849)",A38,4,,,,
215779891,Hurdle Way,primary,30 mph,False,False,81.447,"LINESTRING (-3.0979991 51.0135757, -3.0978786 51.0136324, -3.09769 51.0137477, -3.0976487 51.013782, -3.0975479 51.0138658, -3.097438 51.0140069, -3.0974069 51.0140508, -3.097377 51.0140885, -3.0973349 51.0141607)",A38,4,,,,
273064140,Eastgate Gardens,residential,,False,True,10.732,"LINESTRING (-3.0978297 51.0153158, -3.0977514 51.0152328)",,,,,,
26644531,Eastgate Gardens,residential,,False,False,10.542,"LINESTRING (-3.0977892 51.0158425, -3.0979207 51.0157962)",,,,,,
273064139,Eastgate Gardens,residential,,False,False,8.743,"LINESTRING (-3.0977892 51.0158425, -3.0978581 51.0159081)",,,,,,
26644531,Eastgate Gardens,residential,,False,True,32.868,"LINESTRING (-3.0977892 51.0158425, -3.0977366 51.0158641, -3.0976689 51.0159031, -3.0975794 51.0159622, -3.0975102 51.0159952, -3.0974285 51.01603)",,,,,,
273064139,Eastgate Gardens,residential,,False,True,8.743,"LINESTRING (-3.0978581 51.0159081, -3.0977892 51.0158425)",,,,,,
273651892,St Georges Square,residential,,False,True,7.242,"LINESTRING (-3.1013701 51.011414, -3.1013536 51.0114783)",,,,,,
273651892,St Georges Square,residential,,False,False,9.749,"LINESTRING (-3.1014558 51.0115379, -3.1013536 51.0114783)",,,,,,
27869643,Foundry Road,residential,30 mph,False,True,2.746,"LINESTRING (-3.1030035 51.0175609, -3.103014 51.0175847)",,,,,,
273711552,Foundry Road,residential,,False,False,5.033,"LINESTRING (-3.1030035 51.0175609, -3.1030748 51.0175548)",,,,,,
1020420556,Foundry Road,residential,30 mph,False,False,46.185,"LINESTRING (-3.1030035 51.0175609, -3.1029489 51.0174368, -3.1029057 51.0173501, -3.1028113 51.0171636)",,,,,3,
27869643,Foundry Road,residential,30 mph,False,False,2.746,"LINESTRING (-3.103014 51.0175847, -3.1030035 51.0175609)",,,,,,
30956032,Northfield Road,residential,,False,True,17.603,"LINESTRING (-3.1092495 51.0185356, -3.1090284 51.01846)",,,,,,
30956032,Northfield Road,residential,,False,False,58.717999999999996,"LINESTRING (-3.1092495 51.0185356, -3.1093669 51.0185758, -3.1095046 51.0186184, -3.1097368 51.0186901, -3.1097474 51.0186934, -3.110003 51.0187681)",,,,,,
366830843,Northfield Gardens,residential,,False,False,28.674,"LINESTRING (-3.1092495 51.0185356, -3.1091888 51.0185968, -3.109068 51.0187188, -3.1090392 51.0187567)",,,,,,
366830841,Northfield Gardens,residential,,False,False,12.655,"LINESTRING (-3.1088777 51.0187054, -3.1090392 51.0187567)",,,,,,
366830841,Northfield Gardens,residential,,False,True,12.655,"LINESTRING (-3.1090392 51.0187567, -3.1088777 51.0187054)",,,,,,
366830843,Northfield Gardens,residential,,False,False,16.478,"LINESTRING (-3.1090392 51.0187567, -3.1089376 51.0188904)",,,,,,
366830843,Northfield Gardens,residential,,False,True,28.674,"LINESTRING (-3.1090392 51.0187567, -3.109068 51.0187188, -3.1091888 51.0185968, -3.1092495 51.0185356)",,,,,,
366830843,Northfield Gardens,residential,,False,True,16.478,"LINESTRING (-3.1089376 51.0188904, -3.1090392 51.0187567)",,,,,,
366830842,Northfield Gardens,residential,,False,True,6.038,"LINESTRING (-3.1098159 51.0191042, -3.1098212 51.01905)",,,,,,
87668409,Mount Street,residential,,False,False,22.948999999999998,"LINESTRING (-3.0984904 51.0105847, -3.0986415 51.0105222, -3.0987849 51.0105013)",,,,,,
"[87668409, 11092178, 469048803]","['The Mount', 'Mountway', 'Mount Street']",residential,,False,True,255.33299999999997,"LINESTRING (-3.0984904 51.0105847, -3.0982672 51.0106822, -3.0981626 51.0107316, -3.0980838 51.0107688, -3.0980376 51.0108069, -3.0980084 51.0108707, -3.0980549 51.0108971, -3.0986116 51.0113439, -3.0986455 51.0113711, -3.0988223 51.0115095, -3.0993157 51.0118957, -3.0993817 51.0119556, -3.0997821 51.0122962, -3.0998426 51.0123365)",,,,,,
"[27402784, 1105496510, 1105725992, 27402783, 120084309, 6060920, 30705597, 172289342, 1105496511]","['The Bridge', 'Fore Street', 'North Street', 'Bridge Street']",primary,30 mph,False,"[False, True]",371.21100000000007,"LINESTRING (-3.1029888 51.0150325, -3.1030258 51.0152254, -3.1030476 51.0152718, -3.1030808 51.0153611, -3.1031544 51.0155564, -3.1031626 51.0155784, -3.1031924 51.0156585, -3.1033181 51.0160475, -3.1033678 51.0162057, -3.1033702 51.0162152, -3.1033759 51.0162459, -3.1033905 51.0164336, -3.1033985 51.0165129, -3.1034042 51.0165688, -3.1034248 51.0167729, -3.1034441 51.0169137, -3.1034964 51.0169984, -3.103586 51.0170956, -3.1037386 51.0172234, -3.1038385 51.0173058, -3.1038612 51.0173245, -3.104178 51.0176734, -3.1041906 51.0176873, -3.1043258 51.0178702, -3.1044195 51.0179971, -3.1045789 51.0181475)",A3027,2,yes,yes,,
9961258,The Parade,primary,30 mph,True,False,11.664000000000001,"LINESTRING (-3.1029888 51.0150325, -3.1029473 51.0150347, -3.1029067 51.0150286, -3.1028712 51.0150149, -3.1028442 51.0149949)",A3027,2,,,,roundabout
26542691,Wood Street,residential,30 mph,True,False,62.825,"LINESTRING (-3.1058767 51.0191838, -3.1059459 51.0191064, -3.1064725 51.0187643)",,,,,,
"[146351217, 405975882]",Bridge Street,primary,30 mph,False,True,147.135,"LINESTRING (-3.1058767 51.0191838, -3.1058234 51.0191141, -3.1057336 51.0190303, -3.1054369 51.0187838, -3.105076 51.0185164, -3.1049975 51.0184731, -3.1048846 51.0183976, -3.1048408 51.0183631, -3.1047578 51.018297, -3.1045789 51.0181475)",A3027,2,yes,,,
