osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,width,access
168738881,2,A46,Bath Road,primary,30 mph,True,False,68.981,"LINESTRING (-2.0735426 51.8970027, -2.0739212 51.896751, -2.074198 51.896533)",,,
31139486,,,Bath Parade,tertiary,,False,True,104.083,"LINESTRING (-2.0713628 51.8955272, -2.0714458 51.8955747, -2.072475 51.8961637)",,,
"[168738882, 1074632372]",3,A46,College Road,primary,30 mph,False,False,197.657,"LINESTRING (-2.0713628 51.8955272, -2.0711613 51.8956321, -2.0704604 51.8959789, -2.0704175 51.8959887, -2.0699583 51.8960934, -2.0698136 51.8961264, -2.0696359 51.8961696, -2.0694574 51.8962528, -2.0691865 51.8964227, -2.0690514 51.8965361)",,,
225715856,2,A46,Oriel Road,primary,30 mph,True,False,35.298,"LINESTRING (-2.0745901 51.8965341, -2.0750553 51.8966696)",,,
31555291,,,The Broadwalk,residential,,False,True,47.105,"LINESTRING (-2.0778564 51.8955725, -2.0784293 51.8958059)",,,
31118740,1,,Trafalgar Street,residential,,True,False,198.947,"LINESTRING (-2.0778564 51.8955725, -2.0773435 51.896129, -2.0764229 51.8971277)",,4.1,
121953697,2,,Trafalgar Street,residential,,False,False,63.42400000000001,"LINESTRING (-2.0778564 51.8955725, -2.0780936 51.8953039, -2.0783038 51.8950734)",,,
31555422,,,Sandford Street,residential,,False,False,94.493,"LINESTRING (-2.0742836 51.8964428, -2.074202 51.8964102, -2.0740884 51.8963648, -2.0739023 51.8962916, -2.0732165 51.8959096)",,,
44658861,1,A46,Bath Road,primary,,True,False,20.448999999999998,"LINESTRING (-2.0742836 51.8964428, -2.0743127 51.8964121, -2.0744339 51.896284)",,,
31555422,,,Sandford Street,residential,,False,True,27.12,"LINESTRING (-2.0729247 51.8957451, -2.0732165 51.8959096)",,,
31555460,,,St Luke's Place,residential,,True,False,55.891,"LINESTRING (-2.0729247 51.8957451, -2.0726769 51.8959574, -2.072475 51.8961637)",,,
31139486,,,Bath Parade,tertiary,,False,False,104.083,"LINESTRING (-2.072475 51.8961637, -2.0714458 51.8955747, -2.0713628 51.8955272)",,,
31139486,,,Bath Parade,tertiary,,False,True,118.616,"LINESTRING (-2.072475 51.8961637, -2.0726793 51.8963243, -2.0732161 51.8967461, -2.0735426 51.8970027)",,,
107549021,,,St Luke's Place,residential,,False,False,59.927,"LINESTRING (-2.072475 51.8961637, -2.0721036 51.8964778, -2.072018 51.8965557, -2.0719447 51.8965887)",,,
31555498,,,Eaton Place,residential,,False,False,30.516,"LINESTRING (-2.0746482 51.8960006, -2.0742343 51.8959002)",,,
107549047,2,A46,Bath Road,primary,,False,False,23.954,"LINESTRING (-2.0746482 51.8960006, -2.0744951 51.8961942)",,,
107549047,2,A46,Bath Road,primary,,False,True,76.684,"LINESTRING (-2.0746482 51.8960006, -2.0747852 51.8958175, -2.0748785 51.8956928, -2.0751074 51.8953719)",,,
31555498,,,Eaton Place,residential,,False,True,30.516,"LINESTRING (-2.0742343 51.8959002, -2.0746482 51.8960006)",,,
107549047,2,A46,Bath Road,primary,,False,False,10.832,"LINESTRING (-2.0744951 51.8961942, -2.0744339 51.896284)",,,
107549047,2,A46,Bath Road,primary,,False,True,23.954,"LINESTRING (-2.0744951 51.8961942, -2.0746482 51.8960006)",,,
31555518,,,Belmore Place,residential,,False,False,66.664,"LINESTRING (-2.0744951 51.8961942, -2.0740825 51.8960771, -2.0739551 51.8960353, -2.0738349 51.8959908, -2.0736427 51.8959096)",,,
31555422,,,Sandford Street,residential,,False,False,27.12,"LINESTRING (-2.0732165 51.8959096, -2.0729247 51.8957451)",,,
31555541,,,Mitre Street,residential,,False,False,71.994,"LINESTRING (-2.0732165 51.8959096, -2.0737329 51.895346)",,,
31555422,,,Sandford Street,residential,,False,True,94.49300000000001,"LINESTRING (-2.0732165 51.8959096, -2.0739023 51.8962916, -2.0740884 51.8963648, -2.074202 51.8964102, -2.0742836 51.8964428)",,,
31555541,,,Mitre Street,residential,,False,True,71.994,"LINESTRING (-2.0737329 51.895346, -2.0732165 51.8959096)",,,
372055918,2,,Regent Street,unclassified,,False,False,19.567,"LINESTRING (-2.0749923 51.8999365, -2.0747825 51.9000557)",,,
31574280,,,County Court Road,unclassified,,False,False,64.56800000000001,"LINESTRING (-2.0749923 51.8999365, -2.0751307 51.9000017, -2.0751947 51.9000394, -2.0752442 51.9000819, -2.0752796 51.9001235, -2.0753035 51.9001683, -2.0753397 51.9002568, -2.0753397 51.9002958, -2.0753222 51.9003309, -2.0752357 51.9004215)",,,
"[488069773, 488069777, 372055893, 372055918]",2,,Regent Street,"['unclassified', 'residential']",,False,True,136.665,"LINESTRING (-2.0749923 51.8999365, -2.0750944 51.8998917, -2.0751753 51.8998271, -2.0754129 51.8996434, -2.0754509 51.8995839, -2.0757763 51.8993242, -2.0758646 51.8992537, -2.0760556 51.8991012, -2.0762152 51.8989738)",building_passage,,
31574280,,,County Court Road,unclassified,,False,False,16.972,"LINESTRING (-2.0752357 51.9004215, -2.0754252 51.9005196)",,,
41748158,,,County Court Road,unclassified,,False,True,16.442,"LINESTRING (-2.0752357 51.9004215, -2.0750234 51.9004901)",,,
31574280,,,County Court Road,unclassified,,False,True,64.568,"LINESTRING (-2.0752357 51.9004215, -2.0753222 51.9003309, -2.0753397 51.9002958, -2.0753397 51.9002568, -2.0753035 51.9001683, -2.0752796 51.9001235, -2.0752442 51.9000819, -2.0751947 51.9000394, -2.0751307 51.9000017, -2.0749923 51.8999365)",,,
31574280,,,County Court Road,unclassified,,False,True,16.972,"LINESTRING (-2.0754252 51.9005196, -2.0752357 51.9004215)",,,
"[156265201, 1086127666, 29890365, 31576349]",2,,"['Crescent Terrace', 'Promenade']",residential,,True,False,386.461,"LINESTRING (-2.0769701 51.8997146, -2.0768942 51.8996801, -2.0767709 51.8996241, -2.0766268 51.8995586, -2.0769275 51.8993049, -2.0776558 51.8987102, -2.0780489 51.8983892, -2.0781405 51.8984319, -2.078407 51.8985562, -2.0783843 51.8986219, -2.0771519 51.899643, -2.0769701 51.8997146)",,4,
848631361,,A4019,Saint Margaret's Road,trunk,,False,True,23.397,"LINESTRING (-2.0742673 51.9031731, -2.0745371 51.9033018)",,,
34304754,,,Rose and Crown Passage,residential,,False,False,124.679,"LINESTRING (-2.0742673 51.9031731, -2.0745835 51.9026678, -2.074704 51.9024708, -2.0749675 51.9021395)",,,
848631361,,A4019,Saint Margaret's Road,trunk,,False,False,75.407,"LINESTRING (-2.0742673 51.9031731, -2.0737358 51.9029425, -2.0734027 51.9027564)",,,
34304754,,,Rose and Crown Passage,residential,,False,True,42.232,"LINESTRING (-2.0752181 51.9017926, -2.075069 51.901999, -2.0749675 51.9021395)",,,
29890346,,,,unclassified,,False,True,33.924,"LINESTRING (-2.0749675 51.9021395, -2.0754079 51.9022782)",,,
34304754,,,Rose and Crown Passage,residential,,False,False,42.232,"LINESTRING (-2.0749675 51.9021395, -2.075069 51.901999, -2.0752181 51.9017926)",,,
34304754,,,Rose and Crown Passage,residential,,False,True,124.679,"LINESTRING (-2.0749675 51.9021395, -2.074704 51.9024708, -2.0745835 51.9026678, -2.0742673 51.9031731)",,,
34307373,,,Winstonian Road,residential,,False,True,56.892,"LINESTRING (-2.065816 51.9012684, -2.0650464 51.9010779)",,,
34307302,,,Victoria Place,residential,,False,True,112.407,"LINESTRING (-2.065816 51.9012684, -2.0660953 51.9007945, -2.066411 51.9003268)",,,
34307373,,,Winstonian Road,residential,,False,False,195.75100000000003,"LINESTRING (-2.065816 51.9012684, -2.0662859 51.9014086, -2.0659248 51.9018739, -2.0657991 51.9020596, -2.0656952 51.9022711, -2.0655966 51.9025058, -2.0655313 51.9027604)",,,
29334086,,,Fairview Road,residential,,False,False,19.715,"LINESTRING (-2.0672153 51.9005952, -2.0674574 51.9006907)",,,
29334086,,,Fairview Road,residential,,False,True,14.598,"LINESTRING (-2.0672153 51.9005952, -2.0670334 51.9005271)",,,
34307323,,,Fairview Close,residential,,False,False,79.15100000000001,"LINESTRING (-2.0672153 51.9005952, -2.0671398 51.9006765, -2.0670457 51.9008416, -2.0669204 51.9010018, -2.0669055 51.9010207, -2.066781 51.9011932, -2.0667445 51.9012438)",,,
34307323,,,Fairview Close,residential,,False,True,79.151,"LINESTRING (-2.0667445 51.9012438, -2.066781 51.9011932, -2.0669055 51.9010207, -2.0669204 51.9010018, -2.0670457 51.9008416, -2.0671398 51.9006765, -2.0672153 51.9005952)",,,
28610762,,,All Saints' Road,tertiary,30 mph,False,True,110.644,"LINESTRING (-2.0650464 51.9010779, -2.0646198 51.9020375)",,,
34307372,,,All Saints Villas Road,residential,,False,True,213.617,"LINESTRING (-2.0650464 51.9010779, -2.0643774 51.9009486, -2.0643388 51.9009483, -2.0642972 51.9009571, -2.064268 51.9009703, -2.0642459 51.900988, -2.0642325 51.9010087, -2.0642233 51.9010309, -2.0640896 51.9014324, -2.0640237 51.9016325, -2.0639582 51.9018313, -2.0639483 51.9018638, -2.063947 51.9018887, -2.0639545 51.9019132, -2.0639694 51.9019352, -2.0639914 51.9019548, -2.0640194 51.9019712, -2.064211 51.9019924, -2.0646198 51.9020375)",,,
34307373,,,Winstonian Road,residential,,False,False,56.892,"LINESTRING (-2.0650464 51.9010779, -2.065816 51.9012684)",,,
28610762,,,All Saints' Road,tertiary,30 mph,False,False,183.62099999999998,"LINESTRING (-2.0650464 51.9010779, -2.0657448 51.8996349, -2.065724 51.8994901)",,,
34307504,,,Selkirk Street,residential,,False,False,51.796,"LINESTRING (-2.0645494 51.9030863, -2.0653006 51.9031328)",,,
28610762,,,All Saints' Road,tertiary,30 mph,False,False,117.55699999999999,"LINESTRING (-2.0645494 51.9030863, -2.0645108 51.9026865, -2.064507 51.9023484, -2.0645803 51.9021463, -2.0646198 51.9020375)",,,
28610762,,,All Saints' Road,tertiary,30 mph,False,True,62.339,"LINESTRING (-2.0645494 51.9030863, -2.0645774 51.9035765, -2.0645503 51.9036446)",,,
34307504,,,Selkirk Street,residential,,False,False,15.724,"LINESTRING (-2.0674174 51.903542, -2.067496 51.9035757, -2.0676111 51.9036174)",,,
34307504,,,Selkirk Street,residential,,False,True,154.837,"LINESTRING (-2.0674174 51.903542, -2.0672871 51.9034821, -2.0671516 51.9034268, -2.0670112 51.9033764, -2.0668763 51.9033338, -2.066738 51.9032957, -2.0665966 51.9032621, -2.0664525 51.9032332, -2.0663544 51.903222, -2.0653006 51.9031328)",,,
34307606,,,Glenfall Street,residential,,True,False,131.792,"LINESTRING (-2.0674174 51.903542, -2.0675074 51.9033154, -2.0675718 51.9031534, -2.0675718 51.9031375, -2.0675634 51.9031241, -2.0675481 51.9031132, -2.0675277 51.9031063, -2.0672986 51.9030504, -2.066992 51.9029791, -2.0667103 51.9029255, -2.0664122 51.9028777)",,,
34307504,,,Selkirk Street,residential,,False,True,51.796,"LINESTRING (-2.0653006 51.9031328, -2.0645494 51.9030863)",,,
34307504,,,Selkirk Street,residential,,False,False,154.83700000000002,"LINESTRING (-2.0653006 51.9031328, -2.0663544 51.903222, -2.0664525 51.9032332, -2.0665966 51.9032621, -2.066738 51.9032957, -2.0668763 51.9033338, -2.0670112 51.9033764, -2.0671516 51.9034268, -2.0672871 51.9034821, -2.0674174 51.903542)",,,
34307373,,,Winstonian Road,residential,,False,True,195.751,"LINESTRING (-2.0655313 51.9027604, -2.0655966 51.9025058, -2.0656952 51.9022711, -2.0657991 51.9020596, -2.0659248 51.9018739, -2.0662859 51.9014086, -2.065816 51.9012684)",,,
34307606,,,Glenfall Street,residential,,True,False,57.967,"LINESTRING (-2.0655313 51.9027604, -2.0653547 51.9027451, -2.0653273 51.9027499, -2.0653043 51.9027603, -2.0652913 51.9027715, -2.0652837 51.9027845, -2.0652823 51.9027983, -2.0653006 51.9031328)",,,
345332218,,,Fairview Road,residential,,True,False,7.326,"LINESTRING (-2.0678244 51.9008546, -2.0679122 51.9008921)",,,
29334086,,,Fairview Road,residential,,False,True,31.083,"LINESTRING (-2.0678244 51.9008546, -2.0676228 51.9007646, -2.0674574 51.9006907)",,,
34307715,,,Fairview Street,residential,,False,True,41.549,"LINESTRING (-2.0676589 51.9012315, -2.0679122 51.9008921)",,,
34307715,,,Fairview Street,residential,,False,False,218.02200000000002,"LINESTRING (-2.0676589 51.9012315, -2.0676009 51.9012959, -2.0675896 51.9013059, -2.0675788 51.9013141, -2.0675579 51.9013227, -2.0675375 51.9013259, -2.0673086 51.90131, -2.067285 51.9013092, -2.0672623 51.9013132, -2.0672472 51.9013193, -2.0672351 51.9013275, -2.0669048 51.9017555, -2.0667704 51.9019516, -2.0666988 51.9020587, -2.0666425 51.9021681, -2.066545 51.9023827, -2.0664826 51.9025865, -2.0664666 51.9026527, -2.0664122 51.9028777)",,,
34313672,,,Union Street,residential,,False,True,89.366,"LINESTRING (-2.0676589 51.9012315, -2.0678921 51.90132, -2.0679072 51.901335, -2.0679161 51.9013518, -2.0679175 51.9013757, -2.0679065 51.9013987, -2.0675254 51.9018976)",,,
34307606,,,Glenfall Street,residential,,True,False,61.827,"LINESTRING (-2.0664122 51.9028777, -2.0655313 51.9027604)",,,
34307715,,,Fairview Street,residential,,False,True,218.02200000000005,"LINESTRING (-2.0664122 51.9028777, -2.0664666 51.9026527, -2.0664826 51.9025865, -2.066545 51.9023827, -2.0666425 51.9021681, -2.0666988 51.9020587, -2.0667704 51.9019516, -2.0669048 51.9017555, -2.0672351 51.9013275, -2.0672472 51.9013193, -2.0672623 51.9013132, -2.067285 51.9013092, -2.0673086 51.90131, -2.0675375 51.9013259, -2.0675579 51.9013227, -2.0675788 51.9013141, -2.0675896 51.9013059, -2.0676009 51.9012959, -2.0676589 51.9012315)",,,
34307504,,,Selkirk Street,residential,,False,False,39.342,"LINESTRING (-2.0676111 51.9036174, -2.0681704 51.9036955)",,,
34307504,,,Selkirk Street,residential,,False,True,15.724,"LINESTRING (-2.0676111 51.9036174, -2.067496 51.9035757, -2.0674174 51.903542)",,,
34308401,,,St Anne's Road,residential,,True,False,183.269,"LINESTRING (-2.0664816 51.8989944, -2.0674035 51.8993568, -2.0682797 51.898547)",,,
168654638,2,,Hewlett Road,tertiary,30 mph,False,False,11.242,"LINESTRING (-2.0664816 51.8989944, -2.0664382 51.899031, -2.0663821 51.8990747)",,,
168654638,2,,Hewlett Road,tertiary,30 mph,False,True,63.429,"LINESTRING (-2.0664816 51.8989944, -2.0666694 51.8988365, -2.0670043 51.8985241)",,,
168654638,2,,Hewlett Road,tertiary,30 mph,False,True,47.206,"LINESTRING (-2.0658945 51.8993742, -2.0661022 51.8992466, -2.0663821 51.8990747)",,,
1082473030,2,,Hewlett Road,tertiary,30 mph,False,False,17.448,"LINESTRING (-2.0658945 51.8993742, -2.0658096 51.8994237, -2.065724 51.8994901)",,,
29334086,,,Fairview Road,residential,,False,False,14.598,"LINESTRING (-2.0670334 51.9005271, -2.0672153 51.9005952)",,,
29334086,,,Fairview Road,residential,,False,True,48.208,"LINESTRING (-2.0670334 51.9005271, -2.0666918 51.9004246, -2.0664436 51.9003416, -2.066411 51.9003268)",,,
34308610,,,Saint Annes Terrace,residential,,True,False,194.255,"LINESTRING (-2.0670334 51.9005271, -2.0674675 51.9000221, -2.0674654 51.9000062, -2.0674532 51.8999914, -2.066955 51.8997941, -2.0658945 51.8993742)",,,
34308652,,,Tom Price Close,residential,,False,True,7.194,"LINESTRING (-2.0686686 51.8995656, -2.068567 51.8995816)",,,
31118125,,,,unclassified,,True,False,16.157,"LINESTRING (-2.0692771 51.8991692, -2.0694317 51.8992788)",,,
153681178,1,,Saint James Street,tertiary,,True,False,35.979,"LINESTRING (-2.0692771 51.8991692, -2.0692645 51.8992053, -2.0693289 51.8993696, -2.0693309 51.8994872)",,,
168654642,3,A46,London Road,trunk,30 mph,False,True,17.964,"LINESTRING (-2.0662453 51.8950738, -2.0664413 51.8951809)",,,
23403757,,,Sydenham Villas Road,residential,,False,False,229.11100000000005,"LINESTRING (-2.0662453 51.8950738, -2.0651257 51.8960469, -2.0650861 51.8960745, -2.0650375 51.8960959, -2.0649824 51.8961099, -2.0649361 51.8961154, -2.0648889 51.8961157, -2.0648005 51.8961193, -2.0647132 51.8961196, -2.0646289 51.8961125, -2.0645597 51.8961054, -2.064532 51.8961009, -2.0644915 51.8960942, -2.0644051 51.8960747, -2.064321 51.8960512, -2.0642686 51.8960348, -2.0642473 51.8960309, -2.0642251 51.8960306, -2.0641997 51.8960349, -2.0641778 51.8960439, -2.0641614 51.8960566, -2.0639522 51.89624)",,,
23374664,,,Carlton Street,residential,,False,True,111.717,"LINESTRING (-2.0656671 51.8979509, -2.0670043 51.8985241)",,,
23374664,,,Carlton Street,residential,,False,False,93.986,"LINESTRING (-2.0656671 51.8979509, -2.0653825 51.8978289, -2.0645421 51.8974687)",,,
156265176,,,Priory Street,residential,,False,False,89.411,"LINESTRING (-2.0656671 51.8979509, -2.066237 51.8974982, -2.0664665 51.8973159)",,,
23374664,,,Carlton Street,residential,,False,True,93.986,"LINESTRING (-2.0645421 51.8974687, -2.0653825 51.8978289, -2.0656671 51.8979509)",,,
34312073,,,Priory Terrace,residential,,False,False,115.857,"LINESTRING (-2.0645421 51.8974687, -2.065388 51.896808, -2.0654362 51.8967876, -2.0654905 51.8967741, -2.0655482 51.8967682, -2.0656038 51.8967699, -2.0656576 51.8967785, -2.0656909 51.8967888)",,,
156265176,,,Priory Street,residential,,False,True,25.422,"LINESTRING (-2.0680063 51.8960919, -2.0677728 51.8962694)",,,
168654642,3,A46,London Road,trunk,30 mph,False,False,80.875,"LINESTRING (-2.0680063 51.8960919, -2.0671441 51.895596)",,,
168654642,3,A46,London Road,trunk,30 mph,False,True,87.083,"LINESTRING (-2.0680063 51.8960919, -2.0681284 51.8961476, -2.0690514 51.8965361)",,,
34312199,,,Oxford Street,residential,,False,False,63.032,"LINESTRING (-2.0656909 51.8967888, -2.0662429 51.8963357)",,,
34312073,,,Priory Terrace,residential,,False,True,115.857,"LINESTRING (-2.0656909 51.8967888, -2.0656576 51.8967785, -2.0656038 51.8967699, -2.0655482 51.8967682, -2.0654905 51.8967741, -2.0654362 51.8967876, -2.065388 51.896808, -2.0645421 51.8974687)",,,
34312087,,,Priory Walk,residential,,False,False,80.263,"LINESTRING (-2.0656909 51.8967888, -2.0659323 51.8970196, -2.0660837 51.8971411, -2.0664665 51.8973159)",,,
34312199,,,Oxford Street,residential,,False,True,30.357,"LINESTRING (-2.0671441 51.895596, -2.066878 51.8958141)",,,
168654642,3,A46,London Road,trunk,30 mph,False,False,3.951,"LINESTRING (-2.0671441 51.895596, -2.0671021 51.8955717)",,,
168654642,3,A46,London Road,trunk,30 mph,False,True,80.875,"LINESTRING (-2.0671441 51.895596, -2.0680063 51.8960919)",,,
34312087,,,Priory Walk,residential,,False,True,80.263,"LINESTRING (-2.0664665 51.8973159, -2.0660837 51.8971411, -2.0659323 51.8970196, -2.0656909 51.8967888)",,,
156265176,,,Priory Street,residential,,False,False,81.618,"LINESTRING (-2.0664665 51.8973159, -2.0665017 51.897287, -2.067186 51.8967314)",,,
156265176,,,Priory Street,residential,,False,True,89.411,"LINESTRING (-2.0664665 51.8973159, -2.066237 51.8974982, -2.0656671 51.8979509)",,,
34312108,,,Hewlett Place,residential,,True,False,49.848,"LINESTRING (-2.067186 51.8967314, -2.067751 51.8970132)",,,
156265176,,,Priory Street,residential,,False,False,4.977,"LINESTRING (-2.067186 51.8967314, -2.0672308 51.8966962)",,,
156265176,,,Priory Street,residential,,False,True,81.618,"LINESTRING (-2.067186 51.8967314, -2.0665017 51.897287, -2.0664665 51.8973159)",,,
34312108,,,Hewlett Place,residential,,True,False,43.315,"LINESTRING (-2.06781 51.8970426, -2.0682669 51.8973114)",,,
34312142,,,Sidney Street,residential,,False,False,94.313,"LINESTRING (-2.06781 51.8970426, -2.0670405 51.8977454)",,,
5883494,,,Hewlett Road,tertiary,30 mph,False,False,108.78999999999999,"LINESTRING (-2.0682669 51.8973114, -2.0675318 51.8980133, -2.0674063 51.8981331)",,,
5883494,,,Hewlett Road,tertiary,30 mph,False,True,53.066,"LINESTRING (-2.0682669 51.8973114, -2.0686443 51.8969385, -2.0686765 51.8969066)",,,
34312142,,,Sidney Street,residential,,False,True,94.313,"LINESTRING (-2.0670405 51.8977454, -2.06781 51.8970426)",,,
34312616,,,Priory Parade,residential,,False,False,79.58,"LINESTRING (-2.0677728 51.8962694, -2.066878 51.8958141)",,,
156265176,,,Priory Street,residential,,False,False,25.422,"LINESTRING (-2.0677728 51.8962694, -2.0680063 51.8960919)",,,
156265176,,,Priory Street,residential,,False,True,60.294,"LINESTRING (-2.0677728 51.8962694, -2.0672308 51.8966962)",,,
34312199,,,Oxford Street,residential,,False,False,30.357,"LINESTRING (-2.066878 51.8958141, -2.0671441 51.895596)",,,
34312199,,,Oxford Street,residential,,False,True,72.547,"LINESTRING (-2.066878 51.8958141, -2.0662429 51.8963357)",,,
34312616,,,Priory Parade,residential,,False,True,79.58,"LINESTRING (-2.066878 51.8958141, -2.0677728 51.8962694)",,,
34312616,,,Priory Parade,residential,,False,False,73.212,"LINESTRING (-2.066878 51.8958141, -2.0664323 51.8955874, -2.0666929 51.8953318)",,,
34312682,,,Oxford Close,residential,,False,False,32.49,"LINESTRING (-2.0666169 51.8965149, -2.0662429 51.8963357)",,,
34312199,,,Oxford Street,residential,,False,False,72.547,"LINESTRING (-2.0662429 51.8963357, -2.066878 51.8958141)",,,
34312199,,,Oxford Street,residential,,False,True,63.032,"LINESTRING (-2.0662429 51.8963357, -2.0656909 51.8967888)",,,
34312682,,,Oxford Close,residential,,False,True,32.49,"LINESTRING (-2.0662429 51.8963357, -2.0666169 51.8965149)",,,
107549076,,,Oxford Walk,residential,,False,False,32.368,"LINESTRING (-2.0662429 51.8963357, -2.0658704 51.8961571)",,,
107549076,,,Oxford Walk,residential,,False,True,32.368,"LINESTRING (-2.0658704 51.8961571, -2.0662429 51.8963357)",,,
34313672,,,Union Street,residential,,False,False,42.802,"LINESTRING (-2.0673211 51.9022613, -2.0675254 51.9018976)",,,
"[34313689, 34769742]",,,"['Jersey Street', 'Columbia Street']",residential,,False,False,185.914,"LINESTRING (-2.0673211 51.9022613, -2.0682809 51.9025088, -2.0685139 51.9021817, -2.0679177 51.9020103, -2.0675254 51.9018976)",,,
"[34313672, 34769635]",,,"['Union Street', 'York Street']",residential,,False,True,145.558,"LINESTRING (-2.0673211 51.9022613, -2.0671322 51.9026161, -2.0681809 51.9028743, -2.0682033 51.9028791, -2.0684674 51.9029502, -2.0685349 51.9029709)",,,
34313672,,,Union Street,residential,,False,True,42.802,"LINESTRING (-2.0675254 51.9018976, -2.0673211 51.9022613)",,,
"[34313689, 34769742]",,,"['Jersey Street', 'Columbia Street']",residential,,False,True,185.914,"LINESTRING (-2.0675254 51.9018976, -2.0679177 51.9020103, -2.0685139 51.9021817, -2.0682809 51.9025088, -2.0673211 51.9022613)",,,
34313672,,,Union Street,residential,,False,False,89.36600000000001,"LINESTRING (-2.0675254 51.9018976, -2.0679065 51.9013987, -2.0679175 51.9013757, -2.0679161 51.9013518, -2.0679072 51.901335, -2.0678921 51.90132, -2.0676589 51.9012315)",,,
34769432,,,Portland Square,residential,30 mph,True,False,55.821,"LINESTRING (-2.0686518 51.9040548, -2.0688205 51.9035637)",,,yes
171903465,,,Portland Square,residential,,False,True,38.97,"LINESTRING (-2.0690408 51.9032398, -2.0688073 51.9035239, -2.0687843 51.9035525)",,,
34769434,,,Portland Place,residential,,True,False,40.851,"LINESTRING (-2.0680709 51.9039741, -2.0686518 51.9040548)",,,
29293325,,,Portland Square,residential,,False,True,2.778,"LINESTRING (-2.0688205 51.9035637, -2.0687843 51.9035525)",,,
171903466,,,Portland Gardens,residential,,False,False,23.172,"LINESTRING (-2.0688205 51.9035637, -2.0689085 51.9035756, -2.0691462 51.9036185)",,,
29293323,,,Sherborne Street,residential,,False,False,50.433,"LINESTRING (-2.0685349 51.9029709, -2.0685368 51.9030066, -2.068525 51.9030471, -2.0683513 51.9033354, -2.0683478 51.9033428, -2.0683197 51.9034017)",,,
29293323,,,Sherborne Street,residential,,False,True,61.22,"LINESTRING (-2.0685349 51.9029709, -2.0685918 51.9029418, -2.0688988 51.9024737)",,,
"[34313672, 34769635]",,,"['Union Street', 'York Street']",residential,,False,False,145.558,"LINESTRING (-2.0685349 51.9029709, -2.0684674 51.9029502, -2.0682033 51.9028791, -2.0681809 51.9028743, -2.0671322 51.9026161, -2.0673211 51.9022613)",,,
4273938,,,Warwick Place,unclassified,,False,True,41.281,"LINESTRING (-2.0719208 51.9025662, -2.0723687 51.9028141)",,,
4273938,,,Warwick Place,unclassified,,False,False,33.343,"LINESTRING (-2.0719208 51.9025662, -2.0716608 51.9024312, -2.071549 51.9023731)",,,
34771605,,,Trinity Lane,residential,,False,False,169.107,"LINESTRING (-2.0719208 51.9025662, -2.0716276 51.9029594, -2.0713431 51.9033407, -2.0708902 51.9039477)",,,
34771782,,,Jersey Street,residential,,False,False,29.839,"LINESTRING (-2.0690119 51.9023248, -2.0686175 51.9022117)",,,
746293215,,,Sherborne Street,residential,,False,False,11.121,"LINESTRING (-2.0690119 51.9023248, -2.0689422 51.9024151)",,,
"[29293311, 746293215]",,,Sherborne Street,residential,,False,True,86.738,"LINESTRING (-2.0690119 51.9023248, -2.0693969 51.9018382, -2.0695561 51.9016208)",,,
34771782,,,Jersey Street,residential,,False,True,29.839,"LINESTRING (-2.0686175 51.9022117, -2.0690119 51.9023248)",,,
171570051,,A435,Clarence Road,primary,,True,False,36.31,"LINESTRING (-2.0700511 51.9040633, -2.0699868 51.9040139, -2.0699749 51.9039935, -2.0699689 51.9039722, -2.0699689 51.9039506, -2.0699757 51.9039274, -2.0699894 51.9039055, -2.0700095 51.9038855, -2.0700489 51.9038505, -2.0701009 51.9037717)",,,
29334375,,A46,Albion Street,trunk,30 mph,True,False,5.956,"LINESTRING (-2.0682797 51.898547, -2.0682309 51.8985027)",,,
1082473031,2,,Hewlett Road,tertiary,30 mph,False,True,77.842,"LINESTRING (-2.0641818 51.9001306, -2.0643169 51.9000687, -2.064665 51.8999092, -2.0650926 51.8997132)",,,
282225172,2,,Pittville Circus Road,tertiary,,False,False,17.229,"LINESTRING (-2.0647382 51.9037474, -2.0645503 51.9036446)",,,
168654642,3,A46,London Road,trunk,30 mph,False,False,17.964,"LINESTRING (-2.0664413 51.8951809, -2.0662453 51.8950738)",,,
168654642,3,A46,London Road,trunk,30 mph,False,True,24.075,"LINESTRING (-2.0664413 51.8951809, -2.0666929 51.8953318)",,,
107549047,2,A46,Bath Road,primary,,False,True,10.832,"LINESTRING (-2.0744339 51.896284, -2.0744951 51.8961942)",,,
35076007,2,A46,,primary,30 mph,True,False,31.168,"LINESTRING (-2.0744339 51.896284, -2.0744389 51.8963912, -2.07446 51.8964235, -2.0744834 51.8964592, -2.0745901 51.8965341)",,,
875844775,1,A46,Oriel Road,primary,30 mph,True,False,5.844,"LINESTRING (-2.0763391 51.8971183, -2.0764229 51.8971277)",,,
3819207,,,Rodney Road,residential,,True,False,10.517,"LINESTRING (-2.0763391 51.8971183, -2.0763519 51.8971401, -2.0763611 51.8971699, -2.0763648 51.8972109)",,,
3819207,,,Rodney Road,residential,,True,False,23.582,"LINESTRING (-2.0763648 51.8972109, -2.0763423 51.8972464, -2.0762829 51.8973042, -2.0762557 51.8973312, -2.0761964 51.8973952)",,,
225715859,2,A46,Oriel Road,primary,30 mph,True,False,4.177,"LINESTRING (-2.0762883 51.8970976, -2.0763391 51.8971183)",,,
