osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width
"[43105034, 43105035]",,,"['School Street', 'Manse Street']",residential,,False,False,51.571999999999996,"LINESTRING (-2.0095357 57.6937105, -2.0093769 57.6937075, -2.0092738 57.6936937, -2.0091894 57.6936097, -2.009146 57.6935706, -2.0090881 57.6934935, -2.0090664 57.6934646, -2.0089944 57.6934097)",,
43105034,,,School Street,residential,,False,True,65.457,"LINESTRING (-2.0095357 57.6937105, -2.0097242 57.6936835, -2.0099256 57.6936562, -2.0099913 57.6936224, -2.0100316 57.6935558, -2.0100181 57.6935158, -2.0100054 57.6934414, -2.0099866 57.6933872, -2.0099578 57.6933045)",,
99316162,,,Caroline Place,residential,30 mph,False,False,52.467000000000006,"LINESTRING (-2.0095357 57.6937105, -2.0095246 57.6938611, -2.0095078 57.6939464, -2.0093846 57.6941322, -2.0093562 57.6941673)",,
18319205,,,The Hexagon,residential,,True,False,15.27,"LINESTRING (-2.0101666 57.6897017, -2.0101897 57.6896849, -2.0102781 57.6896487, -2.0103803 57.6896326)",roundabout,
99316282,,,Harbour Road,unclassified,30 mph,False,True,262.188,"LINESTRING (-2.0016136 57.6896152, -2.0019742 57.6905627, -2.0021618 57.6910556, -2.0025464 57.6912402, -2.0036879 57.6911958)",,
99316180,2,B9034,Station Brae,secondary,,True,False,67.47,"LINESTRING (-2.0034892 57.6904937, -2.004623 57.6904632)",,
131820536,,A98,,primary,30 mph,False,False,78.958,"LINESTRING (-2.0034892 57.6904937, -2.0035794 57.6908126, -2.0036879 57.6911958)",,
18319193,2,,Seaforth Street,residential,,False,True,94.54,"LINESTRING (-2.004623 57.6904632, -2.0047755 57.6913095)",,
131820537,2,B9034,Seaforth Street,secondary,,False,False,42.027,"LINESTRING (-2.004623 57.6904632, -2.0045847 57.6900858)",,
43105046,,,Bath Street,residential,,False,True,158.43499999999997,"LINESTRING (-2.0008753 57.6964559, -2.0009083 57.6965185, -2.0009943 57.6965568, -2.0011204 57.6965823, -2.0012538 57.6965866, -2.0014177 57.6965688, -2.00159 57.6965439, -2.0031414 57.696311, -2.0031662 57.6963006, -2.003183 57.6962849, -2.0032064 57.6962103)",,
"[43105018, 99316318]",,,Park Street,residential,,False,"[False, True]",188.239,"LINESTRING (-2.0111977 57.6953537, -2.0110063 57.6956617, -2.0109042 57.6957376, -2.0103098 57.6960718, -2.0091958 57.695517)",,
1158368138,,,,residential,,True,False,24.198,"LINESTRING (-2.0101947 57.6899513, -2.0098421 57.6898425)",,
18319205,,,The Hexagon,residential,,True,False,27.863999999999997,"LINESTRING (-2.0101947 57.6899513, -2.0101653 57.6898152, -2.0101621 57.6897541, -2.0101666 57.6897017)",roundabout,
131820536,,A98,,primary,30 mph,False,False,15.971,"LINESTRING (-2.0036879 57.6911958, -2.0037361 57.6913371)",,
99316282,,,Harbour Road,unclassified,30 mph,False,False,262.188,"LINESTRING (-2.0036879 57.6911958, -2.0025464 57.6912402, -2.0021618 57.6910556, -2.0019742 57.6905627, -2.0016136 57.6896152)",,
131820536,,A98,,primary,30 mph,False,True,78.958,"LINESTRING (-2.0036879 57.6911958, -2.0035794 57.6908126, -2.0034892 57.6904937)",,
99316240,,,North Braeheads,residential,,False,False,47.501999999999995,"LINESTRING (-2.0042534 57.6940677, -2.0041912 57.6937591, -2.0043026 57.6936586)",,
18319185,2,A98,College Bounds,primary,30 mph,False,False,16.087,"LINESTRING (-2.0120289 57.6943442, -2.0122996 57.6943444)",,
18319185,2,A98,College Bounds,primary,30 mph,False,True,57.059,"LINESTRING (-2.0120289 57.6943442, -2.0110693 57.6943268)",,
99316324,,,Charlotte Lane,residential,30 mph,False,False,240.649,"LINESTRING (-2.0120289 57.6943442, -2.0117176 57.6921864)",,
43105045,,,Duke Street,residential,,False,False,39.629,"LINESTRING (-2.0043275 57.6948802, -2.0049942 57.6948723)",,
99316200,,,North Braeheads,residential,,False,False,23.21,"LINESTRING (-2.0043275 57.6948802, -2.0042818 57.6946729)",,
43105045,,,Duke Street,residential,,False,True,44.047,"LINESTRING (-2.0043275 57.6948802, -2.0038946 57.6948905, -2.0036598 57.6948912, -2.0035868 57.6948893)",,
43105012,,,Mid Street,residential,,False,True,56.798,"LINESTRING (-2.0117176 57.6921864, -2.0126689 57.6921374)",,
99316324,,,Charlotte Lane,residential,30 mph,False,True,240.649,"LINESTRING (-2.0117176 57.6921864, -2.0120289 57.6943442)",,
43105012,,,Mid Street,residential,,False,False,56.657000000000004,"LINESTRING (-2.0117176 57.6921864, -2.0108301 57.692223, -2.0107672 57.6922263)",,
99316240,,,North Braeheads,residential,,False,True,47.501999999999995,"LINESTRING (-2.0043026 57.6936586, -2.0041912 57.6937591, -2.0042534 57.6940677)",,
99316319,,,Kirk Brae,residential,,False,True,58.730999999999995,"LINESTRING (-2.0043026 57.6936586, -2.0048191 57.6936781, -2.0049478 57.6936869, -2.0049577 57.6936384, -2.0050097 57.6935899, -2.005117 57.6935379)",,
131821235,,,Kirk Brae,residential,,False,False,35.647,"LINESTRING (-2.0043026 57.6936586, -2.0042371 57.6936294, -2.0042002 57.6935937, -2.0041818 57.6933597)",,
131821234,,,Kirk Brae,residential,,False,False,29.994,"LINESTRING (-2.0041818 57.6933597, -2.0036916 57.6932955)",,
131821234,,,Kirk Brae,residential,,False,True,31.277,"LINESTRING (-2.0041818 57.6933597, -2.0046987 57.6934126)",,
131821235,,,Kirk Brae,residential,,False,True,35.647,"LINESTRING (-2.0041818 57.6933597, -2.0042002 57.6935937, -2.0042371 57.6936294, -2.0043026 57.6936586)",,
99491848,,,Queens Close,residential,,False,True,34.126999999999995,"LINESTRING (-2.0117346 57.6891876, -2.0117117 57.6892143, -2.011697 57.689243, -2.0116883 57.6893057, -2.0117084 57.6894903)",,
99491883,,,Queens Close,residential,,False,True,30.708,"LINESTRING (-2.0117346 57.6891876, -2.0118103 57.6891634, -2.0119719 57.689153, -2.0122375 57.6891495)",,
61984934,,,Queens Road,residential,,False,False,65.197,"LINESTRING (-2.0122375 57.6891495, -2.0122544 57.6892707, -2.0123192 57.6897342)",,
99491883,,,Queens Close,residential,,False,False,30.708,"LINESTRING (-2.0122375 57.6891495, -2.0119719 57.689153, -2.0118103 57.6891634, -2.0117346 57.6891876)",,
99491848,,,Queens Close,residential,,False,False,34.127,"LINESTRING (-2.0117084 57.6894903, -2.0116883 57.6893057, -2.011697 57.689243, -2.0117117 57.6892143, -2.0117346 57.6891876)",,
131821236,,,North Braeheads,residential,,False,True,11.081,"LINESTRING (-2.0042755 57.6945733, -2.0042818 57.6946729)",,
131821234,,,Kirk Brae,residential,,False,False,31.277,"LINESTRING (-2.0046987 57.6934126, -2.0041818 57.6933597)",,
41213258,,,Denmark Street,residential,,False,True,32.994,"LINESTRING (-2.0075064 57.696486, -2.0071273 57.6967028)",,
41213258,,,Denmark Street,residential,,False,False,69.751,"LINESTRING (-2.0075064 57.696486, -2.0079251 57.6962522, -2.0083114 57.6960295)",,
"[461745384, 229784156]",,,"['Braes Road', 'Gladwell Place']",living_street,10 mph,False,True,149.028,"LINESTRING (-2.0075064 57.696486, -2.0083873 57.6969291, -2.0081088 57.6970872, -2.0076356 57.6972561, -2.0073612 57.697347)",,"['7', '4']"
461745213,,,Murison Place,living_street,10 mph,False,False,87.26,"LINESTRING (-2.0093843 57.6965653, -2.0083114 57.6960295)",,
727448374,,A98,Broad Street,primary,30 mph,False,False,53.716,"LINESTRING (-2.0048651 57.6917902, -2.0047755 57.6913095)",,
727448374,,A98,Broad Street,primary,30 mph,False,True,38.297,"LINESTRING (-2.0048651 57.6917902, -2.004879 57.6920813, -2.0048198 57.6921241)",,
461745213,,,Murison Place,living_street,10 mph,False,True,87.26,"LINESTRING (-2.0083114 57.6960295, -2.0093843 57.6965653)",,
41213258,,,Denmark Street,residential,,False,False,77.523,"LINESTRING (-2.0083114 57.6960295, -2.0087202 57.6957893, -2.0091958 57.695517)",,
41213258,,,Denmark Street,residential,,False,True,69.751,"LINESTRING (-2.0083114 57.6960295, -2.0079251 57.6962522, -2.0075064 57.696486)",,
43105044,,,Castle Terrace,residential,,False,True,131.077,"LINESTRING (-2.0039681 57.697248, -2.0043838 57.6970128, -2.0054825 57.6963909)",,
131820540,2,,Victoria Street,residential,,False,True,66.38,"LINESTRING (-2.0098421 57.6898425, -2.0087286 57.6898888)",,
1158368137,,,,residential,,True,False,24.841,"LINESTRING (-2.0098421 57.6898425, -2.0100663 57.6897452, -2.0101666 57.6897017)",,
18319205,,,The Hexagon,residential,,True,False,43.961,"LINESTRING (-2.0111351 57.6899086, -2.0111003 57.689937, -2.0110399 57.6899641, -2.0109646 57.6899809, -2.0104512 57.6900068)",roundabout,
18319192,,,Dennyduff Road,residential,,False,False,56.333,"LINESTRING (-2.0113747 57.6897766, -2.0123192 57.6897342)",,
1158983103,,,,residential,,True,False,20.45,"LINESTRING (-2.0113747 57.6897766, -2.0112292 57.6898567, -2.0111351 57.6899086)",,
41213258,,,Denmark Street,residential,,False,False,32.994,"LINESTRING (-2.0071273 57.6967028, -2.0075064 57.696486)",,
41213258,,,Denmark Street,residential,,False,True,41.954,"LINESTRING (-2.0071273 57.6967028, -2.0066453 57.6969785)",,
1160048302,,,Heritage Way,residential,,False,True,98.80299999999998,"LINESTRING (-2.0071273 57.6967028, -2.0070518 57.6966656, -2.0066677 57.6964759, -2.006354 57.6963211, -2.0063165 57.6963211, -2.0062575 57.6963239, -2.0061931 57.6963261, -2.0061435 57.6963225, -2.0061126 57.6963153, -2.0059491 57.6962337, -2.0058458 57.6961822)",,
41213257,,,Barrasgate Road,residential,,False,False,31.695,"LINESTRING (-2.0058458 57.6961822, -2.0054825 57.6963909)",,
41213257,,,Barrasgate Road,residential,,False,True,191.859,"LINESTRING (-2.0058458 57.6961822, -2.0080449 57.6949189)",,
1160048302,,,Heritage Way,residential,,False,False,98.803,"LINESTRING (-2.0058458 57.6961822, -2.0059491 57.6962337, -2.0061126 57.6963153, -2.0061435 57.6963225, -2.0061931 57.6963261, -2.0062575 57.6963239, -2.0063165 57.6963211, -2.006354 57.6963211, -2.0066677 57.6964759, -2.0070518 57.6966656, -2.0071273 57.6967028)",,
