osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,ref,name,bridge,tunnel
245256334,False,unclassified,,True,41.553000000000004,"LINESTRING (-1.8007235 51.0706425, -1.8007665 51.070786, -1.8007827 51.0709216, -1.8007779 51.0709978, -1.8007728 51.0710129)",,,Summerlock Approach,,
67476583,True,tertiary,30 mph,False,30.273000000000003,"LINESTRING (-1.7963145 51.0694131, -1.796213 51.069533, -1.796046 51.0696202)",,,Minster Street,,
139613499,True,tertiary,30 mph,False,34.042,"LINESTRING (-1.7963145 51.0694131, -1.7963482 51.0694542, -1.7964181 51.0695474, -1.7964779 51.0696272, -1.7965004 51.0696944)",,,Minster Street,,
79435400,False,residential,,True,73.45,"LINESTRING (-1.7968822 51.0659989, -1.7968483 51.066197, -1.7968074 51.0663761, -1.7967254 51.0666517)",,,Rosemary Lane,,
261309914,False,residential,,False,81.45,"LINESTRING (-1.7968822 51.0659989, -1.7976857 51.0660354, -1.7980396 51.0660769)",,,North Walk,,
261309914,False,residential,,True,88.34299999999999,"LINESTRING (-1.7968822 51.0659989, -1.7966096 51.0659836, -1.7956214 51.0659405)",,,North Walk,,
98853333,False,unclassified,,True,28.605,"LINESTRING (-1.7893103 51.0730779, -1.7895264 51.0728594)",,,College Street,,
98853333,False,unclassified,,False,28.605,"LINESTRING (-1.7895264 51.0728594, -1.7893103 51.0730779)",,,College Street,,
5011022,False,residential,,False,4.164,"LINESTRING (-1.7906599 51.0696587, -1.7906531 51.0696215)",,,Greencroft Street,,
98854267,False,residential,,False,45.581,"LINESTRING (-1.7906599 51.0696587, -1.7900199 51.0697381)",,,The Greencroft,,
5011022,False,residential,,True,152.732,"LINESTRING (-1.7906599 51.0696587, -1.7906934 51.0698417, -1.790769 51.0703642, -1.7908468 51.0706717, -1.7908929 51.070854, -1.7909254 51.0710215)",,,Greencroft Street,,
8158315,False,tertiary,30 mph,False,66.02799999999999,"LINESTRING (-1.7895884 51.0691573, -1.78954 51.0687111, -1.7895287 51.0685647)",,,Rampart Road,,
8158315,False,tertiary,30 mph,True,179.879,"LINESTRING (-1.7895884 51.0691573, -1.7895198 51.0697895, -1.7895259 51.0698827, -1.7895399 51.0700977, -1.7895235 51.0704052, -1.7894909 51.0705927, -1.7894459 51.0706736, -1.7893253 51.0707285)",,,Rampart Road,,
98854268,False,unclassified,,True,26.364,"LINESTRING (-1.7895884 51.0691573, -1.7895268 51.0691628, -1.7892141 51.0691872)",,,Hill View Road,,
370060623,False,unclassified,,False,54.05,"LINESTRING (-1.7892141 51.0691872, -1.7884474 51.0692517)",,,Hill View Road,,
98854268,False,unclassified,,False,26.364,"LINESTRING (-1.7892141 51.0691872, -1.7895268 51.0691628, -1.7895884 51.0691573)",,,Hill View Road,,
98854268,False,unclassified,,True,92.31700000000001,"LINESTRING (-1.7892141 51.0691872, -1.7891428 51.0686204, -1.7891533 51.0685999, -1.7891789 51.0685901, -1.7895287 51.0685647)",,,Hill View Road,,
5011022,False,residential,,True,93.083,"LINESTRING (-1.7909254 51.0710215, -1.7911638 51.0718451)",,,Greencroft Street,,
5011022,False,residential,,False,152.732,"LINESTRING (-1.7909254 51.0710215, -1.7908929 51.070854, -1.7908468 51.0706717, -1.790769 51.0703642, -1.7906934 51.0698417, -1.7906599 51.0696587)",,,Greencroft Street,,
172402871,False,residential,,True,82.223,"LINESTRING (-1.7909254 51.0710215, -1.7912119 51.0709816, -1.7920772 51.07087)",,,Salt Lane,,
98854267,False,residential,,True,45.581,"LINESTRING (-1.7900199 51.0697381, -1.7906599 51.0696587)",,,The Greencroft,,
8158315,False,tertiary,30 mph,False,27.158,"LINESTRING (-1.7895287 51.0685647, -1.7895055 51.0683209)",,,Rampart Road,,
8158315,False,tertiary,30 mph,True,66.02799999999999,"LINESTRING (-1.7895287 51.0685647, -1.78954 51.0687111, -1.7895884 51.0691573)",,,Rampart Road,,
98854268,False,unclassified,,False,92.31700000000001,"LINESTRING (-1.7895287 51.0685647, -1.7891789 51.0685901, -1.7891533 51.0685999, -1.7891428 51.0686204, -1.7892141 51.0691872)",,,Hill View Road,,
8500971,False,unclassified,,False,18.973,"LINESTRING (-1.7897744 51.0673818, -1.7900458 51.0673766)",,,,,
8500971,False,unclassified,,True,31.859,"LINESTRING (-1.7897744 51.0673818, -1.7893311 51.0674488)",,,,,
98933892,True,trunk_link,,False,25.602,"LINESTRING (-1.7897744 51.0673818, -1.78991 51.0675957)",,,,,
151223832,True,trunk,40 mph,False,190.16799999999998,"LINESTRING (-1.7888331 51.0666033, -1.7888232 51.066564, -1.7887558 51.0664645, -1.788706 51.0663262, -1.78868 51.0661187, -1.7886823 51.0659697, -1.7887136 51.0657599, -1.7887822 51.0655298, -1.7888675 51.0652736, -1.7889856 51.0649889, -1.7890138 51.0649289)",2,A36,Churchill Way East,,
"[98935857, 8500970, 98935861]",True,trunk_link,,False,162.712,"LINESTRING (-1.78991 51.0675957, -1.7899537 51.0677394, -1.7899784 51.0678904, -1.7899865 51.0680893, -1.7900032 51.0682679, -1.7900103 51.0684397, -1.789971 51.06866, -1.7898696 51.0690486)",,,,yes,
98938989,False,residential,,False,47.191,"LINESTRING (-1.78939 51.0666932, -1.7894974 51.0666933, -1.7900653 51.0666979)",,,Payne's Hill,,
28198344,False,residential,,False,77.19300000000001,"LINESTRING (-1.792679 51.0647646, -1.7925863 51.0650827, -1.7925241 51.0652962, -1.792477 51.0654471)",2,,Friary Lane,,
"[1232719964, 1232719965, 98938997]",False,residential,,True,81.49900000000001,"LINESTRING (-1.792679 51.0647646, -1.7925088 51.0647465, -1.7923692 51.0647334, -1.7923269 51.0647294, -1.7915263 51.0646532)",,,Blackfriars Way,,building_passage
98938999,False,unclassified,,False,25.457,"LINESTRING (-1.7918301 51.0650022, -1.7918397 51.0651267, -1.791857 51.0651791, -1.7918962 51.0652235)",,,The Friary,,
98938993,False,unclassified,,False,7.314,"LINESTRING (-1.7916164 51.0654029, -1.7916773 51.0654564)",,,Green's Court,,
66466620,False,residential,,False,28.956000000000003,"LINESTRING (-1.7922609 51.06583, -1.792083 51.0658496, -1.7918566 51.0658862)",2,,St Ann Street,,
66466620,False,residential,,True,10.95,"LINESTRING (-1.7922609 51.06583, -1.7923511 51.06584, -1.7924095 51.0658581)",2,,St Ann Street,,
98938999,False,unclassified,,True,78.989,"LINESTRING (-1.7922609 51.06583, -1.7922358 51.0656923, -1.7922363 51.065655, -1.7922421 51.0655761, -1.792252 51.0654461, -1.7922303 51.0654119, -1.7921884 51.0653888, -1.7920517 51.0653459, -1.7920123 51.0653248, -1.791967 51.065289, -1.7918962 51.0652235)",,,The Friary,,
66466620,False,residential,,False,66.977,"LINESTRING (-1.7918566 51.0658862, -1.7913837 51.0659752, -1.7909384 51.066059)",2,,St Ann Street,,
66466620,False,residential,,True,28.956000000000003,"LINESTRING (-1.7918566 51.0658862, -1.792083 51.0658496, -1.7922609 51.06583)",2,,St Ann Street,,
"[98938993, 1232955275, 1232955276]",False,unclassified,,True,50.064,"LINESTRING (-1.7918566 51.0658862, -1.791841 51.0658354, -1.7918245 51.0657678, -1.7917904 51.0656386, -1.7917624 51.0655426, -1.7917246 51.0655002, -1.7916773 51.0654564)",,,Green's Court,,building_passage
973043724,False,unclassified,,True,8.121,"LINESTRING (-1.7918962 51.0652235, -1.791796 51.0652605)",,,,,
98938999,False,unclassified,,False,78.989,"LINESTRING (-1.7918962 51.0652235, -1.791967 51.065289, -1.7920123 51.0653248, -1.7920517 51.0653459, -1.7921884 51.0653888, -1.7922303 51.0654119, -1.792252 51.0654461, -1.7922421 51.0655761, -1.7922363 51.065655, -1.7922358 51.0656923, -1.7922609 51.06583)",,,The Friary,,
98938999,False,unclassified,,True,25.457,"LINESTRING (-1.7918962 51.0652235, -1.791857 51.0651791, -1.7918397 51.0651267, -1.7918301 51.0650022)",,,The Friary,,
99028571,False,residential,,False,50.288999999999994,"LINESTRING (-1.7919266 51.0672733, -1.7917129 51.0672856, -1.7912099 51.0673145)",,,Brewery Lane,,
33103231,False,residential,,False,68.49799999999999,"LINESTRING (-1.7912099 51.0673145, -1.7912675 51.0675637, -1.7913091 51.0677441, -1.7913607 51.0679231)",,,Gigant Street,,
33103231,False,residential,,True,60.72,"LINESTRING (-1.7912099 51.0673145, -1.791199 51.0672638, -1.7911274 51.0669966, -1.791102 51.0668253, -1.7911028 51.0667734)",,,Gigant Street,,
99028571,False,residential,,True,50.288999999999994,"LINESTRING (-1.7912099 51.0673145, -1.7917129 51.0672856, -1.7919266 51.0672733)",,,Brewery Lane,,
26470032,False,residential,,False,39.972,"LINESTRING (-1.7949898 51.0723948, -1.79494 51.0724359, -1.7945242 51.0724859, -1.7944655 51.0725056)",,,Belle Vue Road,,
"[26470032, 145237286]",False,residential,,"[False, True]",79.30799999999999,"LINESTRING (-1.7949898 51.0723948, -1.7949831 51.0723302, -1.7947964 51.0716924)",,,"['Belle Vue Road', 'Endless Street']",,
760027220,False,residential,,False,27.162,"LINESTRING (-1.7949898 51.0723948, -1.7950511 51.0724914, -1.7950857 51.0725458, -1.7951338 51.0726217)",,,,,
293527392,False,unclassified,,True,8.703,"LINESTRING (-1.7979025 51.0664667, -1.7978552 51.0665391)",,,High Street,,
596833120,True,unclassified,,False,44.394999999999996,"LINESTRING (-1.7979025 51.0664667, -1.7979696 51.0662888, -1.7980396 51.0660769)",,,Choristers Square,,
"[22931665, 22931643]",True,tertiary,30 mph,False,152.148,"LINESTRING (-1.7972305 51.0685644, -1.7971397 51.0685445, -1.7970602 51.0685406, -1.7969801 51.0685426, -1.7969197 51.0685488, -1.7966914 51.0685776, -1.7963782 51.0686213, -1.7963442 51.0686302, -1.7963182 51.0686424, -1.7963004 51.0686554, -1.7962764 51.0687054, -1.7963145 51.0694131)",,,"['Silver Street', 'Minster Street']",,
32402747,False,unclassified,,True,37.894000000000005,"LINESTRING (-1.7972305 51.0685644, -1.797219 51.068715, -1.7972015 51.0689047)",,,St Thomas's Square,,
150957655,False,tertiary,30 mph,False,65.111,"LINESTRING (-1.7885739 51.0683084, -1.7886801 51.0683086, -1.7895055 51.0683209)",,,Milford Hill,,
98854266,False,residential,,False,33.189,"LINESTRING (-1.7903591 51.0681138, -1.7904122 51.0684104)",,,Culver Street,,
245256334,False,unclassified,,False,41.553,"LINESTRING (-1.8007728 51.0710129, -1.8007779 51.0709978, -1.8007827 51.0709216, -1.8007665 51.070786, -1.8007235 51.0706425)",,,Summerlock Approach,,
261309914,False,residential,,False,121.119,"LINESTRING (-1.7938907 51.0658813, -1.7942196 51.0658908, -1.7945015 51.0658989, -1.7956214 51.0659405)",,,North Walk,,
33103231,False,residential,,False,71.242,"LINESTRING (-1.7913607 51.0679231, -1.7914035 51.0680706, -1.7915436 51.0685534)",,,Gigant Street,,
33103231,False,residential,,True,68.498,"LINESTRING (-1.7913607 51.0679231, -1.7913091 51.0677441, -1.7912675 51.0675637, -1.7912099 51.0673145)",,,Gigant Street,,
"[291938425, 914307909, 291938422]",False,residential,,False,28.835,"LINESTRING (-1.7913607 51.0679231, -1.7912985 51.06793, -1.7911438 51.0679483, -1.7909548 51.0679699)",,,Rolfes Court,,building_passage
"[291938425, 914307909, 291938422]",False,residential,,True,28.835,"LINESTRING (-1.7909548 51.0679699, -1.7911438 51.0679483, -1.7912985 51.06793, -1.7913607 51.0679231)",,,Rolfes Court,,building_passage
66466621,True,tertiary,30 mph,False,11.924,"LINESTRING (-1.793664 51.0668561, -1.7936752 51.0669631)",,,St John's Street,,
292059426,True,tertiary,30 mph,False,17.548000000000002,"LINESTRING (-1.793664 51.0668561, -1.7937493 51.0669256, -1.7938283 51.066975)",,,New Street,,
149296122,False,tertiary,30 mph,True,10.78,"LINESTRING (-1.7938283 51.066975, -1.7936752 51.0669631)",,,New Street,,
149296122,False,tertiary,30 mph,False,267.04699999999997,"LINESTRING (-1.7938283 51.066975, -1.7938522 51.0669769, -1.7952715 51.0671275, -1.7959161 51.0671941, -1.7965691 51.0672621, -1.7974876 51.0673558, -1.7975989 51.0673664)",,,New Street,,
1254852728,False,residential,,False,22.488,"LINESTRING (-1.7931716 51.0669344, -1.7931837 51.0671365)",,,Antelope Court,,
149296129,True,residential,,False,48.284,"LINESTRING (-1.7931716 51.0669344, -1.7928621 51.0669059, -1.7926723 51.0668999, -1.7925696 51.0668888, -1.7924918 51.066869)",,,Ivy Street,,
1254852728,False,residential,,True,22.488,"LINESTRING (-1.7931837 51.0671365, -1.7931716 51.0669344)",,,Antelope Court,,
1254852729,True,residential,,False,4.76,"LINESTRING (-1.7931837 51.0671365, -1.7932107 51.0671758)",,,Antelope Court,,
"[884370426, 327227165]",False,residential,,True,59.559999999999995,"LINESTRING (-1.7927312 51.0673692, -1.7931947 51.0673345, -1.7933159 51.0673254, -1.7932994 51.0672718, -1.7932107 51.0671758)",,,Antelope Court,,
40713293,False,residential,,True,46.772,"LINESTRING (-1.8010064 51.0703271, -1.8010066 51.0704018, -1.8009569 51.0705591, -1.8009016 51.0706219, -1.8007235 51.0706425)",,,Chapel Place,,
370060623,False,unclassified,,True,54.05,"LINESTRING (-1.7884474 51.0692517, -1.7892141 51.0691872)",,,Hill View Road,,
640590366,False,residential,,False,8.605,"LINESTRING (-1.7980396 51.0660769, -1.7981553 51.0661034)",,,North Walk,,
261309914,False,residential,,True,81.45,"LINESTRING (-1.7980396 51.0660769, -1.7976857 51.0660354, -1.7968822 51.0659989)",,,North Walk,,
28198344,False,residential,,True,77.19300000000001,"LINESTRING (-1.792477 51.0654471, -1.7925241 51.0652962, -1.7925863 51.0650827, -1.792679 51.0647646)",2,,Friary Lane,,
701185826,True,residential,,False,46.378,"LINESTRING (-1.792477 51.0654471, -1.7923871 51.0657926, -1.7924095 51.0658581)",2,,Friary Lane,,
927634339,False,residential,,False,14.739,"LINESTRING (-1.8004184 51.0682069, -1.8002816 51.0683078)",,,Cathedral Views,,
"[22931761, 125424978, 125424954]",False,tertiary,30 mph,False,104.748,"LINESTRING (-1.8004184 51.0682069, -1.8005006 51.0682599, -1.8008152 51.068463, -1.801002 51.0685605, -1.8010684 51.0685952, -1.8011452 51.0686094, -1.8011784 51.0686156, -1.8013192 51.068621, -1.8013431 51.068618, -1.8014842 51.0686005, -1.801648 51.0685581)",,,Crane Bridge Road,yes,
"[22931761, 149296125, 62343910]",False,tertiary,30 mph,"[False, True]",225.55699999999996,"LINESTRING (-1.8004184 51.0682069, -1.8003549 51.0681659, -1.8002035 51.0680688, -1.8000836 51.0679907, -1.7997711 51.0678229, -1.7996704 51.0677742, -1.7993487 51.0676246, -1.7992284 51.0675819, -1.7991182 51.0675492, -1.7990063 51.0675239, -1.7988585 51.0674973, -1.7982882 51.0674313, -1.7981108 51.0674143, -1.7980854 51.0674119, -1.7977402 51.0673793, -1.7976858 51.0673746, -1.7975989 51.0673664)",,,"['Crane Street', 'Crane Bridge', 'Crane Bridge Road']",yes,
695789102,False,unclassified,,False,8.757,"LINESTRING (-1.7915704 51.0654975, -1.7916773 51.0654564)",,,Green's Court,,
98938993,False,unclassified,,True,7.314,"LINESTRING (-1.7916773 51.0654564, -1.7916164 51.0654029)",,,Green's Court,,
695789102,False,unclassified,,True,8.757,"LINESTRING (-1.7916773 51.0654564, -1.7915704 51.0654975)",,,Green's Court,,
"[98938993, 1232955275, 1232955276]",False,unclassified,,False,50.06400000000001,"LINESTRING (-1.7916773 51.0654564, -1.7917246 51.0655002, -1.7917624 51.0655426, -1.7917904 51.0656386, -1.7918245 51.0657678, -1.791841 51.0658354, -1.7918566 51.0658862)",,,Green's Court,,building_passage
700585453,False,residential,,False,20.514,"LINESTRING (-1.794012 51.0721851, -1.7942926 51.0721308)",,,Belle Vue Court,,
700585453,False,residential,,True,20.514,"LINESTRING (-1.7942926 51.0721308, -1.794012 51.0721851)",,,Belle Vue Court,,
700585454,False,residential,,False,43.391,"LINESTRING (-1.7942926 51.0721308, -1.7944655 51.0725056)",,,Belle Vue Court,,
700585454,False,residential,,True,17.786,"LINESTRING (-1.7942926 51.0721308, -1.7942238 51.0719768)",,,Belle Vue Court,,
700585454,False,residential,,False,17.786,"LINESTRING (-1.7942238 51.0719768, -1.7942926 51.0721308)",,,Belle Vue Court,,
26470032,False,residential,,False,45.307,"LINESTRING (-1.7944655 51.0725056, -1.7938938 51.0726979)",,,Belle Vue Road,,
700585454,False,residential,,True,43.391,"LINESTRING (-1.7944655 51.0725056, -1.7942926 51.0721308)",,,Belle Vue Court,,
26470032,False,residential,,True,39.972,"LINESTRING (-1.7944655 51.0725056, -1.7945242 51.0724859, -1.79494 51.0724359, -1.7949898 51.0723948)",,,Belle Vue Road,,
760027220,False,residential,,False,10.328,"LINESTRING (-1.7951338 51.0726217, -1.7949881 51.0726374)",,,,,
760027220,False,residential,,True,27.162,"LINESTRING (-1.7951338 51.0726217, -1.7950857 51.0725458, -1.7950511 51.0724914, -1.7949898 51.0723948)",,,,,
772680605,False,residential,,False,47.769999999999996,"LINESTRING (-1.7951338 51.0726217, -1.7952015 51.0726746, -1.7952568 51.0727876, -1.7953052 51.072918, -1.795135 51.072942)",,,,,
760027220,False,residential,,True,10.328,"LINESTRING (-1.7949881 51.0726374, -1.7951338 51.0726217)",,,,,
772680605,False,residential,,True,47.77,"LINESTRING (-1.795135 51.072942, -1.7953052 51.072918, -1.7952568 51.0727876, -1.7952015 51.0726746, -1.7951338 51.0726217)",,,,,
5011022,False,residential,,False,21.221,"LINESTRING (-1.7906531 51.0696215, -1.7906027 51.0694333)",,,Greencroft Street,,
5011022,False,residential,,True,4.164,"LINESTRING (-1.7906531 51.0696215, -1.7906599 51.0696587)",,,Greencroft Street,,
784683681,False,residential,,False,73.133,"LINESTRING (-1.7906531 51.0696215, -1.7909311 51.0696227, -1.7909645 51.069628, -1.790977 51.0696516, -1.7909937 51.0696936, -1.7910438 51.0698457, -1.7910731 51.0698667, -1.7911232 51.0698733, -1.791405 51.0698575)",,,Spinners Court,,
784683681,False,residential,,True,73.133,"LINESTRING (-1.791405 51.0698575, -1.7911232 51.0698733, -1.7910731 51.0698667, -1.7910438 51.0698457, -1.7909937 51.0696936, -1.790977 51.0696516, -1.7909645 51.069628, -1.7909311 51.0696227, -1.7906531 51.0696215)",,,Spinners Court,,
927634339,False,residential,,True,14.739,"LINESTRING (-1.8002816 51.0683078, -1.8004184 51.0682069)",,,Cathedral Views,,
33103197,False,residential,,True,45.143,"LINESTRING (-1.7917897 51.0699285, -1.7916679 51.0695298)",,,Saint Edmund's Church Street,,
1000023330,False,residential,,False,29.341,"LINESTRING (-1.7917897 51.0699285, -1.7922038 51.0698847)",,,Three Cuppes Lane,,
33103197,False,residential,,False,106.6,"LINESTRING (-1.7917897 51.0699285, -1.7919556 51.0704719, -1.7920772 51.07087)",,,Saint Edmund's Church Street,,
1000023330,False,residential,,True,29.341,"LINESTRING (-1.7922038 51.0698847, -1.7917897 51.0699285)",,,Three Cuppes Lane,,
973043724,False,unclassified,,False,8.121,"LINESTRING (-1.791796 51.0652605, -1.7918962 51.0652235)",,,,,
145237286,False,residential,,False,8.987,"LINESTRING (-1.7947964 51.0716924, -1.7947732 51.0716129)",,,Endless Street,,
1123594176,False,residential,,False,5.714,"LINESTRING (-1.7947964 51.0716924, -1.7948768 51.071683)",,,Fulford Place,,
"[26470032, 145237286]",False,residential,,"[False, True]",79.30799999999999,"LINESTRING (-1.7947964 51.0716924, -1.7949831 51.0723302, -1.7949898 51.0723948)",,,"['Belle Vue Road', 'Endless Street']",,
1123594176,False,residential,,True,5.714,"LINESTRING (-1.7948768 51.071683, -1.7947964 51.0716924)",,,Fulford Place,,
145237286,False,residential,,False,33.364,"LINESTRING (-1.7947732 51.0716129, -1.7946868 51.0713178)",,,Endless Street,,
145237286,False,residential,,True,8.987,"LINESTRING (-1.7947732 51.0716129, -1.7947964 51.0716924)",,,Endless Street,,
1123594177,False,residential,,False,36.599,"LINESTRING (-1.7947732 51.0716129, -1.794259 51.0716757)",,,Endle Court,,
1123594177,False,residential,,True,36.599,"LINESTRING (-1.794259 51.0716757, -1.7947732 51.0716129)",,,Endle Court,,
"[1232955283, 28198309]",False,"['living_street', 'residential']",,"[False, True]",44.05200000000001,"LINESTRING (-1.7917391 51.0652525, -1.7916073 51.0652526, -1.7912102 51.0652542, -1.7911087 51.0652536)",,,St Ann Place,,
1232955284,False,residential,,False,8.44,"LINESTRING (-1.7911098 51.0653295, -1.7911087 51.0652536)",,,St Ann Place,,
1232955284,False,residential,,True,8.44,"LINESTRING (-1.7911087 51.0652536, -1.7911098 51.0653295)",,,St Ann Place,,
28198309,False,residential,,False,116.72,"LINESTRING (-1.7911087 51.0652536, -1.7909875 51.0652529, -1.7908799 51.0652545, -1.7908094 51.0652648, -1.790746 51.0652871, -1.7906862 51.0653359, -1.7906621 51.0653981, -1.7906552 51.0654598, -1.7906567 51.065506, -1.7906725 51.0655576, -1.7908328 51.0658579, -1.7909384 51.066059)",,,St Ann Place,,
"[1232955283, 28198309]",False,"['residential', 'living_street']",,"[False, True]",44.052,"LINESTRING (-1.7911087 51.0652536, -1.7912102 51.0652542, -1.7916073 51.0652526, -1.7917391 51.0652525)",,,St Ann Place,,
"[884370426, 327227165]",False,residential,,False,59.56,"LINESTRING (-1.7932107 51.0671758, -1.7932994 51.0672718, -1.7933159 51.0673254, -1.7931947 51.0673345, -1.7927312 51.0673692)",,,Antelope Court,,
