osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction,lanes
100005418,Laroc Close,residential,,False,False,36.898,,"LINESTRING (-0.1731754 52.3165742, -0.1728949 52.3162901)",,
1074496201,,secondary,30 mph,True,False,1.531,,"LINESTRING (-0.1749762 52.3192844, -0.1749977 52.3192885)",roundabout,
104980729,Mill Yard,unclassified,5 mph,False,False,50.756,,"LINESTRING (-0.1765351 52.3204859, -0.1764693 52.3205056, -0.1763091 52.3205397, -0.176098 52.3205744, -0.1758301 52.3206343)",,
313065920,Causeway,secondary,30 mph,True,False,9.355,,"LINESTRING (-0.1749977 52.3192885, -0.175114 52.3192435)",,
1074496198,,secondary,30 mph,True,False,8.206,,"LINESTRING (-0.1749977 52.3192885, -0.1750195 52.3192939, -0.1750384 52.3193023, -0.1750532 52.3193134, -0.1750635 52.3193275, -0.1750673 52.3193427)",roundabout,
4274940,Cambridge Street,secondary,30 mph,True,False,14.856,B1044,"LINESTRING (-0.1748881 52.319365, -0.1747307 52.3192723)",,
1074496199,,secondary,30 mph,True,False,12.513,,"LINESTRING (-0.1748881 52.319365, -0.1748816 52.3193479, -0.1748838 52.3193304, -0.1748927 52.3193163, -0.1749074 52.319304, -0.1749269 52.3192946, -0.1749498 52.3192887, -0.1749762 52.3192844)",roundabout,
129520771,,secondary,30 mph,True,False,5.8469999999999995,,"LINESTRING (-0.1749507 52.3193986, -0.1749244 52.3193916, -0.1749029 52.31938, -0.1748881 52.319365)",roundabout,
1074496200,,secondary,30 mph,True,False,1.713,,"LINESTRING (-0.1750673 52.3193427, -0.1750643 52.319358)",roundabout,
4214690,Causeway,secondary,30 mph,True,False,11.588000000000001,,"LINESTRING (-0.175114 52.3192435, -0.1751085 52.3192798, -0.1750673 52.3193427)",,
313066489,Causeway,secondary,20 mph,False,False,56.446,,"LINESTRING (-0.175114 52.3192435, -0.1751568 52.3191425, -0.1751566 52.3189959, -0.1751594 52.3187392)",,
104980718,Cambridge Street,secondary,30 mph,True,False,16.741,B1044,"LINESTRING (-0.1747307 52.3192723, -0.1749762 52.3192844)",,
30713546,Chadley Lane,residential,,False,False,95.757,,"LINESTRING (-0.1747307 52.3192723, -0.1746944 52.319303, -0.1745831 52.3194244, -0.1743691 52.3197559, -0.1742674 52.3200777)",,
313065918,Cambridge Street,secondary,20 mph,False,False,66.614,B1044,"LINESTRING (-0.1747307 52.3192723, -0.1742922 52.3192303, -0.1737585 52.3191986)",approach,
30713510,Allen Farm Close,residential,,False,False,7.569,,"LINESTRING (-0.1756895 52.3155134, -0.1757971 52.3155309)",,
570383597,Allen Farm Close,residential,,False,False,7.251,,"LINESTRING (-0.1756895 52.3155134, -0.1756911 52.3154482)",,
30713510,Allen Farm Close,residential,,False,True,75.39,,"LINESTRING (-0.1756895 52.3155134, -0.1751204 52.3156679, -0.1746388 52.3157095)",,
570383597,Allen Farm Close,residential,,False,True,7.251,,"LINESTRING (-0.1756911 52.3154482, -0.1756895 52.3155134)",,
27928981,Fox Grove,residential,,False,False,139.82999999999998,,"LINESTRING (-0.170663 52.3210369, -0.1707134 52.3209885, -0.1692206 52.3204713, -0.1690039 52.3203982)",,
