osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,tunnel
463271347,,Rathad nan Glag,residential,,False,True,132.233,"LINESTRING (-6.3833837 58.2079513, -6.3833183 58.207861, -6.3831056 58.2077573, -6.3828146 58.2076154, -6.3826573 58.2075494, -6.3817214 58.2071653)",,,
36227198,,Sràid Leòdhais,residential,,False,False,165.662,"LINESTRING (-6.3840024 58.209006, -6.3847103 58.2104484)",,,
117933666,,Sràid Fhrangain,residential,,False,False,130.795,"LINESTRING (-6.3840024 58.209006, -6.3818642 58.2093447)",1,4,
117933666,,Sràid Fhrangain,residential,,False,True,70.17,"LINESTRING (-6.3840024 58.209006, -6.3851645 58.208853)",1,4,
38207601,,Sràid Chàidh,residential,,True,False,44.91,"LINESTRING (-6.3858553 58.2102884, -6.3856669 58.2098969)",,,
460747015,,Sràid na h-Eaglaise,tertiary,,False,False,69.391,"LINESTRING (-6.3858553 58.2102884, -6.3847103 58.2104484)",,,
36235614,,Sràid na h-Eaglaise,tertiary,,True,False,114.747,"LINESTRING (-6.3858553 58.2102884, -6.3868333 58.210149, -6.3873316 58.2100779, -6.3877461 58.2100187)",,,
36214701,A866,Sràid Sheumais,primary,30 mph,False,False,76.734,"LINESTRING (-6.384627 58.2077361, -6.3844102 58.2077695, -6.3842637 58.2077922, -6.383815 58.207862, -6.3833837 58.2079513)",,,
36214701,A866,Sràid Sheumais,primary,30 mph,False,True,61.063,"LINESTRING (-6.384627 58.2077361, -6.3851857 58.2076543, -6.3852227 58.2076448, -6.3853812 58.2076041, -6.3855634 58.2075178)",,,
36214725,B8027,Rathad MhicMhathain,secondary,30 mph,False,False,50.511,"LINESTRING (-6.3818642 58.2093447, -6.3816605 58.2089033)",,,
36214725,B8027,Rathad MhicMhathain,secondary,30 mph,False,True,9.441,"LINESTRING (-6.3818642 58.2093447, -6.3819038 58.209427)",,,
117933666,,Sràid Fhrangain,residential,,False,True,130.795,"LINESTRING (-6.3818642 58.2093447, -6.3840024 58.209006)",1,4,
38207601,,Sràid Chàidh,residential,,True,False,88.187,"LINESTRING (-6.3851645 58.208853, -6.3847845 58.2080856)",,,
117933666,,Sràid Fhrangain,residential,,False,False,70.17,"LINESTRING (-6.3851645 58.208853, -6.3840024 58.209006)",1,4,
36214697,,Mol a Tuath,residential,,False,True,55.18600000000001,"LINESTRING (-6.3913893 58.2083548, -6.3911121 58.2083817, -6.3906245 58.208419, -6.3904571 58.2084167)",,,
36214709,,Sràid a' Chidhe,residential,,True,False,43.141,"LINESTRING (-6.3913748 58.2079669, -6.3913811 58.2081353, -6.3913838 58.2082087, -6.3913893 58.2083548)",,,
36214712,,,residential,,True,False,60.202,"LINESTRING (-6.3913748 58.2079669, -6.3906396 58.208071, -6.3903819 58.2081065)",,,
36214725,B8027,Rathad MhicMhathain,secondary,30 mph,False,True,50.511,"LINESTRING (-6.3816605 58.2089033, -6.3818642 58.2093447)",,,
36227197,,Rathad a' Ghàraidh,residential,,False,False,129.123,"LINESTRING (-6.3816605 58.2089033, -6.3837813 58.2085869)",,,
36214725,B8027,Rathad MhicMhathain,secondary,30 mph,False,False,35.384,"LINESTRING (-6.3816605 58.2089033, -6.3814822 58.2086924, -6.3814226 58.2086109)",,,
36227197,,Rathad a' Ghàraidh,residential,,False,True,129.123,"LINESTRING (-6.3837813 58.2085869, -6.3816605 58.2089033)",,,
38091349,,Sràid Leòdhais,residential,,True,False,48.368,"LINESTRING (-6.3837813 58.2085869, -6.3840024 58.209006)",,,
38091357,,Rathad an Aiseig,residential,,False,False,41.193,"LINESTRING (-6.3817214 58.2071653, -6.3821868 58.2068876)",,,
463271347,,Rathad nan Glag,residential,,False,True,26.152,"LINESTRING (-6.3817214 58.2071653, -6.3813793 58.2070142)",,,
463271347,,Rathad nan Glag,residential,,False,False,132.233,"LINESTRING (-6.3817214 58.2071653, -6.3826573 58.2075494, -6.3828146 58.2076154, -6.3831056 58.2077573, -6.3833183 58.207861, -6.3833837 58.2079513)",,,
463271347,,Rathad nan Glag,residential,,False,False,26.152,"LINESTRING (-6.3813793 58.2070142, -6.3817214 58.2071653)",,,
38091357,,Rathad an Aiseig,residential,,False,True,41.193,"LINESTRING (-6.3821868 58.2068876, -6.3817214 58.2071653)",,,
"[38091357, 987466607]",,Rathad an Aiseig,residential,,False,False,73.38499999999999,"LINESTRING (-6.3821868 58.2068876, -6.3829274 58.2064734, -6.3830509 58.2064099)",,,
38092321,,Cearcall Chnoc nan Gobhar,residential,,False,True,35.245,"LINESTRING (-6.3809677 58.2121141, -6.3805284 58.2118975)",,,
38092322,,Cearcall Chnoc nan Gobhar,residential,,False,True,69.827,"LINESTRING (-6.3809677 58.2121141, -6.381008 58.2120876, -6.381038 58.2120679, -6.3812383 58.2119361, -6.3812886 58.2118638, -6.3814339 58.2116548, -6.3814016 58.2115559)",,,
99598,,An Cladhan,residential,,False,True,48.581,"LINESTRING (-6.3850028 58.2120808, -6.3852995 58.2122351, -6.3855929 58.2123878)",,,
36214725,B8027,Rathad MhicMhathain,secondary,30 mph,False,False,9.441,"LINESTRING (-6.3819038 58.209427, -6.3818642 58.2093447)",,,
36214725,B8027,Rathad MhicMhathain,secondary,30 mph,False,True,186.55,"LINESTRING (-6.3819038 58.209427, -6.381961 58.2095496, -6.3826639 58.2110562)",,,
40639733,,Rathad nam Buailtean,residential,,False,False,63.967,"LINESTRING (-6.3819038 58.209427, -6.3816509 58.2095179, -6.3814609 58.209588, -6.3813053 58.2096713, -6.3810639 58.2097914)",,,
33881786,,Mol a Deas,residential,,False,False,23.017999999999997,"LINESTRING (-6.3915781 58.2075133, -6.3914142 58.2075568, -6.3912307 58.2075628, -6.3912052 58.2075636)",,,
38207601,,Sràid Chàidh,residential,,True,False,39.943,"LINESTRING (-6.3847845 58.2080856, -6.384627 58.2077361)",,,
"[389214749, 121287415]",,MacKay Court,residential,,False,True,19.197,"LINESTRING (-6.3847845 58.2080856, -6.3848856 58.208071, -6.3851004 58.2080397)",,,building_passage
"[389214749, 121287415]",,MacKay Court,residential,,False,False,19.197,"LINESTRING (-6.3851004 58.2080397, -6.3848856 58.208071, -6.3847845 58.2080856)",,,building_passage
40639733,,Rathad nam Buailtean,residential,,False,True,63.967,"LINESTRING (-6.3810639 58.2097914, -6.3813053 58.2096713, -6.3814609 58.209588, -6.3816509 58.2095179, -6.3819038 58.209427)",,,
33881738,,Iomair Sligeach,tertiary,30 mph,False,True,194.408,"LINESTRING (-6.3830509 58.2064099, -6.3832981 58.2065632, -6.3836829 58.206727, -6.3842605 58.2069527, -6.3847338 58.2071248, -6.3851729 58.2072638, -6.3854827 58.2074107, -6.3855634 58.2075178)",,,
"[38091357, 987466607]",,Rathad an Aiseig,residential,,False,True,73.38499999999999,"LINESTRING (-6.3830509 58.2064099, -6.3829274 58.2064734, -6.3821868 58.2068876)",,,
38207601,,Sràid Chàidh,residential,,True,False,119.749,"LINESTRING (-6.3856669 58.2098969, -6.3851645 58.208853)",,,
1104705394,,Murray Place,residential,,False,False,10.112,"LINESTRING (-6.3856669 58.2098969, -6.3857476 58.2098784, -6.3858293 58.2098668)",,,
1104705394,,Murray Place,residential,,False,False,54.624,"LINESTRING (-6.3858293 58.2098668, -6.3858754 58.2098429, -6.3859473 58.209806, -6.3860209 58.2097878, -6.3860963 58.2097826, -6.3861806 58.2097906, -6.3862134 58.2098195, -6.3862046 58.2098555, -6.3861407 58.2098766, -6.3860493 58.2098831, -6.3859624 58.2098822, -6.3858976 58.2098775, -6.3858639 58.2098742, -6.3858293 58.2098668)",,,
1104705394,,Murray Place,residential,,False,True,54.624,"LINESTRING (-6.3858293 58.2098668, -6.3858639 58.2098742, -6.3858976 58.2098775, -6.3859624 58.2098822, -6.3860493 58.2098831, -6.3861407 58.2098766, -6.3862046 58.2098555, -6.3862134 58.2098195, -6.3861806 58.2097906, -6.3860963 58.2097826, -6.3860209 58.2097878, -6.3859473 58.209806, -6.3858754 58.2098429, -6.3858293 58.2098668)",,,
1104705394,,Murray Place,residential,,False,True,10.112,"LINESTRING (-6.3858293 58.2098668, -6.3857476 58.2098784, -6.3856669 58.2098969)",,,
