osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,junction,bridge,access
6178876,True,,tertiary,30 mph,False,13.773000000000001,2,"LINESTRING (-3.5098529 55.883084, -3.5099077 55.8830839, -3.5099607 55.8830947, -3.5100025 55.8831146, -3.5100297 55.8831413)",roundabout,,
271561222,True,Almondvale Road,tertiary,30 mph,False,63.061,,"LINESTRING (-3.5098529 55.883084, -3.5099177 55.8830606, -3.5099698 55.8830247, -3.5101012 55.8829002, -3.5102136 55.8828512, -3.5103369 55.8828129, -3.5104946 55.8827929, -3.5106423 55.8827839)",,,
6178876,True,,tertiary,30 mph,False,10.256,2,"LINESTRING (-3.5100297 55.8831413, -3.510039 55.8831716, -3.5100292 55.8832019, -3.5100016 55.8832284)",roundabout,,
6178876,True,,tertiary,30 mph,False,13.928,2,"LINESTRING (-3.5100016 55.8832284, -3.5099556 55.8832491, -3.5099036 55.8832602, -3.5098499 55.883258, -3.5097988 55.8832468)",roundabout,,
271561225,True,Almondvale South,unclassified,30 mph,False,23.019,,"LINESTRING (-3.5100016 55.8832284, -3.5099736 55.8833492, -3.509973 55.8834344)",,,
6178941,True,Multiplex Roundabout,tertiary,30 mph,False,10.759999999999998,,"LINESTRING (-3.5164545 55.8815259, -3.5164155 55.8815031, -3.5163964 55.8814814, -3.5163878 55.8814567, -3.5163886 55.8814409)",roundabout,,
271513972,True,Almondvale Road,tertiary,30 mph,False,61.185,1,"LINESTRING (-3.5164545 55.8815259, -3.516275 55.8815472, -3.5160592 55.8815615, -3.5159155 55.881571, -3.5157285 55.8815891, -3.5154879 55.8816172)",,,
6178941,True,Multiplex Roundabout,tertiary,30 mph,False,20.948999999999998,,"LINESTRING (-3.5165386 55.8813593, -3.516614 55.8813657, -3.5166551 55.8813792, -3.5167027 55.8814136, -3.5167171 55.8814533, -3.5167043 55.8814874)",roundabout,,
271513966,True,Almondvale Road,tertiary,30 mph,False,48.418,1,"LINESTRING (-3.5165386 55.8813593, -3.5166358 55.8813033, -3.517238 55.8811869)",,,
6178941,True,Multiplex Roundabout,tertiary,30 mph,False,10.636,,"LINESTRING (-3.5166698 55.8815163, -3.516586 55.881542, -3.516511 55.881541)",roundabout,,
271513976,True,Almondvale Avenue,unclassified,30 mph,False,26.194000000000003,1,"LINESTRING (-3.5166698 55.8815163, -3.5166744 55.8815612, -3.5167125 55.8816527, -3.5167635 55.881745)",,,
227878274,False,,residential,30 mph,True,38.778,,"LINESTRING (-3.5135666 55.8820942, -3.51385 55.8824046)",,,
271561219,False,Almondvale Road,tertiary,30 mph,True,197.852,,"LINESTRING (-3.5135666 55.8820942, -3.5106423 55.8827839)",,,
374864937,False,Almondvale Road,tertiary,30 mph,False,131.044,,"LINESTRING (-3.5135666 55.8820942, -3.5154879 55.8816172)",,,
271509205,True,Almondvale Avenue,unclassified,30 mph,False,18.525,,"LINESTRING (-3.5184829 55.8841397, -3.5184728 55.8839732)",,,
22752377,True,Bubbles Roundabout,tertiary,30 mph,False,13.312999999999999,,"LINESTRING (-3.5184829 55.8841397, -3.5185305 55.88411, -3.5185902 55.8840883, -3.5186579 55.8840761)",roundabout,,
271561207,True,Almondvale Drive,tertiary,30 mph,False,28.913,,"LINESTRING (-3.5074233 55.8866021, -3.5075333 55.8863495)",,,
22752403,True,Town Centre Roundabout,tertiary,30 mph,False,14.447,,"LINESTRING (-3.5074233 55.8866021, -3.5074737 55.8865844, -3.5075375 55.8865744, -3.5076427 55.8865815)",roundabout,,
374981466,True,Town Centre Roundabout,tertiary,30 mph,False,33.918,,"LINESTRING (-3.507717 55.8867868, -3.5076607 55.8868088, -3.5075865 55.8868205, -3.5075134 55.8868177, -3.5074577 55.8868056, -3.5073872 55.886771, -3.5073667 55.8867522, -3.5073456 55.8867133, -3.507346 55.8866798)",roundabout,,
22752403,True,Town Centre Roundabout,tertiary,30 mph,False,10.061,,"LINESTRING (-3.507346 55.8866798, -3.5073679 55.886641, -3.5074233 55.8866021)",roundabout,,
201818672,False,Kenilworth Rise,residential,20 mph,False,62.68,,"LINESTRING (-3.507318 55.8810758, -3.5074076 55.881241, -3.5075719 55.8815441, -3.5076104 55.8816151)",,,
227878274,False,,residential,30 mph,False,70.094,,"LINESTRING (-3.5142327 55.8829862, -3.5142384 55.8828813, -3.5141852 55.8827812, -3.5140734 55.8826492, -3.51385 55.8824046)",,,
"[1026196864, 1026196865, 227878260]",False,Almondvale South,residential,30 mph,True,135.15800000000002,2,"LINESTRING (-3.5136783 55.883084, -3.5132896 55.8831825, -3.5131303 55.8832225, -3.512487 55.8833861, -3.5121671 55.8834632, -3.5116923 55.88357)",,yes,
"[271561224, 227878259, 227878261]",False,Almondvale South,unclassified,30 mph,False,52.448,,"LINESTRING (-3.509973 55.8834344, -3.5100301 55.8835092, -3.5100852 55.8835764, -3.5102506 55.8837828, -3.5102793 55.8838714)",,yes,
271561226,True,Almondvale South,unclassified,30 mph,False,23.537,,"LINESTRING (-3.509973 55.8834344, -3.5098967 55.8833436, -3.5097988 55.8832468)",,,
227709929,False,Almondvale South,residential,,True,33.795,,"LINESTRING (-3.5116923 55.88357, -3.5115862 55.8834261, -3.5114991 55.8833079, -3.5115043 55.8832878)",,,
"[1026196864, 1026196865, 227878260]",False,Almondvale South,residential,30 mph,False,135.158,2,"LINESTRING (-3.5116923 55.88357, -3.5121671 55.8834632, -3.512487 55.8833861, -3.5131303 55.8832225, -3.5132896 55.8831825, -3.5136783 55.883084)",,yes,
227878260,False,Almondvale South,residential,30 mph,True,94.77600000000001,2,"LINESTRING (-3.5116923 55.88357, -3.5105681 55.8838394, -3.5104166 55.8838677, -3.5102793 55.8838714)",,,
271509200,True,Almondvale Avenue,unclassified,30 mph,False,16.254,,"LINESTRING (-3.5184728 55.8839732, -3.5186579 55.8840761)",,,
"[23037632, 23037633, 915781127, 271509202, 737548220, 737548222]",False,Almondvale Avenue,unclassified,30 mph,"[False, True]",269.73900000000003,"['2', '3']","LINESTRING (-3.5184728 55.8839732, -3.5180924 55.8834773, -3.5177364 55.8830358, -3.5173561 55.882528, -3.5171425 55.8822429, -3.5170737 55.882151, -3.517023 55.8820833, -3.5169807 55.8820281, -3.5169144 55.8819418, -3.5167635 55.881745)",,,no
22752377,True,Bubbles Roundabout,tertiary,30 mph,False,12.434000000000001,,"LINESTRING (-3.5186579 55.8840761, -3.5187242 55.8840739, -3.5187895 55.8840809, -3.5188498 55.8840966)",roundabout,,
271513964,False,Almondvale Road,tertiary,30 mph,False,83.195,2,"LINESTRING (-3.517238 55.8811869, -3.5184537 55.880879)",,,
271513968,True,Almondvale Road,tertiary,30 mph,False,47.441,2,"LINESTRING (-3.517238 55.8811869, -3.5170391 55.8812843, -3.5168448 55.8814199, -3.5168088 55.8814451, -3.5167043 55.8814874)",,,
374864937,False,Almondvale Road,tertiary,30 mph,True,131.044,,"LINESTRING (-3.5154879 55.8816172, -3.5135666 55.8820942)",,,
271513970,True,Almondvale Road,tertiary,30 mph,False,60.260999999999996,2,"LINESTRING (-3.5154879 55.8816172, -3.5155965 55.8815758, -3.5158578 55.8815241, -3.5161279 55.8815035, -3.5162644 55.88148, -3.5163886 55.8814409)",,,
271513974,True,Almondvale Avenue,unclassified,30 mph,False,27.656,1,"LINESTRING (-3.5167635 55.881745, -3.516627 55.881623, -3.516511 55.881541)",,,
"[23037632, 23037633, 915781127, 271509202, 737548220, 737548222]",False,Almondvale Avenue,unclassified,30 mph,"[False, True]",269.739,"['2', '3']","LINESTRING (-3.5167635 55.881745, -3.5169144 55.8819418, -3.5169807 55.8820281, -3.517023 55.8820833, -3.5170737 55.882151, -3.5171425 55.8822429, -3.5173561 55.882528, -3.5177364 55.8830358, -3.5180924 55.8834773, -3.5184728 55.8839732)",,,no
271561214,True,Almondvale Road,tertiary,30 mph,False,32.342,3,"LINESTRING (-3.5221306 55.8799533, -3.5225273 55.879766)",,,
"[87053762, 87053764, 22068077, 706146157, 379840826]",False,Almondvale Road,tertiary,30 mph,True,181.731,2,"LINESTRING (-3.5221306 55.8799533, -3.5215449 55.8801054, -3.5207783 55.8803075, -3.5201228 55.8804684, -3.51967 55.8805866, -3.5194817 55.8806338)",,yes,
23253618,False,Mowbray Rise,residential,20 mph,False,9.561,,"LINESTRING (-3.5100069 55.8814604, -3.5100519 55.8815426)",,,
23253618,False,Mowbray Rise,residential,20 mph,True,24.918,,"LINESTRING (-3.5100069 55.8814604, -3.5098872 55.8812466)",,,
301842082,False,Mowbray Rise,residential,20 mph,False,7.725,,"LINESTRING (-3.5100069 55.8814604, -3.5098884 55.8814806)",,,
301842082,False,Mowbray Rise,residential,20 mph,True,7.725,,"LINESTRING (-3.5098884 55.8814806, -3.5100069 55.8814604)",,,
553340119,False,Mowbray Rise,residential,20 mph,True,7.699,,"LINESTRING (-3.5097376 55.8802535, -3.5098551 55.8802323)",,,
23253631,False,Mowbray Rise,residential,20 mph,False,6.57,,"LINESTRING (-3.5098551 55.8802323, -3.5099552 55.8802139)",,,
553340119,False,Mowbray Rise,residential,20 mph,False,7.699,,"LINESTRING (-3.5098551 55.8802323, -3.5097376 55.8802535)",,,
23253631,False,Mowbray Rise,residential,20 mph,True,52.979,,"LINESTRING (-3.5098551 55.8802323, -3.5099721 55.8804477, -3.5100427 55.8805753, -3.5101048 55.8806877)",,,
672642212,False,Owen Square,residential,30 mph,True,3.251,,"LINESTRING (-3.5106649 55.8820431, -3.5106153 55.8820521)",,,
672642214,False,Owen Square,residential,30 mph,False,3.306,,"LINESTRING (-3.5105965 55.8820243, -3.5106153 55.8820521)",,,
672642213,False,Owen Square,residential,30 mph,True,8.698,,"LINESTRING (-3.5091196 55.882781, -3.5090563 55.8827113)",,,
672642214,False,Owen Square,residential,30 mph,False,12.253,,"LINESTRING (-3.5091196 55.882781, -3.5089463 55.8828329)",,,
672642214,False,Owen Square,residential,30 mph,True,71.122,,"LINESTRING (-3.5091196 55.882781, -3.510097 55.8824515)",,,
672642213,False,Owen Square,residential,30 mph,False,8.698,,"LINESTRING (-3.5090563 55.8827113, -3.5091196 55.882781)",,,
672642214,False,Owen Square,residential,30 mph,True,12.253,,"LINESTRING (-3.5089463 55.8828329, -3.5091196 55.882781)",,,
672642212,False,Owen Square,residential,30 mph,False,3.251,,"LINESTRING (-3.5106153 55.8820521, -3.5106649 55.8820431)",,,
672642214,False,Owen Square,residential,30 mph,False,6.683,,"LINESTRING (-3.5106153 55.8820521, -3.5106528 55.8821084)",,,
672642214,False,Owen Square,residential,30 mph,True,3.306,,"LINESTRING (-3.5106153 55.8820521, -3.5105965 55.8820243)",,,
672642214,False,Owen Square,residential,30 mph,False,71.122,,"LINESTRING (-3.510097 55.8824515, -3.5091196 55.882781)",,,
672642215,False,Owen Square,residential,30 mph,True,46.86,,"LINESTRING (-3.510097 55.8824515, -3.5097744 55.8820709)",,,
672642214,False,Owen Square,residential,30 mph,True,65.265,,"LINESTRING (-3.510097 55.8824515, -3.5107085 55.8823056, -3.5107541 55.8822605, -3.5106528 55.8821084)",,,
271513964,False,Almondvale Road,tertiary,30 mph,True,83.195,2,"LINESTRING (-3.5184537 55.880879, -3.517238 55.8811869)",,,
706146152,True,Almondvale Road,tertiary,30 mph,False,28.219,2,"LINESTRING (-3.5184537 55.880879, -3.518822 55.8807316)",,,
706146154,True,Almondvale South,unclassified,30 mph,False,25.875,2,"LINESTRING (-3.5191866 55.8810387, -3.5189441 55.8808499)",,,
69973863,False,Almondvale South,unclassified,30 mph,True,160.406,2,"LINESTRING (-3.5191866 55.8810387, -3.519543 55.8814721, -3.5195797 55.8815631, -3.5197522 55.88156, -3.5198374 55.8815549, -3.5203475 55.881435, -3.5209227 55.8812978, -3.5210404 55.8812917)",,,
379840825,True,Almondvale Road,tertiary,30 mph,False,27.131,2,"LINESTRING (-3.5194817 55.8806338, -3.5191403 55.880785)",,,
"[87053762, 87053764, 22068077, 706146157, 379840826]",False,Almondvale Road,tertiary,30 mph,False,181.731,2,"LINESTRING (-3.5194817 55.8806338, -3.51967 55.8805866, -3.5201228 55.8804684, -3.5207783 55.8803075, -3.5215449 55.8801054, -3.5221306 55.8799533)",,yes,
672642214,False,Owen Square,residential,30 mph,True,6.683,,"LINESTRING (-3.5106528 55.8821084, -3.5106153 55.8820521)",,,
819936188,False,Owen Square,residential,30 mph,True,12.607,,"LINESTRING (-3.5106528 55.8821084, -3.5108426 55.8820694)",,,
672642214,False,Owen Square,residential,30 mph,False,65.265,,"LINESTRING (-3.5106528 55.8821084, -3.5107541 55.8822605, -3.5107085 55.8823056, -3.510097 55.8824515)",,,
819936188,False,Owen Square,residential,30 mph,False,12.607,,"LINESTRING (-3.5108426 55.8820694, -3.5106528 55.8821084)",,,
875561400,False,Owen Court,residential,,True,44.324,,"LINESTRING (-3.5113804 55.8816752, -3.511481 55.8818249, -3.5115132 55.8818452, -3.5115561 55.8818565, -3.5116017 55.8818558, -3.5118677 55.8818)",,,
23264063,False,Beveridge Square,unclassified,30 mph,False,7.292,2,"LINESTRING (-3.5118677 55.8818, -3.5119052 55.8818428, -3.5119198 55.8818587)",,,
23264063,False,Beveridge Square,unclassified,30 mph,True,49.208,2,"LINESTRING (-3.5118677 55.8818, -3.5117312 55.8816441, -3.5115765 55.8815397, -3.5114142 55.8814426)",,,
875561400,False,Owen Court,residential,,False,44.324,,"LINESTRING (-3.5118677 55.8818, -3.5116017 55.8818558, -3.5115561 55.8818565, -3.5115132 55.8818452, -3.511481 55.8818249, -3.5113804 55.8816752)",,,
227878274,False,,residential,30 mph,False,38.778,,"LINESTRING (-3.51385 55.8824046, -3.5135666 55.8820942)",,,
1114904597,False,Almondvale Court,residential,,False,40.741,,"LINESTRING (-3.51385 55.8824046, -3.5144544 55.8822656)",,,
227878274,False,,residential,30 mph,True,70.094,,"LINESTRING (-3.51385 55.8824046, -3.5140734 55.8826492, -3.5141852 55.8827812, -3.5142384 55.8828813, -3.5142327 55.8829862)",,,
1114904597,False,Almondvale Court,residential,,False,40.317,,"LINESTRING (-3.5149449 55.8821529, -3.5151939 55.8824875)",,,
1114904597,False,Almondvale Court,residential,,True,33.059,,"LINESTRING (-3.5149449 55.8821529, -3.5144544 55.8822656)",,,
1114904598,False,Almondvale Court,residential,,False,17.706,,"LINESTRING (-3.5149449 55.8821529, -3.5148462 55.8820036)",,,
1114904597,False,Almondvale Court,residential,,True,40.317,,"LINESTRING (-3.5151939 55.8824875, -3.5149449 55.8821529)",,,
1114904598,False,Almondvale Court,residential,,True,17.706,,"LINESTRING (-3.5148462 55.8820036, -3.5149449 55.8821529)",,,
1114904597,False,Almondvale Court,residential,,False,33.059,,"LINESTRING (-3.5144544 55.8822656, -3.5149449 55.8821529)",,,
1114904597,False,Almondvale Court,residential,,True,40.741,,"LINESTRING (-3.5144544 55.8822656, -3.51385 55.8824046)",,,
1114904599,False,Almondvale Court,residential,,False,41.229,,"LINESTRING (-3.5144544 55.8822656, -3.5147089 55.8826078)",,,
1114904599,False,Almondvale Court,residential,,True,41.229,,"LINESTRING (-3.5147089 55.8826078, -3.5144544 55.8822656)",,,
