osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,access,geometry,bridge,tunnel
149062183,,Windmill Hill,residential,False,True,175.56300000000002,,,,"LINESTRING (-4.3599002 50.6338041, -4.3599628 50.6339525, -4.3602359 50.6345993, -4.3604737 50.634954, -4.3607317 50.6352861)",,
173867034,,,unclassified,False,False,4.894,,,,"LINESTRING (-4.3608033 50.6369231, -4.3608387 50.6369171, -4.3608623 50.6369027)",,
173867034,,,unclassified,False,True,27.56,,,,"LINESTRING (-4.3608033 50.6369231, -4.3607455 50.6369145, -4.3606693 50.6368903, -4.3604574 50.6368108)",,
377847558,,High Street,unclassified,True,False,74.14599999999999,,,,"LINESTRING (-4.3608033 50.6369231, -4.3607954 50.6369586, -4.360777 50.6370004, -4.360678 50.6371134, -4.3605194 50.6373033, -4.3603941 50.6374457, -4.3603455 50.6374744, -4.3603364 50.6374797, -4.3602935 50.6374932)",,
364701567,A388,,primary,False,True,272.38500000000005,2,,,"LINESTRING (-4.3628145 50.6364415, -4.3630809 50.636562, -4.363203 50.6366242, -4.3632834 50.6366713, -4.3633428 50.6367382, -4.3633747 50.6367978, -4.3633817 50.636873, -4.3633707 50.6369437, -4.3631524 50.6376153, -4.3630625 50.6380909, -4.3630684 50.6382391, -4.3631291 50.6383502, -4.3632989 50.6385099, -4.3634491 50.6386435)",,
1230800517,A388,,primary,True,False,43.831,2,,,"LINESTRING (-4.3628145 50.6364415, -4.3626268 50.6363669, -4.3625456 50.636329, -4.3624802 50.6362838, -4.3624467 50.6362417, -4.36244 50.6362088, -4.3624492 50.6361611)",,
173867034,,,unclassified,False,False,27.56,,,,"LINESTRING (-4.3604574 50.6368108, -4.3606693 50.6368903, -4.3607455 50.6369145, -4.3608033 50.6369231)",,
377883540,,Broad Street,residential,True,False,34.096,,,,"LINESTRING (-4.3604574 50.6368108, -4.3603009 50.6368852, -4.3601158 50.6369681, -4.360091 50.6369745, -4.3600565 50.636974)",,
34040076,A388,Western Road,primary,False,True,134.64800000000002,2,30 mph,,"LINESTRING (-4.3628207 50.6359942, -4.3629982 50.6359304, -4.3631297 50.6358687, -4.3633388 50.6357481, -4.3634511 50.6356665, -4.3635452 50.6355724, -4.3636471 50.6354731, -4.3637183 50.6353702, -4.3639529 50.6350557)",,
1230800513,A388,Western Road,primary,True,False,23.348,2,30 mph,,"LINESTRING (-4.3628207 50.6359942, -4.3626914 50.6360644, -4.3626565 50.6360929, -4.3626317 50.6361226, -4.362621 50.6361542)",,
173867051,,,residential,False,True,83.585,,,,"LINESTRING (-4.36175 50.6348594, -4.361213 50.6341893)",,
173867051,,,residential,False,False,88.41300000000001,,,,"LINESTRING (-4.36175 50.6348594, -4.3612236 50.6350636, -4.3610976 50.6351963, -4.3607317 50.6352861)",,
182542083,,,residential,False,True,65.80799999999999,,,,"LINESTRING (-4.36175 50.6348594, -4.3619083 50.6349363, -4.3623181 50.6353223)",,
42229127,,,residential,False,True,10.949,,,,"LINESTRING (-4.3623045 50.6361962, -4.362389 50.6361724, -4.3624492 50.6361611)",,
67802398,,Dockey,unclassified,False,False,77.951,,,,"LINESTRING (-4.3623045 50.6361962, -4.3622696 50.6361592, -4.3619243 50.6359563, -4.3616433 50.6358079, -4.3616118 50.6357764, -4.3615991 50.6357484, -4.3615991 50.6357186, -4.3616205 50.6356905)",,
586492778,,,residential,False,False,72.653,,,,"LINESTRING (-4.3623045 50.6361962, -4.361893 50.6363389, -4.3614154 50.6365258)",,
149062183,,Windmill Hill,residential,False,False,24.304,,,,"LINESTRING (-4.3608958 50.6354783, -4.3607317 50.6352861)",,
149062183,,Windmill Hill,residential,False,True,14.19,,,,"LINESTRING (-4.3608958 50.6354783, -4.3609948 50.6355894)",,
67805859,,Bounsall's Lane,residential,False,True,182.38299999999998,,,,"LINESTRING (-4.3608958 50.6354783, -4.3606935 50.6354778, -4.3605505 50.63549, -4.3603304 50.6355065, -4.3602497 50.6355125, -4.3599557 50.6354878, -4.359743 50.6354589, -4.359562 50.635437, -4.3590152 50.6353635, -4.3586893 50.6353031, -4.3583519 50.6352778)",,
67802406,,Tower Street,unclassified,False,False,15.619,,,,"LINESTRING (-4.3625832 50.6392593, -4.3624326 50.6391563)",,
42229088,,St Thomas Hill,unclassified,False,False,154.91400000000002,,,,"LINESTRING (-4.3625832 50.6392593, -4.363107 50.6395464, -4.3633439 50.6396763, -4.3635478 50.6398396, -4.3637517 50.6402511, -4.3638322 50.6403551)",,
91095288,A388,Wooda Road,primary,False,False,91.179,,,,"LINESTRING (-4.3625832 50.6392593, -4.3631798 50.6389382, -4.3633841 50.6388725, -4.3636229 50.6387781)",,
179708578,A388,Dockacre Road,primary,False,True,340.837,2,30 mph,yes,"LINESTRING (-4.3625832 50.6392593, -4.3623866 50.6393909, -4.3621478 50.6394775, -4.3621298 50.6394806, -4.3619306 50.6395146, -4.3616775 50.6395418, -4.3615137 50.6395452, -4.3614013 50.6395294, -4.361289 50.6395005, -4.3609716 50.639378, -4.3606811 50.6392491, -4.3602562 50.6389937, -4.3595305 50.6385647, -4.3593247 50.6384348, -4.3591235 50.6382886, -4.3588659 50.6380239)",,
179708578,A388,Dockacre Road,primary,False,False,340.83700000000005,2,30 mph,yes,"LINESTRING (-4.3588659 50.6380239, -4.3591235 50.6382886, -4.3593247 50.6384348, -4.3595305 50.6385647, -4.3602562 50.6389937, -4.3606811 50.6392491, -4.3609716 50.639378, -4.361289 50.6395005, -4.3614013 50.6395294, -4.3615137 50.6395452, -4.3616775 50.6395418, -4.3619306 50.6395146, -4.3621298 50.6394806, -4.3621478 50.6394775, -4.3623866 50.6393909, -4.3625832 50.6392593)",,
179708578,A388,Dockacre Road,primary,False,True,107.15199999999999,2,30 mph,yes,"LINESTRING (-4.3588659 50.6380239, -4.3586759 50.6378082, -4.3586423 50.637746, -4.3586442 50.6376233, -4.3586801 50.637443, -4.3587098 50.6373337, -4.3587663 50.6372175, -4.3587889 50.6371415, -4.3587656 50.6371081)",,
182543113,,The Walk,unclassified,False,True,221.339,,,,"LINESTRING (-4.3588659 50.6380239, -4.3589449 50.6380305, -4.359357 50.6382823, -4.3600168 50.6386906, -4.3606766 50.6391169, -4.3612077 50.6393234)",,
182209390,,Fair Park Close,residential,False,False,63.620000000000005,,,,"LINESTRING (-4.3559612 50.6345738, -4.3560202 50.6343594, -4.3562831 50.6342165, -4.3564467 50.6341303)",,
182209390,,Fair Park Close,residential,False,True,43.844,,,,"LINESTRING (-4.3559612 50.6345738, -4.3560167 50.6346592, -4.3562884 50.6347575, -4.3563636 50.6348494)",,
183224302,,Edymeade Garden,residential,False,True,52.798,,,,"LINESTRING (-4.3559612 50.6345738, -4.3558688 50.6348064, -4.356078 50.6350003)",,
182209390,,Fair Park Close,residential,False,False,43.844,,,,"LINESTRING (-4.3563636 50.6348494, -4.3562884 50.6347575, -4.3560167 50.6346592, -4.3559612 50.6345738)",,
50162572,,Race Hill,unclassified,True,False,141.978,,,,"LINESTRING (-4.3549696 50.6330784, -4.355434 50.6333942, -4.3563454 50.6340105)",,
182209715,,Bush Park,residential,False,True,151.216,,,,"LINESTRING (-4.3549696 50.6330784, -4.3545879 50.6332944, -4.3542929 50.6335428, -4.3541212 50.6338014, -4.3540622 50.6342437)",,
182209715,,Bush Park,residential,False,False,151.216,,,,"LINESTRING (-4.3540622 50.6342437, -4.3541212 50.6338014, -4.3542929 50.6335428, -4.3545879 50.6332944, -4.3549696 50.6330784)",,
173867051,,,residential,False,False,83.585,,,,"LINESTRING (-4.361213 50.6341893, -4.36175 50.6348594)",,
182542083,,,residential,False,False,65.80799999999999,,,,"LINESTRING (-4.3623181 50.6353223, -4.3619083 50.6349363, -4.36175 50.6348594)",,
182542085,,Manaton Drive,residential,False,False,122.863,,,,"LINESTRING (-4.3625488 50.6333625, -4.3624522 50.6331788, -4.3624308 50.6329882, -4.3625595 50.6328929, -4.3634303 50.6326724)",,
42229193,,Westgate Street,unclassified,False,False,89.097,,,,"LINESTRING (-4.3612164 50.6357507, -4.3611816 50.6357936, -4.3611445 50.6358726, -4.3609896 50.6362889, -4.3609312 50.636465, -4.3609321 50.6365279)",,
42229193,,Westgate Street,unclassified,False,True,31.205,,,,"LINESTRING (-4.3612164 50.6357507, -4.3612377 50.6357513, -4.3612625 50.6357454, -4.3613262 50.6357088, -4.3614033 50.6356837, -4.3614737 50.6356731, -4.3615287 50.6356765, -4.3616205 50.6356905)",,
149062183,,Windmill Hill,residential,False,False,10.798000000000002,,,,"LINESTRING (-4.3612164 50.6357507, -4.3611887 50.6357433, -4.3611087 50.635684)",,
182543113,,The Walk,unclassified,False,False,221.339,,,,"LINESTRING (-4.3612077 50.6393234, -4.3606766 50.6391169, -4.3600168 50.6386906, -4.359357 50.6382823, -4.3589449 50.6380305, -4.3588659 50.6380239)",,
68032794,A388,St Thomas Road,primary,False,False,43.649,,,,"LINESTRING (-4.3641413 50.6406496, -4.3644738 50.6409807)",,
"[68032794, 42229103]",A388,St Thomas Road,primary,False,True,27.851,,,,"LINESTRING (-4.3641413 50.6406496, -4.3640601 50.6405464, -4.364006 50.6404157)",yes,
364701573,,Treloar Terrace,unclassified,False,False,41.966,,,,"LINESTRING (-4.3674343 50.6396841, -4.3670351 50.6394042)",,
24704860,,Tredydan Road,residential,False,False,196.278,,,,"LINESTRING (-4.3674343 50.6396841, -4.3668614 50.6398999, -4.3666761 50.639947, -4.3663992 50.6399623, -4.3663776 50.639962, -4.3661112 50.6399577, -4.3658042 50.6400055, -4.3654632 50.6401655, -4.3653528 50.6402173, -4.3648851 50.640265)",,
364701573,,Treloar Terrace,unclassified,False,False,44.3,,,,"LINESTRING (-4.3670351 50.6394042, -4.3665571 50.6391457)",,
364701573,,Treloar Terrace,unclassified,False,True,41.966,,,,"LINESTRING (-4.3670351 50.6394042, -4.3674343 50.6396841)",,
377846464,,Foundry Gardens,residential,False,False,40.388000000000005,,,,"LINESTRING (-4.3670351 50.6394042, -4.3667193 50.6394247, -4.3666292 50.6394615, -4.3667214 50.639535)",,
183224302,,Edymeade Garden,residential,False,False,52.798,,,,"LINESTRING (-4.356078 50.6350003, -4.3558688 50.6348064, -4.3559612 50.6345738)",,
233574864,,,unclassified,True,False,51.686,,,,"LINESTRING (-4.3577352 50.6359258, -4.3583092 50.6356368)",,
361334099,,,unclassified,False,True,25.212,,,,"LINESTRING (-4.3621964 50.6389861, -4.3624326 50.6391563)",,
34040080,,Hendra Vale,residential,False,True,20.072,,,,"LINESTRING (-4.3658296 50.632439, -4.3656443 50.632302)",,
843426903,A388,Western Road,primary,False,True,24.576,2,30 mph,,"LINESTRING (-4.3658296 50.632439, -4.3659318 50.6322277)",,
843426903,A388,Western Road,primary,False,False,171.656,2,30 mph,,"LINESTRING (-4.3658296 50.632439, -4.3657823 50.6325465, -4.3656733 50.6327941, -4.3653604 50.6332584, -4.3649657 50.63388)",,
377846464,,Foundry Gardens,residential,False,True,40.388000000000005,,,,"LINESTRING (-4.3667214 50.639535, -4.3666292 50.6394615, -4.3667193 50.6394247, -4.3670351 50.6394042)",,
556509163,,,unclassified,True,False,42.996,,,,"LINESTRING (-4.3587197 50.6359622, -4.3582273 50.6361902)",,
91095282,,Race Hill,residential,True,False,64.03999999999999,,,,"LINESTRING (-4.3587197 50.6359622, -4.3588137 50.6360363, -4.3592294 50.636331, -4.3592703 50.6363672, -4.3592885 50.6364064)",,
364701573,,Treloar Terrace,unclassified,False,True,44.3,,,,"LINESTRING (-4.3665571 50.6391457, -4.3670351 50.6394042)",,
594991960,,Treloar Terrace,unclassified,True,False,43.823,1,5 mph,permissive,"LINESTRING (-4.3665571 50.6391457, -4.3660255 50.6389416)",,
594991974,,Wooda Lane,unclassified,False,True,2.69,,30 mph,,"LINESTRING (-4.3645243 50.6387887, -4.3645624 50.6387898)",,
67802411,,Mount Wise,unclassified,False,False,166.74800000000002,,,,"LINESTRING (-4.3577278 50.634081, -4.3579893 50.6340936, -4.3580548 50.6341108, -4.3582156 50.6341782, -4.3584087 50.6346681, -4.358355 50.634811, -4.3584838 50.6349199, -4.3583658 50.6350764, -4.3583442 50.6351053, -4.3583519 50.6352778)",,
67802416,,Penworth Close,unclassified,False,False,171.89100000000002,,,,"LINESTRING (-4.3577374 50.6339563, -4.3577335 50.6339454, -4.3576904 50.6339014, -4.3577395 50.6338875, -4.3578049 50.6338666, -4.3579416 50.6338644, -4.3580963 50.6339066, -4.3581654 50.6339339, -4.3584246 50.6339888, -4.3586393 50.6340322, -4.3587566 50.6340438, -4.3588773 50.6340339, -4.3591061 50.6339876, -4.3599002 50.6338041)",,
1160752787,,Broomhill Court,residential,False,False,10.476,,,,"LINESTRING (-4.3565666 50.6358589, -4.3564197 50.6358449)",,
267632644,A388,Tavistock Road,primary,False,True,79.451,2,30 mph,yes,"LINESTRING (-4.355711 50.6360757, -4.355403 50.6353884)",,
267632644,A388,Tavistock Road,primary,False,False,152.95200000000003,2,30 mph,yes,"LINESTRING (-4.355711 50.6360757, -4.3559455 50.6365991, -4.3559942 50.6366731, -4.3560397 50.6367296, -4.3561331 50.6367974, -4.3562229 50.6368492, -4.3563378 50.6368954, -4.3566384 50.6369749, -4.3567245 50.6369953, -4.3567767 50.6370129, -4.3568192 50.6370471, -4.3568433 50.6370811, -4.3568274 50.6371314)",,
1160752788,,Broomhill Court,residential,False,True,116.61399999999999,,,,"LINESTRING (-4.355711 50.6360757, -4.3557841 50.6360639, -4.3557995 50.6360235, -4.3558075 50.6358925, -4.3558183 50.6357326, -4.3558377 50.6356578, -4.3558605 50.6356208, -4.3559034 50.6355863, -4.3559363 50.6355651, -4.3559785 50.6355587, -4.3560261 50.6355608, -4.3562943 50.6356289, -4.3563292 50.6356425, -4.3563547 50.6356684, -4.3564104 50.6358041, -4.3564197 50.6358449)",,
1160752787,,Broomhill Court,residential,False,True,10.476,,,,"LINESTRING (-4.3564197 50.6358449, -4.3565666 50.6358589)",,
1160752788,,Broomhill Court,residential,False,False,116.614,,,,"LINESTRING (-4.3564197 50.6358449, -4.3564104 50.6358041, -4.3563547 50.6356684, -4.3563292 50.6356425, -4.3562943 50.6356289, -4.3560261 50.6355608, -4.3559785 50.6355587, -4.3559363 50.6355651, -4.3559034 50.6355863, -4.3558605 50.6356208, -4.3558377 50.6356578, -4.3558183 50.6357326, -4.3558075 50.6358925, -4.3557995 50.6360235, -4.3557841 50.6360639, -4.355711 50.6360757)",,
1160752788,,Broomhill Court,residential,False,True,20.5,,,,"LINESTRING (-4.3564197 50.6358449, -4.3564164 50.6358687, -4.3563835 50.6360278)",,
1160752788,,Broomhill Court,residential,False,False,20.5,,,,"LINESTRING (-4.3563835 50.6360278, -4.3564164 50.6358687, -4.3564197 50.6358449)",,
586492777,,,residential,False,True,3.924,,,,"LINESTRING (-4.3594422 50.6364978, -4.3594784 50.6365246)",,
67802395,,Madford Lane,unclassified,True,False,134.394,,,,"LINESTRING (-4.3594422 50.6364978, -4.3597203 50.6363195, -4.3599368 50.6361779, -4.3600179 50.63613, -4.3603592 50.6359318, -4.3608789 50.6357109)",,
586492777,,,residential,False,False,15.277000000000001,,,,"LINESTRING (-4.3594422 50.6364978, -4.3593346 50.6364174, -4.3593098 50.636408, -4.3592885 50.6364064)",,
67805860,,Church Street,unclassified,False,False,4.225,,,,"LINESTRING (-4.3600726 50.6370106, -4.3600565 50.636974)",,
67805860,,Church Street,unclassified,False,True,56.357,,,,"LINESTRING (-4.3600726 50.6370106, -4.3601078 50.6370553, -4.3602318 50.6372577, -4.3602633 50.6373219, -4.3602768 50.6373717, -4.3602935 50.6374932)",,
149062183,,Windmill Hill,residential,False,False,14.19,,,,"LINESTRING (-4.3609948 50.6355894, -4.3608958 50.6354783)",,
149062183,,Windmill Hill,residential,False,True,13.235,,,,"LINESTRING (-4.3609948 50.6355894, -4.3611087 50.635684)",,
67802395,,Madford Lane,unclassified,True,False,16.48,,,,"LINESTRING (-4.3608789 50.6357109, -4.3611087 50.635684)",,
1230800512,,Madford Lane,unclassified,True,False,15.791,,,,"LINESTRING (-4.3608789 50.6357109, -4.3609594 50.6356276, -4.3609948 50.6355894)",,
1230800514,,,residential,False,True,12.14,,,,"LINESTRING (-4.362621 50.6361542, -4.3624492 50.6361611)",,
1230800515,A388,,primary,True,False,36.537,2,,,"LINESTRING (-4.362621 50.6361542, -4.362617 50.6361907, -4.362623 50.6362566, -4.3626498 50.6363153, -4.3626854 50.6363557, -4.3628145 50.6364415)",,
173867034,,,unclassified,False,True,4.894,,,,"LINESTRING (-4.3608623 50.6369027, -4.3608387 50.6369171, -4.3608033 50.6369231)",,
