osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,junction,ref,name,bridge,tunnel
47075749,False,,residential,30 mph,False,70.018,"LINESTRING (-4.0827135 55.8898249, -4.0825838 55.8894598, -4.0825051 55.8892062)",,,Lochend Road,,
47075749,False,,residential,30 mph,True,68.965,"LINESTRING (-4.0827135 55.8898249, -4.082783 55.8901649, -4.0828057 55.8904426)",,,Lochend Road,,
204779874,False,,residential,30 mph,True,18.758,"LINESTRING (-4.0833277 55.8885578, -4.0832816 55.8883911)",,,Old Gartloch Road,,
47075757,False,,residential,30 mph,False,12.288,"LINESTRING (-4.0832816 55.8883911, -4.0834773 55.8883782)",,,Old Gartloch Road,,
204779874,False,,residential,30 mph,False,18.758,"LINESTRING (-4.0832816 55.8883911, -4.0833277 55.8885578)",,,Old Gartloch Road,,
47075757,False,,residential,30 mph,True,53.39399999999999,"LINESTRING (-4.0832816 55.8883911, -4.0831609 55.8882032, -4.0830018 55.888025, -4.0829693 55.8879459)",,,Old Gartloch Road,,
32514987,False,,residential,30 mph,False,55.911,"LINESTRING (-4.0821268 55.8881179, -4.0829693 55.8879459)",,,Old Gartloch Road,,
238009614,False,,residential,30 mph,False,8.829,"LINESTRING (-4.0821268 55.8881179, -4.0820902 55.8880412)",,,Lochend Road,,
47075749,False,,residential,30 mph,True,123.29599999999999,"LINESTRING (-4.0821268 55.8881179, -4.0822329 55.8884019, -4.0823861 55.8888579, -4.0825051 55.8892062)",,,Lochend Road,,
"[204779469, 204779470, 34063767]",False,,residential,30 mph,False,47.671,"LINESTRING (-4.0834889 55.8874986, -4.0831411 55.8875643, -4.0829643 55.8876026, -4.0827704 55.8876447)",,,Cadder Court,,yes
47075757,False,,residential,30 mph,True,12.288,"LINESTRING (-4.0834773 55.8883782, -4.0832816 55.8883911)",,,Old Gartloch Road,,
33788753,False,,residential,30 mph,False,13.247,"LINESTRING (-4.0844536 55.8868078, -4.0846469 55.8868572)",,,Dunree Place,,
204781100,False,,residential,,False,4.828,"LINESTRING (-4.0846101 55.8868954, -4.0846469 55.8868572)",,,Dunree Place,,
33788753,False,,residential,30 mph,True,13.247,"LINESTRING (-4.0846469 55.8868572, -4.0844536 55.8868078)",,,Dunree Place,,
204781100,False,,residential,,True,4.828,"LINESTRING (-4.0846469 55.8868572, -4.0846101 55.8868954)",,,Dunree Place,,
33788753,False,,residential,30 mph,False,102.07600000000001,"LINESTRING (-4.0846469 55.8868572, -4.0848675 55.8869135, -4.0850819 55.886904, -4.085219 55.8868985, -4.085269 55.8869323, -4.0853366 55.887098, -4.0855577 55.8874471)",,,Dunree Place,,
39609694,False,,residential,30 mph,False,71.628,"LINESTRING (-4.0898244 55.8860831, -4.0897814 55.8861944, -4.0897117 55.8862215, -4.0895929 55.886237, -4.0894714 55.8862519, -4.0893119 55.8862555, -4.0888712 55.8861926)",,,Threave Place,,
39609737,False,,residential,30 mph,False,63.74700000000001,"LINESTRING (-4.0892211 55.8856823, -4.0892043 55.885754, -4.0889898 55.8858984, -4.088868 55.886013, -4.0888712 55.8861926)",,,Allison Place,,
39609737,False,,residential,30 mph,True,93.345,"LINESTRING (-4.0892211 55.8856823, -4.089202 55.8856225, -4.0891557 55.8855594, -4.0889312 55.8854159, -4.0887614 55.8853782, -4.0885177 55.8853809, -4.0882467 55.8853843, -4.088029 55.8853445)",,,Allison Place,,
39609737,False,,residential,30 mph,False,25.139,"LINESTRING (-4.0878407 55.8851446, -4.088029 55.8853445)",,,Allison Place,,
24233309,False,2,secondary,30 mph,True,299.089,"LINESTRING (-4.0878407 55.8851446, -4.0874931 55.8852266, -4.084752 55.8856132, -4.0842454 55.8856781, -4.0831996 55.885812)",,B806,Gartloch Road,,
1178954003,True,,tertiary,30 mph,False,34.187,"LINESTRING (-4.07603 55.8909485, -4.0762285 55.8909701, -4.0763282 55.8909758, -4.0764029 55.8909732, -4.0764835 55.8909614, -4.0765654 55.8909438)",,,,,
30818429,True,,tertiary,30 mph,False,25.417,"LINESTRING (-4.0765654 55.8909438, -4.0766553 55.8909169, -4.0767553 55.8909057, -4.0768567 55.8909111, -4.0769511 55.8909326)",roundabout,,,,
203154249,False,,tertiary,30 mph,True,257.157,"LINESTRING (-4.0775469 55.891234, -4.0779694 55.8913163, -4.0786822 55.8914474, -4.0794152 55.8915862, -4.0797079 55.89165, -4.0799599 55.8917111, -4.0802867 55.8918023, -4.0805811 55.8918935, -4.0809502 55.8920312, -4.0811537 55.8921054, -4.0811957 55.8921187, -4.0813128 55.8921488)",,,,,
382045777,True,,tertiary,30 mph,False,31.658,"LINESTRING (-4.0775469 55.891234, -4.0773066 55.891215, -4.0771905 55.8912123, -4.0771179 55.891215, -4.0770445 55.8912262)",,,,,
30818429,True,,tertiary,30 mph,False,21.675000000000004,"LINESTRING (-4.077107 55.8910422, -4.0771215 55.8910803, -4.0771222 55.8911193, -4.0771092 55.8911576, -4.0770829 55.8911937, -4.0770445 55.8912262)",roundabout,,,,
382045776,True,,tertiary,30 mph,False,34.84,"LINESTRING (-4.077107 55.8910422, -4.0772179 55.8911011, -4.0773614 55.8911662, -4.0775469 55.891234)",,,,,
162588430,True,1,primary,30 mph,False,22.51,"LINESTRING (-4.0821411 55.8923013, -4.0821389 55.8923375, -4.0821356 55.8923849, -4.0821242 55.8925035)",,A752,Lochend Road,,
203156471,True,1,primary,30 mph,False,17.238,"LINESTRING (-4.0821411 55.8923013, -4.0820628 55.8923265, -4.081974 55.8923352, -4.0818788 55.8923281)",roundabout,,,,
203156473,False,2,primary,30 mph,False,145.064,"LINESTRING (-4.0839112 55.8890547, -4.0839348 55.8888568, -4.0839704 55.8885578, -4.083988 55.8881821, -4.0839814 55.8879177, -4.0839557 55.887752)",,A752,,,
203156473,False,2,primary,30 mph,True,173.187,"LINESTRING (-4.0839112 55.8890547, -4.0838056 55.8893648, -4.0835496 55.8898421, -4.0833537 55.8901737, -4.0831308 55.8905474)",,A752,,,
692925153,False,,residential,,False,94.22200000000001,"LINESTRING (-4.0839112 55.8890547, -4.0841258 55.8890641, -4.0850123 55.8891041, -4.0854185 55.8890977)",,,,,
692925154,False,,residential,,False,172.463,"LINESTRING (-4.0856361 55.8882347, -4.0855463 55.8882676, -4.0849782 55.8883755, -4.0849051 55.8883939, -4.084856 55.8884316, -4.0848458 55.8884614, -4.0850006 55.8889163, -4.0850242 55.8889414, -4.0850558 55.8889506, -4.085099 55.8889583, -4.0851386 55.8889581, -4.0859657 55.8888633)",,,,,
1214312264,False,,residential,,False,73.195,"LINESTRING (-4.0856361 55.8882347, -4.0857643 55.8884373, -4.0859099 55.8888094, -4.0859657 55.8888633)",,,Skipness Road,,
1214312265,False,,residential,,True,114.631,"LINESTRING (-4.0856361 55.8882347, -4.0857061 55.8881976, -4.0866711 55.8880104, -4.086759 55.8880104, -4.086823 55.8880266, -4.0868782 55.8880495, -4.0869386 55.8880668, -4.0870051 55.8880608, -4.0871504 55.8880333, -4.0873539 55.8880172)",,,,,
692925153,False,,residential,,True,40.417,"LINESTRING (-4.0860538 55.8890257, -4.0854185 55.8890977)",,,,,
1214312263,False,,residential,,False,140.041,"LINESTRING (-4.0860538 55.8890257, -4.0871404 55.8889142, -4.087203 55.8889093, -4.0872597 55.8888959, -4.0873097 55.8888623, -4.0873482 55.8886938, -4.0873795 55.888619, -4.0874984 55.8883963, -4.0875295 55.8883526)",,,Skipness Road,,
1214312264,False,,residential,,True,19.171,"LINESTRING (-4.0860538 55.8890257, -4.086015 55.8889069, -4.0859657 55.8888633)",,,Skipness Road,,
692925154,False,,residential,,True,172.46299999999997,"LINESTRING (-4.0859657 55.8888633, -4.0851386 55.8889581, -4.085099 55.8889583, -4.0850558 55.8889506, -4.0850242 55.8889414, -4.0850006 55.8889163, -4.0848458 55.8884614, -4.084856 55.8884316, -4.0849051 55.8883939, -4.0849782 55.8883755, -4.0855463 55.8882676, -4.0856361 55.8882347)",,,,,
1214312264,False,,residential,,True,73.195,"LINESTRING (-4.0859657 55.8888633, -4.0859099 55.8888094, -4.0857643 55.8884373, -4.0856361 55.8882347)",,,Skipness Road,,
1214312264,False,,residential,,False,19.171,"LINESTRING (-4.0859657 55.8888633, -4.086015 55.8889069, -4.0860538 55.8890257)",,,Skipness Road,,
692925153,False,,residential,,False,40.417,"LINESTRING (-4.0854185 55.8890977, -4.0860538 55.8890257)",,,,,
692925155,False,,residential,,False,17.473,"LINESTRING (-4.0854185 55.8890977, -4.0854612 55.889253)",,,Duror Drive,,
692925153,False,,residential,,True,94.22200000000001,"LINESTRING (-4.0854185 55.8890977, -4.0850123 55.8891041, -4.0841258 55.8890641, -4.0839112 55.8890547)",,,,,
"[692925155, 718846927]",False,,residential,,True,187.101,"LINESTRING (-4.0840923 55.8903243, -4.0843044 55.8900165, -4.0844108 55.8898999, -4.0845998 55.8898754, -4.085608 55.8897874, -4.0854612 55.889253)",,,Duror Drive,,
862769094,False,,residential,,False,418.828,"LINESTRING (-4.0840923 55.8903243, -4.0837908 55.8908208, -4.0838833 55.8908573, -4.0845543 55.890986, -4.0846872 55.8910115, -4.0848378 55.8910339, -4.0850257 55.8910448, -4.085208 55.8910371, -4.0857324 55.8909835, -4.0858715 55.8909637, -4.0860161 55.8909368, -4.08617 55.8908902, -4.0862706 55.8908623, -4.0863718 55.8908199, -4.0863545 55.8907512, -4.086226 55.8903375, -4.0858414 55.890369, -4.0850476 55.8904332, -4.0848848 55.8904404, -4.0847411 55.8904333, -4.0845792 55.8904142, -4.0840923 55.8903243)",,,Creran Crescent,,
862769094,False,,residential,,True,418.828,"LINESTRING (-4.0840923 55.8903243, -4.0845792 55.8904142, -4.0847411 55.8904333, -4.0848848 55.8904404, -4.0850476 55.8904332, -4.0858414 55.890369, -4.086226 55.8903375, -4.0863545 55.8907512, -4.0863718 55.8908199, -4.0862706 55.8908623, -4.08617 55.8908902, -4.0860161 55.8909368, -4.0858715 55.8909637, -4.0857324 55.8909835, -4.085208 55.8910371, -4.0850257 55.8910448, -4.0848378 55.8910339, -4.0846872 55.8910115, -4.0845543 55.890986, -4.0838833 55.8908573, -4.0837908 55.8908208, -4.0840923 55.8903243)",,,Creran Crescent,,
862769091,False,,residential,,True,70.833,"LINESTRING (-4.0891811 55.8875075, -4.0889896 55.8881354)",,,,,
862769090,False,,residential,,False,172.418,"LINESTRING (-4.0891811 55.8875075, -4.0896507 55.8875611, -4.0900853 55.8876353, -4.0901501 55.887658, -4.0901759 55.8876946, -4.0901775 55.8877389, -4.0901563 55.8877771, -4.0900858 55.8878153, -4.0892932 55.8881873, -4.0891867 55.888235, -4.0890864 55.8881746, -4.0889896 55.8881354)",,,,,
862769090,False,,residential,,True,154.756,"LINESTRING (-4.0891811 55.8875075, -4.0885872 55.8874547, -4.0883699 55.8874697, -4.0884238 55.8875547, -4.0884162 55.8876756, -4.087856 55.8877823, -4.0878037 55.8878256, -4.0877734 55.8878868, -4.0877403 55.8879113, -4.0876992 55.8879273, -4.0875556 55.8879557, -4.0873539 55.8880172)",,,,,
862769091,False,,residential,,False,70.833,"LINESTRING (-4.0889896 55.8881354, -4.0891811 55.8875075)",,,,,
862769090,False,,residential,,True,172.41799999999998,"LINESTRING (-4.0889896 55.8881354, -4.0890864 55.8881746, -4.0891867 55.888235, -4.0892932 55.8881873, -4.0900858 55.8878153, -4.0901563 55.8877771, -4.0901775 55.8877389, -4.0901759 55.8876946, -4.0901501 55.887658, -4.0900853 55.8876353, -4.0896507 55.8875611, -4.0891811 55.8875075)",,,,,
862769090,False,,residential,,False,94.694,"LINESTRING (-4.0889896 55.8881354, -4.088976 55.8881349, -4.0888973 55.8881309, -4.0888068 55.8881349, -4.0886165 55.8881638, -4.0875295 55.8883526)",,,,,
862769090,False,,residential,,True,94.69399999999999,"LINESTRING (-4.0875295 55.8883526, -4.0886165 55.8881638, -4.0888068 55.8881349, -4.0888973 55.8881309, -4.088976 55.8881349, -4.0889896 55.8881354)",,,,,
1214312263,False,,residential,,True,140.041,"LINESTRING (-4.0875295 55.8883526, -4.0874984 55.8883963, -4.0873795 55.888619, -4.0873482 55.8886938, -4.0873097 55.8888623, -4.0872597 55.8888959, -4.087203 55.8889093, -4.0871404 55.8889142, -4.0860538 55.8890257)",,,Skipness Road,,
1214312265,False,,residential,,False,39.024,"LINESTRING (-4.0875295 55.8883526, -4.0875262 55.8883105, -4.0873539 55.8880172)",,,,,
862769090,False,,residential,,False,154.756,"LINESTRING (-4.0873539 55.8880172, -4.0875556 55.8879557, -4.0876992 55.8879273, -4.0877403 55.8879113, -4.0877734 55.8878868, -4.0878037 55.8878256, -4.087856 55.8877823, -4.0884162 55.8876756, -4.0884238 55.8875547, -4.0883699 55.8874697, -4.0885872 55.8874547, -4.0891811 55.8875075)",,,,,
1214312265,False,,residential,,False,114.631,"LINESTRING (-4.0873539 55.8880172, -4.0871504 55.8880333, -4.0870051 55.8880608, -4.0869386 55.8880668, -4.0868782 55.8880495, -4.086823 55.8880266, -4.086759 55.8880104, -4.0866711 55.8880104, -4.0857061 55.8881976, -4.0856361 55.8882347)",,,,,
1214312265,False,,residential,,True,39.024,"LINESTRING (-4.0873539 55.8880172, -4.0875262 55.8883105, -4.0875295 55.8883526)",,,,,
896963286,False,,residential,,True,12.682,"LINESTRING (-4.0791287 55.8911631, -4.0793285 55.8911418)",,,,,
1239426462,False,,residential,,False,72.19,"LINESTRING (-4.0843173 55.8893291, -4.0850511 55.8892579, -4.0852686 55.8892687, -4.0854612 55.889253)",,,,,
692925155,False,,residential,,True,17.473,"LINESTRING (-4.0854612 55.889253, -4.0854185 55.8890977)",,,Duror Drive,,
"[692925155, 718846927]",False,,residential,,False,187.101,"LINESTRING (-4.0854612 55.889253, -4.085608 55.8897874, -4.0845998 55.8898754, -4.0844108 55.8898999, -4.0843044 55.8900165, -4.0840923 55.8903243)",,,Duror Drive,,
1239426462,False,,residential,,True,72.19,"LINESTRING (-4.0854612 55.889253, -4.0852686 55.8892687, -4.0850511 55.8892579, -4.0843173 55.8893291)",,,,,
