osmid,oneway,lanes,ref,name,highway,maxspeed,area,junction,reversed,length,geometry,bridge,tunnel
22758209,True,2,,Pitt Street,unclassified,20 mph,,,False,15.047,"LINESTRING (-2.1312607 52.5823896, -2.1310384 52.5823977)",,
101292015,False,2,,London Place,unclassified,20 mph,,,True,77.979,"LINESTRING (-2.1312607 52.5823896, -2.1312755 52.5825856, -2.1312713 52.5826588, -2.1312616 52.582719, -2.1311482 52.5830839)",,
104334750,False,1,,Wheeler's Fold,unclassified,20 mph,,,False,96.91800000000002,"LINESTRING (-2.1253975 52.5863208, -2.1255041 52.5863026, -2.1258669 52.5862446, -2.1259355 52.5862427, -2.1259931 52.5862468, -2.1261366 52.586271, -2.1261889 52.5862786, -2.126241 52.5862791, -2.1264335 52.5862665, -2.1265681 52.586259, -2.1268015 52.5862293)",,
"[311799312, 118716556]",True,2,,Princess Street,unclassified,20 mph,,,False,54.34,"LINESTRING (-2.1253975 52.5863208, -2.1254396 52.5864266, -2.1257033 52.586771)",,
104334750,False,1,,Wheeler's Fold,unclassified,20 mph,,,True,96.918,"LINESTRING (-2.1268015 52.5862293, -2.1265681 52.586259, -2.1264335 52.5862665, -2.126241 52.5862791, -2.1261889 52.5862786, -2.1261366 52.586271, -2.1259931 52.5862468, -2.1259355 52.5862427, -2.1258669 52.5862446, -2.1255041 52.5863026, -2.1253975 52.5863208)",,
109182580,False,2,,Railway Street,unclassified,,,,False,19.741,"LINESTRING (-2.1226633 52.5874073, -2.1226914 52.5873399, -2.1227394 52.5872359)",,
109182581,False,1,,Castle Yard,unclassified,20 mph,,,True,60.921,"LINESTRING (-2.1261809 52.5851839, -2.1260867 52.5849402, -2.1256107 52.5850101)",,
"[877871288, 34106028]",True,2,A4150,Ring Road St. John's,trunk,40 mph,,,False,65.477,"LINESTRING (-2.130796 52.5805236, -2.1313904 52.5805489, -2.1314543 52.5805443, -2.1317465 52.5804835)",,
149125997,True,2,,,trunk_link,40 mph,,,False,104.816,"LINESTRING (-2.130796 52.5805236, -2.1312685 52.5804542, -2.1313282 52.5804504, -2.1314793 52.5804362, -2.1317023 52.580399, -2.1322977 52.5802918)",,
149123919,True,2,,,trunk_link,40 mph,,,False,81.44399999999999,"LINESTRING (-2.1268454 52.5807303, -2.1265561 52.5807061, -2.1261591 52.5806985, -2.1258726 52.5806772, -2.1258253 52.5806697, -2.1257425 52.5806487, -2.125678 52.5806115)",,
"[438845250, 438845251]",True,"['1', '2']",A4150,Ring Road St. Johns,trunk,40 mph,,,False,78.726,"LINESTRING (-2.1268454 52.5807303, -2.1265943 52.5807748, -2.126381 52.5807847, -2.1261206 52.5807801, -2.125941 52.5807757, -2.1258872 52.5807744, -2.1256917 52.5807775)",,
438849964,True,3,A4150,Penn Road Island,trunk,40 mph,,circular,False,41.766999999999996,"LINESTRING (-2.1316664 52.5808361, -2.1316391 52.5807085, -2.1316399 52.5806124, -2.1316493 52.5805575, -2.1316908 52.5805151, -2.1317465 52.5804835)",,
"[877871286, 7984735]",True,2,A4150,Ring Road St. Johns,trunk,40 mph,,,False,331.005,"LINESTRING (-2.1316664 52.5808361, -2.1315575 52.5807754, -2.1314813 52.5807417, -2.1313826 52.5807211, -2.1312288 52.5807221, -2.1311757 52.5807262, -2.1300822 52.580804, -2.1298112 52.5808198, -2.1295276 52.5808171, -2.128506 52.5807647, -2.1284425 52.5807614, -2.127984 52.5807417, -2.1274362 52.5807218, -2.1271061 52.5807253, -2.1268454 52.5807303)",,
149125995,True,,,,unclassified,,,,False,57.31300000000001,"LINESTRING (-2.1337578 52.5817996, -2.1338955 52.5819373, -2.1339281 52.5819537, -2.1339729 52.5819703, -2.1340028 52.5819814, -2.1340903 52.5819924, -2.1342164 52.5819927, -2.1344542 52.5819927)",,
645732306,True,2,A4150,Ring Road St Marks,trunk,40 mph,,,False,60.014,"LINESTRING (-2.1337578 52.5817996, -2.1338286 52.5820006, -2.1339465 52.582327)",,
149125994,False,,,Great Brickkiln Street,unclassified,,,,False,18.021,"LINESTRING (-2.1344542 52.5819927, -2.1347156 52.5819605)",,
19210752,True,,,Great Brickkiln Street,unclassified,,,,False,58.744,"LINESTRING (-2.1344542 52.5819927, -2.1342652 52.5820365, -2.1341246 52.5820628, -2.1340736 52.5820762, -2.1340071 52.5821053, -2.1339625 52.5821439, -2.1339465 52.5821689, -2.1339398 52.5821977, -2.1339465 52.582327)",,
23991405,True,2,,Salop Street,unclassified,20 mph,,,False,60.291999999999994,"LINESTRING (-2.1336502 52.5838221, -2.1331877 52.5837176, -2.1329623 52.5836559, -2.1328344 52.5836063)",,
149160142,True,2,,Fold Street,unclassified,20 mph,,,False,90.18299999999999,"LINESTRING (-2.1336502 52.5838221, -2.1335612 52.5838309, -2.133505 52.5838554, -2.1334713 52.5838912, -2.1334009 52.5839964, -2.1333385 52.5840441, -2.1331769 52.5841098, -2.1331165 52.5841253, -2.1330757 52.5841357, -2.1329652 52.5841483, -2.1328439 52.5841476, -2.1326707 52.5841238, -2.1325677 52.5841119)",,
87108308,True,3,A4150,Ring Road St. George's,trunk,40 mph,,,False,73.891,"LINESTRING (-2.1244576 52.5806933, -2.1246688 52.5806518, -2.1248378 52.5806182, -2.1250216 52.5805864, -2.1253198 52.5805525, -2.1253859 52.5805501, -2.1255188 52.5805456)",,
7984738,True,,,Worcester Street,unclassified,20 mph,,,False,12.091,"LINESTRING (-2.1311676 52.5819863, -2.1312235 52.581883)",,
149166968,False,2,,,unclassified,20 mph,,,True,64.964,"LINESTRING (-2.1275951 52.5835746, -2.1276375 52.5835812, -2.1285182 52.5837381)",,
649691042,True,3,A4150,Ring Road St Patricks,trunk,40 mph,,,False,86.727,"LINESTRING (-2.1242317 52.5891258, -2.1240012 52.5890533, -2.1237363 52.58895, -2.1233949 52.5888119, -2.1232449 52.5887454, -2.12316 52.5886995)",,
43159704,True,2,,Darlington Street,unclassified,20 mph,,,False,54.549,"LINESTRING (-2.1333816 52.5851499, -2.133488 52.5851072, -2.1337889 52.5850562, -2.1339048 52.5850245, -2.1339805 52.5849917, -2.1340733 52.5849221)",,
85551216,False,2,,Darlington Street,unclassified,20 mph,,,True,99.668,"LINESTRING (-2.1333816 52.5851499, -2.1321993 52.5853067, -2.1321121 52.5853183, -2.1319413 52.5853437)",,
22757676,False,,,Convent Close,unclassified,,,,True,72.91,"LINESTRING (-2.1262689 52.5816661, -2.1263568 52.5816651, -2.126453 52.5816954, -2.1265141 52.5817246, -2.1265444 52.5817615, -2.1265661 52.5818026, -2.1265957 52.582207)",,
"[775826362, 775826356, 340172717]",False,2,,Townwell Fold,unclassified,20 mph,,,False,57.376,"LINESTRING (-2.1308868 52.5848208, -2.1308961 52.5847928, -2.1310167 52.5843609, -2.1310278 52.584312)",,yes
86882780,True,2,,Skinner Street,unclassified,20 mph,,,False,51.327,"LINESTRING (-2.1310278 52.584312, -2.1313393 52.5843385, -2.1316426 52.5843618, -2.1317798 52.584377)",,
"[775826362, 775826356, 340172717]",False,2,,Townwell Fold,unclassified,20 mph,,,True,57.376,"LINESTRING (-2.1310278 52.584312, -2.1310167 52.5843609, -2.1308961 52.5847928, -2.1308868 52.5848208)",,yes
22779053,False,2,,Fryer Street,unclassified,20 mph,,,False,51.43900000000001,"LINESTRING (-2.1231746 52.586636, -2.1232876 52.5867846, -2.1233663 52.5868957, -2.1234442 52.587017, -2.1234723 52.5870616)",,
"[22801795, 22801796, 22982982, 43158987, 135964083]",False,2,,Railway Drive,unclassified,20 mph,,,"[False, True]",151.375,"LINESTRING (-2.1231746 52.586636, -2.1229531 52.5866736, -2.1229089 52.5866814, -2.1221276 52.5868198, -2.1220821 52.586827, -2.1214379 52.5869619, -2.1213164 52.5869889, -2.121278 52.5870045, -2.1212668 52.5870106, -2.1212306 52.5870363, -2.1211162 52.5871177)",yes,
"[38791086, 140653958]",False,2,,Lichfield Street,unclassified,20 mph,,,False,173.67399999999998,"LINESTRING (-2.1231746 52.586636, -2.1233224 52.5866242, -2.1235418 52.5866331, -2.123747 52.5866458, -2.1238523 52.5866538, -2.1239423 52.5866607, -2.1241418 52.5866795, -2.1243722 52.5867061, -2.1244273 52.5867124, -2.1248269 52.5867612, -2.1253193 52.5868184, -2.1254387 52.5868221, -2.1255586 52.5867964, -2.1256388 52.5867823, -2.1257033 52.586771)",,
24930291,False,2,,Pipers Row,unclassified,20 mph,,,True,34.696,"LINESTRING (-2.1227065 52.584763, -2.1227207 52.5846347, -2.1227555 52.5845507, -2.1228254 52.5844637)",,
78044205,False,2,,Pipers Row,unclassified,20 mph,,,False,28.0,"LINESTRING (-2.1227065 52.584763, -2.1227129 52.5848811, -2.1227361 52.585014)",,
"[22766048, 852170602, 612932995, 118446711]",True,2,,"['Market Street', 'Tower Street']",unclassified,20 mph,,,False,244.324,"LINESTRING (-2.1227065 52.584763, -2.1227452 52.5847599, -2.1227823 52.584756, -2.123162 52.5847161, -2.1235514 52.584679, -2.1241731 52.5846152, -2.1249819 52.5845415, -2.1254316 52.5845008, -2.1255715 52.5849049, -2.1256107 52.5850101)",,
22766042,True,2,,Castle Street,unclassified,20 mph,,,False,195.635,"LINESTRING (-2.1228134 52.5853843, -2.1228564 52.5853873, -2.1229349 52.5853927, -2.1229745 52.5853959, -2.1231593 52.5853984, -2.124338 52.5852223, -2.1252122 52.5850952, -2.1255555 52.5850488, -2.1256107 52.5850101)",,
146803783,True,2,,Pipers Row,unclassified,20 mph,,,False,62.352999999999994,"LINESTRING (-2.1228134 52.5853843, -2.1228392 52.5854821, -2.1229018 52.5857321, -2.1229516 52.5858812, -2.1229706 52.5859367)",,
"[311799312, 22766059, 22766061]",True,"['1', '2']",,"['Berry Street', 'Princess Street', 'Five Ways']",unclassified,20 mph,,,False,178.35899999999998,"LINESTRING (-2.1229706 52.5859367, -2.122994 52.5860051, -2.1230226 52.5860144, -2.123103 52.58603, -2.1232431 52.5860422, -2.1240516 52.5861736, -2.1242241 52.5861994, -2.1245085 52.5862484, -2.1246126 52.5862616, -2.1249403 52.5862814, -2.125144 52.5862776, -2.1252573 52.5862695, -2.1253324 52.5862711, -2.1253898 52.5862792, -2.1253975 52.5863208)",,
78044205,False,2,,Pipers Row,unclassified,20 mph,,,True,28.0,"LINESTRING (-2.1227361 52.585014, -2.1227129 52.5848811, -2.1227065 52.584763)",,
146803783,True,2,,Pipers Row,unclassified,20 mph,,,False,41.506,"LINESTRING (-2.1227361 52.585014, -2.1227669 52.5851598, -2.122799 52.5853222, -2.1228134 52.5853843)",,
24930290,True,2,,Pipers Row,unclassified,20 mph,,,False,49.55699999999999,"LINESTRING (-2.1228254 52.5844637, -2.1228444 52.5844207, -2.1229181 52.5842536, -2.1229323 52.5842075, -2.1229309 52.584166, -2.1229249 52.5841509, -2.1229046 52.5841095, -2.122883 52.5840835, -2.1228284 52.5840436)",,
24930291,False,2,,Pipers Row,unclassified,20 mph,,,False,34.696,"LINESTRING (-2.1228254 52.5844637, -2.1227555 52.5845507, -2.1227207 52.5846347, -2.1227065 52.584763)",,
"[85581313, 149166955]",True,,,Temple Street,unclassified,20 mph,,,False,46.489000000000004,"LINESTRING (-2.1307088 52.5821486, -2.1307698 52.5821313, -2.1309408 52.582078, -2.1310245 52.5820314, -2.1312235 52.581883)",,
534429536,False,,,Temple Street,unclassified,20 mph,,,True,97.976,"LINESTRING (-2.1307088 52.5821486, -2.1305888 52.5821641, -2.1304706 52.582171, -2.1303435 52.5821734, -2.1301907 52.5821762, -2.1295246 52.5821834, -2.1294869 52.5821837, -2.1293127 52.5821873, -2.1292623 52.5821884)",,
7984738,True,,,Worcester Street,unclassified,20 mph,,,False,34.177,"LINESTRING (-2.1309601 52.5822664, -2.1310418 52.5821432, -2.1311676 52.5819863)",,
534429537,True,,,,unclassified,,,,False,22.719,"LINESTRING (-2.1309601 52.5822664, -2.1309165 52.5822118, -2.1308668 52.5821867, -2.1308462 52.5821774, -2.1307778 52.5821583, -2.1307088 52.5821486)",,
534557941,False,,,Temple Street,unclassified,,,,True,8.517,"LINESTRING (-2.1246992 52.5812412, -2.1248251 52.5812374)",,
22766041,False,,,Tempest Street,unclassified,20 mph,,,False,7.037,"LINESTRING (-2.1248251 52.5812374, -2.1248153 52.5811744)",,
534557941,False,,,Temple Street,unclassified,,,,False,8.517,"LINESTRING (-2.1248251 52.5812374, -2.1246992 52.5812412)",,
22766041,False,,,Tempest Street,unclassified,20 mph,,,True,172.136,"LINESTRING (-2.1248251 52.5812374, -2.12485 52.5813896, -2.124864 52.5815135, -2.1249415 52.5820603, -2.1249721 52.5822481, -2.1250077 52.5824992, -2.1250331 52.5826808, -2.1250251 52.5827309, -2.1249935 52.5827757)",,
109182580,False,2,,Railway Street,unclassified,,,,True,25.695,"LINESTRING (-2.1228379 52.5870127, -2.1227394 52.5872359)",,
"[628486652, 627988062]",False,2,,Corporation Street,unclassified,20 mph,,,False,82.029,"LINESTRING (-2.130365 52.5864299, -2.1313409 52.5862363, -2.1315174 52.5861977)",,
643170786,True,3,A4150,Ring Road Saint Peters,trunk,40 mph,,,False,286.90500000000003,"LINESTRING (-2.1270756 52.5890694, -2.1273289 52.5890685, -2.1275594 52.5890448, -2.1277685 52.5890105, -2.1280355 52.5889457, -2.1282744 52.5888749, -2.1287269 52.5886951, -2.1290813 52.5885323, -2.1293122 52.5884192, -2.129896 52.5881711, -2.1303012 52.588055, -2.1305726 52.5879824, -2.1308068 52.5879269)",,
643170804,True,3,A4150,Ring Road St. Peters,trunk,40 mph,,,False,324.42900000000003,"LINESTRING (-2.1322119 52.5879369, -2.1319321 52.5879873, -2.130871 52.5881782, -2.1303791 52.5883147, -2.1299026 52.5884968, -2.1298385 52.5885213, -2.1285953 52.5890132, -2.1280935 52.5891795, -2.1280287 52.5891952, -2.1279358 52.5892169)",,
643170801,True,1,,Waterloo Road,tertiary,30 mph,,,False,32.274,"LINESTRING (-2.1325605 52.5880888, -2.1325305 52.5880353, -2.132485 52.5879908, -2.1324753 52.5879866, -2.1323777 52.5879438, -2.1322119 52.5879369)",,
643170821,True,2,,Waterloo Road,tertiary,30 mph,,,False,24.585,"LINESTRING (-2.1325605 52.5880888, -2.1325656 52.5879899, -2.1325724 52.5879568, -2.1325906 52.5878687)",,
438849964,True,3,A4150,Penn Road Island,trunk,40 mph,,circular,False,15.11,"LINESTRING (-2.1317468 52.5809629, -2.1316664 52.5808361)",,
7984661,True,2,A4123,Dudley Road,trunk,40 mph,,,False,19.41,"LINESTRING (-2.1256623 52.5803712, -2.1256695 52.5805457)",,
776351324,True,2,A4123,Dudley Road,trunk,40 mph,,,False,19.973,"LINESTRING (-2.1256623 52.5803712, -2.1255864 52.5805448)",,
1242995317,True,2,A4123,Dudley Road,trunk,40 mph,,,False,18.482,"LINESTRING (-2.125678 52.5806115, -2.1256917 52.5807775)",,
1242995318,True,2,,,trunk_link,40 mph,,,False,9.66,"LINESTRING (-2.125678 52.5806115, -2.1255864 52.5805448)",,
7984661,True,2,A4123,Dudley Road,trunk,40 mph,,,False,7.339,"LINESTRING (-2.1256695 52.5805457, -2.125678 52.5806115)",,
438849972,True,3,A4150,Ring Road St. John's,trunk,40 mph,,,False,35.975,"LINESTRING (-2.1256695 52.5805457, -2.1258125 52.5805442, -2.1262015 52.5805549)",,
87108308,True,3,A4150,Ring Road St. George's,trunk,40 mph,,,False,4.568,"LINESTRING (-2.1255188 52.5805456, -2.1255864 52.5805448)",,
776351321,True,2,,Dudley Road,trunk,40 mph,,,False,25.348,"LINESTRING (-2.1255188 52.5805456, -2.1255277 52.5803177)",,
438845251,True,2,A4150,Ring Road St. Johns,trunk,40 mph,,,False,9.685,"LINESTRING (-2.1256917 52.5807775, -2.1255485 52.5807813)",,
"[776351322, 776351323]",True,3,,Snow Hill,unclassified,20 mph,,,False,51.907,"LINESTRING (-2.1256917 52.5807775, -2.1257327 52.5809203, -2.1257647 52.581042, -2.1257752 52.5811407, -2.1257737 52.5812404)",,
776351321,True,2,,Dudley Road,trunk,40 mph,,,False,16.556,"LINESTRING (-2.1255275 52.5806944, -2.1255188 52.5805456)",,
776351327,True,2,A4123,Dudley Road,trunk,40 mph,,,False,20.932,"LINESTRING (-2.1255275 52.5806944, -2.1254307 52.5807637, -2.1252785 52.5807941)",,
22766041,False,,,Tempest Street,unclassified,20 mph,,,False,172.13600000000002,"LINESTRING (-2.1249935 52.5827757, -2.1250251 52.5827309, -2.1250331 52.5826808, -2.1250077 52.5824992, -2.1249721 52.5822481, -2.1249415 52.5820603, -2.124864 52.5815135, -2.12485 52.5813896, -2.1248251 52.5812374)",,
22779028,True,2,,St George's Parade,unclassified,20 mph,,,False,54.459,"LINESTRING (-2.1249935 52.5827757, -2.1254047 52.5828845, -2.1254531 52.5828988, -2.1255441 52.5829229, -2.1257337 52.5829694)",,
101292015,False,2,,London Place,unclassified,20 mph,,,True,9.444,"LINESTRING (-2.1311482 52.5830839, -2.1310107 52.5830686)",,
879046573,False,,,,unclassified,,,,False,6.064,"LINESTRING (-2.1311482 52.5830839, -2.131236 52.5830952)",,
101292015,False,2,,London Place,unclassified,20 mph,,,False,77.979,"LINESTRING (-2.1311482 52.5830839, -2.1312616 52.582719, -2.1312713 52.5826588, -2.1312755 52.5825856, -2.1312607 52.5823896)",,
22779029,True,2,,Cleveland Street,unclassified,20 mph,,,False,57.178,"LINESTRING (-2.1298743 52.5832295, -2.1297402 52.5832147, -2.1292446 52.5831331, -2.1290948 52.5830558)",,
22779199,False,1,,Cleveland Passage,unclassified,20 mph,,,True,85.453,"LINESTRING (-2.1298743 52.5832295, -2.1297513 52.5835519, -2.1297258 52.5836187, -2.1295808 52.583977)",,
101292015,False,2,,London Place,unclassified,20 mph,,,False,9.444,"LINESTRING (-2.1310107 52.5830686, -2.1311482 52.5830839)",,
879046573,False,,,,unclassified,,,,True,6.064,"LINESTRING (-2.131236 52.5830952, -2.1311482 52.5830839)",,
438849967,True,1,A449,Penn Road,trunk,40 mph,,,False,30.3,"LINESTRING (-2.1319198 52.5804385, -2.1322977 52.5802918)",,
"[438849961, 438849963]",True,"['2', '3']",A4150,Penn Road Island,trunk,40 mph,,circular,False,77.469,"LINESTRING (-2.1319198 52.5804385, -2.1320802 52.5804042, -2.1323756 52.5803412, -2.1324829 52.5803271, -2.1326125 52.5803399, -2.1327372 52.5803817, -2.1328181 52.5804364, -2.1328752 52.5805265)",,
