osmid,highway,oneway,reversed,length,name,maxspeed,geometry,ref
173270094,residential,False,False,68.522,Hamam Sokak,30,"LINESTRING (30.1074241 39.0635461, 30.1075273 39.0641571)",
173270094,residential,False,True,364.08599999999996,Hamam Sokak,30,"LINESTRING (30.1074241 39.0635461, 30.1077809 39.0623254, 30.1078232 39.0617937, 30.1077048 39.0610386, 30.107671 39.0603099)",
208705272,tertiary,False,False,60.324999999999996,,,"LINESTRING (30.1074241 39.0635461, 30.1072905 39.063645, 30.106927 39.0639273)",
208705272,tertiary,False,True,95.041,,,"LINESTRING (30.1074241 39.0635461, 30.1076541 39.0633759, 30.1083052 39.0630381)",
173270119,residential,False,True,125.084,,,"LINESTRING (30.106445 39.0635925, 30.1051908 39.0630294)",
173270119,residential,False,False,55.876,,,"LINESTRING (30.106445 39.0635925, 30.1066902 39.0637501, 30.106927 39.0639273)",
370366702,residential,False,True,371.005,,,"LINESTRING (30.106445 39.0635925, 30.1069692 39.0622532, 30.1069523 39.0603165)",
173270092,residential,False,True,144.861,,,"LINESTRING (30.1104489 39.0636906, 30.1099978 39.0624358)",
173270119,residential,False,False,34.508,,,"LINESTRING (30.1104489 39.0636906, 30.1108137 39.0635638)",
173270119,residential,False,True,37.719,,,"LINESTRING (30.1104489 39.0636906, 30.1103091 39.0637041, 30.1100131 39.0637041)",
173270085,residential,False,False,19.227,,,"LINESTRING (30.1130515 39.0635807, 30.1131804 39.0637217)",
173270085,residential,False,True,101.551,,,"LINESTRING (30.1130515 39.0635807, 30.1124701 39.0627868)",
1222538424,residential,False,True,31.815,,,"LINESTRING (30.1130515 39.0635807, 30.1127406 39.0637343)",
173270076,residential,False,True,141.684,,,"LINESTRING (30.1100131 39.0637041, 30.109286 39.0625618)",
173270119,residential,False,False,37.719,,,"LINESTRING (30.1100131 39.0637041, 30.1103091 39.0637041, 30.1104489 39.0636906)",
173270119,residential,False,True,56.849000000000004,,,"LINESTRING (30.1100131 39.0637041, 30.1098609 39.0637041, 30.1093961 39.0638599)",
173270119,residential,False,True,53.756,,,"LINESTRING (30.1093961 39.0638599, 30.1088244 39.0640514)",
173270139,residential,False,True,141.559,,,"LINESTRING (30.1093961 39.0638599, 30.1088717 39.0626537)",
173270119,residential,False,False,56.849000000000004,,,"LINESTRING (30.1093961 39.0638599, 30.1098609 39.0637041, 30.1100131 39.0637041)",
173270119,residential,False,False,7.596,,,"LINESTRING (30.106927 39.0639273, 30.1070036 39.0639609)",
173270119,residential,False,True,55.876,,,"LINESTRING (30.106927 39.0639273, 30.1066902 39.0637501, 30.106445 39.0635925)",
208705272,tertiary,False,True,60.324999999999996,,,"LINESTRING (30.106927 39.0639273, 30.1072905 39.063645, 30.1074241 39.0635461)",
173270119,residential,False,False,53.756,,,"LINESTRING (30.1088244 39.0640514, 30.1093961 39.0638599)",
312263252,tertiary,False,True,90.862,Hürriyet Caddesi,50,"LINESTRING (30.1088244 39.0640514, 30.109263 39.0647942)",
173270119,residential,False,True,114.4,,,"LINESTRING (30.1088244 39.0640514, 30.1083052 39.0641834, 30.1079754 39.0641768, 30.1075273 39.0641571)",
312263252,tertiary,False,False,121.707,Hürriyet Caddesi,50,"LINESTRING (30.1088244 39.0640514, 30.1083926 39.06332, 30.1083052 39.0630381)",
173270094,residential,False,True,68.522,Hamam Sokak,30,"LINESTRING (30.1075273 39.0641571, 30.1074241 39.0635461)",
173270119,residential,False,False,114.4,,,"LINESTRING (30.1075273 39.0641571, 30.1079754 39.0641768, 30.1083052 39.0641834, 30.1088244 39.0640514)",
173270119,residential,False,True,50.306,,,"LINESTRING (30.1075273 39.0641571, 30.1072567 39.0640718, 30.1070036 39.0639609)",
173270247,residential,False,False,50.94,,,"LINESTRING (30.1119631 39.0646559, 30.1113916 39.0647698)",
173270246,residential,False,True,115.363,,,"LINESTRING (30.1119631 39.0646559, 30.1117634 39.0639076, 30.1116554 39.0636475)",
173270247,residential,False,True,50.94,,,"LINESTRING (30.1113916 39.0647698, 30.1119631 39.0646559)",
173270274,residential,False,True,143.083,,,"LINESTRING (30.1113916 39.0647698, 30.1113575 39.064702, 30.1108137 39.0635638)",
312263252,tertiary,False,False,90.862,Hürriyet Caddesi,50,"LINESTRING (30.109263 39.0647942, 30.1088244 39.0640514)",
173270119,residential,False,True,7.596,,,"LINESTRING (30.1070036 39.0639609, 30.106927 39.0639273)",
173270119,residential,False,False,50.306,,,"LINESTRING (30.1070036 39.0639609, 30.1072567 39.0640718, 30.1075273 39.0641571)",
312263252,tertiary,False,False,55.593,Hürriyet Caddesi,50,"LINESTRING (30.108521 39.0578542, 30.1085702 39.0573557)",
312263252,tertiary,False,True,86.785,Hürriyet Caddesi,50,"LINESTRING (30.108521 39.0578542, 30.1084443 39.0586324)",
370366859,residential,False,False,78.699,,,"LINESTRING (30.108521 39.0578542, 30.109427 39.0579315)",
370366859,residential,False,True,78.699,,,"LINESTRING (30.109427 39.0579315, 30.108521 39.0578542)",
370366703,residential,False,False,156.362,Akbunar Sokak,30,"LINESTRING (30.1037386 39.0593406, 30.10551 39.0596329)",
173270145,residential,False,False,54.413,Nergis Sokak,30,"LINESTRING (30.10551 39.0596329, 30.1053319 39.0601023)",
173270145,residential,False,True,54.848,Nergis Sokak,30,"LINESTRING (30.10551 39.0596329, 30.1056949 39.059161)",
370366703,residential,False,True,156.362,Akbunar Sokak,30,"LINESTRING (30.10551 39.0596329, 30.1037386 39.0593406)",
173270226,residential,False,False,291.101,,,"LINESTRING (30.1023781 39.0586915, 30.1056949 39.059161)",
370366729,residential,False,False,101.571,,,"LINESTRING (30.1023781 39.0586915, 30.1019834 39.059552)",
370366729,residential,False,True,101.571,,,"LINESTRING (30.1019834 39.059552, 30.1023781 39.0586915)",
173270273,secondary,True,False,295.591,,,"LINESTRING (30.1019834 39.059552, 30.1033904 39.0598128, 30.1053319 39.0601023)",43-51
173270104,residential,False,False,47.596,,,"LINESTRING (30.1089939 39.0586654, 30.1084443 39.0586324)",
173270104,residential,False,True,80.21,,,"LINESTRING (30.1089939 39.0586654, 30.1099201 39.058721)",
370366921,residential,False,False,62.571,,,"LINESTRING (30.1089939 39.0586654, 30.1089576 39.0589312, 30.1088209 39.0592069)",
370366943,residential,False,False,56.047,,,"LINESTRING (30.1086386 39.059842, 30.1086591 39.0599751, 30.1085723 39.0603389)",
370366943,residential,False,True,24.526,,,"LINESTRING (30.1086386 39.059842, 30.1086216 39.0597315, 30.1085588 39.0596337)",
370367030,residential,False,False,54.19500000000001,,,"LINESTRING (30.1086386 39.059842, 30.1088951 39.0598252, 30.1090963 39.0598148, 30.1091231 39.0597794, 30.1091447 39.0596911)",
173270204,residential,False,True,50.989,,,"LINESTRING (30.1091447 39.0596911, 30.1085588 39.0596337)",
173270204,residential,False,False,49.237,,,"LINESTRING (30.1091447 39.0596911, 30.1094974 39.0597256, 30.1097091 39.0597537)",
370367030,residential,False,True,54.195,,,"LINESTRING (30.1091447 39.0596911, 30.1091231 39.0597794, 30.1090963 39.0598148, 30.1088951 39.0598252, 30.1086386 39.059842)",
173270235,residential,False,False,18.281,,,"LINESTRING (30.1086092 39.0592044, 30.1088209 39.0592069)",
173270235,residential,False,True,21.631,,,"LINESTRING (30.1086092 39.0592044, 30.1083587 39.0592015)",
370366923,residential,False,False,47.934,,,"LINESTRING (30.1086092 39.0592044, 30.1085588 39.0596337)",
173270078,residential,False,False,10.861,,,"LINESTRING (30.1085723 39.0603389, 30.1086975 39.0603484)",
173270078,residential,False,True,31.007,,,"LINESTRING (30.1085723 39.0603389, 30.1082149 39.0603116)",
370366943,residential,False,True,56.047,,,"LINESTRING (30.1085723 39.0603389, 30.1086591 39.0599751, 30.1086386 39.059842)",
1015904177,residential,False,True,44.18,,,"LINESTRING (30.1118249 39.0630873, 30.112073 39.0634348)",
173270119,residential,False,False,65.32600000000001,,,"LINESTRING (30.1118249 39.0630873, 30.1123046 39.0628333, 30.1124701 39.0627868)",
173270119,residential,False,True,34.576,,,"LINESTRING (30.1118249 39.0630873, 30.1115689 39.0632314, 30.1114965 39.0632649)",
1015904186,residential,False,True,23.551,,,"LINESTRING (30.1110857 39.061896, 30.1108248 39.0619578)",
"[1015904186, 173270246]",residential,False,False,156.957,,,"LINESTRING (30.1110857 39.061896, 30.1111715 39.0620497, 30.1113153 39.0627916, 30.1114965 39.0632649)",
1015904187,residential,False,False,86.472,,,"LINESTRING (30.1110857 39.061896, 30.1113252 39.0616981, 30.1115332 39.0615436, 30.1117093 39.0612963)",
1015904177,residential,False,False,60.272,,,"LINESTRING (30.1124114 39.0639089, 30.112073 39.0634348)",
1222538424,residential,False,False,34.42,,,"LINESTRING (30.1124114 39.0639089, 30.1127406 39.0637343)",
1222538424,residential,False,False,31.815,,,"LINESTRING (30.1127406 39.0637343, 30.1130515 39.0635807)",
1222538424,residential,False,True,34.42,,,"LINESTRING (30.1127406 39.0637343, 30.1124114 39.0639089)",
173270085,residential,False,True,19.227,,,"LINESTRING (30.1131804 39.0637217, 30.1130515 39.0635807)",
173270246,residential,False,True,44.701,,,"LINESTRING (30.1116554 39.0636475, 30.1114965 39.0632649)",
1222538428,residential,False,False,43.12,,,"LINESTRING (30.1116554 39.0636475, 30.112073 39.0634348)",
173270246,residential,False,False,115.363,,,"LINESTRING (30.1116554 39.0636475, 30.1117634 39.0639076, 30.1119631 39.0646559)",
1015904177,residential,False,False,44.18,,,"LINESTRING (30.112073 39.0634348, 30.1118249 39.0630873)",
1015904177,residential,False,True,60.272,,,"LINESTRING (30.112073 39.0634348, 30.1124114 39.0639089)",
1222538428,residential,False,True,43.12,,,"LINESTRING (30.112073 39.0634348, 30.1116554 39.0636475)",
173270090,residential,False,True,306.58299999999997,,,"LINESTRING (30.1026135 39.0569183, 30.1041798 39.0572407, 30.1048623 39.0573398, 30.1058407 39.0574514, 30.1060872 39.0574643)",
370366752,residential,False,True,40.611000000000004,,,"LINESTRING (30.1026135 39.0569183, 30.1025752 39.0567639, 30.1025829 39.056556)",
370366752,residential,False,False,40.611000000000004,,,"LINESTRING (30.1025829 39.056556, 30.1025752 39.0567639, 30.1026135 39.0569183)",
