osmid,oneway,name,highway,reversed,length,geometry,bridge,lanes,access
499879285,False,Hitit Sokak,residential,False,49.19,"LINESTRING (35.8353361 40.6529658, 35.8348297 40.6531851)",,,
499879282,False,Arif Fazıl Sokak,residential,False,111.292,"LINESTRING (35.8353361 40.6529658, 35.8351803 40.652712, 35.8349863 40.6524228, 35.834972 40.6522055, 35.8349603 40.6520269)",,,
1102881516,True,,tertiary,False,23.028,"LINESTRING (35.8333632 40.6534993, 35.8334251 40.653701)",,1,
37994442,False,Şehit Ahmet Özsoy Caddesi,tertiary,True,62.492000000000004,"LINESTRING (35.8333632 40.6534993, 35.8333496 40.6534092, 35.8333144 40.6531759, 35.8333471 40.6530695, 35.8334169 40.6529538)",,,
1102881514,True,,tertiary,False,12.807,"LINESTRING (35.8332526 40.6537734, 35.8332464 40.6537594, 35.8332471 40.6537334, 35.8332585 40.6537102, 35.8332791 40.6536909, 35.8333068 40.6536777)",,2,
1102881514,True,,tertiary,False,7.006,"LINESTRING (35.8333071 40.6538183, 35.8332782 40.6538044, 35.8332572 40.653784, 35.8332526 40.6537734)",,2,
1102881515,True,,tertiary,False,20.4,"LINESTRING (35.8333068 40.6536777, 35.8333632 40.6534993)",,1,
"[1102881513, 1102881514]",True,,tertiary,False,11.035999999999998,"LINESTRING (35.8333068 40.6536777, 35.8333386 40.6536719, 35.8333712 40.6536741, 35.8334011 40.6536842, 35.8334251 40.653701)",,2,
1102881513,True,,tertiary,False,8.285,"LINESTRING (35.8334251 40.653701, 35.8334408 40.6537228, 35.8334464 40.6537473, 35.8334413 40.6537718)",,2,
1102881518,True,,tertiary,False,26.893,"LINESTRING (35.8334413 40.6537718, 35.8334076 40.6540123)",,1,
1102881513,True,,tertiary,False,13.914,"LINESTRING (35.8334413 40.6537718, 35.8334262 40.6537938, 35.8334025 40.6538109, 35.8333729 40.6538214, 35.8333404 40.6538241, 35.8333071 40.6538183)",,2,
1102881517,True,,tertiary,False,23.178,"LINESTRING (35.8334076 40.6540123, 35.8333071 40.6538183)",,1,
1103964412,True,,tertiary,False,4.825,"LINESTRING (35.8342142 40.6526724, 35.8342044 40.6526703, 35.8341782 40.6526568, 35.8341688 40.6526476)",,2,
169706976,False,H. Teyfik Hafız Sk.,residential,True,284.859,"LINESTRING (35.8303046 40.6523822, 35.8305657 40.6524788, 35.8311108 40.652725, 35.8313834 40.6528136, 35.8316171 40.6529416, 35.8317858 40.6530007, 35.8319503 40.653004, 35.8320325 40.6529876, 35.8321753 40.6529121, 35.8322618 40.6528989, 35.832383 40.6529219, 35.832569 40.6529154, 35.8330536 40.6528957, 35.8332613 40.6529154, 35.8334169 40.6529538)",,,
169707004,False,Kaya Mezarları Sk.,residential,False,19.517,"LINESTRING (35.8303046 40.6523822, 35.8302109 40.6524952, 35.8301676 40.6525214)",,,
"[169706987, 169707004, 169706981]",False,"['Kaya Mezarları Sk.', 'Alçak Köprü']",residential,"[False, True]",89.43100000000001,"LINESTRING (35.8303046 40.6523822, 35.8303798 40.6522916, 35.8307258 40.6517205, 35.8307411 40.6516974, 35.8307663 40.6516591)",yes,,no
1125488271,False,,residential,False,92.699,"LINESTRING (35.8292302 40.6510638, 35.8296626 40.6502974)",,,
169707020,True,Ziya Paşa Bulvarı,tertiary,False,78.247,"LINESTRING (35.8292302 40.6510638, 35.8297061 40.6512243, 35.8300698 40.6513624)",,,
1125488271,False,,residential,True,92.699,"LINESTRING (35.8296626 40.6502974, 35.8292302 40.6510638)",,,
498879830,True,Mustafa Kemal Paşa Caddesi,trunk,False,107.924,"LINESTRING (35.8296626 40.6502974, 35.8287325 40.6500113, 35.8284654 40.6499597)",,,
