osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,lanes,access
1155972286,True,5250. Sokak,residential,,False,75.04400000000001,"LINESTRING (34.6294322 36.7999466, 34.6292665 36.8001877, 34.6291558 36.8003482, 34.6291261 36.8003912, 34.6290454 36.8005454)",,1,no
211507395,False,Silifke Caddesi,tertiary,,False,62.16,"LINESTRING (34.62442 36.7943939, 34.6250402 36.7946505)",,,
211595438,True,4406. Sokak,residential,,False,21.78,"LINESTRING (34.62442 36.7943939, 34.6243005 36.7945648)",,,
211595393,False,4401. Sokak,residential,,False,68.706,"LINESTRING (34.6243005 36.7945648, 34.6249817 36.794855)",,,
211595393,False,4401. Sokak,residential,,True,68.706,"LINESTRING (34.6249817 36.794855, 34.6243005 36.7945648)",,,
"[662455018, 47037018]",True,Sakarya Caddesi,tertiary,50,False,171.105,"LINESTRING (34.6242728 36.7961828, 34.6252501 36.7951465, 34.6253413 36.7949953, 34.6253581 36.7949243)",,,
"[211600260, 1137171469]",False,4714. Sokak,residential,,False,66.459,"LINESTRING (34.6271068 36.7970775, 34.6267177 36.7972486, 34.6264215 36.7972977)",,,
662424640,True,Silifke Caddesi,residential,,False,57.96,"LINESTRING (34.6271068 36.7970775, 34.6272854 36.7973204, 34.6274456 36.7975225)",,,
211511258,True,Soğuksu Caddesi,residential,,False,16.165,"LINESTRING (34.6249305 36.7982172, 34.6247699 36.798285)",,,
211511241,False,4639. Sokak,residential,,False,70.849,"LINESTRING (34.6249305 36.7982172, 34.6247648 36.798074, 34.6244982 36.7978613, 34.6243738 36.7977621)",,,
211600257,False,4725. Sokak,residential,,False,67.478,"LINESTRING (34.6247699 36.798285, 34.6252943 36.7987231)",,,
1064516394,False,4732. Sokak,residential,,True,33.464,"LINESTRING (34.6261414 36.7984616, 34.6259318 36.7987114)",,,
211511256,False,4738. Sokak,residential,,True,34.315,"LINESTRING (34.6255235 36.798475, 34.6252943 36.7987231)",,,
211600271,False,4721. Sokak,residential,,False,44.862,"LINESTRING (34.6255235 36.798475, 34.6259318 36.7987114)",,,
1137171287,False,4721. Sokak,residential,,False,52.819,"LINESTRING (34.6255235 36.798475, 34.6250851 36.798155)",,,
211600271,False,4721. Sokak,residential,,True,44.862,"LINESTRING (34.6259318 36.7987114, 34.6255235 36.798475)",,,
1064516393,False,4721. Sokak,residential,,False,8.8,"LINESTRING (34.6259318 36.7987114, 34.6260115 36.7987582)",,,
1064516394,False,4732. Sokak,residential,,False,33.464,"LINESTRING (34.6259318 36.7987114, 34.6261414 36.7984616)",,,
211511256,False,4738. Sokak,residential,,False,34.315,"LINESTRING (34.6252943 36.7987231, 34.6255235 36.798475)",,,
211511256,False,4738. Sokak,residential,,True,5.435,"LINESTRING (34.6252943 36.7987231, 34.6252672 36.7987669)",,,
211600257,False,4725. Sokak,residential,,True,67.478,"LINESTRING (34.6252943 36.7987231, 34.6247699 36.798285)",,,
1064516393,False,4721. Sokak,residential,,False,47.638,"LINESTRING (34.6262949 36.7989246, 34.6267338 36.7991696)",,,
211600285,False,4736. Sokak,residential,,True,58.346999999999994,"LINESTRING (34.6262949 36.7989246, 34.6260963 36.7991431, 34.6261925 36.7992009, 34.6261893 36.7992441, 34.6260914 36.7993281)",,,
1064516393,False,4721. Sokak,residential,,True,31.29,"LINESTRING (34.6262949 36.7989246, 34.6261876 36.7988616, 34.6260115 36.7987582)",,,
211511232,False,4725. Sokak,residential,,False,37.751,"LINESTRING (34.6260914 36.7993281, 34.6264158 36.7995467)",,,
211511232,False,4725. Sokak,residential,,True,15.687,"LINESTRING (34.6260914 36.7993281, 34.6259505 36.7992434)",,,
211600285,False,4736. Sokak,residential,,False,58.347,"LINESTRING (34.6260914 36.7993281, 34.6261893 36.7992441, 34.6261925 36.7992009, 34.6260963 36.7991431, 34.6262949 36.7989246)",,,
211600268,False,4727. Sokak,residential,,False,77.967,"LINESTRING (34.6255795 36.7996156, 34.6249419 36.799135)",,,
212310622,False,4734. Sokak,residential,,True,52.953,"LINESTRING (34.6255795 36.7996156, 34.6259505 36.7992434)",,,
212310622,False,4734. Sokak,residential,,False,42.598,"LINESTRING (34.6255795 36.7996156, 34.6254968 36.7996972, 34.6257424 36.7998937)",,,
211600263,False,,residential,,True,37.074,"LINESTRING (34.6267254 36.8002402, 34.6264944 36.8005176)",,,
211511251,True,108. Cadde,residential,,False,43.911,"LINESTRING (34.6264944 36.8005176, 34.6268624 36.8007805)",,,
211600263,False,,residential,,False,37.074,"LINESTRING (34.6264944 36.8005176, 34.6267254 36.8002402)",,,
211600259,False,4811. Sokak,residential,,False,117.12299999999999,"LINESTRING (34.6252643 36.8007208, 34.6258956 36.8011026, 34.6263143 36.8013553)",,,
664448623,True,Zeytinli Bahçe Caddesi,tertiary,,False,72.424,"LINESTRING (34.6252643 36.8007208, 34.6255086 36.8005065, 34.6257915 36.8002252)",,,
664448623,True,Zeytinli Bahçe Caddesi,tertiary,,False,40.764,"LINESTRING (34.6249442 36.8009829, 34.6252643 36.8007208)",,,
211511233,False,5250. Sokak,residential,,False,10.143,"LINESTRING (34.628785 36.8012757, 34.6287541 36.8013635)",,1,no
211511233,False,5250. Sokak,residential,,True,30.371,"LINESTRING (34.628785 36.8012757, 34.6288775 36.8010128)",,1,no
1155972283,False,5225. Sokak,residential,,True,51.425,"LINESTRING (34.628785 36.8012757, 34.6292829 36.8015101)",,,
664448623,True,Zeytinli Bahçe Caddesi,tertiary,,False,54.093,"LINESTRING (34.6244175 36.8013405, 34.6248752 36.8010206)",,,
211600279,False,4815. Sokak,residential,,False,140.875,"LINESTRING (34.6244175 36.8013405, 34.6248748 36.8016529, 34.6250973 36.8017901, 34.6256585 36.8021255)",,,
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,37.411,"LINESTRING (34.6261565 36.8015345, 34.6259215 36.8018134)",,,
211600265,True,4813. Sokak,residential,,False,31.179,"LINESTRING (34.6261565 36.8015345, 34.6258495 36.8013996)",,,
211511253,True,5224. Sokak,residential,,False,49.034,"LINESTRING (34.6278175 36.8015386, 34.6279888 36.8011195)",,,
211505213,False,5426. Sokak,residential,,False,41.837,"LINESTRING (34.6296862 36.8017071, 34.6294277 36.8020213)",,,
211505213,False,5426. Sokak,residential,,True,74.895,"LINESTRING (34.6296862 36.8017071, 34.6301487 36.8011445)",,,
211600283,False,5225. Sokak,residential,,False,42.062,"LINESTRING (34.6296862 36.8017071, 34.6292829 36.8015101)",,,
211600283,False,5225. Sokak,residential,,True,67.347,"LINESTRING (34.6296862 36.8017071, 34.6303244 36.8020322)",,,
211505219,False,5240 Sokak,residential,,False,39.31,"LINESTRING (34.6303244 36.8020322, 34.6300647 36.8023181)",,,
211505219,False,5240 Sokak,residential,,True,68.82,"LINESTRING (34.6303244 36.8020322, 34.6307791 36.8015317)",,,
211600283,False,5225. Sokak,residential,,False,67.347,"LINESTRING (34.6303244 36.8020322, 34.6296862 36.8017071)",,,
211600283,False,5225. Sokak,residential,,True,46.342,"LINESTRING (34.6303244 36.8020322, 34.6307551 36.8022662)",,,
211600266,False,5238. Sokak,residential,,True,68.141,"LINESTRING (34.6307551 36.8022662, 34.6311859 36.8017597)",,,
211600283,False,5225. Sokak,residential,,False,46.342,"LINESTRING (34.6307551 36.8022662, 34.6303244 36.8020322)",,,
32084511,True,İsmet İnönü Bulvarı,primary,50,False,57.978,"LINESTRING (34.6348722 36.8002348, 34.6353741 36.800567)",,,
1216011111,True,5307. Sokak,unclassified,,False,32.712,"LINESTRING (34.6348722 36.8002348, 34.6352363 36.8001955)",,,
211614007,True,5307. Sokak,unclassified,,False,29.469,"LINESTRING (34.6353366 36.8003045, 34.6353549 36.8004029, 34.6353756 36.8004989, 34.6353741 36.800567)",,,
211511232,False,4725. Sokak,residential,,False,15.687,"LINESTRING (34.6259505 36.7992434, 34.6260914 36.7993281)",,,
211511232,False,4725. Sokak,residential,,True,28.124,"LINESTRING (34.6259505 36.7992434, 34.6257123 36.7990773)",,,
212310622,False,4734. Sokak,residential,,False,52.953,"LINESTRING (34.6259505 36.7992434, 34.6255795 36.7996156)",,,
212310622,False,4734. Sokak,residential,,True,42.598,"LINESTRING (34.6257424 36.7998937, 34.6254968 36.7996972, 34.6255795 36.7996156)",,,
1238260001,False,4802. Sokak,living_street,,True,14.723,"LINESTRING (34.6258495 36.8013996, 34.6257338 36.8014942)",,,
211600265,True,4813. Sokak,residential,,False,93.00200000000001,"LINESTRING (34.6258495 36.8013996, 34.625287 36.8011524, 34.6249442 36.8009829)",,,
212317485,False,,residential,,False,71.692,"LINESTRING (34.6298238 36.7985183, 34.6299762 36.7986241, 34.6304264 36.7989459)",,,
212317501,True,Kızılay Sokak,residential,,False,48.448,"LINESTRING (34.630809 36.7986361, 34.6304264 36.7989459)",,,
665111507,True,Uray Caddesi,residential,50,False,119.67599999999999,"LINESTRING (34.630809 36.7986361, 34.6304778 36.7983754, 34.630227 36.798179, 34.6300752 36.7980489, 34.6298659 36.7978696)",,,
662456278,True,İsmet İnönü Bulvarı,primary,50,False,232.536,"LINESTRING (34.6326362 36.7988083, 34.6324166 36.798639, 34.6322975 36.7985471, 34.6320587 36.798363, 34.6314559 36.7978389, 34.6313071 36.7977095, 34.6312812 36.7976864, 34.6308339 36.797296)",,,
212317485,False,,residential,,True,71.692,"LINESTRING (34.6304264 36.7989459, 34.6299762 36.7986241, 34.6298238 36.7985183)",,,
212317501,True,Kızılay Sokak,residential,,False,48.027,"LINESTRING (34.6304264 36.7989459, 34.6300275 36.7992048, 34.6300121 36.7992215)",,,
212317472,False,,residential,,True,72.993,"LINESTRING (34.6288139 36.799612, 34.6284502 36.8002003)",,,
1056642449,True,İstiklal Caddesi,secondary,50,False,53.012,"LINESTRING (34.6288139 36.799612, 34.6284535 36.799415, 34.6283278 36.799337)",,,
212317503,True,Mücahitler Caddesi,residential,,False,58.168,"LINESTRING (34.6305345 36.7997238, 34.6310837 36.8000071)",,,
1056642440,False,5216 Sokak,residential,50,False,8.877,"LINESTRING (34.6305345 36.7997238, 34.6305743 36.7996506)",,,
"[212317491, 212317503]",True,"['5210 Sokak', 'Mücahitler Caddesi']",residential,,False,120.28800000000001,"LINESTRING (34.6310837 36.8000071, 34.6313301 36.8001342, 34.6314361 36.8001944, 34.6315841 36.8000149, 34.6319473 36.7995743)",,,
"[1056642439, 665111505, 1056642447]",True,"['5212 Sokak', '5216 Sokak']",residential,50,False,152.465,"LINESTRING (34.6310837 36.8000071, 34.6310653 36.800029, 34.6310372 36.8000626, 34.6307775 36.8003727, 34.6302674 36.8001187, 34.6304577 36.799865, 34.6305345 36.7997238)",,,
114461782,True,Uray Caddesi,residential,50,False,5.393,"LINESTRING (34.6334086 36.8004386, 34.6333595 36.8004102)",,,
1056642442,False,Mücahit Caddesi,residential,,False,51.616,"LINESTRING (34.632188 36.8006213, 34.6326609 36.8008898)",,,
1063981531,True,Uray Caddesi,residential,50,False,72.963,"LINESTRING (34.6340639 36.8008326, 34.6338071 36.8006782, 34.6334086 36.8004386)",,,
212317495,False,Lina Nasif Sokak,residential,,False,58.104,"LINESTRING (34.6326609 36.8008898, 34.6322458 36.801293)",,,
212317495,False,Lina Nasif Sokak,residential,,True,80.149,"LINESTRING (34.6326609 36.8008898, 34.6331056 36.8002631)",,,
1056642442,False,Mücahit Caddesi,residential,,False,34.204,"LINESTRING (34.6326609 36.8008898, 34.6329743 36.8010677)",,,
1056642442,False,Mücahit Caddesi,residential,,True,51.616,"LINESTRING (34.6326609 36.8008898, 34.632188 36.8006213)",,,
212317498,True,5204. Sokak,residential,,False,79.929,"LINESTRING (34.6329743 36.8010677, 34.6334086 36.8004386)",,,
1056642442,False,Mücahit Caddesi,residential,,True,34.204,"LINESTRING (34.6329743 36.8010677, 34.6326609 36.8008898)",,,
212317489,True,118. Cadde,residential,,False,146.16,"LINESTRING (34.6331154 36.8018906, 34.6331536 36.8017571, 34.6335185 36.8013688, 34.6340639 36.8008326)",,,
1068152928,True,,secondary,,False,34.489999999999995,"LINESTRING (34.6331154 36.8018906, 34.6331776 36.8018769, 34.6332421 36.8018798, 34.633302 36.801899, 34.6333512 36.8019325, 34.6333845 36.8019768, 34.6333984 36.8020273)",,,
211511245,False,5215. Sokak,residential,,False,37.605,"LINESTRING (34.6322038 36.802261, 34.6318785 36.8020453)",,,
662456278,True,İsmet İnönü Bulvarı,primary,50,False,89.66699999999999,"LINESTRING (34.6304582 36.7969551, 34.6302688 36.7968039, 34.6298954 36.7965257, 34.6297779 36.7964495, 34.629717 36.79641)",,,
"[654256314, 653815087]",True,Kuvayi Milliye Caddesi,"['tertiary', 'primary_link']",50,False,116.39,"LINESTRING (34.6298392 36.7978078, 34.6304021 36.7972901, 34.6304311 36.7972634, 34.6304979 36.7971465, 34.6305001 36.797067, 34.6304582 36.7969551)",,,
654275175,False,,residential,,True,7.319,"LINESTRING (34.6298392 36.7978078, 34.6298477 36.7978389, 34.6298659 36.7978696)",,,
662455015,True,,tertiary,30,False,21.681,"LINESTRING (34.6255592 36.7947544, 34.6255952 36.7947807, 34.6256187 36.7948149, 34.6256271 36.7948533, 34.6256195 36.7948918, 34.6255969 36.7949263)",roundabout,,
662455016,True,Sakarya Caddesi,tertiary,,False,152.375,"LINESTRING (34.6255592 36.7947544, 34.6257299 36.7947476, 34.6259507 36.7947392, 34.6262211 36.7946609, 34.6264869 36.7945382, 34.6267784 36.7944319, 34.6268129 36.794415, 34.6271241 36.7942635)",,,
662455017,True,,tertiary,,False,35.561,"LINESTRING (34.625331 36.7948697, 34.6250402 36.7946505)",,,
662455015,True,,tertiary,30,False,17.051000000000002,"LINESTRING (34.625331 36.7948697, 34.6253326 36.7948313, 34.6253493 36.7947954, 34.6253794 36.7947656, 34.6254197 36.794745)",roundabout,,
662455015,True,,tertiary,30,False,11.132000000000001,"LINESTRING (34.6254637 36.7949728, 34.6254232 36.7949649, 34.6253871 36.7949483, 34.6253581 36.7949243)",roundabout,,
"[1149359106, 662458875]",True,Sakarya Caddesi,tertiary,"['50', '30']",False,184.91299999999998,"LINESTRING (34.6254637 36.7949728, 34.6254175 36.7950517, 34.625327 36.7951477, 34.624298 36.7962663, 34.6242509 36.7963207)",,,
662424640,True,Silifke Caddesi,residential,,False,273.685,"LINESTRING (34.6255252 36.7949674, 34.6256897 36.795183, 34.6258513 36.7953938, 34.6258729 36.7954224, 34.626081 36.7956977, 34.626177 36.7958291, 34.6264225 36.7961477, 34.6265701 36.7963558, 34.6268356 36.7966969, 34.6270361 36.7969763, 34.6271068 36.7970775)",,,
662455015,True,,tertiary,30,False,5.539,"LINESTRING (34.6255252 36.7949674, 34.6254948 36.7949727, 34.6254637 36.7949728)",roundabout,,
114461782,True,Uray Caddesi,residential,50,False,36.946,"LINESTRING (34.6319473 36.7995743, 34.6316166 36.7993736)",,,
212317491,True,5210 Sokak,residential,,False,104.96300000000001,"LINESTRING (34.6319473 36.7995743, 34.632573 36.7988786, 34.6326362 36.7988083)",,,
1056634861,False,5306 Sokak,residential,50,True,81.994,"LINESTRING (34.6347147 36.8012266, 34.6352481 36.8006255)",,,
1063981531,True,Uray Caddesi,residential,50,False,64.972,"LINESTRING (34.6347147 36.8012266, 34.6341412 36.8008653)",,,
1056634861,False,5306 Sokak,residential,50,False,81.994,"LINESTRING (34.6352481 36.8006255, 34.6347147 36.8012266)",,,
662456278,True,İsmet İnönü Bulvarı,primary,50,False,308.12399999999997,"LINESTRING (34.6352481 36.8006255, 34.6350966 36.8005229, 34.6347566 36.8002924, 34.6345612 36.80016, 34.6343972 36.8000489, 34.6339006 36.7997037, 34.6335369 36.7994509, 34.6332976 36.7992846, 34.6328519 36.7989747, 34.6326362 36.7988083)",,,
665111507,True,Uray Caddesi,residential,50,False,24.105,"LINESTRING (34.6309685 36.7988069, 34.6309217 36.7987248, 34.630809 36.7986361)",,,
"[212317494, 1056642444, 1132441334]",False,"['5212 Sokak', '5205 Sokak']",residential,,False,136.536,"LINESTRING (34.6309685 36.7988069, 34.6311813 36.7986885, 34.6314124 36.7988184, 34.6318553 36.7990673, 34.6316166 36.7993736)",,,
114461782,True,Uray Caddesi,residential,50,False,27.903,"LINESTRING (34.6333595 36.8004102, 34.6331056 36.8002631)",,,
1063981532,False,5204. Sokak,residential,,False,69.066,"LINESTRING (34.6333595 36.8004102, 34.6338099 36.7999045)",,,
1063981532,False,5204. Sokak,residential,,True,69.066,"LINESTRING (34.6338099 36.7999045, 34.6333595 36.8004102)",,,
"[1063983304, 1063983305]",False,118. Cadde,"['unclassified', 'residential']",,True,56.664,"LINESTRING (34.634553 36.80065, 34.6343865 36.8008478, 34.6342234 36.8007676, 34.6341412 36.8008653)",,,
662378057,True,Sakarya Caddesi,tertiary,,False,2.998,"LINESTRING (34.6266134 36.7947211, 34.6265801 36.7947251)",,,
1065710845,True,,tertiary,,False,3.037,"LINESTRING (34.6266134 36.7947211, 34.6265976 36.7947252, 34.6265801 36.7947251)",,,
211505224,True,Mücahitler Caddesi,residential,,False,69.16900000000001,"LINESTRING (34.6300121 36.7992215, 34.6300926 36.7992769, 34.6305743 36.7996506)",,,
211511241,False,4639. Sokak,residential,,True,70.84899999999999,"LINESTRING (34.6243738 36.7977621, 34.6244982 36.7978613, 34.6247648 36.798074, 34.6249305 36.7982172)",,,
1132441713,False,,residential,,False,36.255,"LINESTRING (34.6282039 36.8005625, 34.628583 36.8006815)",,,
211511253,True,5224. Sokak,residential,,False,45.870000000000005,"LINESTRING (34.6282039 36.8005625, 34.628241 36.8005009, 34.6284502 36.8002003)",,,
1132441713,False,,residential,,True,36.255,"LINESTRING (34.628583 36.8006815, 34.6282039 36.8005625)",,,
1132441715,False,,residential,,False,36.859,"LINESTRING (34.6284859 36.8009053, 34.6288775 36.8010128)",,,
211511233,False,5250. Sokak,residential,,False,30.371,"LINESTRING (34.6288775 36.8010128, 34.628785 36.8012757)",,1,no
211511233,False,5250. Sokak,residential,,True,19.418,"LINESTRING (34.6288775 36.8010128, 34.6289366 36.8008447)",,1,no
1132441715,False,,residential,,True,36.859,"LINESTRING (34.6288775 36.8010128, 34.6284859 36.8009053)",,,
1132441716,False,,residential,,False,35.727,"LINESTRING (34.6285524 36.800752, 34.6289366 36.8008447)",,,
211511233,False,5250. Sokak,residential,,False,19.418,"LINESTRING (34.6289366 36.8008447, 34.6288775 36.8010128)",,1,no
211511233,False,5250. Sokak,residential,,True,34.662,"LINESTRING (34.6289366 36.8008447, 34.6290454 36.8005454)",,1,no
1132441716,False,,residential,,True,35.727,"LINESTRING (34.6289366 36.8008447, 34.6285524 36.800752)",,,
1238260004,False,4810. Sokak,residential,,False,32.975,"LINESTRING (34.6245443 36.8003563, 34.6243054 36.8005829)",,,
1238260004,False,4810. Sokak,residential,,True,30.998,"LINESTRING (34.6245443 36.8003563, 34.6247689 36.8001433)",,,
1064516396,False,4812. Sokak,residential,,True,9.36,"LINESTRING (34.6243227 36.7998497, 34.6243865 36.7997828)",,,
1135373862,False,,residential,,False,51.422,"LINESTRING (34.6243227 36.7998497, 34.6247689 36.8001433)",,,
1135373862,False,,residential,,True,51.422,"LINESTRING (34.6247689 36.8001433, 34.6243227 36.7998497)",,,
1238260004,False,4810. Sokak,residential,,False,30.998,"LINESTRING (34.6247689 36.8001433, 34.6245443 36.8003563)",,,
1238260004,False,4810. Sokak,residential,,True,26.967,"LINESTRING (34.6247689 36.8001433, 34.6249643 36.799958)",,,
211511258,True,Soğuksu Caddesi,residential,,False,15.405,"LINESTRING (34.6250851 36.798155, 34.6249305 36.7982172)",,,
1137171287,False,4721. Sokak,residential,,True,52.819,"LINESTRING (34.6250851 36.798155, 34.6255235 36.798475)",,,
211511232,False,4725. Sokak,residential,,False,28.124,"LINESTRING (34.6257123 36.7990773, 34.6259505 36.7992434)",,,
211511232,False,4725. Sokak,residential,,True,52.554,"LINESTRING (34.6257123 36.7990773, 34.6252672 36.7987669)",,,
1137171153,False,,residential,,False,44.37,"LINESTRING (34.6257123 36.7990773, 34.6260115 36.7987582)",,,
1064516393,False,4721. Sokak,residential,,True,8.8,"LINESTRING (34.6260115 36.7987582, 34.6259318 36.7987114)",,,
1137171153,False,,residential,,True,44.37,"LINESTRING (34.6260115 36.7987582, 34.6257123 36.7990773)",,,
1064516393,False,4721. Sokak,residential,,False,31.29,"LINESTRING (34.6260115 36.7987582, 34.6261876 36.7988616, 34.6262949 36.7989246)",,,
"[211600260, 1137171469]",False,4714. Sokak,residential,,True,66.459,"LINESTRING (34.6264215 36.7972977, 34.6267177 36.7972486, 34.6271068 36.7970775)",,,
1064512863,False,5234. Sokak,residential,,False,50.613,"LINESTRING (34.632277 36.8017207, 34.6318785 36.8020453)",,,
211600266,False,5238. Sokak,residential,,False,67.851,"LINESTRING (34.6316062 36.8012507, 34.6311859 36.8017597)",,,
1149362989,True,5428. Sokak,residential,,False,15.649,"LINESTRING (34.6300262 36.8004402, 34.6301014 36.800313)",,,
212317495,False,Lina Nasif Sokak,residential,,True,58.104,"LINESTRING (34.6322458 36.801293, 34.6326609 36.8008898)",,,
1216011112,True,5307. Sokak,unclassified,,False,15.088000000000001,"LINESTRING (34.6352363 36.8001955, 34.6352947 36.8002663, 34.6353366 36.8003045)",,,
"[211494056, 653815088]",True,Kuvayi Milliye Caddesi,"['tertiary', 'primary_link']",50,False,117.425,"LINESTRING (34.6308339 36.797296, 34.6308087 36.7972875, 34.6307109 36.7972546, 34.6306106 36.7972497, 34.6304783 36.7973005, 34.630256 36.7975073, 34.6299755 36.7977678, 34.6298659 36.7978696)",,,
662456278,True,İsmet İnönü Bulvarı,primary,50,False,50.580999999999996,"LINESTRING (34.6308339 36.797296, 34.6308181 36.7972812, 34.6305343 36.7970158, 34.6304582 36.7969551)",,,
1238260001,False,4802. Sokak,living_street,,False,14.723,"LINESTRING (34.6257338 36.8014942, 34.6258495 36.8013996)",,,
