osmid,oneway,name,highway,reversed,length,ref,junction,geometry,maxspeed,bridge,lanes
543630534,True,Mission Road,tertiary,False,151.147,,,"LINESTRING (5.6222735 6.3340295, 5.6222118 6.3341517, 5.6221998 6.3342263, 5.6222145 6.3342948, 5.6222594 6.3344035, 5.6224371 6.3347128, 5.6227335 6.3352393)",,,
543630533,True,Mission Road,tertiary,False,23.928,,,"LINESTRING (5.6221609 6.3343636, 5.6220522 6.3341775)",,,
543621602,True,,primary_link,False,41.294,,,"LINESTRING (5.6221609 6.3343636, 5.6220603 6.3343463, 5.6219758 6.3343383, 5.6217974 6.3343929)",,,
543621604,True,Oba Market Road,primary,False,45.386,,,"LINESTRING (5.6217974 6.3343929, 5.6214842 6.3346569)",,,
543621603,False,1st Ibiwe Street,tertiary,True,9.852,,,"LINESTRING (5.6208715 6.3351469, 5.6208474 6.3350616)",,,
26237451,False,1st Ibiwe Street,tertiary,False,94.06200000000001,,,"LINESTRING (5.6208715 6.3351469, 5.6208721 6.3352953, 5.6209077 6.3356017, 5.620925 6.3359904)",,,
543621604,True,Oba Market Road,primary,False,211.04500000000002,,,"LINESTRING (5.6208715 6.3351469, 5.6204044 6.335419, 5.6199648 6.3356363, 5.6197118 6.3357365, 5.6196422 6.3357641, 5.6191427 6.3359401)",,,
41203798,False,Lagos Street,residential,False,138.667,,,"LINESTRING (5.6214842 6.3346569, 5.621891 6.3358366)",,,
543621604,True,Oba Market Road,primary,False,86.912,,,"LINESTRING (5.6214842 6.3346569, 5.6208715 6.3351469)",,,
42940282,False,Ebo Street,residential,False,112.672,,,"LINESTRING (5.6191427 6.3359401, 5.6195582 6.3366123, 5.6196403 6.3368213)",,,
543621604,True,Oba Market Road,primary,False,75.615,,,"LINESTRING (5.6191427 6.3359401, 5.6188887 6.3360255, 5.6186084 6.3361249, 5.6185001 6.3361726)",,,
84435507,False,Iwenoga Street,residential,True,118.771,,,"LINESTRING (5.6185001 6.3361726, 5.6186846 6.3365096, 5.6188993 6.3368748, 5.6190301 6.3371017)",,,
543621604,True,Oba Market Road,primary,False,50.512,,,"LINESTRING (5.6185001 6.3361726, 5.6183854 6.3362143, 5.6180858 6.3363631)",,,
226225143,False,,residential,False,45.731,,,"LINESTRING (5.6180858 6.3363631, 5.6182679 6.3367324)",,,
534793372,False,Sakponba Road,secondary,False,103.625,,,"LINESTRING (5.6239417 6.3322353, 5.6240213 6.3321744, 5.6245329 6.3317828, 5.6246799 6.3316609)",,,
543630532,True,Sakponba Road,secondary,False,38.347,,,"LINESTRING (5.6239417 6.3322353, 5.6238922 6.3323389, 5.623852 6.3324669, 5.6238198 6.3325575)",,,
42940283,False,,residential,True,104.842,,,"LINESTRING (5.6227174 6.3353736, 5.621891 6.3358366)",,,
543630533,True,Mission Road,tertiary,False,128.09,,,"LINESTRING (5.6227174 6.3353736, 5.6221891 6.3344303, 5.6221609 6.3343636)",,,
42940281,False,,residential,False,126.583,,,"LINESTRING (5.6233058 6.3364365, 5.62222 6.3367989)",,,
543630533,True,Mission Road,tertiary,False,134.898,,,"LINESTRING (5.6233058 6.3364365, 5.6230809 6.3360271, 5.6227174 6.3353736)",,,
42568758,False,Reservation Road,tertiary,True,6.947,,,"LINESTRING (5.6233805 6.3286767, 5.6234218 6.3287238)",,,
233030540,True,Benin-Sapele Road,trunk,False,17.287,A2,,"LINESTRING (5.6234663 6.3291076, 5.6235339 6.3289674)",,,2
543828443,True,,trunk_link,False,48.875,,,"LINESTRING (5.6234663 6.3291076, 5.6234359 6.3289894, 5.6234069 6.3288392, 5.6233805 6.3286767)",,,
233030540,True,Benin-Sapele Road,trunk,False,14.086,A2,,"LINESTRING (5.6235339 6.3289674, 5.6235776 6.3288484)",,,2
607645545,True,Reservation Road,tertiary,False,29.786,,,"LINESTRING (5.6235339 6.3289674, 5.6234218 6.3287238)",,,
881105841,False,,residential,False,68.792,,,"LINESTRING (5.6248746 6.3341102, 5.6252789 6.3336398)",,,
30109991,True,Akpakpava Road,trunk,False,153.06,A2,,"LINESTRING (5.6248746 6.3341102, 5.6249677 6.3341937, 5.6259037 6.3350314)",,,
881105840,False,,residential,True,50.816,,,"LINESTRING (5.6250256 6.3332584, 5.6252789 6.3336398)",,,
881105840,False,,residential,False,50.816,,,"LINESTRING (5.6252789 6.3336398, 5.6250256 6.3332584)",,,
881105841,False,,residential,True,68.792,,,"LINESTRING (5.6252789 6.3336398, 5.6248746 6.3341102)",,,
42434629,False,,residential,False,47.028999999999996,,,"LINESTRING (5.6252789 6.3336398, 5.6253849 6.3337478, 5.6254721 6.3338211, 5.6255431 6.3338971, 5.6255794 6.3339384)",,,
1074426738,False,,residential,True,30.964,,,"LINESTRING (5.6257966 6.3337625, 5.6255794 6.3339384)",,,
1074426738,False,,residential,False,30.964,,,"LINESTRING (5.6255794 6.3339384, 5.6257966 6.3337625)",,,
42434629,False,,residential,False,106.834,,,"LINESTRING (5.6255794 6.3339384, 5.6256947 6.334025, 5.6258068 6.3341139, 5.626334 6.3345388)",,,
42434629,False,,residential,True,47.028999999999996,,,"LINESTRING (5.6255794 6.3339384, 5.6255431 6.3338971, 5.6254721 6.3338211, 5.6253849 6.3337478, 5.6252789 6.3336398)",,,
44659655,False,Oba Palace Road,residential,True,54.792,,,"LINESTRING (5.62108 6.333052, 5.6214433 6.3333873)",,,
44659655,False,Oba Palace Road,residential,False,107.999,,,"LINESTRING (5.62108 6.333052, 5.6207147 6.3324867, 5.6205259 6.3322534)",,,
1177422226,False,,residential,False,54.221000000000004,,,"LINESTRING (5.62108 6.333052, 5.6211752 6.333064, 5.6212771 6.33304, 5.6213576 6.3329787, 5.6214547 6.3328181)",,,
