osmid,name,highway,access,oneway,reversed,length,geometry,ref
173778045,Forest Colony - Pourosova Road,residential,,False,True,949.7609999999999,"LINESTRING (92.1834065 22.6496036, 92.1831271 22.6495406, 92.182714 22.6493288, 92.1823182 22.6491499, 92.1822203 22.648928, 92.1820546 22.6487032, 92.1817185 22.6483569, 92.1815073 22.6479794, 92.1813338 22.6476936, 92.1811129 22.6476598, 92.1808689 22.6471562, 92.1807412 22.6470648, 92.1804509 22.646941, 92.1803148 22.6470317, 92.1801557 22.6472015, 92.1800306 22.6474168, 92.1798254 22.6476792, 92.1794914 22.6480904, 92.1792156 22.6483698, 92.1789634 22.6485545, 92.1787702 22.64866, 92.1785045 22.6487878, 92.1782837 22.6489876, 92.1781682 22.6493398, 92.1780631 22.6496237, 92.1779975 22.6498686, 92.1779593 22.6499657, 92.1779237 22.6499813, 92.177782 22.6500721, 92.1776851 22.6501914, 92.1775095 22.6503519)",
749961149,Chittagong - Rangamati Rd,trunk,,False,True,280.58299999999997,"LINESTRING (92.1834065 22.6496036, 92.1833879 22.6497125, 92.1833584 22.6501209, 92.1833512 22.6504892, 92.1832266 22.6508006, 92.183026 22.6510697, 92.1828367 22.651286, 92.1825891 22.651573, 92.182289 22.651756)",N106
173778045,Forest Colony - Pourosova Road,residential,,False,False,171.908,"LINESTRING (92.1782843 22.6537247, 92.1780793 22.6535094, 92.1778361 22.6533052, 92.177657 22.6531421, 92.177336 22.6529014, 92.177035 22.6527018)",
749961149,Chittagong - Rangamati Rd,trunk,,False,False,391.41599999999994,"LINESTRING (92.1782843 22.6537247, 92.1784786 22.6536353, 92.1787467 22.6534416, 92.1788996 22.6532843, 92.1791659 22.6529944, 92.1792673 22.6528089, 92.1793362 22.652629, 92.1794113 22.6524665, 92.179575 22.652298, 92.1797725 22.6522251, 92.1800459 22.6521965, 92.1803224 22.6522291, 92.1806078 22.6522745, 92.180944 22.6523411, 92.1811154 22.6523303, 92.1812698 22.6522533)",N106
440708234,Kataltholi Road,tertiary,permissive,False,False,61.878,"LINESTRING (92.182054 22.6529164, 92.1821273 22.6532354, 92.1821866 22.6533604, 92.1822725 22.6534108)",
440708234,Kataltholi Road,tertiary,permissive,False,True,146.488,"LINESTRING (92.182054 22.6529164, 92.1821241 22.6525722, 92.1823855 22.6522962, 92.1824703 22.6522069, 92.1824422 22.652101, 92.182289 22.651756)",
"[825936410, 825936411]",,tertiary,,False,False,106.635,"LINESTRING (92.182054 22.6529164, 92.1819381 22.6529975, 92.1815577 22.6531182, 92.1815814 22.6533733, 92.1815814 22.6535708)",
440708234,Kataltholi Road,tertiary,permissive,False,True,61.878,"LINESTRING (92.1822725 22.6534108, 92.1821866 22.6533604, 92.1821273 22.6532354, 92.182054 22.6529164)",
173778045,Forest Colony - Pourosova Road,residential,,False,False,17.088,"LINESTRING (92.1767142 22.6515576, 92.1766805 22.6514071)",
173778045,Forest Colony - Pourosova Road,residential,,False,True,131.88,"LINESTRING (92.1767142 22.6515576, 92.1767492 22.6517137, 92.1768868 22.6520394, 92.1769789 22.6523771, 92.177035 22.6527018)",
"[825936410, 825936411]",,tertiary,,False,True,106.635,"LINESTRING (92.1815814 22.6535708, 92.1815814 22.6533733, 92.1815577 22.6531182, 92.1819381 22.6529975, 92.182054 22.6529164)",
173778045,Forest Colony - Pourosova Road,residential,,False,False,949.7609999999999,"LINESTRING (92.1775095 22.6503519, 92.1776851 22.6501914, 92.177782 22.6500721, 92.1779237 22.6499813, 92.1779593 22.6499657, 92.1779975 22.6498686, 92.1780631 22.6496237, 92.1781682 22.6493398, 92.1782837 22.6489876, 92.1785045 22.6487878, 92.1787702 22.64866, 92.1789634 22.6485545, 92.1792156 22.6483698, 92.1794914 22.6480904, 92.1798254 22.6476792, 92.1800306 22.6474168, 92.1801557 22.6472015, 92.1803148 22.6470317, 92.1804509 22.646941, 92.1807412 22.6470648, 92.1808689 22.6471562, 92.1811129 22.6476598, 92.1813338 22.6476936, 92.1815073 22.6479794, 92.1817185 22.6483569, 92.1820546 22.6487032, 92.1822203 22.648928, 92.1823182 22.6491499, 92.182714 22.6493288, 92.1831271 22.6495406, 92.1834065 22.6496036)",
173778045,Forest Colony - Pourosova Road,residential,,False,True,147.736,"LINESTRING (92.1775095 22.6503519, 92.17742 22.6504336, 92.177258 22.6507798, 92.1770177 22.650938, 92.1766805 22.6514071)",
1070292366,,residential,,False,True,236.09400000000002,"LINESTRING (92.1812422 22.6501655, 92.1811725 22.6504972, 92.1811349 22.651017, 92.1811564 22.6511111, 92.181269 22.6513487, 92.181269 22.6515022, 92.1812637 22.6516458, 92.1812315 22.6520566, 92.1812698 22.6522533)",
