osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel
101606238,437,Ribevej,secondary,50,False,True,196.864,"LINESTRING (9.0540712 55.3680441, 9.0534951 55.3677908, 9.0526772 55.367437, 9.0518843 55.3671236, 9.0518794 55.3671222, 9.0515471 55.3670087)",,
"[933883177, 97588394, 933883175]",,Rødding Kirkevej,unclassified,50,False,True,257.673,"LINESTRING (9.0540712 55.3680441, 9.0539835 55.3681022, 9.0538394 55.3681269, 9.0533001 55.3681196, 9.0531095 55.3680934, 9.0527749 55.368073, 9.0525591 55.3680533, 9.0523809 55.3680418, 9.0522876 55.3680099, 9.0520739 55.3676456, 9.0519358 55.3674734, 9.0518345 55.3673802, 9.0517044 55.3673119, 9.0516968 55.3673097, 9.0509785 55.3670775)",,
97588393,437,Østergade,secondary,50,False,False,10.953,"LINESTRING (9.0592499 55.3682188, 9.0591067 55.3682743)",,
97588393,437,Østergade,secondary,50,False,True,142.96300000000002,"LINESTRING (9.0592499 55.3682188, 9.0596943 55.3681156, 9.0601391 55.3680124, 9.0607856 55.3678596, 9.061326 55.3677093)",,
101606231,,Rødding Nygade,residential,50,True,False,84.70300000000002,"LINESTRING (9.0592499 55.3682188, 9.059453 55.3686365, 9.0594289 55.3688506, 9.0594015 55.3688844, 9.0592888 55.3689265)",,
97588391,,Smedebakken,residential,,False,True,36.457,"LINESTRING (9.0639534 55.3677773, 9.0634161 55.3678967)",,
97588403,,Højskolelunden,residential,,False,True,20.9,"LINESTRING (9.0507198 55.3701283, 9.0506838 55.3701759, 9.0506298 55.3702473, 9.0506389 55.3703055)",,
97588407,,Smedebakken,residential,,False,True,23.605,"LINESTRING (9.0632085 55.3674443, 9.0633395 55.3676431)",,
101606238,437,Ribevej,secondary,50,False,False,26.611,"LINESTRING (9.0511782 55.3668933, 9.0515471 55.3670087)",,
97588401,,Åløkke,unclassified,50,False,True,24.058,"LINESTRING (9.0511782 55.3668933, 9.0511273 55.3669403, 9.0509785 55.3670775)",,
31815121,,Møgelmosevej,residential,,False,False,26.067,"LINESTRING (9.0519469 55.370367, 9.0518495 55.3701392)",,
31815121,,Møgelmosevej,residential,,False,True,33.6,"LINESTRING (9.0519469 55.370367, 9.0520876 55.3706584)",,
97588403,,Højskolelunden,residential,,False,False,78.202,"LINESTRING (9.0519469 55.370367, 9.0513053 55.3704594, 9.0508677 55.370519, 9.050743 55.3705099)",,
24310546,,Kongevej,tertiary,50,False,True,6.389,"LINESTRING (9.0598195 55.3701869, 9.0598379 55.3702434)",,
31815120,,Møgelmosevej,residential,,False,False,104.613,"LINESTRING (9.0598195 55.3701869, 9.0581754 55.3702974)",,
24310546,,Kongevej,tertiary,50,False,False,115.385,"LINESTRING (9.0598195 55.3701869, 9.0594707 55.3693396, 9.0594035 55.3691765)",,
97588403,,Højskolelunden,residential,,False,False,23.661,"LINESTRING (9.050743 55.3705099, 9.0506389 55.3703055)",,
97588398,,Højskolelunden,residential,,False,True,40.211,"LINESTRING (9.050743 55.3705099, 9.0506506 55.3705268, 9.0506053 55.3705351, 9.0505233 55.3705765, 9.0503059 55.370755)",,
97588403,,Højskolelunden,residential,,False,True,78.202,"LINESTRING (9.050743 55.3705099, 9.0508677 55.370519, 9.0513053 55.3704594, 9.0519469 55.370367)",,
97588398,,Højskolelunden,residential,,False,False,40.211000000000006,"LINESTRING (9.0503059 55.370755, 9.0505233 55.3705765, 9.0506053 55.3705351, 9.0506506 55.3705268, 9.050743 55.3705099)",,
97588407,,Smedebakken,residential,,False,False,23.605,"LINESTRING (9.0633395 55.3676431, 9.0632085 55.3674443)",,
97588407,,Smedebakken,residential,,False,True,38.582,"LINESTRING (9.0633395 55.3676431, 9.0631396 55.3676846, 9.0632579 55.3679004)",,
608255460,,Smedebakken,residential,,False,False,43.44799999999999,"LINESTRING (9.0633395 55.3676431, 9.0634699 55.3676092, 9.0635329 55.3675128, 9.0634632 55.3674145, 9.0636228 55.3673714)",,
"[933883177, 97588394, 933883175]",,Rødding Kirkevej,unclassified,50,False,False,257.673,"LINESTRING (9.0509785 55.3670775, 9.0516968 55.3673097, 9.0517044 55.3673119, 9.0518345 55.3673802, 9.0519358 55.3674734, 9.0520739 55.3676456, 9.0522876 55.3680099, 9.0523809 55.3680418, 9.0525591 55.3680533, 9.0527749 55.368073, 9.0531095 55.3680934, 9.0533001 55.3681196, 9.0538394 55.3681269, 9.0539835 55.3681022, 9.0540712 55.3680441)",,
97588401,,Åløkke,unclassified,50,False,False,24.058,"LINESTRING (9.0509785 55.3670775, 9.0511273 55.3669403, 9.0511782 55.3668933)",,
97588403,,Højskolelunden,residential,,False,True,23.661,"LINESTRING (9.0506389 55.3703055, 9.050743 55.3705099)",,
97588403,,Højskolelunden,residential,,False,False,20.9,"LINESTRING (9.0506389 55.3703055, 9.0506298 55.3702473, 9.0506838 55.3701759, 9.0507198 55.3701283)",,
97588396,,Toftegårdsvej,residential,,False,True,29.651,"LINESTRING (9.0650476 55.3676143, 9.0649104 55.3673593)",,
220949597,,Sønder Tingvej,residential,50,False,False,53.182,"LINESTRING (9.0611375 55.3654281, 9.0603343 55.3655708)",,
97588397,,Gammel Tingvej,residential,,False,True,144.198,"LINESTRING (9.0611375 55.3654281, 9.0613354 55.3659576, 9.0614477 55.3662582, 9.0614306 55.3662971, 9.061355 55.3663271, 9.0610405 55.3663711, 9.0607473 55.3664122)",,
220949597,,Sønder Tingvej,residential,50,False,True,255.074,"LINESTRING (9.0611375 55.3654281, 9.0612017 55.3654163, 9.0615526 55.3653519, 9.0617352 55.3653198, 9.0622074 55.3652367, 9.0624827 55.3651816, 9.0627395 55.3651078, 9.0628288 55.3650792, 9.0633602 55.364909, 9.0647735 55.3644562)",,
97588393,437,Østergade,secondary,50,False,False,12.879,"LINESTRING (9.0646084 55.366782, 9.0644118 55.3668125)",,
97588396,,Toftegårdsvej,residential,,False,False,66.97,"LINESTRING (9.0646084 55.366782, 9.0649104 55.3673593)",,
97588393,437,Østergade,secondary,50,False,True,89.35499999999999,"LINESTRING (9.0646084 55.366782, 9.0648058 55.3667533, 9.0652016 55.3666957, 9.0652493 55.3666888, 9.0659783 55.3665829)",,
31815120,,Møgelmosevej,residential,,False,True,42.479,"LINESTRING (9.0542777 55.3705031, 9.0549493 55.3704863)",,
101606215,,Nordhaven,residential,,False,True,121.396,"LINESTRING (9.0542777 55.3705031, 9.0543323 55.3715944)",,
31815120,,Møgelmosevej,residential,,False,False,139.973,"LINESTRING (9.0542777 55.3705031, 9.0539379 55.3705147, 9.0538297 55.3705184, 9.0535686 55.3705273, 9.0529891 55.3705471, 9.0528161 55.370561, 9.052617 55.3705769, 9.0520876 55.3706584)",,
101606238,437,Ribevej,secondary,50,False,True,83.79,"LINESTRING (9.0551198 55.3685053, 9.0540712 55.3680441)",,
101606247,437,Rødding Vestergade,secondary,50,False,False,6.606,"LINESTRING (9.0551198 55.3685053, 9.0552054 55.3685394)",,
163622471,,Vinkelvej,residential,50,False,True,50.32599999999999,"LINESTRING (9.0551198 55.3685053, 9.0553813 55.368197, 9.0554656 55.3680976)",,
101606215,,Nordhaven,residential,,False,False,121.396,"LINESTRING (9.0543323 55.3715944, 9.0542777 55.3705031)",,
101606206,,Genvejen,residential,,False,True,23.46,"LINESTRING (9.0605692 55.3684254, 9.0605983 55.3684575, 9.0606638 55.3685298, 9.0607121 55.3685473, 9.0608181 55.3685377)",,
24310546,,Kongevej,tertiary,50,False,True,28.727999999999998,"LINESTRING (9.0592888 55.3689265, 9.0593326 55.3690224, 9.0594035 55.3691765)",,
229377890,,Rødding Torvet,tertiary,50,False,False,64.951,"LINESTRING (9.0592888 55.3689265, 9.0592422 55.3688512, 9.0590381 55.3685212, 9.0588869 55.3683928)",,
163622471,,Vinkelvej,residential,50,False,False,50.32599999999999,"LINESTRING (9.0554656 55.3680976, 9.0553813 55.368197, 9.0551198 55.3685053)",,
94332721,,Gammelengvej,residential,50,False,True,67.54,"LINESTRING (9.0647074 55.3656225, 9.0651049 55.3653648, 9.0652233 55.36526, 9.0653257 55.3651325)",,
94332720,,Tøxensvej,residential,,False,True,131.493,"LINESTRING (9.0564566 55.3670215, 9.0569648 55.3669596, 9.0584911 55.3667735)",,
97588396,,Toftegårdsvej,residential,,False,False,29.651,"LINESTRING (9.0649104 55.3673593, 9.0650476 55.3676143)",,
97588396,,Toftegårdsvej,residential,,False,True,66.97,"LINESTRING (9.0649104 55.3673593, 9.0646084 55.366782)",,
"[229377900, 1104195932, 1104195933]",,Toftegårdsvej,residential,,False,True,47.391999999999996,"LINESTRING (9.0649104 55.3673593, 9.0647748 55.367384, 9.0646504 55.3674031, 9.0645178 55.3674211, 9.0641946 55.3674853)",,building_passage
"[229377900, 1104195933, 1104195932]",,Toftegårdsvej,residential,,False,False,47.391999999999996,"LINESTRING (9.0641946 55.3674853, 9.0645178 55.3674211, 9.0646504 55.3674031, 9.0647748 55.367384, 9.0649104 55.3673593)",,building_passage
94332683,,Rødding Nørregade,residential,,False,False,77.60499999999999,"LINESTRING (9.0646173 55.3700469, 9.064438 55.3699998, 9.0642839 55.3699838, 9.0640854 55.3699821, 9.0639291 55.3699922, 9.0634143 55.3700254)",,
94332683,,Rødding Nørregade,residential,,False,True,231.231,"LINESTRING (9.0646173 55.3700469, 9.0647803 55.3701185, 9.0649508 55.3702322, 9.065099 55.3703492, 9.0654605 55.3707198, 9.0656191 55.3707038, 9.0657643 55.3709522, 9.0658555 55.3712025, 9.0658947 55.3714423, 9.0658951 55.3716694, 9.0658217 55.3718325)",,
318072267,,Rødding Nørregade,residential,,False,False,80.77199999999999,"LINESTRING (9.0646173 55.3700469, 9.0642632 55.3703644, 9.0644825 55.370692)",,
318072267,,Rødding Nørregade,residential,,False,True,80.77199999999999,"LINESTRING (9.0644825 55.370692, 9.0642632 55.3703644, 9.0646173 55.3700469)",,
94332690,,Højskolevænget,residential,,False,False,162.77300000000002,"LINESTRING (9.0509938 55.3715877, 9.0509789 55.3715238, 9.0521349 55.371437, 9.0520927 55.3712316, 9.0520176 55.3710346, 9.0518565 55.3707192)",,
608255460,,Smedebakken,residential,,False,True,43.448,"LINESTRING (9.0636228 55.3673714, 9.0634632 55.3674145, 9.0635329 55.3675128, 9.0634699 55.3676092, 9.0633395 55.3676431)",,
94332719,,Østervang,residential,,False,False,140.525,"LINESTRING (9.0574014 55.3636297, 9.0573633 55.3636325, 9.0568592 55.3636733, 9.0552469 55.3637943, 9.0551982 55.3637997)",,
818432249,,Tingvej,residential,50,False,False,42.814,"LINESTRING (9.0611755 55.3673511, 9.0610181 55.3669766)",,
