osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes
"[105538920, 549550969]",residential,,,False,"[False, True]",234.35399999999998,"LINESTRING (11.0953284 55.6805466, 11.0949918 55.6805829, 11.0943688 55.6806249, 11.0936943 55.6807217, 11.0933308 55.6807595, 11.0923626 55.680829, 11.091641 55.6808759)","['Bryggervænget', 'Møllebakken']",
105538920,residential,,,False,True,91.829,"LINESTRING (11.0953284 55.6805466, 11.0955892 55.6804517, 11.0957504 55.6804087, 11.095946 55.6803837, 11.0964449 55.6803512, 11.0965589 55.6803247, 11.0966505 55.6802578)",Bryggervænget,
105539285,residential,,,False,True,421.47499999999997,"LINESTRING (11.0953284 55.6805466, 11.0952372 55.680575, 11.0950072 55.6806181, 11.0943782 55.6806884, 11.0941851 55.6807398, 11.0940121 55.680823, 11.0936326 55.6811058, 11.0935374 55.6812086, 11.0933885 55.6816011, 11.0932772 55.6816751, 11.0930358 55.6818369, 11.0930197 55.6819118, 11.0931213 55.6821269, 11.0933979 55.6825197, 11.0935172 55.6825696, 11.0946022 55.6824668, 11.0950942 55.6823466, 11.0952312 55.6823526)",Møllebakken,
"[105538920, 549550969]",residential,,,False,"[False, True]",234.35400000000004,"LINESTRING (11.091641 55.6808759, 11.0923626 55.680829, 11.0933308 55.6807595, 11.0936943 55.6807217, 11.0943688 55.6806249, 11.0949918 55.6805829, 11.0953284 55.6805466)","['Bryggervænget', 'Møllebakken']",
234300928,tertiary,50,,False,False,32.586,"LINESTRING (11.1052412 55.6832251, 11.104723 55.6832481)",Nørre Alle,
234300928,tertiary,50,,False,True,14.318,"LINESTRING (11.1052412 55.6832251, 11.1054689 55.683215)",Nørre Alle,
549550979,residential,,,False,True,63.831,"LINESTRING (11.1052412 55.6832251, 11.1052184 55.683799)",Nørre Alle,
549550979,residential,,,False,False,63.831,"LINESTRING (11.1052184 55.683799, 11.1052412 55.6832251)",Nørre Alle,
234300928,tertiary,50,,False,False,11.043,"LINESTRING (11.1065337 55.6831684, 11.106358 55.6831755)",Nørre Alle,
549550987,residential,,,False,True,63.741,"LINESTRING (11.1065337 55.6831684, 11.1066104 55.68374)",Nørre Alle,
549550987,residential,,,False,False,63.741,"LINESTRING (11.1066104 55.68374, 11.1065337 55.6831684)",Nørre Alle,
549550988,residential,,,False,True,64.31,"LINESTRING (11.1059439 55.683774, 11.1058737 55.683197)",Nørre Alle,
234300928,tertiary,50,,False,False,25.455,"LINESTRING (11.1058737 55.683197, 11.1054689 55.683215)",Nørre Alle,
234300928,tertiary,50,,False,True,30.454,"LINESTRING (11.1058737 55.683197, 11.106358 55.6831755)",Nørre Alle,
549550988,residential,,,False,False,64.31,"LINESTRING (11.1058737 55.683197, 11.1059439 55.683774)",Nørre Alle,
105540986,residential,,,False,True,95.701,"LINESTRING (11.1061556 55.6792929, 11.1060038 55.6795406, 11.1059574 55.679672, 11.1059437 55.679772, 11.1059171 55.680136)",Møllevej,
