osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,tunnel
37863705,Molbechs Alle,residential,,False,True,7.991,2,"LINESTRING (11.5568829 55.440174, 11.556802 55.4401187)",,
938402934,Slagelsevej,secondary,60,True,False,82.119,1,"LINESTRING (11.5568829 55.440174, 11.556758 55.4402347, 11.556723 55.4402517, 11.5558944 55.4406546)",150,
24700511,Nordmarksvej,secondary,60,False,True,9.597,,"LINESTRING (11.5666882 55.4403281, 11.5667293 55.440245)",219,
"[938402936, 383322618, 938402935]",Ringstedvej,secondary,60,True,False,443.96400000000006,"['1', '2']","LINESTRING (11.5666882 55.4403281, 11.5664371 55.4402749, 11.5660839 55.4402001, 11.5657462 55.4401286, 11.5636947 55.4397036, 11.5627467 55.4395017, 11.5621765 55.4393803, 11.5617443 55.4392904, 11.5611619 55.4391743, 11.5609988 55.4391509, 11.560793 55.4391246, 11.5604942 55.4391059, 11.5603547 55.4391058, 11.5602377 55.4391058, 11.5600245 55.4391058)",150,
938402934,Slagelsevej,secondary,60,True,False,46.544,1,"LINESTRING (11.5558944 55.4406546, 11.5553355 55.4409279)",150,
101250419,Tuelsborgvej,residential,,False,True,8.784,2,"LINESTRING (11.5697493 55.4409702, 11.5698025 55.4408972)",,
"[938402925, 938402926]",Ringstedvej,secondary,60,True,False,205.861,"['1', '3']","LINESTRING (11.5697493 55.4409702, 11.5688111 55.4407734, 11.5679944 55.4406021, 11.5669386 55.4403806, 11.5666882 55.4403281)",150;239,
"[658797957, 257169198, 658797959]",Vedelsgade,residential,,False,True,81.592,,"LINESTRING (11.5590024 55.4351777, 11.5592981 55.4351144, 11.5594372 55.4349705, 11.559729 55.4349153, 11.5598253 55.4348965, 11.559929 55.4348722, 11.5599639 55.4347799)",,building_passage
118745369,,unclassified,,False,True,76.85900000000001,,"LINESTRING (11.5671741 55.4396015, 11.5670736 55.4397462, 11.5667914 55.4401531, 11.5667671 55.4401881, 11.5667293 55.440245)",,
101250349,Østervang,residential,,False,True,251.60099999999997,,"LINESTRING (11.565489 55.4360247, 11.5659026 55.4359834, 11.5661526 55.4359552, 11.5662298 55.4359408, 11.5662963 55.4359144, 11.5663465 55.4358782, 11.5663761 55.4358353, 11.5663643 55.4357864, 11.5661117 55.4350276, 11.5649497 55.4351511, 11.5645977 55.435189)",,
