osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,bridge,width,junction
277338568,,tertiary,True,False,22.794,50,"LINESTRING (17.9735679 59.3652962, 17.9735009 59.36534, 17.9734595 59.3653581, 17.9734016 59.3653745, 17.9733477 59.3653857, 17.9732731 59.3653941, 17.9732352 59.3653943)",1,,,roundabout
378406275,Lekplatsvägen,residential,False,True,11.436,40,"LINESTRING (17.9683639 59.3668151, 17.9684674 59.3669034)",,,,
"[145132516, 25747783]","['Tornstigen', 'Lekplatsvägen']",residential,False,"[False, True]",193.025,30,"LINESTRING (17.9683639 59.3668151, 17.9683042 59.3667671, 17.9682773 59.3667449, 17.967588 59.3661669, 17.9675054 59.3660976, 17.967325 59.3661217, 17.966836 59.3662838, 17.966544 59.3663801, 17.9661302 59.3665166, 17.9659883 59.366536)",,,,
339419036,Tulegatan,tertiary,True,False,153.218,40,"LINESTRING (17.9683639 59.3668151, 17.9704272 59.3661502, 17.9706498 59.3660789)",,,,
27663857,Bergsgatan,residential,False,True,10.19,,"LINESTRING (17.9706498 59.3660789, 17.9707439 59.366157)",,,,
27663857,Bergsgatan,residential,False,False,179.502,,"LINESTRING (17.9706498 59.3660789, 17.9705999 59.3660385, 17.9705662 59.3660108, 17.9698577 59.3654277, 17.969721 59.3653152, 17.9693691 59.3650256, 17.9689814 59.3647066)",,,,
339419036,Tulegatan,tertiary,True,False,163.192,40,"LINESTRING (17.9706498 59.3660789, 17.9723125 59.365539, 17.9723643 59.3655228, 17.972417 59.3655062, 17.9727868 59.3653896, 17.9728813 59.3653574, 17.9729499 59.3653277, 17.9729918 59.3652979, 17.973029 59.3652645)",,,,
146215703,,tertiary,True,False,4.602,40,"LINESTRING (17.973029 59.3652645, 17.9730562 59.3652255)",1,,,roundabout
81294865,Gjuteribacken,residential,False,False,5.371,30,"LINESTRING (17.9706689 59.3606564, 17.9707279 59.3606942)",,,6,
81294865,Gjuteribacken,residential,False,True,94.512,30,"LINESTRING (17.9706689 59.3606564, 17.9705402 59.3605907, 17.9699356 59.360269, 17.9703444 59.3600372)",,,6,
718929103,Landsvägen,tertiary,True,False,151.382,30,"LINESTRING (17.9706689 59.3606564, 17.9707494 59.3605873, 17.9716089 59.3601713, 17.9725072 59.3597608, 17.9726206 59.3597382)",1,,,
42659190,Sturegatan,residential,False,True,114.03699999999999,30,"LINESTRING (17.9744557 59.3611636, 17.9741356 59.3612631, 17.9739291 59.3613273, 17.9729371 59.3616355, 17.9727375 59.3616975)",,,,
43996601,Sturegatan,residential,False,False,61.935,30,"LINESTRING (17.9744557 59.3611636, 17.9752179 59.3609198, 17.9752294 59.360916, 17.9753808 59.360867)",,,,
43996607,Fabriksvägen,residential,False,False,90.022,30,"LINESTRING (17.9744557 59.3611636, 17.9743139 59.3610506, 17.9737368 59.3605911, 17.9735994 59.3604817)",,,,
43996607,Fabriksvägen,residential,False,True,90.02199999999999,30,"LINESTRING (17.9735994 59.3604817, 17.9737368 59.3605911, 17.9743139 59.3610506, 17.9744557 59.3611636)",,,,
121183741,Järnvägsgatan,tertiary,True,False,114.864,40,"LINESTRING (17.9735994 59.3604817, 17.9734885 59.3605851, 17.9724403 59.3608807, 17.9721462 59.3609518, 17.9718815 59.3609842)",1,,,
157499445,Järnvägsgatan,tertiary,False,False,81.839,40,"LINESTRING (17.9735994 59.3604817, 17.9743515 59.3602692, 17.9745289 59.3602163, 17.9748518 59.3601155)",,,,
156445988,Furuvägen,residential,False,False,31.599,,"LINESTRING (17.970945 59.3665813, 17.9706675 59.3663348)",,,,
81325896,Stenbrottsgatan,residential,True,False,111.69800000000001,30,"LINESTRING (17.970945 59.3665813, 17.969982 59.366914, 17.9695743 59.3670288, 17.969349 59.36716)",,,,
156445988,Furuvägen,residential,False,True,21.570999999999998,,"LINESTRING (17.970945 59.3665813, 17.9709878 59.3666169, 17.9711471 59.3667457)",,,,
156449532,Stenbrottsgatan,residential,False,True,23.39,30,"LINESTRING (17.9691773 59.3673513, 17.9692841 59.3672323, 17.969349 59.36716)",,,,
156449534,Rensgatan,residential,True,False,144.129,30,"LINESTRING (17.9691773 59.3673513, 17.9693961 59.3673396, 17.9717136 59.3672521)",,,,
156449532,Stenbrottsgatan,residential,False,False,23.39,30,"LINESTRING (17.969349 59.36716, 17.9692841 59.3672323, 17.9691773 59.3673513)",,,,
"[87475160, 46101889]",Järnvägsgatan,tertiary,True,False,148.668,40,"LINESTRING (17.9748518 59.3601155, 17.9749408 59.3600695, 17.9751004 59.3600285, 17.9752875 59.3600017, 17.9754743 59.3600126, 17.9755578 59.3600274, 17.9756314 59.3600404, 17.9757622 59.3600863, 17.9758495 59.3601508, 17.9759035 59.3602269, 17.9759095 59.3603189, 17.9758914 59.3604993, 17.9758456 59.3605872, 17.9757769 59.3606745, 17.9756767 59.3607628, 17.975615 59.3608004, 17.9755963 59.3608124, 17.9755487 59.3608409)",1,,,
157499445,Järnvägsgatan,tertiary,False,True,81.839,40,"LINESTRING (17.9748518 59.3601155, 17.9745289 59.3602163, 17.9743515 59.3602692, 17.9735994 59.3604817)",,,,
24829281,Otterstavägen,residential,False,False,95.854,30,"LINESTRING (17.9719887 59.3583905, 17.9719358 59.3584393, 17.971897 59.358619, 17.9718413 59.3588773, 17.9718153 59.3589978, 17.9717896 59.3591168, 17.9719041 59.359227)",,,,
24829267,Högklintavägen,residential,False,True,20.02,30,"LINESTRING (17.9691157 59.3599419, 17.9692941 59.3597865)",,,,
24829267,Högklintavägen,residential,False,False,285.5400000000001,30,"LINESTRING (17.9691157 59.3599419, 17.9690289 59.3600091, 17.9685111 59.3604343, 17.9682165 59.3605384, 17.9680833 59.3605854, 17.9676137 59.3606466, 17.9675594 59.360659, 17.9675385 59.3606863, 17.9675507 59.360744, 17.9676171 59.3607861, 17.9676682 59.3608061, 17.9677423 59.3608078, 17.9680678 59.3607402, 17.9682435 59.3607037, 17.9682673 59.3606988, 17.9684877 59.3606425, 17.9687654 59.3605218, 17.9690356 59.360307, 17.9691252 59.3602229, 17.9691157 59.3599419)",,,,
24829267,Högklintavägen,residential,False,True,285.5400000000001,30,"LINESTRING (17.9691157 59.3599419, 17.9691252 59.3602229, 17.9690356 59.360307, 17.9687654 59.3605218, 17.9684877 59.3606425, 17.9682673 59.3606988, 17.9682435 59.3607037, 17.9680678 59.3607402, 17.9677423 59.3608078, 17.9676682 59.3608061, 17.9676171 59.3607861, 17.9675507 59.360744, 17.9675385 59.3606863, 17.9675594 59.360659, 17.9676137 59.3606466, 17.9680833 59.3605854, 17.9682165 59.3605384, 17.9685111 59.3604343, 17.9690289 59.3600091, 17.9691157 59.3599419)",,,,
131316125,Ågatan,residential,False,False,194.029,,"LINESTRING (17.9617536 59.3607773, 17.9616606 59.3608134, 17.9616245 59.360848, 17.9613091 59.3611508, 17.961039 59.3614256, 17.9606723 59.3617176, 17.9603451 59.36195, 17.9602952 59.3619817, 17.9598988 59.3622333)",,,,
131316125,Ågatan,residential,False,True,194.02900000000002,,"LINESTRING (17.9598988 59.3622333, 17.9602952 59.3619817, 17.9603451 59.36195, 17.9606723 59.3617176, 17.961039 59.3614256, 17.9613091 59.3611508, 17.9616245 59.360848, 17.9616606 59.3608134, 17.9617536 59.3607773)",,,,
855916827,Ågatan,residential,False,True,64.641,,"LINESTRING (17.9598988 59.3622333, 17.9606331 59.3625451, 17.9607685 59.3626093)",,,,
855916829,Löfströms allé,residential,True,False,15.291,40,"LINESTRING (17.9609645 59.3626085, 17.9610008 59.3626278, 17.9610237 59.3626529, 17.961029 59.3626805, 17.9610161 59.3627074, 17.9609865 59.3627306)",1,,,roundabout
"[25212642, 1171009005]",Löfströms allé,residential,False,True,178.75799999999998,40,"LINESTRING (17.9609645 59.3626085, 17.9610167 59.3625739, 17.9610788 59.3625328, 17.961737 59.362097, 17.962008 59.3619202, 17.9620603 59.3618861, 17.9621458 59.3618316, 17.9626222 59.36152, 17.9628993 59.3613388)",2,,,
25746784,Vattugatan,residential,False,False,13.548,30,"LINESTRING (17.9643586 59.3661541, 17.9641561 59.3662189)",,,,
158669307,Fredsgatan,residential,True,False,85.036,30,"LINESTRING (17.9643586 59.3661541, 17.9651509 59.3668036)",,,,
25746784,Vattugatan,residential,False,True,69.451,30,"LINESTRING (17.9643586 59.3661541, 17.9648695 59.3659906, 17.9651859 59.3658935, 17.9654262 59.365853)",,,,
146215715,Eliegatan,residential,False,True,13.827,30,"LINESTRING (17.9651509 59.3668036, 17.9649437 59.3668693)",,,,
146215715,Eliegatan,residential,False,False,13.827,30,"LINESTRING (17.9649437 59.3668693, 17.9651509 59.3668036)",,,,
147543250,Fredsgatan,residential,True,False,84.981,30,"LINESTRING (17.9649437 59.3668693, 17.9641561 59.3662189)",,,,
146215715,Eliegatan,residential,False,True,99.14699999999999,30,"LINESTRING (17.9649437 59.3668693, 17.9643859 59.367046, 17.9634576 59.3673401)",,,,
25746784,Vattugatan,residential,False,True,13.548,30,"LINESTRING (17.9641561 59.3662189, 17.9643586 59.3661541)",,,,
25746784,Vattugatan,residential,False,False,111.30799999999999,30,"LINESTRING (17.9641561 59.3662189, 17.9640403 59.366256, 17.9635775 59.3664042, 17.9630095 59.366586, 17.9624926 59.3667514)",,,,
147543250,Fredsgatan,residential,True,False,93.36000000000001,30,"LINESTRING (17.9641561 59.3662189, 17.9640523 59.3661351, 17.9633722 59.3655857, 17.9633341 59.3655549, 17.9632766 59.3655089)",,,,
275294109,Humblegatan,residential,False,True,5.204,30,"LINESTRING (17.9652868 59.3613402, 17.9653226 59.3612971)",,,,
200147738,Landsvägen,tertiary,True,False,108.876,30,"LINESTRING (17.9652868 59.3613402, 17.9650884 59.3613023, 17.9649892 59.3612832, 17.9645092 59.3611763, 17.9641453 59.3610876, 17.9639893 59.3610571, 17.9638611 59.3610416, 17.963784 59.3610408, 17.9637112 59.3610491, 17.9635021 59.3610923)",1,,,
87475157,Vasagatan,residential,True,False,110.56200000000001,30,"LINESTRING (17.9662175 59.3614995, 17.9662086 59.3615243, 17.9660926 59.3616594, 17.9659958 59.3616933, 17.9656529 59.3618134, 17.9647638 59.3621247)",,,,
155721225,Landsvägen,tertiary,True,False,55.828,30,"LINESTRING (17.9662175 59.3614995, 17.9659536 59.3614708, 17.9656935 59.3614299, 17.9652868 59.3613402)",1,,4,
156445988,Furuvägen,residential,False,True,31.599,,"LINESTRING (17.9706675 59.3663348, 17.970945 59.3665813)",,,,
156445992,Stenbrottsgatan,residential,False,False,140.00199999999998,30,"LINESTRING (17.9725782 59.3661297, 17.9725905 59.3661541, 17.9727811 59.366486, 17.9726566 59.3665506, 17.9722607 59.3666309, 17.971836 59.3666942, 17.9718091 59.3666982, 17.9715296 59.3667183, 17.9711471 59.3667457)",,,,
156445988,Furuvägen,residential,False,False,21.570999999999998,,"LINESTRING (17.9711471 59.3667457, 17.9709878 59.3666169, 17.970945 59.3665813)",,,,
156445988,Furuvägen,residential,False,True,64.814,,"LINESTRING (17.9711471 59.3667457, 17.9714477 59.3670144, 17.9717136 59.3672521)",,,,
156445992,Stenbrottsgatan,residential,False,True,140.002,30,"LINESTRING (17.9711471 59.3667457, 17.9715296 59.3667183, 17.9718091 59.3666982, 17.971836 59.3666942, 17.9722607 59.3666309, 17.9726566 59.3665506, 17.9727811 59.366486, 17.9725905 59.3661541, 17.9725782 59.3661297)",,,,
156440105,Skogsbacken,residential,False,True,62.230000000000004,30,"LINESTRING (17.9767524 59.364922, 17.9766486 59.3648723, 17.9765532 59.3648175, 17.9763261 59.364635, 17.9761883 59.3645243, 17.9761614 59.3645004, 17.9761233 59.3644665)",,,,
156452170,Ängsstigen,residential,False,True,141.158,30,"LINESTRING (17.9767524 59.364922, 17.976611 59.3650179, 17.9754587 59.3658507, 17.975316 59.3659591)",,,,
1041609556,Rosengatan,residential,False,True,60.183,50,"LINESTRING (17.9718043 59.3626447, 17.9712359 59.3621875)",2,,,
157498649,Rökerigränd,residential,False,False,105.681,,"LINESTRING (17.9718043 59.3626447, 17.9711924 59.3628338, 17.9711333 59.3628666, 17.9709858 59.3629158, 17.9709617 59.3629391, 17.9709241 59.3629814, 17.9709087 59.3630042, 17.9708973 59.3630211, 17.9708678 59.3630511, 17.9708008 59.3630826, 17.970513 59.3631744, 17.9703712 59.3632164)",,,,
1041609556,Rosengatan,residential,False,False,48.964999999999996,50,"LINESTRING (17.9718043 59.3626447, 17.9721811 59.3629479, 17.9722667 59.3630167)",2,,,
277338568,,tertiary,True,False,3.162,50,"LINESTRING (17.9735787 59.3652683, 17.9735679 59.3652962)",1,,,roundabout
277338566,,tertiary,True,False,18.14,50,"LINESTRING (17.9731943 59.3653908, 17.9731485 59.3653792, 17.9730979 59.3653611, 17.9730562 59.3653328, 17.9730362 59.3653032, 17.973029 59.3652645)",1,,,roundabout
"[1098408017, 1098408018, 1098408019]",Tulegatan,tertiary,True,False,162.989,40,"LINESTRING (17.9731943 59.3653908, 17.9730955 59.3654132, 17.9730053 59.365436, 17.9726518 59.3655428, 17.9725614 59.365572, 17.9725154 59.3655869, 17.9724638 59.3656035, 17.9714691 59.3659195, 17.971195 59.3660094, 17.9707439 59.366157)",,,,
"[724518072, 255415782, 775706271]",Tulegatan,"['living_street', 'tertiary']",True,False,163.51,"['7', '40']","LINESTRING (17.9734013 59.3651416, 17.9734919 59.3651276, 17.9736511 59.3651056, 17.9737604 59.3650857, 17.9738517 59.3650636, 17.9739003 59.3650517, 17.9751106 59.3646716, 17.9752399 59.36463, 17.9753873 59.364584, 17.9757323 59.364471, 17.9758079 59.3644412, 17.9758854 59.3644075)",1,,,
277338567,,tertiary,True,False,18.726,50,"LINESTRING (17.9734013 59.3651416, 17.9734579 59.3651534, 17.9735091 59.3651731, 17.9735517 59.3652053, 17.9735768 59.3652341, 17.9735787 59.3652683)",1,,,roundabout
146215703,,tertiary,True,False,2.845,40,"LINESTRING (17.9733518 59.3651373, 17.9734013 59.3651416)",1,,,roundabout
146215703,,tertiary,True,False,20.212,40,"LINESTRING (17.9730562 59.3652255, 17.9730967 59.3651964, 17.9731731 59.3651644, 17.9732631 59.3651448, 17.9733518 59.3651373)",1,,,roundabout
157557806,Rosengatan,residential,True,False,44.293,50,"LINESTRING (17.9730562 59.3652255, 17.9730721 59.3651618, 17.9730637 59.3651096, 17.9730508 59.365086, 17.9730315 59.3650645, 17.9729215 59.3649688, 17.9727937 59.3648648)",,,,
158669307,Fredsgatan,residential,True,False,93.552,30,"LINESTRING (17.9634913 59.3654384, 17.963535 59.3654822, 17.9635933 59.3655298, 17.9642578 59.3660719, 17.9643586 59.3661541)",,,,
277338560,Fredsgatan,residential,True,False,16.482999999999997,30,"LINESTRING (17.9634913 59.3654384, 17.9634748 59.3654669, 17.9634399 59.3654906, 17.963391 59.3655066, 17.9633342 59.365513, 17.9632766 59.3655089)",,,,roundabout
"[158669296, 42659191]","['Vegagatan', 'Esplanaden']",residential,False,True,316.58700000000005,30,"LINESTRING (17.963478 59.365395, 17.963629 59.3653467, 17.9638553 59.3652743, 17.9649133 59.3649357, 17.9651406 59.3648629, 17.9651998 59.364844, 17.965951 59.3646036, 17.9661597 59.3645368, 17.9663911 59.3644627, 17.9671332 59.3642252, 17.9671933 59.3641785, 17.9671852 59.3641111, 17.9667499 59.3637537, 17.966639 59.3636668)",2,,,
158669303,Fredsgatan,residential,True,False,4.934,30,"LINESTRING (17.963478 59.365395, 17.9634874 59.365409, 17.9634919 59.3654236, 17.9634913 59.3654384)",,,,roundabout
158669304,Fredsgatan,residential,True,False,54.679,30,"LINESTRING (17.963165 59.3654411, 17.9630716 59.3653644, 17.962674 59.3650178)",,,,
272233098,Fredsgatan,residential,True,False,20.534000000000002,30,"LINESTRING (17.963165 59.3654411, 17.9631658 59.3654147, 17.9631827 59.3653898, 17.9632139 59.3653688, 17.9632565 59.3653537, 17.9633061 59.3653462, 17.9633579 59.3653468, 17.9634066 59.3653557)",,,,roundabout
272233098,Fredsgatan,residential,True,False,6.034000000000001,30,"LINESTRING (17.9634066 59.3653557, 17.9634486 59.3653724, 17.963478 59.365395)",,,,roundabout
158669294,Vegagatan,residential,False,False,108.02199999999999,30,"LINESTRING (17.9631985 59.365481, 17.9630746 59.36552, 17.9621535 59.3658101, 17.9617379 59.3659409, 17.9615767 59.3659917)",,,,
272233098,Fredsgatan,residential,True,False,4.8790000000000004,30,"LINESTRING (17.9631985 59.365481, 17.9631863 59.365472, 17.9631766 59.3654622, 17.9631694 59.3654519, 17.963165 59.3654411)",,,,roundabout
277338559,Fredsgatan,residential,True,False,5.463,30,"LINESTRING (17.9632766 59.3655089, 17.9632335 59.3654979, 17.9631985 59.365481)",,,,roundabout
"[25746925, 49222191]","['Sturegatan', 'Skolgatan']",residential,False,False,168.27100000000002,30,"LINESTRING (17.9648491 59.3645668, 17.9645735 59.3643495, 17.9649583 59.3642223, 17.9659504 59.3638944, 17.966639 59.3636668)",2,,,
200147738,Landsvägen,tertiary,True,False,4.804,30,"LINESTRING (17.9635021 59.3610923, 17.9634279 59.3611132)",1,,,
662718193,Esplanaden,residential,True,False,12.342,30,"LINESTRING (17.9635021 59.3610923, 17.9636097 59.3611888)",,,,
157498649,Rökerigränd,residential,False,True,105.681,,"LINESTRING (17.9703712 59.3632164, 17.970513 59.3631744, 17.9708008 59.3630826, 17.9708678 59.3630511, 17.9708973 59.3630211, 17.9709087 59.3630042, 17.9709241 59.3629814, 17.9709617 59.3629391, 17.9709858 59.3629158, 17.9711333 59.3628666, 17.9711924 59.3628338, 17.9718043 59.3626447)",,,,
24829267,Högklintavägen,residential,False,False,20.02,30,"LINESTRING (17.9692941 59.3597865, 17.9691157 59.3599419)",,,,
24829267,Högklintavägen,residential,False,True,127.244,30,"LINESTRING (17.9692941 59.3597865, 17.9698179 59.3593255, 17.970287 59.3589138, 17.9704178 59.3588908, 17.9705384 59.3588696)",,,,
175334619,Fjällnäsvägen,residential,False,False,48.504999999999995,,"LINESTRING (17.9692941 59.3597865, 17.9694926 59.3598344, 17.9695075 59.3601586)",,,,
81294865,Gjuteribacken,residential,False,True,60.477,30,"LINESTRING (17.9703444 59.3600372, 17.9710753 59.3596409)",,,6,
81294865,Gjuteribacken,residential,False,False,94.512,30,"LINESTRING (17.9703444 59.3600372, 17.9699356 59.360269, 17.9705402 59.3605907, 17.9706689 59.3606564)",,,6,
260765252,Fjällnäsvägen,residential,False,True,16.766000000000002,30,"LINESTRING (17.9703444 59.3600372, 17.9703006 59.3600152, 17.9701336 59.3599314)",,,,
"[977495153, 155721226, 683696165]",Max Sievertsgatan,unclassified,False,"[False, True]",173.16700000000003,,"LINESTRING (17.9614815 59.3638331, 17.9617662 59.3637439, 17.9620468 59.3636559, 17.9621811 59.3636138, 17.9622275 59.363468, 17.9617735 59.363078, 17.9616981 59.3630165, 17.9614868 59.3628981, 17.9610639 59.3627565, 17.9609865 59.3627306)",,,,
1089847903,,tertiary_link,True,False,9.947,40,"LINESTRING (17.9755487 59.3608409, 17.9753808 59.360867)",,,,
277338568,,tertiary,True,False,2.35,50,"LINESTRING (17.9732352 59.3653943, 17.9731943 59.3653908)",1,,,roundabout
260765252,Fjällnäsvägen,residential,False,False,16.766000000000002,30,"LINESTRING (17.9701336 59.3599314, 17.9703006 59.3600152, 17.9703444 59.3600372)",,,,
453834006,Oljetrågsrondellen,tertiary,True,False,2.387,30,"LINESTRING (17.9727335 59.3598467, 17.9727131 59.359845, 17.9726923 59.3598423)",1,,,roundabout
87935757,Landsvägen,tertiary,True,False,29.194999999999997,40,"LINESTRING (17.9726661 59.3597184, 17.9726959 59.359682, 17.9728043 59.3596282, 17.9729238 59.3595819, 17.9730478 59.359553)",,,,
366552473,Oljetrågsrondellen,tertiary,True,False,10.865,30,"LINESTRING (17.9726661 59.3597184, 17.9727091 59.3597166, 17.972749 59.3597196, 17.9727798 59.3597306, 17.9728016 59.3597419, 17.972819 59.35976)",1,,,roundabout
453834007,Oljetrågsrondellen,tertiary,True,False,7.264,30,"LINESTRING (17.9728261 59.3598061, 17.9728095 59.3598237, 17.9727791 59.3598377, 17.9727335 59.3598467)",1,,,roundabout
"[1127845605, 1079021070, 366924694, 1089847901, 43996606]",Ekensbergsvägen,tertiary,True,False,186.55800000000002,"['40', '30']","LINESTRING (17.9728261 59.3598061, 17.9729134 59.3598562, 17.9731237 59.3599379, 17.97507 59.3607224, 17.9750922 59.3607288, 17.9751334 59.3607406, 17.9751944 59.3607575, 17.9754427 59.3608147)",1,yes,,
366547051,Landsvägen,tertiary,True,False,26.628,40,"LINESTRING (17.9730478 59.359553, 17.97299 59.3596153, 17.9729058 59.3596727, 17.9728452 59.3597181, 17.972819 59.35976)",1,,,
367226887,Landsvägen,tertiary,False,False,156.96200000000002,40,"LINESTRING (17.9730478 59.359553, 17.9734111 59.3593738, 17.9737343 59.359198, 17.9742751 59.3588741, 17.9744298 59.3587752, 17.9745568 59.3586685, 17.9746415 59.3585577, 17.9747161 59.3584465)",,,,
453834005,Oljetrågsrondellen,tertiary,True,False,3.4530000000000003,30,"LINESTRING (17.9726206 59.3597382, 17.9726404 59.3597257, 17.9726661 59.3597184)",,,,roundabout
472300379,Oljetrågsrondellen,tertiary,True,False,5.24,30,"LINESTRING (17.972819 59.35976, 17.9728293 59.3597772, 17.972831 59.3597913, 17.9728261 59.3598061)",1,,,roundabout
164591651,Hamngatan,tertiary,False,True,93.367,40,"LINESTRING (17.9625474 59.3600327, 17.9632688 59.3592778)",2,,,
"[1105198754, 164591651, 958148565]",Hamngatan,tertiary,False,False,63.29199999999999,40,"LINESTRING (17.9625474 59.3600327, 17.9625224 59.3600549, 17.9622984 59.3603015, 17.9622602 59.3603425, 17.9622346 59.3603691, 17.9622001 59.3604035, 17.962185 59.3604186, 17.9621515 59.360452, 17.9621135 59.3604899, 17.9620958 59.3605075, 17.9620589 59.3605444)",2,,,
377866249,Hamngatan,residential,False,False,69.55,,"LINESTRING (17.9625474 59.3600327, 17.962677 59.3600695, 17.9634841 59.3602926, 17.9636255 59.3603316)",,,,
377866249,Hamngatan,residential,False,True,69.55,,"LINESTRING (17.9636255 59.3603316, 17.9634841 59.3602926, 17.962677 59.3600695, 17.9625474 59.3600327)",,,,
175334619,Fjällnäsvägen,residential,False,True,48.504999999999995,,"LINESTRING (17.9695075 59.3601586, 17.9694926 59.3598344, 17.9692941 59.3597865)",,,,
662718192,Esplanaden,residential,True,False,13.297,30,"LINESTRING (17.9636097 59.3611888, 17.9634279 59.3611132)",,,,
24651260,Esplanaden,residential,False,True,122.911,30,"LINESTRING (17.9636097 59.3611888, 17.9646768 59.3620541, 17.9647638 59.3621247)",2,,,
81294865,Gjuteribacken,residential,False,True,5.371,30,"LINESTRING (17.9707279 59.3606942, 17.9706689 59.3606564)",,,6,
155721225,Landsvägen,tertiary,True,False,280.0520000000001,30,"LINESTRING (17.9707279 59.3606942, 17.9702677 59.3608867, 17.9697891 59.3610682, 17.9694772 59.3611758, 17.9692923 59.361238, 17.9691785 59.3612761, 17.9690018 59.361315, 17.9688716 59.3613377, 17.9686881 59.3613596, 17.9680055 59.361418, 17.9674813 59.3614632, 17.9671004 59.3614961, 17.9669119 59.3615097, 17.9667309 59.3615161, 17.9665324 59.3615155, 17.9663764 59.361511, 17.9662175 59.3614995)",1,,4,
662718190,Karlsbodavägen,tertiary,True,False,47.322,40,"LINESTRING (17.9604421 59.35969, 17.9604022 59.3598472, 17.9603185 59.3599656, 17.9602999 59.3599918, 17.9602484 59.3600581, 17.9602186 59.3600973)",2,,,
662718210,Landsvägen,tertiary,True,False,8.763,40,"LINESTRING (17.9634279 59.3611132, 17.963323 59.3610553)",2,,,
662718196,Löfströms allé,residential,True,False,39.072,40,"LINESTRING (17.9634279 59.3611132, 17.9632605 59.3611857, 17.9628993 59.3613388)",,,,
"[25212642, 1171009005]",Löfströms allé,residential,False,False,178.758,40,"LINESTRING (17.9628993 59.3613388, 17.9626222 59.36152, 17.9621458 59.3618316, 17.9620603 59.3618861, 17.962008 59.3619202, 17.961737 59.362097, 17.9610788 59.3625328, 17.9610167 59.3625739, 17.9609645 59.3626085)",2,,,
662718194,Löfströms allé,residential,True,False,40.046,40,"LINESTRING (17.9628993 59.3613388, 17.9631593 59.3611255, 17.963323 59.3610553)",2,,,
662718198,Hamngatan,tertiary,False,True,7.542,40,"LINESTRING (17.961995 59.3606039, 17.9620589 59.3605444)",,,,
"[662718208, 662718201, 807459308, 959037399]","['Bällstavägen', 'Bällstabro']",tertiary,True,False,114.21900000000001,40,"LINESTRING (17.961995 59.3606039, 17.9617296 59.3605361, 17.9616057 59.3605045, 17.9609674 59.3603528, 17.9606887 59.3602918, 17.9606606 59.3602856, 17.9604098 59.3602307, 17.9602435 59.3601907, 17.9601666 59.3601722)",2,yes,,
662718187,Karlsbodavägen,tertiary,True,False,9.116,40,"LINESTRING (17.9600107 59.36015, 17.9600626 59.3600724)",,,,
662718205,Bällstavägen,tertiary,True,False,9.173,40,"LINESTRING (17.9601666 59.3601722, 17.9600107 59.36015)",2,,,
662718188,Bällstavägen,tertiary,True,False,9.264,40,"LINESTRING (17.9600626 59.3600724, 17.9602186 59.3600973)",2,,,
662718189,Karlsbodavägen,tertiary,True,False,47.72,50,"LINESTRING (17.9600626 59.3600724, 17.9601117 59.3600179, 17.9601603 59.3599639, 17.9602844 59.3598242, 17.9603898 59.3597345, 17.9604421 59.35969)",1,,,
775706269,Tulegatan,tertiary,True,False,7.896,40,"LINESTRING (17.9761366 59.3643378, 17.9761654 59.3643556, 17.9761857 59.3643763, 17.9761933 59.3644008)",,,,roundabout
775706274,Tulegatan,tertiary,True,False,20.322,40,"LINESTRING (17.9758854 59.3644075, 17.9758859 59.3643912, 17.975893 59.3643753, 17.9759073 59.3643598, 17.9759278 59.3643462, 17.9759594 59.3643333, 17.9759964 59.3643251, 17.9760293 59.3643222, 17.9760625 59.364323, 17.9760954 59.3643275, 17.9761366 59.3643378)",,,,roundabout
775706270,Tulegatan,tertiary,True,False,7.643000000000001,40,"LINESTRING (17.975951 59.3644652, 17.9759247 59.3644534, 17.9759042 59.3644388, 17.9758915 59.3644237, 17.9758854 59.3644075)",,,,roundabout
"[775706273, 724518070, 724518071]",Tulegatan,"['living_street', 'tertiary']",True,False,162.181,"['7', '50']","LINESTRING (17.975951 59.3644652, 17.9758436 59.3644871, 17.9757611 59.3645087, 17.9754275 59.3646185, 17.975283 59.3646654, 17.9751519 59.3647074, 17.9739465 59.365094, 17.9739013 59.3651094, 17.9738404 59.3651304, 17.9737486 59.3651687, 17.9736714 59.365208, 17.9736127 59.3652429, 17.9735787 59.3652683)",1,,,
156440105,Skogsbacken,residential,False,False,62.23,30,"LINESTRING (17.9761233 59.3644665, 17.9761614 59.3645004, 17.9761883 59.3645243, 17.9763261 59.364635, 17.9765532 59.3648175, 17.9766486 59.3648723, 17.9767524 59.364922)",,,,
775706272,Tulegatan,tertiary,True,False,10.332999999999998,40,"LINESTRING (17.9761233 59.3644665, 17.9760909 59.3644747, 17.9760558 59.3644788, 17.9760197 59.3644786, 17.9759838 59.364474, 17.975951 59.3644652)",,,,roundabout
"[24829236, 771471239]",Hamngatan,residential,False,"[False, True]",73.279,7,"LINESTRING (17.9642209 59.3588785, 17.9644058 59.3587186, 17.9646051 59.3585463, 17.964237 59.3584273, 17.9641512 59.3584006)",,,,
775706272,Tulegatan,tertiary,True,False,8.636000000000001,40,"LINESTRING (17.9761933 59.3644008, 17.9761904 59.3644158, 17.9761733 59.3644393, 17.9761515 59.3644544, 17.9761233 59.3644665)",,,,roundabout
