osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,junction,access
40902071,,,Kyrkogatan,residential,,,False,True,52.829,"LINESTRING (14.3531382 62.0327384, 14.3541001 62.0328875)",,
30702343,,,Järnvägsgatan,residential,,,False,False,127.509,"LINESTRING (14.3531382 62.0327384, 14.3530933 62.0329038, 14.3530584 62.0330566, 14.3530149 62.0332584, 14.353004 62.0333538, 14.352989 62.0334873, 14.3529655 62.0338814)",,
30702343,,,Järnvägsgatan,residential,,,False,False,152.243,"LINESTRING (14.3529655 62.0338814, 14.3529246 62.0342836, 14.3528265 62.035249)",,
30702343,,,Järnvägsgatan,residential,,,False,True,127.50899999999999,"LINESTRING (14.3529655 62.0338814, 14.352989 62.0334873, 14.353004 62.0333538, 14.3530149 62.0332584, 14.3530584 62.0330566, 14.3530933 62.0329038, 14.3531382 62.0327384)",,
353842411,,,Härjedalsgatan,residential,,,False,True,112.307,"LINESTRING (14.3529655 62.0338814, 14.3531582 62.0339074, 14.3550226 62.0341805)",,
30702343,,,Järnvägsgatan,residential,,,False,True,152.243,"LINESTRING (14.3528265 62.035249, 14.3529246 62.0342836, 14.3529655 62.0338814)",,
320302005,,,Järnvägsgatan,residential,50,,True,False,23.4,"LINESTRING (14.3528265 62.035249, 14.3528482 62.0352987, 14.352876 62.0353376, 14.352914 62.0353696, 14.3529723 62.0353972, 14.3530454 62.0354235)",,
40902013,,,Gränsgatan,residential,,,False,False,51.839,"LINESTRING (14.3530454 62.0354235, 14.3532105 62.035453, 14.3533948 62.035482, 14.3537024 62.0355303, 14.3539906 62.0355672)",,
320302004,,,,residential,50,,True,False,37.932,"LINESTRING (14.3530454 62.0354235, 14.3528632 62.0354514, 14.3527566 62.0354177, 14.3527041 62.0353698, 14.3527054 62.0353398, 14.3528265 62.035249)",,
40902052,,,Dalagatan,residential,,,False,True,80.198,"LINESTRING (14.3539906 62.0355672, 14.3544841 62.0348841)",,
40902013,,,Gränsgatan,residential,,,False,False,85.175,"LINESTRING (14.3539906 62.0355672, 14.3542301 62.035606, 14.3555612 62.035777)",,
40902013,,,Gränsgatan,residential,,,False,True,51.839,"LINESTRING (14.3539906 62.0355672, 14.3537024 62.0355303, 14.3533948 62.035482, 14.3532105 62.035453, 14.3530454 62.0354235)",,
353842409,,,Gränsgatan,residential,50,,False,True,93.455,"LINESTRING (14.3584512 62.036185, 14.3567369 62.0359397)",,
369146527,,,,residential,50,,True,False,17.301000000000002,"LINESTRING (14.3584512 62.036185, 14.3585301 62.0361879, 14.3586089 62.0361902, 14.3587826 62.0361911)",,
318831252,,,Herrögatan,residential,,,False,False,71.174,"LINESTRING (14.3548247 62.0369127, 14.3548243 62.0370004, 14.354831 62.0370998, 14.3548757 62.037296, 14.354933 62.0375502)",,destination
318831252,,,Herrögatan,residential,,,False,True,132.414,"LINESTRING (14.3548247 62.0369127, 14.3548366 62.0368636, 14.3548495 62.0367692, 14.3555612 62.035777)",,destination
319105741,,,Curlinggatan,residential,50,,False,False,103.063,"LINESTRING (14.3548247 62.0369127, 14.3530946 62.037144, 14.3529635 62.0372002)",,
40902041,,,Fogdegatan,residential,50,,True,False,39.985,"LINESTRING (14.354933 62.0375502, 14.3556716 62.037647)",,
318831252,,,Herrögatan,residential,,,False,False,182.736,"LINESTRING (14.354933 62.0375502, 14.3549209 62.0376991, 14.3548935 62.0378701, 14.3548791 62.0379225, 14.3548481 62.0380195, 14.3547363 62.0383886, 14.3547173 62.0384915, 14.3547227 62.0385492, 14.3547438 62.0386154, 14.3547749 62.0386675, 14.3548152 62.0387262, 14.3551028 62.0391612)",,destination
318831252,,,Herrögatan,residential,,,False,True,71.17399999999999,"LINESTRING (14.354933 62.0375502, 14.3548757 62.037296, 14.354831 62.0370998, 14.3548243 62.0370004, 14.3548247 62.0369127)",,destination
30702338,,,Fjällvägen,tertiary,30,,False,True,98.21000000000001,"LINESTRING (14.3550466 62.0317404, 14.355372 62.0318255, 14.3557483 62.0319287, 14.3558912 62.0319678, 14.3559662 62.0319884, 14.3563494 62.0320904, 14.3566776 62.0321819)",,
40902054,,,Åkargatan,residential,50,,False,True,136.774,"LINESTRING (14.3550466 62.0317404, 14.3550125 62.0317766, 14.3541001 62.0328875)",,
30702338,,,Fjällvägen,tertiary,30,,False,True,31.818,"LINESTRING (14.3566776 62.0321819, 14.3572101 62.0323216)",,
30702338,,,Fjällvägen,tertiary,30,,False,False,98.21000000000001,"LINESTRING (14.3566776 62.0321819, 14.3563494 62.0320904, 14.3559662 62.0319884, 14.3558912 62.0319678, 14.3557483 62.0319287, 14.355372 62.0318255, 14.3550466 62.0317404)",,
40902052,,,Dalagatan,residential,,,False,False,116.536,"LINESTRING (14.3566776 62.0321819, 14.3566104 62.0322515, 14.3564075 62.0324599, 14.3558274 62.0331508)",,
30702338,,,Fjällvägen,tertiary,30,,False,False,31.818,"LINESTRING (14.3572101 62.0323216, 14.3566776 62.0321819)",,
30702338,,,Fjällvägen,tertiary,30,,False,True,153.78400000000002,"LINESTRING (14.3572101 62.0323216, 14.3585775 62.0326997, 14.3588052 62.0327627, 14.359535 62.0329757, 14.3597352 62.0330358)",,
30702338,,,Fjällvägen,tertiary,30,,False,False,153.784,"LINESTRING (14.3597352 62.0330358, 14.359535 62.0329757, 14.3588052 62.0327627, 14.3585775 62.0326997, 14.3572101 62.0323216)",,
"[30702338, 23321031]",2,,"['Vallarvägen', 'Fjällvägen']",tertiary,30,,False,True,68.69999999999999,"LINESTRING (14.3597352 62.0330358, 14.3601687 62.0331459, 14.3608903 62.0333329)",,
40902056,,,Ulvkällagatan,residential,50,,False,True,72.786,"LINESTRING (14.3597352 62.0330358, 14.3596122 62.0332455, 14.3593461 62.0336644)",,
40902071,,,Kyrkogatan,residential,,,False,False,94.711,"LINESTRING (14.3558274 62.0331508, 14.3541001 62.0328875)",,
40902052,,,Dalagatan,residential,,,False,False,122.019,"LINESTRING (14.3558274 62.0331508, 14.3556489 62.0334253, 14.3554085 62.0337028, 14.3550226 62.0341805)",,
40902052,,,Dalagatan,residential,,,False,True,116.536,"LINESTRING (14.3558274 62.0331508, 14.3564075 62.0324599, 14.3566104 62.0322515, 14.3566776 62.0321819)",,
40902071,,,Kyrkogatan,residential,,,False,True,74.08699999999999,"LINESTRING (14.3558274 62.0331508, 14.3567243 62.0332905, 14.3571796 62.0333551)",,
40902071,,,Kyrkogatan,residential,,,False,True,61.696,"LINESTRING (14.3571796 62.0333551, 14.3583072 62.0335231)",,
40902040,,,Herrögatan,residential,,,False,False,120.334,"LINESTRING (14.3571796 62.0333551, 14.3570233 62.033577, 14.3568317 62.0338596, 14.356469 62.0343847)",,yes
40902071,,,Kyrkogatan,residential,,,False,False,74.08699999999999,"LINESTRING (14.3571796 62.0333551, 14.3567243 62.0332905, 14.3558274 62.0331508)",,
319105741,,,Curlinggatan,residential,50,,False,True,103.063,"LINESTRING (14.3529635 62.0372002, 14.3530946 62.037144, 14.3548247 62.0369127)",,
40967478,,,Fogdegatan,residential,,,False,True,109.113,"LINESTRING (14.3626657 62.0386956, 14.3624197 62.0386574, 14.362132 62.0386108, 14.3611852 62.0384642, 14.3606794 62.0383866)",,
"[1239757041, 75113673]",2,84,Ljusnegatan,primary,50,8.0,False,False,198.32,"LINESTRING (14.3626657 62.0386956, 14.3630126 62.0382975, 14.3632406 62.0380203, 14.3633227 62.0379157, 14.3634823 62.0377344, 14.3637169 62.0374179, 14.3639509 62.037019)",,
