osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,access,bridge,width,ref
53179241,,Vallgatan,residential,40,,False,False,93.903,"LINESTRING (14.1654833 57.7796521, 14.1652682 57.7793214, 14.1649942 57.7789002, 14.1649651 57.7788541)",,,,
81180677,,Pelargatan,residential,40,,False,False,79.398,"LINESTRING (14.1734452 57.7790407, 14.1721119 57.7791077)",,,,
81180677,,Pelargatan,residential,40,,False,True,6.747,"LINESTRING (14.1734452 57.7790407, 14.1735578 57.7790495)",,,,
81180666,,Pollaregatan,residential,40,,True,False,152.38799999999998,"LINESTRING (14.1734452 57.7790407, 14.1734946 57.7787593, 14.173499 57.7787127, 14.1734908 57.7786742, 14.1734516 57.7786369, 14.1733754 57.7785799, 14.1732781 57.7785277, 14.1731889 57.7784962, 14.1731256 57.7784817, 14.17305 57.7784772, 14.1729571 57.778478, 14.1717758 57.7785323)",,,,
978929050,,Pollaregatan,residential,40,,False,True,122.971,"LINESTRING (14.1734452 57.7790407, 14.173409 57.7794959, 14.1734035 57.7795185, 14.1733839 57.7795362, 14.1731593 57.7796469, 14.1724916 57.7796808, 14.1723302 57.7796867)",,,,
81180662,,Pylongatan,residential,40,,False,False,68.167,"LINESTRING (14.1717758 57.7785323, 14.1717904 57.7787015, 14.1718153 57.7787689, 14.1718592 57.7788412, 14.1719049 57.7788988, 14.1719185 57.7789176, 14.1719916 57.7789911, 14.1720772 57.7790739, 14.1721119 57.7791077)",,,,
919428547,2,Munksjögatan,secondary,40,,True,False,19.861,"LINESTRING (14.1729724 57.778392, 14.1726376 57.778386)",,,,
81180677,,Pelargatan,residential,40,,False,False,6.747,"LINESTRING (14.1735578 57.7790495, 14.1734452 57.7790407)",,,,
155739387,2,Östra Strandgatan,secondary,40,,True,False,35.449,"LINESTRING (14.1735578 57.7790495, 14.173634 57.7787333)",,,,
81180665,1,,secondary_link,40,,True,False,60.647999999999996,"LINESTRING (14.173634 57.7787333, 14.1736104 57.778671, 14.1735902 57.7786192, 14.1735638 57.7785674, 14.173501 57.7785147, 14.1734228 57.7784753, 14.1733418 57.7784499, 14.173243 57.7784319, 14.1729724 57.778392)",,,,
81180678,1,Östra Strandgatan,secondary,40,,True,False,33.209,"LINESTRING (14.173634 57.7787333, 14.1736629 57.778678, 14.1736741 57.7786264, 14.1736603 57.7785747, 14.1736275 57.7785249, 14.1735846 57.7784804, 14.1735519 57.7784509)",,,,
81180677,,Pelargatan,residential,40,,False,True,79.398,"LINESTRING (14.1721119 57.7791077, 14.1734452 57.7790407)",,,,
81180662,,Pylongatan,residential,40,,False,False,66.18599999999999,"LINESTRING (14.1721119 57.7791077, 14.1721828 57.7791958, 14.1722297 57.7792599, 14.1722606 57.7793444, 14.1722701 57.779409, 14.1722732 57.7794297, 14.1723042 57.7795388, 14.1723302 57.7796867)",,,,
81180662,,Pylongatan,residential,40,,False,True,68.167,"LINESTRING (14.1721119 57.7791077, 14.1720772 57.7790739, 14.1719916 57.7789911, 14.1719185 57.7789176, 14.1719049 57.7788988, 14.1718592 57.7788412, 14.1718153 57.7787689, 14.1717904 57.7787015, 14.1717758 57.7785323)",,,,
108009669,,Skolgatan,residential,40,,False,True,67.304,"LINESTRING (14.1572941 57.7837608, 14.1583058 57.7834861)",,,,
23533358,,Kapellgatan,residential,40,,False,False,7.426,"LINESTRING (14.1583058 57.7834861, 14.1582676 57.7834225)",,,,
108009669,,Skolgatan,residential,40,,False,False,67.304,"LINESTRING (14.1583058 57.7834861, 14.1572941 57.7837608)",,,,
23533358,,Kapellgatan,residential,40,,False,True,60.646,"LINESTRING (14.1583058 57.7834861, 14.158553 57.7838337, 14.1586643 57.7838883, 14.1587978 57.7839482)",,,,
"[23534400, 143931917]",,Bredgränd,residential,40,,False,"[False, True]",165.785,"LINESTRING (14.1723218 57.7827038, 14.1724641 57.7829961, 14.1710216 57.7831748, 14.1711835 57.7835648)",,,,
23142338,,Norra Strandgatan,tertiary,40,,False,False,116.528,"LINESTRING (14.1711835 57.7835648, 14.1730937 57.7833175)",,,,
"[42682314, 23142338, 23215301, 4329597]",,"['Norra Strandgatan', 'Järnvägsgatan']",tertiary,40,,False,"[False, True]",181.619,"LINESTRING (14.1711835 57.7835648, 14.1697585 57.7837469, 14.1695615 57.7837576, 14.1694465 57.7837596, 14.1693218 57.783756, 14.1691918 57.7837448, 14.1690497 57.7837313, 14.1689513 57.7837194, 14.1686322 57.783681, 14.1685628 57.7836719, 14.1685525 57.7836702, 14.1683081 57.783638, 14.1681871 57.7836283)",,yes,,
"[23534400, 143931917]",,Bredgränd,residential,40,,False,"[False, True]",165.785,"LINESTRING (14.1711835 57.7835648, 14.1710216 57.7831748, 14.1724641 57.7829961, 14.1723218 57.7827038)",,,,
"[154917393, 155739373, 895246742]",,Hamngatan,"['unclassified', 'residential', 'living_street']","['7', '40']",,False,"[False, True]",323.472,"LINESTRING (14.1665299 57.7790824, 14.1665658 57.7791461, 14.1668683 57.7796055, 14.1671606 57.780036, 14.1672157 57.7801218, 14.1674252 57.7804448, 14.1674927 57.7805481, 14.167586 57.7806917, 14.1676227 57.7807469, 14.1676843 57.7808449, 14.1677849 57.7810006, 14.1678849 57.7811491, 14.1678342 57.7811556, 14.167536 57.781208, 14.1674652 57.7812216, 14.1670417 57.7812989, 14.1668605 57.7813299, 14.1666058 57.7813783)",,,,
27659404,,Vallgatan,residential,40,,False,False,52.461999999999996,"LINESTRING (14.1666058 57.7813783, 14.1666748 57.7814854, 14.1668591 57.7817705, 14.1668922 57.7818247)",,,,
27659404,,Vallgatan,residential,40,,False,True,32.359,"LINESTRING (14.1666058 57.7813783, 14.1665789 57.7813382, 14.1664251 57.7811037)",,,,
"[154917393, 155739373, 895246742]",,Hamngatan,"['residential', 'unclassified', 'living_street']","['7', '40']",,False,"[False, True]",323.4719999999999,"LINESTRING (14.1666058 57.7813783, 14.1668605 57.7813299, 14.1670417 57.7812989, 14.1674652 57.7812216, 14.167536 57.781208, 14.1678342 57.7811556, 14.1678849 57.7811491, 14.1677849 57.7810006, 14.1676843 57.7808449, 14.1676227 57.7807469, 14.167586 57.7806917, 14.1674927 57.7805481, 14.1674252 57.7804448, 14.1672157 57.7801218, 14.1671606 57.780036, 14.1668683 57.7796055, 14.1665658 57.7791461, 14.1665299 57.7790824)",,,,
27659404,,Vallgatan,residential,40,,False,True,52.461999999999996,"LINESTRING (14.1668922 57.7818247, 14.1668591 57.7817705, 14.1666748 57.7814854, 14.1666058 57.7813783)",,,,
155739377,,Skolgatan,tertiary,40,,False,False,74.365,"LINESTRING (14.1668922 57.7818247, 14.1667616 57.7818484, 14.1663793 57.7819179, 14.1661661 57.7819566, 14.1657049 57.7820405)",,,,
"[23164384, 401310406, 958662607, 958662608, 155739377, 956652764]",2,"['Södra Strandgatan', 'Skolgatan']",tertiary,"['40', '30']",,False,"[False, True]",424.013,"LINESTRING (14.1668922 57.7818247, 14.1671815 57.7817721, 14.1673167 57.781747, 14.1675898 57.7817059, 14.1677945 57.7816975, 14.1678907 57.7816969, 14.167998 57.7816962, 14.1683225 57.7816953, 14.1685945 57.7817001, 14.1690653 57.7817055, 14.169233 57.7817085, 14.1696445 57.781714, 14.169745 57.7817113, 14.1698481 57.7817013, 14.1699856 57.781674, 14.1711455 57.781343, 14.171476 57.7812198, 14.1718392 57.781114, 14.1724844 57.7809341, 14.1731057 57.7807633, 14.1735111 57.7806569)",,yes,,
919747356,2,Museirondellen,secondary,40,roundabout,True,False,7.936,"LINESTRING (14.1738709 57.7797257, 14.1739364 57.7797331, 14.1739981 57.7797469)",,,,
198568150,2,Järnvägsgatan,tertiary,40,,True,False,6.85,"LINESTRING (14.1615986 57.7843492, 14.1616761 57.7843035)",,,,
81180662,,Pylongatan,residential,40,,False,False,29.129,"LINESTRING (14.1723302 57.7796867, 14.1723427 57.7797539, 14.1723543 57.7798305, 14.1725721 57.779849)",,,,
81180662,,Pylongatan,residential,40,,False,True,66.18599999999999,"LINESTRING (14.1723302 57.7796867, 14.1723042 57.7795388, 14.1722732 57.7794297, 14.1722701 57.779409, 14.1722606 57.7793444, 14.1722297 57.7792599, 14.1721828 57.7791958, 14.1721119 57.7791077)",,,,
978929050,,Pollaregatan,residential,40,,False,False,122.97100000000002,"LINESTRING (14.1723302 57.7796867, 14.1724916 57.7796808, 14.1731593 57.7796469, 14.1733839 57.7795362, 14.1734035 57.7795185, 14.173409 57.7794959, 14.1734452 57.7790407)",,,,
81180662,,Pylongatan,residential,40,,False,True,29.128999999999998,"LINESTRING (14.1725721 57.779849, 14.1723543 57.7798305, 14.1723427 57.7797539, 14.1723302 57.7796867)",,,,
310249116,1,Lillsjöplan,unclassified,40,,True,False,57.074,"LINESTRING (14.1725721 57.779849, 14.1726541 57.7798475, 14.1727284 57.7798454, 14.1727951 57.7798413, 14.1728568 57.7798458, 14.1729436 57.7798537, 14.1730556 57.779859, 14.1731438 57.7798536, 14.1733756 57.7798333, 14.1735256 57.7798182)",,,,
919428557,1,Östra Strandgatan,secondary,40,,True,False,18.11,"LINESTRING (14.1737784 57.7795708, 14.1738116 57.7796425, 14.1738396 57.7796807, 14.1738709 57.7797257)",,,,
919428545,,Kulturgatan,unclassified,40,,True,False,22.228,"LINESTRING (14.1733741 57.7780774, 14.1734562 57.7780836, 14.1735042 57.7780892, 14.173543 57.7781039, 14.1735704 57.7781128, 14.1736141 57.7781235, 14.1737243 57.7781412)",,,,
"[919747341, 23866965, 15749183]","['2', '4']",Munksjögatan,secondary,40,,False,False,366.386,"LINESTRING (14.1664801 57.7786649, 14.1709636 57.7784612, 14.171257 57.7784502, 14.1726376 57.778386)",,yes,,
155739380,,Munksjögatan,secondary,40,,True,False,21.031000000000002,"LINESTRING (14.1664801 57.7786649, 14.1663772 57.7786823, 14.16625 57.778701, 14.1661911 57.7787104, 14.1661429 57.7787226)",,,,
137461560,,Gjuterigatan,tertiary,40,,True,False,22.060000000000002,"LINESTRING (14.1653642 57.7787558, 14.1654344 57.7787407, 14.1655478 57.7787194, 14.1657016 57.7786736)",,,,
891997590,,,secondary_link,,,True,False,37.778999999999996,"LINESTRING (14.1653642 57.7787558, 14.165453 57.7787164, 14.1655206 57.7786834, 14.1655454 57.7786669, 14.1655617 57.7786447, 14.1655712 57.7786086, 14.165563 57.7785739, 14.1655335 57.7785288, 14.1655019 57.7784659)",,,,
23533279,,Barnarpsgatan,residential,40,,False,False,98.271,"LINESTRING (14.1605607 57.778734, 14.1606729 57.7788175, 14.1607586 57.7789435, 14.1611522 57.7795082, 14.1611813 57.77955)",,,,
42161448,2,Teaterrondellen,secondary,40,roundabout,True,False,16.38,"LINESTRING (14.1734837 57.7784049, 14.1734566 57.778371, 14.1734431 57.7783349, 14.1734437 57.7782981, 14.1734584 57.7782621)",,,,
81180670,1,Munksjögatan,secondary,40,,True,False,30.559,"LINESTRING (14.1734837 57.7784049, 14.1732918 57.7783846, 14.1731728 57.7783854, 14.1729724 57.778392)",,,,
42161448,2,Teaterrondellen,secondary,40,roundabout,True,False,28.427,"LINESTRING (14.1739919 57.7784555, 14.1739426 57.7784737, 14.1738881 57.778487, 14.17383 57.7784949, 14.1737703 57.7784971, 14.1737107 57.7784937, 14.1736533 57.7784846, 14.1735998 57.7784701, 14.1735519 57.7784509)",,,,
"[919747360, 166468087]",2,Östra Strandgatan,secondary,40,,True,False,128.495,"LINESTRING (14.1739919 57.7784555, 14.1738689 57.7785627, 14.1738004 57.7786481, 14.1737513 57.778752, 14.1736724 57.7790979, 14.1736545 57.7792097, 14.1736553 57.7792854, 14.17367 57.7793559, 14.1737374 57.7794818, 14.1737784 57.7795708)",,,,
42161448,2,Teaterrondellen,secondary,40,roundabout,True,False,6.543,"LINESTRING (14.1735519 57.7784509, 14.1735142 57.7784294, 14.1734837 57.7784049)",,,,
42161448,2,Teaterrondellen,secondary,40,roundabout,True,False,20.482999999999997,"LINESTRING (14.174108 57.7782902, 14.1741116 57.778327, 14.1741011 57.7783634, 14.1740769 57.7783979, 14.1740399 57.7784291, 14.1739919 57.7784555)",,,,
42161448,2,Teaterrondellen,secondary,40,roundabout,True,False,18.276,"LINESTRING (14.1734816 57.7782333, 14.1735138 57.7782071, 14.1735541 57.7781843, 14.1736012 57.7781655, 14.1736605 57.7781501, 14.1737243 57.7781412)",,,,
919428546,,Kulturgatan,unclassified,40,,True,False,19.092,"LINESTRING (14.1734816 57.7782333, 14.1734791 57.7781823, 14.1734604 57.778149, 14.1734341 57.7781165, 14.1733741 57.7780774)",,,,
919747349,2,Museirondellen,secondary,40,circular,False,True,2.579,"LINESTRING (14.173494 57.7799628, 14.1735072 57.7799849)",,,,
310249116,1,Lillsjöplan,unclassified,40,,True,False,70.902,"LINESTRING (14.173494 57.7799628, 14.173447 57.7799475, 14.1734044 57.7799349, 14.173363 57.7799257, 14.1732857 57.7799114, 14.1731754 57.7799069, 14.1730424 57.7799151, 14.1729269 57.779935, 14.1728389 57.7799477, 14.1727858 57.779962, 14.1727327 57.779969, 14.1726786 57.7799764, 14.172589 57.7799811, 14.1725802 57.7799114, 14.1725721 57.779849)",,,,
919747352,2,Museirondellen,secondary,40,roundabout,True,False,16.644000000000002,"LINESTRING (14.173494 57.7799628, 14.1734789 57.77993, 14.173486 57.7798721, 14.1735256 57.7798182)",,,,
27659404,,Vallgatan,residential,40,,False,False,32.359,"LINESTRING (14.1664251 57.7811037, 14.1665789 57.7813382, 14.1666058 57.7813783)",,,,
155739377,,Skolgatan,tertiary,40,,False,True,34.069,"LINESTRING (14.1651609 57.7821393, 14.1655307 57.7820721, 14.1657049 57.7820405)",,,,
974894267,,,tertiary_link,,,True,False,61.56700000000001,"LINESTRING (14.1651609 57.7821393, 14.164985 57.782205, 14.1648735 57.7822512, 14.1648115 57.782288, 14.1647898 57.7823191, 14.1647673 57.7823644, 14.1647567 57.7824323, 14.1647899 57.7825976)",,,,
1219538619,,Skolgatan,tertiary,40,,False,False,38.864000000000004,"LINESTRING (14.1651609 57.7821393, 14.1646545 57.7822314, 14.1645404 57.7822521)",,,,
955486926,,Kyrkogatan,tertiary,40,,False,False,73.51,"LINESTRING (14.1647899 57.7825976, 14.1650308 57.7829461, 14.1651315 57.7830287, 14.1653156 57.7830915, 14.1654514 57.7831097)",,,,
1219538618,,Kyrkogatan,tertiary,40,,False,True,41.181000000000004,"LINESTRING (14.1647899 57.7825976, 14.1646019 57.7823258, 14.1645404 57.7822521)",,,,
"[34307506, 32724908]",,"['Verkstadsgatan', 'Oxtorgsgatan']",residential,40,,False,"[False, True]",151.54000000000002,"LINESTRING (14.1647329 57.7805302, 14.1642992 57.7798853, 14.1641882 57.7799069, 14.1640185 57.7799392, 14.1637005 57.7799996, 14.1636769 57.7800041, 14.1632297 57.7800892, 14.1631016 57.7801124)",,,,
303224114,2,Järnvägsgatan,tertiary,40,,True,False,9.999,"LINESTRING (14.1617558 57.7843166, 14.1615986 57.7843492)",,,,
1147665445,,,living_street,,,False,False,4.944,"LINESTRING (14.1617558 57.7843166, 14.1616761 57.7843035)",,,,
1147665445,,,living_street,,,False,True,4.944,"LINESTRING (14.1616761 57.7843035, 14.1617558 57.7843166)",,,,
"[303224112, 303224113, 166671249, 198568150]",2,Järnvägsgatan,tertiary,40,,True,False,150.915,"LINESTRING (14.1616761 57.7843035, 14.1617242 57.7842804, 14.1617458 57.7842686, 14.1619494 57.7842037, 14.1622645 57.7841308, 14.1623619 57.7841171, 14.1625244 57.7840913, 14.1630315 57.7840276, 14.1636514 57.7839661, 14.1638862 57.7839378, 14.164088 57.7839134)",,,,
1147665445,,,living_street,,,False,False,111.24799999999999,"LINESTRING (14.1616761 57.7843035, 14.1615687 57.7842399, 14.1611474 57.7840424, 14.1605967 57.7837677, 14.160462 57.7837066, 14.1602954 57.7836267)",,,,
"[309431202, 38438211]",,Västra Storgatan,residential,30,,False,False,203.15,"LINESTRING (14.1602954 57.7836267, 14.1617115 57.7834938, 14.1622256 57.7834413, 14.1635006 57.7833157, 14.1636668 57.7832993)",no,,,
"[38438211, 309968534]",,Västra Storgatan,"['residential', 'unclassified']","['40', '30']",,False,True,32.355,"LINESTRING (14.1602954 57.7836267, 14.1601248 57.7836421, 14.1597682 57.7837)",no,,,
1147665445,,,living_street,,,False,True,111.248,"LINESTRING (14.1602954 57.7836267, 14.160462 57.7837066, 14.1605967 57.7837677, 14.1611474 57.7840424, 14.1615687 57.7842399, 14.1616761 57.7843035)",,,,
