osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge,ref
74619198,Skolgatan,residential,40,,False,True,101.035,"LINESTRING (15.5332287 56.633197, 15.5339311 56.6330824, 15.5339751 56.6330751, 15.5347927 56.6329061)",,
80259655,Linnégatan,residential,40,,False,True,145.488,"LINESTRING (15.5396891 56.6338305, 15.5395627 56.633644, 15.5394982 56.6335217, 15.5391013 56.6328813, 15.5389128 56.632594)",,
42802480,Rådhusgatan,residential,,,False,True,244.92300000000003,"LINESTRING (15.5353689 56.6344594, 15.5354805 56.6344232, 15.5355765 56.6343929, 15.5357524 56.6343539, 15.536015 56.6343028, 15.5362044 56.6342632, 15.5364169 56.634196, 15.5364914 56.6341356, 15.5365696 56.6341047, 15.5365928 56.6339958, 15.5365977 56.6338534, 15.5366075 56.6337567, 15.5366011 56.6336593, 15.5365911 56.6333395, 15.5365745 56.6332292, 15.5365667 56.6330537, 15.5365474 56.6328359, 15.5365334 56.6326658)",,
961605232,Hantverkaregatan,residential,40,,False,False,151.41,"LINESTRING (15.5413873 56.6334865, 15.5412756 56.6333713, 15.5410658 56.6330648, 15.5409205 56.6328599, 15.5407279 56.6325884, 15.5404772 56.6322212)",,
138211091,Smedjegatan,residential,,,False,True,102.091,"LINESTRING (15.536288 56.6257978, 15.5378621 56.626103)",,
83489182,Mellangatan,residential,,,False,True,43.323,"LINESTRING (15.536288 56.6257978, 15.5360976 56.6258583, 15.5356657 56.6259837)",,
138211091,Smedjegatan,residential,,,False,False,102.091,"LINESTRING (15.5378621 56.626103, 15.536288 56.6257978)",,
138211091,Smedjegatan,residential,,,False,True,107.909,"LINESTRING (15.5378621 56.626103, 15.539549 56.626387)",,
23207472,Södra vägen,residential,,,False,False,64.909,"LINESTRING (15.539549 56.626387, 15.5398313 56.6258243)",,
23207472,Södra vägen,residential,,,False,True,62.092,"LINESTRING (15.539549 56.626387, 15.5392434 56.6269195)",,
138211091,Smedjegatan,residential,,,False,False,107.909,"LINESTRING (15.539549 56.626387, 15.5378621 56.626103)",,
83489180,Ölandsgatan,residential,40,,False,False,77.426,"LINESTRING (15.5357267 56.6266792, 15.5356657 56.6259837)",,
83489180,Ölandsgatan,residential,40,,False,True,12.023,"LINESTRING (15.5357267 56.6266792, 15.5357226 56.6267873)",,
138211093,Södergatan,residential,,,False,False,217.38600000000002,"LINESTRING (15.5357267 56.6266792, 15.5359049 56.6266788, 15.5363831 56.6266792, 15.5367967 56.6266911, 15.5372269 56.6267216, 15.5377532 56.6267727, 15.5384162 56.6268474, 15.5388812 56.6268771, 15.5392434 56.6269195)",,
138211093,Södergatan,residential,,,False,True,335.845,"LINESTRING (15.5357267 56.6266792, 15.5355204 56.6266706, 15.5353836 56.6266701, 15.535077 56.6266847, 15.5345548 56.6267207, 15.5342904 56.626754, 15.5338992 56.6268105, 15.5335851 56.6268461, 15.5332693 56.6268935, 15.5329519 56.6269491, 15.5325118 56.6270549, 15.5323386 56.627095, 15.5320759 56.6271438, 15.5307519 56.6274164, 15.5304703 56.6274681)",,
23207472,Södra vägen,residential,,,False,False,62.092,"LINESTRING (15.5392434 56.6269195, 15.539549 56.626387)",,
23207472,Södra vägen,residential,,,False,True,16.636,"LINESTRING (15.5392434 56.6269195, 15.5391729 56.627064)",,
138211093,Södergatan,residential,,,False,True,217.386,"LINESTRING (15.5392434 56.6269195, 15.5388812 56.6268771, 15.5384162 56.6268474, 15.5377532 56.6267727, 15.5372269 56.6267216, 15.5367967 56.6266911, 15.5363831 56.6266792, 15.5359049 56.6266788, 15.5357267 56.6266792)",,
42802480,Rådhusgatan,residential,,,False,False,85.91499999999999,"LINESTRING (15.5364666 56.6318942, 15.5364868 56.6320429, 15.5365117 56.6322753, 15.5365319 56.632553, 15.5365334 56.6326658)",,
42802480,Rådhusgatan,residential,,,False,True,92.475,"LINESTRING (15.5364666 56.6318942, 15.5363734 56.6312473, 15.5363462 56.6310652)",,
"[272993183, 921319511]","['Trädgårdsgatan', 'Torget']",residential,40,,True,False,144.43599999999998,"LINESTRING (15.5364666 56.6318942, 15.5369633 56.6318875, 15.5372217 56.6318813, 15.5372458 56.6318843, 15.5372699 56.6318899, 15.5372885 56.631907, 15.5373072 56.6319395, 15.5373168 56.6319626, 15.5373843 56.6321241, 15.5376094 56.6326632, 15.5376297 56.632721)",,
82187067,Järnvägsgatan,residential,,,False,False,198.015,"LINESTRING (15.5393225 56.6295447, 15.5392196 56.6295414, 15.5391371 56.6295486, 15.5388257 56.6296038, 15.5383311 56.6296794, 15.5379912 56.6297351, 15.5378437 56.629753, 15.5376355 56.6297856, 15.5373219 56.6298317, 15.5366773 56.6299125, 15.5363773 56.6299604, 15.5361955 56.629991)",,
547720340,Storgatan,residential,40,,False,True,102.102,"LINESTRING (15.5393225 56.6295447, 15.5394203 56.6295656, 15.5394473 56.6295831, 15.5395192 56.6296435, 15.539631 56.6297622, 15.5397797 56.6299082, 15.5399445 56.6300708, 15.5400217 56.6301414, 15.5400609 56.6301871, 15.5401854 56.6303152)",,
74619198,Skolgatan,residential,40,,False,False,107.145,"LINESTRING (15.5354989 56.633673, 15.5355139 56.6336096, 15.535517 56.6335275, 15.5355231 56.6334768, 15.535536 56.6333853, 15.5355522 56.6333057, 15.5355454 56.6332539, 15.5355116 56.6332225, 15.5353953 56.6331695, 15.5353474 56.6331477, 15.5353226 56.6331368, 15.5347927 56.6329061)",,
81252523,Lindgatan,residential,,,False,False,73.495,"LINESTRING (15.5304703 56.6274681, 15.5301787 56.6268269)",,
81252523,Lindgatan,residential,,,False,True,16.817,"LINESTRING (15.5304703 56.6274681, 15.5304912 56.6276189)",,
138211093,Södergatan,residential,,,False,False,335.845,"LINESTRING (15.5304703 56.6274681, 15.5307519 56.6274164, 15.5320759 56.6271438, 15.5323386 56.627095, 15.5325118 56.6270549, 15.5329519 56.6269491, 15.5332693 56.6268935, 15.5335851 56.6268461, 15.5338992 56.6268105, 15.5342904 56.626754, 15.5345548 56.6267207, 15.535077 56.6266847, 15.5353836 56.6266701, 15.5355204 56.6266706, 15.5357267 56.6266792)",,
72858061,Tegnérgatan,residential,,,False,False,112.973,"LINESTRING (15.5324054 56.6292792, 15.5324041 56.6292127, 15.5325184 56.6282653)",,
72858063,Långgatan,residential,,,False,False,223.489,"LINESTRING (15.5324054 56.6292792, 15.5328881 56.6292801, 15.5330903 56.6292765, 15.5332942 56.6292537, 15.5334682 56.62923, 15.5336224 56.6292036, 15.5338578 56.6291698, 15.5342638 56.6291081, 15.5346733 56.6290458, 15.5359646 56.6288689)",,
72858063,Långgatan,residential,,,False,True,100.69,"LINESTRING (15.5324054 56.6292792, 15.532003 56.6292763, 15.530763 56.6292227)",,
72858064,Lokstallsgatan,residential,,,False,False,125.81,"LINESTRING (15.5308161 56.6281003, 15.5308791 56.6282088, 15.5308956 56.6282945, 15.5308757 56.628434, 15.5308409 56.6286465, 15.5307763 56.6290084, 15.530763 56.6292227)",,
72858064,Lokstallsgatan,residential,,,False,True,57.151,"LINESTRING (15.5308161 56.6281003, 15.5305807 56.6277812, 15.5304912 56.6276189)",,
81252536,Hagagatan,residential,,,False,False,114.12900000000002,"LINESTRING (15.5308161 56.6281003, 15.5313415 56.6279945, 15.5318736 56.6278815, 15.5325549 56.6277283)",,
472068974,,residential,,,False,False,85.231,"LINESTRING (15.5308161 56.6281003, 15.5302792 56.6282543, 15.5295505 56.6284192)",,
72858061,Tegnérgatan,residential,,,False,True,59.753,"LINESTRING (15.5325549 56.6277283, 15.5325184 56.6282653)",,
81252536,Hagagatan,residential,,,False,False,205.893,"LINESTRING (15.5325549 56.6277283, 15.5333738 56.6275596, 15.534191 56.6274292, 15.5349501 56.6273599, 15.5354242 56.6273252, 15.5358171 56.6273307)",,
81252536,Hagagatan,residential,,,False,True,114.12900000000002,"LINESTRING (15.5325549 56.6277283, 15.5318736 56.6278815, 15.5313415 56.6279945, 15.5308161 56.6281003)",,
81252523,Lindgatan,residential,,,False,False,16.817,"LINESTRING (15.5304912 56.6276189, 15.5304703 56.6274681)",,
72858064,Lokstallsgatan,residential,,,False,False,57.151,"LINESTRING (15.5304912 56.6276189, 15.5305807 56.6277812, 15.5308161 56.6281003)",,
"[1125776751, 1130695935]",Södergatan,secondary,"['60', '40']",,False,False,334.77700000000004,"LINESTRING (15.5304912 56.6276189, 15.5313382 56.627442, 15.5314139 56.6274258, 15.5325881 56.6271748, 15.5330936 56.6270718, 15.5339572 56.6269313, 15.534733 56.6268465, 15.5350214 56.6268247, 15.5354027 56.6268028, 15.5357226 56.6267873)",,120
81252518,Ölandsgatan,residential,,,False,False,73.394,"LINESTRING (15.5359414 56.6279872, 15.5358171 56.6273307)",,
81252518,Ölandsgatan,residential,,,False,True,98.14999999999999,"LINESTRING (15.5359414 56.6279872, 15.5359527 56.6281969, 15.5359475 56.628422, 15.5359414 56.6286846, 15.5359397 56.6287586, 15.5359646 56.6288689)",,
81252521,Oskarsgatan,residential,,,False,False,133.062,"LINESTRING (15.5359414 56.6279872, 15.5377184 56.6277173, 15.5380466 56.62769)",,
81252521,Oskarsgatan,residential,,,False,True,212.98999999999998,"LINESTRING (15.5359414 56.6279872, 15.5350264 56.6281094, 15.5341777 56.6282261, 15.5339525 56.6282533, 15.5339059 56.6282589, 15.5325184 56.6282653)",,
72858061,Tegnérgatan,residential,,,False,False,59.753,"LINESTRING (15.5325184 56.6282653, 15.5325549 56.6277283)",,
72858061,Tegnérgatan,residential,,,False,True,112.973,"LINESTRING (15.5325184 56.6282653, 15.5324041 56.6292127, 15.5324054 56.6292792)",,
81252521,Oskarsgatan,residential,,,False,False,212.99,"LINESTRING (15.5325184 56.6282653, 15.5339059 56.6282589, 15.5339525 56.6282533, 15.5341777 56.6282261, 15.5350264 56.6281094, 15.5359414 56.6279872)",,
295697164,Lokstallsgatan,residential,40,,False,False,19.127,"LINESTRING (15.5307216 56.6293932, 15.530763 56.6292227)",,
472068977,,residential,,,False,False,31.337000000000003,"LINESTRING (15.5307216 56.6293932, 15.5304213 56.6293853, 15.5302103 56.6293949)",,
83489180,Ölandsgatan,residential,40,,False,True,77.426,"LINESTRING (15.5356657 56.6259837, 15.5357267 56.6266792)",,
83489182,Mellangatan,residential,,,False,True,126.856,"LINESTRING (15.5356657 56.6259837, 15.5336125 56.6261444)",,
83489182,Mellangatan,residential,,,False,False,43.323,"LINESTRING (15.5356657 56.6259837, 15.5360976 56.6258583, 15.536288 56.6257978)",,
547719140,Nygatan,tertiary,,,False,False,71.84899999999999,"LINESTRING (15.5410878 56.6299164, 15.5409478 56.6300316, 15.5407577 56.6301185, 15.5404307 56.6302413, 15.5401854 56.6303152)",,
"[25101081, 80033450, 547719140]",Nygatan,tertiary,40,,False,"[False, True]",234.49399999999997,"LINESTRING (15.5410878 56.6299164, 15.5411871 56.6298132, 15.5412465 56.6297535, 15.5413246 56.6295957, 15.5413738 56.6293773, 15.5414145 56.6290776, 15.5414586 56.6287089, 15.5414926 56.6284671, 15.541535 56.628103, 15.5415972 56.6278422)",yes,
"[80033444, 547719142]",Nygatan,residential,40,,False,True,175.66300000000004,"LINESTRING (15.5410878 56.6299164, 15.5412151 56.6299574, 15.5413025 56.6299794, 15.5414264 56.6299929, 15.5415914 56.6299928, 15.5418498 56.6299584, 15.5421277 56.6298892, 15.542251 56.6298719, 15.5424961 56.6298337, 15.5431175 56.6297514, 15.543402 56.6297132, 15.5438399 56.6296512)",,
81252523,Lindgatan,residential,,,False,True,73.495,"LINESTRING (15.5301787 56.6268269, 15.5304703 56.6274681)",,
83489182,Mellangatan,residential,,,False,False,223.439,"LINESTRING (15.5301787 56.6268269, 15.5305749 56.626754, 15.5313051 56.6265967, 15.5320502 56.6264298, 15.5326121 56.6263222, 15.5330679 56.6262461, 15.5336125 56.6261444)",,
472068974,,residential,,,False,True,85.231,"LINESTRING (15.5295505 56.6284192, 15.5302792 56.6282543, 15.5308161 56.6281003)",,
472068977,,residential,,,False,True,31.337000000000003,"LINESTRING (15.5302103 56.6293949, 15.5304213 56.6293853, 15.5307216 56.6293932)",,
1098237541,Odengatan,residential,40,,False,False,14.358,"LINESTRING (15.5327604 56.6335199, 15.5329919 56.6335414)",,
80390701,Pilgatan,residential,,,False,True,154.119,"LINESTRING (15.5327604 56.6335199, 15.5327749 56.6334747, 15.532736 56.6334202, 15.5326503 56.6333131, 15.5319107 56.6325314, 15.5318087 56.632372, 15.5316854 56.6322799)",,
"[1098237541, 80390702]","['Odengatan', 'Dalgatan']",residential,40,,False,True,255.012,"LINESTRING (15.5327604 56.6335199, 15.5321351 56.6334617, 15.5314717 56.6334, 15.5311824 56.6333571, 15.5310589 56.6333314, 15.5309442 56.6332904, 15.5307884 56.6332023, 15.5302865 56.6328142, 15.529828 56.6324476, 15.5296967 56.6323307, 15.5296767 56.6322511)",,
80390700,Parkgatan,residential,40,,False,False,144.19599999999997,"LINESTRING (15.5317497 56.632226, 15.53179 56.6321434, 15.5318919 56.6321139, 15.5320609 56.6320785, 15.5321655 56.6320209, 15.5322272 56.6319472, 15.5322754 56.6318867, 15.5323023 56.6317746, 15.5320367 56.631183, 15.5320282 56.6310857)",,
80390701,Pilgatan,residential,,,False,False,12.238,"LINESTRING (15.5317497 56.632226, 15.53179 56.6322732, 15.5316854 56.6322799)",,
80390701,Pilgatan,residential,,,False,True,120.102,"LINESTRING (15.5317497 56.632226, 15.5315217 56.6321301, 15.5310633 56.631243)",,
74214593,Torggatan,residential,,,False,False,6.604,"LINESTRING (15.5403769 56.6322432, 15.5404772 56.6322212)",,
74214593,Torggatan,residential,,,False,True,97.711,"LINESTRING (15.5403769 56.6322432, 15.5395248 56.632457, 15.5390571 56.6325671, 15.5389128 56.632594)",,
80259659,Hantverkaregatan,residential,,,False,False,114.68700000000001,"LINESTRING (15.5403769 56.6322432, 15.5399069 56.6316753, 15.5395975 56.6313051)",,
268281033,Bondegatan,residential,40,,False,True,96.67999999999999,"LINESTRING (15.5379578 56.6335713, 15.5378368 56.6332823, 15.5377388 56.6330208, 15.5376839 56.632845, 15.5376297 56.632721)",,
