osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge,ref,access,junction,tunnel
"[1056369668, 1056369677, 1056369676]",Östra Bangatan,primary,50,True,False,84.785,"LINESTRING (15.2125174 59.2785697, 15.2121357 59.2784154, 15.2118104 59.2782722, 15.2116924 59.2782009, 15.2116407 59.2781593, 15.2116005 59.278127, 15.2115573 59.2780814, 15.2115041 59.2780247)","['2', '3']",11.0,,E 20.5,,,
1056369743,Vasagatan,primary_link,50,False,True,12.631,"LINESTRING (15.2074887 59.2737654, 15.2073041 59.2738287)",,,,,,,
23239850,Vasagatan,residential,30,False,False,18.959,"LINESTRING (15.2074887 59.2737654, 15.2077309 59.2737011, 15.2077804 59.2736831)",,,,,,,
"[1056369673, 27437043, 1056369626, 1056369627, 1056369628]",Östra Bangatan,primary,50,True,False,218.995,"LINESTRING (15.2074887 59.2737654, 15.2079999 59.2741988, 15.2082103 59.2743733, 15.2083165 59.2744613, 15.2086902 59.2747404, 15.2090337 59.2750124, 15.2091524 59.275095, 15.209232 59.2751529, 15.2095533 59.2754276)","['2', '3']","['9', '10.0', '10']",yes,E 20.5,,,
310048267,Vasastrand,residential,30,False,True,149.383,"LINESTRING (15.2064819 59.2726048, 15.2065761 59.2726213, 15.2066689 59.272637, 15.2068799 59.2726663, 15.2071016 59.2727232, 15.2073768 59.2727939, 15.2075548 59.2728502, 15.207722 59.2729032, 15.2078403 59.2729406, 15.2080645 59.2730404, 15.2083023 59.2731741, 15.2085165 59.2733111, 15.2085234 59.2733155, 15.2085901 59.2733581)",,,,,,,
779140242,Östra Bangatan,primary,50,True,False,13.498,"LINESTRING (15.2138608 59.2791167, 15.2137386 59.2790685, 15.213672 59.279043)",2,,,E 20.5,,,
1082373855,Östra Nobelgatan,secondary,50,True,False,7.884,"LINESTRING (15.2139026 59.2789476, 15.214015 59.278906)",2,8,,,,,
829821104,Östra Bangatan,primary,50,True,False,13.163,"LINESTRING (15.2139026 59.2789476, 15.2139831 59.2789831, 15.2140781 59.2790249)",2,,,E 20.5,,,
27455178,Östra Nobelgatan,primary_link,50,True,False,10.232,"LINESTRING (15.2137626 59.2790055, 15.2139026 59.2789476)",4,8,,,,,
1056565080,,primary_link,50,True,False,14.591000000000001,"LINESTRING (15.2137626 59.2790055, 15.2138503 59.279049, 15.213865 59.2790764, 15.2138608 59.2791167)",1,,,,,,
615847895,Östra Bangatan,primary,50,True,False,16.695999999999998,"LINESTRING (15.2136733 59.2788537, 15.2136954 59.2788636, 15.2139026 59.2789476)",2,17.0,,E 20.5,,,
1056565079,,primary_link,50,True,False,20.526,"LINESTRING (15.2136733 59.2788537, 15.2137484 59.2788537, 15.2138717 59.2788832, 15.214015 59.278906)",1,,,,,,
54708805,Trädgårdsgatan,secondary,40,True,False,48.112,"LINESTRING (15.2181944 59.2716927, 15.2178692 59.2712932)",1,,,,,,
1059473534,,secondary_link,,False,False,5.422,"LINESTRING (15.2181944 59.2716927, 15.2182822 59.2716736)",,,,,,,
1059473534,,secondary_link,,False,True,5.422,"LINESTRING (15.2182822 59.2716736, 15.2181944 59.2716927)",,,,,,,
"[1059473540, 1059473543]",Trädgårdsgatan,secondary,40,True,False,58.051,"LINESTRING (15.2182822 59.2716736, 15.2183302 59.2717343, 15.2186117 59.2720543, 15.218636 59.2720844, 15.2186945 59.2721512)","['1', '2']",,,,,,
460226956,Oskarsparken,residential,30,False,True,5.897,"LINESTRING (15.2179664 59.2712746, 15.2178692 59.2712932)",,,,,,,
1059473540,Trädgårdsgatan,secondary,40,True,False,47.858,"LINESTRING (15.2179664 59.2712746, 15.2182822 59.2716736)",1,,,,,,
460226956,Oskarsparken,residential,30,False,False,115.85,"LINESTRING (15.2179664 59.2712746, 15.2181016 59.2712506, 15.2181475 59.2712437, 15.2198464 59.2708721)",,,,,,,
1059473541,Engelbrektsgatan,secondary_link,30,True,False,7.351,"LINESTRING (15.2185833 59.272185, 15.2186945 59.2721512)",1,,,,,,
54708805,Trädgårdsgatan,secondary,40,True,False,59.040000000000006,"LINESTRING (15.2185833 59.272185, 15.2184961 59.2720798, 15.2183445 59.271877, 15.2183234 59.2718512, 15.2181944 59.2716927)",1,,,,,,
1059473545,Trädgårdsgatan,secondary,40,True,False,9.209,"LINESTRING (15.2186415 59.2722623, 15.2185833 59.272185)",1,,,,,,
460233224,Engelbrektsgatan,residential,30,True,False,53.195,"LINESTRING (15.2186415 59.2722623, 15.2184622 59.2722986, 15.2184117 59.2723088, 15.2182224 59.2723321, 15.2179678 59.2723634, 15.2177367 59.2723765)",1,,,,,,
1059473706,Kanalvägen,residential,40,False,True,5.361,"LINESTRING (15.2191926 59.2727693, 15.2191046 59.2727867)",,,,,,,
1059473557,Hamnbron,secondary,40,True,False,49.747,"LINESTRING (15.2191926 59.2727693, 15.2193249 59.2729334, 15.219498 59.2731884)",1,,,,,,
1059473706,Kanalvägen,residential,40,False,False,21.404,"LINESTRING (15.2191926 59.2727693, 15.2193115 59.2727458, 15.2193674 59.2727348, 15.2194359 59.2727144, 15.219531 59.2726861)",,,,,,,
1059473706,Kanalvägen,residential,40,False,True,21.404,"LINESTRING (15.219531 59.2726861, 15.2194359 59.2727144, 15.2193674 59.2727348, 15.2193115 59.2727458, 15.2191926 59.2727693)",,,,,,,
1059473533,Olaigatan,secondary_link,30,False,True,7.065,"LINESTRING (15.2203643 59.2740638, 15.2202578 59.2740966)",,,,,,,
335402740,Olaigatan,residential,30,False,False,110.855,"LINESTRING (15.2203643 59.2740638, 15.2204423 59.2740397, 15.2205126 59.2740192, 15.2221569 59.2736721)",,,,,,,
1059473547,Alnängsgatan,secondary,40,True,False,60.149,"LINESTRING (15.2203643 59.2740638, 15.2204479 59.274175, 15.22065 59.2744267, 15.2207248 59.2745715)",1,,,,,,
1059473554,Alnängsgatan,secondary,40,False,True,65.993,"LINESTRING (15.2207248 59.2745715, 15.2211976 59.2751136)",2,11,,,,,
1059473555,Alnängsgatan,secondary,40,True,False,59.173,"LINESTRING (15.2207248 59.2745715, 15.2205573 59.274429, 15.2203472 59.274195, 15.2202578 59.2740966)",1,,,,,,
1059473549,Alnängsgatan,secondary_link,30,False,True,8.245,"LINESTRING (15.2224092 59.2763865, 15.2222738 59.2764132)",,,,,,,
337947293,Alnängsgatan,secondary,40,True,False,90.49300000000001,"LINESTRING (15.2224092 59.2763865, 15.2226786 59.2767019, 15.2229251 59.2770345, 15.2229819 59.2770785, 15.2230794 59.2771143)",2,,,,,,
4388364,Hamnbron,secondary,40,True,False,50.044,"LINESTRING (15.219498 59.2731884, 15.219243 59.2729589, 15.2191046 59.2727867)",1,,,,,,
"[1059473729, 23239858]",Hamnbron,secondary,40,False,False,68.523,"LINESTRING (15.219498 59.2731884, 15.2198708 59.2735392, 15.2200554 59.2737347)","['2', '3']",11,yes,,,,
1059473575,Stortorget,residential,40,True,False,45.386,"LINESTRING (15.2157466 59.2714749, 15.2150054 59.2716271)",,,,,,,
1056369633,Nygatan,residential,30,False,False,86.44,"LINESTRING (15.2080561 59.27142, 15.2081488 59.2713711, 15.2094349 59.2711042)",,,,,,,
1075094146,Fabriksgatan,unclassified,30,False,True,96.687,"LINESTRING (15.2080561 59.27142, 15.2081214 59.2714969, 15.2082184 59.2716113, 15.2084225 59.2718665, 15.2085655 59.2720295, 15.2087311 59.2722181)",,,,,no,,
"[337947295, 28008543]",Storgatan,unclassified,30,False,False,84.09,"LINESTRING (15.2170387 59.2783333, 15.2169463 59.2782413, 15.216908 59.2782022, 15.2166243 59.2779129, 15.2165452 59.2778354, 15.2163741 59.2776576)",3,,,,,,
28009028,Södra Grev Rosengatan,secondary,50,True,False,195.646,"LINESTRING (15.2170387 59.2783333, 15.2171864 59.2783159, 15.2180595 59.2782136, 15.218492 59.2781589, 15.2187631 59.2781154, 15.2188356 59.2781037, 15.2203355 59.2778326)",2,,,,,,
337947296,Storgatan,tertiary,40,False,True,11.461,"LINESTRING (15.2170387 59.2783333, 15.2170822 59.2783766, 15.2171223 59.278427)",3,16,,T 823,,,
1059473617,Storgatan,residential,30,False,True,19.232999999999997,"LINESTRING (15.2132332 59.2737879, 15.213221 59.2737727, 15.2130925 59.2736306)",,,,,,,
7999521,Olaigatan,residential,30,False,False,145.664,"LINESTRING (15.2161238 59.2749465, 15.2161875 59.2749319, 15.2166125 59.2748343, 15.2166489 59.2748259, 15.2169223 59.2747576, 15.2173743 59.2746704, 15.2178803 59.2745728, 15.2181335 59.274524, 15.218298 59.2744923, 15.2185006 59.2744579)",,,,,,,
7999521,Olaigatan,residential,30,False,True,101.85399999999998,"LINESTRING (15.2161238 59.2749465, 15.2152893 59.2751103, 15.2147291 59.2752202, 15.2146598 59.2752338, 15.2144502 59.275275)",,,,,,,
1059473613,Slottsgatan,residential,30,False,False,156.745,"LINESTRING (15.2161238 59.2749465, 15.2161726 59.2750249, 15.2163675 59.2752526, 15.2164992 59.2754065, 15.2167258 59.2756713, 15.2172134 59.2762411)",,,,,,,
62775580,Kyrkogatan,residential,30,False,True,117.45100000000001,"LINESTRING (15.2094349 59.2711042, 15.2097074 59.2714169, 15.2099137 59.271729, 15.2099792 59.2718866, 15.2099861 59.2720383, 15.21001 59.2720825, 15.210015 59.2721082)",,,,,,,
1056369633,Nygatan,residential,30,False,True,86.44,"LINESTRING (15.2094349 59.2711042, 15.2081488 59.2713711, 15.2080561 59.27142)",,,,,,,
28009030,Faktorigatan,residential,30,False,False,66.6,"LINESTRING (15.2221569 59.2736721, 15.2217171 59.2731169)",,,,,,,
28009030,Faktorigatan,residential,30,False,True,153.32500000000002,"LINESTRING (15.2221569 59.2736721, 15.2222223 59.2737432, 15.2225697 59.2741817, 15.2226688 59.2743067, 15.2228297 59.2745012, 15.2228587 59.2745438, 15.2229071 59.2746041, 15.223112 59.2748591, 15.223192 59.2749452)",,,,,,,
335402740,Olaigatan,residential,30,False,True,110.855,"LINESTRING (15.2221569 59.2736721, 15.2205126 59.2740192, 15.2204423 59.2740397, 15.2203643 59.2740638)",,,,,,,
54708814,Oskarsparken,residential,30,False,False,155.208,"LINESTRING (15.2198464 59.2708721, 15.2199053 59.2708598, 15.2218071 59.2704466, 15.2221152 59.2703821, 15.2223585 59.2703241)",,,,,,,
237034875,Manillagatan,residential,30,False,True,97.254,"LINESTRING (15.2198464 59.2708721, 15.2203111 59.2714579, 15.2204372 59.2715823, 15.2204639 59.2716038, 15.2205449 59.2716687)",,,,,,,
460226956,Oskarsparken,residential,30,False,True,115.85000000000001,"LINESTRING (15.2198464 59.2708721, 15.2181475 59.2712437, 15.2181016 59.2712506, 15.2179664 59.2712746)",,,,,,,
228570793,Trädgårdstorget,residential,30,False,False,23.131,"LINESTRING (15.2142022 59.2731124, 15.2141416 59.2730857, 15.2140865 59.2730481, 15.2139842 59.2729399)",,,,,,,
344075134,Engelbrektsgatan,residential,30,False,False,106.382,"LINESTRING (15.2142022 59.2731124, 15.2144674 59.2729705, 15.2150375 59.2727475, 15.2153892 59.2726619, 15.2156388 59.2725823, 15.2156995 59.2725507)",,,,,,,
1059473587,Trädgårdstorget,residential,30,False,True,23.134,"LINESTRING (15.2142022 59.2731124, 15.2141454 59.2731572, 15.2140885 59.2732021, 15.2140087 59.2732947)",,,,,,,
"[614024857, 614024858, 27409131, 27409130]","['Vasagatan', 'Ågatan']",residential,30,True,False,198.80100000000004,"LINESTRING (15.211978 59.2737606, 15.2120332 59.2737013, 15.2120555 59.2736365, 15.2120386 59.2735596, 15.2120074 59.2735217, 15.2119861 59.2734971, 15.2118431 59.2733231, 15.2118085 59.2732809, 15.2112522 59.2726038, 15.2112075 59.2725818, 15.2111399 59.2725834, 15.2109726 59.2726139, 15.2106198 59.2727024, 15.210526 59.2727196, 15.2104287 59.2727137, 15.2103547 59.2727033, 15.2102684 59.2727022)",,,,,,,building_passage
228570794,Södra Strandgatan,residential,30,False,False,184.24499999999998,"LINESTRING (15.211978 59.2737606, 15.2116071 59.2737709, 15.2113225 59.2737569, 15.2110769 59.2737349, 15.2108773 59.2736924, 15.2106596 59.2736356, 15.2104214 59.2735514, 15.2101835 59.2734417, 15.2099409 59.2733241, 15.2098405 59.2732684, 15.2096342 59.273154, 15.2094723 59.2730469, 15.209394 59.2730038, 15.2093269 59.272967)",,,,,,,
228570794,Södra Strandgatan,residential,30,False,True,65.898,"LINESTRING (15.211978 59.2737606, 15.212246 59.2737679, 15.2125212 59.2737421, 15.2128778 59.2736763, 15.2130309 59.2736437, 15.2130925 59.2736306)",,,,,,,
38093653,Skolgatan,residential,30,False,False,156.915,"LINESTRING (15.2213507 59.2778767, 15.2214027 59.277942, 15.2214399 59.2779864, 15.2214845 59.2780175, 15.221574 59.278125, 15.22192 59.2785404, 15.22244 59.2791724)",,,,,,,
38093653,Skolgatan,residential,30,False,True,25.915,"LINESTRING (15.2213507 59.2778767, 15.2212648 59.2777717, 15.2211746 59.2776617)",,,,,,,
157319287,Norra Grev Rosengatan,residential,30,False,False,93.44800000000001,"LINESTRING (15.2213507 59.2778767, 15.2215577 59.2778423, 15.2221366 59.2777635, 15.222493 59.2777222, 15.2225366 59.2777181, 15.2229481 59.2776793)",,,,,,,
7999521,Olaigatan,residential,30,False,True,145.66400000000002,"LINESTRING (15.2185006 59.2744579, 15.218298 59.2744923, 15.2181335 59.274524, 15.2178803 59.2745728, 15.2173743 59.2746704, 15.2169223 59.2747576, 15.2166489 59.2748259, 15.2166125 59.2748343, 15.2161875 59.2749319, 15.2161238 59.2749465)",,,,,,,
30072870,Skolgatan,residential,30,False,False,154.518,"LINESTRING (15.2185006 59.2744579, 15.2185328 59.2745128, 15.2185514 59.2745446, 15.2189341 59.2749949, 15.2189444 59.275007, 15.2191635 59.2752648, 15.2195642 59.2757362)",,,,,,,
335402737,Olaigatan,residential,30,False,False,107.71700000000001,"LINESTRING (15.2185006 59.2744579, 15.2198198 59.2741995, 15.2198308 59.2741974, 15.2199951 59.2741659, 15.2200529 59.2741518, 15.2201106 59.2741377, 15.2201724 59.2741228, 15.2202578 59.2740966)",,,,,,,
228570794,Södra Strandgatan,residential,30,False,False,65.898,"LINESTRING (15.2130925 59.2736306, 15.2130309 59.2736437, 15.2128778 59.2736763, 15.2125212 59.2737421, 15.212246 59.2737679, 15.211978 59.2737606)",,,,,,,
1059473590,Trädgårdstorget,residential,30,False,False,66.679,"LINESTRING (15.2130925 59.2736306, 15.2132025 59.2736112, 15.2136009 59.2735418, 15.2137674 59.2734637, 15.2138981 59.2733841, 15.2140087 59.2732947)",,,,,,,
1059473617,Storgatan,residential,30,False,False,19.232999999999997,"LINESTRING (15.2130925 59.2736306, 15.213221 59.2737727, 15.2132332 59.2737879)",,,,,,,
460226956,Oskarsparken,residential,30,False,False,5.897,"LINESTRING (15.2178692 59.2712932, 15.2179664 59.2712746)",,,,,,,
54708805,Trädgårdsgatan,secondary,40,True,False,32.507999999999996,"LINESTRING (15.2178692 59.2712932, 15.2178253 59.2712097, 15.2177155 59.2710116)",1,,,,,,
157319287,Norra Grev Rosengatan,residential,30,False,True,93.44800000000001,"LINESTRING (15.2229481 59.2776793, 15.2225366 59.2777181, 15.222493 59.2777222, 15.2221366 59.2777635, 15.2215577 59.2778423, 15.2213507 59.2778767)",,,,,,,
1056369693,Fredsgatan,residential,30,False,False,51.6,"LINESTRING (15.2134338 59.2770193, 15.2142741 59.2768431)",,,,,,,
28008838,Klostergatan,residential,30,False,False,89.249,"LINESTRING (15.2134338 59.2770193, 15.2132874 59.2768368, 15.2131706 59.2766913, 15.2129604 59.2763897, 15.2129224 59.2763413, 15.2128672 59.2762709)",,,,,,,
"[1251309963, 28008838]","['Klostergatan', 'Järnvägsgatan']",residential,30,False,True,182.32299999999998,"LINESTRING (15.2134338 59.2770193, 15.2134839 59.2770976, 15.2136769 59.2773282, 15.2137685 59.2774376, 15.2138142 59.2774923, 15.2139117 59.2776087, 15.2141271 59.2778487, 15.2143118 59.2780545, 15.2143507 59.2780965, 15.2145059 59.278055, 15.2148107 59.2779907, 15.2150208 59.2779463, 15.2151844 59.2779118)",,,,,,,
1056369693,Fredsgatan,residential,30,False,True,133.709,"LINESTRING (15.2134338 59.2770193, 15.2133109 59.2770293, 15.212768 59.2771427, 15.2124313 59.277213, 15.2123 59.2772404, 15.2120274 59.2772973, 15.21183 59.2773386, 15.2114682 59.2774141, 15.2114176 59.2774218, 15.2112396 59.277449)",,,,,,,
261601102,Storgatan,unclassified,30,False,False,158.871,"LINESTRING (15.2155109 59.276597, 15.2144502 59.275275)",,,,,,,
261601102,Storgatan,unclassified,30,False,True,127.72099999999999,"LINESTRING (15.2155109 59.276597, 15.2159549 59.2771426, 15.2162134 59.2774602, 15.2163279 59.2776009, 15.2163741 59.2776576)",,,,,,,
"[1059473644, 1056369693, 1059473726]",Fredsgatan,residential,30,False,"[False, True]",75.68,"LINESTRING (15.2155109 59.276597, 15.2153547 59.2766091, 15.2153371 59.2766105, 15.2148386 59.2767193, 15.2142741 59.2768431)",,,,,,,
"[1059473644, 1059473725, 335402734]",Fredsgatan,residential,30,False,True,104.50200000000001,"LINESTRING (15.2155109 59.276597, 15.2156398 59.2765688, 15.2156811 59.2765602, 15.2159295 59.2765085, 15.2172134 59.2762411)",,,,,,,
30072870,Skolgatan,residential,30,False,True,129.184,"LINESTRING (15.2204626 59.2768032, 15.2204069 59.2767502, 15.2201756 59.2764719, 15.220119 59.2764038, 15.2199108 59.2761533, 15.2197453 59.2759541, 15.2195642 59.2757362)",,,,,,,
281073887,Järnvägsgatan,residential,30,False,False,144.624,"LINESTRING (15.2204626 59.2768032, 15.220376 59.2768191, 15.2181109 59.2773012)",,,,,,,
281073887,Järnvägsgatan,residential,30,False,True,111.70100000000001,"LINESTRING (15.2204626 59.2768032, 15.2213178 59.2766238, 15.2221017 59.2764593, 15.2222738 59.2764132)",,,,,,,
1103954557,Skolgatan,residential,30,False,False,103.705,"LINESTRING (15.2204626 59.2768032, 15.2209812 59.2774063, 15.2209909 59.2774158, 15.2210981 59.2775593, 15.2211746 59.2776617)",,,,,,,
"[337947297, 1059473619]",Storgatan,tertiary,40,False,False,70.731,"LINESTRING (15.2175857 59.2790174, 15.2172876 59.2786366, 15.2172209 59.2785517, 15.2171742 59.2784923, 15.2171223 59.278427)",4,16,,T 823,,,
23239851,Vasagatan,residential,30,False,True,64.61,"LINESTRING (15.2102684 59.2727022, 15.2102625 59.2727386, 15.2101984 59.2727922, 15.2100242 59.272821, 15.2096394 59.2728763, 15.2094918 59.2729133, 15.2094288 59.2729338, 15.2093944 59.272945, 15.2093269 59.272967)",,,,,,,
62775580,Kyrkogatan,residential,30,False,False,68.052,"LINESTRING (15.2102684 59.2727022, 15.2102744 59.2725951, 15.2100358 59.2721661, 15.210015 59.2721082)",,,,,,,
"[1059473537, 344075141]",Trädgårdsgatan,secondary,40,False,True,42.192,"LINESTRING (15.2173406 59.2705927, 15.2175456 59.2708097, 15.2176527 59.2709369)",2,10.6,,,,,
1059473554,Alnängsgatan,secondary,40,False,False,65.993,"LINESTRING (15.2211976 59.2751136, 15.2207248 59.2745715)",2,11,,,,,
1059473553,Alnängsgatan,secondary,40,True,False,40.69,"LINESTRING (15.2211976 59.2751136, 15.2214304 59.2753081, 15.2214649 59.2753362, 15.2215634 59.2754281)",1,,,,,,
28008838,Klostergatan,residential,30,False,False,67.21,"LINESTRING (15.2128672 59.2762709, 15.2125437 59.2756895)",,,,,,,
28008838,Klostergatan,residential,30,False,True,89.249,"LINESTRING (15.2128672 59.2762709, 15.2129224 59.2763413, 15.2129604 59.2763897, 15.2131706 59.2766913, 15.2132874 59.2768368, 15.2134338 59.2770193)",,,,,,,
277447357,Magasinsgatan,residential,30,False,False,126.109,"LINESTRING (15.2128672 59.2762709, 15.2126827 59.2763021, 15.2123242 59.2763746, 15.2122522 59.2763891, 15.2108797 59.2766897, 15.2108161 59.2767037)",,,,,,,
7999415,Mogatan,residential,30,False,False,79.529,"LINESTRING (15.2223585 59.2703241, 15.2224336 59.2704037, 15.222543 59.2705358, 15.2225777 59.2705778, 15.222634 59.2706457, 15.222693 59.270717, 15.2228431 59.2708983, 15.2229455 59.2709713)",,,,,,,
54708814,Oskarsparken,residential,30,False,True,155.20800000000003,"LINESTRING (15.2223585 59.2703241, 15.2221152 59.2703821, 15.2218071 59.2704466, 15.2199053 59.2708598, 15.2198464 59.2708721)",,,,,,,
1059473578,Kungsgatan,residential,30,False,False,24.204,"LINESTRING (15.2148611 59.2714223, 15.2150054 59.2716271)",,,,,,,
1059473720,Stortorget,residential,40,True,False,170.656,"LINESTRING (15.2148611 59.2714223, 15.2169222 59.2709651, 15.2170395 59.270966, 15.2171629 59.2709897, 15.2172813 59.2709952, 15.2173967 59.2709788, 15.2176527 59.2709369)",,,,,,,
1059473578,Kungsgatan,residential,30,False,True,24.204,"LINESTRING (15.2150054 59.2716271, 15.2148611 59.2714223)",,,,,,,
"[1059473578, 1059473579]",Kungsgatan,residential,30,False,"[False, True]",110.33599999999998,"LINESTRING (15.2150054 59.2716271, 15.2156653 59.2724471, 15.2156789 59.2724635, 15.2156995 59.2725507)",,,,,,,
61732013,Manillagatan,residential,40,False,True,88.262,"LINESTRING (15.2210584 59.2724109, 15.2210717 59.2723735, 15.2210458 59.2723083, 15.2209441 59.272194, 15.2208825 59.2721102, 15.2206324 59.2717698, 15.2205449 59.2716687)",,,,,,,
61732013,Manillagatan,residential,40,False,False,88.262,"LINESTRING (15.2205449 59.2716687, 15.2206324 59.2717698, 15.2208825 59.2721102, 15.2209441 59.272194, 15.2210458 59.2723083, 15.2210717 59.2723735, 15.2210584 59.2724109)",,,,,,,
237034875,Manillagatan,residential,30,False,False,97.25399999999999,"LINESTRING (15.2205449 59.2716687, 15.2204639 59.2716038, 15.2204372 59.2715823, 15.2203111 59.2714579, 15.2198464 59.2708721)",,,,,,,
456427480,Engelbrektsgatan,tertiary,40,False,True,157.85399999999998,"LINESTRING (15.2205449 59.2716687, 15.2205916 59.271657, 15.2208128 59.2716015, 15.2210736 59.2715436, 15.221618 59.2714227, 15.221971 59.2713343, 15.2222284 59.2712606, 15.2223935 59.2711965, 15.2229455 59.2709713)",,,,,,,
"[1102171181, 344075135]",Engelbrektsgatan,tertiary,40,False,False,60.97200000000001,"LINESTRING (15.2205449 59.2716687, 15.2203557 59.2717132, 15.2201159 59.2717675, 15.2198731 59.2718267, 15.2195839 59.2719116)",,,,,,,
62775579,Fabriksgatan,unclassified,30,False,True,90.403,"LINESTRING (15.2087311 59.2722181, 15.2089311 59.2724622, 15.2090114 59.2725952, 15.2090798 59.2727302, 15.2090886 59.2727477, 15.2091551 59.2728227, 15.2092331 59.2728999, 15.2093269 59.272967)",,,,,no,,
1075094146,Fabriksgatan,unclassified,30,False,False,96.687,"LINESTRING (15.2087311 59.2722181, 15.2085655 59.2720295, 15.2084225 59.2718665, 15.2082184 59.2716113, 15.2081214 59.2714969, 15.2080561 59.27142)",,,,,no,,
62775580,Kyrkogatan,residential,30,False,False,117.45100000000001,"LINESTRING (15.210015 59.2721082, 15.21001 59.2720825, 15.2099861 59.2720383, 15.2099792 59.2718866, 15.2099137 59.271729, 15.2097074 59.2714169, 15.2094349 59.2711042)",,,,,,,
62775580,Kyrkogatan,residential,30,False,True,68.05199999999999,"LINESTRING (15.210015 59.2721082, 15.2100358 59.2721661, 15.2102744 59.2725951, 15.2102684 59.2727022)",,,,,,,
"[223728085, 223728086, 223728087]",Nikolaigatan,unclassified,30,True,False,74.74000000000001,"LINESTRING (15.210015 59.2721082, 15.2099457 59.272098, 15.2098477 59.2720916, 15.2098271 59.2720927, 15.2097474 59.2720967, 15.2096296 59.2721093, 15.2095301 59.27212, 15.2088945 59.2721981, 15.2088532 59.2722029, 15.2087311 59.2722181)",,,,,destination,,yes
27428927,Engelbrektsgatan,residential,30,False,True,57.588,"LINESTRING (15.2130322 59.2731177, 15.2139842 59.2729399)",,,,,,,
"[111291633, 42319050, 111291631]",Kansligatan,residential,30,False,False,179.78700000000003,"LINESTRING (15.2140087 59.2732947, 15.2141445 59.2733416, 15.2143931 59.2734431, 15.2144629 59.2734501, 15.2145738 59.2734424, 15.2147535 59.2734259, 15.2152963 59.2733762, 15.215327 59.2733734, 15.2153498 59.2733732, 15.215479 59.2733725, 15.2155381 59.2733777, 15.2156092 59.2733839, 15.2157494 59.2734063, 15.2158923 59.2734478, 15.2159711 59.2734771, 15.2160098 59.2734915, 15.216129 59.2735543, 15.2162187 59.2736299, 15.2162974 59.2737373, 15.2164121 59.2739462)",,,yes,,,,
1059473587,Trädgårdstorget,residential,30,False,False,23.133999999999997,"LINESTRING (15.2140087 59.2732947, 15.2140885 59.2732021, 15.2141454 59.2731572, 15.2142022 59.2731124)",,,,,,,
1059473590,Trädgårdstorget,residential,30,False,True,66.679,"LINESTRING (15.2140087 59.2732947, 15.2138981 59.2733841, 15.2137674 59.2734637, 15.2136009 59.2735418, 15.2132025 59.2736112, 15.2130925 59.2736306)",,,,,,,
1059473724,Olaigränd,residential,30,False,True,70.815,"LINESTRING (15.221152 59.2734374, 15.2209671 59.2735076, 15.2207926 59.2735648, 15.2201579 59.2737098, 15.2200554 59.2737347)",,,,,,,
27437037,Järntorgsgatan,residential,30,False,True,70.461,"LINESTRING (15.2112671 59.2752005, 15.2114313 59.2751775, 15.2124831 59.2750771)",,,,,,,
"[1056369601, 1056369602, 27437036, 111293614]",Järntorgsgatan,residential,30,False,False,92.241,"LINESTRING (15.2112671 59.2752005, 15.2111589 59.2752183, 15.2109145 59.2752675, 15.2104989 59.2753581, 15.2103899 59.2753785, 15.2103569 59.2753264, 15.2102223 59.2751131, 15.2101812 59.2750482)",,,yes,,,,
"[28008838, 27437031]",Klostergatan,residential,30,False,True,97.668,"LINESTRING (15.2123353 59.2742049, 15.2123421 59.2742066, 15.2123721 59.2742768, 15.2123963 59.2746075, 15.212404 59.2746494, 15.2124831 59.2750771)",,,,,,,
27437034,Norra Strandgatan,residential,30,True,False,161.37899999999996,"LINESTRING (15.2123353 59.2742049, 15.2122739 59.2741901, 15.2119695 59.2741895, 15.2115752 59.2741775, 15.2115003 59.2742059, 15.2114681 59.2742391, 15.2114506 59.2743327, 15.2114166 59.27463, 15.2113739 59.2747976, 15.2112285 59.2751141, 15.2112671 59.2752005)",,,,,,,
27437037,Järntorgsgatan,residential,30,False,False,70.461,"LINESTRING (15.2124831 59.2750771, 15.2114313 59.2751775, 15.2112671 59.2752005)",,,,,,,
"[28008838, 27437031]",Klostergatan,residential,30,False,False,97.668,"LINESTRING (15.2124831 59.2750771, 15.212404 59.2746494, 15.2123963 59.2746075, 15.2123721 59.2742768, 15.2123421 59.2742066, 15.2123353 59.2742049)",,,,,,,
28008838,Klostergatan,residential,30,False,True,68.185,"LINESTRING (15.2124831 59.2750771, 15.2125199 59.2753936, 15.2125437 59.2756895)",,,,,,,
1056369693,Fredsgatan,residential,30,False,True,51.6,"LINESTRING (15.2142741 59.2768431, 15.2134338 59.2770193)",,,,,,,
238033869,Gamla gatan,residential,30,False,True,129.635,"LINESTRING (15.2142741 59.2768431, 15.2147595 59.2773905, 15.2150518 59.2777665, 15.2151508 59.277875, 15.2151844 59.2779118)",,,,,,,
"[1059473644, 1056369693, 1059473726]",Fredsgatan,residential,30,False,"[False, True]",75.68,"LINESTRING (15.2142741 59.2768431, 15.2148386 59.2767193, 15.2153371 59.2766105, 15.2153547 59.2766091, 15.2155109 59.276597)",,,,,,,
238033869,Gamla gatan,residential,30,False,False,129.635,"LINESTRING (15.2151844 59.2779118, 15.2151508 59.277875, 15.2150518 59.2777665, 15.2147595 59.2773905, 15.2142741 59.2768431)",,,,,,,
